1b0ab9bd6c273c24afe0cee4be409839c133897a953342f2ce71d82b4242089e,4b1950d9867bd0d869cbc517ffa4d284ea37e5466a8407d99d141427eff9c1d6,327834a5262e5a72ad1a131a92ecd547cd874ba8e8061d6b4824adaec8a44690,2dc89b4d1cf11ca83ad438b192c0a7480ee717ecb397b538541ee2029043a317,2f7285b7a2df4cbe8760c79a4582a61735aaa06171b89fc9e60a4957ae2d2b44,825c57409f8e8321b0ca80b1e90249eb9cae1f42f28bf93e7287d81c9501688b,df2d4944cb7ac7ed8a437cfdd0bb8f3e707336deb31dcba2a8e3a20e648166fd,571c3b21f66fb160064a19fd99648c8eb70df4da07cb517479a28f9a7e4b1208,a034d1865d1b9ace56aa7246313494cf190f931456cd2a693f001e88fbda7ffc,ffcdfdf445149c884e3745ff61168b5102f11231a72dce48ab57dab04c191dc2,3eaaa3be3855ae99c765b264b3661d5a2ee31354788ae387ab6e73828a53c18b,7e9ecbf7ecdf3d419c2225f820f28504e93ba5686abae36141ad8d127b3a5cc7,389e9ef8bc15861e3c5f60a8a18b87d8e6dc27f548ea8f056599bf6b8d69798d,f43a2f58a55d549a834763f42b28cb88681e8b04fa285b62117f4eec886e7f35,6cc48a9fe7ff937069bff62352b0612b6442eee08f686e7d8568c54208161475,d117680f9cd1f1dc7e768341f64d5bf87df541a5204d1b4f31560d3758d163a0,ccf04b495879c8133d6694621a6f88cf8f0eadc9a51e2a9474f12e81764b93a0,2e63b1c492e30921dcfffdafa8192aaedcd79a34cf6eec4d2c33753174211c64,fb229c8b61e92d5a0809fd9dbe0dba4bf46c149fdf5a286ab2c5ed30ceb18d1f,d18a84499ce5c03bc81ed6618e3aea3c67293caedfc5e260c412a51727055db9,59fcb0fb6e1ddaeb4b64e1c4e9e515d194480fd105952f431824435eb7a3a39a
"0","1","0.5","101001203","8.5","0.08","回復量+{0}","1","0.5","每秒回復{0}的HP","48","2","0","0","2","0","0","1","2160","2","5"
"1","1","1","101050101","0","2","物理防禦力提升+{0}","0","2","提升自身{0}的物理防禦力","90","3","0","0","0","0","0","0","0","0","0"
"1","1","1","101051101","0","2","物理防禦力提升+{0}","0","2","提升自身{0}的物理防禦力","90","3","0","0","0","0","0","0","0","0","0"
"1","1","1","101051102","0","0","","0","225","提升自身{0}的魔法攻擊力","90","4","0","0","0","0","0","0","0","0","0"
"0","1","20.4","101100101","0","1.62","物理傷害+{0}","0","20.4","對範圍內的敵人造成{0}的物理傷害","1","1","0","0","1","0","0","99","1150","1","3"
"99","1","1","101100201","0","0","","1","45","自身物理暴擊提升{0}","10","60","0","1","2","0","0","1","0","1","7"
"12","1","1","101100202","0","15","物理攻擊力提升+{0}","1","15","提升自身{0}的物理攻擊力","10","10","0","1","2","0","0","1","0","1","7"
"0","1","20","101100301","0","1.6","物理傷害+{0}","0","20","對敵方單體造成{0}的物理傷害","1","1","0","0","1","0","0","1","-1","1","3"
"0","1","28","101101101","0","2.16","物理傷害+{0}","0","28","對範圍內的敵人造成{0}的物理傷害","1","1","0","0","1","1.75","0","99","1300","1","3"
"99","1","1","101101201","0","0","","1","75","自身物理暴擊提升{0}","10","60","0","1","2","0","0","1","0","1","7"
"12","1","1","101101202","0","20","物理攻擊力提升+{0}","1","20","提升自身{0}的物理攻擊力","10","10","0","1","2","0","0","1","0","1","7"
"0","1","1.8","101101203","0","12","","0","0","自身的行動速度上升80％","8","2","0","0","2","0","0","1","0","1","7"
"0","1","35","101101301","0","2.8","物理傷害+{0}","0","35","對範圍內的敵人造成{0}的物理傷害","1","1","0","0","1","0","0","99","1300","1","3"
"18","1","1","101101302","0","0","","1","15","提升自己物理攻擊暴擊時的傷害{0}%","10","110","0","1","2","0","0","1","0","1","7"
"18","1","1","101101303","0","90","物理攻擊力提升+{0}","1","90","提升自身{0}的物理攻擊力","10","10","0","1","2","0","0","1","0","1","7"
"0","1","650","101101304","0","0","","0","0","回復自身{0}的TP","16","1","0","0","2","0","0","1","0","1","7"
"1","1","1","101150101","0","15","物理攻擊力提升+{0}","0","15","提升自身{0}的物理攻擊力","90","2","0","0","0","0","0","0","0","0","0"
"1","1","1","101151101","0","15","物理攻擊力提升+{0}","0","240","提升自身{0}的物理攻擊力","90","2","0","0","0","0","0","0","0","0","0"
"0","1","6.75","101200101","0","0.54","追加魔法傷害+{0}","0","6.75","對使用物理攻擊的敵人追加{0}的魔法傷害","1","2","0","0","1","0","0","99","2160","3","20"
"0","1","9","101200102","0","0.81","全體魔法傷害+{0}","0","9","對敵方全體造成{0}的魔法傷害","1","2","0","0","1","0","0","99","2160","3","3"
"0","1","20","101200201","0","1.6","魔法傷害+{0}","0","20","對敵方單體造成{0}的魔法傷害","1","2","0","0","1","0","0","1","2160","3","14"
"0","1","10","101200301","0","0.8","魔法傷害+{0}","0","10","對敵方單體造成{0}的魔法傷害","1","2","0","0","1","0","0","1","2160","3","14"
"0","1","0","101200302","0","1.5","造成暈眩的成功Lv+1","0","0","使敵方單體一段時間內無法行動","8","7","0","0","1","0","0","1","2160","3","14"
"0","1","9","101201101","0","2.4","追加魔法傷害+{0}","0","9","對使用物理攻擊的敵人追加{0}的魔法傷害","1","2","0","0","1","0","0","99","2160","2","20"
"18","1","1","101201102","0","0.54","魔法防禦力降低+{0}","1","0.54","對進行物理攻擊的敵人降低{0}魔法防禦力","10","41","0","0","1","0","0","99","2160","2","20"
"0","1","0","101201103","0","6","造成暈眩的成功Lv+1","0","0","令使用物理攻擊的敵人在一定時間內無法行動","8","7","0","0","1","0","0","99","2160","2","20"
"0","1","9","101201104","0","0.81","全體魔法傷害+{0}","0","9","對敵方全體造成{0}的魔法傷害","1","2","0","0","1","0","0","99","2160","2","3"
"0","1","22","101201201","0","1.8","魔法傷害+{0}","0","22","對敵方單體造成{0}的魔法傷害","1","2","0","0","1","0","0","1","2160","3","14"
"12","1","1","101201202","0","0.2","魔法防禦力降低+{0}","1","0.2","降低敵方單體{0}的魔法防禦力","10","41","0","1","1","0","0","1","2160","3","14"
"1","1","1","101250101","0","15","魔法攻擊力提升+{0}","0","15","提升自身{0}的魔法攻擊力","90","4","0","0","0","0","0","0","0","0","0"
"1","1","1","101251101","0","15","魔法攻擊力提升+{0}","0","240","提升自身{0}的魔法攻擊力","90","4","0","0","0","0","0","0","0","0","0"
"0","1","60","101300101","0","5.6","魔法傷害+{0}","0","60","對敵方單體造成{0}的魔法傷害","1","2","0","0","1","0","0","1","2160","2","6"
"0","1","0","101300201","0","0","","0","0","","7","1","0","0","1","0","0","1","2160","1","3"
"12","1","1","101300202","0","0.48","魔法防禦力降低+{0}","0","0.48","使範圍內敵人的魔法防禦力下降{0}","10","41","0","0","1","0","0","99","200","2","3"
"0","1","20","101300301","0","1.6","魔法傷害+{0}","0","20","對敵方單體造成{0}的魔法傷害","1","2","0","0","1","0","0","1","2160","2","6"
"0","1","0","101300302","0","1.5","造成暈眩的成功Lv+1","0","0","使敵方單體一段時間內無法行動","8","7","0","0","1","0","0","1","2160","2","6"
"0","1","140","101301101","0","11.2","魔法傷害+{0}","0","140","對敵方單體造成{0}的魔法傷害","1","2","0","0","1","0","0","1","2160","2","6"
"18","1","1","101301102","0","0.5","魔法防禦力降低+{0}","0","0.5","降低敵方單體{0}的魔法防禦力","10","41","0","0","1","0","0","1","2160","2","6"
"0","1","0","101301201","0","0","","0","0","","7","1","0","0","1","0","0","1","2160","1","3"
"12","1","1","101301202","0","0.8","魔法防禦力降低+{0}","0","0.8","使範圍內敵人的魔法防禦力下降{0}","10","41","0","0","1","0","0","99","200","2","3"
"0","1","60","101301301","0","4.8","魔法傷害+{0}","0","60","對敵方單體造成{0}的魔法傷害","1","2","0","0","1","0","0","1","2160","2","6"
"0","1","0","101301302","0","4.5","造成暈眩的成功Lv+1","0","0","使敵方單體一段時間內無法行動","8","7","0","0","1","0","0","1","2160","2","6"
"0","1","0.9","101301303","0","0","","1","18","降低敵方單體的HP恢復量90%","59","1","0","0","1","0","0","1","2160","2","6"
"1","1","1","101350101","0","15","魔法攻擊力提升+{0}","0","15","提升自身{0}的魔法攻擊力","90","4","0","0","0","0","0","0","0","0","0"
"1","1","1","101351101","0","15","魔法攻擊力提升+{0}","0","240","提升自身{0}的魔法攻擊力","90","4","0","0","0","0","0","0","0","0","0"
"0","1","0","101400101","0","0","","0","0","","7","3","0","0","1","0","2","1","2160","1","3"
"0","1","2.4","101400102","300","16","魔法防禦力降低+{0}","1","2.4","使領域中敵人降低{0}的魔法防禦力","38","41","3","0","1","0","2","1","2160","1","3"
"0","1","10","101400103","300","16","","1","0","使領域中敵人降低{0}的 TP 上升","38","81","0","0","1","0","2","1","2160","1","3"
"0","1","0","101400104","0","0","","0","0","","7","1","0","0","1","0","2","1","2160","1","3"
"0","1","0.9","101400105","0","16","造成行動速度降低的成功Lv+1","0","0","使範圍內的敵人行動速度降低10％","8","1","0","0","1","0","0","99","300","2","1"
"0","1","3.4","101400201","0","0.27","魔法傷害+{0}","0","3.4","對範圍內的敵人造成{0}的魔法傷害","1","2","0","0","1","0","0","99","800","1","3"
"0","1","0","101400202","0","2.5","束縛確定成功Ｌｖ+1","0","0","使範圍內的敵人一段時間內無法行動","8","5","0","0","1","0","0","99","800","1","3"
"0","1","8","101400301","0","0.6","魔法傷害+{0}","0","8","對敵方單體造成{0}的魔法傷害","1","2","0","0","1","0","0","1","-1","1","3"
"0","1","7.5","101400302","0","1","混亂的確定成功Lv+1","0","0","令一名敵人混亂","11","1","0","0","1","0","0","1","-1","1","3"
"0","1","0","101401101","0","0","","0","0","","7","3","0","0","1","0","2","1","2160","1","3"
"0","1","2.4","101401102","410","18","魔法防禦力降低+{0}","1","2.4","使領域中敵人降低{0}的魔法防禦力","38","41","3","0","1","0","2","1","2160","1","3"
"0","1","10","101401103","410","18","","1","0","使領域中敵人降低{0}的 TP 上升","38","81","0","0","1","0","2","1","2160","1","3"
"0","1","0","101401104","0","0","","0","0","","92","0","0","0","1","0","0","99","2160","3","3"
"0","1","0","101401105","0","0","","0","0","","7","1","0","0","1","0","2","1","2160","1","3"
"0","1","0.7","101401106","0","18","造成行動速度降低的成功Lv+1","0","0","使範圍內的敵人行動速度降低30％","8","1","0","0","1","0","0","99","300","2","1"
"0","1","5","101401107","0","0","","0","0","","57","101401108","0","0","1","0","0","99","300","2","1"
"0","1","6.25","101401108","0","0.5","魔法傷害+{0}","0","6.25","對敵方全體造成{0}的魔法傷害","1","2","0","0","1","0","0","99","2160","3","3"
"0","1","9","101401201","0","0.72","魔法傷害+{0}","0","9","對範圍內的敵人造成{0}的魔法傷害","1","2","0","0","1","0","0","99","800","1","3"
"0","1","4","101401202","0","0","","3","0.2","","26","101401203","0","0","1","0","0","99","800","1","3"
"0","1","0","101401203","0","2.5","束縛確定成功Ｌｖ+1","0","0","使範圍內的敵人一段時間內無法行動","8","5","0","0","1","0","0","99","800","1","3"
"1","1","1","101450101","0","2","魔法防禦力提升+{0}","0","2","提升自身{0}的魔法防禦力","90","5","0","0","0","0","0","0","0","0","0"
"1","1","1","101451101","0","2","魔法防禦力提升+{0}","0","32","提升自身{0}的魔法防禦力","90","5","0","0","0","0","0","0","0","0","0"
"0.3375","1","1","101500101","0","4.5","HP回復量+{0}","0","4.5","回復我方全體{0}的HP","4","2","0","0","2","0","0","99","2160","3","3"
"18","1","1","101500102","0","0.45","魔法防禦力提升+{0}","1","0.45","提升我方全體{0}的魔法防禦力","10","40","0","0","2","0","0","99","2160","3","3"
"12","1","1","101500201","0","5.5","魔法攻擊力提升+{0}","0","5.5","提升範圍內的我方{0}的魔法攻擊力","10","30","0","0","2","0","0","99","300","2","3"
"0","1","1","101500301","7","0.12","回復量+{0}","1","1","每秒回復{0}的HP","48","2","0","0","2","0","0","1","2160","2","10"
"0.3375","1","1","101501101","0","4.5","HP回復量+{0}","0","4.5","回復我方全體{0}的HP","4","2","0","0","2","0","0","99","2160","3","3"
"18","1","1","101501102","0","0.45","魔法防禦力提升+{0}","1","0.45","提升我方全體{0}的魔法防禦力","10","40","0","0","2","0","0","99","2160","3","3"
"18","1","1","101501103","0","25","魔法攻擊力提升+{0}","1","25","提升我方全體{0}的魔法攻擊力","10","30","0","0","2","0","0","99","2160","3","3"
"18","1","1","101501104","0","0","","1","50","使全體夥伴的魔法暴擊提升{0}","10","70","0","0","2","0","0","99","2160","3","3"
"18","1","1","101501105","0","0","","1","25","提升我方全體魔法攻擊暴擊時25％的傷害","10","120","0","0","2","0","0","99","2160","3","3"
"0","1","0.8","101501106","18","0.04","回復量+{0}","1","0.8","每秒回復{0}的HP","48","2","0","0","2","0","0","99","2160","3","3"
"12","1","1","101501201","0","18","魔法攻擊力提升+{0}","0","18","提升範圍內的我方{0}的魔法攻擊力","10","30","0","0","2","0","0","99","300","2","3"
"12","1","1","101501202","0","0","魔法暴擊提高+{0}","1","40","使範圍內全體夥伴提升{0}的魔法暴擊","10","70","0","1","2","0","0","99","300","2","3"
"1","1","1","101550101","0","15","魔法攻擊力提升+{0}","0","15","提升自身{0}的魔法攻擊力","90","4","0","0","0","0","0","0","0","0","0"
"1","1","1","101551101","0","15","魔法攻擊力提升+{0}","0","240","提升自身{0}的魔法攻擊力","90","4","0","0","0","0","0","0","0","0","0"
"0","1","45","101600101","1","4","物理傷害+{0}","0","45","對敵方單體造成{0}的物理傷害","1","1","0","0","1","0","0","1","-1","1","3"
"0","1","12","101600201","1","0.9","物理傷害+{0}","0","12","對敵方單體造成{0}的物理傷害","1","1","0","0","1","0","0","1","-1","1","3"
"12","1","1","101600301","0","15","物理攻擊力+{0}","1","15","提升自身{0}的物理攻擊力","10","10","0","1","2","0","0","1","0","3","7"
"18","1","2","101601101","0","0","物理暴擊提高+{0}","1","25","提升自己物理攻擊暴擊時的傷害25%","10","110","0","1","2","0","0","1","-1","3","7"
"0","1","112","101601102","1","9","物理傷害+{0}","0","112","對敵方單體造成{0}的物理傷害","1","1","0","0","1","0","0","1","-1","1","3"
"0","1","12","101601201","1","0.9","物理傷害+{0}","0","12","對敵方單體造成{0}的物理傷害","1","1","0","0","1","1.5","0","1","-1","1","3"
"0","1","12","101601202","0","0.6","物理傷害+{0}","0","12","對敵方單體造成{0}的物理傷害","1","1","0","0","1","1.5","0","1","-1","1","3"
"0","1","12","101601203","0","0.6","物理傷害+{0}","0","12","對敵方單體造成{0}的物理傷害","1","1","0","0","1","1.5","0","1","-1","1","3"
"180","1","1","101601301","0","75","物理攻擊力提升+{0}","1","75","提升自身{0}的物理攻擊力","10","10","0","1","2","0","0","1","0","3","7"
"180","1","1","101601302","0","0","","1","15","提升自己物理攻擊暴擊時的傷害{0}%","10","110","0","1","2","0","0","1","0","3","7"
"0","1","150","101601303","0","0","","0","0","回復自身{0}的TP","16","1","0","0","2","0","0","1","0","3","7"
"1","1","1","101650101","0","15","物理攻擊力提升+{0}","0","15","提升自身{0}的物理攻擊力","90","2","0","0","0","0","0","0","0","0","0"
"1","1","1","101651101","0","15","物理攻擊力提升+{0}","0","240","提升自身{0}的物理攻擊力","90","2","0","0","0","0","0","0","0","0","0"
"0","1","60","101700101","0","4.8","物理傷害+{0}","0","60","對敵方單體造成{0}的物理傷害","1","1","0","0","1","0","0","1","-1","1","3"
"0","1","20","101700201","0","1.6","物理傷害+{0}","0","20","對敵方單體造成{0}的物理傷害","1","1","0","0","1","0","0","1","-1","1","3"
"5","1","1","101700301","0","10","追加傷害+{0}","0","10","每次攻擊增加{0}的傷害","102","0","0","0","2","0","0","1","2160","3","7"
"0","1","180","101701101","0","14.4","物理傷害+{0}","0","180","對敵方單體造成{0}的物理傷害","1","1","0","0","1","0","0","1","-1","1","3"
"180","1","1","101701102","0","15","物理攻擊力+{0}","1","15","提升自身{0}的物理攻擊力","10","10","0","0","2","0","0","1","0","3","7"
"0","1","30","101701201","0","2.3","物理傷害+{0}","0","30","對敵方單體造成{0}的物理傷害","1","1","0","0","1","0","0","1","-1","1","3"
"1","1","1","101750101","0","15","物理攻擊力提升+{0}","0","15","提升自身{0}的物理攻擊力","90","2","0","0","0","0","0","0","0","0","0"
"1","1","1","101751101","0","15","物理攻擊力提升+{0}","0","240","提升自身{0}的物理攻擊力","90","2","0","0","0","0","0","0","0","0","0"
"0","1","4.5","101800101","0","0.405","全體魔法傷害+{0}","0","4.5","對敵方全體造成{0}的魔法傷害","1","2","0","0","1","0","0","99","2160","3","3"
"0","1","4","101800102","0","100","造成魅惑的成功Lv+1","0","0","魅惑全體敵人","11","0","0","0","1","0","0","99","2160","3","3"
"0","1","0","101800201","0","0","","0","0","","7","1","0","0","1","0","1","1","4000","1","3"
"0","1","9","101800202","0","0.72","魔法傷害+{0}","0","9","對範圍內的敵人造成{0}的魔法傷害","1","2","0","0","1","0","0","99","100","2","1"
"0","1","50","101800301","0","0","TP傷害+{0}","0","1","使敵方單體失去{0}的TP","16","2","0","0","1","0","0","1","-1","3","2"
"0","1","50","101800302","0","0","TP回復量+{0}","0","1","回復自身{0}的TP","16","1","0","0","2","0","0","1","0","1","7"
"0","1","10","101801101","0","0.81","全體魔法傷害+{0}","0","10","對敵方全體造成{0}的魔法傷害","1","2","0","0","1","0","0","99","2160","3","3"
"0","1","20","101801102","0","0","TP傷害+{0}","0","0.4","使全體敵人失去{0}的 TP","16","2","0","0","1","0","0","99","2160","3","3"
"18","1","1","101801103","0","0","","1","15","使全體敵人的 TP 上升降低{0}","10","81","0","1","1","0","0","99","2160","3","3"
"0","1","5","101801104","0","100","造成魅惑的成功Lv+1","0","0","魅惑全體敵人","11","0","0","0","1","0","0","99","2160","3","3"
"0","1","0","101801201","0","0","","0","0","","7","1","0","0","1","0","1","1","4000","1","3"
"0","1","0","101801202","0","0","","101801203","1","","23","300","101801205","0","1","0","0","99","100","2","3"
"0","1","9","101801203","0","1.2","魔法傷害+{0}","0","9","對範圍內的敵人造成{0}的魔法傷害","1","2","0","0","1","0","0","99","100","2","3"
"0","1","300","101801204","0","0","TP傷害+{0}","0","1","當敵人陷入誘惑狀態時，讓範圍內的敵人TP失去{0}","16","2","0","0","1","0","0","99","100","2","3"
"0","1","9","101801205","0","1.2","","0","9","","1","2","0","0","1","0","0","99","100","2","3"
"12","1","1","101801206","0","10","物理攻擊力降低+{0}","1","10","當敵人並非誘惑狀態時，使範圍內對象的物理攻擊力降低{0}","10","11","0","1","1","0","0","99","100","2","3"
"12","1","1","101801207","0","10","魔法攻擊力下降+{0}","1","10","當敵人並非誘惑狀態時，使範圍內對象的魔法攻擊力降低{0}","10","31","0","1","1","0","0","99","100","2","3"
"0","1","310","101820301","0","0","","0","0","使敵方單體失去{0}的TP","16","2","0","0","1","0","0","1","-1","3","2"
"12","1","1","101820302","0","4","物理攻擊力降低+{0}","1","-1040","降低敵方單體{0}的物理攻擊力","10","11","0","1","1","0","0","0","-1","3","1"
"12","1","1","101820303","0","4","魔法攻擊力下降+{0}","1","-1040","降低敵方單體{0}的魔法攻擊力","10","31","0","1","1","0","0","0","-1","3","1"
"0","1","310","101820304","0","0","","0","0","回復自身{0}的TP","16","1","0","0","2","0","0","1","0","1","7"
"0","1","10","101821101","0","1.21","全體魔法傷害+{0}","0","10","對敵方全體造成{0}的魔法傷害","1","2","0","0","1","0","0","99","2160","3","3"
"0","1","124","101821102","0","0","","0","0","使全體敵人失去{0}的 TP","16","2","0","0","1","0","0","99","2160","3","3"
