31c09434e6b00f24bff24a8b3068aa1f9a7661875ce88b72175a2ed96a6a592a,d72564814d4c1011c78488e042962326babe36d8e45c5e1a755659fb22f8dd45,19c7ce28b0852a548bdb991fe60529318790eb67364deef5fb1e65b032388510,83d828c4b26a815d8a69a8e16a89a0becae142930b1b5a712edced11c1f53eb7,a704927a3fdd514fe20ae9930d2f5f0c0e86776185c553965f2dc94210538ef0,e72087427c7553af332d1ab33f63db0cf72b3fb53fcbb00845a2ba5466de89b3,e89205182d603a05689233ee074a0d9606bb1a4c0c6a1bc705e63be8fc41cac4,f9b2ab28e0ee853f88ba4db67472b566aa6db9f0e7eee39049ea3197dbff4cfb,18821cbb01ca3d43a29130281ce4623d854da456dd3a00797847b1fe9be1517d,7c29dccd32cc0d1cb1eb2948a2542c7eb7b65c54ddea8b9c6e9fdd3bcf45d48a,2a46c911a78eae602e81c62ca6eb04f0e097ec1434e99cabeebcd1a313e3814f,f611bd543d167e5105bd971f9c982dc54dbc3f427875f5caedf599c9ca052c72,395cb5ab300e954ed7ac808caf5afee6f6c7fe876d6b1e388a33835d1dc8962f,1515e0bd4cb32a25d0c898f97672ffd74b4e741b63fdb7d5fcfdec8ef325f7c0,888878630af352040c55d758a138c16d23aadf14b73618fa1f06125ccb249df6,6287acf8c32ecc4312a29408c6937a3479948991cc8af7e765e05a572d4a7ef4,c817347a949ef0ab8c8def5747387670c5cfff5f923a1f97e1485c7022a4056c,9537b70bbf4b206eb8472f07dd4c3fdbb4a6cb7d34973bd21d2ea884e4f952d5,1b0f9266e1ad799121484867de8dc9f99cc95a49c1f2a53bb4105f070c2b6e79
"9","50","0","2215","0","1267","0","9","200","118","5","110","0","0","0","100801","52","40","0"
"14","85","16","2755","0","1566","0","10","300","140","10","115","0","0","0","100801","52","52","0"
"14","101","34","3175","0","1937","0","11","840","166","10","129","0","0","0","100801","52","57","0"
"17","127","59","3335","0","2352","0","12","960","185","17","135","0","0","0","100801","52","64","0"
"17","137","93","3575","0","2797","0","13","1080","204","22","135","0","0","0","100801","52","77","0"
"17","149","127","3775","0","3253","0","14","1320","229","22","135","0","0","0","100801","52","93","0"
"17","149","157","4005","0","3747","0","15","1440","251","22","144","0","0","0","100801","52","110","0"
"17","149","193","4185","0","4294","0","16","1440","273","22","150","0","0","0","100801","52","126","0"
"17","174","228","4255","0","4848","0","17","1440","301","22","151","0","0","0","100801","52","145","0"
"17","199","268","4600","0","5401","0","18","1440","334","22","151","0","0","0","100801","52","168","0"
"17","199","317","5245","0","6004","0","19","1440","371","22","151","0","0","0","100801","52","194","0"
"17","199","388","5795","0","6727","0","20","1440","402","22","151","0","0","0","100801","52","219","0"
"17","199","459","6270","0","7443","0","21","1540","447","22","151","0","0","0","100801","52","251","0"
"17","199","525","7160","0","8302","0","22","1640","490","22","151","0","0","0","100801","52","284","0"
"17","199","555","8620","0","9263","0","23","1640","540","22","151","0","0","0","100801","52","319","0"
"17","199","570","10145","0","10345","0","24","1640","590","22","151","0","0","0","100801","52","354","0"
"17","199","607","11145","0","11732","0","25","1640","625","22","151","0","0","0","100801","52","382","0"
"17","199","641","11685","0","13434","0","26","1640","648","22","151","0","0","0","100801","52","399","0"
"17","199","665","12255","0","15298","0","27","1640","665","22","151","0","0","0","100801","52","413","0"
"17","199","689","12855","0","17287","0","28","1640","681","22","151","0","0","0","100801","52","428","0"
"17","199","714","13455","0","19415","0","29","1640","699","22","151","0","0","0","100801","52","446","0"
"17","199","740","14055","0","21668","0","30","1640","719","22","151","0","0","0","100801","52","466","0"
"17","199","766","14655","0","24030","0","31","1640","739","22","151","0","0","0","100801","52","486","0"
"17","199","792","15255","0","26501","0","32","1640","759","22","151","0","0","0","100801","52","506","0"
"17","199","817","15855","0","29107","0","33","1640","780","22","151","0","0","0","100801","52","527","0"
"17","199","841","16455","0","31867","0","34","1640","802","22","151","0","0","0","100801","52","549","0"
"17","199","865","17055","0","34757","0","35","1640","824","22","151","0","0","0","100801","52","571","0"
"17","199","889","17655","0","37748","0","36","1640","847","22","151","0","0","0","100801","52","594","0"
"17","199","913","18255","0","40838","0","37","1640","871","22","151","0","0","0","100801","52","618","0"
"17","199","937","18855","0","44036","0","38","1640","895","22","151","0","0","0","100801","52","642","0"
"17","199","961","19455","0","47338","0","39","1640","919","22","151","0","0","0","100801","52","666","0"
"17","199","985","20155","0","50764","0","40","1640","943","22","151","0","0","0","100801","52","690","0"
"0","0","0","55","0","26","0","2","50","3","0","0","0","0","0","100901","0","0","0"
"0","0","0","150","0","94","0","3","100","7","0","0","0","0","0","100901","0","0","0"
"0","0","0","270","0","214","0","4","100","14","0","10","0","0","0","100901","0","2","0"
"0","25","0","360","0","405","0","5","100","27","0","10","0","0","0","100901","0","2","0"
"0","75","0","710","0","634","0","6","100","40","0","10","0","0","0","100901","0","4","0"
"0","110","0","1305","0","894","0","7","100","54","0","15","0","0","0","100901","0","8","0"
"4","145","0","1470","0","1255","0","8","100","64","0","45","0","0","0","100901","0","10","1"
"9","180","16","1880","0","1633","0","9","100","73","0","45","0","0","0","100901","0","15","2"
"14","180","34","2230","0","2032","0","10","520","91","0","45","0","0","0","100901","0","21","4"
"14","196","71","2570","0","2474","0","11","620","101","5","45","0","0","0","100901","0","30","5"
"14","232","124","2670","0","2998","0","12","720","106","11","45","0","0","0","100901","0","33","6"
"16","252","186","2810","0","3531","0","13","720","113","17","45","0","0","0","100901","0","38","6"
"18","282","262","2950","0","4111","0","14","840","120","17","45","0","0","0","100901","0","42","6"
"22","292","332","2980","0","4716","0","15","960","129","17","45","0","0","0","100901","0","50","6"
"22","322","407","3010","0","5389","0","16","960","137","17","45","0","0","0","100901","0","55","6"
"22","352","479","3010","0","6117","0","17","960","146","17","45","0","0","0","100901","0","59","6"
"22","382","568","3010","0","6901","0","18","960","155","17","45","0","0","0","100901","0","65","6"
"22","382","701","3010","0","7789","0","19","960","162","17","45","0","0","0","100901","0","70","6"
"22","382","858","3010","0","8710","0","20","960","176","17","45","0","0","0","100901","0","80","6"
"22","382","1060","3010","0","9729","0","21","1060","184","17","45","0","0","0","100901","0","86","6"
"22","382","1278","3010","0","10926","0","22","1160","191","17","45","0","0","0","100901","0","91","6"
"22","382","1462","3010","0","12249","0","23","1160","207","17","45","0","0","0","100901","0","97","6"
"22","382","1605","3010","0","13724","0","24","1160","224","17","45","0","0","0","100901","0","103","6"
"22","382","1714","3010","0","15434","0","25","1160","232","17","45","0","0","0","100901","0","109","6"
"22","382","1786","3470","0","17274","0","26","1160","241","17","45","0","0","0","100901","0","115","6"
"22","382","1831","3470","0","19309","0","27","1160","249","17","45","0","0","0","100901","0","121","6"
"22","382","1857","3470","0","21399","0","28","1160","262","17","45","0","0","0","100901","0","132","6"
"22","382","1890","3930","0","23721","0","29","1160","266","17","45","0","0","0","100901","0","136","6"
"22","382","1924","3930","0","26242","0","30","1160","270","17","45","0","0","0","100901","0","140","6"
"22","382","1958","4390","0","28821","0","31","1160","274","17","45","0","0","0","100901","0","144","6"
"22","382","1992","4390","0","31563","0","32","1160","278","17","45","0","0","0","100901","0","148","6"
"22","382","2025","4890","0","34396","0","33","1160","282","17","45","0","0","0","100901","0","152","6"
"22","382","2057","5390","0","37378","0","34","1160","286","17","45","0","0","0","100901","0","156","6"
"22","382","2089","5390","0","40565","0","35","1160","290","17","45","0","0","0","100901","0","160","6"
"22","382","2121","5390","0","43864","0","36","1160","294","17","45","0","0","0","100901","0","164","6"
"22","382","2153","5890","0","47208","0","37","1160","299","17","45","0","0","0","100901","0","169","6"
"22","382","2185","6390","0","50656","0","38","1160","304","17","45","0","0","0","100901","0","174","6"
"22","382","2217","6390","0","54271","0","39","1160","308","17","45","0","0","0","100901","0","178","6"
"22","382","2249","6390","0","58035","0","40","1160","312","17","45","0","0","0","100901","0","182","6"
"0","0","0","55","0","23","0","2","75","2","0","0","0","0","0","101001","0","1","0"
"0","0","0","150","0","78","0","3","150","7","0","0","0","0","0","101001","0","2","0"
"0","5","0","325","0","169","0","4","200","16","0","10","0","0","0","101001","0","5","0"
"0","15","0","625","0","322","0","5","200","32","0","10","0","0","0","101001","0","7","0"
"0","15","0","1155","0","495","0","6","200","51","0","25","0","0","0","101001","0","15","0"
"0","50","0","1515","0","724","0","7","200","69","0","30","0","0","0","101001","26","22","0"
"4","50","0","1845","0","988","0","8","200","90","0","60","0","0","0","101001","52","33","0"
"9","50","0","2380","0","1252","0","9","200","117","5","95","0","0","0","101001","52","44","0"
"14","85","16","2920","0","1551","0","10","300","139","10","100","0","0","0","101001","52","56","0"
"14","85","24","3540","0","1842","0","11","840","171","10","124","0","0","0","101001","52","67","0"
"17","111","41","3900","0","2179","0","12","1060","196","14","130","0","0","0","101001","52","84","0"
"17","133","57","4060","0","2519","0","13","1180","226","19","132","0","0","0","101001","52","110","0"
"17","145","67","4320","0","2859","0","14","1300","263","21","136","0","0","0","101001","52","138","0"
"17","145","81","4520","0","3255","0","15","1520","297","21","145","0","0","0","101001","52","165","0"
"17","145","97","4750","0","3701","0","16","1520","328","21","151","0","0","0","101001","52","195","0"
"17","160","117","4880","0","4152","0","17","1520","367","21","152","0","0","3","101001","52","223","0"
"17","185","132","5225","0","4600","0","18","1520","413","21","152","0","0","3","101001","52","259","0"
"17","185","157","5870","0","5071","0","19","1615","465","21","152","0","0","3","101001","52","300","0"
"17","185","193","6455","0","5660","0","20","1615","512","21","152","0","0","3","101001","52","342","0"
"17","185","228","7040","0","6236","0","21","1615","574","21","152","0","0","3","101001","52","391","0"
"17","185","264","8245","0","6900","0","22","1715","636","21","152","0","0","3","101001","52","443","0"
"17","185","294","9705","0","7660","0","23","1715","702","21","152","0","0","3","101001","52","502","0"
"17","185","294","11230","0","8501","0","24","1715","777","21","152","0","0","3","101001","52","563","0"
"17","185","319","12525","0","9607","0","25","1715","838","21","152","0","0","3","101001","52","617","0"
"17","185","346","13520","0","11004","0","26","1715","887","21","152","0","0","3","101001","52","660","0"
"17","185","363","14635","0","12544","0","27","1715","931","21","152","0","0","3","101001","52","701","0"
"17","185","380","15855","0","14190","0","28","1715","975","21","152","0","0","3","101001","52","744","0"
"17","185","397","17230","0","15938","0","29","1715","1023","21","152","0","0","3","101001","52","792","0"
"17","185","415","18685","0","17793","0","30","1715","1074","21","152","0","0","3","101001","52","843","0"
"17","185","433","20220","0","19738","0","31","1715","1126","21","152","0","0","3","101001","52","895","0"
"17","185","451","21830","0","21773","0","32","1715","1179","21","152","0","0","3","101001","52","948","0"
"17","185","469","23610","0","23924","0","33","1715","1233","21","152","0","0","3","101001","52","1002","0"
"17","185","486","25630","0","26191","0","34","1715","1289","21","152","0","0","3","101001","52","1058","0"
"17","185","503","27820","0","28569","0","35","1715","1345","21","152","0","0","3","101001","52","1114","0"
"17","185","520","30180","0","31029","0","36","1715","1402","21","152","0","0","3","101001","52","1171","0"
"17","185","537","32615","0","33570","0","37","1715","1461","21","152","0","0","3","101001","52","1230","0"
"17","185","554","35215","0","36200","0","38","1715","1520","21","152","0","0","3","101001","52","1289","0"
"17","185","571","37980","0","38915","0","39","1715","1579","21","152","0","0","3","101001","52","1348","0"
"17","185","588","41010","0","41736","0","40","1715","1638","21","152","0","0","3","101001","52","1407","0"
"0","0","0","50","0","0","0","2","50","3","0","0","0","0","0","101101","17","2","0"
"0","10","0","140","0","0","0","3","105","5","0","0","0","0","0","101101","80","3","0"
"0","45","0","260","0","0","0","4","245","7","0","5","0","0","0","101101","198","5","0"
"0","70","0","530","0","0","0","5","405","13","0","10","0","0","3","101101","353","9","0"
"0","85","0","1000","0","0","0","6","915","21","0","10","0","0","3","101101","566","16","0"
"0","85","0","1320","0","0","0","7","1520","33","0","10","0","0","7","101101","838","20","0"
"4","85","0","1750","0","0","0","8","1965","50","0","10","0","0","7","101101","1137","31","0"
"13","85","0","2165","0","0","25","9","2085","65","0","10","0","0","14","101101","1451","46","0"
"18","85","0","2585","5","0","70","10","2145","82","0","35","0","0","19","101101","1787","54","0"
"20","85","0","2985","10","0","111","11","2455","98","0","45","0","0","19","101101","2216","61","0"
"22","85","0","3355","30","0","144","12","2455","110","0","55","0","0","24","101101","2636","65","2"
"24","110","0","3505","43","0","193","13","2455","123","0","55","0","0","24","101101","3162","71","4"
"24","135","0","3505","46","0","262","14","2455","132","0","55","0","0","24","101101","3781","78","6"
"24","135","0","3505","49","0","341","15","2455","139","0","55","0","0","24","101101","4448","88","6"
"24","135","0","3505","57","0","398","16","2455","146","0","55","0","0","24","101101","5126","103","6"
"24","135","0","3555","60","0","478","17","2455","155","0","55","0","0","24","101101","5846","116","6"
"24","135","0","3605","60","0","587","18","2455","174","0","55","0","0","24","101101","6596","128","6"
"24","135","0","3700","60","0","697","19","2455","198","0","55","0","0","24","101101","7442","137","6"
"24","135","0","3895","60","0","786","20","2455","231","0","55","0","0","24","101101","8317","155","6"
"24","135","0","4085","60","0","889","21","2455","259","0","55","0","0","24","101101","9346","166","6"
"24","135","0","4175","60","0","1004","22","2455","289","0","55","0","0","24","101101","10529","182","6"
"24","135","0","4265","60","0","1099","23","2455","316","0","55","0","0","24","101101","11863","200","6"
"24","135","0","4355","60","0","1196","24","2455","346","0","55","0","0","24","101101","13327","212","6"
"24","135","0","4355","60","0","1270","25","2455","368","0","55","0","0","24","101101","15030","220","6"
"24","135","0","4675","60","0","1320","26","2455","386","0","55","0","0","24","101101","16889","226","6"
"24","135","0","4995","60","0","1354","27","2455","398","0","55","0","0","24","101101","18903","231","6"
"24","135","0","4995","60","0","1382","28","2455","406","0","55","0","0","24","101101","21100","237","6"
"24","135","0","5315","60","0","1413","29","2455","413","0","55","0","0","24","101101","23425","244","6"
"24","135","0","5315","60","0","1445","30","2455","421","0","55","0","0","24","101101","25924","252","6"
"24","135","0","5635","60","0","1477","31","2455","429","0","55","0","0","24","101101","28497","260","6"
"24","135","0","5635","60","0","1509","32","2455","438","0","55","0","0","24","101101","31207","269","6"
"24","135","0","6005","60","0","1540","33","2455","447","0","55","0","0","24","101101","34022","278","6"
"24","135","0","6005","60","0","1570","34","2455","456","0","55","0","0","24","101101","37028","287","6"
"24","135","0","6375","60","0","1600","35","2455","465","0","55","0","0","24","101101","40140","296","6"
"24","135","0","6375","60","0","1630","36","2455","475","0","55","0","0","24","101101","43396","306","6"
"24","135","0","6795","60","0","1660","37","2455","485","0","55","0","0","24","101101","46716","316","6"
"24","135","0","7215","60","0","1690","38","2455","495","0","55","0","0","24","101101","50146","326","6"
"24","135","0","7215","60","0","1720","39","2455","506","0","55","0","0","24","101101","53723","337","6"
"24","135","0","7215","60","0","1750","40","2455","517","0","55","0","0","24","101101","57442","348","6"
"0","0","0","55","0","26","0","2","50","3","0","0","0","0","0","101201","0","0","0"
"0","0","0","150","0","94","0","3","100","7","0","0","0","0","0","101201","0","0","0"
