0b987c0bb29ed22190e108e30bf719b532b7d69d47c7f011d43e67ab1e999155,3877f5fb12e5b102e2ca7d31a6320507e527ea58520262f6d2df108f80a7bfb0,3bb0beac2b3fa519edf329335c4f28469f2165e4b7e26ae140803f00ff87afde,b848cddd9b48b86b79556ae02966c27c00525240fdf9a275920334335b7ff1f0,40ea1a2683e81f57f9994e57533d59c62330d987202663d5e84d14255e48b4f8,a388d5d9efd008119c8a55543b31a0356e560784ae10584388ce4d2477ecfdf8,7fac91c6a2ff300b148417e57e5aaa6d3ec80faf0de912ba76477d65e0d7c3b1,77afcf33c3bbae93dff1c71ffa8adadaece0df0e6633c39e51c8a7dda1874e1c,b101e552f58c1a03d587c3ef31cc023c67656764ebdf855b4cbf7a4c33591e9c,826be9599fb924d111fc299fd102c67ed55df89002a13f694d8b6b130054286b,61befb1c5e957877d7be5f560ebaaecc31bd5676495b9ff249e1cca34ebcb823,cfaecafdb3fb73fc22ed188b5a3e466fce765a277696a0277bf2de4da75f66d7,96c8d84919505faeef2d439230d904fdfca315ffcf506a452b2bd4c773e97687,3bb366a2fc06c86fbeacdb5db9d5241ccd74539cad15e2d92c14452d4531009c,866f0e1f69cbbee11dcc8faf810c8a560e4ff33687312d31ed5ea1dbd8cd5eb5,63cb44be90359f02fb5882a4c82930dfdca3f67e64e984bc843f1453b4d1b478,1f267baddd0225c726a9d333f23f1094dc3066cab820d81852209848174921f8,44c26a02ece81b3d1020a07ec06a87933bc2c451262958feaf29a3b90f2fb029,243467e8c9e1c5960160da8baa51a5dd664dba33fc693bd0d067ff15bcbc8e03,d8e5a00122730ce40153e88b4dcbe203df32f9306517937ce1d1f159ac0931cf,18878ab35ff0e4422fd62c3cfacf911dedccdde28a2cbeeefb49a5be00b023b6
"15","0","0","0","魔法攻擊力提升+{0}","1","0","0","90","100851101","4","15","1","0","1","0","0","0","0","0","提升自身{0}的魔法攻擊力"
"0","0","0","0","","1","0","0","90","100851102","3","30","1","0","1","0","0","0","0","0","提升自身{0}的物理防禦力"
"1.44","0","1","0","魔法傷害+{0}","18","3","3","1","100900101","2","18","1","2160","0","0","99","0","0","0","對敵方全體造成{0}的魔法傷害"
"0","1","2","2","","2","7","1","10","100900102","21","100","1","0","99","0","1","0","0","0","將自身的物理防禦力降為0"
"0","1","2","2","","2","7","1","10","100900103","41","100","1","0","99","0","1","0","0","0","將自身的魔法防禦力降為0"
"1.2","0","1","0","魔法傷害+{0}","20","3","1","1","100900201","2","20","1","-1","0","0","1","0","0","0","對敵方單體造成{0}的魔法傷害"
"10","0","2","0","","100","7","3","17","100900301","3","0","1","0","0","0","1","1","0","0",""
"2","0","1","0","魔法傷害+{0}","25","3","2","1","100900302","2","25","1","600","0","0","99","0","0","0","對範圍內的敵人造成{0}的魔法傷害"
"0","0","2","0","","0","7","3","30","100900303","0","0","1","0","0","0","1","0","0","0",""
"0","0","2","0","","1.9","7","3","21","100900304","1","0","1","0","0","0","1","0","0","0",""
"50","1","2","1","魔法攻擊力提升+{0}","1","7","1","10","100901101","30","50","1","0","8","0","1","0","0","0","提升自身{0}的魔法攻擊力"
"6.5","0","1","0","魔法傷害+{0}","81.25","3","3","1","100901102","2","81.25","1","2160","0","0","99","0","0","0","對敵方全體造成{0}的魔法傷害"
"0","1","2","2","","2","7","1","10","100901103","21","100","1","0","99","0","1","0","0","0","降低自身初期數值100％的物理防禦力"
"0","1","2","2","","2","7","1","10","100901104","41","100","1","0","99","0","1","0","0","0","降低自身初期數值100％的魔法防禦力"
"1.6","0","1","0","魔法傷害+{0}","20","3","1","1","100901201","2","20","1","-1","0","0","1","0","0","0","對敵方單體造成{0}的魔法傷害"
"0.6","1","2","1","魔法防禦力降低+{0}","1","3","3","10","100901202","41","0.6","1","2160","12","0","99","0","0","0","降低敵方單體{0}的魔法防禦力"
"15","0","0","0","魔法攻擊力提升+{0}","1","0","0","90","100950101","4","15","1","0","1","0","1","0","0","0","提升自身{0}的魔法攻擊力"
"15","0","0","0","魔法攻擊力提升+{0}","1","0","0","90","100951101","4","240","1","0","1","0","0","0","0","0","提升自身{0}的魔法攻擊力"
"15","1","2","0","魔法攻擊力提升+{0}","1","3","3","10","101000101","30","15","1","2160","18","0","99","0","0","0","提升我方全體{0}的魔法攻擊力"
"0.6","1","2","0","物理防禦力提升+{0}","1","3","3","10","101000102","20","0.6","1","2160","18","0","99","0","0","0","提升我方全體{0}的物理防禦力"
"0","1","2","0","","50","3","3","16","101000103","4","0","1","2160","18","0","99","0","0","0","使我方全體固定恢復{0}TP"
"7.5","0","2","0","HP回復量+{0}","1","5","2","4","101000201","2","7.5","1","2160","1","0","1","0","0","0","回復我方單體{0}的HP"
"100","0","1","0","造成黑暗的成功Ｌｖ+{0}","8","3","1","12","101000301","40","0","1","2160","0","1","1","0","0","0","使一名敵人陷入黑暗狀態"
"20","1","1","1","物理攻擊力降低+{0}","1","3","1","10","101000302","11","20","1","2160","18","1","1","0","0","0","降低敵方單體{0}的物理、魔法攻擊力"
"20","1","1","1","魔法攻擊力下降+{0}","1","3","1","10","101000303","31","20","1","2160","18","1","1","0","0","0",""
"0","1","1","1","","1","3","1","10","101000304","61","150","1","2160","18","1","1","0","0","0","降低敵方單體{0}的物理、魔法暴擊率"
"0","1","1","1","","1","3","1","10","101000305","71","150","1","2160","18","1","1","0","0","0",""
"30","1","2","0","魔法攻擊力提升+{0}","1","3","3","10","101001101","30","30","1","2160","18","0","99","0","0","0","提升我方全體{0}的魔法攻擊力"
"0","1","2","0","","1","3","3","10","101001102","70","100","1","2160","18","0","99","0","0","0","使全體夥伴的魔法暴擊提升{0}"
"0","1","2","0","","1","3","3","10","101001103","120","5","1","2160","18","0","99","0","0","0","提升我方全體{0}％的魔法暴擊傷害"
"1.1","1","2","0","物理防禦力提升+{0}","1","3","3","10","101001104","20","1.1","1","2160","18","0","99","0","0","0","提升我方全體{0}的物理防禦力"
"0","1","2","0","","120","3","3","16","101001105","4","0","1","2160","0","0","99","0","0","0","使我方全體固定恢復{0}TP"
"0","2","2","0","","10","3","3","48","101001106","1","0","1","2160","0","0","99","10","0","0","每秒恢復 10 TP"
"8.5","0","2","0","HP回復量+{0}","1","5","3","4","101001201","2","8.5","1","2160","1.2","0","1","0","0","0","回復我方單體{0}的HP"
"1","1","2","1","物理防禦力提升+{0}","1","5","3","10","101001202","20","1","1","2160","12","0","1","0","0","0","讓一名夥伴的物理防禦力提升{0}"
"0.08","1","2","0","回復量+{0}","0.5","5","2","48","101001203","2","0.5","1","2160","0","0","1","8.5","0","0","每秒回復{0}的HP"
"8.5","0","2","0","HP回復量+{0}","1","5","3","4","101002201","2","8.5","1","2160","1.2","0","1","0","0","0","回復我方單體{0}的HP"
"1","1","2","1","物理防禦力提升+{0}","1","5","3","10","101002202","20","1","1","2160","12","0","1","0","0","0","讓一名夥伴的物理防禦力提升{0}"
"0.08","1","2","0","回復量+{0}","0.5","5","2","48","101002203","2","0.5","1","2160","0","0","1","8.5","0","0","每秒回復{0}的HP"
"40","1","2","1","物理攻擊力提升+{0}","1","38","3","10","101002204","10","40","1","2160","180","0","1","0","0","0","提升我方單體{0}的物理、魔法攻擊力"
"40","1","2","1","魔法攻擊力提升+{0}","1","38","3","10","101002205","30","40","1","2160","180","0","1","0","0","0",""
"0","0","2","0","","1","38","3","10","101002206","110","12","1","2160","180","0","1","0","0","0","使我方單體的物理、魔法暴擊傷害提升{0}％"
"0","0","2","0","","1","38","3","10","101002207","120","12","1","2160","180","0","1","0","0","0",""
"180","0","2","0","","0.5","38","3","83","101002208","2","0","1","2160","0","0","1","0","0","0","讓我方單體的行動速度累加50%"
"1","0","2","0","","1000","38","3","16","101002209","1","0","1","2160","0","0","1","0","0","0","回復我方單體{0}的TP"
"180","0","2","0","","1","38","3","35","101002210","0","152","1","2160","1","0","1","0","0","0",""
"2","0","0","0","物理防禦力提升+{0}","1","0","0","90","101050101","3","2","1","0","1","0","0","0","0","0","提升自身{0}的物理防禦力"
"2","0","0","0","物理防禦力提升+{0}","1","0","0","90","101051101","3","2","1","0","1","0","0","0","0","0","提升自身{0}的物理防禦力"
"0","0","0","0","","1","0","0","90","101051102","4","225","1","0","1","0","0","0","0","0","提升自身{0}的魔法攻擊力"
"1.62","0","1","0","物理傷害+{0}","20.4","3","1","1","101100101","1","20.4","1","1150","0","0","99","0","0","0","對範圍內的敵人造成{0}的物理傷害"
"0","1","2","1","","1","7","1","10","101100201","60","45","1","0","99","0","1","0","0","0","自身物理暴擊提升{0}"
"15","1","2","1","物理攻擊力提升+{0}","1","7","1","10","101100202","10","15","1","0","12","0","1","0","0","0","提升自身{0}的物理攻擊力"
"1.6","0","1","0","物理傷害+{0}","20","3","1","1","101100301","1","20","1","-1","0","0","1","0","0","0","對敵方單體造成{0}的物理傷害"
"2.16","0","1","0","物理傷害+{0}","28","3","1","1","101101101","1","28","1","1300","0","0","99","0","0","1.75","對範圍內的敵人造成{0}的物理傷害"
"0","1","2","1","","1","7","1","10","101101201","60","75","1","0","99","0","1","0","0","0","自身物理暴擊提升{0}"
"20","1","2","1","物理攻擊力提升+{0}","1","7","1","10","101101202","10","20","1","0","12","0","1","0","0","0","提升自身{0}的物理攻擊力"
"12","0","2","0","","1.8","7","1","8","101101203","2","0","1","0","0","0","1","0","0","0","自身的行動速度上升80％"
"2.8","0","1","0","物理傷害+{0}","35","3","1","1","101101301","1","35","1","1300","0","0","99","0","0","0","對範圍內的敵人造成{0}的物理傷害"
"0","1","2","1","","1","7","1","10","101101302","110","15","1","0","18","0","1","0","0","0","提升自己物理攻擊暴擊時的傷害{0}%"
"90","1","2","1","物理攻擊力提升+{0}","1","7","1","10","101101303","10","90","1","0","18","0","1","0","0","0","提升自身{0}的物理攻擊力"
"0","0","2","0","","650","7","1","16","101101304","1","0","1","0","0","0","1","0","0","0","回復自身{0}的TP"
"15","0","0","0","物理攻擊力提升+{0}","1","0","0","90","101150101","2","15","1","0","1","0","0","0","0","0","提升自身{0}的物理攻擊力"
"15","0","0","0","物理攻擊力提升+{0}","1","0","0","90","101151101","2","240","1","0","1","0","0","0","0","0","提升自身{0}的物理攻擊力"
"0.54","0","1","0","魔法傷害+{0}","6.75","20","3","1","101200101","2","6.75","1","2160","0","0","99","0","0","0","對使用物理攻擊的敵人造成{0}的魔法傷害"
"0.81","0","1","0","魔法傷害+{0}","9","3","3","1","101200102","2","9","1","2160","0","0","99","0","0","0","對敵方全體造成{0}的魔法傷害"
"1.6","0","1","0","魔法傷害+{0}","20","14","3","1","101200201","2","20","1","2160","0","0","1","0","0","0","對敵方單體造成{0}的魔法傷害"
"1.2","0","1","0","魔法傷害+{0}","15","14","3","1","101200301","2","15","1","2160","0","0","1","0","0","0","對敵方單體造成{0}的魔法傷害"
"1.5","0","1","0","造成暈眩的成功Ｌｖ+{0}","0","14","3","8","101200302","7","0","1","2160","0","0","1","0","0","0","使敵方單體一段時間內無法行動"
"0","0","1","0","","0","14","3","7","101200303","1","0","1","2160","0","0","1","0","0","0",""
"1.2","0","1","0","魔法傷害+{0}","15","3","2","1","101200304","2","15","1","300","0","0","99","0","0","0","對範圍內的敵人造成{0}的魔法傷害"
"2.4","0","1","0","魔法傷害+{0}","30","20","2","1","101201101","2","30","1","2160","0","0","99","0","0","0","對使用物理攻擊的敵人造成{0}的魔法傷害"
"0.54","1","1","0","魔法防禦力降低+{0}","1","20","2","10","101201102","41","0.54","1","2160","18","0","99","0","0","0","對進行物理攻擊的敵人降低{0}魔法防禦力"
"6","0","1","0","造成暈眩的成功Ｌｖ+{0}","0","20","2","8","101201103","7","0","1","2160","0","0","99","0","0","0","令使用物理攻擊的敵人在一定時間內無法行動"
"1.2","0","1","0","魔法傷害+{0}","15","3","2","1","101201104","2","15","1","2160","0","0","99","0","0","0","對敵方全體造成{0}的魔法傷害"
"1","0","1","0","","0","3","3","28","101201105","2001","1","1","2160","0","0","99","0","101201106","0",""
"1.2","0","1","0","魔法傷害+{0}","15","3","3","1","101201106","2","15","1","2160","0","0","99","0","0","0","當沒有使用魔法攻擊的敵人時，對敵方全體造成{0}的魔法傷害"
"1.8","0","1","0","魔法傷害+{0}","22","14","3","1","101201201","2","22","1","2160","0","0","1","0","0","0","對敵方單體造成{0}的魔法傷害"
"0.2","1","1","1","魔法防禦力降低+{0}","1","14","3","10","101201202","41","0.2","1","2160","12","0","1","0","0","0","降低敵方單體{0}的魔法防禦力"
"0","0","1","0","","0","14","3","7","101202201","1","0","1","2160","0","0","1","0","0","0",""
"2.4","0","1","0","魔法傷害+{0}","30","3","2","1","101202202","2","30","1","300","0","0","99","0","0","0","對範圍內的敵人造成{0}的魔法傷害"
"0.4","1","1","1","魔法防禦力降低+{0}","1","3","2","10","101202203","41","0.4","1","300","18","0","99","0","0","0","使範圍內敵人的魔法防禦力下降{0}"
"1","0","1","0","","0","3","3","28","101202204","2001","1","1","2160","0","0","99","0","101202205","0","當沒有使用魔法攻擊的敵人時，發動以下效果"
"1.2","0","1","0","魔法傷害+{0}","15","3","3","1","101202205","2","15","1","2160","0","0","99","0","0","0","對敵方全體造成{0}的魔法傷害"
"20","1","1","1","物理攻擊力降低+{0}","1","3","3","10","101202206","11","20","1","2160","18","0","99","0","0","0","降低全體敵人{0}物理攻擊力"
"1","0","1","0","","0","3","3","28","101202207","2001","1","1","2160","0","0","99","0","101202208","0",""
"40","1","2","1","魔法攻擊力提升+{0}","1","7","1","10","101202208","30","40","1","-1","180","0","1","0","0","0","提升自身{0}的魔法攻擊力"
"1","0","2","0","","300","7","1","16","101202209","1","0","1","-1","0","0","1","0","0","0","回復自身{0}的TP"
"15","0","0","0","魔法攻擊力提升+{0}","1","0","0","90","101250101","4","15","1","0","1","0","0","0","0","0","提升自身{0}的魔法攻擊力"
"15","0","0","0","魔法攻擊力提升+{0}","1","0","0","90","101251101","4","240","1","0","1","0","0","0","0","0","提升自身{0}的魔法攻擊力"
"5.6","0","1","0","魔法傷害+{0}","60","6","2","1","101300101","2","60","1","2160","0","0","1","0","0","0","對敵方單體造成{0}的魔法傷害"
"0","0","1","0","","0","3","1","7","101300201","1","0","1","2160","0","0","1","0","0","0",""
"0.48","0","1","0","魔法防禦力降低+{0}","1","3","2","10","101300202","41","0.48","1","200","12","0","99","0","0","0","使範圍內敵人的魔法防禦力下降{0}"
"1.6","0","1","0","魔法傷害+{0}","20","6","2","1","101300301","2","20","1","2160","0","0","1","0","0","0","對敵方單體造成{0}的魔法傷害"
"1.5","0","1","0","造成暈眩的成功Ｌｖ+{0}","0","6","2","8","101300302","7","0","1","2160","0","0","1","0","0","0","使敵方單體一段時間內無法行動"
"11.2","0","1","0","魔法傷害+{0}","140","6","2","1","101301101","2","140","1","2160","0","0","1","0","0","0","對敵方單體造成{0}的魔法傷害"
"0.5","0","1","0","魔法防禦力降低+{0}","1","6","2","10","101301102","41","0.5","1","2160","18","0","1","0","0","0","降低敵方單體{0}的魔法防禦力"
"0","0","1","0","","0","3","1","7","101301201","1","0","1","2160","0","0","1","0","0","0",""
"0.8","0","1","0","魔法防禦力降低+{0}","1","3","2","10","101301202","41","0.8","1","200","12","0","99","0","0","0","使範圍內敵人的魔法防禦力下降{0}"
"4.8","0","1","0","魔法傷害+{0}","60","6","2","1","101301301","2","60","1","2160","0","0","1","0","0","0","對敵方單體造成{0}的魔法傷害"
"4.5","0","1","0","造成暈眩的成功Ｌｖ+{0}","0","6","2","8","101301302","7","0","1","2160","0","0","1","0","0","0","使敵方單體一段時間內無法行動"
"0","1","1","0","","0.9","6","2","59","101301303","1","18","1","2160","0","0","1","0","0","0","降低敵方單體的HP恢復量90%"
"15","0","0","0","魔法攻擊力提升+{0}","1","0","0","90","101350101","4","15","1","0","1","0","0","0","0","0","提升自身{0}的魔法攻擊力"
"15","0","0","0","魔法攻擊力提升+{0}","1","0","0","90","101351101","4","240","1","0","1","0","0","0","0","0","提升自身{0}的魔法攻擊力"
"0","0","1","0","","0","3","1","7","101400101","3","0","1","2160","0","2","1","0","0","0",""
"16","1","1","0","魔法防禦力降低+{0}","2.4","3","1","38","101400102","41","2.4","1","2160","0","2","1","300","3","0","使領域中敵人降低{0}的魔法防禦力"
"16","1","1","0","","10","3","1","38","101400103","81","0","1","2160","0","2","1","300","0","0","使領域中敵人降低{0}的 TP 上升"
"0","0","1","0","","0","3","1","7","101400104","1","0","1","2160","0","2","1","0","0","0",""
"16","0","1","0","造成行動速度降低的成功Ｌｖ+{0}","0.9","1","2","8","101400105","1","0","1","300","0","0","99","0","0","0","使範圍內的敵人行動速度降低10％"
"0.27","0","1","0","魔法傷害+{0}","3.4","3","1","1","101400201","2","3.4","1","800","0","0","99","0","0","0","對範圍內的敵人造成{0}的魔法傷害"
"2.5","0","1","0","造成束縛的成功Ｌｖ+{0}","0","3","1","8","101400202","5","0","1","800","0","0","99","0","0","0","使範圍內的敵人一段時間內無法行動"
"180","0","2","0","","5","7","3","35","101400203","1","249","1","2160","1","0","1","0","0","0","對自身施加１個證據"
"1","0","1","0","魔法傷害+{0}","12.5","3","1","1","101400301","2","12.5","1","-1","0","0","1","0","0","0","對敵方單體造成{0}的魔法傷害"
"1","0","1","0","造成混亂的成功Ｌｖ+{0}","7.5","3","1","11","101400302","1","0","1","-1","0","0","1","0","0","0","令一名敵人混亂"
"5","101400305","2","0","","1","7","3","28","101400303","6249","0","1","2160","0","0","1","0","0","0",""
"0","3","1","0","","4","3","1","26","101400304","101400305","0.1","1","1200","0","0","99","0","0","0",""
"1","0","1","0","魔法傷害+{0}","12.5","3","1","1","101400305","2","12.5","1","1200","0","0","99","-1","0","0","當證據為５個時，對範圍內的敵人造成{0}的魔法傷害"
"5","101400307","2","0","","1","7","3","28","101400306","6249","0","1","2160","0","0","1","0","0","0",""
"0","5","1","0","","4","3","1","26","101400307","101400301","-1","1","-1","0","0","1","0","0","0",""
"0","0","1","0","","0","3","1","7","101401101","3","0","1","2160","0","2","1","0","0","0",""
"18","1","1","0","魔法防禦力降低+{0}","2.4","3","1","38","101401102","41","2.4","1","2160","0","2","1","410","3","0","使領域中敵人降低{0}的魔法防禦力"
"18","1","1","0","","10","3","1","38","101401103","81","0","1","2160","0","2","1","410","0","0","使領域中敵人降低{0}的 TP 上升"
"0","0","1","0","","0","3","3","92","101401104","0","0","1","2160","0","0","99","0","0","0",""
"0","0","1","0","","0","3","1","7","101401105","1","0","1","2160","0","2","1","0","0","0",""
"18","0","1","0","造成行動速度降低的成功Ｌｖ+{0}","0.7","1","2","8","101401106","1","0","1","300","0","0","99","0","0","0","使範圍內的敵人行動速度降低30％"
"0","0","1","0","","5","1","2","57","101401107","101401108","0","1","300","0","0","99","0","0","0",""
"0.5","0","1","0","魔法傷害+{0}","6.25","3","3","1","101401108","2","6.25","1","2160","0","0","99","0","0","0","對敵方全體造成{0}的魔法傷害"
"5","101401110","2","0","","1","7","3","28","101401109","6249","2","1","2160","0","0","1","0","101401107","0",""
"0","0","1","0","","5","1","2","57","101401110","101401111","0","1","300","0","0","99","0","0","0",""
