fa98616cf71b0f0680352ac6eb27f8fab6d6b8bdbe5880b5ad74da6bc7a5fb74,efa0048f251249567ce0a105b588f2c6db3d98da1ccda1db49879f492c272020,8936ed008de271a8bddb6bc6842b075f9a501ce1039e10071184d5fcabc782c7,6007fd3d9f30efd0bc3439329754e03636bc86d3c2f26b588b7b2dc0404e9fcb,2ccb0778ee7fa7561603f1bf3eb47c8464b1cd4e530d839567c428a05b1a8591,da78ff28fff3ab816cc8040f48e37557629ef8ba6b0faaa8c07049818dcde60e,b255b55d191023a6d75f15dca805d5dd753abe84d3406def49f6fdae7efddaf6,13a6e6e128fb9264ff5b0263a9d7b4f6b8d80c9d83596d75be60c789596b95af,4df3640d49fc2de996042e988c6abba215b4d9192d4def2cadfe7e1736baa1c8,6bb6a79cff394a492997ad67afcce0dae5250953d8e125426a7f545198edab35,bdf81f32215eb3a2e41147e76c48ec619708adbfb333aee28d4e8fd32fa651d2,d19dc3f71c73d8b0b361d0a7f49add5c87238b18dc1089f07356c5c498f1037c,79788a8d5a8bf4a9f661cc98de46915499973ad5d234d5757e968bc1dce2cd98,6f0a31d7e7785b6279c8852bb3b009c0619b0050ef5c53bb9521c1a075612aca,bbbc67763f08d8ee7afc9a09a76db988d8c7a894674e9b8be6ebc3fe4a6a07d1,e911cc62007b1912b9c5d68c462a7b786f518be2e5d7bc3d62872d70fe3e9e3f,fd931fc59ef93f444c8cbab8666a4649e825d1dab132eca924ab9fb17949df7e,dbeb982276d177916c1907af7bfc93d8444054d403e25673e5f6a60245ab66ef,1e710873f41e47b2abed5120fe3b999a9fadce9251237d84f450cec036a5b204,737e86bd60ee4b6c896b26619fc2d390311f5937ff3a18fcfda320a9346b3976,7a74b0584dc02a69d7d5dbaa979b12b3cc4b5b39dee58f9921d0063552f6afb2,faf380bce6623e47cb6f73fd7cd935e3ebce0220281b5b40ab455a0e5e4ff515,3c6bacb4c9bb354817207030f2a069cd746aac0b4ddb960dcab573074fb8ae87,cd02bb85027eed335cceb2ec365f28120f1e94fde2eafafd9a117dc951a3ca11
"1002","8","12210101","1001","0","0","0","0","0","0","0","1002","1","0","1001","0","1","0","1","3","0","0","1001","122101"
"1002","11","12220101","1001","0","0","0","0","1002","0","0","1002","1002","0","1001","1","1","1","1","3","0","0","1001","122201"
"1001","8","12230101","1001","0","0","0","0","0","0","0","1002","1002","0","1","0","1","0","1","3","0","0","1002","122301"
"2001","3","12230102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2001","2","0","0","2002","122301"
"1001","11","12240101","1","0","0","0","0","1001","0","0","1002","1001","0","1","1002","1001","1","1","3","0","0","1002","122401"
"1002","9","12250101","1001","0","0","0","0","0","0","0","1002","1002","0","1","0","1","1001","1","3","0","0","1001","122501"
"1001","13","12260101","1","0","0","0","0","1002","1002","0","1","1001","0","1","1","1001","1001","1","8","0","1","1002","122601"
"2001","11","12270101","1001","0","0","0","0","1","0","0","1","1","0","1001","1","1002","1002","1002","5","0","0","1001","122701"
"1002","9","12280101","1002","0","0","0","0","0","0","0","1001","1","0","1","0","1","1001","1","3","0","0","1001","122801"
"1002","9","12290101","1","0","0","0","0","0","0","0","1","1001","0","1002","0","1001","1","1","3","0","0","1001","122901"
"2001","10","12300101","2001","0","0","0","0","1001","0","0","1001","1001","0","2001","0","1002","1002","2001","5","0","0","1001","123001"
"1002","7","12310101","1","0","0","0","0","0","0","0","1002","1001","0","0","0","1001","0","1","3","0","0","1001","123101"
"1002","15","12320101","1","0","1","0","0","1001","1002","0","1","1002","1","1001","1","1002","1","1","8","0","1001","1001","123201"
"1002","6","12330101","1002","0","0","0","0","0","0","0","0","1","0","0","0","1001","0","1","3","0","0","1001","123301"
"1001","10","12350101","1","0","0","0","0","1001","0","0","1","1001","0","1002","0","1002","1","1","3","0","0","1002","123501"
"1002","6","12360101","1001","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1001","2","0","0","1001","123601"
"1002","8","12370101","1002","0","0","0","0","0","0","0","1","1001","0","1002","0","1","0","1","3","0","0","1001","123701"
"1002","9","12380101","1","0","0","0","0","0","0","0","1","1001","0","1002","0","1001","1","1002","6","0","0","1001","123801"
"1001","10","12390101","1002","0","0","0","0","1001","0","0","1","1001","0","1002","0","1001","1","1","6","0","0","1002","123901"
"1002","7","12400101","1001","0","0","0","0","0","0","0","1001","1001","0","0","0","1","0","1","3","0","0","1001","124001"
"1002","6","12410101","1001","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1002","3","0","0","1001","124101"
"1001","9","12420101","1002","0","0","0","0","0","0","0","1001","1","0","1","0","1","1002","1001","3","0","0","1002","124201"
"1002","19","12450101","1","0","1","1001","1001","1001","1002","1","1001","1002","0","1002","1","1","1","1","3","1002","1","1001","124501"
"1001","11","12460101","1001","0","0","0","0","1002","0","0","1","1","0","1001","1001","1002","1","1","3","0","0","1002","124601"
"1001","9","12470101","1002","0","0","0","0","0","0","0","1001","1001","0","1","0","1","1002","1","3","0","0","1002","124701"
"1002","12","12480101","1","0","0","0","0","1001","1002","0","1","1002","0","1002","1","1001","1","1","3","0","0","1001","124801"
"1002","7","12490101","1","0","0","0","0","0","0","0","1","1001","0","0","0","1002","0","1","3","0","0","1001","124901"
"1002","6","12500101","1","0","0","0","0","0","0","0","0","1002","0","0","0","1001","0","1","3","0","0","1001","125001"
"2002","2","12500102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2001","125001"
"1002","8","12510101","1002","0","0","0","0","0","0","0","1","1001","0","1001","0","1","0","1","3","0","0","1001","125101"
"1001","8","12520101","1","0","0","0","0","0","0","0","1","1001","0","1001","0","1002","0","1","3","0","0","1002","125201"
"1001","6","12530101","1","0","0","0","0","0","0","0","0","1001","0","0","0","1002","0","1","3","0","0","1002","125301"
"1002","7","12540101","1001","0","0","0","0","0","0","0","1","1002","0","0","0","1","0","1","2","0","0","1001","125401"
"1001","15","12550101","1","0","1002","0","0","1002","1001","0","1","1001","0","1001","1","1002","1","1","6","0","1","1002","125501"
"1002","7","12560101","1","0","0","0","0","0","0","0","1","1001","0","0","0","1002","0","1","4","0","0","1001","125601"
"1001","10","12570101","1002","0","0","0","0","1002","0","0","1","1001","0","1002","0","1001","1001","1","3","0","0","1002","125701"
"2001","9","12580101","1002","0","0","0","0","0","0","0","1002","1","0","1001","0","1","1","1001","5","0","0","1002","125801"
"1002","8","12580102","1","0","0","0","0","0","0","0","1001","1002","0","1","0","1002","0","1","4","0","0","1001","125801"
"1002","8","12580103","1","0","0","0","0","0","0","0","1001","1002","0","1","0","1002","0","1","4","0","0","1001","125801"
"2001","10","12600101","1001","0","0","0","0","1001","0","0","1001","1","0","1002","0","1","1","1001","5","0","0","1002","126001"
"1002","9","12600102","1","0","0","0","0","0","0","0","1002","1001","0","1","0","1001","1001","1","4","0","0","1001","126001"
"1002","9","12600103","1","0","0","0","0","0","0","0","1002","1001","0","1","0","1001","1001","1","4","0","0","1001","126001"
"2001","7","12610101","1002","0","0","0","0","0","0","0","1","1","0","0","0","1001","0","1002","4","0","0","1001","126101"
"1001","6","12610102","1001","0","0","0","0","0","0","0","0","1002","0","0","0","1","0","1","3","0","0","1002","126101"
"1001","6","12610103","1001","0","0","0","0","0","0","0","0","1002","0","0","0","1","0","1","3","0","0","1002","126101"
"1002","9","12620101","1001","0","0","0","0","0","0","0","1002","1002","0","2001","0","1","1001","2001","3","0","0","1001","126201"
"1002","8","12630101","1","0","0","0","0","0","0","0","1001","1001","0","1","0","1","0","1","4","0","0","1001","126301"
"1002","7","12640101","1002","0","0","0","0","0","0","0","1002","1001","0","0","0","1","0","1","3","0","0","1001","126401"
"2002","9","12640102","2002","0","0","0","0","0","0","0","2003","2001","0","2003","0","2001","2003","2002","8","0","0","2001","126401"
"2001","8","12650101","1","0","0","0","0","0","0","0","1","1001","0","1001","0","1002","0","1002","3","0","0","1001","126501"
"1002","6","12660101","1002","0","0","0","0","0","0","0","0","1001","0","0","0","1","0","1","3","0","0","1001","126601"
"1002","6","12670101","1","0","0","0","0","0","0","0","0","1001","0","0","0","1002","0","1","3","0","0","1001","126701"
"1001","9","12680101","1002","0","0","0","0","0","0","0","1001","1001","0","1","0","1","1002","1","3","0","0","1002","126801"
"1002","7","12690101","1001","0","0","0","0","0","0","0","1002","1002","0","0","0","1","0","1","3","0","0","1","126901"
"1001","12","12700101","1","0","0","0","0","1","1","0","1","1002","0","1002","1002","1001","1001","1","5","0","0","1002","127001"
"1002","9","12710101","1","0","0","0","0","0","0","0","1001","1001","0","1","0","1002","1","1001","4","0","0","1","127101"
"1001","6","12720101","1","0","0","0","0","0","0","0","0","1001","0","0","0","1002","0","1","3","0","0","1002","127201"
"1002","8","12730101","1001","0","0","0","0","0","0","0","1001","1002","0","1","0","1","0","1001","4","0","0","1","127301"
"1002","8","12750101","1002","0","0","0","0","0","0","0","1001","1001","0","1","0","1","0","1","4","0","0","1001","127501"
"1002","9","12760101","1","0","0","0","0","0","0","0","1002","1002","0","1","0","1001","1001","1","3","0","0","1001","127601"
"1002","9","12770101","1001","0","0","0","0","0","0","0","1002","1","0","1","0","1","1001","1001","5","0","0","1","127701"
"2001","10","12780101","1001","0","0","0","0","1002","0","0","1001","1","0","1","0","1","1001","1002","4","0","0","1","127801"
"1002","10","12790101","1","0","0","0","0","1001","0","0","1","1002","0","1002","0","1001","1","1","4","0","0","1001","127901"
"1001","11","12800101","1002","0","0","0","0","1001","0","0","1001","1","0","1","1002","1","1","1001","3","0","0","1002","128001"
"1002","8","12830101","1","0","0","0","0","0","0","0","1","1001","0","1001","0","1002","0","1","3","0","0","1001","128301"
"1001","8","12840101","1002","0","0","0","0","0","0","0","1001","1001","0","1002","0","1","0","1","4","0","0","1002","128401"
"1001","10","12850101","1","0","0","0","0","1002","0","0","1","1001","0","1001","0","1002","1","1","3","0","0","1002","128501"
"1001","9","12870101","1002","0","0","0","0","0","0","0","1001","1001","0","1","0","1","1002","1","3","0","0","1002","128701"
"1001","6","12880101","1002","0","0","0","0","0","0","0","0","1001","0","0","0","1","0","1","3","0","0","1002","128801"
"1002","11","12890101","1001","0","0","0","0","1","0","0","1002","1002","0","1001","1001","1","1","1","3","0","0","1001","128901"
"1001","7","12900101","2001","0","0","0","0","0","0","0","1002","1002","0","0","0","1001","0","1001","6","0","0","1002","129001"
"1001","8","12930101","2001","0","0","0","0","0","0","0","1002","1001","0","2001","0","1001","0","2001","4","0","0","1002","129301"
"2001","8","12940101","1001","0","0","0","0","0","0","0","1","1","0","1001","0","1002","0","1002","4","0","0","1001","129401"
"2001","9","12950101","1002","0","0","0","0","0","0","0","1001","1001","0","1","0","1","1001","1","5","0","0","1001","129501"
"2001","6","12960101","2001","0","0","0","0","0","0","0","0","1002","0","0","0","1001","0","1001","4","0","0","1002","129601"
"2001","7","12970101","1002","0","0","0","0","0","0","0","1001","1","0","0","0","1","0","1001","2","0","0","1002","129701"
"1001","11","12980101","1001","0","0","0","0","1","0","0","1001","1002","0","1","1002","1","1001","1","5","0","0","1002","129801"
"1002","10","12990101","1001","0","0","0","0","1001","0","0","1002","1","0","1001","0","1","1","1002","3","0","0","1001","129901"
"2001","8","13000101","1002","0","0","0","0","0","0","0","1001","1001","0","1","0","1","0","1","4","0","0","1001","130001"
"2001","9","13010101","1001","0","0","0","0","0","0","0","1002","1","0","1","0","1","1002","1002","5","0","0","1001","130101"
"1001","6","13020101","1002","0","0","0","0","0","0","0","0","1001","0","0","0","1002","0","1","3","0","0","1002","130201"
"1002","13","13070101","1","0","0","0","0","1","1002","0","1001","1001","0","1","1001","1002","1002","1","10","0","1001","1001","130701"
"1001","7","13080101","1002","0","0","0","0","0","0","0","1001","1001","0","0","0","1","0","1","3","0","0","1002","130801"
"1002","6","13090101","1","0","0","0","0","0","0","0","0","1001","0","0","0","1001","0","1","2","0","0","1001","130901"
"1002","7","13100101","1","0","0","0","0","0","0","0","1","1001","0","0","0","1002","0","1002","4","0","0","1001","131001"
"1002","6","13110101","1","0","0","0","0","0","0","0","0","1","0","0","0","1001","0","1001","4","0","0","1","131101"
"2001","3","13120101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2001","2","0","0","2001","131201"
"1002","7","13120102","1001","0","0","0","0","0","0","0","2001","1001","0","0","0","2001","0","1001","6","0","0","1001","131201"
"1001","6","13160101","1001","0","0","0","0","0","0","0","0","1002","0","0","0","1","0","1","4","0","0","1002","131601"
"1001","7","13170101","1","0","0","0","0","0","0","0","1","1001","0","0","0","1002","0","1","4","0","0","1002","131701"
"2001","15","13180101","1002","0","1","0","0","1001","1","0","1","1","0","1001","1002","1001","1","1001","11","0","1001","1002","131801"
"1001","10","13190101","1001","0","0","0","0","1002","0","0","1002","1002","0","1","0","1","1001","1","6","0","0","1002","131901"
"1002","7","13200101","1","0","0","0","0","0","0","0","1","1002","0","0","0","1001","0","1","4","0","0","1001","132001"
"1001","8","13210101","1","0","0","0","0","0","0","0","1001","1001","0","1","0","1002","0","1","4","0","0","1002","132101"
"2002","5","13210102","2002","0","0","0","0","0","0","0","0","2001","0","0","0","0","0","2001","3","0","0","2001","132101"
"1001","6","13220101","1","0","0","0","0","0","0","0","0","1001","0","0","0","1002","0","1","4","0","0","1002","132201"
"1002","5","13230101","1001","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1","3","0","0","1001","132301"
"2001","6","13240101","1001","0","0","0","0","0","0","0","0","1001","0","0","0","1001","0","1002","3","0","0","1001","132401"
"1002","7","13250101","1","0","0","0","0","0","0","0","1002","1001","0","0","0","1002","0","1002","3","0","0","1001","132501"
"1001","7","13280101","1001","0","0","0","0","0","0","0","1001","1002","0","0","0","1","0","1","4","0","0","1002","132801"
"2001","10","13290101","1","0","0","0","0","1","0","0","1","1002","0","1002","0","1001","1001","1","4","0","0","1001","132901"
"1001","9","13300101","1","0","0","0","0","0","0","0","1","1002","0","1001","0","1001","1001","1001","4","0","0","1","133001"
"2001","8","13310101","1001","0","0","0","0","0","0","0","1001","1","0","1","0","1","0","1001","4","0","0","1002","133101"
"1002","12","13320101","1","0","0","0","0","1002","1001","0","1001","1001","0","1","1","1002","1001","1001","10","0","0","1","133201"
"1002","11","13350101","1002","0","0","0","0","1","0","0","1001","1002","0","1","1001","1","1001","1","5","0","0","1001","133501"
"1002","9","13360101","1002","0","0","0","0","0","0","0","1001","1001","0","1","0","1","1001","1","5","0","0","1001","133601"
"1002","9","13370101","1002","0","0","0","0","0","0","0","1","1001","0","1001","0","1001","1","1001","5","0","0","1001","133701"
"1002","9","13380101","1","0","0","0","0","0","0","0","1001","1001","0","1","0","1002","1001","1","3","0","0","1001","133801"
"1001","13","13390101","1","0","0","0","0","1002","1001","0","1","1001","0","1001","1001","1001","1","1001","11","0","1","1","133901"
"1001","5","13400101","1002","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1","3","0","0","1002","134001"
"1002","11","13430101","1","0","0","0","0","1","0","0","1","1002","0","1002","1001","1001","1001","1","4","0","0","1001","134301"
"1002","8","13440101","1001","0","0","0","0","0","0","0","1001","1002","0","1","0","1","0","1","4","0","0","1001","134401"
"2001","9","13450101","1001","0","0","0","0","0","0","0","1","1","0","1001","0","1002","1","1001","6","0","0","1002","134501"
"1002","8","13450102","1002","0","0","0","0","0","0","0","1001","1001","0","1","0","1","0","1","5","0","0","1001","134501"
"1002","8","13450103","1002","0","0","0","0","0","0","0","1001","1001","0","1","0","1","0","1","5","0","0","1001","134501"
"1002","8","13460101","1002","0","0","0","0","0","0","0","1","1","0","1001","0","1001","0","1","4","0","0","1001","134601"
"1001","11","13470101","1","0","0","0","0","1001","0","0","1001","1001","0","1","1","1002","1002","1","4","0","0","1002","134701"
"1001","7","13480101","1","0","0","0","0","0","0","0","1","1002","0","0","0","1002","0","1001","3","0","0","1002","134801"
"2001","8","13490101","1001","0","0","0","0","0","0","0","1002","1002","0","1","0","1","0","1","2","0","0","1001","134901"
"1001","7","13490102","1","0","0","0","0","0","0","0","1","1001","0","0","0","1002","0","1002","1","0","0","1","134901"
"1001","4","13490103","0","0","0","0","0","0","0","0","0","2001","0","0","0","0","0","1001","4","0","0","1001","134901"
"2002","11","13500101","1002","0","0","0","0","1002","0","0","1001","1001","0","1002","1001","1002","1002","1002","10","0","0","1001","135001"
"1002","7","13510101","1001","0","0","0","0","0","0","0","1001","1","0","0","0","1","0","1002","3","0","0","1001","135101"
"1001","9","13520101","1","0","0","0","0","0","0","0","1002","1002","0","1","0","1001","1001","1","5","0","0","1002","135201"
"1001","8","13530101","1","0","0","0","0","0","0","0","1","1001","0","1002","0","1001","0","1","3","0","0","1002","135301"
"1002","8","13540101","1","0","0","0","0","0","0","0","1","1001","0","1002","0","1001","0","1001","4","0","0","1","135401"
"1002","7","13550101","1002","0","0","0","0","0","0","0","1001","1","0","0","0","1","0","1","3","0","0","1001","135501"
"2001","5","13550102","1001","0","0","0","0","0","0","0","0","2001","0","0","0","0","0","1002","1","0","0","2001","135501"
"1002","7","13560101","1002","0","0","0","0","0","0","0","1001","1","0","0","0","1","0","1","3","0","0","1001","135601"
"1001","6","13570101","1002","0","0","0","0","0","0","0","0","1001","0","0","0","1","0","1","3","0","0","1002","135701"
"1002","7","13580101","1","0","0","0","0","0","0","0","1","1001","0","0","0","1001","0","1002","3","0","0","1001","135801"
"2001","6","13590101","1","0","0","0","0","0","0","0","0","1001","0","0","0","1","0","1002","2","0","0","1001","135901"
"2001","9","13600101","1001","0","0","0","0","0","0","0","1","1","0","1001","0","1002","1002","1002","1","0","0","1001","136001"
"1001","6","13610101","1","0","0","0","0","0","0","0","0","1001","0","0","0","1002","0","1","3","0","0","1002","136101"
"1","4","13610102","0","0","0","0","0","0","0","0","0","2003","0","0","0","0","0","1","1","0","0","2002","136101"
"1001","5","13620101","1","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1","3","0","0","1002","136201"
"1002","11","13630101","1001","0","0","0","0","1","0","0","1002","1","0","1","1001","1","1001","1001","5","0","0","1","136301"
"2001","10","13640101","1002","0","0","0","0","1","0","0","1001","1001","0","1","0","1","1002","1","7","0","0","1002","136401"
"1002","7","13650101","1001","0","0","0","0","0","0","0","1002","1","0","0","0","1","0","1001","3","0","0","1001","136501"
"1001","6","13710101","1","0","0","0","0","0","0","0","0","1","0","0","0","1001","0","1001","2","0","0","1002","137101"
"1002","8","13740101","1002","0","0","0","0","0","0","0","1001","1","0","1","0","1","0","1001","3","0","0","1001","137401"
"2001","3","13740102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2001","1","0","0","2002","137401"
"1002","9","13760101","1","0","0","0","0","0","0","0","1002","1001","0","1001","0","1001","1","1","4","0","0","1001","137601"
"1002","10","13790101","1002","0","0","0","0","1001","0","0","1","1","0","1002","0","1001","1","1","4","0","0","1001","137901"
"1001","8","13800101","1001","0","0","0","0","0","0","0","1002","1002","0","1001","0","1","0","1","4","0","0","1002","138001"
