c32a348ebad072dc36a59a8388bca3ec7d4b98b37f5462d4a0636ee76777c053,3acd858450f8d27a5f436730a1c095631655a63be8534ba30269733dcfae2332,8fb810fca8059d81378d7aa28387eb1b91e162a3db8b437dbbbcca57dc9b8fcc,97c03b2b92ec1c459346da14ee7aa7236af1a32f152e3a895edcfdb09a0376e9,c5df290d8edb4f96ffdb0ab6b9db5079e85b9b3e1d7921fac7a63ba51b6de996,867469c1987828434a5a8647adad17e0ef6e65d5682f273c484a2f797d360e15,9872f622a53958e73133737920a836c56aac4bbdf745582a140c195cb1104216,eec6841347ed62cd19c49e2fd9529939e250e2ce8317990bb91d74f9718b9d99,2f8f303890dc2630b772f0f2b024da13e90691ecb5e6091ab041f2b38928386f,71866b8d9182bdecbf57f9ed5df9fff895b403207783dad1719b2a80ba90de3a,de9c4b2d0cceab126d522f8d998a1ca58d9b5b7f67f68da44b2e9946e26610d0,02907b7337da1c47436d7f17047cda2900d0cb122000d43cfea897b3b0efe7ad,947c333b43bf6080c92f22454152b7408fe02134a671a3aeb356b45f25df7e4b,f13d810bd04c67eba562e638112b27a4eda6a0b719b297436de8d10ac5e2af9f,02a3eade4fb082ec8bbe04e882023cf1a85f57a15e39d57711287c0062fc13ec,db7a163276789ee67cb20a8a3272b214d800000fbcbe8f292e8451c6ac428bfd,c12f9e7f0a48b7b640eb765dc0882be79f0b47f79324f07b6ec0c0ea7866e5d0,5f27ad92608cd950d76431e403ffd2a121c6fa5a6d73035f251f5d98c51f6b75,22f78f843351413c3037c57dbc2fe539e774fa871eebb606b07d4d0642a2652b,91d0651e22969b9011e0d15159fb07d3fe42f5398a7bd28d4ff9e5b00d314ecc,71028d0507de0effb9f04b6fbb75009e814a75614befd78534d67ff3f53b6f2d,def933487ffe40ee7811e9f150717b1ce50f34f24d4359de3f3f0827619c6aa7,db7ab7884a10a8f54f7ab32aa0ebf4b4f434ef4e3c7c4cd18697d7e96535b444,5ca203a2be6aacd785af9dae86d0994ca389f0fc0d93c168c7dbfdefc77d88ab,7d06b7ea5244493fb29f5e22fb6239156c3329f1b10a026c262f12fe3e477f3e,7cd7900a8039a4d8bcbcbbae07e187e6f82783c6a18ccb8fd34cf66934458527,9f69b2206a01cf759da6d505c8726700162e09a7cad765d1aa6922fc692c58dc,aac63f500550a86af32cbb2de77103f0d4af9cd28433dc7588a367ad5b3792b3,1dc99eaba75be72c82e9cf5d93093fa1c0d978d6a47960fa5a47a022061ceb4a,e615f98682eb354867811253e46425f2f0db99f95a34dd8cb832095ac5526180,5712028945c838f2cf61a76fd61c1704f7e5ea2b0934ee5de51199cf07b50b6e,05a45c0c7ef111642c285f7517f37e0dbbce9ef002777152a7aeae78d4c8e808,f86cc25e415130d87802bc2b3667e59f321aeeb09b86d816d818b62ffb574887,7322849749a0b601dd5d39bd69a42d6e581e05737889904bc11aecbcf2f3c37f,126771072ecf7913ce7889ece4ae549a811f630cd46fb072fe7f9b36c7f89e3d,068eb5f255a74ad3af24ef065bc4d120a5df05302daf51b9d0967518d736c6a7,21465b91bbfc35f0bd8f979cbce3886ef31bb1bbc91c5481e9df9ef27f8df9f9,4e0201d550564f30f3a7aa4be48dc5c3c89e3d082ee7cabb1a7be1149cdf3ad3,f9a2e2c3513bb2de21d0272b76144cf91291666bc29fe88dc90a31317bc8131c,87ffeb38e2412c6dcd4b461cca5cdb19eb4c698e2a3c344206488b1bc22d8396,82527ae93825f0d7bb4c27d20b00e565182b43819194c2d7292e2f1bd1c9467a,4a7eff5d0dc0ff25214e7566b743329412977987bb77bd29d7def973e7bc53f2,016c20df29f5664ac51136c0062966777a4e05466c59df53e382c75f08ce3c84,2ae4316a6a3cd76a5dcc6eedd999f972adefee0a0ae5e4458593e5141a2af2c7,8ca709b94094f87f75dca82258a5932e0893932e617148eb3cfe22077db1c090,4d6436a1358f602a9efd6086f02e20735c57efd8aeced0520ee84a7feced6edb,be72ac63dcf20922a37d25845fe7a7f5823db5171226034aab13adb21f2777b2
"81001705","0","0","10053101","5017301","1","510171","1","0","0","30","0","1","BOSS戰（NORMAL）","bgm_M999","0","3","-40","0.6","100000","0","1","20","380","610053011","81001705","10053","1005301","1","2021/04/16 16:00:00","0","0","0","450","610053001","120","0","0.03","2021/04/30 15:59:59","25","0","10053102","1","bgm_M999_Redo","1","0","90"
"81001706","0","0","10053201","5017302","1","510172","1","0","0","30","0","1","BOSS戰（HARD）","bgm_M999","0","3","-40","0.6","100000","0","1","30","-245","610053021","81001706","10053","1005302","2","2021/04/16 16:00:00","0","0","0","450","610053002","120","0","0.03","2021/04/30 15:59:59","35","0","10053201","1","bgm_M999_Redo","1","0","90"
"81001706","0","1","10053301","5017308","0","510172","1","0","0","30","0","1","Boss戰（VERY HARD）","bgm_M231","0","0","-40","0.6","100000","0","1","30","445","610053031","81001706","10053","1005303","3","2021/04/16 16:00:00","0","0","0","450","610053003","120","0","0.03","2021/04/30 15:59:59","37","0","10053201","1","bgm_M231","1","0","90"
"81001706","0","0","10053401","0","0","0","1","0","0","30","0","0","0","bgm_M231","0","0","0","0","100000","0","1","0","0","610053041","81001706","10053","1005304","4","2021/04/16 16:00:00","0","1","0","0","610053004","120","0","0.03","2021/04/30 15:59:59","0","0","0","0","bgm_M231","1","0","90"
"81001706","0","0","10053401","0","0","0","1","0","0","30","0","0","0","bgm_M231","0","0","0","0","100000","0","1","0","0","610053041","81001706","10053","1005305","5","2021/04/16 16:00:00","0","1","0","0","610053004","120","0","0.03","2021/04/30 15:59:59","0","0","0","0","bgm_M231","1","0","90"
"81000905","0","0","10054101","5054301","1","510331","1","0","0","-75","0","0.8","BOSS戰(NORMAL)","bgm_M429","0","3","0","0.8","100000","0","1","20","732","610054011","81000905","10054","1005401","1","2021/04/01 16:00:00","0","0","0","698","610054001","380","0","0.03","2021/04/19 15:59:59","-25","0","10054101","0.65","bgm_M429","1.7","0","90"
"81000906","0","0","10054201","5054302","1","510332","1","0","0","-75","0","0.8","Boss戰（HARD）","bgm_M429","0","3","110","0.8","100000","0","1","30","28","610054021","81000906","10054","1005402","2","2021/04/01 16:00:00","0","0","0","720","610054002","380","0","0.03","2021/04/19 15:59:59","32","0","10054201","0.65","bgm_M429","1.7","0","90"
"81000906","0","1","10054301","5054308","0","510333","1","0","0","-75","0","0.8","Boss戰（VERY HARD）","bgm_M429","0","0","-40","0.8","100000","0","1","30","437","610054031","81000906","10054","1005403","3","2021/04/01 16:00:00","0","0","0","490","610054003","380","0","0.03","2021/04/19 15:59:59","-63","0","10054201","0.65","bgm_M429","1.7","0","90"
"81000906","0","0","10054401","0","0","0","1","0","0","-75","0","0","0","bgm_M429","0","0","0","0","100000","0","1","0","0","610054041","81000906","10054","1005404","4","2021/04/01 16:00:00","0","1","0","0","610054004","380","0","0.03","2021/04/19 15:59:59","0","0","0","0","bgm_M429","1.7","0","90"
"81000906","0","0","10054401","0","0","0","1","0","0","-75","0","0","0","bgm_M429","0","0","0","0","100000","0","1","0","0","610054041","81000906","10054","1005405","5","2021/04/01 16:00:00","0","1","0","0","610054004","380","0","0.03","2021/04/19 15:59:59","0","0","0","0","bgm_M429","1.7","0","90"
"81002901","0","0","10055101","5029301","1","510331","1","0","0","0","0","1","BOSS戰（NORMAL）","bgm_M284","0","3","-57","0.8","100000","0","1","20","458","610055011","81002901","10055","1005501","1","2021/03/17 16:00:00","0","0","0","820","610055001","170","0","0.03","2021/03/26 15:59:59","0","0","10055102","0.6","bgm_M284","1.7","0","90"
"81002902","0","0","10055201","5029302","1","510332","1","0","0","0","0","1","BOSS戰（HARD）","bgm_M284","0","3","19","0.8","100000","0","1","30","-38","610055021","81002902","10055","1005502","2","2021/03/17 16:00:00","0","0","0","150","610055002","170","0","0.03","2021/03/26 15:59:59","39","0","10055201","0.6","bgm_M284","1.7","0","90"
"81002902","0","1","10055301","5029308","0","510333","1","0","0","0","0","1","Boss戰（VERY HARD）","bgm_M284","0","0","-70","0.8","100000","0","1","30","474","610055031","81002902","10055","1005503","3","2021/03/17 16:00:00","0","0","0","480","610055003","170","0","0.03","2021/03/26 15:59:59","-40","0","10055201","0.6","bgm_M284","1.7","0","90"
"81002902","0","0","10055401","0","0","0","1","0","0","0","0","0","0","bgm_M284","0","0","0","0","100000","0","1","0","0","610055041","81002902","10055","1005504","4","2021/03/17 16:00:00","0","1","0","0","610055004","170","0","0.03","2021/03/26 15:59:59","0","0","0","0","bgm_M284","1.7","0","90"
"81002902","0","0","10055401","0","0","0","1","0","0","0","0","0","0","bgm_M284","0","0","0","0","100000","0","1","0","0","610055041","81002902","10055","1005505","5","2021/03/17 16:00:00","0","1","0","0","610055004","170","0","0.03","2021/03/26 15:59:59","0","0","0","0","bgm_M284","1.7","0","90"
"81005601","0","0","10056101","5056301","1","510331","1","0","0","-20","0","0.75","BOSS戰(NORMAL)","bgm_M438","0","3","-85","0.8","100000","0","1","20","852","610056011","81005601","10056","1005601","1","2021/05/04 16:00:00","0","0","0","800","610056001","150","0","0.03","2021/05/22 15:59:59","52","0","10056101","0.65","bgm_M438","2","0","90"
"81005602","0","0","10056201","5056302","1","510332","1","0","0","-20","0","0.75","BOSS戰(HARD)","bgm_M438","0","1","-10","0.8","100000","0","1","30","-67","610056021","81005602","10056","1005602","2","2021/05/04 16:00:00","0","0","0","145","610056002","150","0","0.03","2021/05/22 15:59:59","43","0","10056201","0.65","bgm_M438","2","0","90"
"81005602","0","1","10056301","5056308","0","510333","1","0","0","-20","0","0.75","BOSS戰(VERY HARD)","bgm_M438","0","0","-70","0.8","100000","0","1","30","516","610056031","81005602","10056","1005603","3","2021/05/04 16:00:00","0","0","0","480","610056003","150","0","0.03","2021/05/22 15:59:59","-15","0","10056201","0.65","bgm_M438","2","0","90"
"81005602","0","0","10056401","0","0","0","1","0","0","-20","0","0","0","bgm_M438","0","0","0","0","100000","0","1","0","0","610056041","81005602","10056","1005604","4","2021/05/04 16:00:00","0","1","0","0","610056004","150","0","0.03","2021/05/22 15:59:59","0","0","0","0","bgm_M438","2","0","90"
"81005602","0","0","10056401","0","0","0","1","0","0","-20","0","0","0","bgm_M438","0","0","0","0","100000","0","1","0","0","610056041","81005602","10056","1005605","5","2021/05/04 16:00:00","0","1","0","0","610056004","150","0","0.03","2021/05/22 15:59:59","0","0","0","0","bgm_M438","2","0","90"
"81003101","0","0","10057101","5031301","1","510311","1","0","0","-50","0","1","BOSS戰(NORMAL)","bgm_M297","0","3","-85","0.6","100000","0","1","20","590","610057011","81003101","10057","1005701","1","2021/05/19 16:00:00","0","0","0","800","610057001","170","0","0.03","2021/05/28 14:59:59","0","0","10057102","1","bgm_M297","1.25","0","90"
"81003102","0","0","10057201","5031302","1","510312","1","0","0","-50","0","1","BOSS戰(HARD)","bgm_M297","0","1","-10","0.6","100000","0","1","30","-17","610057021","81003102","10057","1005702","2","2021/05/19 16:00:00","0","0","0","145","610057002","170","0","0.03","2021/05/28 14:59:59","10","0","10057201","1","bgm_M297","1.25","0","90"
"81003102","0","1","10057301","5031308","0","510312","1","0","0","-50","0","1","BOSS戰(VERY HARD)","bgm_M297","0","0","-70","0.6","100000","0","1","30","516","610057031","81003102","10057","1005703","3","2021/05/19 16:00:00","0","0","0","480","610057003","170","0","0.03","2021/05/28 14:59:59","-15","0","10057201","1","bgm_M297","1.25","0","90"
"81003102","0","0","10057401","0","0","0","1","0","0","-50","0","0","0","bgm_M297","0","0","0","0","100000","0","1","0","0","610057041","81003102","10057","1005704","4","2021/05/19 16:00:00","0","1","0","0","610057004","170","0","0.03","2021/05/28 14:59:59","0","0","0","0","bgm_M297","1.25","0","90"
"81003102","0","0","10057401","0","0","0","1","0","0","-50","0","0","0","bgm_M297","0","0","0","0","100000","0","1","0","0","610057041","81003102","10057","1005705","5","2021/05/19 16:00:00","0","1","0","0","610057004","170","0","0.03","2021/05/28 14:59:59","0","0","0","0","bgm_M297","1.25","0","90"
"100023","0","0","10058101","5058301","1","510331","1","0","0","5","0","0.8","BOSS戰(NORMAL)","bgm_M57","0","3","-40","1.1","100000","0","1","20","247","610058011","100023","10058","1005801","1","2021/06/02 16:00:00","0","0","0","450","610058001","50","0","0.03","2021/06/26 15:59:59","26","0","10058101","0.45","bgm_M57","1.75","0","90"
"100693","0","0","10058201","5058302","1","510332","1","0","0","5","0","0.8","BOSS戰(HARD)","bgm_M57","0","1","-40","1.1","100000","0","1","30","0","610058021","100693","10058","1005802","2","2021/06/02 16:00:00","0","0","0","450","610058002","50","0","0.03","2021/06/26 15:59:59","35","0","10058201","0.45","bgm_M57","1.75","0","90"
"100693","0","1","10058301","5058308","0","510333","1","0","0","5","0","0.8","Boss戰(VERYHARD)","bgm_M57","0","0","-40","1.1","100000","0","1","30","478","610058031","100693","10058","1005803","3","2021/06/02 16:00:00","0","0","0","450","610058003","50","0","0.03","2021/06/26 15:59:59","-80","0","10058201","0.45","bgm_M57","1.75","0","90"
"100693","0","0","10058401","0","0","0","1","0","0","5","0","0","0","bgm_M57","0","0","0","0","100000","0","1","0","0","610058041","100693","10058","1005804","4","2021/06/02 16:00:00","0","1","0","0","610058004","50","0","0.03","2021/06/26 15:59:59","0","0","0","0","bgm_M57","1.75","0","90"
"100693","0","0","10058401","0","0","0","1","0","0","5","0","0","0","bgm_M57","0","0","0","0","100000","0","1","0","0","610058041","100693","10058","1005805","5","2021/06/02 16:00:00","0","1","0","0","610058004","50","0","0.03","2021/06/26 15:59:59","0","0","0","0","bgm_M57","1.75","0","90"
"101823","0","0","10059101","5059301","1","510331","1","0","0","-20","0","0.75","BOSS戰(NORMAL)","bgm_M447","0","3","-85","0.8","100000","0","1","20","577","610059011","101823","10059","1005901","1","2021/06/12 16:00:00","0","0","0","800","610059001","180","0","0.03","2021/06/26 15:59:59","0","0","10059101","0.75","bgm_M447","1.5","0","90"
"101843","0","0","10059201","5059302","1","510332","1","0","0","-20","0","0.75","BOSS戰(HARD)","bgm_M447","0","1","-10","0.8","100000","0","1","30","111","610059021","101843","10059","1005902","2","2021/06/12 16:00:00","0","0","0","145","610059002","180","0","0.03","2021/06/26 15:59:59","32","0","10059201","0.75","bgm_M447","1.5","0","90"
"101843","0","1","10059301","5059308","0","510333","1","0","0","-20","0","0.75","BOSS戰(VERY HARD)","bgm_M447","0","0","-70","0.8","100000","0","1","30","528","610059031","101843","10059","1005903","3","2021/06/12 16:00:00","0","0","0","480","610059003","180","0","0.03","2021/06/26 15:59:59","-77","0","10059201","0.75","bgm_M447","1.5","0","90"
"101843","0","0","10059401","0","0","0","1","0","0","-20","0","0","0","bgm_M447","0","0","0","0","100000","0","1","0","0","610059041","101843","10059","1005904","4","2021/06/12 16:00:00","0","1","0","0","610059004","180","0","0.03","2021/06/26 15:59:59","0","0","0","0","bgm_M447","1.5","0","90"
"101843","0","0","10059401","0","0","0","1","0","0","-20","0","0","0","bgm_M447","0","0","0","0","100000","0","1","0","0","610059041","101843","10059","1005905","5","2021/06/12 16:00:00","0","1","0","0","610059004","180","0","0.03","2021/06/26 15:59:59","0","0","0","0","bgm_M447","1.5","0","90"
"81000605","0","0","10060101","5033301","1","510331","1","0","0","-50","0","1.1","BOSS戰（NORMAL）","bgm_M319","0","3","10","0.8","100000","0","1","20","845","610060011","81000605","10060","1006001","1","2021/06/18 16:00:00","0","0","0","842","610060001","100","0","0.03","2021/06/27 15:59:59","0","0","10060101","0.8","bgm_M319","1.25","0","90"
"81003304","0","0","10060201","5033302","1","510332","1","0","0","-50","0","1.1","Boss戰（HARD）","bgm_M319","0","1","-190","0.8","100000","0","1","30","-27","610060021","81003301","10060","1006002","2","2021/06/18 16:00:00","0","0","0","-30","610060002","100","0","0.03","2021/06/27 15:59:59","-200","0","10060201","0.8","bgm_M319","1.25","0","90"
"81003304","0","1","10060301","5033308","0","510333","1","0","0","-50","0","1.1","Boss戰（VERY HARD）","bgm_M319","0","0","-5","0.8","100000","0","1","30","485","610060031","81003301","10060","1006003","3","2021/06/18 16:00:00","0","0","0","482","610060003","100","0","0.03","2021/06/27 15:59:59","-15","0","10060201","0.8","bgm_M319","1.25","0","90"
"81003304","0","0","10060401","0","0","0","1","0","0","-50","0","0","0","bgm_M319","0","0","0","0","100000","0","1","0","0","610060041","81003301","10060","1006004","4","2021/06/18 16:00:00","0","1","0","0","610060004","100","0","0.03","2021/06/27 15:59:59","0","0","0","0","bgm_M319","1.25","0","90"
"81003304","0","0","10060401","0","0","0","1","0","0","-50","0","0","0","bgm_M319","0","0","0","0","100000","0","1","0","0","610060041","81003301","10060","1006005","5","2021/06/18 16:00:00","0","1","0","0","610060004","100","0","0.03","2021/06/27 15:59:59","0","0","0","0","bgm_M319","1.25","0","90"
"81006101","0","0","10061101","5061301","1","510341","1.15","0","0","-47","0","1.5","BOSS戰（NORMAL）","bgm_M455","0","3","-85","0.5","100000","0","1.15","20","395","610061011","81006101","10061","1006101","1","2021/07/05 16:00:00","0","0","0","800","610061001","140","0","0.03","2021/07/23 15:59:59","-51","0","10061102","1.22","bgm_M455","0.83","0","90"
"81006102","0","0","10061201","5061302","1","510342","1.15","0","0","-47","0","1.5","BOSS戰（HARD）","bgm_M455","0","1","-10","0.5","100000","0","1.15","30","-17","610061021","81006102","10061","1006102","2","2021/07/05 16:00:00","0","0","0","145","610061002","140","0","0.03","2021/07/23 15:59:59","18","0","10061201","1.22","bgm_M455","0.83","0","90"
"81006102","0","1","10061301","5061308","0","510342","1.15","0","0","-47","0","1.75","Boss戰（VERY HARD）","bgm_M455","0","0","-70","0.5","100000","0","1.15","30","514","610061031","81006102","10061","1006103","3","2021/07/05 16:00:00","0","0","0","480","610061003","140","0","0.03","2021/07/23 15:59:59","-51","0","10061201","1.22","bgm_M455","0.83","0","90"
"81006102","0","0","10061401","0","0","0","1","0","0","-47","0","0","0","bgm_M455","0","0","0","0","100000","0","1","0","0","610061041","81006102","10061","1006104","4","2021/07/05 16:00:00","0","1","0","0","610061004","140","0","0.03","2021/07/23 15:59:59","0","0","0","0","bgm_M455","0.83","0","90"
"81006102","0","0","10061401","0","0","0","1","0","0","-47","0","0","0","bgm_M455","0","0","0","0","100000","0","1","0","0","610061041","81006102","10061","1006105","5","2021/07/05 16:00:00","0","1","0","0","610061004","140","0","0.03","2021/07/23 15:59:59","0","0","0","0","bgm_M455","0.83","0","90"
"100023","0","0","10062101","5035301","1","510331","1","0","0","5","0","0.5","BOSS戰（NORMAL）","bgm_M57","0","3","-40","1.3","100000","0","1","20","788","610062011","100023","10062","1006201","1","2021/08/09 16:00:00","0","0","0","450","610062001","50","0","0.03","2021/08/27 15:59:59","42","0","10062101","0.45","bgm_M57","2.5","0","90"
"100693","0","0","10062201","5035302","1","510332","1","0","0","5","0","0.5","Boss戰（HARD）","bgm_M57","0","1","-40","1.3","100000","0","1","30","-219","610062021","100693","10062","1006202","2","2021/08/09 16:00:00","0","0","0","450","610062002","50","0","0.03","2021/08/27 15:59:59","46","0","10062201","0.45","bgm_M57","2.5","0","90"
"100693","0","1","10062301","5035308","0","510333","1","0","0","5","0","0.5","Boss戰（VERY HARD）","bgm_M57","0","0","-40","1.3","100000","0","1","30","503","610062031","100693","10062","1006203","3","2021/08/09 16:00:00","0","0","0","450","610062003","50","0","0.03","2021/08/27 15:59:59","-23","0","10062201","0.45","bgm_M57","2.5","0","90"
"100693","0","0","10062401","0","0","0","1","0","0","5","0","0","0","bgm_M57","0","0","0","0","100000","0","1","0","0","610062041","100693","10062","1006204","4","2021/08/09 16:00:00","0","1","0","0","610062004","50","0","0.03","2021/08/27 15:59:59","0","0","0","0","bgm_M57","2.5","0","90"
"100693","0","0","10062401","0","0","0","1","0","0","5","0","0","0","bgm_M57","0","0","0","0","100000","0","1","0","0","610062041","100693","10062","1006205","5","2021/08/09 16:00:00","0","1","0","0","610062004","50","0","0.03","2021/08/27 15:59:59","0","0","0","0","bgm_M57","2.5","0","90"
"81003601","0","0","10063101","5036301","1","510331","1","0","0","-50","0","3","BOSS戰（NORMAL）","bgm_M350","0","3","-85","0.2","100000","0","1","20","577","610063011","81003601","10063","1006301","1","2021/08/17 16:00:00","0","0","0","800","610063001","850","0","0.03","2021/08/27 15:59:59","0","0","10063101","2.8","bgm_M350","0.4","0","90"
"81003602","0","0","10063201","5036302","1","510332","1","0","0","-50","0","3","Boss戰（HARD）","bgm_M350","0","1","-10","0.2","100000","0","1","30","-189","610063021","81003602","10063","1006302","2","2021/08/17 16:00:00","0","0","0","145","610063002","850","0","0.03","2021/08/27 15:59:59","10","0","10063201","2.8","bgm_M350","0.4","0","90"
"81003603","0","1","10063301","5036308","0","510333","1","0","0","-50","0","3","Boss戰（VERY HARD）","bgm_M350","0","0","-70","0.2","100000","0","1","30","512","610063031","81003603","10063","1006303","3","2021/08/17 16:00:00","0","0","0","480","610063003","1250","0","0.03","2021/08/27 15:59:59","0","0","10063201","2.8","bgm_M350","0.4","0","90"
"81003604","0","0","10063401","0","0","0","1","0","0","-50","0","0","0","bgm_M350","0","0","0","0","100000","0","1","0","0","610063041","81003604","10063","1006304","4","2021/08/17 16:00:00","0","1","0","0","610063004","1650","0","0.03","2021/08/27 15:59:59","0","0","0","0","bgm_M350","0.4","0","90"
"81003604","0","0","10063401","0","0","0","1","0","0","-50","0","0","0","bgm_M350","0","0","0","0","100000","0","1","0","0","610063041","81003604","10063","1006305","5","2021/08/17 16:00:00","0","1","0","0","610063004","1650","0","0.03","2021/08/27 15:59:59","0","0","0","0","bgm_M350","0.4","0","90"
"81006401","0","0","10064101","5064301","1","510331","1","0","0","-50","0","0.85","BOSS戰(NORMAL)","bgm_M461","0","3","-105","0.67","100000","0","1","20","875","610064011","81006401","10064","1006401","1","2021/08/02 16:00:00","0","0","0","770","610064001","100","0","0.03","2021/08/20 15:59:59","-20","0","10064101","0.85","bgm_M461","1.25","0","90"
"81006402","0","0","10064201","5064302","1","510332","1","0","0","-50","0","0.85","BOSS戰(HARD)","bgm_M461","0","1","-35","0.67","100000","0","1","30","-229","610064021","81006402","10064","1006402","2","2021/08/02 16:00:00","0","0","0","145","610064002","100","0","0.03","2021/08/20 15:59:59","-140","0","10064201","0.85","bgm_M461","1.25","0","90"
"81006402","0","1","10064301","5064308","0","510333","1","0","0","-50","0","0.85","BOSS戰(VERY HARD)","bgm_M461","0","0","-70","0.67","100000","0","1","30","512","610064031","81006402","10064","1006403","3","2021/08/02 16:00:00","0","0","0","480","610064003","100","0","0.03","2021/08/20 15:59:59","-60","0","10064201","0.85","bgm_M461","1.25","0","90"
"81006402","0","0","10064401","0","0","0","1","0","0","-50","0","0","0","bgm_M461","0","0","0","0","100000","0","1","0","0","610064041","81006402","10064","1006404","4","2021/08/02 16:00:00","0","1","0","0","610064004","100","0","0.03","2021/08/20 15:59:59","0","0","0","0","bgm_M461","1.25","0","90"
"81006402","0","0","10064401","0","0","0","1","0","0","-50","0","0","0","bgm_M461","0","0","0","0","100000","0","1","0","0","610064041","81006402","10064","1006405","5","2021/08/02 16:00:00","0","1","0","0","610064004","100","0","0.03","2021/08/20 15:59:59","0","0","0","0","bgm_M461","1.25","0","90"
"81003801","0","0","10065101","5038301","1","510331","1","0","0","-50","0","0.8","BOSS戰(NORMAL)","bgm_M346","0","3","-93","0.8","100000","0","1","20","663","610065011","81003801","10065","1006501","1","2021/07/19 16:00:00","0","0","0","613","610065001","325","0","0.03","2021/07/28 15:59:59","-43","0","10065101","0.65","bgm_M346","1.8","0","90"
"81003803","0","0","10065201","5038302","1","510332","1","0","0","-50","0","0.8","Boss戰（HARD）","bgm_M346","0","1","-21","0.8","100000","0","1","30","-12","610065021","81003802","10065","1006502","2","2021/07/19 16:00:00","0","0","0","-62","610065002","325","0","0.03","2021/07/28 15:59:59","29","0","10065201","0.65","bgm_M346","1.8","0","90"
"81003803","0","1","10065301","5038308","0","510333","1","0","0","-50","0","0.8","Boss戰（VERY HARD）","bgm_M346","0","0","-117","0.8","100000","0","1","30","517","610065031","81003802","10065","1006503","3","2021/07/19 16:00:00","0","0","0","467","610065003","325","0","0.03","2021/07/28 15:59:59","-67","0","10065201","0.65","bgm_M346","1.8","0","90"
