a6b6735dab70f149d18e598ffaa1c8a5419a310d07cba1de5b5c7166c4d1af7c,8f0370373e13be4120e43453e2e1338f0f9f4e686932d3d79c2e797f99ad010d,de54e101f5413d7199e0ba13bb7a654167c2847d2a62c38afbf24aa6d1d9abba,2e8bf01696d2bfa2337bef989f637f034724c43dd50628cb8c8ed78a65538eb9,16272d7b19783af14ed890ccf3f7f8f4bd6a0ed87debe73d17408d07353f4ce3,eb2d9fa2f856298c6bf7f6307e7bd7335fa39c691148d6e84c09337542de9115,85e82dbfc782e3cafa0d3668ecebea97244998bcccb74dd3188a70670897cca9,371de9400d19ebb7d6c1a0ec88dff97675a7a2f6c97476d6f87596e22eb8e08c,6b4179e16d7c1a77af2734fa354d881fd508f598bc2decb85791805a0a5b027e,e872ad9b14f68f7b6e89ffebd7376e24b54e76838cbc2e979ea8008796a7e205,7827ba932b9a00d4ab35608e5221c859eeccabb1aa94b8f42adec6fcf38766b7,0262e8a5d25329f658ce181ce2b7ac818e8d348a896c68337855a786ced8ebe4,b22aa49bc70de352c666aee9cdd7e0ffc5cdb31ac4c0f3831e48b528ee323533,dd0d0661e78e03f9b9ef69981780a31542b196b6c56b2ce0ff863bce49df987b,60fcc345113a3cb85daabc3a607a5475833196a255a7921b3f9bfc55bfcc4a31,484c35a30c6cbf576dfb888beb40c106fbe4dc2b3cbc1cace0ca5791402b1c63,c9e615007d524eb87b26b850199d49d1f098e1326a1f585084983c2f23eff9d0,30d1fedd8498f74a0774edaf0dc2cec0f928080361f124b4d118db632cfb5196,1e995e54862e1f138272160149295dfe90d40e8defa394c972918aa81e1ba563,75d0437ef4dbd8a40cd92f2c3bde729ad39a349d19e68833d17539215ce4fd73,15754100ccd7d5e5b7b3c48d5727031dc17170bbdd1709c0b3f65dc5fc889abd,bea2dbd10bee3289171c930495e1637e89ff6105b5f06747ca9920a4234342f0,ea85c1538559a71b4984c0ef9b0a37626307f711b51d68e113664070ba292811,dac084875ea6a00b7a4ffb036bb528b46e80c7b806d190bbfe92d1b08121217e,6a1412a5fd953b1a3989d7ab7dd6eb4c8ff4ef5b785db1d0977de6e02ce5c2ac,1e148a6d3c19f7cbd3439933587d443a356998029cf9e5499e8dc107e5a12607,679390a72b36bc83040191f99fe3eb7eb83362a2b0f08199ad2113cd21d7476b,c044b42fdd764509f1a3c8101cdaf468076d8c4b7ea8b44f0fa9100880036e91,5305d4d555695c85c356cfb8c372f201628300ef28aab8e97edace24408101f8,2dfb216258b28b22aed7346b2594e54bdeab4a29c38249982fd694437681e7e4,c60917e2485ceb70e2d95e60583600ca40dd5f4d76e74e58ecc5f36af6b8ccbe,44519ad7e57e8b59a54c1ed14f7794c735c4d2a5450ce1defff6e2c8922f3f3e,030ceb12f333293f709adeaf657bd47a754fa955e09e7b1699ea067f0b6959cb,f64ff8f31c3bb38757cce1e3dfae30064c78b1178f25ea3e742e50337713b8e0,8166e59d9bd8fcf2d99c853dbe066cf7cc443ffff1216aeebe09553731a7830f,e61fc57776c13d243ba550eaada1b74cceaaa43397b6fa2fc71ca941be469e8e,33df5324638bf608725415aed7bf9ca1fb4f04c7f0402be4bdf7835f5efe2413,5b93a1280163bcc555b1900bf3b4bb7a30853ca8116a316fb3ea98a3241349a4,a3da3ab6af8264fa1f2f5d4c3940751b4d6ee106a80c11dc03a43655daa32f8b,3fd2bcf1444b6f735a40f81c8ebfdeb32d74c9494d382a3ddd5ebeb4b02a0c73
"0","0","41","49","49","200200","0","1","1441","49","1","0","49","18951","49","10","0","670020049","49","51","49","0","49","0","0","49","49","30","0","200000001","49","49","49","49","1","10","49","49","0","49"
"0","0","42","50","50","200200","0","1","1531","50","1","0","50","20657","50","10","0","670020050","50","52","50","0","50","0","0","50","50","30","0","200000001","50","50","50","50","1","10","50","50","0","50"
"0","0","42","51","51","200200","0","1","1670","51","1","0","51","22363","51","10","0","670020051","51","53","51","0","51","0","0","51","51","30","0","200000001","51","51","51","51","1","10","51","51","0","51"
"0","0","43","52","52","200200","0","1","1710","52","1","0","52","24069","52","10","0","670020052","52","54","52","0","52","0","0","52","52","30","0","200000001","52","52","52","52","1","10","52","52","0","52"
"0","0","43","53","53","200200","0","1","1800","53","1","0","53","25775","53","10","0","670020053","53","55","53","0","53","0","0","53","53","30","0","200000001","53","53","53","53","1","10","53","53","0","53"
"0","0","44","54","54","200200","0","1","1890","54","1","0","54","27481","54","10","0","670020054","54","56","54","0","54","0","0","54","54","30","0","200000001","54","54","54","54","1","10","54","54","0","54"
"0","0","44","55","55","200200","0","1","1979","55","1","0","55","29187","55","10","0","670020055","55","57","55","0","55","0","0","55","55","30","0","200000001","55","55","55","55","1","10","55","55","0","55"
"0","0","45","56","56","200200","0","1","2069","56","1","0","56","30893","56","10","0","670020056","56","58","56","0","56","0","0","56","56","30","0","200000001","56","56","56","56","1","10","56","56","0","56"
"0","0","45","57","57","200200","0","1","2159","57","1","0","57","32599","57","10","0","670020057","57","59","57","0","57","0","0","57","57","30","0","200000001","57","57","57","57","1","10","57","57","0","57"
"0","0","46","58","58","200200","0","1","2248","58","1","0","58","34305","58","10","0","670020058","58","60","58","0","58","0","0","58","58","30","0","200000001","58","58","58","58","1","10","58","58","0","58"
"0","0","46","59","59","200200","0","1","2338","59","1","0","59","36011","59","10","0","670020059","59","61","59","0","59","0","0","59","59","30","0","200000001","59","59","59","59","1","10","59","59","0","59"
"0","0","47","60","60","200200","0","1","2428","60","1","0","60","37717","60","10","0","670020060","60","62","60","0","60","0","0","60","60","30","0","200000001","60","60","60","60","1","10","60","60","0","60"
"0","0","47","61","61","200200","0","1","2518","61","1","0","61","39423","61","10","0","670020061","61","63","61","0","61","0","0","61","61","30","0","200000001","61","61","61","61","1","10","61","61","0","61"
"0","0","48","62","62","200200","0","1","2561","62","1","0","62","41129","62","10","0","670020062","62","64","62","0","62","0","0","62","62","30","0","200000001","62","62","62","62","1","10","62","62","0","62"
"0","0","49","63","63","200200","0","1","2604","63","1","0","63","42835","63","10","0","670020063","63","66","63","0","63","0","0","63","63","30","0","200000001","63","63","63","63","1","10","63","63","0","63"
"0","0","50","64","64","200200","0","1","2647","64","1","0","64","44541","64","10","0","670020064","64","68","64","0","64","0","0","64","64","30","0","200000001","64","64","64","64","1","10","64","64","0","64"
"0","0","51","65","65","200200","0","1","2690","65","1","0","65","46247","65","10","0","670020065","65","70","65","0","65","0","0","65","65","30","0","200000001","65","65","65","65","1","10","65","65","0","65"
"0","0","52","66","66","200200","0","1","2735","66","1","0","66","47953","66","10","0","670020066","66","72","66","0","66","0","0","66","66","30","0","200000001","66","66","66","66","1","10","66","66","0","66"
"0","0","53","67","67","200200","0","1","2780","67","1","0","67","49659","67","10","0","670020067","67","74","67","0","67","0","0","67","67","30","0","200000001","67","67","67","67","1","10","67","67","0","67"
"0","0","55","68","68","200200","0","1","2825","68","1","0","68","51365","68","10","0","670020068","68","76","68","0","68","0","0","68","68","30","0","200000001","68","68","68","68","1","10","68","68","0","68"
"0","0","57","69","69","200200","0","1","2870","69","1","0","69","53071","69","10","0","670020069","69","78","69","0","69","0","0","69","69","30","0","200000001","69","69","69","69","1","10","69","69","0","69"
"0","0","59","70","70","200200","0","1","2915","70","1","0","70","54777","70","10","0","670020070","70","80","70","0","70","0","0","70","70","30","0","200000001","70","70","70","70","1","10","70","70","0","70"
"0","0","61","71","71","200200","0","1","2960","71","1","0","71","56483","71","10","0","670020071","71","82","71","0","71","0","0","71","71","30","0","200000001","71","71","71","71","1","10","71","71","0","71"
"0","0","5","1","1","200300","15","1","0","1","1","0","1","382","1","10","0","670030001","1","2","1","0","1","0","0","1","1","30","0","200000008","1","1","1","1","1","10","1","1","0","1"
"0","0","8","2","2","200300","20","1","0","2","1","0","2","502","2","10","0","670030002","2","4","2","0","2","0","0","2","2","30","0","200000008","2","2","2","2","1","10","2","2","0","2"
"0","0","10","3","3","200300","26","1","0","3","1","0","3","623","3","10","0","670030003","3","5","3","0","3","0","0","3","3","30","0","200000008","3","3","3","3","1","10","3","3","0","3"
"0","0","16","4","4","200300","61","1","0","4","1","0","4","686","4","10","0","670030004","4","7","4","0","4","0","0","4","4","30","0","200000008","4","4","4","4","1","10","4","4","0","4"
"0","0","16","5","5","200300","61","1","0","5","1","0","5","686","5","10","0","670030005","5","7","5","0","5","0","0","5","5","30","0","200000008","5","5","5","5","1","10","5","5","0","5"
"0","0","16","6","6","200300","63","1","0","6","1","0","6","678","6","10","0","670030006","6","8","6","0","6","0","0","6","6","30","0","200000008","6","6","6","6","1","10","6","6","0","6"
"0","0","17","7","7","200300","89","1","0","7","1","0","7","835","7","10","0","670030007","7","10","7","0","7","0","0","7","7","30","0","200000008","7","7","7","7","1","10","7","7","0","7"
"0","0","20","8","8","200300","114","1","0","8","1","0","8","991","8","10","0","670030008","8","11","8","0","8","0","0","8","8","30","0","200000008","8","8","8","8","1","10","8","8","0","8"
"0","0","20","9","9","200300","117","1","0","9","1","0","9","1019","9","10","0","670030009","9","11","9","0","9","0","0","9","9","30","0","200000008","9","9","9","9","1","10","9","9","0","9"
"0","0","22","10","10","200300","120","1","0","10","1","0","10","1048","10","10","0","670030010","10","13","10","0","10","0","0","10","10","30","0","200000008","10","10","10","10","1","10","10","10","0","10"
"0","0","22","11","11","200300","123","1","0","11","1","0","11","1076","11","10","0","670030011","11","13","11","0","11","0","0","11","11","30","0","200000008","11","11","11","11","1","10","11","11","0","11"
"0","0","22","12","12","200300","126","1","0","12","1","0","12","1104","12","10","0","670030012","12","13","12","0","12","0","0","12","12","30","0","200000008","12","12","12","12","1","10","12","12","0","12"
"0","0","24","13","13","200300","133","1","0","13","1","0","13","1309","13","10","0","670030013","13","14","13","0","13","0","0","13","13","30","0","200000008","13","13","13","13","1","10","13","13","0","13"
"0","0","26","14","14","200300","138","1","0","14","1","0","14","1513","14","10","0","670030014","14","16","14","0","14","0","0","14","14","30","0","200000008","14","14","14","14","1","10","14","14","0","14"
"0","0","26","15","15","200300","145","1","0","15","1","0","15","1717","15","10","0","670030015","15","16","15","0","15","0","0","15","15","30","0","200000008","15","15","15","15","1","10","15","15","0","15"
"0","0","26","16","16","200300","151","1","0","16","1","0","16","1921","16","10","0","670030016","16","17","16","0","16","0","0","16","16","30","0","200000008","16","16","16","16","1","10","16","16","0","16"
"0","0","26","17","17","200300","175","1","0","17","1","0","17","2257","17","10","0","670030017","17","18","17","0","17","0","0","17","17","30","0","200000008","17","17","17","17","1","10","17","17","0","17"
"0","0","26","18","18","200300","198","1","0","18","1","0","18","2592","18","10","0","670030018","18","18","18","0","18","0","0","18","18","30","0","200000008","18","18","18","18","1","10","18","18","0","18"
"0","0","27","19","19","200300","200","1","0","19","1","0","19","2828","19","10","0","670030019","19","18","19","0","19","0","0","19","19","30","0","200000008","19","19","19","19","1","10","19","19","0","19"
"0","0","27","20","20","200300","203","1","0","20","1","0","20","2939","20","10","0","670030020","20","18","20","0","20","0","0","20","20","30","0","200000008","20","20","20","20","1","10","20","20","0","20"
"0","0","27","21","21","200300","206","1","0","21","1","0","21","3050","21","10","0","670030021","21","18","21","0","21","0","0","21","21","30","0","200000008","21","21","21","21","1","10","21","21","0","21"
"0","0","29","22","22","200300","226","1","0","22","1","0","22","3148","22","10","0","670030022","22","20","22","0","22","0","0","22","22","30","0","200000008","22","22","22","22","1","10","22","22","0","22"
"0","0","29","23","23","200300","226","1","0","23","1","0","23","3304","23","10","0","670030023","23","20","23","0","23","0","0","23","23","30","0","200000008","23","23","23","23","1","10","23","23","0","23"
"0","0","40","24","24","200300","321","1","0","24","1","0","24","3586","24","10","0","670030024","24","28","24","0","24","0","0","24","24","30","0","200000008","24","24","24","24","1","10","24","24","0","24"
"0","0","42","25","25","200300","333","1","0","25","1","0","25","3866","25","10","0","670030025","25","30","25","0","25","0","0","25","25","30","0","200000008","25","25","25","25","1","10","25","25","0","25"
"0","0","42","26","26","200300","371","1","0","26","1","0","26","3966","26","10","0","670030026","26","30","26","0","26","0","0","26","26","30","0","200000008","26","26","26","26","1","10","26","26","0","26"
"0","0","42","27","27","200300","374","1","0","27","1","0","27","4060","27","10","0","670030027","27","30","27","0","27","0","0","27","27","30","0","200000008","27","27","27","27","1","10","27","27","0","27"
"0","0","42","28","28","200300","376","1","0","28","1","0","28","4152","28","10","0","670030028","28","30","28","0","28","0","0","28","28","30","0","200000008","28","28","28","28","1","10","28","28","0","28"
"0","0","45","29","29","200300","438","1","0","29","1","0","29","5542","29","10","0","670030029","29","32","29","0","29","0","0","29","29","30","0","200000008","29","29","29","29","1","10","29","29","0","29"
"0","0","47","30","30","200300","480","1","0","30","1","0","30","5591","30","10","0","670030030","30","32","30","0","30","0","0","30","30","30","0","200000008","30","30","30","30","1","10","30","30","0","30"
"0","0","47","31","31","200300","481","1","0","31","1","0","31","5604","31","10","0","670030031","31","32","31","0","31","0","0","31","31","30","0","200000008","31","31","31","31","1","10","31","31","0","31"
"0","0","47","32","32","200300","481","1","0","32","1","0","32","5618","32","10","0","670030032","32","32","32","0","32","0","0","32","32","30","0","200000008","32","32","32","32","1","10","32","32","0","32"
"0","0","47","33","33","200300","482","1","0","33","1","0","33","5632","33","10","0","670030033","33","32","33","0","33","0","0","33","33","30","0","200000008","33","33","33","33","1","10","33","33","0","33"
"0","0","47","34","34","200300","539","1","0","34","1","0","34","6542","34","10","0","670030034","34","32","34","0","34","0","0","34","34","30","0","200000008","34","34","34","34","1","10","34","34","0","34"
"0","0","48","35","35","200300","543","1","0","35","1","0","35","6610","35","10","0","670030035","35","32","35","0","35","0","0","35","35","30","0","200000008","35","35","35","35","1","10","35","35","0","35"
"0","0","48","36","36","200300","561","1","0","36","1","0","36","7177","36","10","0","670030036","36","32","36","0","36","0","0","36","36","30","0","200000008","36","36","36","36","1","10","36","36","0","36"
"0","0","53","37","37","200300","606","1","0","37","1","0","37","7979","37","10","0","670030037","37","35","37","0","37","0","0","37","37","30","0","200000008","37","37","37","37","1","10","37","37","0","37"
"0","0","70","38","38","200300","651","1","0","38","1","0","38","8781","38","10","0","670030038","38","49","38","0","38","0","0","38","38","30","0","200000008","38","38","38","38","1","10","38","38","0","38"
"0","0","70","39","39","200300","736","1","0","39","1","0","39","9666","39","10","0","670030039","39","49","39","0","39","0","0","39","39","30","0","200000008","39","39","39","39","1","10","39","39","0","39"
"0","0","70","40","40","200300","821","1","0","40","1","0","40","10551","40","10","0","670030040","40","49","40","0","40","0","0","40","40","30","0","200000008","40","40","40","40","1","10","40","40","0","40"
"0","0","72","41","41","200300","935","1","0","41","1","0","41","13253","41","10","0","670030041","41","50","41","0","41","0","0","41","41","30","0","200000008","41","41","41","41","1","10","41","41","0","41"
"0","0","73","42","42","200300","1049","1","0","42","1","0","42","15956","42","10","0","670030042","42","50","42","0","42","0","0","42","42","30","0","200000008","42","42","42","42","1","10","42","42","0","42"
"0","0","75","43","43","200300","1066","1","0","43","1","0","43","16030","43","10","0","670030043","43","52","43","0","43","0","0","43","43","30","0","200000008","43","43","43","43","1","10","43","43","0","43"
"0","0","76","44","44","200300","1083","1","0","44","1","0","44","16104","44","10","0","670030044","44","52","44","0","44","0","0","44","44","30","0","200000008","44","44","44","44","1","10","44","44","0","44"
"0","0","78","45","45","200300","1100","1","0","45","1","0","45","16179","45","10","0","670030045","45","53","45","0","45","0","0","45","45","30","0","200000008","45","45","45","45","1","10","45","45","0","45"
"0","0","82","46","46","200300","1142","1","0","46","1","0","46","17054","46","10","0","670030046","46","56","46","0","46","0","0","46","46","30","0","200000008","46","46","46","46","1","10","46","46","0","46"
"0","0","85","47","47","200300","1182","1","0","47","1","0","47","17930","47","10","0","670030047","47","59","47","0","47","0","0","47","47","30","0","200000008","47","47","47","47","1","10","47","47","0","47"
"0","0","88","48","48","200300","1224","1","0","48","1","0","48","17930","48","10","0","670030048","48","63","48","0","48","0","0","48","48","30","0","200000008","48","48","48","48","1","10","48","48","0","48"
"0","0","88","49","49","200300","1224","1","0","49","1","0","49","17930","49","10","0","670030049","49","63","49","0","49","0","0","49","49","30","0","200000008","49","49","49","49","1","10","49","49","0","49"
"0","0","91","50","50","200300","1255","1","0","50","1","0","50","18080","50","10","0","670030050","50","69","50","0","50","0","0","50","50","30","0","200000008","50","50","50","50","1","10","50","50","0","50"
"0","0","94","51","51","200300","1285","1","0","51","1","0","51","18230","51","10","0","670030051","51","75","51","0","51","0","0","51","51","30","0","200000008","51","51","51","51","1","10","51","51","0","51"
"0","0","94","52","52","200300","1285","1","0","52","1","0","52","18230","52","10","0","670030052","52","76","52","0","52","0","0","52","52","30","0","200000008","52","52","52","52","1","10","52","52","0","52"
"0","0","95","53","53","200300","1345","1","0","53","1","0","53","18980","53","10","0","670030053","53","77","53","0","53","0","0","53","53","30","0","200000008","53","53","53","53","1","10","53","53","0","53"
"0","0","95","54","54","200300","1405","1","0","54","1","0","54","19730","54","10","0","670030054","54","77","54","0","54","0","0","54","54","30","0","200000008","54","54","54","54","1","10","54","54","0","54"
"0","0","95","55","55","200300","1445","1","0","55","1","0","55","20730","55","10","0","670030055","55","77","55","0","55","0","0","55","55","30","0","200000008","55","55","55","55","1","10","55","55","0","55"
"0","0","95","56","56","200300","1485","1","0","56","1","0","56","21730","56","10","0","670030056","56","77","56","0","56","0","0","56","56","30","0","200000008","56","56","56","56","1","10","56","56","0","56"
"0","0","96","57","57","200300","1625","1","0","57","1","0","57","22730","57","10","0","670030057","57","79","57","0","57","0","0","57","57","30","0","200000008","57","57","57","57","1","10","57","57","0","57"
"0","0","97","58","58","200300","1765","1","0","58","1","0","58","23730","58","10","0","670030058","58","80","58","0","58","0","0","58","58","30","0","200000008","58","58","58","58","1","10","58","58","0","58"
"0","0","98","59","59","200300","1945","1","0","59","1","0","59","24730","59","10","0","670030059","59","82","59","0","59","0","0","59","59","30","0","200000008","59","59","59","59","1","10","59","59","0","59"
"0","0","99","60","60","200300","2125","1","0","60","1","0","60","25730","60","10","0","670030060","60","83","60","0","60","0","0","60","60","30","0","200000008","60","60","60","60","1","10","60","60","0","60"
"0","0","100","61","61","200300","2305","1","0","61","1","0","61","26730","61","10","0","670030061","61","85","61","0","61","0","0","61","61","30","0","200000008","61","61","61","61","1","10","61","61","0","61"
"0","0","103","62","62","200300","2376","1","0","62","1","0","62","27299","62","10","0","670030062","62","86","62","0","62","0","0","62","62","30","0","200000008","62","62","62","62","1","10","62","62","0","62"
"0","0","106","63","63","200300","2447","1","0","63","1","0","63","27868","63","10","0","670030063","63","86","63","0","63","0","0","63","63","30","0","200000008","63","63","63","63","1","10","63","63","0","63"
"0","0","109","64","64","200300","2518","1","0","64","1","0","64","28437","64","10","0","670030064","64","86","64","0","64","0","0","64","64","30","0","200000008","64","64","64","64","1","10","64","64","0","64"
