975149f63d21509dea4a705c76dbb4107b3977118721e05758f09a23633a0fc2,27fa61e64e16a69593f9dcf01060ab05b214500dea6e3eb2834feb8292ae5cd4,b65053c2544a3f084ceec927b29c5847881347438496058d589cb8248e5a7133,e7b28a2dc044107c9c7d44e925ce74fe4dac5ab6ad57bff262b05f3b3125ce82,355425205a84f6cb04d3a6dd61e94c0adc643c9567216481208b58e83575d97b,50a046a562adcdeb15ea4b8832fdbb6d2e0ed8666a09f4897511941dec46a021,b38391e0ff0121434f316a3c4d2fef388c2f63b7a49fbf5fa44e5c3a4f401eb2,3e486c96e4ea07b2e07ca7638a8b2587a988dc7ce602898426e01efdd859111d,059c9dfe002df648cebc2f3d7db185dae17c7487bd7c7e8bfcb5941d171275d8,9f354a82fab14dee01aac3287908295d35a214ffdffa9b03a9417ee670092910,f770981680695282839e43c70667e91299a8f13ce8dd21a4139c51b4e78272c9,b194e006dbc70f73992ced8c8252bc4538f33c1aa0216e13c0b4c1396a365443,a61a425dff1e4db89d86611e5eeecbf9c7f6fdf3f2302848a0cf4947014d12e4
"1","0","270","0","0","205400","2.6","冰魚","0","550","【物理】近距離攻擊\n鑿開冰河作為巢穴，對所有接近的人，\n無差別進行襲擊的魚之魔物。","12","205400"
"1","0","270","0","0","205401","2.4","熔岩魚","0","550","【物理】近距離攻擊\n以連岩石都能咬碎的強韌下顎，\n將周遭事物給食之殆盡的魚之魔物。","12","205401"
"1","0","1000","0","0","205402","2.6","冰魚","0","300","【物理】近距離攻擊\n鑿開冰河作為巢穴，對所有接近的人，\n無差別進行襲擊的魚之魔物。","12","205402"
"1","0","270","0","0","205500","3","沙陸毒蛇","0","550","【物理】中距離攻擊\n挖掘洞穴，靜待獵物掉入洞穴，\n再以毒牙將其斃命的蛇的魔物。","14","205500"
"1","0","270","0","0","205500","3","沙陸毒蛇","0","545","【物理】中距離攻擊\n挖掘洞穴，靜待獵物掉入洞穴，\n再以毒牙將其斃命的蛇的魔物。","14","205501"
"1","0","270","0","0","205600","2.5","狂犬","0","100","【物理】近距離攻擊\n與主人一同被創造出來，一隻兇暴的改造犬。\n像為得支撐住那大頭所流露的猙獰面容，極為恐怖。","0","205600"
"1","0","270","0","0","205600","2.5","狂犬","0","100","【物理】近距離攻擊\n與主人一同被創造出來，一隻兇暴的\n改造犬。為了撐住那顆大頭，\n而流露的猙獰面容，極為恐怖。","0","205601"
"1","0","270","0","0","205700","0.4","波尼","0","50","召喚地獄獵犬用怪物","15","205700"
"1","0","270","0","0","205701","0.4","波尼","0","50","召喚地獄獵犬用怪物","15","205701"
"1","0","270","0","0","205800","1.8","小霧奇前衛","0","50","霧奇召喚用怪物（弱）","0","205800"
"1","0","270","0","0","205801","1.8","小霧奇中衛","0","200","霧奇召喚用怪物（弱）","0","205801"
"1","0","270","0","0","205802","1.8","小霧奇後衛","0","200","霧奇召喚用怪物（弱）","0","205802"
"1","0","270","0","0","205800","1.8","小霧奇前衛","0","50","霧奇召喚用怪物（強）","0","205803"
"1","0","270","0","0","205801","1.8","小霧奇中衛","0","200","霧奇召喚用怪物（強）","0","205804"
"1","0","270","0","0","205802","1.8","小霧奇後衛","0","200","霧奇召喚用怪物（強）","0","205805"
"1","0","270","0","0","205800","1.8","小霧奇前衛","0","50","霧奇召喚用怪物（弱）","0","205806"
"1","0","270","0","0","205801","1.8","小霧奇中衛","0","200","霧奇召喚用怪物（弱）","0","205807"
"1","0","270","0","0","205802","1.8","小霧奇後衛","0","200","霧奇召喚用怪物（弱）","0","205808"
"1","0","270","0","0","205800","1.8","小霧奇前衛","0","50","霧奇召喚用怪物（強）","0","205809"
"1","0","270","0","0","205801","1.8","小霧奇中衛","0","200","霧奇召喚用怪物（強）","0","205810"
"1","0","270","0","0","205802","1.8","小霧奇後衛","0","200","霧奇召喚用怪物（強）","0","205811"
"1","0","270","0","0","205900","2.5","憤怒烏賊","0","200","【物理】中距離攻擊\n怒髮衝冠的烏賊魔物。\n那金屬質的錨，\n儘管擁有高硬度卻相當沉重，\n時常導致失衡而摔個十腳朝天。","0","205900"
"1","0","270","0","0","206000","4","海獅怪","0","100","【物理】近距離攻擊\n不論體型還態度，皆為條漢子的北\n海之怪。以厚重的脂肪層來抵禦且\n壓制敵人的物理攻擊。","1","206000"
"2","0","270","0","0","206100","4.5","睿智權杖","0","1080","【魔法】遠距離攻擊\n以被噴到就會凍結的寒氣魔法，\n剝奪敵人戰意的鸚鵡螺型魔物。","7","206100"
"1","0","270","0","0","206200","3.5","流氓水獺","0","650","【物理】中距離攻擊\n人一不留意時就拿貝殼亂丟亂砸，\n一種性格惡劣的北海小混混。","1","206200"
"1","0","270","0","0","206201","0.5","頑皮河狸","0","650","【物理】中距離攻擊\n會從一端削木並使其倒下的河狸。\n削下的木片並不是要用來造房子，\n而是為了保護家園而拿來投擲。","1","206201"
"0","0","270","0","0","206300","10","露娜聚光燈","0","1110","【恢復】單體ＴＰ恢復\n與露娜之塔所建時一同打造出來的一種能量增幅器。\n將散布各處的魔力濃縮，並做為強化供給於守護者。","0","206300"
"0","0","270","0","0","206300","10","露娜聚光燈","0","1800","【恢復】單體ＴＰ恢復\n與露娜之塔所建時一同打造出來的一種能量增幅器。\n將散布各處的魔力濃縮，並做為強化供給於守護者。","0","206301"
"1","0","270","0","0","206400","2.5","小魔眼","0","100","【物理】近距離攻擊\n侍奉獨眼族之王的小小侍從。\n對於大王所給予的金光閃閃裝備特別的鍾愛。","0","206400"
"1","0","270","0","0","206400","2.5","小魔眼","0","100","【物理】近距離攻擊\n侍奉獨眼族之王的小小\n侍從。對於大王所給予的金光閃閃\n裝備特別的鍾愛。","0","206401"
"1","0","300","0","0","206500","2.5","擲岩猴老大","0","100","【物理】近距離攻擊\n擲岩猴更加成長的姿態。從小就持續投擲大岩石\n的一雙粗臂能持續造成強烈的打擊。","0","206500"
"1","0","270","0","0","206700","2.295","日和的闇影","0","200","有著日和樣貌的特殊魔物\n\n‧對面前的 1 名敵人造成大幅度的物理傷害，\n　並對附近小範圍內所有敵人造成\n　中幅度的物理傷害。\n‧對面前的 1 名敵人造成中幅度的物理傷害。\n‧對面前的 1 名敵人造成小幅度的物理傷害，\n　並中幅度提升自己的物理攻擊力。","1","206700"
"1","0","270","0","0","206701","1.965","怜（新年）的闇影","0","400","有著怜（新年）樣貌的特殊魔物\n\n‧對全體敵人造成中幅度的物理傷害，\n　並且使其暈眩。\n‧【挑釁】對全體敵人挑釁。\n　若在挑釁後的動作中受到攻擊，\n　則對範圍內的所有敵人造成中幅度的物理傷害，\n　再小幅度降低其物理防禦力。\n‧對自己周圍的全體夥伴\n　展開魔法無效的屏障，\n　並中幅度提升自己的魔法防禦力。","4","206701"
"2","0","270","0","0","206702","2.27","優衣（新年）的闇影","0","600","有著優衣（新年）樣貌的特殊魔物\n\n‧對全體夥伴展開物理/魔法無效的屏障，\n　並施加持續恢復 HP 的狀態，\n　但會大幅度降低自己的魔法攻擊力。\n‧大幅度降低從前方算起第 2 位的 1 名敵人\n　的物理攻擊力和魔法攻擊力。\n‧大幅度提升全體夥伴中魔法攻擊角色\n　的魔法攻擊力。","7","206702"
"0","0","20","0","0","206800","999","煩惱力場1","0","0","暫","0","206800"
"0","0","20","0","0","206801","999","煩惱力場2","0","0","暫","0","206801"
"0","0","20","0","0","206802","999","煩惱力場3","0","0","暫","0","206802"
"0","0","0","0","0","206803","0","持有定時炸彈","0","1080","暫","0","206803"
"0","0","0","0","0","206803","0","持有定時炸彈","0","1080","暫","0","206804"
"2","0","270","0","0","206900","3.5","沉睡之梟","0","645","【魔法】中距離攻擊\n因為睡眠不足而倦怠的貓頭鷹魔物。\n能死盯敵人施放法術來剝奪自由。","0","206900"
"2","0","270","0","0","206901","3.5","沉睡之梟","0","645","【魔法】中距離攻擊\n因為睡眠不足而倦怠的貓頭鷹魔物。\n能死盯敵人施放法術來剝奪自由。","0","206901"
"2","0","100","0","0","207000","0.5","小狸貓","0","120","【魔法】一定時間內無敵・\n中距離攻擊\n從小就能巧妙的使用變身，\n拚了命貫徹攻防的豆狸魔物。","0","207000"
"2","0","100","0","0","207000","0.5","小狸貓","0","120","【魔法】一定時間內無敵・\n中距離攻擊\n從小就能巧妙的使用變身，\n拚了命貫徹攻防的豆狸魔物。","0","207001"
"1","0","270","0","0","207100","0.9","殺人蜂","0","550","【物理】遠距離攻擊\n能夠迅速察覺到擁有威脅的敵人，\n並確實地鎖定射穿對方的蜂魔物。","0","207100"
"1","0","270","0","0","207100","1.2","殺人蜂","0","650","【物理】遠距離攻擊\n能夠迅速察覺到擁有威脅的敵人，\n並確實地鎖定射穿對方的蜂魔物。","0","207101"
"1","0","270","0","0","207100","1.5","殺人蜂","0","750","【物理】遠距離攻擊\n能夠迅速察覺到擁有威脅的敵人，\n並確實地鎖定射穿對方的蜂魔物。","0","207102"
"1","0","270","0","0","207200","2.5","歡呼半獸人","0","360","【物理】近距離攻擊\n模仿大人，敲擊樂器，\n喜歡惡作劇的半獸人小孩。","0","207200"
"1","0","270","0","0","207200","5","歡呼半獸人","0","120","【物理】近距離攻擊\n模仿大人，敲擊樂器，\n喜歡惡作劇的半獸人小孩。","0","207201"
"0","0","270","0","0","207300","2.5","岩浣熊","0","550","【物理】中距離攻擊\n一種愛乾淨到潔癖過了頭的浣熊怪。\n如果被那蟾蜍油做的肥皂水給淋到，\n可會連武器都無法握好。","0","207300"
"1","0","270","0","0","207300","2.5","岩浣熊","0","550","【物理】中距離攻擊\n一種愛乾淨到潔癖過了頭的浣熊怪。\n如果被那蟾蜍油做的肥皂水給淋到，\n可會連武器都無法握好。","0","207301"
"1","0","270","0","0","207400","2.295","香織的闇影","0","200","香織的闇影","1","207400"
"1","0","270","0","0","207401","1.965","真琴的闇影","0","400","真琴的闇影","4","207401"
"2","0","270","0","0","207402","2.27","霞的闇影","0","600","霞的闇影","7","207402"
"2","0","270","0","0","207403","2.27","真步的闇影","0","600","真步的闇影","7","207403"
"1","0","270","0","0","207500","1.3","迷你機械莉瑪A","0","50","機械莉瑪用小怪","0","207500"
"1","0","270","0","0","207500","1.3","迷你機械莉瑪B","0","300","機械莉瑪用小怪","0","207501"
"1","0","270","0","0","207500","1.3","迷你機械莉瑪C","0","100","機械莉瑪用小怪","0","207502"
"1","0","300","0","0","207600","6","咯咯","0","200","","0","207600"
"1","0","270","0","0","207700","2","家臣A","0","400","4 月活動召喚單位","0","207700"
"1","0","270","0","0","207701","2","家臣B","0","400","4 月活動召喚單位","0","207701"
"1","0","270","0","0","207700","2","家臣A","0","400","4 月活動召喚單位","0","207702"
"1","0","270","0","0","207701","2","家臣B","0","400","4 月活動召喚單位","0","207703"
"1","0","270","0","0","207700","2","家臣A","0","400","4 月活動召喚單位","0","207704"
"1","0","270","0","0","207701","2","家臣B","0","400","4 月活動召喚單位","0","207705"
"1","0","270","0","0","207700","2","家臣A","0","400","4 月活動召喚單位","0","207706"
"1","0","270","0","0","207701","2","家臣B","0","400","4 月活動召喚單位","0","207707"
"1","0","270","0","0","207800","2","炸彈（狂暴王冠）","0","400","6月露娜之塔_狂暴王冠召喚的炸彈","0","207800"
"1","0","0","0","0","207900","2","詛咒的水晶","0","2160","6 月活動召喚單位","0","207900"
"1","0","0","0","0","207900","2","詛咒的水晶","0","2160","6 月活動召喚單位","0","207901"
"1","0","400","0","0","208000","2","小奄美魔物","0","200","","0","208000"
"1","0","400","0","0","208000","1.8","小奄美魔物","0","200","","0","208001"
"1","0","400","0","0","208000","2.35","小奄美魔物","0","400","","0","208002"
"1","0","400","0","0","208000","2.7","小奄美魔物","0","600","","0","208003"
"1","0","400","0","0","208000","1.8","小奄美魔物","0","200","","0","208004"
"1","0","400","0","0","208000","2.35","小奄美魔物","0","400","","0","208005"
"1","0","400","0","0","208000","2.7","小奄美魔物","0","600","","0","208006"
"1","0","400","0","0","208000","2","小奄美魔物","0","200","","0","208007"
"1","0","400","0","0","208000","1.8","小奄美魔物","0","200","","0","208008"
"1","0","400","0","0","208000","2.35","小奄美魔物","0","400","","0","208009"
"1","0","400","0","0","208000","2.7","小奄美魔物","0","600","","0","208010"
"1","0","400","0","0","208000","1.8","小奄美魔物","0","200","","0","208011"
"1","0","400","0","0","208000","2.35","小奄美魔物","0","400","","0","208012"
"1","0","400","0","0","208000","2.7","小奄美魔物","0","600","","0","208013"
"1","0","400","0","0","208000","1.8","小奄美魔物","0","200","","0","208014"
"1","0","400","0","0","208000","2.35","小奄美魔物","0","400","","0","208015"
"1","0","400","0","0","208000","2.7","小奄美魔物","0","600","","0","208016"
"1","0","270","0","0","208100","1.5","守護‧遠古遺物","0","100","【物理】近距離攻擊\n與闇影一同守護著聖域，是記憶的看守者。\n對真正的力量有所求之徒，將會給予相應的試煉。","0","208100"
"1","0","270","0","0","208100","1.8","守護‧遠古遺物","0","150","【物理】近距離攻擊\n與闇影一同守護著聖域，是記憶的看守者。\n對真正的力量有所求之徒，將會給予相應的試煉。","0","208101"
"1","0","270","0","0","208100","1.9","守護‧遠古遺物","0","200","【物理】近距離攻擊\n與闇影一同守護著聖域，是記憶的看守者。\n對真正的力量有所求之徒，將會給予相應的試煉。","0","208102"
"1","0","270","0","0","208100","1.9","守護‧遠古遺物","0","50","【物理】近距離攻擊\n與闇影一同守護著聖域，是記憶的看守者。\n對真正的力量有所求之徒，將會給予相應的試煉。","0","208103"
"1","0","270","0","0","208100","1.9","守護‧遠古遺物","0","50","【物理】近距離攻擊\n與闇影一同守護著聖域，是記憶的看守者。\n對真正的力量有所求之徒，將會給予相應的試煉。","0","208104"
"1","0","270","0","0","208100","1.9","守護‧遠古遺物","0","0","【物理】近距離攻擊\n與闇影一同守護著聖域，是記憶的看守者。\n對真正的力量有所求之徒，將會給予相應的試煉。","0","208105"
"1","0","270","0","0","208106","2.5","破壞‧遠古遺物","0","120","【物理】防禦力降低\n與闇影一同守護著聖域，是記憶的看守者。\n對真正的力量有所求之徒，將會給予相應的試煉。","0","208106"
"1","0","270","0","0","208106","2.8","破壞‧遠古遺物","0","170","【物理】防禦力降低\n與闇影一同守護著聖域，是記憶的看守者。\n對真正的力量有所求之徒，將會給予相應的試煉。","0","208107"
"1","0","270","0","0","208106","2.9","破壞‧遠古遺物","0","70","【物理】防禦力降低\n與闇影一同守護著聖域，是記憶的看守者。\n對真正的力量有所求之徒，將會給予相應的試煉。","0","208108"
"1","0","270","0","0","208106","2.9","破壞‧遠古遺物","0","20","【物理】防禦力降低\n與闇影一同守護著聖域，是記憶的看守者。\n對真正的力量有所求之徒，將會給予相應的試煉。","0","208109"
"1","0","270","0","0","208106","2.8","破壞‧遠古遺物","0","225","【物理】防禦力降低\n與闇影一同守護著聖域，是記憶的看守者。\n對真正的力量有所求之徒，將會給予相應的試煉。","0","208110"
"2","0","270","0","0","208200","0.9","戰鬥‧遠古遺物","0","500","【魔法】近距離攻擊\n與闇影一同守護著聖域，是記憶的看守者。\n對真正的力量有所求之徒，將會給予相應的試煉。","0","208200"
"2","0","270","0","0","208200","1.2","戰鬥‧遠古遺物","0","550","【魔法】近距離攻擊\n與闇影一同守護著聖域，是記憶的看守者。\n對真正的力量有所求之徒，將會給予相應的試煉。","0","208201"
"2","0","270","0","0","208200","1.3","戰鬥‧遠古遺物","0","600","【魔法】近距離攻擊\n與闇影一同守護著聖域，是記憶的看守者。\n對真正的力量有所求之徒，將會給予相應的試煉。","0","208202"
"2","0","270","0","0","208203","2.7","詛咒‧遠古遺物","0","500","【魔法】攻擊力降低\n與闇影一同守護著聖域，是記憶的看守者。\n對真正的力量有所求之徒，將會給予相應的試煉。","0","208203"
"2","0","270","0","0","208203","3.6","詛咒‧遠古遺物","0","550","【魔法】攻擊力降低\n與闇影一同守護著聖域，是記憶的看守者。\n對真正的力量有所求之徒，將會給予相應的試煉。","0","208204"
"2","0","270","0","0","208203","3.9","詛咒‧遠古遺物","0","600","【魔法】攻擊力降低\n與闇影一同守護著聖域，是記憶的看守者。\n對真正的力量有所求之徒，將會給予相應的試煉。","0","208205"
