08f2ec8592ebb6158cecb85a96011a96b1c7ad41a356ce4671c83c5c10164499,7d5a385afc5d63f81ab3e0ff984489d8fac10598af920bb6b1cfa97ccda2ed76,1d6364ff6f303ca46bc7bb5ad03c0287ca8da353deebdfe5a88a3ab0e65edfac,d2cbc749c80c3d8382a20716f9118a88d451da4496f2320d179835e35e51f32d,ced1ed9c4fc25c906ce8fd349cb5237913883c0386edcceae6be4794b7fc9a2e,9409f64b4a1159c8cd5c44fe35f10ac372b99003a14d95d19544c51d510c4451,b74b935ed5a5576318f4f8c1170c005c56dc94148d1d9acd57a9c2f3d8034612,b6c6c294af36085a8ab5e1d74a636608102ac8620e10ab906819e52813b3159d,cbd08ca957682bb9c0f4dfdb92204d3204825c36be5b6e9b237897c387bf1f29,7d4b2bf892ddace998f13a2033b31f1a17bae6033f8b42cba14aafcdea8bb28d,f571140d76b18fe02e749648e0c7e7021e56ee32af885a41eb67541cc764a511,a03de3b6804529dcf77dab46277fb21bae8b3ef389f7b1e0485b08048dbf1a15,b9ae35138945be2ef17a1c8912a306cdfe12608404d135ac5e27767e7c4b1e62,2d9c1ef800c5e4e94b48372bb30a75f4c5ea00f6005d95f351d69ecd7ac7a23d,87b37f3095a9ccd72407ff7d92cc115f23b9dda752dca5bf42a4c73d0ea6d43d,12034ae7d1fa3e3ea6c45d27c0b11e47970a8aa8ef1982a91eb9f73e8e08b6c7,0746d46b8b9ab3b9529ab0dfdbded90d93e59d8ffc1f7a81c7e922d19ea9dfdc,a05c518df26afcd871d78705e77a2e8e68ebf6e47a0fbb5dc90f55ae0d7a475a,6a5152cb0f31d0039c5f0a6ae6054683ff8ad9893adba2b1c02e6f6cb6b264ec,ef09dc7720de93ae518aebacc4be750dc35ed67d4e5266893d9b77863bc49421,f5276e382c9055cb67cc52dc212d9e36ef236ccb93fe6f3ad7928192d21b2e95,521d43e8d77071700e48388202506c898a3ac05d5275d50709ae9616446a4107,efafe400b89fad005434b386004982cee374852e466a46fe826c8db9b1123902,6b0dec4369f9df16d2ddcad162009a59d35fc54994e9440405acfefb993cdb9b,11347a3a25877893a390e49c303363a129b0ab625a9ad0ae6533a03431b7b19b,eda3adbfa0af336c580fb496cb6cbbc7471e9a23873418deb57821778c1b797d,6dc93e48fac84794fe7e99db9b68a319b2dbc9e3cfcf834bd9490c3b8835861a,fed7de83e3fca4666ac403e2264be525ca3cd8450621d5aedad8a9963d56ca33,c43c062fa42d7c2caf256717e33fe087c6c3594d5f72c51765a1b78d6fc54055,f1a65302d44e947a548049a0b0c31f8738d519688a7b6b213bbe79afe6fa1096,4cf6cb1eda2d1f382359e5355a16fc4d5caf0c9c38759759c5d5eab683b4b461
"100","33","1","100","0","1","0","100","1014110103","1","0","0","0","0","1014110103","1","1","0","10141101","0","1014110101","0","1014110103","0","0","0","1014110102","0","0","0","34"
"3","100","1","3","1","1","100","100","1014120103","1","1014120105","34","1","33","1014120102","6","6","100","10141201","1","1014120101","100","1014120105","1014120104","1014120105","1014120105","1014120105","1","1","1014120105","100"
"100","100","1","100","1","1","34","100","1014130104","1","1014130104","33","1","100","1014130102","6","1","0","10141301","1","1014130101","100","1014130104","0","1014130104","1014130104","1014130104","1","0","1014130103","100"
"100","100","1","100","1","1","100","100","1014140103","1","1014140106","100","1","100","1014140102","6","1","100","10141401","1","1014140101","100","1014140104","1014140110","1014140108","1014140107","1014140105","1","1","1014140109","100"
"100","33","1","100","0","1","0","100","1014210103","1","0","0","0","0","1014210103","1","1","0","10142101","0","1014210101","0","1014210103","0","0","0","1014210102","0","0","0","34"
"3","100","1","3","1","1","100","100","1014220103","1","1014220105","34","1","33","1014220102","6","6","100","10142201","1","1014220101","100","1014220105","1014220104","1014220105","1014220105","1014220105","1","1","1014220105","100"
"100","100","1","100","1","1","34","100","1014230104","1","1014230104","33","1","100","1014230102","6","1","0","10142301","1","1014230101","100","1014230104","0","1014230104","1014230104","1014230104","1","0","1014230103","100"
"100","100","1","100","1","1","100","100","1014240103","1","1014240106","100","1","100","1014240102","6","1","100","10142401","1","1014240101","100","1014240104","1014240110","1014240108","1014240107","1014240105","1","1","1014240109","100"
"100","33","1","100","0","1","0","100","1014310103","1","0","0","0","0","1014310103","1","1","0","10143101","0","1014310101","0","1014310103","0","0","0","1014310102","0","0","0","34"
"3","100","1","3","1","1","100","100","1014320103","1","1014320105","34","1","33","1014320102","6","6","100","10143201","1","1014320101","100","1014320105","1014320104","1014320105","1014320105","1014320105","1","1","1014320105","100"
"100","100","1","100","1","1","34","100","1014330104","1","1014330104","33","1","100","1014330102","6","1","0","10143301","1","1014330101","100","1014330104","0","1014330104","1014330104","1014330104","1","0","1014330103","100"
"100","100","1","100","1","1","100","100","1014340103","1","1014340106","100","1","100","1014340102","6","1","100","10143401","1","1014340101","100","1014340104","1014340110","1014340108","1014340107","1014340105","1","1","1014340109","100"
"100","33","1","100","0","1","0","100","1014410103","1","0","0","0","0","1014410103","1","1","0","10144101","0","1014410101","0","1014410103","0","0","0","1014410102","0","0","0","34"
"3","100","1","3","1","1","100","100","1014420103","1","1014420105","34","1","33","1014420102","6","6","100","10144201","1","1014420101","100","1014420105","1014420104","1014420105","1014420105","1014420105","1","1","1014420105","100"
"100","100","1","100","1","1","34","100","1014430104","1","1014430104","33","1","100","1014430102","6","1","0","10144301","1","1014430101","100","1014430104","0","1014430104","1014430104","1014430104","1","0","1014430103","100"
"100","100","1","100","1","1","100","100","1014440103","1","1014440106","100","1","100","1014440102","6","1","100","10144401","1","1014440101","100","1014440104","1014440110","1014440108","1014440107","1014440105","1","1","1014440109","100"
"100","33","1","100","0","1","0","100","1014510103","1","0","0","0","0","1014510103","1","1","0","10145101","0","1014510101","0","1014510103","0","0","0","1014510102","0","0","0","34"
"3","100","1","3","1","1","100","100","1014520103","1","1014520105","34","1","33","1014520102","6","6","100","10145201","1","1014520101","100","1014520105","1014520104","1014520105","1014520105","1014520105","1","1","1014520105","100"
"100","100","1","100","1","1","34","100","1014530104","1","1014530104","33","1","100","1014530102","6","1","0","10145301","1","1014530101","100","1014530104","0","1014530104","1014530104","1014530104","1","0","1014530103","100"
"100","100","1","100","1","1","100","100","1014540103","1","1014540106","100","1","100","1014540102","6","1","100","10145401","1","1014540101","100","1014540104","1014540110","1014540108","1014540107","1014540105","1","1","1014540109","100"
"100","33","1","100","0","1","0","100","1014610103","1","0","0","0","0","1014610103","1","1","0","10146101","0","1014610101","0","1014610103","0","0","0","1014610102","0","0","0","34"
"3","100","1","3","1","1","100","100","1014620103","1","1014620105","34","1","33","1014620102","6","6","100","10146201","1","1014620101","100","1014620105","1014620104","1014620105","1014620105","1014620105","1","1","1014620105","100"
"100","100","1","100","1","1","34","100","1014630104","1","1014630104","33","1","100","1014630102","6","1","0","10146301","1","1014630101","100","1014630104","0","1014630104","1014630104","1014630104","1","0","1014630103","100"
"100","100","1","100","1","1","100","100","1014640103","1","1014640106","100","1","100","1014640102","6","1","100","10146401","1","1014640101","100","1014640104","1014640110","1014640108","1014640107","1014640105","1","1","1014640109","100"
"100","33","1","100","0","1","0","100","1014710103","1","0","0","0","0","1014710103","1","1","0","10147101","0","1014710101","0","1014710103","0","0","0","1014710102","0","0","0","34"
"3","100","1","3","1","1","100","100","1014720103","1","1014720105","34","1","33","1014720102","6","6","100","10147201","1","1014720101","100","1014720105","1014720104","1014720105","1014720105","1014720105","1","1","1014720105","100"
"100","100","1","100","1","1","34","100","1014730104","1","1014730104","33","1","100","1014730102","6","1","0","10147301","1","1014730101","100","1014730104","0","1014730104","1014730104","1014730104","1","0","1014730103","100"
"100","100","1","100","1","1","100","100","1014740103","1","1014740106","100","1","100","1014740102","6","1","100","10147401","1","1014740101","100","1014740104","1014740110","1014740108","1014740107","1014740105","1","1","1014740109","100"
"100","33","1","100","0","1","0","100","1014810103","1","0","0","0","0","1014810103","1","1","0","10148101","0","1014810101","0","1014810103","0","0","0","1014810102","0","0","0","34"
"3","100","1","3","1","1","100","100","1014820103","1","1014820105","34","1","33","1014820102","6","6","100","10148201","1","1014820101","100","1014820105","1014820104","1014820105","1014820105","1014820105","1","1","1014820105","100"
"100","100","1","100","1","1","34","100","1014830104","1","1014830104","33","1","100","1014830102","6","1","0","10148301","1","1014830101","100","1014830104","0","1014830104","1014830104","1014830104","1","0","1014830103","100"
"100","100","1","100","1","1","100","100","1014840103","1","1014840106","100","1","100","1014840102","6","1","100","10148401","1","1014840101","100","1014840104","1014840110","1014840108","1014840107","1014840105","1","1","1014840109","100"
"100","33","1","100","0","1","0","100","1014910103","1","0","0","0","0","1014910103","1","1","0","10149101","0","1014910101","0","1014910103","0","0","0","1014910102","0","0","0","34"
"3","100","1","3","1","1","100","100","1014920103","1","1014920105","34","1","33","1014920102","6","6","100","10149201","1","1014920101","100","1014920105","1014920104","1014920105","1014920105","1014920105","1","1","1014920105","100"
"100","100","1","100","1","1","34","100","1014930104","1","1014930104","33","1","100","1014930102","6","1","0","10149301","1","1014930101","100","1014930104","0","1014930104","1014930104","1014930104","1","0","1014930103","100"
"100","100","1","100","1","1","100","100","1014940103","1","1014940106","100","1","100","1014940102","6","1","100","10149401","1","1014940101","100","1014940104","1014940110","1014940108","1014940107","1014940105","1","1","1014940109","100"
"100","33","1","100","0","1","0","100","1015010103","1","0","0","0","0","1015010103","1","1","0","10150101","0","1015010101","0","1015010103","0","0","0","1015010102","0","0","0","34"
"3","100","1","3","1","1","100","100","1015020103","1","1015020105","34","1","33","1015020102","6","6","100","10150201","1","1015020101","100","1015020105","1015020104","1015020105","1015020105","1015020105","1","1","1015020105","100"
"100","100","1","100","1","1","34","100","1015030104","1","1015030104","33","1","100","1015030102","6","1","0","10150301","1","1015030101","100","1015030104","0","1015030104","1015030104","1015030104","1","0","1015030103","100"
"100","100","1","100","1","1","100","100","1015040103","1","1015040106","100","1","100","1015040102","6","1","100","10150401","1","1015040101","100","1015040104","1015040110","1015040108","1015040107","1015040105","1","1","1015040109","100"
"100","33","1","100","0","1","0","100","1015110103","1","0","0","0","0","1015110103","1","1","0","10151101","0","1015110101","0","1015110103","0","0","0","1015110102","0","0","0","34"
"3","100","1","3","1","1","100","100","1015120103","1","1015120105","34","1","33","1015120102","6","6","100","10151201","1","1015120101","100","1015120105","1015120104","1015120105","1015120105","1015120105","1","1","1015120105","100"
"100","100","1","100","1","1","34","100","1015130104","1","1015130104","33","1","100","1015130102","6","1","0","10151301","1","1015130101","100","1015130104","0","1015130104","1015130104","1015130104","1","0","1015130103","100"
"100","100","1","100","1","1","100","100","1015140103","1","1015140106","100","1","100","1015140102","6","1","100","10151401","1","1015140101","100","1015140104","1015140110","1015140108","1015140107","1015140105","1","1","1015140109","100"
"100","33","1","100","0","1","0","100","1015210103","1","0","0","0","0","1015210103","1","1","0","10152101","0","1015210101","0","1015210103","0","0","0","1015210102","0","0","0","34"
"3","100","1","3","1","1","100","100","1015220103","1","1015220105","34","1","33","1015220102","6","6","100","10152201","1","1015220101","100","1015220105","1015220104","1015220105","1015220105","1015220105","1","1","1015220105","100"
"100","100","1","100","1","1","34","100","1015230104","1","1015230104","33","1","100","1015230102","6","1","0","10152301","1","1015230101","100","1015230104","0","1015230104","1015230104","1015230104","1","0","1015230103","100"
"100","100","1","100","1","1","100","100","1015240103","1","1015240106","100","1","100","1015240102","6","1","100","10152401","1","1015240101","100","1015240104","1015240110","1015240108","1015240107","1015240105","1","1","1015240109","100"
"100","33","1","100","0","1","0","100","1015310103","1","0","0","0","0","1015310103","1","1","0","10153101","0","1015310101","0","1015310103","0","0","0","1015310102","0","0","0","34"
"3","100","1","3","1","1","100","100","1015320103","1","1015320105","34","1","33","1015320102","6","6","100","10153201","1","1015320101","100","1015320105","1015320104","1015320105","1015320105","1015320105","1","1","1015320105","100"
"100","100","1","100","1","1","34","100","1015330104","1","1015330104","33","1","100","1015330102","6","1","0","10153301","1","1015330101","100","1015330104","0","1015330104","1015330104","1015330104","1","0","1015330103","100"
"100","100","1","100","1","1","100","100","1015340103","1","1015340106","100","1","100","1015340102","6","1","100","10153401","1","1015340101","100","1015340104","1015340110","1015340108","1015340107","1015340105","1","1","1015340109","100"
"100","33","1","100","0","1","0","100","1015410103","1","0","0","0","0","1015410103","1","1","0","10154101","0","1015410101","0","1015410103","0","0","0","1015410102","0","0","0","34"
"3","100","1","3","1","1","100","100","1015420103","1","1015420105","34","1","33","1015420102","6","6","100","10154201","1","1015420101","100","1015420105","1015420104","1015420105","1015420105","1015420105","1","1","1015420105","100"
"100","100","1","100","1","1","34","100","1015430104","1","1015430104","33","1","100","1015430102","6","1","0","10154301","1","1015430101","100","1015430104","0","1015430104","1015430104","1015430104","1","0","1015430103","100"
"100","100","1","100","1","1","100","100","1015440103","1","1015440106","100","1","100","1015440102","6","1","100","10154401","1","1015440101","100","1015440104","1015440110","1015440108","1015440107","1015440105","1","1","1015440109","100"
"100","33","1","100","0","1","0","100","1015510103","1","0","0","0","0","1015510103","1","1","0","10155101","0","1015510101","0","1015510103","0","0","0","1015510102","0","0","0","34"
"3","100","1","3","1","1","100","100","1015520103","1","1015520105","34","1","33","1015520102","6","6","100","10155201","1","1015520101","100","1015520105","1015520104","1015520105","1015520105","1015520105","1","1","1015520105","100"
"100","100","1","100","1","1","34","100","1015530104","1","1015530104","33","1","100","1015530102","6","1","0","10155301","1","1015530101","100","1015530104","0","1015530104","1015530104","1015530104","1","0","1015530103","100"
"100","100","1","100","1","1","100","100","1015540103","1","1015540106","100","1","100","1015540102","6","1","100","10155401","1","1015540101","100","1015540104","1015540110","1015540108","1015540107","1015540105","1","1","1015540109","100"
