955e3695006b8494ad4decebe4f6cda831beb10051f5efd293a99bbe5e2e9537,20947478298e405aa63749c4f077f8cee8b64ada5da8733fd02b4df3360bd76c,e3ec5ceb5d0fbc7e4d7e2946d1dc67f3396bcf08f079058e7b7c3f6bb6c90914,df986e8a1a87e85ccd4ce9714f2a0c56984817dde12a86052a230789dba7cdda,8abe4985558069e1423cf8fdfe9bde5f8a9d33c9fa392e74d035d1993f2d700b,eda157aad033317d99b657696b388d7dd10cccff217fec8665a0d210f63f55a0,02268403c90bdee562cee234f4bc85428243c1bf002dda369c493ee7e9c3e72e,a879a5aa4c0e0aef327ccf0e776ce24c1cf2127e263699c56aaf44365295cea2,be73f0be39ab6729ab28765b6b3cf2d0bb2d70f264fdb08986e27f568ae55257,ad5625d661f5f18b9dfe831bb6bf94bb066cd13a752df38ca378269e4b77c08d,adefa39c0006df61280764184b3a69a032e232973bd200302f3a06d33ef06ff2,766e39da38acb4269827d054c2f4e270decf90e7d74066213ec90383c199afe0,d6cc5f5c2d172f7f30362ea675d7b83082f687557be0ab45d72b4b882886fceb,ec7b721b9c7f9ffc1a4d9d5fad284912d162bed6cb3cba271d866dd09e1db9c6,2c0c55a66d4a06192e879c2b7998a2a4b4f2fc3a48ae18f12178364ea2d7e96e,ec5780a087c8e4bf04c3ba8562e55e6d89458c0b66322d976ed7653ca4c56b4d,3775dd965e401e25a0fdca5ed528f65e071827a7142266722c7784ae096b7cfe,9cece4a325269735651dfc4b300c28e8c0481c6b18ccadd835172ac73efd7cf4,be681f3ebe790afb9e2399d76cd31cd90570e268c2567abf6e6a5baa022c82df,976a583f2ccf88b8f1f2e3a9fdbea6d7b003c6be4a5d5ef0f39d2cccd8de1027,0ac660126cb7dd877669f215c355f0da8d882119550b29b05ef010d90c048445,1419e4d160333d649320728dbef461cf6ef9cb837de2f63ae07197239bca92aa,5f929dc4fb1f5bebd632e3aac81ab560dd1336ab537976366db907958b17bc15,8d9dc96d5e5eb65b5c20e7ca370176d74a3daca3d8f4c84a5462bc7daa8080fc
"1","雷姆（夏日）","450","132101","132101","2025/01/01 16:00:00","2025/01/14 15:59:59","1","【物理】位於前衛，在夏季陽光中享受閒暇的雙胞胎妹妹。\n除了以ＵＢ解放鬼族力量的攻守兩方面之外，\n還能提升HP吸收，任憑【狂騷】制服眼前的所有一切。","0","146","0","0","0","132101","3","0","13","2.09","132101","24","雷姆（夏日）","0","0"
"2","望（鍊金術師）","450","132201","132201","2025/02/01 16:00:00","2025/02/10 15:59:59","1","【魔法】位於前衛，鍊成希望的鍊金術師偶像。\n以【鍊金素材】創造【香水】，除了傷害之外，還能提升\nＴＰ恢復與攻擊支援能力，為隊伍帶來勝利的香氣。","0","721","0","0","0","132201","3","0","7","1.84","132201","7","望（鍊金術師）","0","0"
"2","萊拉耶爾（聖誕節）","450","132801","132801","2025/04/01 16:00:00","2025/04/10 15:59:59","1","【魔法】位於後衛，以黑衣包覆雪白肌膚的甜美公主。\n以我方角色的ＨＰ為代價展開強力的護盾，並以護盾\n為起點施展高威力的二連擊，點亮聖誕夜的大樹。","0","750","0","0","0","132801","3","0","7","2.09","132801","0","萊拉耶爾（聖誕節）","0","0"
"0","布武機","0","0","0","2015/04/01 15:00:00","2030/12/31 15:00:00","1","","0","0","0","0","0","134101","3","0","5","0","134101","1","布武機","0","0"
"0","萊拉耶爾（聖誕節）","0","0","0","2015/04/01 15:00:00","2030/12/31 15:00:00","1","","0","0","0","0","0","134201","3","0","7","0","134201","1","萊拉耶爾（聖誕節）","0","0"
"1","吉塔","450","105701","170101","2015/04/01 15:00:00","2030/12/31 15:00:00","0","【物理】位於前衛，可先發制人施展大招的騎空士。\n藉由技能可回復ＴＰ，加快必殺技的發動。\n從戰鬥初期就能對敵方前衛造成大傷害。","0","245","0","0","4","170101","3","0","34","1.965","170101","34","吉塔","0","0"
"1","日和（公主）","450","180101","180101","2025/02/26 16:00:00","2025/03/01 15:59:59","1","【物理】位於前衛，身負火焰之翼粉碎敵人的活力少女。\n能使用隨戰鬥時間強化自身攻擊力的技能，\n提升力量後施放出的超強一擊能將任何敵人化為塵土。","0","199","0","0","7","180101","3","0","0","1.62","180101","0","日和（公主）","0","0"
"2","優衣（公主）","450","180201","180201","2025/02/26 16:00:00","2025/03/01 15:59:59","1","【魔法】位於後衛，使用極大魔法毀滅敵人的祈願魔法師。\n一邊回復TP一邊使用累積提升攻擊力的輔助技能提高自己\n的力量，再釋放強力的範圍攻擊一掃敵人。","0","767","0","0","1","180201","3","0","0","1.92","180201","0","優衣（公主）","0","0"
"1","怜（公主）","450","180301","180301","2025/02/26 16:00:00","2025/03/01 15:59:59","1","【物理】位於中衛，身負暴風之翼，伴隨風刃流麗制壓激戰的劍士。\n驅使著敵方越多效果越佳的強化技能振奮自己，\n施放出強力的範圍攻擊技能殲滅任何敵方。","0","377","0","0","7","180301","3","0","0","1.965","180301","0","怜（公主）","0","0"
"1","貪吃佩可（公主）","450","180401","180401","2025/02/26 16:00:00","2025/03/01 15:59:59","1","【物理】位於前衛，是以強大攻防為傲的餓肚子王女。\n在HP偏高時能以具有爆發力的攻擊屠宰眼前所有的敵人，\n在HP偏低時擁有自我恢復能力，讓人見識鐵壁般的守護。","0","155","0","0","1","180401","3","0","0","1.965","180401","0","貪吃佩可（公主）","0","0"
"1","可可蘿（公主）","450","180501","180501","2025/02/26 16:00:00","2025/03/01 15:59:59","1","【物理】位於中衛，能連續使用強大輔助技能的純白巫女。\n一邊強化同伴的攻擊力與暴擊傷害，一邊使用兩種全體回復\n技能堅固地守護同伴，引領眾人獲得勝利。","0","555","0","0","1","180501","3","0","0","2.14","180501","0","可可蘿（公主）","0","0"
"2","凱留（公主）","450","180601","180601","2025/02/26 16:00:00","2025/03/01 15:59:59","1","【魔法】位於後衛，操縱極大魔法討伐敵人的公主造型貓女。\n運用兼具恢復和輔助的各種攻擊技能來調整戰局，\n使出極大威力的必殺技消滅敵人。","0","747","0","0","1","180601","3","0","0","1.92","180601","0","凱留（公主）","0","0"
"1","初音＆栞","450","180701","180701","2025/02/26 16:00:00","2025/03/01 15:59:59","1","【物理】位於後衛，發揮出真正羈絆力量的要好姊妹。\n能使用當敵人數量越多，威力越會提升的攻擊技能，\n以及強化周圍我方的技能，將阻擋去路的敵人一掃而空。","0","732","0","0","1","180701","3","0","0","1.75","180701","0","初音＆栞","0","0"
"1","禊＆美美＆鏡華","450","180801","180801","2025/02/26 16:00:00","2025/03/01 15:59:59","1","【物理】中衛，能對敵方單體釋放必殺一擊的\n好朋友三人組。結合三人力量釋放的攻擊，能針對\n對方弱點從物理變化為魔法攻擊，擊退各種強敵！","0","465","0","0","1","180801","3","0","0","1.5","180801","0","禊＆美美＆鏡華","0","0"
"1","秋乃&咲戀","450","180901","180901","2025/02/26 16:00:00","2025/03/01 15:59:59","1","【物理】位於中衛，能將背後託付給對方的最佳對手\n以及摯友。\n輔助我方物理攻擊同時持續恢復ＨＰ和ＴＰ，\n以ＨＰ越高威力也越強大的ＵＢ一起邁向勝利之路。","0","421","0","0","1","180901","3","0","0","2.09","180901","0","秋乃&咲戀","0","0"
"2","安＆古蕾婭","450","181001","181001","2025/02/26 16:00:00","2025/03/01 15:59:59","1","【魔法】位於中衛，以魔力共鳴使出連擊的馬納歷亞雙姬。\n受到能力提升效果時，增加的【友情的魔印】\n將強化技能，使出配合好波長的炎之魔槍討伐敵人。","0","577","0","0","1","181001","3","0","0","2.09","181001","0","安＆古蕾婭","0","0"
"1","靜流＆璃乃","450","181101","181101","2025/02/26 16:00:00","2025/03/01 15:59:59","1","【物理】位於中衛，穿著成對的服裝，超越虛實的好姐妹。\n支撐我方攻守兩面的靜流，暴擊時能造成強力傷害的璃乃，\n兩人共同合作，姐妹間的羈絆能將困難一掃而空！","0","551","0","0","1","181101","3","0","0","1.92","181101","0","靜流＆璃乃","0","0"
"1","雪菲（公主）","450","181201","181201","2025/02/26 16:00:00","2025/03/01 15:59:59","1","【物理】位於中衛與新力量一同重逢的公主姿態冰龍少女。\n以環境效果【絕冰】提高暴擊傷害，並以火力\n與攻擊頻率兼具的劍技，開拓為了再次同行的道路。","0","368","0","0","1","181201","3","0","0","1.92","181201","0","雪菲（公主）","0","0"
"1","花凜","0","0","0","2019/08/01 16:00:00","2030/12/31 15:00:00","0","","0","0","0","0","0","190801","1","0","1","0","190801","1","花凜","0","0"
"1","貝特魯吉烏斯","0","0","0","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","0","0","0","0","191201","1","0","1","0","191201","1","貝特魯吉烏斯","0","0"
"1","和正","450","191301","191301","2021/05/04 16:00:00","2030/12/31 15:00:00","1","【物理】漁港裡人見人愛的少根筋漁夫。\n雖然必殺技有強力的暈眩效果，\n但自身的HP在50％以下時會摔得四腳朝天。\n\n‧能活用普通攻擊搭配必殺技戰鬥。","0","850","0","0","0","191301","1","0","6","2.22","191301","6","和正","0","0"
"0","可可蘿","0","0","0","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","0","0","0","0","191401","0","0","6","0","191401","6","可可蘿","0","0"
"0","主角","150","100101","100101","2021/11/01 16:00:00","2030/12/31 15:00:00","0","想在所剩無幾的時間完成作業的\n月光學院學生。為了守護愉快的\n暑假的回憶，挺身面對堆積如山的作業。","0","1600","0","0","0","191501","0","0","0","0","191501","0","主角","0","0"
"0","主角","150","100101","100101","2021/11/01 16:00:00","2030/12/31 15:00:00","0","想在所剩無幾的時間完成作業的\n月光學院學生。為了守護愉快的\n暑假的回憶，挺身面對堆積如山的作業。","0","1600","0","0","0","191601","0","0","0","0","191601","0","主角","0","0"
"0","主角","150","100101","100101","2021/11/01 16:00:00","2030/12/31 15:00:00","0","想在所剩無幾的時間完成作業的\n月光學院學生。為了守護愉快的\n暑假的回憶，挺身面對堆積如山的作業。","0","1600","0","0","0","191701","0","0","0","0","191701","0","主角","0","0"
"1","雪菲","450","192701","192701","2024/12/23 16:00:00","2030/12/31 15:00:00","1","","0","855","0","0","0","192701","1","0","0","1.92","192701","0","雪菲","0","0"
"1","骷髏","450","0","0","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","300","0","0","0","403101","1","0","1","2","403101","0","骷髏","0","0"
"1","骷髏","450","0","0","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","300","0","0","0","403102","1","0","1","2","403102","0","骷髏","0","0"
"1","骷髏","450","0","0","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","300","0","0","0","403103","1","0","1","2","403103","0","骷髏","0","0"
"2","希爾芙","450","0","0","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","1000","0","0","0","404201","1","0","1","2","404201","0","希爾芙","0","0"
"2","希爾芙","450","0","0","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","1000","0","0","0","404205","1","0","1","2","404205","0","希爾芙","0","0"
"2","似似花","450","106001","106001","2020/01/21 16:00:00","2030/12/31 15:00:00","1","","0","460","0","0","1","407001","3","0","0","2","407001","0","似似花","0","0"
"1","小魔像","450","0","0","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","95","0","0","0","407701","1","0","1","3","407701","0","小魔像","0","0"
"2","希爾芙","450","0","0","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","700","0","0","0","408401","1","0","1","2","408401","0","希爾芙","0","0"
"2","希爾芙","450","0","0","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","750","0","0","0","408402","1","0","1","2","408402","0","希爾芙","0","0"
"2","希爾芙","450","0","0","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","800","0","0","0","408403","1","0","1","2","408403","0","希爾芙","0","0"
"2","翡翠飛龍","450","0","0","2022/07/02 16:00:00","2030/12/31 15:00:00","1","","0","589","0","0","0","418101","3","0","0","1.75","418101","0","翡翠飛龍","0","0"
"1","莉莉（墮落）","450","0","0","2023/08/19 16:00:00","2030/12/31 15:00:00","0","","0","364","0","0","0","425801","3","0","3","2.09","425801","0","莉莉（墮落）","0","0"
"1","莉莉（墮落）","450","0","0","2023/08/19 16:00:00","2030/12/31 15:00:00","0","","0","414","0","0","0","425802","3","0","3","2.09","425802","0","莉莉（墮落）","0","0"
"2","眷屬","450","0","0","2023/10/02 16:00:00","2030/12/31 15:00:00","0","","0","700","0","0","0","426201","3","0","1","2","426201","0","眷屬","0","0"
"2","眷屬","450","0","0","2023/10/02 16:00:00","2030/12/31 15:00:00","0","","0","750","0","0","0","426202","3","0","1","2","426202","0","眷屬","0","0"
"1","骷髏老爸","450","0","0","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","180","0","0","0","427101","1","0","1","2","427101","0","骷髏老爸","0","0"
"1","尖刺兄弟","450","0","0","2025/03/19 16:00:00","2030/12/31 15:00:00","1","","0","210","0","0","0","430101","3","0","1","2","430101","0","尖刺兄弟","0","0"
"1","冰之壁","0","0","0","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","2160","0","0","0","431901","1","0","1","2","431901","0","冰之壁","0","0"
"1","主角","600","100101","100101","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","475","0","0","0","900001","1","0","5","50","900001","0","主角","0","0"
"1","主角","600","100101","100101","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","600","0","0","0","900002","1","0","5","3","900002","0","主角","0","0"
"1","主角","600","100101","100101","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","650","0","0","0","900003","1","0","5","3","900003","0","主角","0","0"
"1","日和","600","100199","100199","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","675","0","0","0","900102","1","0","1","50","900102","0","日和","0","0"
"0","日和","0","0","0","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","0","0","0","0","900103","1","0","1","0","900103","1","日和","0","0"
"2","優衣","600","100201","100201","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","800","0","0","0","100201","1","0","7","0","900201","7","優衣","0","0"
"2","優衣","600","100299","100299","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","1075","0","0","0","900202","1","0","7","50","900202","0","優衣","0","0"
"1","怜","600","100399","100399","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","875","0","0","0","900302","1","0","4","50","900302","0","怜","0","0"
"1","禊","450","100401","100401","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","580","0","0","0","900401","1","0","1","2.17","900401","1","禊","0","0"
"2","真步","450","101001","101001","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","650","0","0","0","901001","3","0","7","2.27","901001","7","真步","0","0"
"2","初音","600","101201","101201","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","755","0","0","0","901201","1","0","7","50","901201","7","初音","0","0"
"1","香織","450","101701","101701","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","300","0","0","0","901701","2","0","1","2.17","901701","1","香織","0","0"
"2","鈴莓","600","102501","102501","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","450","0","0","0","102501","1","0","7","2.25","902501","7","鈴莓","0","0"
"1","鈴","450","0","0","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","630","0","0","0","902601","1","0","6","2.315","902601","6","鈴","0","0"
"2","鏡華","450","103601","103601","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","890","0","0","0","903601","3","0","7","50","903601","7","鏡華","0","0"
"1","栞","450","103801","103801","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","710","0","0","0","903801","1","0","8","50","903801","8","栞","0","0"
"2","伊莉亞","450","104401","104401","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","900","0","0","0","904401","3","0","3","1.425","904401","3","伊莉亞","0","0"
"2","美咲（夏日）","450","105001","105001","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","760","0","0","15","105012","1","0","7","2.07","905012","7","美咲（夏日）","0","0"
"1","貪吃佩可","600","105801","105801","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","200","0","0","0","105801","1","0","5","2.5","905801","0","貪吃佩可","0","0"
"1","可可蘿","600","105901","105901","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","400","0","0","0","105901","1","0","6","2","905901","6","可可蘿","0","0"
"1","可可蘿","600","105901","105901","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","800","0","0","0","105901","1","0","6","2","905902","6","可可蘿","0","0"
"0","祈梨","0","0","0","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","0","0","0","0","906601","1","0","13","0","906601","3","祈梨","0","0"
"1","貪吃佩可","600","105801","105801","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","200","0","0","0","907501","1","0","5","2.5","907501","0","貪吃佩可","0","0"
"0","可可蘿（夏日）","0","0","0","2015/04/01 15:00:00","2030/12/31 15:00:00","1","","0","0","0","0","0","107601","1","0","6","0","907601","6","可可蘿（夏日）","0","0"
"2","鈴莓","600","102501","102501","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","450","0","0","0","907701","1","0","7","2.25","907701","7","鈴莓","0","0"
"2","凱留","450","0","0","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","750","0","0","1","907801","1","0","7","2.07","907801","7","凱留","0","0"
"1","珠希","600","104601","104601","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","250","0","0","0","907901","1","0","2","2.25","907901","2","珠希","0","0"
"1","日和（新年）","600","0","0","2019/06/01 16:00:00","2030/12/31 15:00:00","0","","0","0","0","0","0","908701","1","0","1","0","908701","1","日和（新年）","0","0"
"0","凱留","0","0","0","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","0","0","0","0","127201","1","0","7","0","927201","7","凱留","0","0"
"0","庫露露","0","0","0","2015/04/01 15:00:00","2030/12/31 15:00:00","0","","0","0","0","0","0","130901","1","0","1","0","930901","1","庫露露","0","0"
