7e2391889ecbe61819be1425641757d7cef943117652331f9749ce3d5c4b5b40,87055b49117ee2b83d601d1758a4037f0b9208cb59c0e45ee59e2f715ebf1927,edd082bfdd70a4c0dc5884d1655606776423026885cfcb70ff3c08e7e86ab084,1021f036ad88dcae809ccefd916b0b6fa53e7606b7f5b7ef4ed43cce3091c2c6,a48eaede70c5a669a10b9e31a8d1586e5662e9f8425e23ee8504d1a9d7b4331f,a47720a481189adcbe781379540b441f526f5fa4b1db079520e7bfaf3d26692e,249a396bbaea0a89fd2d656eb72a3a6ce0df658f498e995125745911b354d7b4,add62c3ff36cb92004f77ff2a35d1dfb43459fa7cb540c1004c5525d5c0d4919,87072e3b274f408d4630d82dd8cec734b4e7709bb2e059f877d8c19b370a6da1,2a42c6b3e3d42cb02c69af16b6ffc53bc1cddddd26dd36d8d8ea943af2e5e153,610a611107e0435a34f6b5c0155287fa7e358bc73127de203ae75f6c96664502
"104811","510","510047","nop_talk_surprise1","0.2","","nop_surprise","1","3","0","0.2"
"103231","510","510048","","","","nop_idle_normal_suprise1","","3","1","0.2"
"104611","510","510049","","","","nop_idle_normal_suprise1","","3","1","0.2"
"510043","510","510050","","","","","","91","",""
"104811","510","510051","","","","nop_idle_surprise1","","3","1","0.2"
"510041","510","510052","","","","","","91","",""
"103411","510","510053","1","0","0.5","嗯哼哼～♪\n麥酒麥酒喝到飽～！\n嘿嘿嘿，太棒了～！","0","11","7","0"
"103411","510","510054","","","","nop_10_yukari_04","","3","1","0.2"
"11","510","510055","","","","nop_10_yukari_04","","3","1","0.2"
"1.5","510","510056","","","","1","","93","",""
"103411","510","510057","nop_10_yukari_06","0.2","","nop_10_yukari_07","1","3","0","0.2"
"11","510","510058","nop_10_yukari_06","0.2","","nop_10_yukari_07","1","3","0","0.2"
"510053","510","510059","","","","","","91","",""
"103411","510","510060","1","0","0","6","0","12","1","0"
"104611","510","510061","1","0","0.5","這……已經和營養均衡沒什麼關係了，\n完全就是喝茫了喵……\n優花梨──！振作一點喵──！\n妳之後一定會後悔的喵──！","0","11","7","0"
"104611","510","510062","nop_10_tamaki_talk_doya_jitome_loop","0.2","","nop_10_tamaki_talk_doya_jitome","1","3","0","0.2"
"4.5","510","510063","","","","1","","93","",""
"104611","510","510064","nop_10_tamaki_guts_angry2_loop","0.2","","nop_10_tamaki_guts_angry2","1","3","0","0.2"
"2.5","510","510065","","","","1","","93","",""
"104611","510","510066","","","","nop_talk_anger2","","3","1","0.2"
"510061","510","510067","","","","","","91","",""
"104611","510","510068","","","","nop_idle_anger2","","3","1","0.2"
"103231","510","510069","1","0","0.5","大家鬧得真起勁呢。\n我很期待\n今年也會是個美好的一年哦～！","0","11","6","0"
"103231","510","510070","","","","nop_talk_joy3_blink","","3","1","0.2"
"2.5","510","510071","","","","1","","93","",""
"103231","510","510072","","","","nop_talk_joy1","","3","1","0.2"
"510069","510","510073","","","","","","91","",""
"103231","510","510074","","","","nop_idle_joy1","","3","1","0.2"
"0.5","510","510075","","","","0","","93","",""
"1","511","511001","-150","0","nop_idle_arm_crossed","100911","-255","1","101","1.95"
"1","511","511002","150","1","nop_idle_joy_normal","101311","-255","1","100","1.95"
"1","511","511003","-300","0","nop_idle_wish","102711","-275","1","105","1.95"
"1","511","511004","300","1","nop_idle_normal","105111","-275","1","104","1.95"
"0.5","511","511005","","","","0","","93","",""
"102711","511","511006","","","","nop_11_eriko_talk_wish","","3","1","0.2"
"vo_drama_10082011","511","511007","0","","","vo_drama_10082011_001","","21","0",""
"102711","511","511008","1","0","0.5","啊啊，是您呀。\n祝您新年快樂。\n今年也請多關照。\n嘻嘻……","0","11","5","0"
"2","511","511009","","","","1","","93","",""
"102711","511","511010","nop_11_eriko_talk_wish","0.2","","nop_bow2","1","3","0","0.2"
"3.5","511","511011","","","","1","","93","",""
"102711","511","511012","","","","nop_11_eriko_smile","","3","0","0.2"
"511008","511","511013","","","","","","91","",""
"102711","511","511014","","","","nop_idle_wish","","3","1","0.2"
"100911","511","511015","nop_11_anna_huhuStand_loop","0","","nop_11_anna_huhuStand_in","1","3","0","0.2"
"vo_drama_10082011","511","511016","0","","","vo_drama_10082011_002","","21","0",""
"100911","511","511017","1","0","0.5","哦哦，吉格魯特啊！\n這場新年會我玩得很開心哦！\n這不正是跨越毀滅後\n完美的黎明慶典嗎！","0","11","8","0"
"3","511","511018","","","","1","","93","",""
"100911","511","511019","nop_11_anna_ahahaStand_loop","0","","nop_11_anna_ahahaStand_in","1","3","0","0.2"
"511017","511","511020","","","","","","91","",""
"100911","511","511021","","","","nop_idle_arm_crossed","","3","1","0.2"
"105111","511","511022","","","","nop_talk_bitter","","3","1","0.2"
"vo_drama_10082011","511","511023","0","","","vo_drama_10082011_003","","21","0",""
"105111","511","511024","1","0","0.5","呵呵，今天承蒙你招待了。\n看起來你年底也過得很不得了呢。","0","11","7","0"
"2.5","511","511025","","","","1","","93","",""
"105111","511","511026","","","","nop_look_talk_normal","","3","1","0.2"
"511024","511","511027","","","","","","91","",""
"105111","511","511028","","","","nop_idle_normal","","3","1","0.2"
"101311","511","511029","","","","nop_talk_joy2","","3","1","0.2"
"vo_drama_10082011","511","511030","0","","","vo_drama_10082011_004","","21","0",""
"101311","511","511031","1","0","0.5","流夏姐也真是見外──\n明明只要呼叫上七七香一行人，\n大家就會衝過去幫忙了呢！","0","11","7","0"
"511031","511","511032","","","","","","91","",""
"101311","511","511033","","","","nop_idle_joy_normal","","3","1","0.2"
"100911","511","511034","nop_15_tsumugi_talk_arm_crossed_loop","0.2","","nop_15_tsumugi_talk_arm_crossed","1","3","0","0.2"
"vo_drama_10082011","511","511035","0","","","vo_drama_10082011_005","","21","0",""
"100911","511","511036","1","0","0.5","嗯！\n明明只要使出我們破壞的協奏曲，\n就能轟飛一切阻礙的！","0","11","6","0"
"511036","511","511037","","","","","","91","",""
"100911","511","511038","","","","nop_idle_arm_crossed","","3","1","0.2"
"105111","511","511039","","","","nop_talk_sad2","","3","1","0.2"
"vo_drama_10082011","511","511040","0","","","vo_drama_10082011_006","","21","0",""
"105111","511","511041","1","0","0.5","因為他們是要蒐集食材，\n所以轟飛是不行的吧。\n不過，因為去年大家是各自過年的，\n所以現在能這樣相聚，我很開心哦。","0","11","8","0"
"4","511","511042","","","","1","","93","",""
"105111","511","511043","","","","nop_talk_normal","","3","1","0.2"
"511041","511","511044","","","","","","91","",""
"105111","511","511045","","","","nop_idle_normal","","3","1","0.2"
"102711","511","511046","","","","nop_talk_sad2","","3","1","0.2"
"vo_drama_10082011","511","511047","0","","","vo_drama_10082011_007","","21","0",""
"102711","511","511048","1","0","0.5","但在這個會場……\n我感覺到有卑鄙小人\n想要糾纏您不放。\n不可原諒不可原諒不可原諒……","0","11","7","0"
"4.2","511","511049","","","","1","","93","",""
"102711","511","511050","","","","nop_talk_wish2","","3","1","0.2"
"0.2","511","511051","","","","1","","93","",""
"100911","511","511052","","","","nop_11_anna_idle_sad","","3","1","0.2"
"105111","511","511053","","","","nop_11_mitsuki_idle_arm_crossed","","3","1","0.2"
"101311","511","511054","","","","nop_11_nanaka_idle_wish","","3","1","0.2"
"511048","511","511055","","","","","","91","",""
"102711","511","511056","","","","nop_idle_wish2","","3","1","0.2"
"101311","511","511057","","","","nop_11_nanaka_talk_nervous","","3","1","0.2"
"vo_drama_10082011","511","511058","0","","","vo_drama_10082011_008","","21","0",""
"101311","511","511059","1","0","0.5","冷、冷靜點，惠理子大人？\n總之大家先想想暮光之都\n存在於哪裡吧？","0","11","7","0"
"3.5","511","511060","","","","1","","93","",""
"101311","511","511061","","","","nop_11_nanaka_talk_wish","","3","1","0.2"
"511059","511","511062","","","","","","91","",""
"101311","511","511063","","","","nop_11_nanaka_idle_wish","","3","1","0.2"
"0.5","511","511064","","","","0","","93","",""
"1","512","512001","150","1","nop_idle_wish","101831","-265","1","105","1.95"
"1","512","512002","-150","0","nop_idle_joy1","101611","-255","1","103","1.95"
"1","512","512003","-300","0","nop_idle_joy_normal","105011","-275","1","104","1.95"
"0.5","512","512004","","","","0","","93","",""
"101611","512","512005","","","","4","","12","0.5","0"
"101611","512","512006","","","","nop_idle_joy1_wink","","3","1","0.2"
"512005","512","512007","","","","","","91","",""
"vo_drama_10082012","512","512008","0","","","vo_drama_10082012_001","","21","0",""
"101611","512","512009","1","0","0.5","啊！秀才！\n新年快樂──！\n今年也請多指教囉！","0","11","7","0"
"101611","512","512010","","","","nop_12_suzuna_talk_surprise","","3","1","0.2"
"1","512","512011","","","","1","","93","",""
"101611","512","512012","nop_12_suzuna_pose","0.2","","nop_12_suzuna_smile","1","3","0","0.2"
"512009","512","512013","","","","","","91","",""
"101611","512","512014","nop_idle_joy1","0.1","","nop_12_suzuna_pose_to_joy2","1","3","0","0.2"
"vo_drama_10082012","512","512015","0","","","vo_drama_10082012_002","","21","0",""
"105011","512","512016","1","0","0.5","這場新年會還真棒。\n哎呀，既然邀請了\n像我這樣的淑女，\n就得有這樣的水準呢。","0","11","6","0"
"105011","512","512017","","","","nop_talk_joy1","","3","1","0.2"
"2","512","512018","","","","1","","93","",""
"105011","512","512019","nop_talk_arm_crossed_loop","0.2","","nop_talk_arm_crossed","1","3","0","0.2"
"512016","512","512020","","","","","","91","",""
"105011","512","512021","","","","nop_idle_arm_crossed","","3","1","0.2"
"vo_drama_10082012","512","512022","0","","","vo_drama_10082012_003","","21","0",""
"101831","512","512023","1","0","0.5","新年快樂。\n新年會真的很豪華呢。\n有好多人來，\n老師好緊張哦。","0","11","6","0"
"101831","512","512024","nop_talk_joy1","0.2","","nop_bow","1","3","0","0.2"
"4.5","512","512025","","","","1","","93","",""
"101831","512","512026","","","","nop_talk_bitter","","3","1","0.2"
"512023","512","512027","","","","","","91","",""
"101831","512","512028","","","","nop_idle_bitter","","3","1","0.2"
"vo_drama_10082012","512","512029","0","","","vo_drama_10082012_004","","21","0",""
"101611","512","512030","1","0","0.5","咦──？小伊緒太認真了！\n年菜這麼好吃，\n不好好享受就虧大了哦。對吧──？","0","11","7","0"
"101611","512","512031","","","","nop_talk_joy1","","3","1","0.2"
"512030","512","512032","","","","","","91","",""
"101611","512","512033","","","","nop_idle_joy_normal","","3","1","0.2"
"vo_drama_10082012","512","512034","0","","","vo_drama_10082012_005","","21","0",""
"105011","512","512035","1","0","0.5","為了度過新的一年，\n大人也需要像這樣\n喘息一下的哦。\n……應該啦。","0","11","7","0"
"105011","512","512036","","","","nop_talk_thinking","","3","1","0.2"
"4.5","512","512037","","","","1","","93","",""
"105011","512","512038","","","","nop_talk_worry","","3","1","0.2"
"512035","512","512039","","","","","","91","",""
"105011","512","512040","","","","nop_idle_normal","","3","1","0.2"
"vo_drama_10082012","512","512041","0","","","vo_drama_10082012_006","","21","0",""
"101831","512","512042","1","0","0.5","說到新的一年，\n大家，寒假作業\n有好好寫了嗎？\n老師很期待新學期哦。","0","11","5","0"
"101831","512","512043","","","","nop_talk_normal","","3","1","0.2"
"4.5","512","512044","","","","1","","93","",""
"101831","512","512045","","","","nop_talk_joy1","","3","1","0.2"
"105011","512","512046","","","","nop_12_misaki_stop","","3","1","5"
"101611","512","512047","","","","nop_12_suzuna_stop2","","3","1","5"
"512042","512","512048","","","","","","91","",""
"101831","512","512049","","","","nop_idle_joy1","","3","1","0.2"
"105011","512","512050","1","0","0","12","0","12","1.5","0"
"101611","512","512051","1","0","0","12","0","12","1.5","0"
"0","512","512052","","","","","","91","",""
"vo_drama_10082012","512","512053","0","","","vo_drama_10082012_007","","21","0",""
"105011","512","512054","1","0","0.5","作……業……？\n咦？有作業嗎？鈴奈？","0","11","6","0"
"105011","512","512055","","","","nop_talk_surprise2","","3","1","0.2"
"101611","512","512056","","","","nop_idle_surprise2","","3","1","0.2"
"2","512","512057","","","","1","","93","",""
"101611","512","512058","","","","nop_idle_sad3","","3","1","0.2"
"1","512","512059","","","","1","","93","",""
"105011","512","512060","","","","nop_talk_worry","","3","1","0.2"
"512054","512","512061","","","","","","91","",""
"105011","512","512062","","","","nop_idle_worry","","3","1","0.2"
"vo_drama_10082012","512","512063","0","","","vo_drama_10082012_008","","21","0",""
"101611","512","512064","1","0","0.5","……秀才！\n等等教我們\n作業怎麼寫～！","0","11","5","0"
"101611","512","512065","","","","nop_talk_tsun_pain","","3","1","0.2"
"3","512","512066","","","","1","","93","",""
"101611","512","512067","","","","nop_12_suzuna_talk_wish","","3","1","0.2"
"0.5","512","512068","","","","1","","93","",""
"105011","512","512069","","","","nop_12_suzuna_idle_wish","","3","1","0.2"
"512064","512","512070","","","","","","91","",""
"101611","512","512071","","","","nop_12_suzuna_idle_wish","","3","1","0.2"
"0.5","512","512072","","","","0","","93","",""
"0.5","512","512073","","","","0","","93","",""
"1","513","513001","150","1","nop_idle_normal","105331","-255","1","104","1.95"
"1","513","513002","-100","1","nop_idle_joy1","104511","-280","1","103","1.95"
"1","513","513003","-330","0","nop_idle_guts2","103031","-180","1","101","1.95"
"1","513","513004","-500","0","nop_idle_thinking","100811","-270","1","102","1.95"
"1","513","513005","600","1","nop_idle_sad","105511","-255","1","105","1.95"
"0.5","513","513006","","","","0","","93","",""
"vo_drama_10082013","513","513007","0","","","vo_drama_10082013_001","","21","0",""
"105331","513","513008","1","0","0.5","新年快樂！\n承蒙邀請，我們打擾了！\n話說啊，大家！\n還不快點排好隊！","0","11","4","0"
"105331","513","513009","nop_13_monica_talk_doya_loop","0.2","","nop_13_monica_talk_doya","1","3","0","0.2"
"5","513","513010","","","","1","","93","",""
"105331","513","513011","","","","nop_talk_anger2","","3","1","0.2"
"513008","513","513012","","","","","","91","",""
"105331","513","513013","","","","nop_idle_anger2","","3","1","0.2"
"104511","513","513014","","","","nop_walk_glad","","3","1","0.2"
"104511","513","513015","1.9","","","-150","","2","-255",""
"0.3","513","513016","","","","","","93","",""
"103031","513","513017","","","","nop_run","","3","1","0.2"
"103031","513","513018","1.6","","","-300","","2","-225",""
"0.3","513","513019","","","","","","93","",""
"105511","513","513020","","","","nop_walk_knmn","","3","1","0.2"
"105511","513","513021","1.3","","","400","","2","-270",""
"0.3","513","513022","","","","","","93","",""
"100811","513","513023","","","","nop_walk_kyapi","","3","1","0.2"
"100811","513","513024","1","","","-450","","2","-255",""
"105331","513","513025","nop_idle_doya","0.2","","nop_talk_doya","1","3","0","0.2"
"513024","513","513026","","","","","","91","",""
"104511","513","513027","","","","0","","4","",""
"104511","513","513028","","","","nop_idle_normal","","3","1","0.2"
"103031","513","513029","","","","nop_idle_normal","","3","1","0.2"
"105511","513","513030","","","","nop_idle_normal","","3","1","0.2"
"100811","513","513031","","","","nop_idle_normal","","3","1","0.2"
"513015","513","513032","","","","","","91","",""
"vo_drama_10082013","513","513033","0","","","vo_drama_10082013_002","","21","0",""
"103031","513","513034","1","0","0.5","將軍！新年快樂是也！\n居然有這麼多東國的年菜！\n簡直是天堂是也！","0","11","4","0"
"103031","513","513035","","","","nop_talk_joy1","","3","1","0.2"
"3","513","513036","","","","1","","93","",""
"103031","513","513037","","","","nop_talk_joy2","","3","1","0.2"
"3.5","513","513038","","","","1","","93","",""
"103031","513","513039","","","","nop_talk_memory","","3","1","0.2"
"513034","513","513040","","","","","","91","",""
"103031","513","513041","","","","nop_idle_memory2","","3","1","0.2"
"vo_drama_10082013","513","513042","0","","","vo_drama_10082013_003","","21","0",""
"100811","513","513043","1","0","0.5","呵呵。有叫上我，做得真是太好了。\n因為在這值得慶賀的新年裡，\n我閃耀的美貌是不可或缺的！","0","11","5","0"
"100811","513","513044","","","","nop_talk_thinking","","3","1","0.2"
"513043","513","513045","","","","","","91","",""
"100811","513","513046","","","","nop_idle_thinking","","3","1","0.2"
"vo_drama_10082013","513","513047","0","","","vo_drama_10082013_004","","21","0",""
"104511","513","513048","1","0","0.5","才剛過年，空花竟然就能在\n豪華料理與這麼多人面前被\n虐待狂先生玩弄羞辱……！\n嘻嘻嘻……嘻嘻嘻嘻嘻。","0","11","5","0"
"104511","513","513049","","","","nop_13_kuka_talk_memory1","","3","1","0.2"
"513048","513","513050","","","","","","91","",""
"104511","513","513051","","","","nop_13_kuka_idle_memory1","","3","1","0.2"
"vo_drama_10082013","513","513052","0","","","vo_drama_10082013_005","","21","0",""
"105331","513","513053","1","0","0.5","上次見到這麼多人，\n是公會競速賽的慶功宴那時候吧？\n真佩服閣下的人望啊。","0","11","4","0"
"105331","513","513054","","","","nop_talk_wish","","3","1","0.2"
"5","513","513055","","","","1","","93","",""
"105331","513","513056","nop_13_monica_talk_arm_crossed_loop","0.2","","nop_13_monica_talk_arm_crossed","1","3","0","0.2"
"513053","513","513057","","","","","","91","",""
"105331","513","513058","","","","nop_13_monica_idle_arm_crossed","","3","1","0.2"
"vo_drama_10082013","513","513059","0","","","vo_drama_10082013_006","","21","0",""
"100811","513","513060","1","0","0.5","能讓我在這裡\n向大家傳遞我的美貌，\n都是多虧有你哦。","0","11","4","0"
"100811","513","513061","nop_13_yuki_pose_loop","0.2","","nop_13_yuki_pose","1","3","0","0.2"
"5","513","513062","","","","1","","93","",""
"100811","513","513063","","","","nop_13_yuki_pose2_loop","","3","1","0.2"
"513060","513","513064","","","","","","91","",""
"100811","513","513065","","","","nop_13_yuki_pose3_loop","","3","1","0.2"
"vo_drama_10082013","513","513066","0","","","vo_drama_10082013_007","","21","0",""
"104511","513","513067","1","0","0.5","啊啊！大家的視線\n都在空花、空花身上……！\n到底會發生什麼事情呢！","0","11","4","0"
"104511","513","513068","","","","nop_13_kuka_talk_memory2","","3","1","0.2"
"513067","513","513069","","","","","","91","",""
"104511","513","513070","","","","nop_13_kuka_idle_memory2","","3","1","0.2"
"vo_drama_10082013","513","513071","0","","","vo_drama_10082013_008","","21","0",""
"103031","513","513072","1","0","0.5","不愧是將軍。\n這樣下去，統一天下就在眼前了是也！","0","11","5","0"
"103031","513","513073","","","","nop_talk_joy1","","3","1","0.2"
"513072","513","513074","","","","","","91","",""
"103031","513","513075","","","","nop_idle_joy1","","3","1","0.2"
"vo_drama_10082013","513","513076","0","","","vo_drama_10082013_009","","21","0",""
"105331","513","513077","1","0","0.5","現在是名為新年的好機會。\n大家來發表一下今年新希望吧。","0","11","6","0"
"105331","513","513078","","","","nop_talk_normal","","3","1","0.2"
"513077","513","513079","","","","","","91","",""
"105331","513","513080","","","","nop_idle_normal","","3","1","0.2"
"vo_drama_10082013","513","513081","0","","","vo_drama_10082013_010","","21","0",""
"105331","513","513082","1","0","0.5","我當然是魔法……不對，\n是要成為稱職的司令官！\n大家呢？","0","11","4","0"
"105331","513","513083","","","","nop_talk_thinking","","3","1","0.2"
"2.5","513","513084","","","","1","","93","",""
"105331","513","513085","","","","nop_talk_surprise2","","3","1","0.2"
"1","513","513086","","","","1","","93","",""
"105331","513","513087","nop_talk_doya_loop","0.2","","nop_talk_doya","1","3","0","0.2"
"2.75","513","513088","","","","1","","93","",""
"105331","513","513089","","","","nop_talk_joy1","","3","1","0.2"
"105511","513","513090","","","","nop_idle_normal_joy","","3","1","0.2"
"513082","513","513091","","","","","","91","",""
"105331","513","513092","","","","nop_idle_joy1","","3","1","0.2"
"vo_drama_10082013","513","513093","0","","","vo_drama_10082013_011","","21","0",""
"100811","513","513094","1","0","0.5","比起那個啊。\n我啊，就算是在新年也很美吧──\n是因為新年值得慶祝……不，\n是因為有我在，所以新年才值得慶祝吧？","0","11","5","0"
"100811","513","513095","","","","nop_talk_thinking","","3","1","0.2"
"2","513","513096","","","","1","","93","",""
"105511","513","513097","","","","nop_idle_normal_suprise1","","3","1","0.2"
"2","513","513098","","","","1","","93","",""
"105331","513","513099","1","0","0","12","0","12","1","0"
"105331","513","513100","","","","nop_idle_normal_bitter","","3","1","0.2"
"100811","513","513101","nop_talk_arm_crossed_loop2","0.2","","nop_13_yuki_pose4","1","3","0","0.5"
"4.5","513","513102","","","","1","","93","",""
"100811","513","513103","","","","nop_talk_memory","","3","1","0.2"
"513094","513","513104","","","","","","91","",""
"100811","513","513105","","","","nop_idle_memory2","","3","1","0.2"
"103031","513","513106","","","","1","","4","",""
"103031","513","513107","","","","nop_talk_surprise1","","3","1","0.2"
"103031","513","513108","1","0","0","4","0","12","0.1","0"
"513108","513","513109","","","","","","91","",""
"513099","513","513110","","","","","","91","",""
"vo_drama_10082013","513","513111","0","","","vo_drama_10082013_012","","21","0",""
"103031","513","513112","1","0","0.5","呀呀！\n那是流夏大姐頭釣到的魚！\n要是吃了一定就能出人頭地！\n能更靠近武士大師了是也！","0","11","4","0"
"5","513","513113","","","","1","","93","",""
"105331","513","513114","1","0","0","1","0","12","1","0"
"105331","513","513115","","","","nop_idle_normal_sad","","3","1","0.2"
"0","513","513116","","","","1","","93","",""
"103031","513","513117","","","","nop_talk_joy2","","3","1","0.2"
"513112","513","513118","","","","","","91","",""
"103031","513","513119","1","0","0","6","0","12","2","0"
"103031","513","513120","","","","nop_run","","3","1","0.2"
"103031","513","513121","5","","","-1350","0","2","-225",""
"513114","513","513122","","","","","","91","",""
"vo_drama_10082013","513","513123","0","","","vo_drama_10082013_013","","21","0",""
"104511","513","513124","1","0","1.75","啊啊，今年究竟會有什麼樣的羞辱\n在等著空花呢……\n啊啊，光是想了想，\n空花就……空花就……！","0","11","4","0"
"104511","513","513125","","","","nop_talk_memory","","3","1","0.2"
"7","513","513126","","","","1","","93","",""
"105331","513","513127","1","0","0","17","0","12","1","0"
"105331","513","513128","","","","nop_idle_jitome","","3","1","0.2"
"0.5","513","513129","","","","1","","93","",""
"104511","513","513130","nop_13_kuka_down_loop","0.2","","nop_13_kuka_down_in","1","3","0","0.2"
"513124","513","513131","","","","","","91","",""
"513127","513","513132","","","","","","91","",""
"vo_drama_10082013","513","513133","0","","","vo_drama_10082013_014","","21","0",""
"105331","513","513134","1","0","0.5","大家完全沒在聽我說話……\n但我不會挫敗的！\n我一定會成為能領導大家的優秀……\n嗯？話說怎麼好像少了一個人……","0","11","4","0"
"105331","513","513135","","","","nop_talk_sad3","","3","1","0.2"
"3.5","513","513136","","","","1","","93","",""
"105331","513","513137","nop_talk_guts3_loop","0.2","","nop_talk_guts3","1","3","0","0.2"
"3.5","513","513138","","","","1","","93","",""
"105331","513","513139","","","","nop_talk_sad2_cry","","3","1","0.2"
"3.5","513","513140","","","","1","","93","",""
"105331","513","513141","","","","nop_talk_sad","","3","1","0.2"
"513134","513","513142","","","","","","91","",""
"105331","513","513143","","","","nop_idle_sad","","3","1","0.2"
"vo_drama_10082013","513","513144","0","","","vo_drama_10082013_015","","21","0",""
"105511","513","513145","1","0","3","在、在這裡──！\n那個……前輩！今年我想改變一下\n自己害羞的性格……那個……\n今年也請多多子較！","0","11","3","0"
"105511","513","513146","","","","nop_run_sad","","3","1","0.2"
"105511","513","513147","1","","","350","","2","-275",""
"0","513","513148","","","","","","91","",""
"105331","513","513149","","","","0","","4","",""
"105331","513","513150","","","","nop_idle_surprise1","","3","1","0.2"
"105331","513","513151","","","","4","","12","2","40"
"105511","513","513152","","","","nop_13_ayumi_talk_sad","","3","1","0.2"
"7","513","513153","","","","1","","93","",""
"105511","513","513154","","","","nop_look_talk_wish","","3","1","0.2"
"7.5","513","513155","","","","1","","93","",""
"105511","513","513156","","","","nop_13_ayumi_talk_guts2_loop","","3","1","0.2"
"513145","513","513157","","","","","","91","",""
"0.5","513","513158","","","","0","","93","",""
"1","514","514001","150","1","nop_idle_normal","106831","-235","1","102","1.95"
"1","514","514002","-100","0","nop_idle_normal","101131","-235","1","101","1.95"
"1","514","514003","-100","0","NoItem","1","-235","5","104","1.95"
"1","514","514004","-250","0","nop_idle_normal","104931","-215","1","100","1.95"
"1","514","514005","-250","0","NoItem","2","-215","5","103","1.95"
"0.5","514","514006","","","","0","","93","",""
"vo_drama_10082014","514","514007","0","","","vo_drama_10082014_001","","21","0",""
"106831","514","514008","1","0","0.5","嗨，少年。新年快樂。\n能像這樣迎接新的一年，\n我非常愉快哦。","0","11","6","0"
"106831","514","514009","nop_talk_joy1","0.2","","nop_look_smile","1","3","0","0.2"
"2.4","514","514010","","","","1","","93","",""
"106831","514","514011","","","","nop_talk_thinking","1","3","1","0.2"
"514008","514","514012","","","","","","91","",""
"106831","514","514013","","","","nop_idle_arm_crossed","","3","1","0.2"
"vo_drama_10082014","514","514014","0","","","vo_drama_10082014_002","","21","0",""
"101131","514","514015","1","0","0.5","哥哥，親年快樂！\n身為妹妹，今年也請多指……","0","11","6","0"
"101131","514","514016","nop_14_rino_look_talk_joy4","0.2","","nop_look_smile","1","3","0","0.2"
"104931","514","514017","","","","nop_14_shizur_arm_crossed","","3","1","0.2"
"2.5","514","514018","","","","1","","93","",""
"101131","514","514019","nop_14_rino_headbutt_loop","0","","nop_14_rino_headbutt","1","3","0","0.2"
"1","514","514020","nop_14_rino_headbutt_loop","0","","nop_14_rino_headbutt","1","3","0","0"
"104931","514","514021","","","","nop_14_shizuru_headbutt","","3","0","0"
"2","514","514022","","","","nop_14_shizuru_headbutt","","3","0","0"
"106831","514","514023","","","","nop_idle_arm_crossed2","","3","1","0.2"
"514015","514","514024","","","","","","91","",""
"vo_drama_10082014","514","514025","0","","","vo_drama_10082014_003","","21","0",""
"104931","514","514026","1","0","0.5","弟弟！\n有好好吃年菜了嗎？\n讓姐姐來餵你吃哦！","0","11","6","0"
"104931","514","514027","","","","nop_14_shizuru_talk_joy","","3","1","0"
"2","514","514028","","","","NoItem","","3","0","0"
"2.5","514","514029","","","","1","","93","",""
"104931","514","514030","","","","nop_14_shizuru_talk_memory","","3","1","0.2"
"514026","514","514031","","","","","","91","",""
"vo_drama_10082014","514","514032","0","","","vo_drama_10082014_004","","21","0",""
"101131","514","514033","1","0","0.5","靜流姐！\n我也要！我也要照顧哥哥！\n妹妹有照顧哥哥的權利！","0","11","6","0"
"101131","514","514034","","","","1","","4","",""
"1","514","514035","","","","1","","4","",""
"101131","514","514036","nop_shock_loop","","","nop_shock_in","1","3","0","0"
"1","514","514037","","","","NoItem","","3","0","0"
"1.1","514","514038","","","","1","","93","",""
"101131","514","514039","nop_talk_guts3_loop","0","","nop_talk_guts3_NoBlink","1","3","0","0.2"
"514033","514","514040","","","","","","91","",""
"vo_drama_10082014","514","514041","0","","","vo_drama_10082014_005","","21","0",""
"106831","514","514042","1","0","0.5","哎呀……\n好了好了，妳們兩個。\n難得的新年耶。\n就不能好好相處嗎？","0","11","7","0"
"106831","514","514043","","","","nop_talk_surprise1","","3","1","0.2"
"1","514","514044","","","","1","","93","",""
"106831","514","514045","","","","nop_talk_joy1_sad","","3","1","0.2"
"514042","514","514046","","","","","","91","",""
"106831","514","514047","","","","nop_idle_normal","","3","1","0.2"
"vo_drama_10082014","514","514048","0","","","vo_drama_10082014_006","","21","0",""
"104931","514","514049","1","0","0.5","弟弟！\n來，這個，很好吃哦。\n張嘴！","0","11","7","0"
"104931","514","514050","","","","nop_14_shizuru_talk_joy","","3","1","0.2"
"1","514","514051","","","","","","93","",""
"104931","514","514052","nop_14_shizuru_feed_loop","0","","nop_14_shizuru_feed_in","1","3","0","0.2"
"2","514","514053","nop_14_shizuru_feed_loop","0","","nop_14_shizuru_feed_in","1","3","0","0"
"514049","514","514054","","","","","","91","",""
"vo_drama_10082014","514","514055","0","","","vo_drama_10082014_007","","21","0",""
"101131","514","514056","1","0","0.5","啊──！\n哥哥！\n這邊也很美味哦！\n請品嚐！","0","11","6","0"
"101131","514","514057","","","","nop_talk_anger2","","3","1","0.2"
"1","514","514058","","","","1","","93","",""
"101131","514","514059","","","","nop_14_rino_look_talk_joy4","","3","1","0.2"
"1","514","514060","","","","1","","93","",""
"101131","514","514061","nop_14_rino_feed_loop","0","","nop_14_rino_feed_in","1","3","0","0.2"
"1","514","514062","nop_14_rino_feed_loop","0","","nop_14_rino_feed_in","1","3","0","0"
