35a8d3b0a5430ea9fe42a97b53b68b412704689868f8832936373faa961ab6d8,6186116d12eeb0bb5127350a99fe474364555102ca098646228ee4994b226b50,0fbe5142fbe01f336e685b28d63d78d3cdaa501340c2f157d7452d4d88f74c47,c3205e71cfcc24a45fa47b63b26758ef27e72464e4c054a8d9dd5d69b1d32f73,1165d6ed7b383496685c1d3898c5801e16b802a690ddf51ed6139cf0fd6c880b,0110a87d4904166a970b287da6b15a4f0fe691eeafd8192591b246c048a7fad3,9b19ef9b59f6018a9033e85e3c1157eb022366b9afe7373ee8455ea4c0ac4f56,e44af253208f3cf9c55244a4dbedf760c9278ffbad0d9de0be486b56c1ee6911,87a938cb822468b7ba38c7c268adbdd627e68b32bb0d5a45f3d9cd6bc95244c1,4363d43bf62387276642f07aa0e1130297d4c649d473d68a1d763b873dca7f11,1c72394a537480273a4c6d8d9d62b888466586fa6263ca2ce8a36c418829b5b1,7e3f756f0f16f69736ee339734306a33026a2403f6ba7ecfc30eca35ffa18277,2192c93fd1e43fe4e3efea1dc143003575f9af5b549ac9e62c830084a36563ca,a092e1dd7f5a8568b3ffc6a5f502e8e4ef56cd0a1d9794fbac7c610c12fef99b,a3af7e3b0a056f945b385d9b98e1fa0b0da9fc09ee952bd9c5f9fbf3c8f37e0c,32b67bc29e490d38a5ec0f8f45b820a0a1339fa56d2ee6ccc30c7244353a68eb,f9169454b0814c3f76317723554d580cc62f298508627ef246d7e40fc9a4f764,6115e491730b19533a480621ce485bbf9921e66ae5f174a3747a1db8b8614a08,96fce7708bd0ec422db2c5ed7c7a78c089b089e4df14a0fbe5653e3a9656eca0,0538981fc2f1aa003d2572e3a11902bea51d30ef5405a06941113a960b5d050f,8dbb805aafefd06d367cfcb5f705828ba14dfd7bbfd78a049403a3c258c6d3b2
"0","2.16","1300","99","1","0","0","1","101101101","1","0","3","0","0","對範圍內的敵人造成{0}的物理傷害","28","1","1.75","物理傷害+{0}","1","28"
"0","0","0","1","1","0","1","1","101101201","2","99","7","1","0","自身物理暴擊提升{0}","75","60","0","","10","1"
"0","20","0","1","1","0","1","1","101101202","2","12","7","1","0","提升自身{0}的物理攻擊力","20","10","0","物理攻擊力提升+{0}","10","1"
"0","12","0","1","1","0","0","1","101101203","2","0","7","0","0","自己的行動速度上升","0","2","0","","8","1.8"
"0","2.8","1300","99","1","0","0","1","101101301","1","0","3","0","0","對範圍內的敵人造成{0}的物理傷害","35","1","0","物理傷害+{0}","1","35"
"0","0","0","1","1","0","1","1","101101302","2","18","7","1","0","提升自己物理攻擊暴擊時的傷害{0}%","15","110","0","","10","1"
"0","90","0","1","1","0","1","1","101101303","2","18","7","1","0","提升自身{0}的物理攻擊力","90","10","0","物理攻擊力提升+{0}","10","1"
"0","0","0","1","1","0","0","1","101101304","2","0","7","0","0","回復自身{0}的TP","0","1","0","","16","650"
"0","15","0","0","1","0","0","0","101150101","0","1","0","0","0","提升自身{0}的物理攻擊力","15","2","0","物理攻擊力提升+{0}","90","1"
"0","15","0","0","1","0","0","0","101151101","0","1","0","0","0","提升自身{0}的物理攻擊力","240","2","0","物理攻擊力提升+{0}","90","1"
"0","0.54","2160","99","1","0","0","3","101200101","1","0","20","0","0","對使用物理攻擊的敵人追加{0}的魔法傷害","6.75","2","0","追加魔法傷害+{0}","1","6.75"
"0","0.81","2160","99","1","0","0","3","101200102","1","0","3","0","0","對敵方全體造成{0}的魔法傷害","9","2","0","全體魔法傷害+{0}","1","9"
"0","1.6","2160","1","1","0","0","3","101200201","1","0","14","0","0","對敵方單體造成{0}的魔法傷害","20","2","0","魔法傷害+{0}","1","20"
"0","0.8","2160","1","1","0","0","3","101200301","1","0","14","0","0","對敵方單體造成{0}的魔法傷害","10","2","0","魔法傷害+{0}","1","10"
"0","1.5","2160","1","1","0","0","3","101200302","1","0","14","0","0","使敵方單體一段時間內無法行動","0","7","0","造成暈眩的成功Lv+1","8","0"
"0","2.4","2160","99","1","0","0","2","101201101","1","0","20","0","0","對使用物理攻擊的敵人追加{0}的魔法傷害","9","2","0","追加魔法傷害+{0}","1","9"
"0","0.54","2160","99","1","0","0","2","101201102","1","18","20","1","0","對進行物理攻擊的敵人降低{0}魔法防禦力","0.54","41","0","魔法防禦力降低+{0}","10","1"
"0","6","2160","99","1","0","0","2","101201103","1","0","20","0","0","令使用物理攻擊的敵人在一定時間內無法行動","0","7","0","造成暈眩的成功Lv+1","8","0"
"0","0.81","2160","99","1","0","0","2","101201104","1","0","3","0","0","對敵方全體造成{0}的魔法傷害","9","2","0","全體魔法傷害+{0}","1","9"
"0","1.8","2160","1","1","0","0","3","101201201","1","0","14","0","0","對敵方單體造成{0}的魔法傷害","22","2","0","魔法傷害+{0}","1","22"
"0","0.2","2160","1","1","0","1","3","101201202","1","12","14","1","0","降低敵方單體{0}的魔法防禦力","0.2","41","0","魔法防禦力降低+{0}","10","1"
"0","15","0","0","1","0","0","0","101250101","0","1","0","0","0","提升自身{0}的魔法攻擊力","15","4","0","魔法攻擊力提升+{0}","90","1"
"0","15","0","0","1","0","0","0","101251101","0","1","0","0","0","提升自身{0}的魔法攻擊力","240","4","0","魔法攻擊力提升+{0}","90","1"
"0","5.6","2160","1","1","0","0","2","101300101","1","0","6","0","0","對敵方單體造成{0}的魔法傷害","60","2","0","魔法傷害+{0}","1","60"
"0","0","2160","1","1","0","0","1","101300201","1","0","3","0","0","","0","1","0","","7","0"
"0","0.48","200","99","1","0","0","2","101300202","1","12","3","0","0","使範圍內敵人的魔法防禦力下降{0}","0.48","41","0","魔法防禦力降低+{0}","10","1"
"0","1.6","2160","1","1","0","0","2","101300301","1","0","6","0","0","對敵方單體造成{0}的魔法傷害","20","2","0","魔法傷害+{0}","1","20"
"0","1.5","2160","1","1","0","0","2","101300302","1","0","6","0","0","使敵方單體一段時間內無法行動","0","7","0","造成暈眩的成功Lv+1","8","0"
"0","11.2","2160","1","1","0","0","2","101301101","1","0","6","0","0","對敵方單體造成{0}的魔法傷害","140","2","0","魔法傷害+{0}","1","140"
"0","0.5","2160","1","1","0","0","2","101301102","1","18","6","0","0","降低敵方單體{0}的魔法防禦力","0.5","41","0","魔法防禦力降低+{0}","10","1"
"0","0","2160","1","1","0","0","1","101301201","1","0","3","0","0","","0","1","0","","7","0"
"0","0.8","200","99","1","0","0","2","101301202","1","12","3","0","0","使範圍內敵人的魔法防禦力下降{0}","0.8","41","0","魔法防禦力降低+{0}","10","1"
"0","4.8","2160","1","1","0","0","2","101301301","1","0","6","0","0","對敵方單體造成{0}的魔法傷害","60","2","0","魔法傷害+{0}","1","60"
"0","4.5","2160","1","1","0","0","2","101301302","1","0","6","0","0","使敵方單體一段時間內無法行動","0","7","0","造成暈眩的成功Lv+1","8","0"
"0","0","2160","1","1","0","0","2","101301303","1","0","6","1","0","降低敵方單體的HP恢復量90%","18","1","0","","59","0.9"
"0","15","0","0","1","0","0","0","101350101","0","1","0","0","0","提升自身{0}的魔法攻擊力","15","4","0","魔法攻擊力提升+{0}","90","1"
"0","15","0","0","1","0","0","0","101351101","0","1","0","0","0","提升自身{0}的魔法攻擊力","240","4","0","魔法攻擊力提升+{0}","90","1"
"0","0","2160","1","1","0","0","1","101400101","1","0","3","0","2","","0","3","0","","7","0"
"3","16","2160","1","1","300","0","1","101400102","1","0","3","1","2","使領域中敵人降低{0}的魔法防禦力","2.4","41","0","魔法防禦力降低+{0}","38","2.4"
"0","16","2160","1","1","300","0","1","101400103","1","0","3","1","2","使領域中敵人降低{0}的 TP 上升","0","81","0","","38","10"
"0","0","2160","1","1","0","0","1","101400104","1","0","3","0","2","","0","1","0","","7","0"
"0","16","300","99","1","0","0","2","101400105","1","0","1","0","0","範圍內的敵人行動速度在一定時間下降","0","1","0","造成行動速度降低的成功Lv+1","8","0.9"
"0","0.27","800","99","1","0","0","1","101400201","1","0","3","0","0","對範圍內的敵人造成{0}的魔法傷害","3.4","2","0","魔法傷害+{0}","1","3.4"
"0","2.5","800","99","1","0","0","1","101400202","1","0","3","0","0","使範圍內的敵人一段時間內無法行動","0","5","0","束縛確定成功Ｌｖ+1","8","0"
"0","0.6","-1","1","1","0","0","1","101400301","1","0","3","0","0","對敵方單體造成{0}的魔法傷害","8","2","0","魔法傷害+{0}","1","8"
"0","1","-1","1","1","0","0","1","101400302","1","0","3","0","0","令一名敵人混亂","0","1","0","混亂的確定成功Lv+1","11","7.5"
"0","0","2160","1","1","0","0","1","101401101","1","0","3","0","2","","0","3","0","","7","0"
"3","18","2160","1","1","410","0","1","101401102","1","0","3","1","2","使領域中敵人降低{0}的魔法防禦力","2.4","41","0","魔法防禦力降低+{0}","38","2.4"
"0","18","2160","1","1","410","0","1","101401103","1","0","3","1","2","使領域中敵人降低{0}的 TP 上升","0","81","0","","38","10"
"0","0","2160","99","1","0","0","3","101401104","1","0","3","0","0","","0","0","0","","92","0"
"0","0","2160","1","1","0","0","1","101401105","1","0","3","0","2","","0","1","0","","7","0"
"0","18","300","99","1","0","0","2","101401106","1","0","1","0","0","範圍內的敵人行動速度在一定時間下降","0","1","0","造成行動速度降低的成功Lv+1","8","0.7"
"0","0","300","99","1","0","0","2","101401107","1","0","1","0","0","","0","101401108","0","","57","5"
"0","0.5","2160","99","1","0","0","3","101401108","1","0","3","0","0","對敵方全體造成{0}的魔法傷害","6.25","2","0","魔法傷害+{0}","1","6.25"
"0","0.72","800","99","1","0","0","1","101401201","1","0","3","0","0","對範圍內的敵人造成{0}的魔法傷害","9","2","0","魔法傷害+{0}","1","9"
"0","0","800","99","1","0","0","1","101401202","1","0","3","3","0","","0.2","101401203","0","","26","4"
"0","2.5","800","99","1","0","0","1","101401203","1","0","3","0","0","使範圍內的敵人一段時間內無法行動","0","5","0","束縛確定成功Ｌｖ+1","8","0"
"0","2","0","0","1","0","0","0","101450101","0","1","0","0","0","提升自身{0}的魔法防禦力","2","5","0","魔法防禦力提升+{0}","90","1"
"0","2","0","0","1","0","0","0","101451101","0","1","0","0","0","提升自身{0}的魔法防禦力","32","5","0","魔法防禦力提升+{0}","90","1"
"0","4.5","2160","99","1","0","0","3","101500101","2","0.3375","3","0","0","回復我方全體{0}的HP","4.5","2","0","HP回復量+{0}","4","1"
"0","0.45","2160","99","1","0","0","3","101500102","2","18","3","1","0","提升我方全體{0}的魔法防禦力","0.45","40","0","魔法防禦力提升+{0}","10","1"
"0","5.5","300","99","1","0","0","2","101500201","2","12","3","0","0","提升範圍內的我方{0}的魔法攻擊力","5.5","30","0","魔法攻擊力提升+{0}","10","1"
"0","0.12","2160","1","1","7","0","2","101500301","2","0","10","1","0","每秒回復{0}的HP","1","2","0","回復量+{0}","48","1"
"0","4.5","2160","99","1","0","0","3","101501101","2","0.3375","3","0","0","回復我方全體{0}的HP","4.5","2","0","HP回復量+{0}","4","1"
"0","0.45","2160","99","1","0","0","3","101501102","2","18","3","1","0","提升我方全體{0}的魔法防禦力","0.45","40","0","魔法防禦力提升+{0}","10","1"
"0","25","2160","99","1","0","0","3","101501103","2","18","3","1","0","提升我方全體{0}的魔法攻擊力","25","30","0","魔法攻擊力提升+{0}","10","1"
"0","0","2160","99","1","0","0","3","101501104","2","18","3","1","0","使全體夥伴的魔法暴擊提升{0}","50","70","0","","10","1"
"0","0","2160","99","1","0","0","3","101501105","2","18","3","1","0","提升我方全體魔法攻擊暴擊時25％的傷害","25","120","0","","10","1"
"0","0.04","2160","99","1","18","0","3","101501106","2","0","3","1","0","每秒回復{0}的HP","0.8","2","0","回復量+{0}","48","0.8"
"0","18","300","99","1","0","0","2","101501201","2","12","3","0","0","提升範圍內的我方{0}的魔法攻擊力","18","30","0","魔法攻擊力提升+{0}","10","1"
"0","0","300","99","1","0","1","2","101501202","2","12","3","1","0","使範圍內全體夥伴提升{0}的魔法暴擊","40","70","0","魔法暴擊提高+{0}","10","1"
"0","15","0","0","1","0","0","0","101550101","0","1","0","0","0","提升自身{0}的魔法攻擊力","15","4","0","魔法攻擊力提升+{0}","90","1"
"0","15","0","0","1","0","0","0","101551101","0","1","0","0","0","提升自身{0}的魔法攻擊力","240","4","0","魔法攻擊力提升+{0}","90","1"
"0","4","-1","1","1","1","0","1","101600101","1","0","3","0","0","對敵方單體造成{0}的物理傷害","45","1","0","物理傷害+{0}","1","45"
"0","0.9","-1","1","1","1","0","1","101600201","1","0","3","0","0","對敵方單體造成{0}的物理傷害","12","1","0","物理傷害+{0}","1","12"
"0","15","0","1","1","0","1","3","101600301","2","12","7","1","0","提升自身{0}的物理攻擊力","15","10","0","物理攻擊力+{0}","10","1"
"0","0","-1","1","1","0","1","3","101601101","2","18","7","1","0","提升自己物理攻擊暴擊時的傷害25%","25","110","0","物理暴擊提高+{0}","10","2"
"0","9","-1","1","1","1","0","1","101601102","1","0","3","0","0","對敵方單體造成{0}的物理傷害","112","1","0","物理傷害+{0}","1","112"
"0","0.9","-1","1","1","1","0","1","101601201","1","0","3","0","0","對敵方單體造成{0}的物理傷害","12","1","1.5","物理傷害+{0}","1","12"
"0","0.6","-1","1","1","0","0","1","101601202","1","0","3","0","0","對敵方單體造成{0}的物理傷害","12","1","1.5","物理傷害+{0}","1","12"
"0","0.6","-1","1","1","0","0","1","101601203","1","0","3","0","0","對敵方單體造成{0}的物理傷害","12","1","1.5","物理傷害+{0}","1","12"
"0","75","0","1","1","0","1","3","101601301","2","180","7","1","0","提升自身{0}的物理攻擊力","75","10","0","物理攻擊力提升+{0}","10","1"
"0","0","0","1","1","0","1","3","101601302","2","180","7","1","0","提升自己物理攻擊暴擊時的傷害{0}%","15","110","0","","10","1"
"0","0","0","1","1","0","0","3","101601303","2","0","7","0","0","回復自身{0}的TP","0","1","0","","16","150"
"0","15","0","0","1","0","0","0","101650101","0","1","0","0","0","提升自身{0}的物理攻擊力","15","2","0","物理攻擊力提升+{0}","90","1"
"0","15","0","0","1","0","0","0","101651101","0","1","0","0","0","提升自身{0}的物理攻擊力","240","2","0","物理攻擊力提升+{0}","90","1"
"0","4.8","-1","1","1","0","0","1","101700101","1","0","3","0","0","對敵方單體造成{0}的物理傷害","60","1","0","物理傷害+{0}","1","60"
"0","1.6","-1","1","1","0","0","1","101700201","1","0","3","0","0","對敵方單體造成{0}的物理傷害","20","1","0","物理傷害+{0}","1","20"
"0","10","2160","1","1","0","0","3","101700301","2","5","7","0","0","每次攻擊增加{0}的傷害","10","0","0","追加傷害+{0}","102","1"
"0","14.4","-1","1","1","0","0","1","101701101","1","0","3","0","0","對敵方單體造成{0}的物理傷害","180","1","0","物理傷害+{0}","1","180"
"0","15","0","1","1","0","0","3","101701102","2","180","7","1","0","提升自身{0}的物理攻擊力","15","10","0","物理攻擊力+{0}","10","1"
"0","2.3","-1","1","1","0","0","1","101701201","1","0","3","0","0","對敵方單體造成{0}的物理傷害","30","1","0","物理傷害+{0}","1","30"
"0","15","0","0","1","0","0","0","101750101","0","1","0","0","0","提升自身{0}的物理攻擊力","15","2","0","物理攻擊力提升+{0}","90","1"
"0","15","0","0","1","0","0","0","101751101","0","1","0","0","0","提升自身{0}的物理攻擊力","240","2","0","物理攻擊力提升+{0}","90","1"
"0","0.405","2160","99","1","0","0","3","101800101","1","0","3","0","0","對敵方全體造成{0}的魔法傷害","4.5","2","0","全體魔法傷害+{0}","1","4.5"
"0","100","2160","99","1","0","0","3","101800102","1","0","3","0","0","魅惑全體敵人","0","0","0","造成魅惑的成功Lv+1","11","4"
"0","0","4000","1","1","0","0","1","101800201","1","0","3","0","1","","0","1","0","","7","0"
"0","0.72","100","99","1","0","0","2","101800202","1","0","1","0","0","對範圍內的敵人造成{0}的魔法傷害","9","2","0","魔法傷害+{0}","1","9"
"0","0","-1","1","1","0","0","3","101800301","1","0","2","0","0","使敵方單體失去{0}的TP","1","2","0","TP傷害+{0}","16","50"
"0","0","0","1","1","0","0","1","101800302","2","0","7","0","0","回復自身{0}的TP","1","1","0","TP回復量+{0}","16","50"
"0","0.81","2160","99","1","0","0","3","101801101","1","0","3","0","0","對敵方全體造成{0}的魔法傷害","10","2","0","全體魔法傷害+{0}","1","10"
"0","0","2160","99","1","0","0","3","101801102","1","0","3","0","0","使全體敵人失去{0}的 TP","0.4","2","0","TP傷害+{0}","16","20"
"0","0","2160","99","1","0","1","3","101801103","1","18","3","1","0","使全體敵人的 TP 上升降低{0}","15","81","0","","10","1"
"0","100","2160","99","1","0","0","3","101801104","1","0","3","0","0","魅惑全體敵人","0","0","0","造成魅惑的成功Lv+1","11","5"
"0","0","4000","1","1","0","0","1","101801201","1","0","3","0","1","","0","1","0","","7","0"
"101801205","0","100","99","1","0","0","2","101801202","1","0","3","101801203","0","","1","300","0","","23","0"
"0","1.2","100","99","1","0","0","2","101801203","1","0","3","0","0","對範圍內的敵人造成{0}的魔法傷害","9","2","0","魔法傷害+{0}","1","9"
"0","0","100","99","1","0","0","2","101801204","1","0","3","0","0","當敵人陷入誘惑狀態時，讓範圍內的敵人TP失去{0}","1","2","0","TP傷害+{0}","16","300"
"0","1.2","100","99","1","0","0","2","101801205","1","0","3","0","0","","9","2","0","","1","9"
"0","10","100","99","1","0","1","2","101801206","1","12","3","1","0","當敵人並非誘惑狀態時，使範圍內對象的物理攻擊力降低{0}","10","11","0","物理攻擊力降低+{0}","10","1"
"0","10","100","99","1","0","1","2","101801207","1","12","3","1","0","當敵人並非誘惑狀態時，使範圍內對象的魔法攻擊力降低{0}","10","31","0","魔法攻擊力下降+{0}","10","1"
"0","0","-1","1","1","0","0","3","101820301","1","0","2","0","0","使敵方單體失去{0}的TP","0","2","0","","16","310"
"0","4","-1","0","1","0","1","3","101820302","1","12","1","1","0","降低敵方單體{0}的物理攻擊力","-1040","11","0","物理攻擊力降低+{0}","10","1"
"0","4","-1","0","1","0","1","3","101820303","1","12","1","1","0","降低敵方單體{0}的魔法攻擊力","-1040","31","0","魔法攻擊力下降+{0}","10","1"
"0","0","0","1","1","0","0","1","101820304","2","0","7","0","0","回復自身{0}的TP","0","1","0","","16","310"
"0","1.21","2160","99","1","0","0","3","101821101","1","0","3","0","0","對敵方全體造成{0}的魔法傷害","10","2","0","全體魔法傷害+{0}","1","10"
"0","0","2160","99","1","0","0","3","101821102","1","0","3","0","0","使全體敵人失去{0}的 TP","0","2","0","","16","124"
"0","0","2160","99","1","0","1","3","101821103","1","18","3","1","0","使全體敵人的 TP 上升降低{0}","15","81","0","","10","1"
"0","100","2160","99","1","0","0","3","101821104","1","0","3","0","0","魅惑全體敵人","0","0","0","造成魅惑的成功Lv+1","11","5"
"0","0","4000","1","1","0","0","1","101821201","1","0","3","0","1","","0","1","0","","7","0"
"101821205","0","100","99","1","0","0","2","101821202","1","0","3","101821203","0","","1","300","0","","23","0"
"0","1.6","100","99","1","0","0","2","101821203","1","0","3","0","0","對範圍內的敵人造成{0}的魔法傷害","9","2","0","魔法傷害+{0}","1","9"
"0","0","100","99","1","0","0","2","101821204","1","0","3","0","0","當敵人陷入誘惑狀態時，使單體的敵人失去{0}的 TP","0","2","0","","16","560"
"0","1.6","100","99","1","0","0","2","101821205","1","0","3","0","0","","9","2","0","","1","9"
"0","10","100","99","1","0","1","2","101821206","1","12","3","1","0","當敵人並非誘惑狀態時，使範圍內對象的物理攻擊力降低{0}","10","11","0","物理攻擊力降低+{0}","10","1"
"0","10","100","99","1","0","1","2","101821207","1","12","3","1","0","當敵人並非誘惑狀態時，使範圍內對象的魔法攻擊力降低{0}","10","31","0","魔法攻擊力下降+{0}","10","1"
