58edf864054a2f018ff5e4cbb7412b44b272f3e06089dc624e06a56f82af3cf6,1e6d7d63a4f8d30d2549ca5198c944781af5c9f3c9dc6bb2ce6b942499cf7578,00ac85a3e90400f0571c19b58b42f3f472ebde2c5779827e5cdc8653830465db,632eb6bd63aecd87c86477486325944e3551cef4723ae2acda845c54489fe138,1b6ff69102a5aeb3098bb5bed2adb60f15169f86055033dcaf71c23aee5dea81,c62a954773e3cd11ce8e1f49f51c28e42cd8fa835d8b8266df562ddd02b83a0a,2626eab18d5649c038150632c0bc82fc4fb63e533f799793b2a77a9c40d47c22,2436cbcb36b1dc708ad81d00b299aee436cd06d0d89ac41c73a2bf1c6d3a85d8,3f25076e5bd1dfd4bdf509d6f6bd78943bdd98412587aa8bf89cc30dad5b8104,414f090a02eb417df751f7fb7828a432822abd2ff38334c9632ad6ffa3e524de,9585939855de991a1b7d4bf344cdba4070ca9357a52d8248cdd5012c91a18c81,dc3f7546e42f157b3683050b9d02cd8140072c204d43bfa686f27b7a40bb407b,e8050f2de4ddb142ed56a1b5f97c3b334dbfe168941d13886e5c947cc642f4f4,63b7e22135ad7c165d290d1ec666931dbc0f090861edc02315b3d91319f978a8,4cf7a21f433ac958837a70be441ec62c1d9a0c220a2151b9b6936d4fe8bead77
"401707503","0","0","9","0","0","0","0","0","401707503","4","401707511","0","0","0"
"401707504","0","0","9","0","0","0","0","0","401707504","4","401707512","0","0","0"
"401707505","0","0","9","0","0","0","0","0","401707505","4","401707513","0","0","0"
"401707601","0","0","9","0","0","0","0","0","401707601","4","401707609","0","0","0"
"401707602","0","0","9","0","0","0","0","0","401707602","4","401707610","0","0","0"
"401707603","0","0","9","0","0","0","0","0","401707603","4","401707611","0","0","0"
"401707604","0","0","9","0","0","0","0","0","401707604","4","401707612","0","0","0"
"401707605","0","0","9","0","0","0","0","0","401707605","4","401707613","0","0","0"
"401707701","0","0","9","0","0","0","0","0","401707701","4","401707709","0","0","0"
"401707702","0","0","9","0","0","0","0","0","401707702","4","401707710","0","0","0"
"401707703","0","0","9","0","0","0","0","0","401707703","4","401707711","0","0","0"
"401707704","0","0","9","0","0","0","0","0","401707704","4","401707712","0","0","0"
"401707705","0","0","9","0","0","0","0","0","401707705","4","401707713","0","0","0"
"401708101","0","0","9","0","0","0","0","0","401708101","4","401708109","0","0","0"
"401708102","0","0","9","0","0","0","0","0","401708102","4","401708110","0","0","0"
"401708106","0","0","9","0","0","0","0","0","401708106","4","401708111","0","0","0"
"401708107","0","0","9","0","0","0","0","0","401708107","4","401708112","0","0","0"
"401708108","0","0","9","0","0","0","0","0","401708108","4","401708113","0","0","0"
"401708201","0","0","9","0","0","0","0","0","401708201","4","401708209","0","0","0"
"401708202","0","0","9","0","0","0","0","0","401708202","4","401708210","0","0","0"
"401708206","0","0","9","0","0","0","0","0","401708206","4","401708211","0","0","0"
"401708207","0","0","9","0","0","0","0","0","401708207","4","401708212","0","0","0"
"401708208","0","0","9","0","0","0","0","0","401708208","4","401708213","0","0","0"
"401708301","0","0","9","0","0","0","0","0","401708301","4","401708309","0","0","0"
"401708302","0","0","9","0","0","0","0","0","401708302","4","401708310","0","0","0"
"401708306","0","0","9","0","0","0","0","0","401708306","4","401708311","0","0","0"
"401708307","0","0","9","0","0","0","0","0","401708307","4","401708312","0","0","0"
"401708308","0","0","9","0","0","0","0","0","401708308","4","401708313","0","0","0"
"401708401","0","0","9","0","0","0","0","0","401708401","4","401708411","0","0","0"
"401708402","0","0","9","0","0","0","0","0","401708402","4","401708412","0","0","0"
"401708406","0","0","9","0","0","0","0","0","401708406","4","401708413","0","0","0"
"401708407","0","0","9","0","0","0","0","0","401708407","4","401708414","0","0","0"
"401708408","0","0","9","0","0","0","0","0","401708408","4","401708415","0","0","0"
"401708501","0","0","9","0","0","0","0","0","401708501","4","401708509","0","0","0"
"401708502","0","0","9","0","0","0","0","0","401708502","4","401708510","0","0","0"
"401708506","0","0","9","0","0","0","0","0","401708506","4","401708511","0","0","0"
"401708507","0","0","9","0","0","0","0","0","401708507","4","401708512","0","0","0"
"401708508","0","0","9","0","0","0","0","0","401708508","4","401708513","0","0","0"
"401708601","0","0","9","0","0","0","0","0","401708601","4","401708609","0","0","0"
"401708602","0","0","9","0","0","0","0","0","401708602","4","401708610","0","0","0"
"401708606","0","0","9","0","0","0","0","0","401708606","4","401708611","0","0","0"
"401708607","0","0","9","0","0","0","0","0","401708607","4","401708612","0","0","0"
"401708608","0","0","9","0","0","0","0","0","401708608","4","401708613","0","0","0"
"401708701","0","0","9","0","0","0","0","0","401708701","4","401708709","0","0","0"
"401708702","0","0","9","0","0","0","0","0","401708702","4","401708710","0","0","0"
"401708706","0","0","9","0","0","0","0","0","401708706","4","401708711","0","0","0"
"401708707","0","0","9","0","0","0","0","0","401708707","4","401708712","0","0","0"
"401708708","0","0","9","0","0","0","0","0","401708708","4","401708713","0","0","0"
"401709101","0","0","9","0","0","0","0","0","401709101","4","401709109","0","0","0"
"401709102","0","0","9","0","0","0","0","0","401709102","4","401709110","0","0","0"
"401709103","0","0","9","0","0","0","0","0","401709103","4","401709111","0","0","0"
"401709104","0","0","9","0","0","0","0","0","401709104","4","401709112","0","0","0"
"401709105","0","0","9","0","0","0","0","0","401709105","4","401709113","0","0","0"
"401709201","0","0","9","0","0","0","0","0","401709201","4","401709209","0","0","0"
"401709202","0","0","9","0","0","0","0","0","401709202","4","401709210","0","0","0"
"401709203","0","0","9","0","0","0","0","0","401709203","4","401709211","0","0","0"
"401709204","0","0","9","0","0","0","0","0","401709204","4","401709212","0","0","0"
"401709205","0","0","9","0","0","0","0","0","401709205","4","401709213","0","0","0"
"401709301","0","0","9","0","0","0","0","0","401709301","4","401709309","0","0","0"
"401709302","0","0","9","0","0","0","0","0","401709302","4","401709310","0","0","0"
"401709303","0","0","9","0","0","0","0","0","401709303","4","401709311","0","0","0"
"401709304","0","0","9","0","0","0","0","0","401709304","4","401709312","0","0","0"
"401709305","0","0","9","0","0","0","0","0","401709305","4","401709313","0","0","0"
"401709401","0","0","9","0","0","0","0","0","401709401","4","401709409","0","0","0"
"401709402","0","0","9","0","0","0","0","0","401709402","4","401709410","0","0","0"
"401709403","0","0","9","0","0","0","0","0","401709403","4","401709411","0","0","0"
"401709404","0","0","9","0","0","0","0","0","401709404","4","401709412","0","0","0"
"401709405","0","0","9","0","0","0","0","0","401709405","4","401709413","0","0","0"
"401709501","0","0","9","0","0","0","0","0","401709501","4","401709509","0","0","0"
"401709502","0","0","9","0","0","0","0","0","401709502","4","401709510","0","0","0"
"401709503","0","0","9","0","0","0","0","0","401709503","4","401709511","0","0","0"
"401709504","0","0","9","0","0","0","0","0","401709504","4","401709512","0","0","0"
"401709505","0","0","9","0","0","0","0","0","401709505","4","401709513","0","0","0"
"401709601","0","0","9","0","0","0","0","0","401709601","4","401709609","0","0","0"
"401709602","0","0","9","0","0","0","0","0","401709602","4","401709610","0","0","0"
"401709603","0","0","9","0","0","0","0","0","401709603","4","401709611","0","0","0"
"401709604","0","0","9","0","0","0","0","0","401709604","4","401709612","0","0","0"
"401709605","0","0","9","0","0","0","0","0","401709605","4","401709613","0","0","0"
"401709701","0","0","9","0","0","0","0","0","401709701","4","401709709","0","0","0"
"401709702","0","0","9","0","0","0","0","0","401709702","4","401709710","0","0","0"
"401709703","0","0","9","0","0","0","0","0","401709703","4","401709711","0","0","0"
"401709704","0","0","9","0","0","0","0","0","401709704","4","401709712","0","0","0"
"401709705","0","0","9","0","0","0","0","0","401709705","4","401709713","0","0","0"
"401710101","0","0","9","0","0","0","0","0","401710101","4","401710108","0","0","0"
"401710102","0","0","9","0","0","0","0","0","401710102","4","401710109","0","0","0"
"401710105","0","0","9","0","0","0","0","0","401710105","4","401710110","0","0","0"
"401710106","0","0","9","0","0","0","0","0","401710106","4","401710111","0","0","0"
"401710107","0","0","9","0","0","0","0","0","401710107","4","401710112","0","0","0"
"401710201","0","0","9","0","0","0","0","0","401710201","4","401710208","0","0","0"
"401710202","0","0","9","0","0","0","0","0","401710202","4","401710209","0","0","0"
"401710205","0","0","9","0","0","0","0","0","401710205","4","401710210","0","0","0"
"401710206","0","0","9","0","0","0","0","0","401710206","4","401710211","0","0","0"
"401710207","0","0","9","0","0","0","0","0","401710207","4","401710212","0","0","0"
"401710301","0","0","9","0","0","0","0","0","401710301","4","401710311","0","0","0"
"401710302","0","0","9","0","0","0","0","0","401710302","4","401710312","0","0","0"
"401710305","0","0","9","0","0","0","0","0","401710305","4","401710313","0","0","0"
"401710306","0","0","9","0","0","0","0","0","401710306","4","401710314","0","0","0"
"401710307","0","0","9","0","0","0","0","0","401710307","4","401710315","0","0","0"
"401710401","0","0","9","0","0","0","0","0","401710401","4","401710411","0","0","0"
"401710402","0","0","9","0","0","0","0","0","401710402","4","401710412","0","0","0"
"401710405","0","0","9","0","0","0","0","0","401710405","4","401710413","0","0","0"
"401710406","0","0","9","0","0","0","0","0","401710406","4","401710414","0","0","0"
"401710407","0","0","9","0","0","0","0","0","401710407","4","401710415","0","0","0"
"401710501","0","0","9","0","0","0","0","0","401710501","4","401710508","0","0","0"
"401710502","0","0","9","0","0","0","0","0","401710502","4","401710509","0","0","0"
"401710505","0","0","9","0","0","0","0","0","401710505","4","401710510","0","0","0"
"401710506","0","0","9","0","0","0","0","0","401710506","4","401710511","0","0","0"
"401710507","0","0","9","0","0","0","0","0","401710507","4","401710512","0","0","0"
"401710601","0","0","9","0","0","0","0","0","401710601","4","401710608","0","0","0"
"401710602","0","0","9","0","0","0","0","0","401710602","4","401710609","0","0","0"
"401710605","0","0","9","0","0","0","0","0","401710605","4","401710610","0","0","0"
"401710606","0","0","9","0","0","0","0","0","401710606","4","401710611","0","0","0"
"401710607","0","0","9","0","0","0","0","0","401710607","4","401710612","0","0","0"
"401710701","0","0","9","0","0","0","0","0","401710701","4","401710711","0","0","0"
"401710702","0","0","9","0","0","0","0","0","401710702","4","401710712","0","0","0"
"401710705","0","0","9","0","0","0","0","0","401710705","4","401710713","0","0","0"
"401710706","0","0","9","0","0","0","0","0","401710706","4","401710714","0","0","0"
"401710707","0","0","9","0","0","0","0","0","401710707","4","401710715","0","0","0"
"401711101","0","0","9","0","0","0","0","0","401711101","4","401711111","0","0","0"
"401711105","0","0","9","0","0","0","0","0","401711105","4","401711112","0","0","0"
"401711106","0","0","9","0","0","0","0","0","401711106","4","401711113","0","0","0"
"401711107","0","0","9","0","0","0","0","0","401711107","4","401711114","0","0","0"
"401711108","0","0","9","0","0","0","0","0","401711108","4","401711115","0","0","0"
"401711201","0","0","9","0","0","0","0","0","401711201","4","401711211","0","0","0"
"401711205","0","0","9","0","0","0","0","0","401711205","4","401711212","0","0","0"
"401711206","0","0","9","0","0","0","0","0","401711206","4","401711213","0","0","0"
"401711207","0","0","9","0","0","0","0","0","401711207","4","401711214","0","0","0"
"401711208","0","0","9","0","0","0","0","0","401711208","4","401711215","0","0","0"
"401711301","0","0","9","0","0","0","0","0","401711301","4","401711311","0","0","0"
"401711305","0","0","9","0","0","0","0","0","401711305","4","401711312","0","0","0"
"401711306","0","0","9","0","0","0","0","0","401711306","4","401711313","0","0","0"
"401711307","0","0","9","0","0","0","0","0","401711307","4","401711314","0","0","0"
"401711308","0","0","9","0","0","0","0","0","401711308","4","401711315","0","0","0"
"401711401","0","0","9","0","0","0","0","0","401711401","4","401711411","0","0","0"
"401711405","0","0","9","0","0","0","0","0","401711405","4","401711412","0","0","0"
"401711406","0","0","9","0","0","0","0","0","401711406","4","401711413","0","0","0"
"401711407","0","0","9","0","0","0","0","0","401711407","4","401711414","0","0","0"
"401711408","0","0","9","0","0","0","0","0","401711408","4","401711415","0","0","0"
"401711501","0","0","9","0","0","0","0","0","401711501","4","401711511","0","0","0"
"401711505","0","0","9","0","0","0","0","0","401711505","4","401711512","0","0","0"
"401711506","0","0","9","0","0","0","0","0","401711506","4","401711513","0","0","0"
"401711507","0","0","9","0","0","0","0","0","401711507","4","401711514","0","0","0"
"401711508","0","0","9","0","0","0","0","0","401711508","4","401711515","0","0","0"
"401711601","0","0","9","0","0","0","0","0","401711601","4","401711611","0","0","0"
"401711605","0","0","9","0","0","0","0","0","401711605","4","401711612","0","0","0"
"401711606","0","0","9","0","0","0","0","0","401711606","4","401711613","0","0","0"
"401711607","0","0","9","0","0","0","0","0","401711607","4","401711614","0","0","0"
"401711608","0","0","9","0","0","0","0","0","401711608","4","401711615","0","0","0"
"401711701","0","0","9","0","0","0","0","0","401711701","4","401711711","0","0","0"
"401711705","0","0","9","0","0","0","0","0","401711705","4","401711712","0","0","0"
"401711706","0","0","9","0","0","0","0","0","401711706","4","401711713","0","0","0"
"401711707","0","0","9","0","0","0","0","0","401711707","4","401711714","0","0","0"
"401711708","0","0","9","0","0","0","0","0","401711708","4","401711715","0","0","0"
"401712101","0","0","9","0","0","0","0","0","401712101","4","401712109","0","0","0"
"401712102","0","0","9","0","0","0","0","0","401712102","4","401712110","0","0","0"
"401712103","0","0","9","0","0","0","0","0","401712103","4","401712111","0","0","0"
"401712104","0","0","9","0","0","0","0","0","401712104","4","401712112","0","0","0"
"401712108","0","0","9","0","0","0","0","0","401712108","4","401712113","0","0","0"
"401712201","0","0","9","0","0","0","0","0","401712201","4","401712209","0","0","0"
"401712202","0","0","9","0","0","0","0","0","401712202","4","401712210","0","0","0"
"401712203","0","0","9","0","0","0","0","0","401712203","4","401712211","0","0","0"
"401712204","0","0","9","0","0","0","0","0","401712204","4","401712212","0","0","0"
"401712208","0","0","9","0","0","0","0","0","401712208","4","401712213","0","0","0"
"401712301","0","0","9","0","0","0","0","0","401712301","4","401712309","0","0","0"
"401712302","0","0","9","0","0","0","0","0","401712302","4","401712310","0","0","0"
"401712303","0","0","9","0","0","0","0","0","401712303","4","401712311","0","0","0"
"401712304","0","0","9","0","0","0","0","0","401712304","4","401712312","0","0","0"
"401712308","0","0","9","0","0","0","0","0","401712308","4","401712313","0","0","0"
"401712401","0","0","9","0","0","0","0","0","401712401","4","401712409","0","0","0"
"401712402","0","0","9","0","0","0","0","0","401712402","4","401712410","0","0","0"
"401712403","0","0","9","0","0","0","0","0","401712403","4","401712411","0","0","0"
"401712404","0","0","9","0","0","0","0","0","401712404","4","401712412","0","0","0"
"401712408","0","0","9","0","0","0","0","0","401712408","4","401712413","0","0","0"
"401712501","0","0","9","0","0","0","0","0","401712501","4","401712509","0","0","0"
"401712502","0","0","9","0","0","0","0","0","401712502","4","401712510","0","0","0"
"401712503","0","0","9","0","0","0","0","0","401712503","4","401712511","0","0","0"
"401712504","0","0","9","0","0","0","0","0","401712504","4","401712512","0","0","0"
"401712508","0","0","9","0","0","0","0","0","401712508","4","401712513","0","0","0"
"401712601","0","0","9","0","0","0","0","0","401712601","4","401712609","0","0","0"
"401712602","0","0","9","0","0","0","0","0","401712602","4","401712610","0","0","0"
"401712603","0","0","9","0","0","0","0","0","401712603","4","401712611","0","0","0"
"401712604","0","0","9","0","0","0","0","0","401712604","4","401712612","0","0","0"
