2d305a48e1c8a976a8164e2b69242111086fbbe6abb80f6149413b61ad30be1c,9e2261612651c06e6a54c7695a11e97db04bebe5edc3d4440fd38a988eb92ebd,07eff6db61c5815eac8e2e79ceb92bf677b43a1b20ff3acb765698fc1ccd125c,4d17d7a0b1db2481948f0e4c4a94c7f4578c34fe661857cc91467b72e8d0b3f1,d5c61537a58a7d182e6a38c2041649a0174c010ff9f4f6e39ac12b27cd67b602,16f11284cae1bf34262fda5ccafb663def013cf23b7b03a41e304e40440b8c3f,7b2ddc0e0a509813ab4e8c7b56f45348055567fd3f26a720ba85826be50ca2d5,85c37c2c6fe09a91e0753b280ab79c93415da16eebe5e7767a0305a7ba3973fb,c059dcb1e41e4b224a68c836f98fc2dfefe3dc48d4c051283704643c1551880f,809aa69a16564800348441dde83472a571d1b80549268adf7f582303345ef957,b0aa81ba4121258756ab0debd4b358984861a5cdca452ae75f1b92b5c142f1b3,6b44b5ed6a3dae649d051026f6fa2bf245ce722fd164900e0b1c196b2a635065,a34388e0cbb8dffd4149828bac38d66f580568a7b1dab98ffca028ab1716f0ee,1804b07c7f046acc2afa06087efee1a27a4d697567764c34d23a2833a7007fc1,3cda9d98ab3848bd20392cefe47a102760055a000db279d88fcb9543d16862d8,29037564582e69739de77f3524d71b81ac55eaf7d3d9aa897ea1b49e90cd3ef1,38dbc0d4e3a6aae66ebc80000259f9b83d7a13aad7fabbf729bc0e97e2ac3a59,1cd7bf342c0e4557620ea9331d0e3b0920117b4f77198729f540d4bb35b6c393,61b7d8349a19ab21c63dc619e4e0216718a9ed9abf1705f7fe0b912b81542e65,b9777c1d30d5f9a1adeefaf07a7783d7941ca64779201a0af745068a9af4a00f
"101061103","0","0","0","0","101000212","0","101061101","596","101061104","100","0","0","0","101061106","0","11999192","110060112","0","11006112"
"101061103","0","0","0","0","101000213","0","101061105","596","101061106","100","0","0","11999203","101061104","0","11999193","110060113","0","11006113"
"101061202","0","0","0","0","101000214","0","101061201","600","101061204","100","0","0","11006124","0","0","11999191","110060121","0","11006121"
"101061203","0","0","0","0","101000215","0","101061204","600","101061205","100","0","0","0","101061201","0","11999192","110060122","0","11006122"
"101061202","0","0","0","0","101000216","0","101061206","600","101061204","100","0","0","11999201","101061207","0","11999193","110060123","0","11006123"
"101061302","0","0","0","0","101000217","0","101061301","606","101061302","100","0","0","11006134","101061305","0","11999191","110060131","0","11006131"
"101061301","0","0","0","0","101000218","0","101061304","606","101061302","100","0","0","0","101061303","0","11999192","110060132","0","11006132"
"101061301","0","0","0","101061303","101000219","0","101061304","606","101061302","100","0","0","11999202","101061305","0","11999193","110060133","0","11006133"
"101061401","0","0","0","0","101000220","0","101061405","611","101061401","100","0","0","11006144","0","0","11999191","110060141","0","11006141"
"101061401","0","0","0","0","101000221","0","101061402","611","101061404","100","0","0","11999203","0","0","11999192","110060142","0","11006142"
"0","0","0","0","0","101000222","0","101061407","611","0","100","0","0","0","0","0","0","110060143","0","11006143"
"101070101","0","0","0","0","101000223","0","101070101","615","101070102","100","0","0","0","0","0","11999291","110070011","0","11007011"
"101070102","0","0","0","0","101000224","0","101070102","615","101070104","100","0","0","0","101070105","0","11999292","110070012","0","11007012"
"101070107","0","0","0","0","101000225","0","101070106","615","101070107","100","0","0","11999301","0","0","11999293","110070013","0","11007013"
"101070204","0","0","0","0","101000226","0","101070201","621","101070203","100","0","0","0","0","0","11999291","110070021","0","11007021"
"101070203","0","0","0","0","101000227","0","101070201","621","101070204","100","0","0","0","101070205","0","11999292","110070022","0","11007022"
"101070203","0","0","0","0","101000228","0","101070206","621","101070203","100","0","0","11999302","101070204","0","11999293","110070023","0","11007023"
"101070301","0","0","0","0","101000229","0","101070301","626","101070302","100","0","0","0","0","0","11999291","110070031","0","11007031"
"101070304","0","0","0","0","101000230","0","101070303","626","101070305","100","0","0","0","101070306","0","11999292","110070032","0","11007032"
"101070303","0","0","0","101070309","101000231","0","101070307","626","101070308","100","0","0","11999303","101070305","0","11999293","110070033","0","11007033"
"101070402","0","0","0","0","101000232","0","101070401","630","101070407","100","0","0","0","101070403","0","11999291","110070041","0","11007041"
"101070401","0","0","0","0","101000233","0","101070401","630","101070402","100","0","0","0","101070407","0","11999292","110070042","0","11007042"
"101070401","0","0","0","0","101000234","0","101070401","630","101070402","100","0","0","11999304","101070406","0","11999293","110070043","0","11007043"
"101070505","0","0","0","0","101000235","0","101070501","636","101070505","100","0","0","0","101070503","0","11999291","110070051","0","11007051"
"101070502","0","0","0","0","101000236","0","101070501","636","101070503","100","0","0","0","101070503","0","11999292","110070052","0","11007052"
"101070505","0","0","0","0","101000237","0","101070504","636","101070505","100","0","0","11999301","101070502","0","11999293","110070053","0","11007053"
"101070601","0","0","0","0","101000238","0","101070601","641","101070605","100","0","0","0","101070603","0","11999291","110070061","0","11007061"
"101070601","0","0","0","0","101000239","0","101070602","641","101070605","100","0","0","0","101070603","0","11999292","110070062","0","11007062"
"101070601","0","0","0","0","101000240","0","101070602","641","101070608","100","0","0","11999302","101070605","0","11999293","110070063","0","11007063"
"101070701","0","0","0","0","101000241","0","101070701","645","101070704","100","0","0","0","0","0","11999291","110070071","0","11007071"
"101070704","0","0","0","0","101000242","0","101070704","645","101070705","100","0","0","0","101070702","0","11999292","110070072","0","11007072"
"101070704","0","0","0","101070709","101000243","0","101070707","645","101070704","100","0","0","11999303","101070708","0","11999293","110070073","0","11007073"
"101070802","0","0","0","0","101000244","0","101070801","651","101070802","100","0","0","0","0","0","11999291","110070081","0","11007081"
"101070803","0","0","0","0","101000245","0","101070803","651","101070802","100","0","0","0","101070805","0","11999292","110070082","0","11007082"
"101070802","0","0","0","0","101000246","0","101070801","651","101070804","100","0","0","11999304","0","0","11999293","110070083","0","11007083"
"101070902","0","0","0","0","101000247","0","101070901","656","101070904","100","0","0","0","0","0","11999291","110070091","0","11007091"
"101070903","0","0","0","0","101000248","0","101070904","656","101070902","100","0","0","0","101070905","0","11999292","110070092","0","11007092"
"101070901","0","0","0","0","101000249","0","101070906","656","101070904","100","0","0","11999301","101070905","0","11999293","110070093","0","11007093"
"101071002","0","0","0","0","101000250","0","101071001","660","101071005","100","0","0","11007104","0","0","11999291","110070101","0","11007101"
"101071003","0","0","0","0","101000251","0","101071004","660","101071005","100","0","0","0","101071002","0","11999292","110070102","0","11007102"
"101071001","0","0","0","0","101000252","0","101071004","660","101071007","100","0","0","11999302","101071002","0","11999293","110070103","0","11007103"
"101071103","0","0","0","0","101000253","0","101071101","666","101071103","100","0","0","11007114","101071102","0","11999291","110070111","0","11007111"
"101071103","0","0","0","0","101000254","0","101071101","666","101071104","100","0","0","0","101071102","0","11999292","110070112","0","11007112"
"101071105","0","0","0","0","101000255","0","101071105","666","101071101","100","0","0","11999303","101071106","0","11999293","110070113","0","11007113"
"101071201","0","0","0","0","101000256","0","101071201","671","101071202","100","0","0","11007124","0","0","11999291","110070121","0","11007121"
"101071204","0","0","0","0","101000257","0","101071204","671","101071208","100","0","0","0","101071205","0","11999292","110070122","0","11007122"
"101071204","0","0","0","0","101000258","0","101071207","671","101071204","100","0","0","11999304","101071201","0","11999293","110070123","0","11007123"
"101071304","0","0","0","0","101000259","0","101071301","675","101071302","100","0","0","11007134","0","0","11999291","110070131","0","11007131"
"101071307","0","0","0","0","101000260","0","101071304","675","101071301","100","0","0","0","101071304","0","11999292","110070132","0","11007132"
"101071304","0","0","0","0","101000261","0","101071304","675","101071307","100","0","0","11999301","101071302","0","11999293","110070133","0","11007133"
"101071401","0","0","0","0","101000262","0","101071406","681","101071407","100","0","0","11999293","0","0","11999291","110070141","0","11007141"
"101071404","11007144","0","0","0","101000263","0","101071407","681","101071401","100","0","0","11999302","101071401","0","11999292","110070142","0","11007142"
"0","0","0","0","0","101000264","0","101071408","681","0","100","0","0","0","0","0","0","110070143","0","11007143"
"101080101","0","0","0","0","101000265","0","101080101","686","101080102","100","0","0","0","0","0","11999291","110080011","0","11008011"
"101080105","0","0","0","0","101000266","0","101080104","686","101080106","100","0","0","0","101080102","0","11999292","110080012","0","11008012"
"101080105","0","0","0","0","101000267","0","101080107","686","101080102","100","0","0","11999303","101080108","0","11999293","110080013","0","11008013"
"101080208","0","0","0","0","101000268","0","101080201","690","101080203","100","0","0","0","0","0","11999291","110080021","0","11008021"
"101080208","0","0","0","0","101000269","0","101080201","690","101080208","100","0","0","0","101080202","0","11999292","110080022","0","11008022"
"101080203","0","0","0","0","101000270","0","101080205","690","101080207","100","0","0","11999304","101080208","0","11999293","110080023","0","11008023"
"101080302","0","0","0","0","101000271","0","101080301","696","101080303","100","0","0","0","0","0","11999291","110080031","0","11008031"
"101080303","0","0","0","0","101000272","0","101080301","696","101080304","100","0","0","0","101080302","0","11999292","110080032","0","11008032"
"101080301","0","0","0","0","101000273","0","101080306","696","101080307","100","0","0","11999301","101080303","0","11999293","110080033","0","11008033"
"101080402","0","0","0","0","101000274","0","101080401","701","101080403","100","0","0","0","101080404","0","11999291","110080041","0","11008041"
"101080404","0","0","0","0","101000275","0","101080404","701","101080406","100","0","0","0","101080407","0","11999292","110080042","0","11008042"
"101080401","0","0","0","101080406","101000276","0","101080404","701","101080408","100","0","0","11999302","101080403","0","11999293","110080043","0","11008043"
"101080502","0","0","0","0","101000277","0","101080504","705","101080504","100","0","0","0","0","0","11999291","110080051","0","11008051"
"101080505","0","0","0","0","101000278","0","101080504","705","101080502","100","0","0","0","0","0","11999292","110080052","0","11008052"
"101080505","0","0","0","0","101000279","0","101080506","705","101080504","100","0","0","11999303","101080503","0","11999293","110080053","0","11008053"
"101080602","0","0","0","0","101000280","0","101080601","711","101080603","100","0","0","0","101080606","0","11999291","110080061","0","11008061"
"101080605","0","0","0","0","101000281","0","101080602","711","101080603","100","0","0","0","101080601","0","11999292","110080062","0","11008062"
"101080602","0","0","0","101080603","101000282","0","101080601","711","101080605","100","0","0","11999304","101080606","0","11999293","110080063","0","11008063"
"101080701","0","0","0","0","101000283","0","101080701","716","101080702","100","0","0","0","101080704","0","11999291","110080071","0","11008071"
"101080702","0","0","0","101080701","101000284","0","101080703","716","101080704","100","0","0","0","101080705","0","11999292","110080072","0","11008072"
"101080703","0","0","0","101080705","101000285","0","101080703","716","101080702","100","0","0","11999301","101080702","0","11999293","110080073","0","11008073"
"101080802","0","0","0","0","101000286","0","101080801","720","101080801","100","0","0","0","0","0","11999291","110080081","0","11008081"
"101080803","0","0","0","101080807","101000287","0","101080807","720","101080803","100","0","0","0","101080805","0","11999292","110080082","0","11008082"
"101080807","0","0","0","101080809","101000288","0","101080806","720","101080803","100","0","0","11999302","101080808","0","11999293","110080083","0","11008083"
"101080902","0","0","0","0","101000289","0","101080905","726","101080906","100","0","0","0","101080903","0","11999291","110080091","0","11008091"
"101080902","0","0","0","0","101000290","0","101080904","726","101080906","100","0","0","0","101080903","0","11999292","110080092","0","11008092"
"101080902","0","0","0","101080903","101000291","0","101080905","726","101080907","100","0","0","11999303","101080904","0","11999293","110080093","0","11008093"
"101081003","0","0","0","0","101000292","0","101081001","731","101081001","100","0","0","0","101081003","0","11999291","110080101","0","11008101"
"101081003","0","0","0","101081001","101000293","0","101081003","731","101081002","100","0","0","0","101081006","0","11999292","110080102","0","11008102"
"101081005","0","0","0","101081002","101000294","0","101081005","731","101081003","100","0","0","11999304","101081001","0","11999293","110080103","0","11008103"
"101081103","0","0","0","0","101000295","0","101081101","735","101081102","100","0","0","11008114","101081105","0","11999291","110080111","0","11008111"
"101081106","0","0","0","101081105","101000296","0","101081101","735","101081106","100","0","0","0","101081103","0","11999292","110080112","0","11008112"
"101081103","0","0","0","0","101000297","0","101081104","735","101081103","100","0","0","11999301","101081102","0","11999293","110080113","0","11008113"
"101081202","0","0","0","0","101000298","0","101081201","741","101081203","100","0","0","11008124","101081203","0","11999291","110080121","0","11008121"
"101081204","0","0","0","0","101000299","0","101081203","741","101081202","100","0","0","0","101081201","0","11999292","110080122","0","11008122"
"101081206","0","0","0","101081207","101000300","0","101081205","741","101081201","100","0","0","11999302","101081201","0","11999293","110080123","0","11008123"
