fa4fa81043c312dc659cf173f18e2ada199eadf1f6ae888d2a52b40c11a5d07e,0be138d1ff32ac0147aacab4e38343e41c0fff0efd4da76a8707a52c011528f6,18e5f67483ad90c2993f02a6f8d6442855d8294c6a143260b1bd73b037c7ea11,8de20e57b4348c9862dbbae853939ec55ca9841ec08e2286152c8c5c46e25dc9,031a7d539196105b829a3c82de7b06147d9df7903306debae732e6e94ab84794,5a86e7954521357c041f76842478562ac9181633ec3251535b38990d244647b6,155a6440e94b25bca5215243629e54c4f27154c78cfcff1bee9e8a97a6bcc6be,f0b8e7467c78cb558858de198f040ae526856a5ee0b279e53c10cd1df1cab8c5,5b41a74d05a5d3fe7baf540ee61cf426bb7fa6d5db3e3e8da657b29c0b1bbe52,27d8fefdfd0c7bf8d67ab44fbb2fc1cb99b4bd17e39348fbe9e31c210acbef3a,ab9e6956addeeb1dcd2ae9a50bf14d90a000fe836425047ac9070ef5ca87a12e,2f923c96208e0f944a205897286be61944c661804cd7cf01e3f828e159bd8f08,80f67e84814097d6f91957cefa7940fd998deb6e5554e706581123a67a61105a,04ad9d33b8800322917ced69c251cdaab34728e5d6a5212873597675c09c124a,4eea330d8eaeba18c7e10cdda249efa561c0bba2a5106e782b04cc3cc7804679
"81039006","1","9013","2500000","0","2020/07/16 16:00:00","81039006","601","0","10039","2020/07/26 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 500000","10039113","0"
"81039007","0","9016","1","0","2020/07/16 16:00:00","81039007","601","3","10039","2020/07/26 15:59:59","6011","討伐特別戰鬥的 Boss","10039115","0"
"81039008","0","9015","1","0","2020/07/16 16:00:00","81039008","601","5","10039","2020/07/26 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10039118","0"
"81040001","0","9001","4","0","2020/08/03 16:00:00","81040001","601","0","10040","2020/08/21 15:59:59","6011","打倒莉瑪、真陽、鈴、栞的闇影","10040103","0"
"81040002","1","9013","1650000","0","2020/08/03 16:00:00","81040002","601","0","10040","2020/08/21 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 8350000","10040104","0"
"81040003","1","9013","3300000","0","2020/08/03 16:00:00","81040003","601","0","10040","2020/08/21 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 6700000","10040105","0"
"81040004","0","9016","1","0","2020/08/03 16:00:00","81040004","601","2","10040","2020/08/21 15:59:59","6011","完成特別戰鬥的模式2","10040106","0"
"81040005","1","9013","6650000","0","2020/08/03 16:00:00","81040005","601","0","10040","2020/08/21 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 3350000","10040111","0"
"81040006","1","9013","8300000","0","2020/08/03 16:00:00","81040006","601","0","10040","2020/08/21 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 1700000","10040113","0"
"81040007","0","9016","1","0","2020/08/03 16:00:00","81040007","601","3","10040","2020/08/21 15:59:59","6011","討伐特別戰鬥的 Boss","10040115","0"
"81040008","0","9015","1","0","2020/08/03 16:00:00","81040008","601","5","10040","2020/08/21 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10040118","0"
"81041001","0","9001","3","0","2020/09/18 16:00:00","81041001","601","0","10041","2020/09/28 15:59:59","6011","打倒莫妮卡、步未、雪的闇影","10041103","0"
"81041002","1","9013","340000","0","2020/09/18 16:00:00","81041002","601","0","10041","2020/09/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 1410000","10041104","0"
"81041003","1","9013","680000","0","2020/09/18 16:00:00","81041003","601","0","10041","2020/09/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 1070000","10041105","0"
"81041004","0","9016","1","0","2020/09/18 16:00:00","81041004","601","2","10041","2020/09/28 15:59:59","6011","完成特別戰鬥的模式2","10041106","0"
"81041005","1","9013","1260000","0","2020/09/18 16:00:00","81041005","601","0","10041","2020/09/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 490000","10041111","0"
"81041006","1","9013","1505000","0","2020/09/18 16:00:00","81041006","601","0","10041","2020/09/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 245000","10041113","0"
"81041007","0","9016","1","0","2020/09/18 16:00:00","81041007","601","3","10041","2020/09/28 15:59:59","6011","討伐特別戰鬥的 Boss","10041115","0"
"81041008","0","9015","1","0","2020/09/18 16:00:00","81041008","601","5","10041","2020/09/28 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10041118","0"
"81042001","1","9013","1240000","0","2020/09/04 16:00:00","81042001","601","0","10042","2020/09/22 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 8060000","10042103","0"
"81042002","1","9013","2480000","0","2020/09/04 16:00:00","81042002","601","0","10042","2020/09/22 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 6820000","10042104","0"
"81042003","0","9016","1","0","2020/09/04 16:00:00","81042003","601","1","10042","2020/09/22 15:59:59","6011","完成特別戰鬥的模式1","10042105","0"
"81042004","0","9001","3","0","2020/09/04 16:00:00","81042004","601","0","10042","2020/09/22 15:59:59","6011","打倒璃乃、步未、日和的闇影","10042106","0"
"81042005","1","9013","5580000","0","2020/09/04 16:00:00","81042005","601","0","10042","2020/09/22 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 3720000","10042111","0"
"81042006","1","9013","7440000","0","2020/09/04 16:00:00","81042006","601","0","10042","2020/09/22 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 1860000","10042113","0"
"81042007","0","9016","1","0","2020/09/04 16:00:00","81042007","601","3","10042","2020/09/22 15:59:59","6011","討伐特別戰鬥的 Boss","10042115","0"
"81042008","0","9015","1","0","2020/09/04 16:00:00","81042008","601","5","10042","2020/09/22 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10042118","0"
"81043001","4","9014","200","0","2020/10/19 16:00:00","81043001","601","0","10043","2020/10/28 15:59:59","6011","破壞雨神大人的護盾","10043103","0"
"81043002","1","9013","291500","0","2020/10/19 16:00:00","81043002","601","0","10043","2020/10/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 2358500","10043104","0"
"81043003","1","9013","583000","0","2020/10/19 16:00:00","81043003","601","0","10043","2020/10/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 2067000","10043105","0"
"81043004","0","9016","1","0","2020/10/19 16:00:00","81043004","601","2","10043","2020/10/28 15:59:59","6011","完成特別戰鬥的模式2","10043106","0"
"81043005","1","9013","1484000","0","2020/10/19 16:00:00","81043005","601","0","10043","2020/10/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 1166000","10043111","0"
"81043006","1","9013","2067000","0","2020/10/19 16:00:00","81043006","601","0","10043","2020/10/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 583000","10043113","0"
"81043007","0","9016","1","0","2020/10/19 16:00:00","81043007","601","3","10043","2020/10/28 15:59:59","6011","討伐特別戰鬥的 Boss","10043115","0"
"81043008","0","9015","1","0","2020/10/19 16:00:00","81043008","601","5","10043","2020/10/28 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10043118","0"
"81044001","1","9013","1000000","0","2020/11/02 16:00:00","81044001","601","0","10044","2020/11/20 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 9000000","10044103","0"
"81044002","1","9013","2000000","0","2020/11/02 16:00:00","81044002","601","0","10044","2020/11/20 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 8000000","10044104","0"
"81044003","0","9016","1","0","2020/11/02 16:00:00","81044003","601","1","10044","2020/11/20 15:59:59","6011","完成特別戰鬥的模式1","10044105","0"
"81044004","1","9013","4350000","0","2020/11/02 16:00:00","81044004","601","0","10044","2020/11/20 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 5650000","10044106","0"
"81044005","1","9013","5700000","0","2020/11/02 16:00:00","81044005","601","0","10044","2020/11/20 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 4300000","10044107","0"
"81044006","0","9016","1","0","2020/11/02 16:00:00","81044006","601","2","10044","2020/11/20 15:59:59","6011","完成特別戰鬥的模式2","10044108","0"
"81044007","1","9013","8000000","0","2020/11/02 16:00:00","81044007","601","0","10044","2020/11/20 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 2000000","10044109","0"
"81044008","1","9013","9000000","0","2020/11/02 16:00:00","81044008","601","0","10044","2020/11/20 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 1000000","10044110","0"
"81044009","0","9016","1","0","2020/11/02 16:00:00","81044009","601","3","10044","2020/11/20 15:59:59","6011","討伐特別戰鬥的 Boss","10044111","0"
"81044010","0","9015","1","0","2020/11/02 16:00:00","81044010","601","5","10044","2020/11/20 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10044112","0"
"81045001","1","9013","486000","0","2020/11/17 16:00:00","81045001","601","0","10045","2020/11/27 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 2214000","10045103","0"
"81045002","0","9016","1","0","2020/11/17 16:00:00","81045002","601","1","10045","2020/11/27 15:59:59","6011","完成特別戰鬥的模式1","10045104","0"
"81045003","0","9014","15","0","2020/11/17 16:00:00","81045003","601","0","10045","2020/11/27 15:59:59","6011","打倒 15 隻奄美魔物的分身","10045105","0"
"81045004","0","9016","1","0","2020/11/17 16:00:00","81045004","601","2","10045","2020/11/27 15:59:59","6011","完成特別戰鬥的模式2","10045106","0"
"81045005","1","9013","1512000","0","2020/11/17 16:00:00","81045005","601","0","10045","2020/11/27 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 1188000","10045111","0"
"81045006","1","9013","2106000","0","2020/11/17 16:00:00","81045006","601","0","10045","2020/11/27 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 594000","10045113","0"
"81045007","0","9016","1","0","2020/11/17 16:00:00","81045007","601","3","10045","2020/11/27 15:59:59","6011","討伐特別戰鬥的 Boss","10045115","0"
"81045008","0","9015","1","0","2020/11/17 16:00:00","81045008","601","5","10045","2020/11/27 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10045118","0"
"81046001","1","9013","2960000","0","2020/12/04 16:00:00","81046001","601","0","10046","2020/12/22 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 9740000","10046103","0"
"81046002","1","9013","5920000","0","2020/12/04 16:00:00","81046002","601","0","10046","2020/12/22 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 6780000","10046104","0"
"81046003","1","9013","8890000","0","2020/12/04 16:00:00","81046003","601","0","10046","2020/12/22 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 3810000","10046105","0"
"81046004","0","9016","1","0","2020/12/04 16:00:00","81046004","601","2","10046","2020/12/22 15:59:59","6011","將MODE2出現的怪物全部打倒","10046106","0"
"81046005","1","9013","10160000","0","2020/12/04 16:00:00","81046005","601","0","10046","2020/12/22 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 2540000","10046111","0"
"81046006","1","9013","11430000","0","2020/12/04 16:00:00","81046006","601","0","10046","2020/12/22 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 1270000","10046113","0"
"81046007","0","9016","1","0","2020/12/04 16:00:00","81046007","601","3","10046","2020/12/22 15:59:59","6011","討伐特別戰鬥的 Boss","10046115","0"
"81046008","0","9015","1","0","2020/12/04 16:00:00","81046008","601","5","10046","2020/12/22 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10046118","0"
"81047001","1","9013","442000","0","2020/12/18 16:00:00","81047001","601","0","10047","2020/12/27 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 2958000","10047103","0"
"81047002","0","9016","1","0","2020/12/18 16:00:00","81047002","601","1","10047","2020/12/27 15:59:59","6011","完成特別戰鬥的模式1","10047104","0"
"81047003","1","9013","1428000","0","2020/12/18 16:00:00","81047003","601","0","10047","2020/12/27 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 1972000","10047105","0"
"81047005","0","9016","1","0","2020/12/18 16:00:00","81047004","601","2","10047","2020/12/27 15:59:59","6011","完成特別戰鬥的模式2","10047111","0"
"81047004","1","9013","2414000","0","2020/12/18 16:00:00","81047005","601","0","10047","2020/12/27 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 986000","10047106","0"
"81047006","1","9013","2958000","0","2020/12/18 16:00:00","81047006","601","0","10047","2020/12/27 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 442000","10047113","0"
"81047007","0","9016","1","0","2020/12/18 16:00:00","81047007","601","3","10047","2020/12/27 15:59:59","6011","討伐特別戰鬥的 Boss","10047115","0"
"81047008","0","9015","1","0","2020/12/18 16:00:00","81047008","601","5","10047","2020/12/27 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10047118","0"
"81048001","1","9018","3200000","0","2020/12/31 16:00:00","81048001","601","1","10048","2021/01/18 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 11600000","10048103","0"
"81048002","1","9018","6400000","0","2020/12/31 16:00:00","81048002","601","1","10048","2021/01/18 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 8400000","10048104","0"
"81048003","0","9016","1","0","2020/12/31 16:00:00","81048003","601","1","10048","2021/01/18 15:59:59","6011","完成特別戰鬥的模式1","10048105","0"
"81048004","0","9001","2","0","2020/12/31 16:00:00","81048004","601","0","10048","2021/01/18 15:59:59","6011","打倒依里與茜里的闇影","10048106","0"
"81048005","1","9018","11340000","0","2020/12/31 16:00:00","81048005","601","1","10048","2021/01/18 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 3460000","10048111","0"
"81048006","1","9018","13060000","0","2020/12/31 16:00:00","81048006","601","1","10048","2021/01/18 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 1740000","10048113","0"
"81048007","0","9016","1","0","2020/12/31 16:00:00","81048007","601","3","10048","2021/01/18 15:59:59","6011","討伐特別戰鬥的 Boss","10048115","0"
"81048008","0","9015","1","0","2020/12/31 16:00:00","81048008","601","5","10048","2021/01/18 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10048118","0"
"81049001","0","9001","3","0","2021/01/18 16:00:00","81049001","601","0","10049","2021/01/27 15:59:59","6011","打倒禊和美美和鏡華的闇影","10049103","0"
"81049002","1","9018","384000","0","2021/01/18 16:00:00","81049002","601","1","10049","2021/01/27 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 2816000","10049104","0"
"81049003","1","9018","768000","0","2021/01/18 16:00:00","81049003","601","1","10049","2021/01/27 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 2432000","10049105","0"
"81049004","0","9016","1","0","2021/01/18 16:00:00","81049004","601","2","10049","2021/01/27 15:59:59","6011","完成特別戰鬥的模式2","10049106","0"
"81049005","1","9018","1856000","0","2021/01/18 16:00:00","81049005","601","1","10049","2021/01/27 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 1344000","10049111","0"
"81049006","1","9018","2528000","0","2021/01/18 16:00:00","81049006","601","1","10049","2021/01/27 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 672000","10049113","0"
"81049007","0","9016","1","0","2021/01/18 16:00:00","81049007","601","3","10049","2021/01/27 15:59:59","6011","討伐特別戰鬥的 Boss","10049115","0"
"81049008","0","9015","1","0","2021/01/18 16:00:00","81049008","601","5","10049","2021/01/27 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10049118","0"
"81050001","0","9014","35","0","2021/02/01 16:00:00","81050001","601","0","10050","2021/02/19 15:59:59","6011","打倒35隻鬼魂手下","10050103","0"
"81050002","1","9018","2000000","0","2021/02/01 16:00:00","81050002","601","1","10050","2021/02/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 22000000","10050104","0"
"81050003","1","9018","4000000","0","2021/02/01 16:00:00","81050003","601","1","10050","2021/02/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 20000000","10050105","0"
"81050004","0","9016","1","0","2021/02/01 16:00:00","81050004","601","2","10050","2021/02/19 15:59:59","6011","完成特別戰鬥的模式2","10050106","0"
"81050005","1","9018","12000000","0","2021/02/01 16:00:00","81050005","601","1","10050","2021/02/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 12000000","10050111","0"
"81050006","1","9018","18000000","0","2021/02/01 16:00:00","81050006","601","1","10050","2021/02/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 6000000","10050113","0"
"81050007","0","9016","1","0","2021/02/01 16:00:00","81050007","601","3","10050","2021/02/19 15:59:59","6011","討伐特別戰鬥的 Boss","10050115","0"
"81050008","0","9015","1","0","2021/02/01 16:00:00","81050008","601","5","10050","2021/02/19 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10050118","0"
"81051001","1","9018","213000","0","2021/02/19 16:00:00","81051001","601","1","10051","2021/02/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 2987000","10051103","0"
"81051002","1","9018","426000","0","2021/02/19 16:00:00","81051002","601","1","10051","2021/02/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 2774000","10051104","0"
"81051003","0","9016","1","0","2021/02/19 16:00:00","81051003","601","1","10051","2021/02/28 15:59:59","6011","完成特別戰鬥的模式1","10051105","0"
"81051004","0","9016","1","0","2021/02/19 16:00:00","81051004","601","2","10051","2021/02/28 15:59:59","6011","將MODE2出現的怪物全部打倒","10051106","0"
"81051005","1","9018","1493000","0","2021/02/19 16:00:00","81051005","601","1","10051","2021/02/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 1707000","10051111","0"
"81051006","1","9018","2346000","0","2021/02/19 16:00:00","81051006","601","1","10051","2021/02/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 854000","10051113","0"
"81051007","0","9016","1","0","2021/02/19 16:00:00","81051007","601","3","10051","2021/02/28 15:59:59","6011","討伐特別戰鬥的 Boss","10051115","0"
"81051008","0","9015","1","0","2021/02/19 16:00:00","81051008","601","5","10051","2021/02/28 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10051118","0"
"81052001","1","9018","1700000","0","2021/03/02 16:00:00","81052001","601","1","10052","2021/03/20 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 23300000","10044103","0"
"81052002","1","9018","3450000","0","2021/03/02 16:00:00","81052002","601","1","10052","2021/03/20 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 21550000","10044104","0"
"81052003","0","9016","1","0","2021/03/02 16:00:00","81052003","601","1","10052","2021/03/20 15:59:59","6011","完成特別戰鬥的模式1","10044105","0"
"81052004","1","9018","8800000","0","2021/03/02 16:00:00","81052004","601","1","10052","2021/03/20 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 16200000","10044106","0"
"81052005","1","9018","13250000","0","2021/03/02 16:00:00","81052005","601","1","10052","2021/03/20 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 11750000","10044107","0"
