1316259a0edf40e93ec18c1fc0eec1bb3bcf5c8f1ff5dce15401ff8f8c7baac9,99aa2394a01fe099aaa5e2f45a14a4f5a5cf79f1d95291ce4e3a684964a6ffe1,2cdbd7fcd053d34c0bfb2ae3aad73814ce4fcfa74b05168241ea595cac11ae55,6c933113ebd9cf433ff7229704a3e9fcb2bc700548f04831ee83b6ca009a9c7a,ca7613efd7de87eff6b7ca7d30d78f4d60ef4c65cec72088e055a65e8f2ecf9b,6e6c713bb8a9dffc79c8710add81c67e46e97b8ebf1195ff991bd1bda8471eda,f2a36f6f790b5c7a760daad5da914f8c0fd7d562a450ecbb5daa546294843581,b4dcc10fa3a11da57d93695e464180269d962f5ae0137e23eaec842bed607694,19fb38c54f2618acb9afa91378f5aa58a80f25ff2a104f0d6f55d936a4676df7,99f0f1be09416c5bd488c520e4ad782e6fd3e74ffedc37706ef99d64dc886148,a00bfd2237453bba7a36372f303b601e21cf7e3894d491bbe26cd71035c9a59f,804073ffd27c3b16bfbd8aa6e512375875157083fc2c6d12483722c1910da0aa,97f02824cac22533a6c8e02cf70f1bedd4ced50c7de01abfa0925cd6ed2df3e6,d2173c25ce09f20e16e8a6bcf1836f6bb1ef3fd4bb801c4b2a7728ac489d6089
"72007023","9001","601","20007","2030/12/31 14:59:59","8010","0","打倒1隻傑克南瓜布丁（VERY HARD限定）","0","20007104","72007023","660007301","2021/01/20 16:00:00","1"
"72008001","9003","601","20008","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20008102","72008001","20008101","2021/02/09 16:00:00","1"
"72008002","9003","601","20008","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20008102","72008002","20008102","2021/02/09 16:00:00","1"
"72008003","9003","601","20008","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20008102","72008003","20008103","2021/02/09 16:00:00","1"
"72008004","9003","601","20008","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20008102","72008004","20008104","2021/02/09 16:00:00","1"
"72008005","9003","601","20008","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20008102","72008005","20008105","2021/02/09 16:00:00","1"
"72008006","9003","601","20008","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20008102","72008006","20008106","2021/02/09 16:00:00","1"
"72008007","9003","601","20008","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20008102","72008007","20008107","2021/02/09 16:00:00","1"
"72008008","9003","601","20008","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20008102","72008008","20008108","2021/02/09 16:00:00","1"
"72008009","9003","601","20008","2030/12/31 14:59:59","8004","0","完成活動任務1-9 (NORMAL)","0","20008102","72008009","20008109","2021/02/09 16:00:00","1"
"72008010","9003","601","20008","2030/12/31 14:59:59","8004","0","完成活動任務1-10 (NORMAL)","0","20008102","72008010","20008110","2021/02/09 16:00:00","1"
"72008011","9003","601","20008","2030/12/31 14:59:59","8004","0","完成活動任務1-11 (NORMAL)","0","20008102","72008011","20008111","2021/02/09 16:00:00","1"
"72008012","9003","601","20008","2030/12/31 14:59:59","8004","0","完成活動任務1-12 (NORMAL)","0","20008102","72008012","20008112","2021/02/09 16:00:00","1"
"72008013","9003","601","20008","2030/12/31 14:59:59","8004","0","完成活動任務1-13 (NORMAL)","0","20008102","72008013","20008113","2021/02/09 16:00:00","1"
"72008014","9003","601","20008","2030/12/31 14:59:59","8004","0","完成活動任務1-14 (NORMAL)","0","20008102","72008014","20008114","2021/02/09 16:00:00","1"
"72008015","9003","601","20008","2030/12/31 14:59:59","8004","0","完成活動任務1-15 (NORMAL)","0","20008102","72008015","20008115","2021/02/09 16:00:00","1"
"72008016","9003","601","20008","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20008103","72008016","20008201","2021/02/09 16:00:00","1"
"72008017","9003","601","20008","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20008103","72008017","20008202","2021/02/09 16:00:00","1"
"72008018","9003","601","20008","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20008103","72008018","20008203","2021/02/09 16:00:00","1"
"72008019","9003","601","20008","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20008103","72008019","20008204","2021/02/09 16:00:00","1"
"72008020","9003","601","20008","2030/12/31 14:59:59","8005","0","完成活動任務1-5 (HARD)","0","20008103","72008020","20008205","2021/02/09 16:00:00","1"
"72008021","9001","601","20008","2030/12/31 14:59:59","8006","0","打倒1隻奧拉姆（NORMAL限定）","0","20008104","72008021","660008101","2021/02/09 16:00:00","1"
"72008022","9001","601","20008","2030/12/31 14:59:59","8007","0","打倒1隻奧拉姆（HARD限定）","0","20008104","72008022","660008201","2021/02/09 16:00:00","1"
"72008023","9001","601","20008","2030/12/31 14:59:59","8010","0","打倒 1 隻奧拉姆（VERY HARD限定）","0","20008104","72008023","660008301","2021/02/09 16:00:00","1"
"72009001","9003","601","20009","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20009102","72009001","20009101","2021/03/25 16:00:00","1"
"72009002","9003","601","20009","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20009102","72009002","20009102","2021/03/25 16:00:00","1"
"72009003","9003","601","20009","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20009102","72009003","20009103","2021/03/25 16:00:00","1"
"72009004","9003","601","20009","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20009102","72009004","20009104","2021/03/25 16:00:00","1"
"72009005","9003","601","20009","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20009102","72009005","20009105","2021/03/25 16:00:00","1"
"72009006","9003","601","20009","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20009102","72009006","20009106","2021/03/25 16:00:00","1"
"72009007","9003","601","20009","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20009102","72009007","20009107","2021/03/25 16:00:00","1"
"72009008","9003","601","20009","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20009102","72009008","20009108","2021/03/25 16:00:00","1"
"72009009","9003","601","20009","2030/12/31 14:59:59","8004","0","完成活動任務1-9 (NORMAL)","0","20009102","72009009","20009109","2021/03/25 16:00:00","1"
"72009010","9003","601","20009","2030/12/31 14:59:59","8004","0","完成活動任務1-10 (NORMAL)","0","20009102","72009010","20009110","2021/03/25 16:00:00","1"
"72009011","9003","601","20009","2030/12/31 14:59:59","8004","0","完成活動任務1-11 (NORMAL)","0","20009102","72009011","20009111","2021/03/25 16:00:00","1"
"72009012","9003","601","20009","2030/12/31 14:59:59","8004","0","完成活動任務1-12 (NORMAL)","0","20009102","72009012","20009112","2021/03/25 16:00:00","1"
"72009013","9003","601","20009","2030/12/31 14:59:59","8004","0","完成活動任務1-13 (NORMAL)","0","20009102","72009013","20009113","2021/03/25 16:00:00","1"
"72009014","9003","601","20009","2030/12/31 14:59:59","8004","0","完成活動任務1-14 (NORMAL)","0","20009102","72009014","20009114","2021/03/25 16:00:00","1"
"72009015","9003","601","20009","2030/12/31 14:59:59","8004","0","完成活動任務1-15 (NORMAL)","0","20009102","72009015","20009115","2021/03/25 16:00:00","1"
"72009016","9003","601","20009","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20009103","72009016","20009201","2021/03/25 16:00:00","1"
"72009017","9003","601","20009","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20009103","72009017","20009202","2021/03/25 16:00:00","1"
"72009018","9003","601","20009","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20009103","72009018","20009203","2021/03/25 16:00:00","1"
"72009019","9003","601","20009","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20009103","72009019","20009204","2021/03/25 16:00:00","1"
"72009020","9003","601","20009","2030/12/31 14:59:59","8005","0","完成活動任務1-5 (HARD)","0","20009103","72009020","20009205","2021/03/25 16:00:00","1"
"72009021","9001","601","20009","2030/12/31 14:59:59","8006","0","打倒1隻霧奇（NORMAL限定）","0","20009104","72009021","660009101","2021/03/25 16:00:00","1"
"72009022","9001","601","20009","2030/12/31 14:59:59","8007","0","打倒1隻霧奇（HARD限定）","0","20009104","72009022","660009201","2021/03/25 16:00:00","1"
"72009023","9001","601","20009","2030/12/31 14:59:59","8010","0","打倒1隻霧奇（VERY HARD限定）","0","20009104","72009023","660009301","2021/03/25 16:00:00","1"
"72010001","9003","601","20010","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20010102","72010001","20010101","2021/04/21 16:00:00","1"
"72010002","9003","601","20010","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20010102","72010002","20010102","2021/04/21 16:00:00","1"
"72010003","9003","601","20010","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20010102","72010003","20010103","2021/04/21 16:00:00","1"
"72010004","9003","601","20010","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20010102","72010004","20010104","2021/04/21 16:00:00","1"
"72010005","9003","601","20010","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20010102","72010005","20010105","2021/04/21 16:00:00","1"
"72010006","9003","601","20010","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20010102","72010006","20010106","2021/04/21 16:00:00","1"
"72010007","9003","601","20010","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20010102","72010007","20010107","2021/04/21 16:00:00","1"
"72010008","9003","601","20010","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20010102","72010008","20010108","2021/04/21 16:00:00","1"
"72010009","9003","601","20010","2030/12/31 14:59:59","8004","0","完成活動任務1-9 (NORMAL)","0","20010102","72010009","20010109","2021/04/21 16:00:00","1"
"72010010","9003","601","20010","2030/12/31 14:59:59","8004","0","完成活動任務1-10 (NORMAL)","0","20010102","72010010","20010110","2021/04/21 16:00:00","1"
"72010011","9003","601","20010","2030/12/31 14:59:59","8004","0","完成活動任務1-11 (NORMAL)","0","20010102","72010011","20010111","2021/04/21 16:00:00","1"
"72010012","9003","601","20010","2030/12/31 14:59:59","8004","0","完成活動任務1-12 (NORMAL)","0","20010102","72010012","20010112","2021/04/21 16:00:00","1"
"72010013","9003","601","20010","2030/12/31 14:59:59","8004","0","完成活動任務1-13 (NORMAL)","0","20010102","72010013","20010113","2021/04/21 16:00:00","1"
"72010014","9003","601","20010","2030/12/31 14:59:59","8004","0","完成活動任務1-14 (NORMAL)","0","20010102","72010014","20010114","2021/04/21 16:00:00","1"
"72010015","9003","601","20010","2030/12/31 14:59:59","8004","0","完成活動任務1-15 (NORMAL)","0","20010102","72010015","20010115","2021/04/21 16:00:00","1"
"72010016","9003","601","20010","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20010103","72010016","20010201","2021/04/21 16:00:00","1"
"72010017","9003","601","20010","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20010103","72010017","20010202","2021/04/21 16:00:00","1"
"72010018","9003","601","20010","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20010103","72010018","20010203","2021/04/21 16:00:00","1"
"72010019","9003","601","20010","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20010103","72010019","20010204","2021/04/21 16:00:00","1"
"72010020","9003","601","20010","2030/12/31 14:59:59","8005","0","完成活動任務1-5 (HARD)","0","20010103","72010020","20010205","2021/04/21 16:00:00","1"
"72010021","9001","601","20010","2030/12/31 14:59:59","8006","0","打倒 1 隻邪餅神鏡餅（NORMAL 限定）","0","20010104","72010021","660010101","2021/04/21 16:00:00","1"
"72010022","9001","601","20010","2030/12/31 14:59:59","8007","0","打倒1隻邪餅神鏡餅（HARD 限定）","0","20010104","72010022","660010201","2021/04/21 16:00:00","1"
"72010023","9001","601","20010","2030/12/31 14:59:59","8010","0","打倒 1 隻邪餅神鏡餅（VERY HARD 限定）","0","20010104","72010023","660010301","2021/04/21 16:00:00","1"
"72011001","9003","601","20011","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20011102","72011001","20011101","2021/05/26 16:00:00","1"
"72011002","9003","601","20011","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20011102","72011002","20011102","2021/05/26 16:00:00","1"
"72011003","9003","601","20011","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20011102","72011003","20011103","2021/05/26 16:00:00","1"
"72011004","9003","601","20011","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20011102","72011004","20011104","2021/05/26 16:00:00","1"
"72011005","9003","601","20011","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20011102","72011005","20011105","2021/05/26 16:00:00","1"
"72011006","9003","601","20011","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20011102","72011006","20011106","2021/05/26 16:00:00","1"
"72011007","9003","601","20011","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20011102","72011007","20011107","2021/05/26 16:00:00","1"
"72011008","9003","601","20011","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20011102","72011008","20011108","2021/05/26 16:00:00","1"
"72011009","9003","601","20011","2030/12/31 14:59:59","8004","0","完成活動任務1-9 (NORMAL)","0","20011102","72011009","20011109","2021/05/26 16:00:00","1"
"72011010","9003","601","20011","2030/12/31 14:59:59","8004","0","完成活動任務1-10 (NORMAL)","0","20011102","72011010","20011110","2021/05/26 16:00:00","1"
"72011011","9003","601","20011","2030/12/31 14:59:59","8004","0","完成活動任務1-11 (NORMAL)","0","20011102","72011011","20011111","2021/05/26 16:00:00","1"
"72011012","9003","601","20011","2030/12/31 14:59:59","8004","0","完成活動任務1-12 (NORMAL)","0","20011102","72011012","20011112","2021/05/26 16:00:00","1"
"72011013","9003","601","20011","2030/12/31 14:59:59","8004","0","完成活動任務1-13 (NORMAL)","0","20011102","72011013","20011113","2021/05/26 16:00:00","1"
"72011014","9003","601","20011","2030/12/31 14:59:59","8004","0","完成活動任務1-14 (NORMAL)","0","20011102","72011014","20011114","2021/05/26 16:00:00","1"
"72011015","9003","601","20011","2030/12/31 14:59:59","8004","0","完成活動任務1-15 (NORMAL)","0","20011102","72011015","20011115","2021/05/26 16:00:00","1"
"72011016","9003","601","20011","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20011103","72011016","20011201","2021/05/26 16:00:00","1"
"72011017","9003","601","20011","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20011103","72011017","20011202","2021/05/26 16:00:00","1"
"72011018","9003","601","20011","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20011103","72011018","20011203","2021/05/26 16:00:00","1"
"72011019","9003","601","20011","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20011103","72011019","20011204","2021/05/26 16:00:00","1"
"72011020","9003","601","20011","2030/12/31 14:59:59","8005","0","完成活動任務1-5 (HARD)","0","20011103","72011020","20011205","2021/05/26 16:00:00","1"
"72011021","9001","601","20011","2030/12/31 14:59:59","8006","0","打倒 1 隻醜陋可愛（NORMAL 限定）","0","20011104","72011021","660011101","2021/05/26 16:00:00","1"
"72011022","9001","601","20011","2030/12/31 14:59:59","8007","0","打倒 1 隻醜陋可愛（HARD限定）","0","20011104","72011022","660011201","2021/05/26 16:00:00","1"
"72011023","9001","601","20011","2030/12/31 14:59:59","8010","0","打倒 1 隻醜陋可愛（VERY HARD 限定）","0","20011104","72011023","660011301","2021/05/26 16:00:00","1"
"72012001","9003","601","20012","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20012102","72012001","20012101","2021/06/25 16:00:00","1"
"72012002","9003","601","20012","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20012102","72012002","20012102","2021/06/25 16:00:00","1"
"72012003","9003","601","20012","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20012102","72012003","20012103","2021/06/25 16:00:00","1"
"72012004","9003","601","20012","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20012102","72012004","20012104","2021/06/25 16:00:00","1"
"72012005","9003","601","20012","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20012102","72012005","20012105","2021/06/25 16:00:00","1"
"72012006","9003","601","20012","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20012102","72012006","20012106","2021/06/25 16:00:00","1"
"72012007","9003","601","20012","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20012102","72012007","20012107","2021/06/25 16:00:00","1"
"72012008","9003","601","20012","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20012102","72012008","20012108","2021/06/25 16:00:00","1"
"72012009","9003","601","20012","2030/12/31 14:59:59","8004","0","完成活動任務1-9 (NORMAL)","0","20012102","72012009","20012109","2021/06/25 16:00:00","1"
"72012010","9003","601","20012","2030/12/31 14:59:59","8004","0","完成活動任務1-10 (NORMAL)","0","20012102","72012010","20012110","2021/06/25 16:00:00","1"
"72012011","9003","601","20012","2030/12/31 14:59:59","8004","0","完成活動任務1-11 (NORMAL)","0","20012102","72012011","20012111","2021/06/25 16:00:00","1"
"72012012","9003","601","20012","2030/12/31 14:59:59","8004","0","完成活動任務1-12 (NORMAL)","0","20012102","72012012","20012112","2021/06/25 16:00:00","1"
"72012013","9003","601","20012","2030/12/31 14:59:59","8004","0","完成活動任務1-13 (NORMAL)","0","20012102","72012013","20012113","2021/06/25 16:00:00","1"
"72012014","9003","601","20012","2030/12/31 14:59:59","8004","0","完成活動任務1-14 (NORMAL)","0","20012102","72012014","20012114","2021/06/25 16:00:00","1"
"72012015","9003","601","20012","2030/12/31 14:59:59","8004","0","完成活動任務1-15 (NORMAL)","0","20012102","72012015","20012115","2021/06/25 16:00:00","1"
"72012016","9003","601","20012","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20012103","72012016","20012201","2021/06/25 16:00:00","1"
"72012017","9003","601","20012","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20012103","72012017","20012202","2021/06/25 16:00:00","1"
"72012018","9003","601","20012","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20012103","72012018","20012203","2021/06/25 16:00:00","1"
"72012019","9003","601","20012","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20012103","72012019","20012204","2021/06/25 16:00:00","1"
