3eb10acd6ab38d2cff37584ac40561acf42741d8d294d37369218b01392b6e0a,bbb9d4fa6f9d3c2ca7c12f9ddd23048acc23e06c9a689ef12590be463f5ed70e,c2d93f90c60db2006db056ce714a83afc801d53f8c9b2a8d08226613e4fbd337,be813e299c5e7234a4fd10e83d188a0e38f41c5e24d4194289dce6c706da8796,a144e0cfff01bde5faafc9e13521a276d95009910a82fc08740d37fb787f3a1d,67f126f2186742ce19148bd85c5487679f0e609d9bad07260d5bc6c7b5ce98d3,27c1bdf64657b2af7befacaf820485ea9554228e4ffd8d02db8f5f8fee4a35be,39730bfbaf9e25b5d005908083fb13d9006827cecf52121b8f3f426f80da334a,cb5dc614f5f5b1f10c99918b01286b0389339d5d23e2087c325ac66bed992061,776eeff8678d601d2e2872d083d46f620124095db5f8a205ee92828349975e8b,58e45defb974d4d47b45480f4685289be94a757e4606428eb1d00a2a98bce292,03f21aa11891737fd569dd175f3707f0df90afea78c0f77122f7399a882d21eb,94d913ae9ea5d71cfa56d14af16bd4f35401bd303aee4d0b37b8656caaafe0bc,61402762262ef82ff8a3174ed8538a3dd6f11971b87ac455acec592f2f840910,c9bf1e6afc9722d8880fff8ca533c6ccd36f2ef9568c5c2ba444aecf89e39890,f03b7b25dd94eec5019fe914932188f872126fa6bd4be9d54fba8ebd23b7391d,1e5f4b77d4d4b29b9c8757789a9a0af0f89ee1c9f6d64dbf4611d99aea21ffaf,0cb6ab7a0996af1364346fc433f7b662f652982779958d11a473e05b3bbb4998,4344f86558ef93faf29f9b05e206527459cc74d77bc678ee933c19778357005f,c1479815eab5c4ce39a5a933aea9ff983197a8ae80e2428b53722dd8c98fbce6,3ae0c7afdae6ab0349630e3f6598a3cceb8b354fa5cb42bd864f16cd124e0054,68128332a4bb0d3e29e535b5aafa31682854cb0e36cf3dfb51d622ab37752486,3d291a334ad31f044a4bfe68fc297656d6ed8cd3eb6b721c9cb744e042827420,953ddae4b401f377cfcc5b80e3ea9dd8784a3492e14539c819407fb1843726e3,8655e78c5d431268c9c8a76e8341c94b264bb695dbbc58fa213172c3e09c1ae4,25b35652433377a0b5f2674d6629fdb846a279e6564fbfab2208600342229c32,792725401c1897a6cee70e859ba6cceb612dce0ab3bc61062f46bf9bc6a9c67f,288131180aba5702519d5327d5d3fea2e2066a2fb176f1c21b05515e451f8b5d,49c8f923b384c1932142d6fb4b3ba9f058de6d900813c1fdd130a98dc684f20d,2e1dfcbd8e3dfe337f76ee045acfee20fb2afe69952d1e7f253513a6e3c88506,38ee5252d70547ea3fe1bfd4fd2eb979d785d6e91217851d940fff38226194b8,3b15eb642fcb69a71d709d62b9808f160fa66edcbf351533f70e1eb16979bd99,e42dc979c21b372117e8f8ea4f503671c3a0bd25e9f9e82f362a4cc314452653,9e3273da6acb29017cb3e11fb4dd9789d8278f11c4e8c44e23e270aa20969476,837440d4e4308fcc933cb90bc834dedb1c9a7bdd43a6371c3f94c50d8ef0f908,d62144b60cae4960999b6cd0c410e37287f3bc3091b70a39b92844e84a076753,f137e346dfc048aec81364ef473a5b77d47fe645409ee18af044afde5223fef8,43705239f3efe03282267b17c36e41c16973b8626116242e1949be2474198394,20312f5e18763f0a9023c75350f606bfc8b108d9d2d3e2f66d9e71fdcc468884,7ee5063cb82afb24e9a0aad07ecafee24c867a8d99504c1be016b4c5365a07ab,216984845a138d68b003ccdb342ff2d66ba2a767ff8594059e74769febb8430e,2c8ab849a0a53cd18b0d23f8929459cce4f7a66a99836f37fbaf77408cdca90e,ba96115ea724c32c5a693deedc8d402b82560ac4b35d36d553bc2c9ad43a497d,fbb512c2451cec9646bf687cd2b71a8544d91fde3cb448beab48d2de77bf2785
"9","0","20004108","20004101","9","bgm_M41","20004","塔帕斯海灘 周邊 1-8","0","0","0","135","650004081","9","650004082","100051","0","90","0","bgm_M41","0","650004108","8","100051","0","-75","-110","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100052","0","100053","0","0","100080","0","650004083","1","650004126","0"
"9","0","20004109","20004101","9","bgm_M41","20004","塔帕斯海灘 周邊 1-9","0","0","0","135","650004091","9","650004092","100581","0","90","0","bgm_M41","0","650004109","9","100581","0","50","0","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100582","0","100583","0","0","100100","0","650004093","1","650004127","0"
"9","0","20004110","20004101","9","bgm_M41","20004","塔帕斯海灘 周邊 1-10","0","0","0","135","650004101","9","650004102","100581","0","90","0","bgm_M41","0","650004110","10","100581","0","180","40","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100582","0","100583","0","0","100100","0","650004103","1","650004122","0"
"10","0","20004111","20004101","10","bgm_M41","20004","塔帕斯海灘 周邊 1-11","0","0","0","150","650004111","10","650004112","100011","0","90","0","bgm_M41","0","650004111","11","100011","0","270","-90","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100012","0","100013","0","0","100040","0","650004113","1","650004124","0"
"10","0","20004112","20004101","10","bgm_M41","20004","塔帕斯海灘 周邊 1-12","0","0","0","150","650004121","10","650004122","100031","0","90","0","bgm_M41","0","650004112","12","100031","0","390","70","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100032","0","100033","0","0","100040","0","650004123","1","650004125","0"
"10","0","20004113","20004101","10","bgm_M41","20004","塔帕斯海灘 周邊 1-13","0","0","0","150","650004131","10","650004132","100201","0","90","0","bgm_M41","0","650004113","13","100201","0","490","-90","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100202","0","100203","0","0","100180","0","650004133","1","650004126","0"
"10","0","20004114","20004101","10","bgm_M41","20004","塔帕斯海灘 周邊 1-14","0","0","0","150","650004141","10","650004142","100031","0","90","0","bgm_M41","0","650004114","14","100031","0","590","65","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100032","0","100033","0","0","100040","0","650004143","1","650004127","0"
"10","0","20004115","20004101","10","bgm_M41","20004","塔帕斯海灘 周邊 1-15","0","0","0","150","650004151","10","650004152","100201","0","90","0","bgm_M41","0","650004115","15","100201","0","690","-80","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100202","0","100203","0","0","100180","0","650004153","1","650004123","0"
"16","54","20004201","20004201","10","bgm_M41","20004","塔帕斯海灘 周邊 1-1","0","0","5","240","650004161","16","650004162","100471","0","90","2","bgm_M41","0","650004116","16","100471","0","-530","-30","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","100472","31076","100473","0","0","100180","0","650004163","1","650004121","0"
"16","54","20004202","20004201","10","bgm_M41","20004","塔帕斯海灘 周邊 1-2","0","0","5","240","650004171","16","650004172","100471","0","90","2","bgm_M41","0","650004117","17","100471","0","-290","-10","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","100472","31028","100473","0","0","100110","0","650004173","1","650004121","0"
"18","54","20004203","20004201","10","bgm_M41","20004","塔帕斯海灘 周邊 1-3","0","0","5","270","650004181","18","650004182","100601","0","90","2","bgm_M41","0","650004118","18","100601","0","-190","-175","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","100602","31076","100603","0","0","100100","0","650004183","1","650004121","0"
"18","54","20004204","20004201","10","bgm_M41","20004","塔帕斯海灘 周邊 1-4","0","0","5","270","650004191","18","650004192","100891","0","90","2","bgm_M41","0","650004119","19","100891","0","132","-115","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","100892","31028","100893","0","0","100040","0","650004193","1","650004121","0"
"20","54","20004205","20004201","10","bgm_M41","20004","塔帕斯海灘 周邊 1-5","0","0","5","300","650004201","20","650004202","100471","0","90","2","bgm_M41","0","650004120","20","100471","0","290","60","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","100472","31076","100473","0","0","100180","0","650004203","1","650004121","0"
"8","0","20005101","20005101","8","bgm_M41","20005","伊爾席翁的孤島 1-1","0","0","0","120","650005011","8","650005012","100201","0","90","0","bgm_M41","0","650005101","1","100201","0","-820","-45","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100202","0","100203","0","0","100110","0","650005013","1","650005124","0"
"8","0","20005102","20005101","8","bgm_M41","20005","伊爾席翁的孤島 1-2","0","0","0","120","650005021","8","650005022","100091","0","90","0","bgm_M41","0","650005102","2","100091","0","-700","50","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100092","0","100093","0","0","100030","0","650005023","1","650005125","0"
"8","0","20005103","20005101","8","bgm_M41","20005","伊爾席翁的孤島 1-3","0","0","0","120","650005031","8","650005032","100091","0","90","0","bgm_M41","0","650005103","3","100091","0","-600","-62","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100092","0","100093","0","0","100030","0","650005033","1","650005126","0"
"8","0","20005104","20005101","8","bgm_M41","20005","伊爾席翁的孤島 1-4","0","0","0","120","650005041","8","650005042","100201","0","90","0","bgm_M41","0","650005104","4","100201","0","-500","-183","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100202","0","100203","0","0","100110","0","650005043","1","650005127","0"
"8","0","20005105","20005101","8","bgm_M41","20005","伊爾席翁的孤島 1-5","0","0","0","120","650005051","8","650005052","100011","0","90","0","bgm_M41","0","650005105","5","100011","0","-400","-70","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100012","0","100013","0","0","100050","0","650005053","1","650005123","0"
"9","0","20005106","20005101","9","bgm_M41","20005","伊爾席翁的孤島 1-6","0","0","0","135","650005061","9","650005062","100021","0","90","0","bgm_M41","0","650005106","6","100021","0","-260","-40","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100022","0","100023","0","0","100020","0","650005063","1","650005124","0"
"9","0","20005107","20005101","9","bgm_M41","20005","伊爾席翁的孤島 1-7","0","0","0","135","650005071","9","650005072","100037","0","90","0","bgm_M41","0","650005107","7","100037","0","-170","70","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100038","0","100039","0","0","100070","0","650005073","1","650005125","0"
"9","0","20005108","20005101","9","bgm_M41","20005","伊爾席翁的孤島 1-8","0","0","0","135","650005081","9","650005082","100021","0","90","0","bgm_M41","0","650005108","8","100021","0","-75","-60","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100022","0","100023","0","0","100020","0","650005083","1","650005126","0"
"9","0","20005109","20005101","9","bgm_M41","20005","伊爾席翁的孤島 1-9","0","0","0","135","650005091","9","650005092","100031","0","90","0","bgm_M41","0","650005109","9","100031","0","70","-108","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100032","0","100033","0","0","100040","0","650005093","1","650005127","0"
"9","0","20005110","20005101","9","bgm_M41","20005","伊爾席翁的孤島 1-10","0","0","0","135","650005101","9","650005102","100021","0","90","0","bgm_M41","0","650005110","10","100021","0","180","45","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100022","0","100023","0","0","100020","0","650005103","1","650005122","0"
"10","0","20005111","20005101","10","bgm_M41","20005","伊爾席翁的孤島 1-11","0","0","0","150","650005111","10","650005112","100031","0","90","0","bgm_M41","0","650005111","11","100031","0","270","-107","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100032","0","100033","0","0","100040","0","650005113","1","650005124","0"
"10","0","20005112","20005101","10","bgm_M41","20005","伊爾席翁的孤島 1-12","0","0","0","150","650005121","10","650005122","100051","0","90","0","bgm_M41","0","650005112","12","100051","0","390","10","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100052","0","100053","0","0","100080","0","650005123","1","650005125","0"
"10","0","20005113","20005101","10","bgm_M41","20005","伊爾席翁的孤島 1-13","0","0","0","150","650005131","10","650005132","100051","0","90","0","bgm_M41","0","650005113","13","100051","0","490","-100","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100052","0","100053","0","0","100080","0","650005133","1","650005126","0"
"10","0","20005114","20005101","10","bgm_M41","20005","伊爾席翁的孤島 1-14","0","0","0","150","650005141","10","650005142","100171","0","90","0","bgm_M41","0","650005114","14","100171","0","590","19","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100172","0","100173","0","0","100180","0","650005143","1","650005127","0"
"10","0","20005115","20005101","10","bgm_M41","20005","伊爾席翁的孤島 1-15","0","0","0","150","650005151","10","650005152","100171","0","90","0","bgm_M41","0","650005115","15","100171","0","690","105","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100172","0","100173","0","0","100180","0","650005153","1","650005123","0"
"16","54","20005201","20005201","10","bgm_M41","20005","伊爾席翁的孤島 1-1","0","0","5","240","650005161","16","650005162","100897","0","90","2","bgm_M41","0","650005116","16","100897","0","-500","80","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","100898","31080","100899","0","0","100040","0","650005163","1","650005121","0"
"16","54","20005202","20005201","10","bgm_M41","20005","伊爾席翁的孤島 1-2","0","0","5","240","650005171","16","650005172","100891","0","90","2","bgm_M41","0","650005117","17","100891","0","-348","-130","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","100892","31032","100893","0","0","100040","0","650005173","1","650005121","0"
"18","54","20005203","20005201","10","bgm_M41","20005","伊爾席翁的孤島 1-3","0","0","5","270","650005181","18","650005182","100691","0","90","2","bgm_M41","0","650005118","18","100691","0","-150","23","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","100692","31080","100693","0","0","100020","0","650005183","1","650005121","0"
"18","54","20005204","20005201","10","bgm_M41","20005","伊爾席翁的孤島 1-4","0","0","5","270","650005191","18","650005192","100931","0","90","2","bgm_M41","0","650005119","19","100931","0","60","-113","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","100932","31032","100933","0","0","100080","0","650005193","1","650005121","0"
"20","54","20005205","20005201","10","bgm_M41","20005","伊爾席翁的孤島 1-5","0","0","5","300","650005201","20","650005202","100811","0","90","2","bgm_M41","0","650005120","20","100811","0","230","48","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","100812","31080","100813","0","0","100180","0","650005203","1","650005121","0"
"8","0","20006101","20006101","8","bgm_M41","20006","王城蘭德索爾 1-1","0","0","0","120","650006011","8","650006012","101241","0","90","0","bgm_M41","0","650006101","1","101241","0","-873","-155","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100200","0","650006013","1","650006124","0"
"8","0","20006102","20006101","8","bgm_M41","20006","王城蘭德索爾 1-2","0","0","0","120","650006021","8","650006022","101241","0","90","0","bgm_M41","0","650006102","2","101241","0","-786","10","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100190","0","650006023","1","650006125","0"
"8","0","20006103","20006101","8","bgm_M41","20006","王城蘭德索爾 1-3","0","0","0","120","650006031","8","650006032","101241","0","90","0","bgm_M41","0","650006103","3","101241","0","-594","-57","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100190","0","650006033","1","650006126","0"
"8","0","20006104","20006101","8","bgm_M41","20006","王城蘭德索爾 1-4","0","0","0","120","650006041","8","650006042","101241","0","90","0","bgm_M41","0","650006104","4","101241","0","-421","42","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100190","0","650006043","1","650006127","0"
"8","0","20006105","20006101","8","bgm_M41","20006","王城蘭德索爾 1-5","0","0","0","120","650006051","8","650006052","101241","0","90","0","bgm_M41","0","650006105","5","101241","0","-220","59","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100190","0","650006053","1","650006123","0"
"9","0","20006106","20006101","9","bgm_M41","20006","王城蘭德索爾 1-6","0","0","0","135","650006061","9","650006062","101241","0","90","0","bgm_M41","0","650006106","6","101241","0","-339","-108","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100200","0","650006063","1","650006124","0"
"9","0","20006107","20006101","9","bgm_M41","20006","王城蘭德索爾 1-7","0","0","0","135","650006071","9","650006072","101241","0","90","0","bgm_M41","0","650006107","7","101241","0","-150","-116","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100200","0","650006073","1","650006125","0"
"9","0","20006108","20006101","9","bgm_M41","20006","王城蘭德索爾 1-8","0","0","0","135","650006081","9","650006082","101241","0","90","0","bgm_M41","0","650006108","8","101241","0","-26","33","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100200","0","650006083","1","650006126","0"
"9","0","20006109","20006101","9","bgm_M41","20006","王城蘭德索爾 1-9","0","0","0","135","650006091","9","650006092","101241","0","90","0","bgm_M41","0","650006109","9","101241","0","115","-114","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100190","0","650006093","1","650006127","0"
"9","0","20006110","20006101","9","bgm_M41","20006","王城蘭德索爾 1-10","0","0","0","135","650006101","9","650006102","101241","0","90","0","bgm_M41","0","650006110","10","101241","0","316","-114","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100190","0","650006103","1","650006122","0"
"10","0","20006111","20006101","10","bgm_M41","20006","王城蘭德索爾 1-11","0","0","0","150","650006111","10","650006112","101241","0","90","0","bgm_M41","0","650006111","11","101241","0","208","53","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100190","0","650006113","1","650006124","0"
"10","0","20006112","20006101","10","bgm_M41","20006","王城蘭德索爾 1-12","0","0","0","150","650006121","10","650006122","101241","0","90","0","bgm_M41","0","650006112","12","101241","0","432","14","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100200","0","650006123","1","650006125","0"
"10","0","20006113","20006101","10","bgm_M41","20006","王城蘭德索爾 1-13","0","0","0","150","650006131","10","650006132","101241","0","90","0","bgm_M41","0","650006113","13","101241","0","654","49","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100200","0","650006133","1","650006126","0"
"10","0","20006114","20006101","10","bgm_M41","20006","王城蘭德索爾 1-14","0","0","0","150","650006141","10","650006142","101241","0","90","0","bgm_M41","0","650006114","14","101241","0","565","-115","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100190","0","650006143","1","650006127","0"
"10","0","20006115","20006101","10","bgm_M41","20006","王城蘭德索爾 1-15","0","0","0","150","650006151","10","650006152","101241","0","90","0","bgm_M41","0","650006115","15","101241","0","761","-108","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100190","0","650006153","1","650006123","0"
"16","54","20006201","20006201","10","bgm_M41","20006","王城蘭德索爾 1-1","0","0","5","240","650006161","16","650006162","101251","0","90","2","bgm_M41","0","650006116","16","101251","0","-500","80","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","101252","31047","101253","0","0","100190","0","650006163","1","650006121","0"
"16","54","20006202","20006201","10","bgm_M41","20006","王城蘭德索爾 1-2","0","0","5","240","650006171","16","650006172","101251","0","90","2","bgm_M41","0","650006117","17","101251","0","-269","14","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","101252","31034","101253","0","0","100190","0","650006173","1","650006121","0"
"18","54","20006203","20006201","10","bgm_M41","20006","王城蘭德索爾 1-3","0","0","5","270","650006181","18","650006182","101251","0","90","2","bgm_M41","0","650006118","18","101251","0","-126","-172","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","101252","31047","101253","0","0","100200","0","650006183","1","650006121","0"
"18","54","20006204","20006201","10","bgm_M41","20006","王城蘭德索爾 1-4","0","0","5","270","650006191","18","650006192","101251","0","90","2","bgm_M41","0","650006119","19","101251","0","148","-109","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","101252","31034","101253","0","0","100200","0","650006193","1","650006121","0"
"20","54","20006205","20006201","10","bgm_M41","20006","王城蘭德索爾 1-5","0","0","5","300","650006201","20","650006202","101251","0","90","2","bgm_M41","0","650006120","20","101251","0","310","48","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","101252","31047","101253","0","0","100190","0","650006203","1","650006121","0"
"8","0","20007101","20007101","8","bgm_M41","20007","蘭德索爾郊外 1-1","0","0","0","120","650007011","8","650007012","101271","0","90","0","bgm_M41","0","650007101","1","101271","0","-528","-100","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101272","0","101273","0","0","100210","0","650007013","1","650007124","0"
"8","0","20007102","20007101","8","bgm_M41","20007","蘭德索爾郊外 1-2","0","0","0","120","650007021","8","650007022","101271","0","90","0","bgm_M41","0","650007102","2","101271","0","-362","9","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101272","0","101273","0","0","100210","0","650007023","1","650007125","0"
"8","0","20007103","20007101","8","bgm_M41","20007","蘭德索爾郊外 1-3","0","0","0","120","650007031","8","650007032","101271","0","90","0","bgm_M41","0","650007103","3","101271","0","-150","-54","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101272","0","101273","0","0","100220","0","650007033","1","650007126","0"
"8","0","20007104","20007101","8","bgm_M41","20007","蘭德索爾郊外 1-4","0","0","0","120","650007041","8","650007042","101271","0","90","0","bgm_M41","0","650007104","4","101271","0","8","49","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101272","0","101273","0","0","100210","0","650007043","1","650007127","0"
"8","0","20007105","20007101","8","bgm_M41","20007","蘭德索爾郊外 1-5","0","0","0","120","650007051","8","650007052","101271","0","90","0","bgm_M41","0","650007105","5","101271","0","174","-55","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101272","0","101273","0","0","100220","0","650007053","1","650007123","0"
"9","0","20007106","20007101","9","bgm_M41","20007","蘭德索爾郊外 1-6","0","0","0","135","650007061","9","650007062","101271","0","90","0","bgm_M41","5007303","650007106","6","101271","0","383","-9","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101272","0","101273","0","0","100210","0","650007063","1","650007124","0"
"9","0","20007107","20007102","9","bgm_M41","20007","靈界 1-7","0","0","0","135","650007071","9","650007072","101261","0","90","0","bgm_M41","0","650007107","7","101261","0","240","-385","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101262","0","101263","0","0","100230","0","650007073","1","650007125","0"
"9","0","20007108","20007102","9","bgm_M41","20007","靈界 1-8","0","0","0","135","650007081","9","650007082","101261","0","90","0","bgm_M41","0","650007108","8","101261","0","-180","-222","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101262","0","101263","0","0","100230","0","650007083","1","650007126","0"
"9","0","20007109","20007102","9","bgm_M41","20007","靈界 1-9","0","0","0","135","650007091","9","650007092","101261","0","90","0","bgm_M41","0","650007109","9","101261","0","271","-153","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101262","0","101263","0","0","100230","0","650007093","1","650007127","0"
