fb7f555749f309adca27f9e5e1f0878ceb34d779c9cbcc68a5a0eb89e3847e5b,44d1d1bd5c16e9acc7a98e635d8bb1d9a5dbed1a75b2355a4f5854a6e956424f,5518e3a948849edb84edf731af0f3daeaaa469313f058ccdc3966ef9a44a23a6,d0a165b0759cbe13887a4ba43f2945b63623c1ba3ead69cd95572fde8dc1571b,2087e69f0202129b1195fcb83522e920e05cf07b9b3aa132d5e12596ad496c47,598a8ff95fc6950ab2375eea8bc3fd477c68e61438ee8e67165f507bcde9e095,8798d9f9c7c71b12485500d49122496938d3cfdafd3c66badba097a95d201c81,e616db79f5fed840861e95d1a42bf3a9e90860a79ae635de796a04b383a56184,3ea7ccbf8a7623943cc10a9fa710a20a5eaa51e6fe8c330a11c925aa35e632e3,27edfd7b78b62a6adf6cdfab2253de6b0befbd39e492e8a915ed86e96b353cd9,1dda364a6fe1eeeba4dc2e366bc3dca9b2260a2ca5d68be9edf81167c46987c8,56f24cb5f572d8ab0e69b791233a23d4e0f91f258a7604cf5b31a0be9b264ad1,ab68c6f90d74f6025401ef450626f1027a7b05495a5fc5f69eb89517ace543ba,ceb5d281989f1f3af91cd54fd8f228d153d6b9560fefcf8946fba77b53121a91,85be70f07f54d54898424ae9b8c7be389320f4b9a88f21c1ad74e31b8da7d2ba,01a221f734139c07b592a5cdb038f60252363152c67a5bf51703a9df1c0371f3,9c87cd4aafe5cfa9f2bf9e92c179515fb905109f11a1a0a8f14b01da9bc983a8,46f76f59c907f1945f90005a4da87e2b0a8208c11d20f9f7ba291eb0be9b10dd,c31ed9a6968897367e0cf0cf213294f3cfe7a85793588aae9c6da1d2984eb8bc
"858","45","960","17","0","100901","80","0","6","0","3010","8710","22","0","0","0","20","382","176"
"1060","45","1060","17","0","100901","86","0","6","0","3010","9729","22","0","0","0","21","382","184"
"1278","45","1160","17","0","100901","91","0","6","0","3010","10926","22","0","0","0","22","382","191"
"1462","45","1160","17","0","100901","97","0","6","0","3010","12249","22","0","0","0","23","382","207"
"1605","45","1160","17","0","100901","103","0","6","0","3010","13724","22","0","0","0","24","382","224"
"1714","45","1160","17","0","100901","109","0","6","0","3010","15434","22","0","0","0","25","382","232"
"1786","45","1160","17","0","100901","115","0","6","0","3470","17274","22","0","0","0","26","382","241"
"1831","45","1160","17","0","100901","121","0","6","0","3470","19309","22","0","0","0","27","382","249"
"1857","45","1160","17","0","100901","132","0","6","0","3470","21399","22","0","0","0","28","382","262"
"1890","45","1160","17","0","100901","136","0","6","0","3930","23721","22","0","0","0","29","382","266"
"1924","45","1160","17","0","100901","140","0","6","0","3930","26242","22","0","0","0","30","382","270"
"1958","45","1160","17","0","100901","144","0","6","0","4390","28821","22","0","0","0","31","382","274"
"1992","45","1160","17","0","100901","148","0","6","0","4390","31563","22","0","0","0","32","382","278"
"2025","45","1160","17","0","100901","152","0","6","0","4890","34396","22","0","0","0","33","382","282"
"2057","45","1160","17","0","100901","156","0","6","0","5390","37378","22","0","0","0","34","382","286"
"0","0","75","0","0","101001","1","0","0","0","55","23","0","0","0","0","2","0","2"
"0","0","150","0","0","101001","2","0","0","0","150","78","0","0","0","0","3","0","7"
"0","10","200","0","0","101001","5","0","0","0","325","169","0","0","0","0","4","5","16"
"0","10","200","0","0","101001","7","0","0","0","625","322","0","0","0","0","5","15","32"
"0","25","200","0","0","101001","15","0","0","0","1155","495","0","0","0","0","6","15","51"
"0","30","200","0","0","101001","22","0","0","0","1515","724","0","0","26","0","7","50","69"
"0","60","200","0","0","101001","33","0","0","0","1845","988","4","0","52","0","8","50","90"
"0","95","200","5","0","101001","44","0","0","0","2380","1252","9","0","52","0","9","50","117"
"16","100","300","10","0","101001","56","0","0","0","2920","1551","14","0","52","0","10","85","139"
"24","124","840","10","0","101001","67","0","0","0","3540","1842","14","0","52","0","11","85","171"
"41","130","1060","14","0","101001","84","0","0","0","3900","2179","17","0","52","0","12","111","196"
"57","132","1180","19","0","101001","110","0","0","0","4060","2519","17","0","52","0","13","133","226"
"67","136","1300","21","0","101001","138","0","0","0","4320","2859","17","0","52","0","14","145","263"
"81","145","1520","21","0","101001","165","0","0","0","4520","3255","17","0","52","0","15","145","297"
"97","151","1520","21","0","101001","195","0","0","0","4750","3701","17","0","52","0","16","145","328"
"117","152","1520","21","0","101001","223","0","0","0","4880","4152","17","3","52","0","17","160","367"
"132","152","1520","21","0","101001","259","0","0","0","5225","4600","17","3","52","0","18","185","413"
"157","152","1615","21","0","101001","300","0","0","0","5870","5071","17","3","52","0","19","185","465"
"193","152","1615","21","0","101001","342","0","0","0","6455","5660","17","3","52","0","20","185","512"
"228","152","1615","21","0","101001","391","0","0","0","7040","6236","17","3","52","0","21","185","574"
"264","152","1715","21","0","101001","443","0","0","0","8245","6900","17","3","52","0","22","185","636"
"294","152","1715","21","0","101001","502","0","0","0","9705","7660","17","3","52","0","23","185","702"
"294","152","1715","21","0","101001","563","0","0","0","11230","8501","17","3","52","0","24","185","777"
"319","152","1715","21","0","101001","617","0","0","0","12525","9607","17","3","52","0","25","185","838"
"346","152","1715","21","0","101001","660","0","0","0","13520","11004","17","3","52","0","26","185","887"
"363","152","1715","21","0","101001","701","0","0","0","14635","12544","17","3","52","0","27","185","931"
"380","152","1715","21","0","101001","744","0","0","0","15855","14190","17","3","52","0","28","185","975"
"397","152","1715","21","0","101001","792","0","0","0","17230","15938","17","3","52","0","29","185","1023"
"415","152","1715","21","0","101001","843","0","0","0","18685","17793","17","3","52","0","30","185","1074"
"433","152","1715","21","0","101001","895","0","0","0","20220","19738","17","3","52","0","31","185","1126"
"451","152","1715","21","0","101001","948","0","0","0","21830","21773","17","3","52","0","32","185","1179"
"469","152","1715","21","0","101001","1002","0","0","0","23610","23924","17","3","52","0","33","185","1233"
"486","152","1715","21","0","101001","1058","0","0","0","25630","26191","17","3","52","0","34","185","1289"
"0","0","50","0","0","101101","2","0","0","0","50","0","0","0","17","0","2","0","3"
"0","0","105","0","0","101101","3","0","0","0","140","0","0","0","80","0","3","10","5"
"0","5","245","0","0","101101","5","0","0","0","260","0","0","0","198","0","4","45","7"
"0","10","405","0","0","101101","9","0","0","0","530","0","0","3","353","0","5","70","13"
"0","10","915","0","0","101101","16","0","0","0","1000","0","0","3","566","0","6","85","21"
"0","10","1520","0","0","101101","20","0","0","0","1320","0","0","7","838","0","7","85","33"
"0","10","1965","0","0","101101","31","0","0","0","1750","0","4","7","1137","0","8","85","50"
"0","10","2085","0","25","101101","46","0","0","0","2165","0","13","14","1451","0","9","85","65"
"0","35","2145","0","70","101101","54","0","0","0","2585","0","18","19","1787","5","10","85","82"
"0","45","2455","0","111","101101","61","0","0","0","2985","0","20","19","2216","10","11","85","98"
"0","55","2455","0","144","101101","65","0","2","0","3355","0","22","24","2636","30","12","85","110"
"0","55","2455","0","193","101101","71","0","4","0","3505","0","24","24","3162","43","13","110","123"
"0","55","2455","0","262","101101","78","0","6","0","3505","0","24","24","3781","46","14","135","132"
"0","55","2455","0","341","101101","88","0","6","0","3505","0","24","24","4448","49","15","135","139"
"0","55","2455","0","398","101101","103","0","6","0","3505","0","24","24","5126","57","16","135","146"
"0","55","2455","0","478","101101","116","0","6","0","3555","0","24","24","5846","60","17","135","155"
"0","55","2455","0","587","101101","128","0","6","0","3605","0","24","24","6596","60","18","135","174"
"0","55","2455","0","697","101101","137","0","6","0","3700","0","24","24","7442","60","19","135","198"
"0","55","2455","0","786","101101","155","0","6","0","3895","0","24","24","8317","60","20","135","231"
"0","55","2455","0","889","101101","166","0","6","0","4085","0","24","24","9346","60","21","135","259"
"0","55","2455","0","1004","101101","182","0","6","0","4175","0","24","24","10529","60","22","135","289"
"0","55","2455","0","1099","101101","200","0","6","0","4265","0","24","24","11863","60","23","135","316"
"0","55","2455","0","1196","101101","212","0","6","0","4355","0","24","24","13327","60","24","135","346"
"0","55","2455","0","1270","101101","220","0","6","0","4355","0","24","24","15030","60","25","135","368"
"0","55","2455","0","1320","101101","226","0","6","0","4675","0","24","24","16889","60","26","135","386"
"0","55","2455","0","1354","101101","231","0","6","0","4995","0","24","24","18903","60","27","135","398"
"0","55","2455","0","1382","101101","237","0","6","0","4995","0","24","24","21100","60","28","135","406"
"0","55","2455","0","1413","101101","244","0","6","0","5315","0","24","24","23425","60","29","135","413"
"0","55","2455","0","1445","101101","252","0","6","0","5315","0","24","24","25924","60","30","135","421"
"0","55","2455","0","1477","101101","260","0","6","0","5635","0","24","24","28497","60","31","135","429"
"0","55","2455","0","1509","101101","269","0","6","0","5635","0","24","24","31207","60","32","135","438"
"0","55","2455","0","1540","101101","278","0","6","0","6005","0","24","24","34022","60","33","135","447"
"0","55","2455","0","1570","101101","287","0","6","0","6005","0","24","24","37028","60","34","135","456"
"0","0","50","0","0","101201","0","0","0","0","55","26","0","0","0","0","2","0","3"
"0","0","100","0","0","101201","0","0","0","0","150","94","0","0","0","0","3","0","7"
"0","10","100","0","0","101201","2","0","0","0","270","214","0","0","0","0","4","0","14"
"0","10","100","0","0","101201","2","0","0","0","450","405","0","0","0","0","5","0","29"
"0","10","100","0","0","101201","4","0","0","0","800","634","0","0","0","0","6","50","42"
"0","15","100","0","0","101201","8","0","0","0","1395","894","0","0","0","0","7","85","56"
"0","45","100","0","0","101201","10","0","1","0","1560","1255","4","0","0","0","8","120","66"
"16","45","100","0","0","101201","19","0","2","0","2135","1569","9","0","0","0","9","155","81"
"39","45","520","0","0","101201","25","0","3","0","2575","1921","14","0","0","0","10","175","103"
"84","45","740","5","0","101201","28","0","4","0","2835","2374","14","0","0","0","11","191","113"
"139","45","740","13","0","101201","31","0","4","0","2975","2840","14","0","0","0","12","227","123"
"199","45","740","16","0","101201","39","0","4","0","3215","3321","16","0","0","0","13","247","135"
"263","45","860","16","0","101201","49","0","4","0","3355","3813","18","0","0","0","14","269","152"
"319","49","980","16","0","101201","63","0","4","0","3445","4324","20","0","0","0","15","279","170"
"378","49","980","16","0","101201","76","0","4","0","3475","4892","22","0","0","0","16","299","187"
"453","49","980","16","0","101201","85","0","4","0","3475","5520","22","0","0","0","17","329","204"
"557","49","980","16","0","101201","95","0","4","0","3475","6202","22","0","0","0","18","339","222"
"686","49","980","16","0","101201","106","0","4","0","3475","6978","22","0","0","0","19","339","238"
"824","49","980","16","0","101201","121","0","4","0","3475","7796","22","0","0","0","20","339","259"
"1005","49","1080","16","0","101201","131","0","4","0","3475","8735","22","0","0","0","21","339","270"
"1197","49","1180","16","0","101201","142","0","4","0","3475","9818","22","0","0","0","22","339","285"
"1346","49","1180","16","0","101201","153","0","4","0","3475","11079","22","0","0","0","23","339","308"
"1462","49","1180","16","0","101201","165","0","4","0","3475","12471","22","0","0","0","24","339","333"
"1554","49","1180","16","0","101201","177","0","4","0","3475","14086","22","0","0","0","25","339","350"
"1598","49","1180","16","0","101201","189","0","4","0","3935","15843","22","0","0","0","26","339","367"
"1624","49","1180","16","0","101201","201","0","4","0","4395","17728","22","0","0","0","27","339","384"
"1650","49","1180","16","0","101201","212","0","4","0","4395","19818","22","0","0","0","28","339","397"
"1677","49","1180","16","0","101201","221","0","4","0","4855","22051","22","0","0","0","29","339","406"
"1705","49","1180","16","0","101201","229","0","4","0","5315","24438","22","0","0","0","30","339","414"
"1733","49","1180","16","0","101201","237","0","4","0","5775","26933","22","0","0","0","31","339","422"
"1761","49","1180","16","0","101201","245","0","4","0","6235","29538","22","0","0","0","32","339","430"
"1788","49","1180","16","0","101201","253","0","4","0","6735","32284","22","0","0","0","33","339","438"
"1814","49","1180","16","0","101201","261","0","4","0","7735","35138","22","0","0","0","34","339","446"
"0","0","50","0","0","101301","0","0","0","0","55","26","0","0","0","0","2","0","3"
"0","0","100","0","0","101301","0","0","0","0","150","94","0","0","0","0","3","0","7"
"0","10","100","0","0","101301","2","0","0","0","270","214","0","0","0","0","4","0","14"
"0","10","100","0","0","101301","2","0","0","0","450","405","0","0","0","0","5","0","29"
"0","10","100","0","0","101301","4","0","0","0","800","634","0","0","0","0","6","50","42"
"0","15","100","0","0","101301","8","0","0","0","1395","894","0","0","0","0","7","85","56"
"0","45","100","0","0","101301","10","0","1","0","1560","1255","4","0","0","0","8","120","66"
"16","45","100","0","0","101301","19","0","2","0","2135","1569","9","0","0","0","9","155","81"
"39","45","520","0","0","101301","25","0","3","0","2575","1921","14","0","0","0","10","175","103"
"84","45","740","5","0","101301","28","0","4","0","2835","2374","14","0","0","0","11","191","113"
"139","45","740","13","0","101301","31","0","4","0","2975","2840","14","0","0","0","12","227","123"
"199","45","740","16","0","101301","39","0","4","0","3215","3321","16","0","0","0","13","247","135"
"263","45","860","16","0","101301","49","0","4","0","3355","3813","18","0","0","0","14","269","152"
"319","49","980","16","0","101301","63","0","4","0","3445","4324","20","0","0","0","15","279","170"
"378","49","980","16","0","101301","76","0","4","0","3475","4892","22","0","0","0","16","299","187"
"453","49","980","16","0","101301","85","0","4","0","3475","5520","22","0","0","0","17","329","204"
"557","49","980","16","0","101301","95","0","4","0","3475","6202","22","0","0","0","18","339","222"
"686","49","980","16","0","101301","106","0","4","0","3475","6978","22","0","0","0","19","339","238"
"824","49","980","16","0","101301","121","0","4","0","3475","7796","22","0","0","0","20","339","259"
"1005","49","1080","16","0","101301","131","0","4","0","3475","8735","22","0","0","0","21","339","270"
"1197","49","1180","16","0","101301","142","0","4","0","3475","9818","22","0","0","0","22","339","285"
"1346","49","1180","16","0","101301","153","0","4","0","3475","11079","22","0","0","0","23","339","308"
"1462","49","1180","16","0","101301","165","0","4","0","3475","12471","22","0","0","0","24","339","333"
"1554","49","1180","16","0","101301","177","0","4","0","3475","14086","22","0","0","0","25","339","350"
"1598","49","1180","16","0","101301","189","0","4","0","3935","15843","22","0","0","0","26","339","367"
"1624","49","1180","16","0","101301","201","0","4","0","4395","17728","22","0","0","0","27","339","384"
"1650","49","1180","16","0","101301","212","0","4","0","4395","19818","22","0","0","0","28","339","397"
"1677","49","1180","16","0","101301","221","0","4","0","4855","22051","22","0","0","0","29","339","406"
"1705","49","1180","16","0","101301","229","0","4","0","5315","24438","22","0","0","0","30","339","414"
"1733","49","1180","16","0","101301","237","0","4","0","5775","26933","22","0","0","0","31","339","422"
"1761","49","1180","16","0","101301","245","0","4","0","6235","29538","22","0","0","0","32","339","430"
"1788","49","1180","16","0","101301","253","0","4","0","6735","32284","22","0","0","0","33","339","438"
"1814","49","1180","16","0","101301","261","0","4","0","7735","35138","22","0","0","0","34","339","446"
"0","0","75","0","0","101401","1","0","0","0","55","23","0","0","0","0","2","0","2"
"0","0","150","0","0","101401","2","0","0","0","150","78","0","0","0","0","3","0","7"
"0","10","200","0","0","101401","5","0","0","0","325","169","0","0","0","0","4","5","16"
"0","10","200","0","0","101401","7","0","0","0","625","322","0","0","0","0","5","15","32"
"0","25","200","0","0","101401","15","0","0","0","1155","495","0","0","0","0","6","15","51"
"0","30","200","0","0","101401","22","0","0","0","1515","724","0","0","26","0","7","50","69"
"0","60","200","0","0","101401","29","0","0","0","2115","960","4","0","26","0","8","85","93"
"0","95","200","5","0","101401","40","0","0","0","2650","1224","9","0","26","0","9","85","120"
