3224b6eb1efaf6fbc631576736528248136ab167c4ee7e1537152d13b3bc8e3d,da3e03c0dd258b5b5a27bbb2e4a4380baa516dcb2df8e2710777ff46f199b1bf,966d43d2440f61f5c46a7beea39dbb935ef3b03699b361fdcd2b083646ae621e,baa0171efd3125c53bc38e2c6af3079eb6c5c9daba586e4ab92151b31f38f38c,708999ff07f61a442fe48230306edb431d2e756a9bbc02e7665bcc8a3bbe0c77,9f37cba321ceb9b27d58d3af491e2b9995a4d97536fc5eb5baf9d8994325e72d,21df98d401325f3aa2884798aa289a3620d2b29653c2106ba70f5a0b53de0562,b11790c58b3a83c68076350bfbe6919d21c06c11a2e2d92576eff3f963ccbf48,3988f21d627da22068f6271a0cda16fe02131ebcc8e1afd2983fb67d940f9dc4,e3c53082c40aa9e188d87d14b178fe17c5f82faeaff48d82a44ea063ae4dac46,f652c5e21e283165bb84cc26ddefa0eb93de17554042e9329b1575a206d352e1
"104811","nop_surprise","1","nop_talk_surprise1","3","0","510047","","0.2","510","0.2"
"103231","nop_idle_normal_suprise1","","","3","1","510048","","","510","0.2"
"104611","nop_idle_normal_suprise1","","","3","1","510049","","","510","0.2"
"510043","","","","91","","510050","","","510",""
"104811","nop_idle_surprise1","","","3","1","510051","","","510","0.2"
"510041","","","","91","","510052","","","510",""
"103411","嗯哼哼～♪\n麥酒麥酒喝到飽～！\n嘿嘿嘿，太棒了～！","0","1","11","7","510053","0.5","0","510","0"
"103411","nop_10_yukari_04","","","3","1","510054","","","510","0.2"
"11","nop_10_yukari_04","","","3","1","510055","","","510","0.2"
"1.5","1","","","93","","510056","","","510",""
"103411","nop_10_yukari_07","1","nop_10_yukari_06","3","0","510057","","0.2","510","0.2"
"11","nop_10_yukari_07","1","nop_10_yukari_06","3","0","510058","","0.2","510","0.2"
"510053","","","","91","","510059","","","510",""
"103411","6","0","1","12","1","510060","0","0","510","0"
"104611","這……已經和營養均衡沒什麼關係了，\n完全就是喝茫了喵……\n優花梨──！振作一點喵──！\n妳之後一定會後悔的喵──！","0","1","11","7","510061","0.5","0","510","0"
"104611","nop_10_tamaki_talk_doya_jitome","1","nop_10_tamaki_talk_doya_jitome_loop","3","0","510062","","0.2","510","0.2"
"4.5","1","","","93","","510063","","","510",""
"104611","nop_10_tamaki_guts_angry2","1","nop_10_tamaki_guts_angry2_loop","3","0","510064","","0.2","510","0.2"
"2.5","1","","","93","","510065","","","510",""
"104611","nop_talk_anger2","","","3","1","510066","","","510","0.2"
"510061","","","","91","","510067","","","510",""
"104611","nop_idle_anger2","","","3","1","510068","","","510","0.2"
"103231","大家鬧得真起勁呢。\n我很期待\n今年也會是個美好的一年哦～！","0","1","11","6","510069","0.5","0","510","0"
"103231","nop_talk_joy3_blink","","","3","1","510070","","","510","0.2"
"2.5","1","","","93","","510071","","","510",""
"103231","nop_talk_joy1","","","3","1","510072","","","510","0.2"
"510069","","","","91","","510073","","","510",""
"103231","nop_idle_joy1","","","3","1","510074","","","510","0.2"
"0.5","0","","","93","","510075","","","510",""
"1","100911","-255","-150","1","101","511001","nop_idle_arm_crossed","0","511","1.95"
"1","101311","-255","150","1","100","511002","nop_idle_joy_normal","1","511","1.95"
"1","102711","-275","-300","1","105","511003","nop_idle_wish","0","511","1.95"
"1","105111","-275","300","1","104","511004","nop_idle_normal","1","511","1.95"
"0.5","0","","","93","","511005","","","511",""
"102711","nop_11_eriko_talk_wish","","","3","1","511006","","","511","0.2"
"vo_drama_10082011","vo_drama_10082011_001","","0","21","0","511007","","","511",""
"102711","啊啊，是您呀。\n祝您新年快樂。\n今年也請多關照。\n嘻嘻……","0","1","11","5","511008","0.5","0","511","0"
"2","1","","","93","","511009","","","511",""
"102711","nop_bow2","1","nop_11_eriko_talk_wish","3","0","511010","","0.2","511","0.2"
"3.5","1","","","93","","511011","","","511",""
"102711","nop_11_eriko_smile","","","3","0","511012","","","511","0.2"
"511008","","","","91","","511013","","","511",""
"102711","nop_idle_wish","","","3","1","511014","","","511","0.2"
"100911","nop_11_anna_huhuStand_in","1","nop_11_anna_huhuStand_loop","3","0","511015","","0","511","0.2"
"vo_drama_10082011","vo_drama_10082011_002","","0","21","0","511016","","","511",""
"100911","哦哦，吉格魯特啊！\n這場新年會我玩得很開心哦！\n這不正是跨越毀滅後\n完美的黎明慶典嗎！","0","1","11","8","511017","0.5","0","511","0"
"3","1","","","93","","511018","","","511",""
"100911","nop_11_anna_ahahaStand_in","1","nop_11_anna_ahahaStand_loop","3","0","511019","","0","511","0.2"
"511017","","","","91","","511020","","","511",""
"100911","nop_idle_arm_crossed","","","3","1","511021","","","511","0.2"
"105111","nop_talk_bitter","","","3","1","511022","","","511","0.2"
"vo_drama_10082011","vo_drama_10082011_003","","0","21","0","511023","","","511",""
"105111","呵呵，今天承蒙你招待了。\n看起來你年底也過得很不得了呢。","0","1","11","7","511024","0.5","0","511","0"
"2.5","1","","","93","","511025","","","511",""
"105111","nop_look_talk_normal","","","3","1","511026","","","511","0.2"
"511024","","","","91","","511027","","","511",""
"105111","nop_idle_normal","","","3","1","511028","","","511","0.2"
"101311","nop_talk_joy2","","","3","1","511029","","","511","0.2"
"vo_drama_10082011","vo_drama_10082011_004","","0","21","0","511030","","","511",""
"101311","流夏姐也真是見外──\n明明只要呼叫上七七香一行人，\n大家就會衝過去幫忙了呢！","0","1","11","7","511031","0.5","0","511","0"
"511031","","","","91","","511032","","","511",""
"101311","nop_idle_joy_normal","","","3","1","511033","","","511","0.2"
"100911","nop_15_tsumugi_talk_arm_crossed","1","nop_15_tsumugi_talk_arm_crossed_loop","3","0","511034","","0.2","511","0.2"
"vo_drama_10082011","vo_drama_10082011_005","","0","21","0","511035","","","511",""
"100911","嗯！\n明明只要使出我們破壞的協奏曲，\n就能轟飛一切阻礙的！","0","1","11","6","511036","0.5","0","511","0"
"511036","","","","91","","511037","","","511",""
"100911","nop_idle_arm_crossed","","","3","1","511038","","","511","0.2"
"105111","nop_talk_sad2","","","3","1","511039","","","511","0.2"
"vo_drama_10082011","vo_drama_10082011_006","","0","21","0","511040","","","511",""
"105111","因為他們是要蒐集食材，\n所以轟飛是不行的吧。\n不過，因為去年大家是各自過年的，\n所以現在能這樣相聚，我很開心哦。","0","1","11","8","511041","0.5","0","511","0"
"4","1","","","93","","511042","","","511",""
"105111","nop_talk_normal","","","3","1","511043","","","511","0.2"
"511041","","","","91","","511044","","","511",""
"105111","nop_idle_normal","","","3","1","511045","","","511","0.2"
"102711","nop_talk_sad2","","","3","1","511046","","","511","0.2"
"vo_drama_10082011","vo_drama_10082011_007","","0","21","0","511047","","","511",""
"102711","但在這個會場……\n我感覺到有卑鄙小人\n想要糾纏您不放。\n不可原諒不可原諒不可原諒……","0","1","11","7","511048","0.5","0","511","0"
"4.2","1","","","93","","511049","","","511",""
"102711","nop_talk_wish2","","","3","1","511050","","","511","0.2"
"0.2","1","","","93","","511051","","","511",""
"100911","nop_11_anna_idle_sad","","","3","1","511052","","","511","0.2"
"105111","nop_11_mitsuki_idle_arm_crossed","","","3","1","511053","","","511","0.2"
"101311","nop_11_nanaka_idle_wish","","","3","1","511054","","","511","0.2"
"511048","","","","91","","511055","","","511",""
"102711","nop_idle_wish2","","","3","1","511056","","","511","0.2"
"101311","nop_11_nanaka_talk_nervous","","","3","1","511057","","","511","0.2"
"vo_drama_10082011","vo_drama_10082011_008","","0","21","0","511058","","","511",""
"101311","冷、冷靜點，惠理子大人？\n總之大家先想想暮光之都\n存在於哪裡吧？","0","1","11","7","511059","0.5","0","511","0"
"3.5","1","","","93","","511060","","","511",""
"101311","nop_11_nanaka_talk_wish","","","3","1","511061","","","511","0.2"
"511059","","","","91","","511062","","","511",""
"101311","nop_11_nanaka_idle_wish","","","3","1","511063","","","511","0.2"
"0.5","0","","","93","","511064","","","511",""
"1","101831","-265","150","1","105","512001","nop_idle_wish","1","512","1.95"
"1","101611","-255","-150","1","103","512002","nop_idle_joy1","0","512","1.95"
"1","105011","-275","-300","1","104","512003","nop_idle_joy_normal","0","512","1.95"
"0.5","0","","","93","","512004","","","512",""
"101611","4","","","12","0.5","512005","","","512","0"
"101611","nop_idle_joy1_wink","","","3","1","512006","","","512","0.2"
"512005","","","","91","","512007","","","512",""
"vo_drama_10082012","vo_drama_10082012_001","","0","21","0","512008","","","512",""
"101611","啊！秀才！\n新年快樂──！\n今年也請多指教囉！","0","1","11","7","512009","0.5","0","512","0"
"101611","nop_12_suzuna_talk_surprise","","","3","1","512010","","","512","0.2"
"1","1","","","93","","512011","","","512",""
"101611","nop_12_suzuna_smile","1","nop_12_suzuna_pose","3","0","512012","","0.2","512","0.2"
"512009","","","","91","","512013","","","512",""
"101611","nop_12_suzuna_pose_to_joy2","1","nop_idle_joy1","3","0","512014","","0.1","512","0.2"
"vo_drama_10082012","vo_drama_10082012_002","","0","21","0","512015","","","512",""
"105011","這場新年會還真棒。\n哎呀，既然邀請了\n像我這樣的淑女，\n就得有這樣的水準呢。","0","1","11","6","512016","0.5","0","512","0"
"105011","nop_talk_joy1","","","3","1","512017","","","512","0.2"
"2","1","","","93","","512018","","","512",""
"105011","nop_talk_arm_crossed","1","nop_talk_arm_crossed_loop","3","0","512019","","0.2","512","0.2"
"512016","","","","91","","512020","","","512",""
"105011","nop_idle_arm_crossed","","","3","1","512021","","","512","0.2"
"vo_drama_10082012","vo_drama_10082012_003","","0","21","0","512022","","","512",""
"101831","新年快樂。\n新年會真的很豪華呢。\n有好多人來，\n老師好緊張哦。","0","1","11","6","512023","0.5","0","512","0"
"101831","nop_bow","1","nop_talk_joy1","3","0","512024","","0.2","512","0.2"
"4.5","1","","","93","","512025","","","512",""
"101831","nop_talk_bitter","","","3","1","512026","","","512","0.2"
"512023","","","","91","","512027","","","512",""
"101831","nop_idle_bitter","","","3","1","512028","","","512","0.2"
"vo_drama_10082012","vo_drama_10082012_004","","0","21","0","512029","","","512",""
"101611","咦──？小伊緒太認真了！\n年菜這麼好吃，\n不好好享受就虧大了哦。對吧──？","0","1","11","7","512030","0.5","0","512","0"
"101611","nop_talk_joy1","","","3","1","512031","","","512","0.2"
"512030","","","","91","","512032","","","512",""
"101611","nop_idle_joy_normal","","","3","1","512033","","","512","0.2"
"vo_drama_10082012","vo_drama_10082012_005","","0","21","0","512034","","","512",""
"105011","為了度過新的一年，\n大人也需要像這樣\n喘息一下的哦。\n……應該啦。","0","1","11","7","512035","0.5","0","512","0"
"105011","nop_talk_thinking","","","3","1","512036","","","512","0.2"
"4.5","1","","","93","","512037","","","512",""
"105011","nop_talk_worry","","","3","1","512038","","","512","0.2"
"512035","","","","91","","512039","","","512",""
"105011","nop_idle_normal","","","3","1","512040","","","512","0.2"
"vo_drama_10082012","vo_drama_10082012_006","","0","21","0","512041","","","512",""
"101831","說到新的一年，\n大家，寒假作業\n有好好寫了嗎？\n老師很期待新學期哦。","0","1","11","5","512042","0.5","0","512","0"
"101831","nop_talk_normal","","","3","1","512043","","","512","0.2"
"4.5","1","","","93","","512044","","","512",""
"101831","nop_talk_joy1","","","3","1","512045","","","512","0.2"
"105011","nop_12_misaki_stop","","","3","1","512046","","","512","5"
"101611","nop_12_suzuna_stop2","","","3","1","512047","","","512","5"
"512042","","","","91","","512048","","","512",""
"101831","nop_idle_joy1","","","3","1","512049","","","512","0.2"
"105011","12","0","1","12","1.5","512050","0","0","512","0"
"101611","12","0","1","12","1.5","512051","0","0","512","0"
"0","","","","91","","512052","","","512",""
"vo_drama_10082012","vo_drama_10082012_007","","0","21","0","512053","","","512",""
"105011","作……業……？\n咦？有作業嗎？鈴奈？","0","1","11","6","512054","0.5","0","512","0"
"105011","nop_talk_surprise2","","","3","1","512055","","","512","0.2"
"101611","nop_idle_surprise2","","","3","1","512056","","","512","0.2"
"2","1","","","93","","512057","","","512",""
"101611","nop_idle_sad3","","","3","1","512058","","","512","0.2"
"1","1","","","93","","512059","","","512",""
"105011","nop_talk_worry","","","3","1","512060","","","512","0.2"
"512054","","","","91","","512061","","","512",""
"105011","nop_idle_worry","","","3","1","512062","","","512","0.2"
"vo_drama_10082012","vo_drama_10082012_008","","0","21","0","512063","","","512",""
"101611","……秀才！\n等等教我們\n作業怎麼寫～！","0","1","11","5","512064","0.5","0","512","0"
"101611","nop_talk_tsun_pain","","","3","1","512065","","","512","0.2"
"3","1","","","93","","512066","","","512",""
"101611","nop_12_suzuna_talk_wish","","","3","1","512067","","","512","0.2"
"0.5","1","","","93","","512068","","","512",""
"105011","nop_12_suzuna_idle_wish","","","3","1","512069","","","512","0.2"
"512064","","","","91","","512070","","","512",""
"101611","nop_12_suzuna_idle_wish","","","3","1","512071","","","512","0.2"
"0.5","0","","","93","","512072","","","512",""
"0.5","0","","","93","","512073","","","512",""
"1","105331","-255","150","1","104","513001","nop_idle_normal","1","513","1.95"
"1","104511","-280","-100","1","103","513002","nop_idle_joy1","1","513","1.95"
"1","103031","-180","-330","1","101","513003","nop_idle_guts2","0","513","1.95"
"1","100811","-270","-500","1","102","513004","nop_idle_thinking","0","513","1.95"
"1","105511","-255","600","1","105","513005","nop_idle_sad","1","513","1.95"
"0.5","0","","","93","","513006","","","513",""
"vo_drama_10082013","vo_drama_10082013_001","","0","21","0","513007","","","513",""
"105331","新年快樂！\n承蒙邀請，我們打擾了！\n話說啊，大家！\n還不快點排好隊！","0","1","11","4","513008","0.5","0","513","0"
"105331","nop_13_monica_talk_doya","1","nop_13_monica_talk_doya_loop","3","0","513009","","0.2","513","0.2"
"5","1","","","93","","513010","","","513",""
"105331","nop_talk_anger2","","","3","1","513011","","","513","0.2"
"513008","","","","91","","513012","","","513",""
"105331","nop_idle_anger2","","","3","1","513013","","","513","0.2"
"104511","nop_walk_glad","","","3","1","513014","","","513","0.2"
"104511","-150","","1.9","2","-255","513015","","","513",""
"0.3","","","","93","","513016","","","513",""
"103031","nop_run","","","3","1","513017","","","513","0.2"
"103031","-300","","1.6","2","-225","513018","","","513",""
"0.3","","","","93","","513019","","","513",""
"105511","nop_walk_knmn","","","3","1","513020","","","513","0.2"
"105511","400","","1.3","2","-270","513021","","","513",""
"0.3","","","","93","","513022","","","513",""
"100811","nop_walk_kyapi","","","3","1","513023","","","513","0.2"
"100811","-450","","1","2","-255","513024","","","513",""
"105331","nop_talk_doya","1","nop_idle_doya","3","0","513025","","0.2","513","0.2"
"513024","","","","91","","513026","","","513",""
"104511","0","","","4","","513027","","","513",""
"104511","nop_idle_normal","","","3","1","513028","","","513","0.2"
"103031","nop_idle_normal","","","3","1","513029","","","513","0.2"
"105511","nop_idle_normal","","","3","1","513030","","","513","0.2"
"100811","nop_idle_normal","","","3","1","513031","","","513","0.2"
"513015","","","","91","","513032","","","513",""
"vo_drama_10082013","vo_drama_10082013_002","","0","21","0","513033","","","513",""
"103031","將軍！新年快樂是也！\n居然有這麼多東國的年菜！\n簡直是天堂是也！","0","1","11","4","513034","0.5","0","513","0"
"103031","nop_talk_joy1","","","3","1","513035","","","513","0.2"
"3","1","","","93","","513036","","","513",""
"103031","nop_talk_joy2","","","3","1","513037","","","513","0.2"
"3.5","1","","","93","","513038","","","513",""
"103031","nop_talk_memory","","","3","1","513039","","","513","0.2"
"513034","","","","91","","513040","","","513",""
"103031","nop_idle_memory2","","","3","1","513041","","","513","0.2"
"vo_drama_10082013","vo_drama_10082013_003","","0","21","0","513042","","","513",""
"100811","呵呵。有叫上我，做得真是太好了。\n因為在這值得慶賀的新年裡，\n我閃耀的美貌是不可或缺的！","0","1","11","5","513043","0.5","0","513","0"
"100811","nop_talk_thinking","","","3","1","513044","","","513","0.2"
"513043","","","","91","","513045","","","513",""
"100811","nop_idle_thinking","","","3","1","513046","","","513","0.2"
"vo_drama_10082013","vo_drama_10082013_004","","0","21","0","513047","","","513",""
"104511","才剛過年，空花竟然就能在\n豪華料理與這麼多人面前被\n虐待狂先生玩弄羞辱……！\n嘻嘻嘻……嘻嘻嘻嘻嘻。","0","1","11","5","513048","0.5","0","513","0"
"104511","nop_13_kuka_talk_memory1","","","3","1","513049","","","513","0.2"
"513048","","","","91","","513050","","","513",""
"104511","nop_13_kuka_idle_memory1","","","3","1","513051","","","513","0.2"
"vo_drama_10082013","vo_drama_10082013_005","","0","21","0","513052","","","513",""
"105331","上次見到這麼多人，\n是公會競速賽的慶功宴那時候吧？\n真佩服閣下的人望啊。","0","1","11","4","513053","0.5","0","513","0"
"105331","nop_talk_wish","","","3","1","513054","","","513","0.2"
"5","1","","","93","","513055","","","513",""
"105331","nop_13_monica_talk_arm_crossed","1","nop_13_monica_talk_arm_crossed_loop","3","0","513056","","0.2","513","0.2"
"513053","","","","91","","513057","","","513",""
"105331","nop_13_monica_idle_arm_crossed","","","3","1","513058","","","513","0.2"
"vo_drama_10082013","vo_drama_10082013_006","","0","21","0","513059","","","513",""
"100811","能讓我在這裡\n向大家傳遞我的美貌，\n都是多虧有你哦。","0","1","11","4","513060","0.5","0","513","0"
"100811","nop_13_yuki_pose","1","nop_13_yuki_pose_loop","3","0","513061","","0.2","513","0.2"
"5","1","","","93","","513062","","","513",""
"100811","nop_13_yuki_pose2_loop","","","3","1","513063","","","513","0.2"
"513060","","","","91","","513064","","","513",""
"100811","nop_13_yuki_pose3_loop","","","3","1","513065","","","513","0.2"
"vo_drama_10082013","vo_drama_10082013_007","","0","21","0","513066","","","513",""
"104511","啊啊！大家的視線\n都在空花、空花身上……！\n到底會發生什麼事情呢！","0","1","11","4","513067","0.5","0","513","0"
"104511","nop_13_kuka_talk_memory2","","","3","1","513068","","","513","0.2"
"513067","","","","91","","513069","","","513",""
"104511","nop_13_kuka_idle_memory2","","","3","1","513070","","","513","0.2"
"vo_drama_10082013","vo_drama_10082013_008","","0","21","0","513071","","","513",""
"103031","不愧是將軍。\n這樣下去，統一天下就在眼前了是也！","0","1","11","5","513072","0.5","0","513","0"
"103031","nop_talk_joy1","","","3","1","513073","","","513","0.2"
"513072","","","","91","","513074","","","513",""
"103031","nop_idle_joy1","","","3","1","513075","","","513","0.2"
"vo_drama_10082013","vo_drama_10082013_009","","0","21","0","513076","","","513",""
"105331","現在是名為新年的好機會。\n大家來發表一下今年新希望吧。","0","1","11","6","513077","0.5","0","513","0"
"105331","nop_talk_normal","","","3","1","513078","","","513","0.2"
"513077","","","","91","","513079","","","513",""
"105331","nop_idle_normal","","","3","1","513080","","","513","0.2"
"vo_drama_10082013","vo_drama_10082013_010","","0","21","0","513081","","","513",""
"105331","我當然是魔法……不對，\n是要成為稱職的司令官！\n大家呢？","0","1","11","4","513082","0.5","0","513","0"
"105331","nop_talk_thinking","","","3","1","513083","","","513","0.2"
"2.5","1","","","93","","513084","","","513",""
"105331","nop_talk_surprise2","","","3","1","513085","","","513","0.2"
"1","1","","","93","","513086","","","513",""
"105331","nop_talk_doya","1","nop_talk_doya_loop","3","0","513087","","0.2","513","0.2"
"2.75","1","","","93","","513088","","","513",""
"105331","nop_talk_joy1","","","3","1","513089","","","513","0.2"
"105511","nop_idle_normal_joy","","","3","1","513090","","","513","0.2"
"513082","","","","91","","513091","","","513",""
"105331","nop_idle_joy1","","","3","1","513092","","","513","0.2"
"vo_drama_10082013","vo_drama_10082013_011","","0","21","0","513093","","","513",""
"100811","比起那個啊。\n我啊，就算是在新年也很美吧──\n是因為新年值得慶祝……不，\n是因為有我在，所以新年才值得慶祝吧？","0","1","11","5","513094","0.5","0","513","0"
"100811","nop_talk_thinking","","","3","1","513095","","","513","0.2"
"2","1","","","93","","513096","","","513",""
"105511","nop_idle_normal_suprise1","","","3","1","513097","","","513","0.2"
"2","1","","","93","","513098","","","513",""
"105331","12","0","1","12","1","513099","0","0","513","0"
"105331","nop_idle_normal_bitter","","","3","1","513100","","","513","0.2"
"100811","nop_13_yuki_pose4","1","nop_talk_arm_crossed_loop2","3","0","513101","","0.2","513","0.5"
"4.5","1","","","93","","513102","","","513",""
"100811","nop_talk_memory","","","3","1","513103","","","513","0.2"
"513094","","","","91","","513104","","","513",""
"100811","nop_idle_memory2","","","3","1","513105","","","513","0.2"
"103031","1","","","4","","513106","","","513",""
"103031","nop_talk_surprise1","","","3","1","513107","","","513","0.2"
"103031","4","0","1","12","0.1","513108","0","0","513","0"
"513108","","","","91","","513109","","","513",""
"513099","","","","91","","513110","","","513",""
"vo_drama_10082013","vo_drama_10082013_012","","0","21","0","513111","","","513",""
"103031","呀呀！\n那是流夏大姐頭釣到的魚！\n要是吃了一定就能出人頭地！\n能更靠近武士大師了是也！","0","1","11","4","513112","0.5","0","513","0"
"5","1","","","93","","513113","","","513",""
"105331","1","0","1","12","1","513114","0","0","513","0"
"105331","nop_idle_normal_sad","","","3","1","513115","","","513","0.2"
"0","1","","","93","","513116","","","513",""
"103031","nop_talk_joy2","","","3","1","513117","","","513","0.2"
"513112","","","","91","","513118","","","513",""
"103031","6","0","1","12","2","513119","0","0","513","0"
"103031","nop_run","","","3","1","513120","","","513","0.2"
"103031","-1350","0","5","2","-225","513121","","","513",""
"513114","","","","91","","513122","","","513",""
"vo_drama_10082013","vo_drama_10082013_013","","0","21","0","513123","","","513",""
"104511","啊啊，今年究竟會有什麼樣的羞辱\n在等著空花呢……\n啊啊，光是想了想，\n空花就……空花就……！","0","1","11","4","513124","1.75","0","513","0"
"104511","nop_talk_memory","","","3","1","513125","","","513","0.2"
"7","1","","","93","","513126","","","513",""
"105331","17","0","1","12","1","513127","0","0","513","0"
"105331","nop_idle_jitome","","","3","1","513128","","","513","0.2"
"0.5","1","","","93","","513129","","","513",""
"104511","nop_13_kuka_down_in","1","nop_13_kuka_down_loop","3","0","513130","","0.2","513","0.2"
"513124","","","","91","","513131","","","513",""
"513127","","","","91","","513132","","","513",""
"vo_drama_10082013","vo_drama_10082013_014","","0","21","0","513133","","","513",""
"105331","大家完全沒在聽我說話……\n但我不會挫敗的！\n我一定會成為能領導大家的優秀……\n嗯？話說怎麼好像少了一個人……","0","1","11","4","513134","0.5","0","513","0"
"105331","nop_talk_sad3","","","3","1","513135","","","513","0.2"
"3.5","1","","","93","","513136","","","513",""
"105331","nop_talk_guts3","1","nop_talk_guts3_loop","3","0","513137","","0.2","513","0.2"
"3.5","1","","","93","","513138","","","513",""
"105331","nop_talk_sad2_cry","","","3","1","513139","","","513","0.2"
"3.5","1","","","93","","513140","","","513",""
"105331","nop_talk_sad","","","3","1","513141","","","513","0.2"
"513134","","","","91","","513142","","","513",""
"105331","nop_idle_sad","","","3","1","513143","","","513","0.2"
"vo_drama_10082013","vo_drama_10082013_015","","0","21","0","513144","","","513",""
"105511","在、在這裡──！\n那個……前輩！今年我想改變一下\n自己害羞的性格……那個……\n今年也請多多子較！","0","1","11","3","513145","3","0","513","0"
"105511","nop_run_sad","","","3","1","513146","","","513","0.2"
"105511","350","","1","2","-275","513147","","","513",""
"0","","","","91","","513148","","","513",""
"105331","0","","","4","","513149","","","513",""
"105331","nop_idle_surprise1","","","3","1","513150","","","513","0.2"
"105331","4","","","12","2","513151","","","513","40"
"105511","nop_13_ayumi_talk_sad","","","3","1","513152","","","513","0.2"
"7","1","","","93","","513153","","","513",""
"105511","nop_look_talk_wish","","","3","1","513154","","","513","0.2"
"7.5","1","","","93","","513155","","","513",""
"105511","nop_13_ayumi_talk_guts2_loop","","","3","1","513156","","","513","0.2"
"513145","","","","91","","513157","","","513",""
"0.5","0","","","93","","513158","","","513",""
"1","106831","-235","150","1","102","514001","nop_idle_normal","1","514","1.95"
"1","101131","-235","-100","1","101","514002","nop_idle_normal","0","514","1.95"
"1","1","-235","-100","5","104","514003","NoItem","0","514","1.95"
"1","104931","-215","-250","1","100","514004","nop_idle_normal","0","514","1.95"
"1","2","-215","-250","5","103","514005","NoItem","0","514","1.95"
"0.5","0","","","93","","514006","","","514",""
"vo_drama_10082014","vo_drama_10082014_001","","0","21","0","514007","","","514",""
"106831","嗨，少年。新年快樂。\n能像這樣迎接新的一年，\n我非常愉快哦。","0","1","11","6","514008","0.5","0","514","0"
"106831","nop_look_smile","1","nop_talk_joy1","3","0","514009","","0.2","514","0.2"
"2.4","1","","","93","","514010","","","514",""
"106831","nop_talk_thinking","1","","3","1","514011","","","514","0.2"
"514008","","","","91","","514012","","","514",""
"106831","nop_idle_arm_crossed","","","3","1","514013","","","514","0.2"
"vo_drama_10082014","vo_drama_10082014_002","","0","21","0","514014","","","514",""
"101131","哥哥，親年快樂！\n身為妹妹，今年也請多指……","0","1","11","6","514015","0.5","0","514","0"
"101131","nop_look_smile","1","nop_14_rino_look_talk_joy4","3","0","514016","","0.2","514","0.2"
"104931","nop_14_shizur_arm_crossed","","","3","1","514017","","","514","0.2"
"2.5","1","","","93","","514018","","","514",""
"101131","nop_14_rino_headbutt","1","nop_14_rino_headbutt_loop","3","0","514019","","0","514","0.2"
"1","nop_14_rino_headbutt","1","nop_14_rino_headbutt_loop","3","0","514020","","0","514","0"
"104931","nop_14_shizuru_headbutt","","","3","0","514021","","","514","0"
"2","nop_14_shizuru_headbutt","","","3","0","514022","","","514","0"
"106831","nop_idle_arm_crossed2","","","3","1","514023","","","514","0.2"
"514015","","","","91","","514024","","","514",""
"vo_drama_10082014","vo_drama_10082014_003","","0","21","0","514025","","","514",""
"104931","弟弟！\n有好好吃年菜了嗎？\n讓姐姐來餵你吃哦！","0","1","11","6","514026","0.5","0","514","0"
"104931","nop_14_shizuru_talk_joy","","","3","1","514027","","","514","0"
"2","NoItem","","","3","0","514028","","","514","0"
"2.5","1","","","93","","514029","","","514",""
"104931","nop_14_shizuru_talk_memory","","","3","1","514030","","","514","0.2"
"514026","","","","91","","514031","","","514",""
"vo_drama_10082014","vo_drama_10082014_004","","0","21","0","514032","","","514",""
"101131","靜流姐！\n我也要！我也要照顧哥哥！\n妹妹有照顧哥哥的權利！","0","1","11","6","514033","0.5","0","514","0"
"101131","1","","","4","","514034","","","514",""
"1","1","","","4","","514035","","","514",""
"101131","nop_shock_in","1","nop_shock_loop","3","0","514036","","","514","0"
"1","NoItem","","","3","0","514037","","","514","0"
"1.1","1","","","93","","514038","","","514",""
"101131","nop_talk_guts3_NoBlink","1","nop_talk_guts3_loop","3","0","514039","","0","514","0.2"
"514033","","","","91","","514040","","","514",""
"vo_drama_10082014","vo_drama_10082014_005","","0","21","0","514041","","","514",""
"106831","哎呀……\n好了好了，妳們兩個。\n難得的新年耶。\n就不能好好相處嗎？","0","1","11","7","514042","0.5","0","514","0"
"106831","nop_talk_surprise1","","","3","1","514043","","","514","0.2"
"1","1","","","93","","514044","","","514",""
"106831","nop_talk_joy1_sad","","","3","1","514045","","","514","0.2"
"514042","","","","91","","514046","","","514",""
"106831","nop_idle_normal","","","3","1","514047","","","514","0.2"
"vo_drama_10082014","vo_drama_10082014_006","","0","21","0","514048","","","514",""
"104931","弟弟！\n來，這個，很好吃哦。\n張嘴！","0","1","11","7","514049","0.5","0","514","0"
"104931","nop_14_shizuru_talk_joy","","","3","1","514050","","","514","0.2"
"1","","","","93","","514051","","","514",""
"104931","nop_14_shizuru_feed_in","1","nop_14_shizuru_feed_loop","3","0","514052","","0","514","0.2"
"2","nop_14_shizuru_feed_in","1","nop_14_shizuru_feed_loop","3","0","514053","","0","514","0"
"514049","","","","91","","514054","","","514",""
"vo_drama_10082014","vo_drama_10082014_007","","0","21","0","514055","","","514",""
"101131","啊──！\n哥哥！\n這邊也很美味哦！\n請品嚐！","0","1","11","6","514056","0.5","0","514","0"
"101131","nop_talk_anger2","","","3","1","514057","","","514","0.2"
"1","1","","","93","","514058","","","514",""
"101131","nop_14_rino_look_talk_joy4","","","3","1","514059","","","514","0.2"
"1","1","","","93","","514060","","","514",""
"101131","nop_14_rino_feed_in","1","nop_14_rino_feed_loop","3","0","514061","","0","514","0.2"
"1","nop_14_rino_feed_in","1","nop_14_rino_feed_loop","3","0","514062","","0","514","0"
