9769b61b8c30c5e83b4b705e5260d017cf27ce40c7ded6bad77bb127a3b509e5,9bc424b0f18e272ce1828d8923286e0827458712d1f56e3ec7150f2acb588768,748f4a3a664666b0b71ab052c800e08f5ca572cf9f91634f5e37dd56b99436ef,b9411a77ec4e1363d32e0e421647ad935b506a9b1b5c39ba674eedf67fb4c7bd,c7782c9d2f5bb581e43a1edf121470d9be31fe847957e532c6100d17b3bea18f,e2ae1392da5d33c64f9c7d6dbf9b795141f504da82b918155c0953025bd2f2d8,c5f979390217045dadc12b315e63f0af1f79e322384908c744642443ad0fb21d,17b095e2c880e6ecf42cc92640c9b35185d0135bf008be72976ae594f04e4f75,e665918e8d7b1a17832e9bfcab035fec0cc14eb5ebc44ef227192f13c9589528,333a8355565f50c87cf22c120ead40d183bc76253d8d47e6423167578dc6c0e5,29a5bbd9fa22be1053a9eba2c1076a386881e99c6601021f417cc3780aaef811,046585a8c1506cfe3b39f15bcb71c5fdbe7acef8dd1994c7e40c23b88d5031ab,31fcac7a3d631293fa0e8ae43a843c3462c4f55738b89021b26d6940be433b14,06616de07663ad97ed1a8c6710b777253bc46399d900fc8d26ca99966363b904,3d23d500e88809243e443aca9b90e12eaa51babba9dc473f7cf74823d4c9e723,8a664464bba1786671f5ceef46adcef11ee32949cc6fb448b8454eefc69121ce,b9366be5188ed8fbdd3a84001d99ed5649c8e2cd5ee96491d03ef559af8ea3c1,eb083307e407503adb1f23418fdb231d631ebea39ae2287a836a2ac30035594c,9ef295072ebce4a17df483c4cf35513d6880ab5e017c40802f543c38f865e16a,c13d280a1b37f5f10920e0a51a539c29e8ad5b132c576777281c50746401a681,43c3224e66fd6fee0a16c95847be084fbec89836b3296e9b967a31f2557eb313,1347a5fdcc2aa66ed8eabaa8a9f91f142172dd4e810d8c9672fdf142103ba4a2,88eb6836292526a7fad252f0b44f08356222a9544c3a36955d86f98812cb3aaf,b14f5832fa53d403ea6c7882e350e635f484fe54fdd66506296b12400ab054cf,af95a321a4bbc52474560ef7d8d2503e27c688791f95c07f53d36f27c186a622,55f4e69fc28c4e0e9243fd82f02fe60b71cdadf2ac7e34c38c7d051adc59bc04,42ca211697580b1a6f4f170a8ad8b1592b22fde966f4f549765dec75a8a50808,d9737498b56a928d6907c3364f9814cabf9b6e5766a7b0e25729d070e72904e5,f23ae120310742b7c8bd4905fdea0af5d057abfedaf5cf185598e7538ab16464,ee179e6db44cb65ed9e5de8c5643fb806693eb622741e74fdeed0059ae73726a,84d877816bd772c0879d85a339364f153968bda2c76473ae6a5d4c8ee817578c,a62ac56491a3622a262d86906d2029f88c664254756afad3e18e55c8085ed8b7,c32053824de888df80f257f8a768b283521df2f63f7e921f48c1e51b8d96a515,c682246b97286cf0721d76082641ae1efe55f8b562e9f574114cc8c2626b2b5a,b20fdd08a2e4c3bbaa91f5c4d6c9f77630d0ca114bcca78966a5ad45dd58c5cc,12693a33f5a8bd3e0b285ecd5220720203ae523c8802f3e349427636948657f3,e338248983ac4a6e0531d1de7c0c8b85b195213a626d322f23d56aea01a7c7f6,c1a818e85535582762efede4bbcf16a16b2ee021aca4b68469afa31c217b9dc8,9352aafb1e4e30977490eb4219ea5b45862f4979b6ceff6f9c43c0a804bf78e1,abea3f2fadded5929eae0c8ccf9e64d46c2d81f1a91e88bde606c7cee6628ac9
"1","50","0","50","50","1","50","30","50","0","0","50","42","50","50","50","50","1","200000001","50","50","50","0","0","20657","50","0","0","200200","0","50","10","0","670020050","10","52","50","1531","0","50"
"1","51","0","51","51","1","51","30","51","0","0","51","42","51","51","51","51","1","200000001","51","51","51","0","0","22363","51","0","0","200200","0","51","10","0","670020051","10","53","51","1670","0","51"
"1","52","0","52","52","1","52","30","52","0","0","52","43","52","52","52","52","1","200000001","52","52","52","0","0","24069","52","0","0","200200","0","52","10","0","670020052","10","54","52","1710","0","52"
"1","53","0","53","53","1","53","30","53","0","0","53","43","53","53","53","53","1","200000001","53","53","53","0","0","25775","53","0","0","200200","0","53","10","0","670020053","10","55","53","1800","0","53"
"1","54","0","54","54","1","54","30","54","0","0","54","44","54","54","54","54","1","200000001","54","54","54","0","0","27481","54","0","0","200200","0","54","10","0","670020054","10","56","54","1890","0","54"
"1","55","0","55","55","1","55","30","55","0","0","55","44","55","55","55","55","1","200000001","55","55","55","0","0","29187","55","0","0","200200","0","55","10","0","670020055","10","57","55","1979","0","55"
"1","56","0","56","56","1","56","30","56","0","0","56","45","56","56","56","56","1","200000001","56","56","56","0","0","30893","56","0","0","200200","0","56","10","0","670020056","10","58","56","2069","0","56"
"1","57","0","57","57","1","57","30","57","0","0","57","45","57","57","57","57","1","200000001","57","57","57","0","0","32599","57","0","0","200200","0","57","10","0","670020057","10","59","57","2159","0","57"
"1","58","0","58","58","1","58","30","58","0","0","58","46","58","58","58","58","1","200000001","58","58","58","0","0","34305","58","0","0","200200","0","58","10","0","670020058","10","60","58","2248","0","58"
"1","59","0","59","59","1","59","30","59","0","0","59","46","59","59","59","59","1","200000001","59","59","59","0","0","36011","59","0","0","200200","0","59","10","0","670020059","10","61","59","2338","0","59"
"1","60","0","60","60","1","60","30","60","0","0","60","47","60","60","60","60","1","200000001","60","60","60","0","0","37717","60","0","0","200200","0","60","10","0","670020060","10","62","60","2428","0","60"
"1","61","0","61","61","1","61","30","61","0","0","61","47","61","61","61","61","1","200000001","61","61","61","0","0","39423","61","0","0","200200","0","61","10","0","670020061","10","63","61","2518","0","61"
"1","62","0","62","62","1","62","30","62","0","0","62","48","62","62","62","62","1","200000001","62","62","62","0","0","41129","62","0","0","200200","0","62","10","0","670020062","10","64","62","2561","0","62"
"1","63","0","63","63","1","63","30","63","0","0","63","49","63","63","63","63","1","200000001","63","63","63","0","0","42835","63","0","0","200200","0","63","10","0","670020063","10","66","63","2604","0","63"
"1","64","0","64","64","1","64","30","64","0","0","64","50","64","64","64","64","1","200000001","64","64","64","0","0","44541","64","0","0","200200","0","64","10","0","670020064","10","68","64","2647","0","64"
"1","65","0","65","65","1","65","30","65","0","0","65","51","65","65","65","65","1","200000001","65","65","65","0","0","46247","65","0","0","200200","0","65","10","0","670020065","10","70","65","2690","0","65"
"1","66","0","66","66","1","66","30","66","0","0","66","52","66","66","66","66","1","200000001","66","66","66","0","0","47953","66","0","0","200200","0","66","10","0","670020066","10","72","66","2735","0","66"
"1","67","0","67","67","1","67","30","67","0","0","67","53","67","67","67","67","1","200000001","67","67","67","0","0","49659","67","0","0","200200","0","67","10","0","670020067","10","74","67","2780","0","67"
"1","68","0","68","68","1","68","30","68","0","0","68","55","68","68","68","68","1","200000001","68","68","68","0","0","51365","68","0","0","200200","0","68","10","0","670020068","10","76","68","2825","0","68"
"1","69","0","69","69","1","69","30","69","0","0","69","57","69","69","69","69","1","200000001","69","69","69","0","0","53071","69","0","0","200200","0","69","10","0","670020069","10","78","69","2870","0","69"
"1","70","0","70","70","1","70","30","70","0","0","70","59","70","70","70","70","1","200000001","70","70","70","0","0","54777","70","0","0","200200","0","70","10","0","670020070","10","80","70","2915","0","70"
"1","71","0","71","71","1","71","30","71","0","0","71","61","71","71","71","71","1","200000001","71","71","71","0","0","56483","71","0","0","200200","0","71","10","0","670020071","10","82","71","2960","0","71"
"1","1","15","1","1","1","1","30","1","0","0","1","5","1","1","1","1","1","200000008","1","1","1","0","0","382","1","0","0","200300","0","1","10","0","670030001","10","2","1","0","0","1"
"1","2","20","2","2","1","2","30","2","0","0","2","8","2","2","2","2","1","200000008","2","2","2","0","0","502","2","0","0","200300","0","2","10","0","670030002","10","4","2","0","0","2"
"1","3","26","3","3","1","3","30","3","0","0","3","10","3","3","3","3","1","200000008","3","3","3","0","0","623","3","0","0","200300","0","3","10","0","670030003","10","5","3","0","0","3"
"1","4","61","4","4","1","4","30","4","0","0","4","16","4","4","4","4","1","200000008","4","4","4","0","0","686","4","0","0","200300","0","4","10","0","670030004","10","7","4","0","0","4"
"1","5","61","5","5","1","5","30","5","0","0","5","16","5","5","5","5","1","200000008","5","5","5","0","0","686","5","0","0","200300","0","5","10","0","670030005","10","7","5","0","0","5"
"1","6","63","6","6","1","6","30","6","0","0","6","16","6","6","6","6","1","200000008","6","6","6","0","0","678","6","0","0","200300","0","6","10","0","670030006","10","8","6","0","0","6"
"1","7","89","7","7","1","7","30","7","0","0","7","17","7","7","7","7","1","200000008","7","7","7","0","0","835","7","0","0","200300","0","7","10","0","670030007","10","10","7","0","0","7"
"1","8","114","8","8","1","8","30","8","0","0","8","20","8","8","8","8","1","200000008","8","8","8","0","0","991","8","0","0","200300","0","8","10","0","670030008","10","11","8","0","0","8"
"1","9","117","9","9","1","9","30","9","0","0","9","20","9","9","9","9","1","200000008","9","9","9","0","0","1019","9","0","0","200300","0","9","10","0","670030009","10","11","9","0","0","9"
"1","10","120","10","10","1","10","30","10","0","0","10","22","10","10","10","10","1","200000008","10","10","10","0","0","1048","10","0","0","200300","0","10","10","0","670030010","10","13","10","0","0","10"
"1","11","123","11","11","1","11","30","11","0","0","11","22","11","11","11","11","1","200000008","11","11","11","0","0","1076","11","0","0","200300","0","11","10","0","670030011","10","13","11","0","0","11"
"1","12","126","12","12","1","12","30","12","0","0","12","22","12","12","12","12","1","200000008","12","12","12","0","0","1104","12","0","0","200300","0","12","10","0","670030012","10","13","12","0","0","12"
"1","13","133","13","13","1","13","30","13","0","0","13","24","13","13","13","13","1","200000008","13","13","13","0","0","1309","13","0","0","200300","0","13","10","0","670030013","10","14","13","0","0","13"
"1","14","138","14","14","1","14","30","14","0","0","14","26","14","14","14","14","1","200000008","14","14","14","0","0","1513","14","0","0","200300","0","14","10","0","670030014","10","16","14","0","0","14"
"1","15","145","15","15","1","15","30","15","0","0","15","26","15","15","15","15","1","200000008","15","15","15","0","0","1717","15","0","0","200300","0","15","10","0","670030015","10","16","15","0","0","15"
"1","16","151","16","16","1","16","30","16","0","0","16","26","16","16","16","16","1","200000008","16","16","16","0","0","1921","16","0","0","200300","0","16","10","0","670030016","10","17","16","0","0","16"
"1","17","175","17","17","1","17","30","17","0","0","17","26","17","17","17","17","1","200000008","17","17","17","0","0","2257","17","0","0","200300","0","17","10","0","670030017","10","18","17","0","0","17"
"1","18","198","18","18","1","18","30","18","0","0","18","26","18","18","18","18","1","200000008","18","18","18","0","0","2592","18","0","0","200300","0","18","10","0","670030018","10","18","18","0","0","18"
"1","19","200","19","19","1","19","30","19","0","0","19","27","19","19","19","19","1","200000008","19","19","19","0","0","2828","19","0","0","200300","0","19","10","0","670030019","10","18","19","0","0","19"
"1","20","203","20","20","1","20","30","20","0","0","20","27","20","20","20","20","1","200000008","20","20","20","0","0","2939","20","0","0","200300","0","20","10","0","670030020","10","18","20","0","0","20"
"1","21","206","21","21","1","21","30","21","0","0","21","27","21","21","21","21","1","200000008","21","21","21","0","0","3050","21","0","0","200300","0","21","10","0","670030021","10","18","21","0","0","21"
"1","22","226","22","22","1","22","30","22","0","0","22","29","22","22","22","22","1","200000008","22","22","22","0","0","3148","22","0","0","200300","0","22","10","0","670030022","10","20","22","0","0","22"
"1","23","226","23","23","1","23","30","23","0","0","23","29","23","23","23","23","1","200000008","23","23","23","0","0","3304","23","0","0","200300","0","23","10","0","670030023","10","20","23","0","0","23"
"1","24","321","24","24","1","24","30","24","0","0","24","40","24","24","24","24","1","200000008","24","24","24","0","0","3586","24","0","0","200300","0","24","10","0","670030024","10","28","24","0","0","24"
"1","25","333","25","25","1","25","30","25","0","0","25","42","25","25","25","25","1","200000008","25","25","25","0","0","3866","25","0","0","200300","0","25","10","0","670030025","10","30","25","0","0","25"
"1","26","371","26","26","1","26","30","26","0","0","26","42","26","26","26","26","1","200000008","26","26","26","0","0","3966","26","0","0","200300","0","26","10","0","670030026","10","30","26","0","0","26"
"1","27","374","27","27","1","27","30","27","0","0","27","42","27","27","27","27","1","200000008","27","27","27","0","0","4060","27","0","0","200300","0","27","10","0","670030027","10","30","27","0","0","27"
"1","28","376","28","28","1","28","30","28","0","0","28","42","28","28","28","28","1","200000008","28","28","28","0","0","4152","28","0","0","200300","0","28","10","0","670030028","10","30","28","0","0","28"
"1","29","438","29","29","1","29","30","29","0","0","29","45","29","29","29","29","1","200000008","29","29","29","0","0","5542","29","0","0","200300","0","29","10","0","670030029","10","32","29","0","0","29"
"1","30","480","30","30","1","30","30","30","0","0","30","47","30","30","30","30","1","200000008","30","30","30","0","0","5591","30","0","0","200300","0","30","10","0","670030030","10","32","30","0","0","30"
"1","31","481","31","31","1","31","30","31","0","0","31","47","31","31","31","31","1","200000008","31","31","31","0","0","5604","31","0","0","200300","0","31","10","0","670030031","10","32","31","0","0","31"
"1","32","481","32","32","1","32","30","32","0","0","32","47","32","32","32","32","1","200000008","32","32","32","0","0","5618","32","0","0","200300","0","32","10","0","670030032","10","32","32","0","0","32"
"1","33","482","33","33","1","33","30","33","0","0","33","47","33","33","33","33","1","200000008","33","33","33","0","0","5632","33","0","0","200300","0","33","10","0","670030033","10","32","33","0","0","33"
"1","34","539","34","34","1","34","30","34","0","0","34","47","34","34","34","34","1","200000008","34","34","34","0","0","6542","34","0","0","200300","0","34","10","0","670030034","10","32","34","0","0","34"
"1","35","543","35","35","1","35","30","35","0","0","35","48","35","35","35","35","1","200000008","35","35","35","0","0","6610","35","0","0","200300","0","35","10","0","670030035","10","32","35","0","0","35"
"1","36","561","36","36","1","36","30","36","0","0","36","48","36","36","36","36","1","200000008","36","36","36","0","0","7177","36","0","0","200300","0","36","10","0","670030036","10","32","36","0","0","36"
"1","37","606","37","37","1","37","30","37","0","0","37","53","37","37","37","37","1","200000008","37","37","37","0","0","7979","37","0","0","200300","0","37","10","0","670030037","10","35","37","0","0","37"
"1","38","651","38","38","1","38","30","38","0","0","38","70","38","38","38","38","1","200000008","38","38","38","0","0","8781","38","0","0","200300","0","38","10","0","670030038","10","49","38","0","0","38"
"1","39","736","39","39","1","39","30","39","0","0","39","70","39","39","39","39","1","200000008","39","39","39","0","0","9666","39","0","0","200300","0","39","10","0","670030039","10","49","39","0","0","39"
"1","40","821","40","40","1","40","30","40","0","0","40","70","40","40","40","40","1","200000008","40","40","40","0","0","10551","40","0","0","200300","0","40","10","0","670030040","10","49","40","0","0","40"
"1","41","935","41","41","1","41","30","41","0","0","41","72","41","41","41","41","1","200000008","41","41","41","0","0","13253","41","0","0","200300","0","41","10","0","670030041","10","50","41","0","0","41"
"1","42","1049","42","42","1","42","30","42","0","0","42","73","42","42","42","42","1","200000008","42","42","42","0","0","15956","42","0","0","200300","0","42","10","0","670030042","10","50","42","0","0","42"
"1","43","1066","43","43","1","43","30","43","0","0","43","75","43","43","43","43","1","200000008","43","43","43","0","0","16030","43","0","0","200300","0","43","10","0","670030043","10","52","43","0","0","43"
"1","44","1083","44","44","1","44","30","44","0","0","44","76","44","44","44","44","1","200000008","44","44","44","0","0","16104","44","0","0","200300","0","44","10","0","670030044","10","52","44","0","0","44"
"1","45","1100","45","45","1","45","30","45","0","0","45","78","45","45","45","45","1","200000008","45","45","45","0","0","16179","45","0","0","200300","0","45","10","0","670030045","10","53","45","0","0","45"
"1","46","1142","46","46","1","46","30","46","0","0","46","82","46","46","46","46","1","200000008","46","46","46","0","0","17054","46","0","0","200300","0","46","10","0","670030046","10","56","46","0","0","46"
"1","47","1182","47","47","1","47","30","47","0","0","47","85","47","47","47","47","1","200000008","47","47","47","0","0","17930","47","0","0","200300","0","47","10","0","670030047","10","59","47","0","0","47"
"1","48","1224","48","48","1","48","30","48","0","0","48","88","48","48","48","48","1","200000008","48","48","48","0","0","17930","48","0","0","200300","0","48","10","0","670030048","10","63","48","0","0","48"
"1","49","1224","49","49","1","49","30","49","0","0","49","88","49","49","49","49","1","200000008","49","49","49","0","0","17930","49","0","0","200300","0","49","10","0","670030049","10","63","49","0","0","49"
"1","50","1255","50","50","1","50","30","50","0","0","50","91","50","50","50","50","1","200000008","50","50","50","0","0","18080","50","0","0","200300","0","50","10","0","670030050","10","69","50","0","0","50"
"1","51","1285","51","51","1","51","30","51","0","0","51","94","51","51","51","51","1","200000008","51","51","51","0","0","18230","51","0","0","200300","0","51","10","0","670030051","10","75","51","0","0","51"
"1","52","1285","52","52","1","52","30","52","0","0","52","94","52","52","52","52","1","200000008","52","52","52","0","0","18230","52","0","0","200300","0","52","10","0","670030052","10","76","52","0","0","52"
"1","53","1345","53","53","1","53","30","53","0","0","53","95","53","53","53","53","1","200000008","53","53","53","0","0","18980","53","0","0","200300","0","53","10","0","670030053","10","77","53","0","0","53"
"1","54","1405","54","54","1","54","30","54","0","0","54","95","54","54","54","54","1","200000008","54","54","54","0","0","19730","54","0","0","200300","0","54","10","0","670030054","10","77","54","0","0","54"
"1","55","1445","55","55","1","55","30","55","0","0","55","95","55","55","55","55","1","200000008","55","55","55","0","0","20730","55","0","0","200300","0","55","10","0","670030055","10","77","55","0","0","55"
"1","56","1485","56","56","1","56","30","56","0","0","56","95","56","56","56","56","1","200000008","56","56","56","0","0","21730","56","0","0","200300","0","56","10","0","670030056","10","77","56","0","0","56"
"1","57","1625","57","57","1","57","30","57","0","0","57","96","57","57","57","57","1","200000008","57","57","57","0","0","22730","57","0","0","200300","0","57","10","0","670030057","10","79","57","0","0","57"
"1","58","1765","58","58","1","58","30","58","0","0","58","97","58","58","58","58","1","200000008","58","58","58","0","0","23730","58","0","0","200300","0","58","10","0","670030058","10","80","58","0","0","58"
"1","59","1945","59","59","1","59","30","59","0","0","59","98","59","59","59","59","1","200000008","59","59","59","0","0","24730","59","0","0","200300","0","59","10","0","670030059","10","82","59","0","0","59"
"1","60","2125","60","60","1","60","30","60","0","0","60","99","60","60","60","60","1","200000008","60","60","60","0","0","25730","60","0","0","200300","0","60","10","0","670030060","10","83","60","0","0","60"
"1","61","2305","61","61","1","61","30","61","0","0","61","100","61","61","61","61","1","200000008","61","61","61","0","0","26730","61","0","0","200300","0","61","10","0","670030061","10","85","61","0","0","61"
"1","62","2376","62","62","1","62","30","62","0","0","62","103","62","62","62","62","1","200000008","62","62","62","0","0","27299","62","0","0","200300","0","62","10","0","670030062","10","86","62","0","0","62"
"1","63","2447","63","63","1","63","30","63","0","0","63","106","63","63","63","63","1","200000008","63","63","63","0","0","27868","63","0","0","200300","0","63","10","0","670030063","10","86","63","0","0","63"
"1","64","2518","64","64","1","64","30","64","0","0","64","109","64","64","64","64","1","200000008","64","64","64","0","0","28437","64","0","0","200300","0","64","10","0","670030064","10","86","64","0","0","64"
