a66d85fba0f1c5305e35aeb0e5dfeb378b3b6c61f2155a3939664df749fd1288,6b724acfc586b1060748e55bb6c780dad24f391dcace009b0fb427a6f6aa77f9,4c180c21328757e878e0108a650ace6674227c95f76fe22033996fee5b536cf8,ea5031c185de9be4d66313d8ccb826d37bfd9e2fd30b42001ec0411d57d135c6,e75bb297894efee0eae807b97d8534bd86e5f7b1f7fc57c18f5f550202d79e9c,8c74c9bfa7ecf59435ba92cc029b167ad4cf13818f45a96e08cbbd49ed9f8235,94b19e212c39d5647d792161c6215b8667c7689ac53cc1076b1d06fa9603dae6,7220b8c90b738f305c8b8df8c72e932c69bf6cb22fae9c0e593a884736a2e648,839147a730728b7ef3478e8572e8863a0175ff7056e6150aa474a068d29abc9c,3941d4a7ce6e362f028d30085d5524982cc49816b14f2a600e0bc892e58c0a31,9e16799bba8904135a5f930ecabca83f2cbd1b3dfb75cb3a92590c20dd8fcf99,b7265ea9264c626b0b8e6440c5b1ab06f18cd2a16953590c698dbaea2d05fafb,0e95614df67032b9e2d797b95820c6b738fd9ca72c9d2c5d9777252d5455b7b4,bcaec3b33190aadcf7f7413b87b22e30ce4a9a1ea90e1a4c5d37af40bb893ccc,5a438fd5a1ad146653d79bc31b0906e5e6fc7617e465ddb012eab68c8829db2c,a05675dec0010b7fc8f999084459a0dc0d113d3bcbd0d36f261723e7c30ec821,3a03fe32b37d3423759bdda5dbe186adda1787c2dda16a5a425fb98ab6c30d6c,d25e0abe32bcb22aad9be07ae198b4ef4e472d16bf9eeaeb3ddfb67cdc67f459,10409f01f350b31c8dedf7f778adf641fe8ccd4f2d0a806ea7d50122565f0646,3e443e5444c95f604396ae7d8e544a70fd89aa35f5fe2b152c215ec9dbf1dabd,99d2e53e5b22c15306d659ffef1491700f79ec072289b7d4ecf1cdf4e90fce4d,714d1e6ecee3feae83a608043df753aa8b9a3d6ee15637462611c7995eb84dba,34672bd023b38bae7565f199937d9edab0c6e5581a71b04f4effeab029f6775a,b08501834ba2876178bc5055ad97f3a9df3e5c6f358047a7a7acc4a178a5aeea,988a4dca816237eccc06e1813db5e7bdba98fd186d5f62ba3b3ce5351a458bee,9f65b726a03fe72b04bfef798583b663b4a7ea738e102cfec0000b0c90774628,64852516faf41bbef56c0ea077ff20294a0acc97d82035ef9ab416a10f173ba6,ccb56c2a3bc7526e6b8774fee7b7d13f10ffa74508658be3fe6eade1c18242ba,98e1aacdbaa9088039f1b7d6f4c0f8586abdeb2ad7388edbadadff151b62937b,18890436bcbae6f4ed01a193fc41b18f1981f49acb101da6f79d8f8b808cdfcc,9d08a7ea79dc9cce88e4a46e92d32cf4eaec3b0efa38c8af0f5c8cfb7d733ad7,b2eb241290a0dfb8f767f265b8803d3d86c51729ce1a4e980608157f7998a65b,511e49fd013e8c3a830f34a35416f1d81c7ec6d37b335a00559592bb926d4544,81d14151a6926098bf7e94bd7ee5cb584ea9f0722d771f1c56fabad18f96445d,204d4974525fc004aa00e48a71443d38b2b8568454473c9ca9d27caf530317a5,63d4bf80c06a09183da8db09d10cc2b44ddff1573da51842cb1a98aeeb218982,5fab9ecf7a7e598157a70b72230b4bf443bf2370ef211f1e796f6ce54e2e56cb,274bae94c04e204572ab9a0554b3ded51afc28baf17bcace380eba83a4a0851d,3fbba688a201c7d332733c8795abbf1c4452a94ad217d63386d8c1a30446a4a8,4d2757b67e93cb3e852df70804363533e2e39f3f76eab44368b440c467d3bb00,b339dba1f64b4d8c2fd948b2f2b799dd0bcd4cc5600bed4faa45cfbdffbe4678,4e9419d8b6b86d0acb02408b3401ddc409f5c1d7580f9b9af73dba91771ce946,95fa3f16c24f09bd95cd21d25ac637805113b8877b17a74502c5e6151bc7e9cd,35b38829bdb05fa7035df0903d03330b18d8af1cf7a05c0d8173959de8828507,69621bf3cc588a811d660ce32159c9291763705de218315c9f2446387330dcc6,c1b3450c0432677eed35ec041e321ae6d109b91fd40c73d7167cf3e10934c24d,7a8bc09d9a81f968d8d9511e2ebb93af354eab260664b06f8853ec2c54ea41ea,91f186e712b63d671fd46e7fe935cdc3472597965cf4eb1aaa279c523d39eb6c,4572dc16a1e469b9d8de0de0f3b1607ddf3dbc1a6c53a00a850c4f0d73ed01fc,8050128616d3d2852345eaedb3e266c0f21e2ec8ac6762073daa9423b7b610df
"2100173","1","0","91002","-1","30","3","2","101311","0","0.7","0","1","166","5","-100","124312","0","50","0","710200731","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","73","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","19200","71020073"
"2100174","1","0","91002","-1","30","4","2","101311","0","0.7","0","1","166","5","-100","124342","0","50","0","710200741","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","74","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","19300","71020074"
"2100175","1","0","91002","-1","30","2","2","101311","0","0.7","0","1","166","5","-100","114252","0","50","0","710200751","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","75","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","19400","71020075"
"2100176","1","0","91002","-1","30","1","2","101311","0","0.7","0","1","166","5","-100","124372","0","50","0","710200761","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","76","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","19500","71020076"
"2100177","1","0","91002","-1","30","3","2","101311","0","0.7","0","1","166","5","-100","114132","0","50","0","710200771","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","77","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","19600","71020077"
"2100178","1","0","91002","-1","30","4","2","101311","0","0.7","0","1","166","5","-100","124432","0","50","0","710200781","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","78","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","19700","71020078"
"2100179","1","0","91002","-1","30","2","2","101311","0","0.7","0","1","166","5","-100","124522","0","50","0","710200791","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.55","-168","79","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","19800","71020079"
"2100180","1","-20","140000","-1","1","1","2","101313","0","0.7","0","1","166","100","-100","91002","0","50","0","710200801","333","500","0","19900","94002","-335","0","0","bgm_M126","0","50","0.7","-168","80","0.9","-1","0","90","40004","0","0","0","0.9","0.7","1","31036","0","3","71020080"
"2100181","1","0","91002","-1","30","3","2","101311","0","0.7","0","1","166","5","-100","114162","0","50","0","710200811","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","81","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","20000","71020081"
"2100182","1","0","91002","-1","30","4","2","101311","0","0.7","0","1","166","5","-100","124042","0","50","0","710200821","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","82","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","20100","71020082"
"2100183","1","0","91002","-1","30","2","2","101311","0","0.7","0","1","166","5","-100","114102","0","50","0","710200831","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","83","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","20200","71020083"
"2100184","1","0","91002","-1","30","1","2","101311","0","0.7","0","1","166","5","-100","114072","0","50","0","710200841","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","84","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","20300","71020084"
"2100185","1","0","91002","-1","30","3","2","101311","0","0.7","0","1","166","5","-100","124192","0","50","0","710200851","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.55","-168","85","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","20400","71020085"
"2100186","1","0","91002","-1","30","4","2","101311","0","0.7","0","1","166","5","-100","114012","0","50","0","710200861","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","86","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","20500","71020086"
"2100187","1","0","91002","-1","30","2","2","101311","0","0.7","0","1","166","5","-100","124282","0","50","0","710200871","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","87","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","20600","71020087"
"2100188","1","0","91002","-1","30","1","2","101311","0","0.7","0","1","166","5","-100","114222","0","50","0","710200881","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","88","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","20700","71020088"
"2100189","1","0","91002","-1","30","3","2","101311","0","0.7","0","1","166","5","-100","124312","0","50","0","710200891","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","89","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","20800","71020089"
"2100190","1","-20","140000","-1","1","4","2","101313","0","0.7","0","1","166","100","-100","91002","0","50","0","710200901","333","500","0","20900","94002","-335","0","0","bgm_M126","0","50","0.7","-168","90","0.9","-1","0","90","40004","0","0","0","0.9","0.7","1","31044","0","3","71020090"
"2100191","1","0","91002","-1","30","2","2","101311","0","0.7","0","1","166","5","-100","124342","0","50","0","710200911","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.55","-168","91","0.7","1","0","90","40004","0","0","0","0.9","0.7","0","94002","0","21000","71020091"
"2100192","1","0","91002","-1","30","1","2","101311","0","0.7","0","1","166","5","-100","114252","0","50","0","710200921","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","92","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","21100","71020092"
"2100193","1","0","91002","-1","30","3","2","101311","0","0.7","0","1","166","5","-100","124372","0","50","0","710200931","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","93","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","21200","71020093"
"2100194","1","0","91002","-1","30","4","2","101311","0","0.7","0","1","166","5","-100","114132","0","50","0","710200941","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","94","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","21300","71020094"
"2100195","1","0","91002","-1","30","2","2","101311","0","0.7","0","1","166","5","-100","124432","0","50","0","710200951","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","95","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","21400","71020095"
"2100196","1","0","91002","-1","30","1","2","101311","0","0.7","0","1","166","5","-100","124522","0","50","0","710200961","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","96","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","21500","71020096"
"2100197","1","0","91002","-1","30","3","2","101311","0","0.7","0","1","166","5","-100","114162","0","50","0","710200971","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","97","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","21600","71020097"
"2100198","1","0","91002","-1","30","4","2","101311","0","0.7","0","1","166","5","-100","124042","0","50","0","710200981","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","98","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","21700","71020098"
"2100199","1","0","91002","-1","30","2","2","101311","0","0.7","0","1","166","5","-100","114102","0","50","0","710200991","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","99","0.7","1","0","90","40004","0","0","0","1","0.7","0","94002","0","21800","71020099"
"2100200","1","0","140000","-1","1","1","2","101313","0","0.7","0","1","166","100","-100","91002","0","50","0","710201001","333","500","0","21900","94002","-335","0","0","bgm_M126","0","50","0.7","-168","100","0.9","-1","-20","90","40004","0","0","0","0.9","0.7","1","31023","0","3","71020100"
"2100201","1","0","91002","-1","30","3","2","101311","0","0.7","0","1","166","5","-100","114072","0","50","0","710201011","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","101","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","22000","71020101"
"2100202","1","0","91002","-1","30","4","2","101311","0","0.7","0","1","166","5","-100","124192","0","50","0","710201021","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","102","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","22100","71020102"
"2100203","1","0","91002","-1","30","2","2","101311","0","0.7","0","1","166","5","-100","114012","0","50","0","710201031","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","103","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","22200","71020103"
"2100204","1","0","91002","-1","30","1","2","101311","0","0.7","0","1","166","5","-100","124282","0","50","0","710201041","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","104","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","22300","71020104"
"2100205","1","0","91002","-1","30","3","2","101311","0","0.7","0","1","166","5","-100","114222","0","50","0","710201051","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","105","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","22400","71020105"
"2100206","1","0","91002","-1","30","4","2","101311","0","0.7","0","1","166","5","-100","124312","0","50","0","710201061","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","106","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","22500","71020106"
"2100207","1","0","91002","-1","30","2","2","101311","0","0.7","0","1","166","5","-100","124342","0","50","0","710201071","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","107","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","22600","71020107"
"2100208","1","0","91002","-1","30","1","2","101311","0","0.7","0","1","166","5","-100","114252","0","50","0","710201081","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","108","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","22700","71020108"
"2100209","1","0","91002","-1","30","3","2","101311","0","0.7","0","1","166","5","-100","124372","0","50","0","710201091","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","109","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","22800","71020109"
"2100210","1","-20","140000","-1","1","4","2","101313","0","0.7","0","1","166","100","-100","91002","0","50","0","710201101","333","500","0","22900","94002","-335","0","72020110","bgm_M126","0","50","0.7","-168","110","0.9","-1","0","90","40004","0","0","0","0.9","0.7","1","31037","0","3","71020110"
"2100211","1","0","91002","-1","30","2","3","101321","0","0.7","0","1","166","5","-100","114132","0","50","0","710301111","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","111","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","23000","71030111"
"2100212","1","0","91002","-1","30","1","3","101321","0","0.7","0","1","166","5","-100","124432","0","50","0","710301121","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","112","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","23100","71030112"
"2100213","1","0","91002","-1","30","3","3","101321","0","0.7","0","1","166","5","-100","124522","0","50","0","710301131","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","113","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","23200","71030113"
"2100214","1","0","91002","-1","30","4","3","101321","0","0.7","0","1","166","5","-100","114162","0","50","0","710301141","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","114","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","23300","71030114"
"2100215","1","0","91002","-1","30","2","3","101321","0","0.7","0","1","166","5","-100","124042","0","50","0","710301151","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","115","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","23400","71030115"
"2100216","1","0","91002","-1","30","1","3","101321","0","0.7","0","1","166","5","-100","114102","0","50","0","710301161","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","116","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","23500","71030116"
"2100217","1","0","91002","-1","30","3","3","101321","0","0.7","0","1","166","5","-100","114072","0","50","0","710301171","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","117","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","23600","71030117"
"2100218","1","0","91002","-1","30","4","3","101321","0","0.7","0","1","166","5","-100","124192","0","50","0","710301181","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","118","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","23700","71030118"
"2100219","1","0","91002","-1","30","2","3","101321","0","0.7","0","1","166","5","-100","114012","0","50","0","710301191","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","119","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","23800","71030119"
"2100220","1","0","140000","-1","1","1","3","101323","0","0.7","0","1","166","100","-100","91002","0","50","0","710301201","333","500","0","23900","94002","-335","0","0","bgm_M126","0","50","0.7","-168","120","0.7","-1","0","90","40004","0","0","0","0.7","0.8","1","31011","0","3","71030120"
"2100221","1","0","91002","-1","30","3","3","101321","0","0.7","0","1","166","5","-100","124282","0","50","0","710301211","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","121","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","24000","71030121"
"2100222","1","0","91002","-1","30","4","3","101321","0","0.7","0","1","166","5","-100","114222","0","50","0","710301221","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","122","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","24100","71030122"
"2100223","1","0","91002","-1","30","2","3","101321","0","0.7","0","1","166","5","-100","124312","0","50","0","710301231","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.55","-168","123","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","24200","71030123"
"2100224","1","0","91002","-1","30","1","3","101321","0","0.7","0","1","166","5","-100","124342","0","50","0","710301241","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","124","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","24300","71030124"
"2100225","1","0","91002","-1","30","3","3","101321","0","0.7","0","1","166","5","-100","114252","0","50","0","710301251","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","125","0.7","1","0","90","40004","0","0","0","0.9","0.7","0","94002","0","24400","71030125"
"2100226","1","0","91002","-1","30","4","3","101321","0","0.7","0","1","166","5","-100","124372","0","50","0","710301261","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","126","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","24500","71030126"
"2100227","1","0","91002","-1","30","2","3","101321","0","0.7","0","1","166","5","-100","114132","0","50","0","710301271","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","127","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","24600","71030127"
"2100228","1","0","91002","-1","30","1","3","101321","0","0.7","0","1","166","5","-100","124432","0","50","0","710301281","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","128","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","24700","71030128"
"2100229","1","0","91002","-1","30","3","3","101321","0","0.7","0","1","166","5","-100","124522","0","50","0","710301291","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","129","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","24800","71030129"
"2100230","1","0","140000","-1","1","4","3","101323","0","0.7","0","1","166","100","-100","91002","0","50","0","710301301","333","500","0","24900","94002","-335","0","72030130","bgm_M126","0","50","0.7","-168","130","0.7","-1","0","90","40004","0","0","0","0.7","0.8","1","31046","0","3","71030130"
"2100231","1","0","91002","-1","30","2","4","101371","0","0.7","0","1","166","5","-100","124282","0","50","0","710401311","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","131","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","25000","71040131"
"2100232","1","0","91002","-1","30","1","4","101371","0","0.7","0","1","166","5","-100","114162","0","50","0","710401321","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","132","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","25100","71040132"
"2100233","1","0","91002","-1","30","3","4","101371","0","0.7","0","1","166","5","-100","114581","0","50","0","710401331","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","133","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","25200","71040133"
"2100234","1","0","91002","-1","30","4","4","101371","0","0.7","0","1","166","5","-100","114102","0","50","0","710401341","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","134","0.7","1","0","90","40004","0","0","0","0.9","0.7","0","94002","0","25300","71040134"
"2100235","1","0","91002","-1","30","2","4","101371","0","0.7","0","1","166","5","-100","124372","0","50","0","710401351","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","135","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","25400","71040135"
"2100236","1","0","91002","-1","30","1","4","101371","0","0.7","0","1","166","5","-100","124312","0","50","0","710401361","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","136","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","25500","71040136"
"2100237","1","0","91002","-1","30","3","4","101371","0","0.7","0","1","166","5","-100","124432","0","50","0","710401371","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","137","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","25600","71040137"
"2100238","1","0","91002","-1","30","4","4","101371","0","0.7","0","1","166","5","-100","124342","0","50","0","710401381","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","138","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","25700","71040138"
"2100239","1","0","91002","-1","30","2","4","101371","0","0.7","0","1","166","5","-100","114072","0","50","0","710401391","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","139","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","25800","71040139"
"2100240","1","0","140000","-1","1","1","4","101373","0","0.7","0","1","166","100","-100","91002","0","50","0","710401401","333","500","0","25900","94002","-335","0","0","bgm_M126","0","50","0.7","-168","140","0.7","-1","0","90","40004","0","0","0","0.7","0.7","1","31025","0","3","71040140"
"2100241","1","0","91002","-1","30","3","4","101371","0","0.7","0","1","166","5","-100","114551","0","50","0","710401411","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","141","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","26000","71040141"
"2100242","1","0","91002","-1","30","4","4","101371","0","0.7","0","1","166","5","-100","124282","0","50","0","710401421","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","142","0.7","1","0","90","40004","0","0","0","0.7","0.55","0","94002","0","26100","71040142"
"2100243","1","0","91002","-1","30","2","4","101371","0","0.7","0","1","166","5","-100","124372","0","50","0","710401431","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","143","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","26200","71040143"
"2100244","1","0","91002","-1","30","1","4","101371","0","0.7","0","1","166","5","-100","114102","0","50","0","710401441","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","144","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","26300","71040144"
"2100245","1","0","91002","-1","30","3","4","101371","0","0.7","0","1","166","5","-100","124042","0","50","0","710401451","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","145","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","26400","71040145"
"2100246","1","0","91002","-1","30","4","4","101371","0","0.7","0","1","166","5","-100","124312","0","50","0","710401461","333","500","0","0","0","-335","0","0","bgm_M127","0","50","0.7","-168","146","0.7","1","0","90","40004","0","0","0","0.7","0.7","0","94002","0","26500","71040146"
