6400313a195bdc309ee482a2eef7669f66ace23219359952b3ecbb00267ff05a,7f73182533da179f95f76db9517e8350e8d31474548f55b2fd07a0ff7b9d0d23,1c51cc747f35d23ac3b056f688ecc9a057a02e4cb60f113b401138ae6b6e86fe,4f713657241eb44874601ac842e2785dd1b558d4296f8a41b4e7b71dea24e3fe,fd0b16a71c4de722af546bcddec2dbb0f76b347c8acfdeee58f738f848121ef7,714e5e3659bff0f0dc4d083ac298eebf4836c09655096123de47cec0db648bf8,1eccd0d5e61d4f0b51f2754a00131ded608472f39f454f4b0aeb2a9db8005d02,0145e11e12164a9af2400ed5fe3c5fd63eb1fb201334b5b5eff2ff43a4c34930,6deebc94776d55d03c0a2e59a6410282304f143b59fde999a9c6b48aa9e57819,d2c2b121b9088bdf6461ff5971b17c6e5b75fbd71e3cc95a155c4ce6a876e1d1,c31518bfc984a31093d731efbc3f6c704f1f0e2b6b55a9da287f42686fd8b623,c3208cdf33650cf9213e1c951e1a5e999e5662fc970aecbe4c1f1a84ec97e42c,cdce7dfe70510e3cc85458de2b7333896fed2bf10e5fc35da6e6243563b00992,5e57a628b7907b48d40e67119392b06b181368a3937e5ae7e5f8c56d6f39f0e0,abbc7b07023b5683278ffe4adac98166bfcadd5a5fd62fdd7fa8bd5a5d11c2cd,261e4a85d3a89a0aca13d9d20b9c4414c7ae0532bfd14d7150350bf968ec2a04,61f4049de02df5721f741b4a2fbc2d5cc8a26784063253bb78318f5b622a9c95,5c316c364c4bf30926ed79b4b457b752618bd12945f9ab1920ed466e80868851,9efa43d94f3e284a6ece43d4d20d3d1c0615fd63d78e0cf1f4834cefd46139b0
"193","0","126","0","0","100801","0","22","150","4185","1440","16","17","149","52","4294","0","0","273"
"228","0","145","0","0","100801","0","22","151","4255","1440","17","17","174","52","4848","0","0","301"
"268","0","168","0","0","100801","0","22","151","4600","1440","18","17","199","52","5401","0","0","334"
"317","0","194","0","0","100801","0","22","151","5245","1440","19","17","199","52","6004","0","0","371"
"388","0","219","0","0","100801","0","22","151","5795","1440","20","17","199","52","6727","0","0","402"
"459","0","251","0","0","100801","0","22","151","6270","1540","21","17","199","52","7443","0","0","447"
"525","0","284","0","0","100801","0","22","151","7160","1640","22","17","199","52","8302","0","0","490"
"555","0","319","0","0","100801","0","22","151","8620","1640","23","17","199","52","9263","0","0","540"
"570","0","354","0","0","100801","0","22","151","10145","1640","24","17","199","52","10345","0","0","590"
"607","0","382","0","0","100801","0","22","151","11145","1640","25","17","199","52","11732","0","0","625"
"641","0","399","0","0","100801","0","22","151","11685","1640","26","17","199","52","13434","0","0","648"
"665","0","413","0","0","100801","0","22","151","12255","1640","27","17","199","52","15298","0","0","665"
"689","0","428","0","0","100801","0","22","151","12855","1640","28","17","199","52","17287","0","0","681"
"714","0","446","0","0","100801","0","22","151","13455","1640","29","17","199","52","19415","0","0","699"
"740","0","466","0","0","100801","0","22","151","14055","1640","30","17","199","52","21668","0","0","719"
"766","0","486","0","0","100801","0","22","151","14655","1640","31","17","199","52","24030","0","0","739"
"792","0","506","0","0","100801","0","22","151","15255","1640","32","17","199","52","26501","0","0","759"
"817","0","527","0","0","100801","0","22","151","15855","1640","33","17","199","52","29107","0","0","780"
"841","0","549","0","0","100801","0","22","151","16455","1640","34","17","199","52","31867","0","0","802"
"865","0","571","0","0","100801","0","22","151","17055","1640","35","17","199","52","34757","0","0","824"
"889","0","594","0","0","100801","0","22","151","17655","1640","36","17","199","52","37748","0","0","847"
"913","0","618","0","0","100801","0","22","151","18255","1640","37","17","199","52","40838","0","0","871"
"937","0","642","0","0","100801","0","22","151","18855","1640","38","17","199","52","44036","0","0","895"
"961","0","666","0","0","100801","0","22","151","19455","1640","39","17","199","52","47338","0","0","919"
"0","0","0","0","0","100901","0","0","0","55","50","2","0","0","0","26","0","0","3"
"0","0","0","0","0","100901","0","0","0","150","100","3","0","0","0","94","0","0","7"
"0","0","2","0","0","100901","0","0","10","270","100","4","0","0","0","214","0","0","14"
"0","0","2","0","0","100901","0","0","10","360","100","5","0","25","0","405","0","0","27"
"0","0","4","0","0","100901","0","0","10","710","100","6","0","75","0","634","0","0","40"
"0","0","8","0","0","100901","0","0","15","1305","100","7","0","110","0","894","0","0","54"
"0","0","10","1","0","100901","0","0","45","1470","100","8","4","145","0","1255","0","0","64"
"16","0","15","2","0","100901","0","0","45","1880","100","9","9","180","0","1633","0","0","73"
"34","0","21","4","0","100901","0","0","45","2230","520","10","14","180","0","2032","0","0","91"
"71","0","30","5","0","100901","0","5","45","2570","620","11","14","196","0","2474","0","0","101"
"124","0","33","6","0","100901","0","11","45","2670","720","12","14","232","0","2998","0","0","106"
"186","0","38","6","0","100901","0","17","45","2810","720","13","16","252","0","3531","0","0","113"
"262","0","42","6","0","100901","0","17","45","2950","840","14","18","282","0","4111","0","0","120"
"332","0","50","6","0","100901","0","17","45","2980","960","15","22","292","0","4716","0","0","129"
"407","0","55","6","0","100901","0","17","45","3010","960","16","22","322","0","5389","0","0","137"
"479","0","59","6","0","100901","0","17","45","3010","960","17","22","352","0","6117","0","0","146"
"568","0","65","6","0","100901","0","17","45","3010","960","18","22","382","0","6901","0","0","155"
"701","0","70","6","0","100901","0","17","45","3010","960","19","22","382","0","7789","0","0","162"
"858","0","80","6","0","100901","0","17","45","3010","960","20","22","382","0","8710","0","0","176"
"1060","0","86","6","0","100901","0","17","45","3010","1060","21","22","382","0","9729","0","0","184"
"1278","0","91","6","0","100901","0","17","45","3010","1160","22","22","382","0","10926","0","0","191"
"1462","0","97","6","0","100901","0","17","45","3010","1160","23","22","382","0","12249","0","0","207"
"1605","0","103","6","0","100901","0","17","45","3010","1160","24","22","382","0","13724","0","0","224"
"1714","0","109","6","0","100901","0","17","45","3010","1160","25","22","382","0","15434","0","0","232"
"1786","0","115","6","0","100901","0","17","45","3470","1160","26","22","382","0","17274","0","0","241"
"1831","0","121","6","0","100901","0","17","45","3470","1160","27","22","382","0","19309","0","0","249"
"1857","0","132","6","0","100901","0","17","45","3470","1160","28","22","382","0","21399","0","0","262"
"1890","0","136","6","0","100901","0","17","45","3930","1160","29","22","382","0","23721","0","0","266"
"1924","0","140","6","0","100901","0","17","45","3930","1160","30","22","382","0","26242","0","0","270"
"1958","0","144","6","0","100901","0","17","45","4390","1160","31","22","382","0","28821","0","0","274"
"1992","0","148","6","0","100901","0","17","45","4390","1160","32","22","382","0","31563","0","0","278"
"2025","0","152","6","0","100901","0","17","45","4890","1160","33","22","382","0","34396","0","0","282"
"2057","0","156","6","0","100901","0","17","45","5390","1160","34","22","382","0","37378","0","0","286"
"2089","0","160","6","0","100901","0","17","45","5390","1160","35","22","382","0","40565","0","0","290"
"2121","0","164","6","0","100901","0","17","45","5390","1160","36","22","382","0","43864","0","0","294"
"2153","0","169","6","0","100901","0","17","45","5890","1160","37","22","382","0","47208","0","0","299"
"2185","0","174","6","0","100901","0","17","45","6390","1160","38","22","382","0","50656","0","0","304"
"2217","0","178","6","0","100901","0","17","45","6390","1160","39","22","382","0","54271","0","0","308"
"0","0","1","0","0","101001","0","0","0","55","75","2","0","0","0","23","0","0","2"
"0","0","2","0","0","101001","0","0","0","150","150","3","0","0","0","78","0","0","7"
"0","0","5","0","0","101001","0","0","10","325","200","4","0","5","0","169","0","0","16"
"0","0","7","0","0","101001","0","0","10","625","200","5","0","15","0","322","0","0","32"
"0","0","15","0","0","101001","0","0","25","1155","200","6","0","15","0","495","0","0","51"
"0","0","22","0","0","101001","0","0","30","1515","200","7","0","50","26","724","0","0","69"
"0","0","33","0","0","101001","0","0","60","1845","200","8","4","50","52","988","0","0","90"
"0","0","44","0","0","101001","0","5","95","2380","200","9","9","50","52","1252","0","0","117"
"16","0","56","0","0","101001","0","10","100","2920","300","10","14","85","52","1551","0","0","139"
"24","0","67","0","0","101001","0","10","124","3540","840","11","14","85","52","1842","0","0","171"
"41","0","84","0","0","101001","0","14","130","3900","1060","12","17","111","52","2179","0","0","196"
"57","0","110","0","0","101001","0","19","132","4060","1180","13","17","133","52","2519","0","0","226"
"67","0","138","0","0","101001","0","21","136","4320","1300","14","17","145","52","2859","0","0","263"
"81","0","165","0","0","101001","0","21","145","4520","1520","15","17","145","52","3255","0","0","297"
"97","0","195","0","0","101001","0","21","151","4750","1520","16","17","145","52","3701","0","0","328"
"117","0","223","0","0","101001","0","21","152","4880","1520","17","17","160","52","4152","3","0","367"
"132","0","259","0","0","101001","0","21","152","5225","1520","18","17","185","52","4600","3","0","413"
"157","0","300","0","0","101001","0","21","152","5870","1615","19","17","185","52","5071","3","0","465"
"193","0","342","0","0","101001","0","21","152","6455","1615","20","17","185","52","5660","3","0","512"
"228","0","391","0","0","101001","0","21","152","7040","1615","21","17","185","52","6236","3","0","574"
"264","0","443","0","0","101001","0","21","152","8245","1715","22","17","185","52","6900","3","0","636"
"294","0","502","0","0","101001","0","21","152","9705","1715","23","17","185","52","7660","3","0","702"
"294","0","563","0","0","101001","0","21","152","11230","1715","24","17","185","52","8501","3","0","777"
"319","0","617","0","0","101001","0","21","152","12525","1715","25","17","185","52","9607","3","0","838"
"346","0","660","0","0","101001","0","21","152","13520","1715","26","17","185","52","11004","3","0","887"
"363","0","701","0","0","101001","0","21","152","14635","1715","27","17","185","52","12544","3","0","931"
"380","0","744","0","0","101001","0","21","152","15855","1715","28","17","185","52","14190","3","0","975"
"397","0","792","0","0","101001","0","21","152","17230","1715","29","17","185","52","15938","3","0","1023"
"415","0","843","0","0","101001","0","21","152","18685","1715","30","17","185","52","17793","3","0","1074"
"433","0","895","0","0","101001","0","21","152","20220","1715","31","17","185","52","19738","3","0","1126"
"451","0","948","0","0","101001","0","21","152","21830","1715","32","17","185","52","21773","3","0","1179"
"469","0","1002","0","0","101001","0","21","152","23610","1715","33","17","185","52","23924","3","0","1233"
"486","0","1058","0","0","101001","0","21","152","25630","1715","34","17","185","52","26191","3","0","1289"
"503","0","1114","0","0","101001","0","21","152","27820","1715","35","17","185","52","28569","3","0","1345"
"520","0","1171","0","0","101001","0","21","152","30180","1715","36","17","185","52","31029","3","0","1402"
"537","0","1230","0","0","101001","0","21","152","32615","1715","37","17","185","52","33570","3","0","1461"
"554","0","1289","0","0","101001","0","21","152","35215","1715","38","17","185","52","36200","3","0","1520"
"571","0","1348","0","0","101001","0","21","152","37980","1715","39","17","185","52","38915","3","0","1579"
"0","0","2","0","0","101101","0","0","0","50","50","2","0","0","17","0","0","0","3"
"0","0","3","0","0","101101","0","0","0","140","105","3","0","10","80","0","0","0","5"
"0","0","5","0","0","101101","0","0","5","260","245","4","0","45","198","0","0","0","7"
"0","0","9","0","0","101101","0","0","10","530","405","5","0","70","353","0","3","0","13"
"0","0","16","0","0","101101","0","0","10","1000","915","6","0","85","566","0","3","0","21"
"0","0","20","0","0","101101","0","0","10","1320","1520","7","0","85","838","0","7","0","33"
"0","0","31","0","0","101101","0","0","10","1750","1965","8","4","85","1137","0","7","0","50"
"0","0","46","0","0","101101","0","0","10","2165","2085","9","13","85","1451","0","14","25","65"
"0","5","54","0","0","101101","0","0","35","2585","2145","10","18","85","1787","0","19","70","82"
"0","10","61","0","0","101101","0","0","45","2985","2455","11","20","85","2216","0","19","111","98"
"0","30","65","2","0","101101","0","0","55","3355","2455","12","22","85","2636","0","24","144","110"
"0","43","71","4","0","101101","0","0","55","3505","2455","13","24","110","3162","0","24","193","123"
"0","46","78","6","0","101101","0","0","55","3505","2455","14","24","135","3781","0","24","262","132"
"0","49","88","6","0","101101","0","0","55","3505","2455","15","24","135","4448","0","24","341","139"
"0","57","103","6","0","101101","0","0","55","3505","2455","16","24","135","5126","0","24","398","146"
"0","60","116","6","0","101101","0","0","55","3555","2455","17","24","135","5846","0","24","478","155"
"0","60","128","6","0","101101","0","0","55","3605","2455","18","24","135","6596","0","24","587","174"
"0","60","137","6","0","101101","0","0","55","3700","2455","19","24","135","7442","0","24","697","198"
"0","60","155","6","0","101101","0","0","55","3895","2455","20","24","135","8317","0","24","786","231"
"0","60","166","6","0","101101","0","0","55","4085","2455","21","24","135","9346","0","24","889","259"
"0","60","182","6","0","101101","0","0","55","4175","2455","22","24","135","10529","0","24","1004","289"
"0","60","200","6","0","101101","0","0","55","4265","2455","23","24","135","11863","0","24","1099","316"
"0","60","212","6","0","101101","0","0","55","4355","2455","24","24","135","13327","0","24","1196","346"
"0","60","220","6","0","101101","0","0","55","4355","2455","25","24","135","15030","0","24","1270","368"
"0","60","226","6","0","101101","0","0","55","4675","2455","26","24","135","16889","0","24","1320","386"
"0","60","231","6","0","101101","0","0","55","4995","2455","27","24","135","18903","0","24","1354","398"
"0","60","237","6","0","101101","0","0","55","4995","2455","28","24","135","21100","0","24","1382","406"
"0","60","244","6","0","101101","0","0","55","5315","2455","29","24","135","23425","0","24","1413","413"
"0","60","252","6","0","101101","0","0","55","5315","2455","30","24","135","25924","0","24","1445","421"
"0","60","260","6","0","101101","0","0","55","5635","2455","31","24","135","28497","0","24","1477","429"
"0","60","269","6","0","101101","0","0","55","5635","2455","32","24","135","31207","0","24","1509","438"
"0","60","278","6","0","101101","0","0","55","6005","2455","33","24","135","34022","0","24","1540","447"
"0","60","287","6","0","101101","0","0","55","6005","2455","34","24","135","37028","0","24","1570","456"
"0","60","296","6","0","101101","0","0","55","6375","2455","35","24","135","40140","0","24","1600","465"
"0","60","306","6","0","101101","0","0","55","6375","2455","36","24","135","43396","0","24","1630","475"
"0","60","316","6","0","101101","0","0","55","6795","2455","37","24","135","46716","0","24","1660","485"
"0","60","326","6","0","101101","0","0","55","7215","2455","38","24","135","50146","0","24","1690","495"
"0","60","337","6","0","101101","0","0","55","7215","2455","39","24","135","53723","0","24","1720","506"
"0","0","0","0","0","101201","0","0","0","55","50","2","0","0","0","26","0","0","3"
"0","0","0","0","0","101201","0","0","0","150","100","3","0","0","0","94","0","0","7"
"0","0","2","0","0","101201","0","0","10","270","100","4","0","0","0","214","0","0","14"
"0","0","2","0","0","101201","0","0","10","450","100","5","0","0","0","405","0","0","29"
"0","0","4","0","0","101201","0","0","10","800","100","6","0","50","0","634","0","0","42"
"0","0","8","0","0","101201","0","0","15","1395","100","7","0","85","0","894","0","0","56"
"0","0","10","1","0","101201","0","0","45","1560","100","8","4","120","0","1255","0","0","66"
"16","0","19","2","0","101201","0","0","45","2135","100","9","9","155","0","1569","0","0","81"
"39","0","25","3","0","101201","0","0","45","2575","520","10","14","175","0","1921","0","0","103"
"84","0","28","4","0","101201","0","5","45","2835","740","11","14","191","0","2374","0","0","113"
"139","0","31","4","0","101201","0","13","45","2975","740","12","14","227","0","2840","0","0","123"
"199","0","39","4","0","101201","0","16","45","3215","740","13","16","247","0","3321","0","0","135"
"263","0","49","4","0","101201","0","16","45","3355","860","14","18","269","0","3813","0","0","152"
"319","0","63","4","0","101201","0","16","49","3445","980","15","20","279","0","4324","0","0","170"
"378","0","76","4","0","101201","0","16","49","3475","980","16","22","299","0","4892","0","0","187"
