4456e830b0c58cde62ffb767182db74e4a744674662c51a981e2227bcd03d13c,fb8cf4b99a4437c1811a598c3ca6c6bcc337617056773d872479be3f67e17122,5c186887550ab265fdeea062c2fe701dac2955ff6a46f42738a84ad1433ff1e3,0b83a10c74c514f0ff25f3d97d3147293fafa6ee17c12c6db54a310fc1bb89d0,77c8be58c1d5ad367edb8092e49520de255eb8b842a5cd700f32ca521f4b1de3,62c61b73528e670f4ecb40c2b13308a36d0d77df1439a4f6d44704015d735c75,38a33c1566486c92bd9e9ba8ac9e0201cf09cc21744c62879a21ff51da36b516,99f862e19d69b72f61a6f1ad7fbd42bf0d154a057d10e943f6ac32bf8ad9c208,5e86f9f058a5678d0200f7fc8714720e5d437b244039383ac39bb5a7a6904e9a,96b30a6ee18f60785fbba84ce9aaffa8f80da9fc59a6c06d5d8fc27bd0ef9c1f,9199165a1eaa178a5e23a04ee6049a0a7175412e4f593d3fa17c64b56d90dfe7,2a9b0252eec6cc1aa353f8bcda5cf9a2eb9e0b317a5ddf319f55d50d4e4b279b,185bdde52c81a5e3f117af1bc89b40f737613496b5ef4cc7caa2f8e70bc370de,ea7c2e567ff6b262693641dd393610f7e9d1e114f941a84fda9570fb97192416,a25ff8456cf226813704018ece86bf2d519f9ca77a05aa0a5818d41ff6d05c7f,b99b4f8a28e045fd429fdbdddfdc2f87a5591703ba8de1f2e2a56eb82364c2dd,82111863198c82343fc32b0e4685fa5719172bfdd704f8d04bd352310b69d06d,6c76eb2ef9ae4872d52205b504a76c4b871db9b58cbf073c4aa0fbe595cc7696,72f97441f0eb1e77972163c32f9cd6c355175aa91b124579d49ac0bb9ff6cb73,6e0d3a03af957d92c3d1467664d9ecb5fe5f4611b2f1e4f7998084b6112fb673,fe6cbfb87725a218f51518be722e171ad68adf4fd95889e428eb8b0e78ff8cf3,1ed059e2fc69ae2e185a2b3ee8009e5a4dd49c7883b30c3245ce6e07bd677e33,a410896785b93273898b25ea7d530bca3867052ecde4b4aaa02e9985f43594f5,ff11938a25b9a4d630600a0b9dc65ca5aeb25f3661b5389f22830b6ab42a4549,8db3ae5e5e04fc7479d39beb31fab746f26fc1ccb0290eab8ef88e0a24facaa2,cbbe8df0282fefdf35a6e4ca8525cc463ae7662597850f0490701b3821d0fbd4,18fc2973ed5e0871c5940908bad1af10ac95ae2d1b31e0f318541a46d7b6d9a9,0da18e02f444a33855315ae420ecb52649a44a0b22387c6d68a552f82e24732e,0e595654ae2d33d9ebe0752b4dd3d6c3698ee5aec5adec3f441dcac3dc58115c,1dce6129536ef490db5cac9e9e7ab4754f6a08b2903e67b06c42b0fa375092c3,8ca18b64f802dee2cf1b608767cea13749d45d1bbee7fb114345bc9ee3f00084,3737391ed076e0dbcb3c26fa75d8d3027c16c3bea56e97fa8bd8c14864dcda18,42e78bc46bcbe8af4bdd8eb75828bd5b41f89c82cf6cbf8f6d7ec0a9173cb38d,ed5a9be6b659ced729108eb9fd3073f21c067735e25ec7e8eeb74bb3e347e1c1,8241b4e340ae0dc86c2705ddddbd669a05db187383f3e6f65f8896ddbcbbdd67,e97d70d5e81bf0e84c2ed04160112057294e6a09e4f6b1dca9ee05459dff7961,6fc367d79fb6380c9da1dc84c2ef628a25df42b536db29a497205da64c908843,02ddc2fed45d4d0a7b5d795075de1d30a7a25f99fe82ff6671698a6400b665bf,764d9063008b50d907df3bf4e150bfa7c526cf96f241c514d680732b1083b72f,1e27ebed93d4cc806d08173c20b28505b46575b4907acc5dbfca2b87ddacabea,6dcfca4aad8d5ebb244a22c6249431be3950e00d6b82214c74886ebba0d61058,33996f2f6e94102b0dd761f15c404ad93b9bbee89ecee301fc4b3edfdd570d1b,de473ee983ae5f3ab9025a6b419d741bf903da5a1ce146a56ac13a9cf4db9f75,3d9b97c6a1260f71b65a081f2b8e4969ba421e2f0fde5ebc2127a0e66036347f
"0","0","3060","3060","0","15315245","0","狂野角鹿","0","0","0","0","3060","0","42","0","0","1842","0","0","0","0","3060","0","810101902","0","0","1","0","0","3060","0","0","0","3060","1228","0","11507","306","251600","0","0","200000001","0"
"29","0","306","306","0","11633792","0","美冬（工作服）的闇影","0","1287","0","35","306","0","42","0","5","969","0","1","0","0","306","0","810101903","0","0","32","0","0","306","13","0","0","306","1137","0","55211","306","616901","0","0","200000001","0"
"24","0","306","306","0","10560197","0","萊拉耶爾的闇影","0","0","0","45","306","0","42","0","5","522","0","0","0","0","306","17","810101904","0","2108","32","0","0","306","0","69482","0","306","470","0","0","306","626501","0","0","200000001","0"
"0","0","3060","3060","0","14563726","0","沉睡之梟","0","0","0","0","3060","0","42","0","0","691","0","0","0","0","3060","0","810101905","0","0","1","0","0","3060","0","23960","0","3060","461","0","0","306","255700","0","0","200000001","0"
"50","0","0","0","0","137000000","0","飛龍","0","0","0","0","650","0","60","0","1","800","0","0","0","0","0","0","810102001","0","0","1","0","0","750","0","0","0","5000","1200","0","40000","313","302106","0","0","300000008","0"
"0","0","0","100","0","1000000000","0","爆裂敵人","0","0","0","0","0","150","100","0","1","0","0","0","0","0","0","0","810102002","0","0","1","0","0","125","0","0","5000","125","0","0","0","313","217300","0","0","300000008","0"
"0","0","250","0","0","1000000000","0","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","0","0","0","0","810102003","0","0","1","0","0","0","0","0","0","0","0","0","0","313","217301","0","0","300000008","0"
"0","0","0","0","0","1000000000","0","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","0","0","0","0","810102004","0","0","1","0","0","0","0","0","0","5000","0","0","0","313","217302","0","0","300000008","0"
"0","0","3070","3070","0","13991776","0","岩龜暴君","0","0","0","0","3070","0","42","0","0","2310","0","0","0","0","3070","0","810102101","0","0","1","0","0","3070","0","0","0","3070","1540","0","12593","307","251100","0","0","200000001","0"
"0","0","3070","3070","0","14548906","0","獸人","0","0","0","0","3070","0","42","0","0","1386","0","0","0","0","3070","0","810102102","0","0","1","0","0","3070","0","0","0","3070","1540","0","13160","307","252800","0","0","200000001","0"
"0","0","3070","3070","0","14501858","0","狂野角鹿","0","0","0","0","3070","0","42","0","0","1848","0","0","0","0","3070","0","810102103","0","0","1","0","0","3070","0","0","0","3070","1232","0","13449","307","251600","0","0","200000001","0"
"28","0","307","307","0","11751797","0","秋乃的闇影","0","1474","0","45","307","0","46","0","6","1060","0","1","0","0","307","0","810102104","0","0","32","0","0","307","17","0","0","307","1169","0","68716","307","603201","0","0","200000001","0"
"20","0","307","307","0","11347293","0","望（聖誕節）的闇影","0","652","0","115","307","0","42","0","5","1986","0","1","0","0","307","4","810102105","0","0","32","0","0","307","28","0","0","307","2911","0","43415","307","611602","0","0","200000001","0"
"0","0","3070","3070","0","17103124","0","小小哥布林","0","0","0","0","3070","0","42","0","0","1386","0","0","0","0","3070","0","810102201","0","0","1","0","0","3070","200","0","0","3070","308","0","15013","307","250300","0","0","200000001","0"
"26","0","307","307","0","9910033","0","茜里（天使）的闇影","0","0","0","45","307","0","42","0","5","550","0","1","0","0","307","17","810102202","0","2354","32","0","0","307","0","92513","0","307","435","0","0","307","613701","0","0","200000001","0"
"0","0","3070","3070","0","13954587","0","翼耳兔","0","0","0","0","3070","0","42","0","0","693","0","0","0","0","3070","0","810102203","0","0","1","0","0","3070","0","61709","0","3070","462","0","0","307","256000","0","0","200000001","0"
"19","0","307","307","0","10551257","0","霞（魔法少女）的闇影","0","0","0","153","307","0","42","0","5","1694","0","1","0","0","307","21","810102204","0","518","32","0","0","307","3","60140","0","307","2098","0","0","307","612201","0","0","200000001","0"
"0","0","3070","3070","0","16052956","0","鈴蘭蟲","0","0","0","921","3070","0","42","0","0","462","0","0","0","0","3070","0","810102205","0","0","1","0","0","3070","0","33526","0","3070","308","0","0","307","258400","0","0","200000001","0"
"0","0","3070","3070","0","15452987","0","生者戰士像","0","0","0","0","3070","0","42","0","0","1848","0","0","0","0","3070","0","810102301","0","0","1","0","0","3070","0","0","0","3070","1848","0","15155","307","250900","0","0","200000001","0"
"23","0","307","307","0","12291579","0","深月（大江戶）的闇影","0","1951","0","30","307","0","42","0","5","735","0","1","0","0","307","1","810102302","0","0","32","0","0","307","3","0","0","307","784","0","63734","307","617501","0","0","200000001","0"
"33","0","307","307","0","11043639","0","碧（插班生）的闇影","0","1900","0","30","307","0","65","0","5","781","0","1","0","0","307","0","810102303","0","0","32","0","0","307","5","0","0","307","579","0","71637","307","610701","0","0","200000001","0"
"33","0","307","307","0","10646520","0","栞（魔法少女）的闇影","0","2196","0","30","307","0","65","0","5","729","0","1","0","0","307","0","810102304","0","0","32","0","0","307","3","0","0","307","529","0","72111","307","612301","0","0","200000001","0"
"0","0","3070","3070","0","14958707","0","氣球鳥","0","0","0","921","3070","0","42","0","0","1386","0","0","0","0","3070","0","810102305","0","0","1","0","0","3070","0","0","0","3070","924","0","2171","307","257600","0","0","200000001","0"
"0","0","3080","3080","0","14776441","0","沙塵野豬","0","0","0","0","3080","0","42","0","0","1854","0","0","0","0","3080","0","810102401","0","0","1","0","0","3080","0","0","0","3080","1236","0","14156","308","253200","0","0","200000001","0"
"0","0","3080","3080","0","15016012","0","叢林護衛","0","0","0","0","3080","0","42","0","0","2318","0","0","0","0","3080","0","810102402","0","0","1","0","0","3080","0","0","0","3080","927","0","14870","308","251300","0","0","200000001","0"
"19","0","308","308","0","12472794","0","空花（大江戶）的闇影","0","0","0","208","308","0","42","0","5","3381","0","1","0","0","308","20","810102403","0","122","32","0","0","308","12","31129","0","308","2321","0","0","308","609501","0","0","200000001","0"
"0","0","3080","3080","0","13899752","0","軟泥怪","0","0","0","0","3080","0","42","0","0","1391","0","0","0","0","3080","0","810102404","0","0","1","0","0","3080","0","46600","0","3080","927","0","0","308","252600","0","0","200000001","0"
"29","0","308","308","0","11645884","0","茜里的闇影","0","0","0","153","308","0","42","0","6","1652","0","1","0","0","308","21","810102405","0","613","32","0","0","308","3","69120","0","308","1419","0","0","308","600601","0","0","200000001","0"
"0","0","3080","3080","0","14378630","0","岩龜暴君","0","0","0","0","3080","0","42","0","0","2318","0","0","0","0","3080","0","810102501","0","0","1","0","0","3080","0","0","0","3080","1545","0","12593","308","251100","0","0","200000001","0"
"0","0","3080","3080","0","15168776","0","高等獸人","0","0","0","0","3080","0","42","0","0","2318","0","0","0","0","3080","0","810102502","0","0","1","0","0","3080","0","0","0","3080","927","0","13307","308","252900","0","0","200000001","0"
"0","0","3080","3080","0","14889195","0","狂野角鹿","0","0","0","0","3080","0","42","0","0","1854","0","0","0","0","3080","0","810102503","0","0","1","0","0","3080","0","0","0","3080","1236","0","13448","308","251600","0","0","200000001","0"
"23","0","308","308","0","12881069","0","空花的闇影","0","887","0","259","308","0","42","0","6","3189","0","1","0","0","308","6","810102504","0","62","32","0","0","308","22","0","0","308","2291","0","31602","308","604503","0","0","200000001","0"
"24","0","308","308","0","10109517","0","露娜的闇影","0","0","0","60","308","0","42","0","5","512","0","1","0","0","308","18","810102505","0","2128","32","0","0","308","0","80138","0","308","389","0","0","308","611401","0","0","200000001","0"
"29","0","308","308","0","12986492","0","克莉絲提娜的闇影","0","1873","0","30","308","0","44","0","6","482","0","1","0","0","308","0","810102601","0","0","32","0","0","308","3","0","0","308","671","0","81793","308","607101","0","0","200000001","0"
"0","0","3080","3080","0","15350009","0","火蜥蜴","0","0","0","0","3080","0","42","0","0","1391","0","0","0","0","3080","0","810102602","0","0","1","0","0","3080","0","0","0","3080","927","0","40452","308","252500","0","0","200000001","0"
"20","0","308","308","0","12995596","0","望（聖誕節）的闇影","0","652","0","115","308","0","42","0","5","1987","0","1","0","0","308","4","810102603","0","0","32","0","0","308","28","0","0","308","2915","0","43438","308","611602","0","0","200000001","0"
"18","0","308","308","0","12707885","0","可可蘿（公主）的闇影","0","203","0","1440","308","0","42","0","5","2036","0","1","0","0","308","4","810102604","0","0","32","0","0","308","40","0","0","308","2088","0","52928","308","680501","0","0","200000001","0"
"0","0","3080","3080","0","15506957","0","鑽頭鼴鼠","0","0","0","0","3080","0","42","0","0","696","0","0","0","0","3080","0","810102605","0","0","1","0","0","3080","0","0","0","3080","464","0","26493","308","257000","0","0","200000001","0"
"0","0","3090","3090","0","15138380","0","獸人","0","0","0","0","3090","0","42","0","0","1395","0","0","0","0","3090","0","810102701","0","0","1","0","0","3090","0","0","0","3090","1550","0","13159","309","252800","0","0","200000001","0"
"0","0","3090","3090","0","15065553","0","哥布林護衛","0","0","0","0","3090","0","42","0","0","1395","0","0","0","0","3090","0","810102702","0","0","1","0","0","3090","0","0","0","3090","1550","0","14726","309","251200","0","0","200000001","0"
"0","0","3090","3090","0","16679967","0","小狸貓","0","0","0","0","3090","0","42","0","0","930","0","0","0","0","3090","0","810102703","0","0","1","0","0","3090","0","8760","0","3090","620","0","0","309","250600","0","0","200000001","0"
"30","0","309","309","0","13343717","0","純的闇影","0","536","0","69","309","0","42","0","6","3270","0","1","0","0","309","5","810102704","0","0","32","0","0","309","26","0","0","309","2709","0","33660","309","604701","0","0","200000001","0"
"49","0","309","309","0","11376628","0","香織的闇影","0","2108","0","30","309","0","55","0","6","591","0","1","0","0","309","15","810102705","0","0","32","0","0","309","18","0","0","309","793","0","80487","309","601701","0","0","200000001","0"
"0","0","3090","3090","0","14653785","0","岩龜暴君","0","0","0","0","3090","0","42","0","0","2325","0","0","0","0","3090","0","810102801","0","0","1","0","0","3090","0","0","0","3090","1550","0","12593","309","251100","0","0","200000001","0"
"0","0","3090","3090","0","15988482","0","青藍魔像","0","0","0","0","3090","0","42","0","0","3720","0","0","0","0","3090","0","810102802","0","0","1","0","0","3090","0","0","0","3090","620","0","13017","309","250800","0","0","200000001","0"
"29","0","309","309","0","11395389","0","美冬（工作服）的闇影","0","1287","0","35","309","0","42","0","5","1021","0","1","0","0","309","0","810102803","0","0","32","0","0","309","13","0","0","309","1180","0","66015","309","616901","0","0","200000001","0"
"0","0","3090","3090","0","14254879","0","軟泥怪","0","0","0","0","3090","0","42","0","0","1395","0","0","0","0","3090","0","810102804","0","0","1","0","0","3090","0","46599","0","3090","930","0","0","309","252600","0","0","200000001","0"
"29","0","309","309","0","12004806","0","茜里的闇影","0","0","0","153","309","0","42","0","6","1653","0","1","0","0","309","21","810102805","0","613","32","0","0","309","3","69181","0","309","1420","0","0","309","600601","0","0","200000001","0"
"0","0","3090","3090","0","16059460","0","青藍魔像","0","0","0","0","3090","0","42","0","0","3720","0","0","0","0","3090","0","810102901","0","0","1","0","0","3090","0","0","0","3090","620","0","13017","309","250800","0","0","200000001","0"
"31","0","309","309","0","11768820","0","雪菲的闇影","0","2453","0","30","309","0","54","0","6","504","0","1","0","0","309","0","810102902","0","0","32","0","0","309","5","0","0","309","598","0","88572","309","606401","0","0","200000001","0"
"0","0","3090","3090","0","14506885","0","戳戳鳥","0","0","0","0","3090","0","42","0","0","1163","0","0","0","0","3090","0","810102903","0","0","1","0","0","3090","0","0","0","3090","775","0","18967","309","253400","0","0","200000001","0"
"24","0","309","309","0","11133551","0","莉莉（墮落）的闇影","0","1495","0","30","309","0","44","0","5","434","0","0","0","0","309","0","810102904","0","0","32","0","0","309","4","0","0","309","491","0","69606","309","625801","0","0","200000001","0"
"0","0","3090","3090","0","15050078","0","鬼燈螢","0","0","0","927","3090","0","42","0","0","930","0","0","0","0","3090","0","810102905","0","0","1","0","0","3090","0","0","0","3090","620","0","28091","309","258300","0","0","200000001","0"
"70","0","450","0","0","169000000","0","擲岩猴仙","0","0","0","0","5000","0","60","0","1","900","0","0","0","0","0","0","810103001","0","0","1","0","0","750","0","30000","0","750","1200","0","46000","316","306304","0","0","300000008","0"
"0","0","0","100","0","1000000000","0","爆裂敵人","0","0","0","0","0","150","100","0","1","0","0","0","0","0","0","0","810103002","0","0","1","0","0","125","0","0","5000","125","0","0","0","316","217300","0","0","300000008","0"
"0","0","250","0","0","1000000000","0","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","0","0","0","0","810103003","0","0","1","0","0","0","0","0","0","0","0","0","0","316","217301","0","0","300000008","0"
"0","0","0","0","0","1000000000","0","爆裂敵人","0","0","0","0","0","8000","100","0","1","0","0","0","0","0","0","0","810103004","0","0","1","0","0","0","0","0","0","0","0","0","0","316","217302","0","0","300000008","0"
"0","0","3100","3100","0","16130850","0","高等獸人","0","0","0","0","3100","0","44","0","0","2333","0","0","0","0","3100","0","810103101","0","0","1","0","0","3100","0","0","0","3100","933","0","13040","310","252900","0","0","200000001","0"
"0","0","3100","3100","0","14940628","0","軟泥怪","0","0","0","0","3100","0","44","0","0","1400","0","0","0","0","3100","0","810103102","0","0","1","0","0","3100","0","41236","0","3100","933","0","0","310","252600","0","0","200000001","0"
"36","0","310","310","0","10784092","0","安的闇影","0","0","0","45","310","0","44","0","5","536","0","1","0","0","310","18","810103103","0","2142","33","0","0","310","0","78304","0","310","447","0","0","310","609201","0","0","200000001","0"
"40","0","310","310","0","11970615","0","優衣（新年）的闇影","0","0","0","1580","310","0","44","0","6","1755","0","1","0","0","310","19","810103104","0","530","33","0","0","310","3","61620","0","310","1476","0","0","310","608802","0","0","200000001","0"
"0","0","3100","3100","0","15100083","0","沉睡之梟","0","0","0","0","3100","0","44","0","0","700","0","0","0","0","3100","0","810103105","0","0","1","0","0","3100","0","24900","0","3100","467","0","0","310","255700","0","0","200000001","0"
"0","0","0","0","0","1000000000","0","爆裂敵人","0","0","0","0","0","150","100","0","1","0","0","0","0","0","0","0","810103106","0","0","1","0","0","500","1","0","5000","500","0","0","0","301","217300","0","0","300000008","0"
"0","0","250","0","0","1000000000","0","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","0","0","0","0","810103107","0","0","1","0","0","0","1","0","0","0","0","0","0","301","217301","0","0","300000008","0"
"38","0","310","310","0","13518118","0","胡桃的闇影","0","355","0","59","310","0","44","0","6","2264","0","1","0","0","310","4","810103201","0","0","33","0","0","310","36","0","0","310","2282","0","43768","310","602101","0","0","200000001","0"
"36","0","310","310","0","10843434","0","茜里（天使）的闇影","0","0","0","45","310","0","44","0","5","543","0","1","0","0","310","17","810103202","0","2361","33","0","0","310","0","77349","0","310","445","0","0","310","613701","0","0","200000001","0"
"0","0","3100","3100","0","15182712","0","岩窟蝸牛","0","0","0","930","3100","0","44","0","0","1400","0","0","0","0","3100","0","810103203","0","0","1","0","0","3100","0","2016","0","3100","933","0","0","310","256900","0","0","200000001","0"
"0","0","3100","3100","0","15188132","0","幼年巨蜥","0","0","0","0","3100","0","44","0","0","467","0","0","0","0","3100","0","810103204","0","0","1","0","0","3100","0","61016","0","3100","311","0","0","310","258200","0","0","200000001","0"
"0","0","3100","3100","0","13897430","0","火焰咒士","0","0","0","0","3100","0","44","0","0","467","0","0","0","0","3100","0","810103205","0","0","1","0","0","3100","0","26304","0","3100","311","0","0","310","259300","0","0","200000001","0"
"0","0","3100","3100","0","19126911","0","沙塵野豬","0","0","0","0","3100","0","44","0","0","1866","0","0","0","0","3100","0","810103301","0","0","1","0","0","3100","0","0","0","3100","1244","0","17161","310","253200","0","0","200000001","0"
"0","0","3100","3100","0","18635497","0","生者劍士像","0","0","0","0","3100","0","44","0","0","2799","0","0","0","0","3100","0","810103302","0","0","1","0","0","3100","0","0","0","3100","1244","0","18618","310","251000","0","0","200000001","0"
"48","0","310","310","0","16582597","0","流夏的闇影","0","996","0","61","310","0","44","0","5","3036","0","1","0","0","310","4","810103303","0","0","33","0","0","310","42","0","0","310","2440","0","45756","310","605601","0","0","200000001","0"
"34","0","310","310","0","13402075","0","班比的闇影","0","0","0","45","310","0","44","0","5","555","0","1","0","0","310","17","810103304","0","2519","33","0","0","310","0","92994","0","310","405","0","0","310","622301","0","0","200000001","0"
"29","0","310","310","0","14104945","0","花凜的闇影","0","0","0","163","310","0","44","0","5","1547","0","0","0","0","310","21","810103305","0","509","33","0","0","310","3","67368","0","310","1286","0","0","310","618501","0","0","200000001","0"
"0","0","3110","3110","0","16902031","0","青藍魔像","0","0","0","0","3110","0","44","0","0","3744","0","0","0","0","3110","0","810103401","0","0","1","0","0","3110","0","0","0","3110","624","0","12736","311","250800","0","0","200000001","0"
"0","0","3110","3110","0","16357225","0","高等獸人","0","0","0","0","3110","0","44","0","0","2340","0","0","0","0","3110","0","810103402","0","0","1","0","0","3110","0","0","0","3110","936","0","13043","311","252900","0","0","200000001","0"
"0","0","3110","3110","0","16284422","0","叢林護衛","0","0","0","0","3110","0","44","0","0","2340","0","0","0","0","3110","0","810103403","0","0","1","0","0","3110","0","0","0","3110","936","0","14701","311","251300","0","0","200000001","0"
"36","0","311","311","0","14301890","0","貪吃佩可的闇影","0","492","0","142","311","0","44","0","6","2528","0","2","0","0","311","5","810103404","0","0","33","0","0","311","21","0","0","311","3065","0","41359","311","605802","0","0","200000001","0"
"53","0","311","311","0","12447355","0","忍的闇影","0","2066","0","77","311","0","59","0","6","718","0","1","0","0","311","0","810103405","0","0","33","0","0","311","19","0","0","311","880","0","73695","311","603103","0","0","200000001","0"
