5e8227a47248267e8ce3b388e8627efa6ec23a5ff565f1e29fbda3db9a93f5f7,72381e593ecefa652b52f940cfa5bff3167030e1d064402a94862257d634981a,3fc4c16fad4522633536a484a35c7a47d686d1d60edf911d8487bd1d69833abd,a55e6a3ca274a6b2265f1e47c6082558b71742bcabfdc3aeb798a0c20eb95d82,5ca26a3d4ad0c3dd67e728d0045001dd83018d1ab0de96e49d3bc9c5ff9602d1,d4e8d6b63c8ef3b58c61190e8a57ac9467135a0b33b53bd45e2b6e9053cf4b88,275bcc8914300ef4089a091c0042fb00044c72fd68027a314eed1fb9a76af199,1aab8396ea7526a1de8807cdad34d9c86391b0baae47f224d9b13a91c250144d,8fa0bc89b854fb5438f9c9c20894a0b22b1b9a7b2891712ff64e92091de07c0a,17d17fc9267d63592cca275c43545f98d29aefc302b8964fef8d2937f59f14e6,42440df21faeceee439a1bce46e5ed777c68db93365bfe8988d2a6c810f00635,a2a79ac923383b343bb6fbaac2f6ac12feeb2c58d3771961b58fa323154ac035,80113def1c93947fc1424a7e558c39ce3fb7c29bda7adb15db9e6da1a2891c14,bf22a1352b3227a819b0769995345d34e40354ffeac1dfd6b5624d064e3b50c6
"完成活動任務1-1 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72008001","9003","20008101","2021/02/09 16:00:00","20008102","72008001","20008"
"完成活動任務1-2 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72008002","9003","20008102","2021/02/09 16:00:00","20008102","72008002","20008"
"完成活動任務1-3 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72008003","9003","20008103","2021/02/09 16:00:00","20008102","72008003","20008"
"完成活動任務1-4 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72008004","9003","20008104","2021/02/09 16:00:00","20008102","72008004","20008"
"完成活動任務1-5 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72008005","9003","20008105","2021/02/09 16:00:00","20008102","72008005","20008"
"完成活動任務1-6 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72008006","9003","20008106","2021/02/09 16:00:00","20008102","72008006","20008"
"完成活動任務1-7 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72008007","9003","20008107","2021/02/09 16:00:00","20008102","72008007","20008"
"完成活動任務1-8 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72008008","9003","20008108","2021/02/09 16:00:00","20008102","72008008","20008"
"完成活動任務1-9 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72008009","9003","20008109","2021/02/09 16:00:00","20008102","72008009","20008"
"完成活動任務1-10 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72008010","9003","20008110","2021/02/09 16:00:00","20008102","72008010","20008"
"完成活動任務1-11 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72008011","9003","20008111","2021/02/09 16:00:00","20008102","72008011","20008"
"完成活動任務1-12 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72008012","9003","20008112","2021/02/09 16:00:00","20008102","72008012","20008"
"完成活動任務1-13 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72008013","9003","20008113","2021/02/09 16:00:00","20008102","72008013","20008"
"完成活動任務1-14 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72008014","9003","20008114","2021/02/09 16:00:00","20008102","72008014","20008"
"完成活動任務1-15 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72008015","9003","20008115","2021/02/09 16:00:00","20008102","72008015","20008"
"完成活動任務1-1 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72008016","9003","20008201","2021/02/09 16:00:00","20008103","72008016","20008"
"完成活動任務1-2 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72008017","9003","20008202","2021/02/09 16:00:00","20008103","72008017","20008"
"完成活動任務1-3 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72008018","9003","20008203","2021/02/09 16:00:00","20008103","72008018","20008"
"完成活動任務1-4 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72008019","9003","20008204","2021/02/09 16:00:00","20008103","72008019","20008"
"完成活動任務1-5 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72008020","9003","20008205","2021/02/09 16:00:00","20008103","72008020","20008"
"打倒1隻奧拉姆（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72008021","9001","660008101","2021/02/09 16:00:00","20008104","72008021","20008"
"打倒1隻奧拉姆（HARD限定）","601","0","8007","2030/12/31 14:59:59","1","0","72008022","9001","660008201","2021/02/09 16:00:00","20008104","72008022","20008"
"打倒 1 隻奧拉姆（VERY HARD限定）","601","0","8010","2030/12/31 14:59:59","1","0","72008023","9001","660008301","2021/02/09 16:00:00","20008104","72008023","20008"
"完成活動任務1-1 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72009001","9003","20009101","2021/03/25 16:00:00","20009102","72009001","20009"
"完成活動任務1-2 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72009002","9003","20009102","2021/03/25 16:00:00","20009102","72009002","20009"
"完成活動任務1-3 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72009003","9003","20009103","2021/03/25 16:00:00","20009102","72009003","20009"
"完成活動任務1-4 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72009004","9003","20009104","2021/03/25 16:00:00","20009102","72009004","20009"
"完成活動任務1-5 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72009005","9003","20009105","2021/03/25 16:00:00","20009102","72009005","20009"
"完成活動任務1-6 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72009006","9003","20009106","2021/03/25 16:00:00","20009102","72009006","20009"
"完成活動任務1-7 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72009007","9003","20009107","2021/03/25 16:00:00","20009102","72009007","20009"
"完成活動任務1-8 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72009008","9003","20009108","2021/03/25 16:00:00","20009102","72009008","20009"
"完成活動任務1-9 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72009009","9003","20009109","2021/03/25 16:00:00","20009102","72009009","20009"
"完成活動任務1-10 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72009010","9003","20009110","2021/03/25 16:00:00","20009102","72009010","20009"
"完成活動任務1-11 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72009011","9003","20009111","2021/03/25 16:00:00","20009102","72009011","20009"
"完成活動任務1-12 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72009012","9003","20009112","2021/03/25 16:00:00","20009102","72009012","20009"
"完成活動任務1-13 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72009013","9003","20009113","2021/03/25 16:00:00","20009102","72009013","20009"
"完成活動任務1-14 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72009014","9003","20009114","2021/03/25 16:00:00","20009102","72009014","20009"
"完成活動任務1-15 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72009015","9003","20009115","2021/03/25 16:00:00","20009102","72009015","20009"
"完成活動任務1-1 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72009016","9003","20009201","2021/03/25 16:00:00","20009103","72009016","20009"
"完成活動任務1-2 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72009017","9003","20009202","2021/03/25 16:00:00","20009103","72009017","20009"
"完成活動任務1-3 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72009018","9003","20009203","2021/03/25 16:00:00","20009103","72009018","20009"
"完成活動任務1-4 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72009019","9003","20009204","2021/03/25 16:00:00","20009103","72009019","20009"
"完成活動任務1-5 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72009020","9003","20009205","2021/03/25 16:00:00","20009103","72009020","20009"
"打倒1隻霧奇（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72009021","9001","660009101","2021/03/25 16:00:00","20009104","72009021","20009"
"打倒1隻霧奇（HARD限定）","601","0","8007","2030/12/31 14:59:59","1","0","72009022","9001","660009201","2021/03/25 16:00:00","20009104","72009022","20009"
"打倒1隻霧奇（VERY HARD限定）","601","0","8010","2030/12/31 14:59:59","1","0","72009023","9001","660009301","2021/03/25 16:00:00","20009104","72009023","20009"
"完成活動任務1-1 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72010001","9003","20010101","2021/04/21 16:00:00","20010102","72010001","20010"
"完成活動任務1-2 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72010002","9003","20010102","2021/04/21 16:00:00","20010102","72010002","20010"
"完成活動任務1-3 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72010003","9003","20010103","2021/04/21 16:00:00","20010102","72010003","20010"
"完成活動任務1-4 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72010004","9003","20010104","2021/04/21 16:00:00","20010102","72010004","20010"
"完成活動任務1-5 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72010005","9003","20010105","2021/04/21 16:00:00","20010102","72010005","20010"
"完成活動任務1-6 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72010006","9003","20010106","2021/04/21 16:00:00","20010102","72010006","20010"
"完成活動任務1-7 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72010007","9003","20010107","2021/04/21 16:00:00","20010102","72010007","20010"
"完成活動任務1-8 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72010008","9003","20010108","2021/04/21 16:00:00","20010102","72010008","20010"
"完成活動任務1-9 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72010009","9003","20010109","2021/04/21 16:00:00","20010102","72010009","20010"
"完成活動任務1-10 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72010010","9003","20010110","2021/04/21 16:00:00","20010102","72010010","20010"
"完成活動任務1-11 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72010011","9003","20010111","2021/04/21 16:00:00","20010102","72010011","20010"
"完成活動任務1-12 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72010012","9003","20010112","2021/04/21 16:00:00","20010102","72010012","20010"
"完成活動任務1-13 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72010013","9003","20010113","2021/04/21 16:00:00","20010102","72010013","20010"
"完成活動任務1-14 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72010014","9003","20010114","2021/04/21 16:00:00","20010102","72010014","20010"
"完成活動任務1-15 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72010015","9003","20010115","2021/04/21 16:00:00","20010102","72010015","20010"
"完成活動任務1-1 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72010016","9003","20010201","2021/04/21 16:00:00","20010103","72010016","20010"
"完成活動任務1-2 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72010017","9003","20010202","2021/04/21 16:00:00","20010103","72010017","20010"
"完成活動任務1-3 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72010018","9003","20010203","2021/04/21 16:00:00","20010103","72010018","20010"
"完成活動任務1-4 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72010019","9003","20010204","2021/04/21 16:00:00","20010103","72010019","20010"
"完成活動任務1-5 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72010020","9003","20010205","2021/04/21 16:00:00","20010103","72010020","20010"
"打倒 1 隻邪餅神鏡餅（NORMAL 限定）","601","0","8006","2030/12/31 14:59:59","1","0","72010021","9001","660010101","2021/04/21 16:00:00","20010104","72010021","20010"
"打倒1隻邪餅神鏡餅（HARD 限定）","601","0","8007","2030/12/31 14:59:59","1","0","72010022","9001","660010201","2021/04/21 16:00:00","20010104","72010022","20010"
"打倒 1 隻邪餅神鏡餅（VERY HARD 限定）","601","0","8010","2030/12/31 14:59:59","1","0","72010023","9001","660010301","2021/04/21 16:00:00","20010104","72010023","20010"
"完成活動任務1-1 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72011001","9003","20011101","2021/05/26 16:00:00","20011102","72011001","20011"
"完成活動任務1-2 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72011002","9003","20011102","2021/05/26 16:00:00","20011102","72011002","20011"
"完成活動任務1-3 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72011003","9003","20011103","2021/05/26 16:00:00","20011102","72011003","20011"
"完成活動任務1-4 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72011004","9003","20011104","2021/05/26 16:00:00","20011102","72011004","20011"
"完成活動任務1-5 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72011005","9003","20011105","2021/05/26 16:00:00","20011102","72011005","20011"
"完成活動任務1-6 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72011006","9003","20011106","2021/05/26 16:00:00","20011102","72011006","20011"
"完成活動任務1-7 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72011007","9003","20011107","2021/05/26 16:00:00","20011102","72011007","20011"
"完成活動任務1-8 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72011008","9003","20011108","2021/05/26 16:00:00","20011102","72011008","20011"
"完成活動任務1-9 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72011009","9003","20011109","2021/05/26 16:00:00","20011102","72011009","20011"
"完成活動任務1-10 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72011010","9003","20011110","2021/05/26 16:00:00","20011102","72011010","20011"
"完成活動任務1-11 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72011011","9003","20011111","2021/05/26 16:00:00","20011102","72011011","20011"
"完成活動任務1-12 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72011012","9003","20011112","2021/05/26 16:00:00","20011102","72011012","20011"
"完成活動任務1-13 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72011013","9003","20011113","2021/05/26 16:00:00","20011102","72011013","20011"
"完成活動任務1-14 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72011014","9003","20011114","2021/05/26 16:00:00","20011102","72011014","20011"
"完成活動任務1-15 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72011015","9003","20011115","2021/05/26 16:00:00","20011102","72011015","20011"
"完成活動任務1-1 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72011016","9003","20011201","2021/05/26 16:00:00","20011103","72011016","20011"
"完成活動任務1-2 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72011017","9003","20011202","2021/05/26 16:00:00","20011103","72011017","20011"
"完成活動任務1-3 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72011018","9003","20011203","2021/05/26 16:00:00","20011103","72011018","20011"
"完成活動任務1-4 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72011019","9003","20011204","2021/05/26 16:00:00","20011103","72011019","20011"
"完成活動任務1-5 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72011020","9003","20011205","2021/05/26 16:00:00","20011103","72011020","20011"
"打倒 1 隻醜陋可愛（NORMAL 限定）","601","0","8006","2030/12/31 14:59:59","1","0","72011021","9001","660011101","2021/05/26 16:00:00","20011104","72011021","20011"
"打倒 1 隻醜陋可愛（HARD限定）","601","0","8007","2030/12/31 14:59:59","1","0","72011022","9001","660011201","2021/05/26 16:00:00","20011104","72011022","20011"
"打倒 1 隻醜陋可愛（VERY HARD 限定）","601","0","8010","2030/12/31 14:59:59","1","0","72011023","9001","660011301","2021/05/26 16:00:00","20011104","72011023","20011"
"完成活動任務1-1 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72012001","9003","20012101","2021/06/25 16:00:00","20012102","72012001","20012"
"完成活動任務1-2 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72012002","9003","20012102","2021/06/25 16:00:00","20012102","72012002","20012"
"完成活動任務1-3 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72012003","9003","20012103","2021/06/25 16:00:00","20012102","72012003","20012"
"完成活動任務1-4 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72012004","9003","20012104","2021/06/25 16:00:00","20012102","72012004","20012"
"完成活動任務1-5 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72012005","9003","20012105","2021/06/25 16:00:00","20012102","72012005","20012"
"完成活動任務1-6 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72012006","9003","20012106","2021/06/25 16:00:00","20012102","72012006","20012"
"完成活動任務1-7 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72012007","9003","20012107","2021/06/25 16:00:00","20012102","72012007","20012"
"完成活動任務1-8 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72012008","9003","20012108","2021/06/25 16:00:00","20012102","72012008","20012"
"完成活動任務1-9 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72012009","9003","20012109","2021/06/25 16:00:00","20012102","72012009","20012"
"完成活動任務1-10 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72012010","9003","20012110","2021/06/25 16:00:00","20012102","72012010","20012"
"完成活動任務1-11 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72012011","9003","20012111","2021/06/25 16:00:00","20012102","72012011","20012"
"完成活動任務1-12 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72012012","9003","20012112","2021/06/25 16:00:00","20012102","72012012","20012"
"完成活動任務1-13 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72012013","9003","20012113","2021/06/25 16:00:00","20012102","72012013","20012"
"完成活動任務1-14 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72012014","9003","20012114","2021/06/25 16:00:00","20012102","72012014","20012"
"完成活動任務1-15 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72012015","9003","20012115","2021/06/25 16:00:00","20012102","72012015","20012"
"完成活動任務1-1 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72012016","9003","20012201","2021/06/25 16:00:00","20012103","72012016","20012"
"完成活動任務1-2 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72012017","9003","20012202","2021/06/25 16:00:00","20012103","72012017","20012"
"完成活動任務1-3 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72012018","9003","20012203","2021/06/25 16:00:00","20012103","72012018","20012"
"完成活動任務1-4 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72012019","9003","20012204","2021/06/25 16:00:00","20012103","72012019","20012"
