d6b5b2774e7222b2afdd25e4f7956d8b029a151cf58de96e295940c37df931a1,5ed586892e37274de3adb960aed460fa712f7c67306bd0cb7a2aeac33af14ec5,7a18bb6c01a0bdc3188c04a9b8c1eec54dcda822a08b6f2cc345c0f8cbffe498,c213c24b98526fe61d3f502d97b0a714edc17415a01ea3578f37f8cacaae2f3c,a98d7b7340d9452d63f4ce3ee83af8ae125094b500a3ba15d7c05bbd05f36645,cc421b0ce27179728e29f654f604dd55d7c55bf2d8fe25c35884ce9b30bbfb02,f85aa855b1abe5e0fa10046a4866187bdc099129eebd14375f6be36bff0ec05d,28e1f97bf363a9f0fb491970dcd96cd953264ec605b7475fcadede4e272d2277,484fa687107180ec861f7e5d15a054a938eb2808f180f87c71191955da684fff,ceb156b33ef097297740a9e49f8b2013da27993debff53d9a30818cf117b364a,d1d852f0a9a14b708fddb44bc85b3a122e231fdfb3271dbe961b9299b6c617e3,b59de837ff2795248c13b38737d60f49b05ade1b3ed13f018888e8badb21891c,b6af98746d749360f88f0008682279023333db09f28e800bfa5594f1e9f692a7,26c7baf55224f5e19ad90e0177f8ccda721281b10fa4060de0b1bfe9d65a41fa,d0c6e3b8589e263233fecd17791faaad470c9c3a1eeea78311d4b9ed630bcea4,7294ec5b7f39add7c3224f6cff8f4c19ac1c010ca5e7dc5f41c904483ddaba29,9c4fcaeadead9a51bc74e4d944a082e0361810a0791c8bdc9903227094f61943,abf10052288929694da1614d5a19bc63a5e43e5bc00880338f4280aa25d9f7ef,66d46e95cb3b84a7b333a25aacaeaaa845a43b8353515d42b883481e25c4397c,07ef1359add5170994538f04f667bbdb7013aabe8479bcc047ec26484610e988,1ced40f2d2564cc646e76faf292672a1357fbcce7b8ba69ae9fe3aace7b6687c,f76b0ebe6225a1c5169714c48f2e38090ea4bcad76cf32b2f8f861ec8df97b6b,8abb35a8eb8cf13c6a5191426bcd3b13942ebff9fc79c3e5ea3eb9f05cf262ca,ac548d3ae7e9c609b356f144994e9a3bd48963f8ec0b2a0a19d959df333ab144,ed236b1a43bba180a82f0d7eb3610b55756952cea3ccee768302f259053f8527,274dec9575e220b5bbb496367d3c3a2f1aa971e5ccf8499ba71773d4a3717b14,4ed765dfb75a94e4fb5660594f5b9b6e26ba904c2e1980254b0878881ead78ee,e58d0b53b368e398c83251a59b9d91057405e295ddc701802076facd4170537c,e20013123918d51900df2726b6b8f44829a8196201b350b27d13ba477ffbd0ac,99e80cce0cc5647f93b26c39bb8e45454927fca76484aa42362e2429c5a6a732,f86be41a6f253aeb0e76f09b2062c2b0da46575b5ff169abef8cb71cb9d0c542,a7be5c9dc48bd30518c9dabae729e353a921270679fe5717cd814948c9700679,8c9b57c62ee8ac202452cf18eeb26a65b483a3f58112d6a3b2189c79f18b5bf4,855405033089e12a841c5592a22346280ea92114fae83c38956efb2c1d3b9b60,af1a1162fb1dddd94cfcd3ea0f6c467fdfd585e28371ec8a84eda1b442d4f8fd,ba894f56f1d29560ff39c4ee3800324e2e7a020193d429a9f062b693ae473852,8be3e72d1a57b7c73d35d3e356ecb3581488c4a5e6a91d907c7f2c41445531be,cbd3ecdacf3e8608e5cc907fae0ecfda09c706547e03ecdf44e1935491b55f8f,f99ec7dd622a9882c4261445c9055de3df95f471bb008d8afa4cc048d5abd76f
"46.82","10","0","2.62","0","0","0","0","0","0.29","0","5.2","1","0","0","0","0","0","0","0","0","0","2.39","0","0","0","0","31020","0","0.27","0","15","0","0","0","102001","353.2","39.24","10000"
"56.18","10","0","3.14","0","0","0","0","0","0.43","0","7.8","2","0","0","0","0","0","0","0","0","0","2.86","0","0","0","0","31020","0","0.4","0","30","0","0","0","102001","423.8","58.86","20000"
"65.54","10","0","3.66","0","0","0","0","0","0.58","0","10.4","3","0","0","0","0","0","0","0","0","0","3.34","0","0","0","0","31020","0","0.54","0","100","0","0","0","102001","494.5","78.48","30000"
"74.91","10","0","4.19","0","0","0","0","0","0.72","0","13","4","0","0","0","0","0","0","0","0","0","3.82","0","0","0","0","31020","0","0.67","0","120","0","0","0","102001","565.1","98.1","40000"
"84.27","10","0","4.71","0","0","0","0","0","0.87","0","15.6","5","0","0","0","0","0","0","0","0","0","4.3","0","0","0","0","31020","0","0.81","0","150","0","0","0","102001","635.7","117.8","50000"
"1828.4","165","0","5.5","0","0","0","0","0","1.16","0","20.8","6","0","0","10","0","0","0","0","0","0","5.02","0","0","0","0","31020","10","1.08","0","0","0","0","0","102001","741.6","157","0"
"43.63","5","0","2.73","0","0","0","0","0","0.3","0","4.85","1","0","0","0","0","0","0","0","0","0","2.85","0","0","0","0","31021","0","0.32","0","15","0","0","0","102101","428.3","47.58","10000"
"52.35","5","0","3.27","0","0","0","0","0","0.45","0","7.27","2","0","0","0","0","0","0","0","0","0","3.42","0","0","0","0","31021","0","0.48","0","30","0","0","0","102101","513.9","71.37","20000"
"61.08","5","0","3.82","0","0","0","0","0","0.6","0","9.7","3","0","0","0","0","0","0","0","0","0","3.99","0","0","0","0","31021","0","0.64","0","100","0","0","0","102101","599.6","95.16","30000"
"69.8","5","0","4.36","0","0","0","0","0","0.75","0","12.12","4","0","0","0","0","0","0","0","0","0","4.56","0","0","0","0","31021","0","0.8","0","120","0","0","0","102101","685.2","119","40000"
"78.53","5","0","4.91","0","0","0","0","0","0.9","0","14.55","5","0","0","0","0","0","0","0","0","0","5.13","0","0","0","0","31021","0","0.96","0","150","0","0","0","102101","770.9","142.8","50000"
"341.7","5","0","65.73","0","0","0","0","0","1.2","0","19.4","6","0","0","15","0","0","0","0","0","0","50.99","0","0","0","0","31021","10","1.28","0","0","0","0","0","102101","899.3","190.4","0"
"0","0","0","2.28","0","5.41","0","0","0","0.25","0","0","1","0","0","0","0","0","0","0","0","0","2.16","0","0","48.65","0","31022","0","0.24","0","15","0","0","0","102201","372.9","41.43","10000"
"0","0","0","2.73","0","8.11","0","0","0","0.37","0","0","2","0","0","0","0","0","0","0","0","0","2.59","0","0","58.38","0","31022","0","0.36","0","30","0","0","0","102201","447.5","62.14","20000"
"0","0","0","3.19","0","10.82","0","0","0","0.5","0","0","3","0","0","0","0","0","0","0","0","0","3.02","0","0","68.11","0","31022","0","0.48","0","100","0","0","0","102201","522.1","82.86","30000"
"0","0","0","3.64","0","13.52","0","0","0","0.62","0","0","4","0","0","0","0","0","0","0","0","0","3.45","0","0","77.84","0","31022","0","0.6","0","120","0","0","0","102201","596.6","103.6","40000"
"0","0","0","4.1","0","16.23","0","0","0","0.75","0","0","5","0","0","0","0","0","0","0","0","0","3.88","0","0","87.57","0","31022","0","0.72","0","150","0","0","0","102201","671.2","124.3","50000"
"0","0","0","4.79","0","21.64","0","0","0","1","0","0","6","0","0","0","0","0","65","0","0","0","4.54","0","0","1692.2","0","31022","10","0.96","0","0","0","0","0","102201","783","165.8","0"
"50.01","10","0","2.85","0","0","0","0","0","0.32","0","5.56","1","0","0","0","0","0","0","0","0","0","2.39","0","0","0","0","31023","0","0.27","0","15","0","0","0","102301","391.7","43.52","10000"
"60.01","10","0","3.42","0","0","0","0","0","0.48","0","8.34","2","0","0","0","0","0","0","0","0","0","2.87","0","0","0","0","31023","0","0.41","0","30","0","0","0","102301","470","65.28","20000"
"70.01","10","0","3.99","0","0","0","0","0","0.64","0","11.12","3","0","0","0","0","0","0","0","0","0","3.35","0","0","0","0","31023","0","0.54","0","100","0","0","0","102301","548.4","87.04","30000"
"80.02","10","0","4.56","0","0","0","0","0","0.8","0","13.9","4","0","0","0","0","0","0","0","0","0","3.82","0","0","0","0","31023","0","0.68","0","120","0","0","0","102301","626.7","108.8","40000"
"90.02","10","0","5.13","0","0","0","0","0","0.96","0","16.68","5","0","0","0","0","0","0","0","0","0","4.3","0","0","0","0","31023","0","0.81","0","150","0","0","0","102301","705.1","130.6","50000"
"205.1","10","0","85.99","0","0","0","0","0","1.28","0","22.24","6","0","0","0","0","0","0","0","0","0","85.02","0","0","0","0","31023","10","1.08","0","0","0","0","0","102301","822.6","174.1","0"
"0","0","0","2.28","0","4.35","0","0","0","0.25","0","0","1","0","0","0","0","0","0","0","0","0","2.16","0","0","39.19","0","31025","0","0.24","0","15","0","0","0","102501","348.2","38.68","10000"
"0","0","0","2.73","0","6.52","0","0","0","0.37","0","0","2","0","0","0","0","0","0","0","0","0","2.59","0","0","47.02","0","31025","0","0.36","0","30","0","0","0","102501","417.8","58.02","20000"
"0","0","0","3.19","0","8.7","0","0","0","0.5","0","0","3","0","0","0","0","0","0","0","0","0","3.02","0","0","54.86","0","31025","0","0.48","0","100","0","0","0","102501","487.5","77.36","30000"
"0","0","0","3.64","0","10.87","0","0","0","0.62","0","0","4","0","0","0","0","0","0","0","0","0","3.45","0","0","62.7","0","31025","0","0.6","0","120","0","0","0","102501","557.1","96.7","40000"
"0","0","0","4.1","0","13.05","0","0","0","0.75","0","0","5","0","0","0","0","0","0","0","0","0","3.88","0","0","70.54","0","31025","0","0.72","0","150","0","0","0","102501","626.7","116.1","50000"
"0","0","0","4.79","0","17.4","0","0","0","1","0","0","6","0","0","0","0","2","90","0","0","0","4.54","0","0","1822.3","0","31025","5","0.96","0","0","0","0","0","102501","731.1","154.8","0"
"46.94","10","0","2.28","0","0","0","0","0","0.25","0","5.22","1","0","0","0","0","0","0","0","0","0","2.62","0","0","0","0","31026","0","0.29","0","15","0","0","0","102601","368","40.89","10000"
"56.33","10","0","2.74","0","0","0","0","0","0.38","0","7.83","2","0","0","0","0","0","0","0","0","0","3.14","0","0","0","0","31026","0","0.44","0","30","0","0","0","102601","441.6","61.34","20000"
"65.72","10","0","3.19","0","0","0","0","0","0.5","0","10.44","3","0","0","0","0","0","0","0","0","0","3.67","0","0","0","0","31026","0","0.58","0","100","0","0","0","102601","515.2","81.78","30000"
"75.1","10","0","3.65","0","0","0","0","0","0.63","0","13.05","4","0","0","0","0","0","0","0","0","0","4.19","0","0","0","0","31026","0","0.73","0","120","0","0","0","102601","588.8","102.3","40000"
"84.49","10","0","4.1","0","0","0","0","0","0.75","0","15.66","5","0","0","0","0","0","0","0","0","0","4.72","0","0","0","0","31026","0","0.87","0","150","0","0","0","102601","662.4","122.7","50000"
"1148.6","10","0","4.79","0","0","0","30","0","1","0","20.88","6","0","0","0","0","0","0","0","0","0","35.5","0","0","0","0","31026","10","1.16","0","0","0","0","0","102601","772.8","163.6","0"
"53.32","10","0","2.62","0","0","0","0","0","0.29","0","5.92","1","0","0","0","0","0","0","0","0","0","2.39","0","0","0","0","31027","0","0.27","0","15","0","0","0","102701","355.1","39.46","10000"
"63.98","15","0","3.14","0","0","0","0","0","0.43","0","8.88","2","0","0","0","0","0","0","0","0","0","2.86","0","0","0","0","31027","0","0.4","0","30","0","0","0","102701","426.2","59.19","20000"
"74.64","15","0","3.66","0","0","0","0","0","0.58","0","11.84","3","0","0","0","0","0","0","0","0","0","3.34","0","0","0","0","31027","0","0.54","0","100","0","0","0","102701","497.2","78.92","30000"
"85.31","15","0","4.19","0","0","0","0","0","0.72","0","14.8","4","0","0","0","0","0","0","0","0","0","3.82","0","0","0","0","31027","0","0.67","0","120","0","0","0","102701","568.2","98.65","40000"
"95.97","15","0","4.71","0","0","0","0","0","0.87","0","17.76","5","0","0","0","0","0","0","0","0","0","4.3","0","0","0","0","31027","0","0.81","0","150","0","0","0","102701","639.2","118.4","50000"
"1896.1","215","0","5.5","0","0","0","0","0","1.16","0","24.56","6","0","0","0","0","2","0","0","0","0","5.02","0","0","0","0","31027","5","1.08","0","0","0","0","0","102701","745.7","157.9","0"
"48.99","10","0","2.05","0","0","0","0","0","0.23","0","5.44","1","0","0","0","0","0","0","0","0","0","1.94","0","0","0","0","31028","0","0.22","0","15","0","0","0","102801","372.9","41.43","10000"
"58.78","10","0","2.46","0","0","0","0","0","0.34","0","8.16","2","0","0","0","0","0","0","0","0","0","2.32","0","0","0","0","31028","0","0.33","0","30","0","0","0","102801","447.5","62.14","20000"
"68.58","10","0","2.87","0","0","0","0","0","0.46","0","10.88","3","0","0","0","0","0","0","0","0","0","2.71","0","0","0","0","31028","0","0.44","0","100","0","0","0","102801","522.1","82.86","30000"
"78.38","10","0","3.28","0","0","0","0","0","0.57","0","13.6","4","0","0","0","0","0","0","0","0","0","3.1","0","0","0","0","31028","0","0.55","0","120","0","0","0","102801","596.6","103.6","40000"
"88.18","10","0","3.69","0","0","0","0","0","0.69","0","16.32","5","0","0","0","0","0","0","0","0","0","3.49","0","0","0","0","31028","0","0.66","0","150","0","0","0","102801","671.2","124.3","50000"
"1602.9","10","0","19.31","0","0","0","0","0","0.92","0","21.76","6","0","0","0","0","2","0","0","0","0","19.07","0","0","0","0","31028","10","0.88","0","0","0","0","0","102801","3283","165.8","0"
"39.65","10","0","3.19","0","0","0","0","0","0.35","0","4.41","1","0","0","0","0","0","0","0","0","0","2.85","0","0","0","0","31029","0","0.32","0","15","0","0","0","102901","443.9","49.32","10000"
"47.58","10","0","3.82","0","0","0","0","0","0.52","0","6.61","2","0","0","0","0","0","0","0","0","0","3.42","0","0","0","0","31029","0","0.48","0","30","0","0","0","102901","532.7","73.98","20000"
"55.51","10","0","4.46","0","0","0","0","0","0.7","0","8.82","3","0","0","0","0","0","0","0","0","0","3.99","0","0","0","0","31029","0","0.64","0","100","0","0","0","102901","621.4","98.64","30000"
"63.44","10","0","5.1","0","0","0","0","0","0.87","0","11.02","4","0","0","0","0","0","0","0","0","0","4.56","0","0","0","0","31029","0","0.8","0","120","0","0","0","102901","710.2","123.3","40000"
"71.37","10","0","5.74","0","0","0","0","0","1.05","0","13.23","5","0","0","0","0","0","0","0","0","0","5.13","0","0","0","0","31029","0","0.96","0","150","0","0","0","102901","799","148","50000"
"100","20","0","82.99","0","0","0","0","0","1.28","0","21.16","6","0","0","20","0","0","0","0","0","0","81.79","0","0","0","0","31029","5","1","0","0","0","0","0","102901","3333.5","176.4","0"
"47.96","10","0","2.62","0","0","0","0","0","0.29","0","5.33","1","0","0","0","0","0","0","0","0","0","2.39","0","0","0","0","31030","0","0.27","0","15","0","0","0","103001","343.4","38.15","10000"
"57.55","10","0","3.14","0","0","0","0","0","0.43","0","7.99","2","0","0","0","0","0","0","0","0","0","2.86","0","0","0","0","31030","0","0.4","0","30","0","0","0","103001","412.1","57.22","20000"
"67.14","10","0","3.66","0","0","0","0","0","0.58","0","10.66","3","0","0","0","0","0","0","0","0","0","3.34","0","0","0","0","31030","0","0.54","0","100","0","0","0","103001","480.8","76.3","30000"
"76.73","10","0","4.19","0","0","0","0","0","0.72","0","13.32","4","0","0","0","0","0","0","0","0","0","3.82","0","0","0","0","31030","0","0.67","0","120","0","0","0","103001","549.4","95.37","40000"
"86.32","10","0","4.71","0","0","0","0","0","0.87","0","15.99","5","0","0","0","0","0","0","0","0","0","4.3","0","0","0","0","31030","0","0.81","0","150","0","0","0","103001","618.1","114.5","50000"
"1830.8","155","0","5.5","0","0","0","0","0","1.16","0","21.32","6","0","0","15","0","0","0","0","0","0","5.02","0","0","0","0","31030","10","1.08","0","0","0","0","0","103001","721.1","152.6","0"
"46.82","10","0","2.51","0","0","0","0","0","0.28","0","5.2","1","0","0","0","0","0","0","0","0","0","2.28","0","0","0","0","31031","0","0.25","0","15","0","0","0","103101","363.1","40.34","10000"
"56.18","10","0","3.01","0","0","0","0","0","0.42","0","7.8","2","0","0","0","0","0","0","0","0","0","2.73","0","0","0","0","31031","0","0.37","0","30","0","0","0","103101","435.7","60.51","20000"
"65.54","10","0","3.51","0","0","0","0","0","0.56","0","10.4","3","0","0","0","0","0","0","0","0","0","3.19","0","0","0","0","31031","0","0.5","0","100","0","0","0","103101","508.4","80.68","30000"
"74.91","10","0","4.01","0","0","0","0","0","0.7","0","13","4","0","0","0","0","0","0","0","0","0","3.64","0","0","0","0","31031","0","0.62","0","120","0","0","0","103101","581","100.9","40000"
"84.27","10","0","4.51","0","0","0","0","0","0.84","0","15.6","5","0","0","0","0","0","0","0","0","0","4.1","0","0","0","0","31031","0","0.75","0","150","0","0","0","103101","653.6","121.1","50000"
"1598.4","10","0","20.27","0","0","0","0","0","1.12","0","20.8","6","0","0","0","0","2","0","0","0","0","19.79","0","0","0","0","31031","10","1","0","0","0","0","0","103101","3262.5","161.4","0"
"49.9","15","0","2.73","0","0","0","0","0","0.3","0","5.54","1","0","0","0","0","0","0","0","0","0","2.51","0","0","0","0","31032","0","0.28","0","15","0","0","0","103201","376","41.77","10000"
"59.88","15","0","3.27","0","0","0","0","0","0.45","0","8.31","2","0","0","0","0","0","0","0","0","0","3.01","0","0","0","0","31032","0","0.42","0","30","0","0","0","103201","451.2","62.65","20000"
"69.86","15","0","3.82","0","0","0","0","0","0.6","0","11.08","3","0","0","0","0","0","0","0","0","0","3.51","0","0","0","0","31032","0","0.56","0","100","0","0","0","103201","526.4","83.54","30000"
"79.84","15","0","4.36","0","0","0","0","0","0.75","0","13.85","4","0","0","0","0","0","0","0","0","0","4.01","0","0","0","0","31032","0","0.7","0","120","0","0","0","103201","601.6","104.5","40000"
"89.82","15","0","4.91","0","0","0","0","0","0.9","0","16.62","5","0","0","0","0","0","0","0","0","0","4.51","0","0","0","0","31032","0","0.84","0","150","0","0","0","103201","676.8","125.4","50000"
"1994.8","15","0","30.73","0","0","0","0","0","1.2","0","22.16","6","0","0","0","0","2","0","0","0","0","30.27","0","0","0","0","31032","5","1.12","0","0","0","0","0","103201","789.5","167.1","0"
"44.77","10","0","2.62","0","0","0","0","0","0.29","0","4.97","1","0","0","0","0","0","0","0","0","0","2.39","0","0","0","0","31033","0","0.27","0","15","0","0","0","103301","372.9","41.43","10000"
"53.72","10","0","3.14","0","0","0","0","0","0.43","0","7.45","2","0","0","0","0","0","0","0","0","0","2.86","0","0","0","0","31033","0","0.4","0","30","0","0","0","103301","447.5","62.14","20000"
"62.67","10","0","3.66","0","0","0","0","0","0.58","0","9.94","3","0","0","0","0","0","0","0","0","0","3.34","0","0","0","0","31033","0","0.54","0","100","0","0","0","103301","522.1","82.86","30000"
"71.63","10","0","4.19","0","0","0","0","0","0.72","0","12.42","4","0","0","0","0","0","0","0","0","0","3.82","0","0","0","0","31033","0","0.67","0","120","0","0","0","103301","596.6","103.6","40000"
"80.58","10","0","4.71","0","0","0","0","0","0.87","0","14.91","5","0","0","0","0","0","0","0","0","0","4.3","0","0","0","0","31033","0","0.81","0","150","0","0","0","103301","671.2","124.3","50000"
"294.1","10","0","88.5","0","0","0","0","0","1.16","0","19.88","6","0","0","25","0","0","0","0","0","0","88.02","0","0","0","0","31033","5","1.08","0","0","0","0","0","103301","783","165.8","0"
"43.63","10","0","2.28","0","0","0","0","0","0.25","0","4.85","1","0","0","0","0","0","0","0","0","0","2.85","0","0","0","0","31034","0","0.32","0","15","0","0","0","103401","372.9","41.43","10000"
"52.35","10","0","2.73","0","0","0","0","0","0.37","0","7.27","2","0","0","0","0","0","0","0","0","0","3.42","0","0","0","0","31034","0","0.48","0","30","0","0","0","103401","447.5","62.14","20000"
"61.08","10","0","3.19","0","0","0","0","0","0.5","0","9.7","3","0","0","0","0","0","0","0","0","0","3.99","0","0","0","0","31034","0","0.64","0","100","0","0","0","103401","522.1","82.86","30000"
"69.8","10","0","3.64","0","0","0","0","0","0.62","0","12.12","4","0","0","0","0","0","0","0","0","0","4.56","0","0","0","0","31034","0","0.8","0","120","0","0","0","103401","596.6","103.6","40000"
"78.53","10","0","4.1","0","0","0","0","0","0.75","0","14.55","5","0","0","0","0","0","0","0","0","0","5.13","0","0","0","0","31034","0","0.96","0","150","0","0","0","103401","671.2","124.3","50000"
"551.7","10","0","4.79","0","0","0","30","0","1","0","19.4","6","0","0","0","0","0","0","0","0","0","35.99","0","0","0","0","31034","0","1.28","0","0","0","0","0","103401","783","165.8","0"
"0","0","0","2.28","0","4.68","0","0","0","0.25","0","0","1","0","0","0","0","0","0","0","0","0","1.94","0","0","42.15","0","31036","0","0.22","0","15","0","0","0","103601","330.8","36.75","10000"
"0","0","0","2.73","0","7.02","0","0","0","0.37","0","0","2","0","0","0","0","0","0","0","0","0","2.32","0","0","50.58","0","31036","0","0.33","0","30","0","0","0","103601","396.9","55.12","20000"
"0","0","0","3.19","0","9.36","0","0","0","0.5","0","0","3","0","0","0","0","0","0","0","0","0","2.71","0","0","59.01","0","31036","0","0.44","0","100","0","0","0","103601","463","73.5","30000"
"0","0","0","3.64","0","11.7","0","0","0","0.62","0","0","4","0","0","0","0","0","0","0","0","0","3.1","0","0","67.44","0","31036","0","0.55","0","120","0","0","0","103601","529.2","91.87","40000"
"0","0","0","4.1","0","14.04","0","0","0","0.75","0","0","5","0","0","0","0","0","0","0","0","0","3.49","0","0","75.87","0","31036","0","0.66","0","150","0","0","0","103601","595.3","110.3","50000"
"0","0","0","4.79","0","18.72","0","0","0","1","0","0","6","0","0","0","0","2","90","0","0","0","4.07","0","0","1828.6","0","31036","5","0.88","0","0","0","0","0","103601","694.5","147","0"
"56.39","15","0","2.62","0","0","0","0","0","0.29","0","6.27","1","0","0","0","0","0","0","0","0","0","2.39","0","0","0","0","31037","0","0.27","0","15","0","0","0","103701","344.6","38.29","10000"
"67.67","15","0","3.14","0","0","0","0","0","0.44","0","9.41","2","0","0","0","0","0","0","0","0","0","2.87","0","0","0","0","31037","0","0.41","0","30","0","0","0","103701","413.5","57.44","20000"
"78.95","15","0","3.67","0","0","0","0","0","0.58","0","12.54","3","0","0","0","0","0","0","0","0","0","3.35","0","0","0","0","31037","0","0.54","0","100","0","0","0","103701","482.4","76.58","30000"
"90.22","15","0","4.19","0","0","0","0","0","0.73","0","15.68","4","0","0","0","0","0","0","0","0","0","3.82","0","0","0","0","31037","0","0.68","0","120","0","0","0","103701","551.4","95.73","40000"
"101.5","15","0","4.72","0","0","0","0","0","0.87","0","18.81","5","0","0","0","0","0","0","0","0","0","4.3","0","0","0","0","31037","0","0.81","0","150","0","0","0","103701","620.3","114.9","50000"
"2428.5","115","0","5.5","0","0","0","0","0","1.16","0","25.08","6","0","0","0","0","2","0","0","0","0","5.02","0","0","0","0","31037","5","1.08","0","0","0","0","0","103701","723.7","153.2","0"
"46.14","5","0","2.05","0","0","0","0","0","0.23","0","5.13","1","0","0","0","0","0","0","0","0","0","2.16","0","0","0","0","31038","0","0.24","0","15","0","0","0","103801","287.2","31.91","10000"
"55.36","5","0","2.46","0","0","0","0","0","0.34","0","7.69","2","0","0","0","0","0","0","0","0","0","2.59","0","0","0","0","31038","0","0.36","0","30","0","0","0","103801","344.7","47.86","20000"
"64.59","5","0","2.87","0","0","0","0","0","0.46","0","10.26","3","0","0","0","0","0","0","0","0","0","3.02","0","0","0","0","31038","0","0.48","0","100","0","0","0","103801","402.1","63.82","30000"
"73.82","5","0","3.28","0","0","0","0","0","0.57","0","12.82","4","0","0","0","0","0","0","0","0","0","3.45","0","0","0","0","31038","0","0.6","0","120","0","0","0","103801","459.6","79.77","40000"
"83.05","5","0","3.69","0","0","0","0","0","0.69","0","15.39","5","0","0","0","0","0","0","0","0","0","3.88","0","0","0","0","31038","0","0.72","0","150","0","0","0","103801","517","95.73","50000"
"1976.9","5","0","87.31","0","0","0","0","0","0.92","0","20.52","6","0","0","0","0","0","0","0","0","0","87.31","0","0","0","0","31038","5","0.92","0","0","0","0","0","103801","592.2","125.4","0"
"40.33","5","0","2.73","0","0","0","0","0","0.3","0","4.48","1","0","0","0","0","0","0","0","0","0","1.71","0","0","0","0","31040","0","0.19","0","15","0","0","0","104001","330.8","36.75","10000"
"48.39","5","0","3.27","0","0","0","0","0","0.45","0","6.72","2","0","0","0","0","0","0","0","0","0","2.05","0","0","0","0","31040","0","0.28","0","30","0","0","0","104001","396.9","55.12","20000"
"56.46","5","0","3.82","0","0","0","0","0","0.6","0","8.96","3","0","0","0","0","0","0","0","0","0","2.39","0","0","0","0","31040","0","0.38","0","100","0","0","0","104001","463","73.5","30000"
"64.52","5","0","4.36","0","0","0","0","0","0.75","0","11.2","4","0","0","0","0","0","0","0","0","0","2.73","0","0","0","0","31040","0","0.47","0","120","0","0","0","104001","529.2","91.87","40000"
"72.59","5","0","4.91","0","0","0","0","0","0.9","0","13.44","5","0","0","0","0","0","0","0","0","0","3.07","0","0","0","0","31040","0","0.57","0","150","0","0","0","104001","595.3","110.3","50000"
"684.7","5","0","70.73","0","0","0","0","0","1.2","0","17.92","6","0","0","25","0","0","0","0","0","0","98.59","0","0","0","0","31040","0","0.76","0","0","0","0","0","104001","694.5","147","0"
