0350f9bb311b80f41dea328eb2d19a4075919a12b6c2d0a62f65e7596e5411d7,856df8fdbb268160b165495fc35ca5b886264f06c504b6b34a4d148c1116f5d3,102c14977476e7965604eb529e2acac69f4a615c393df629407db9c58bf44836,8e66b0f59cb055ec1dec56a3770c0c81fa6436207106951c6ab6ba6cb94cb2c5,dc978bb71a4a0240f06b0b13089d93918662f18deddead475c579832ba2bd1ae,cbcde45db05d22aea11af99e4aec725a6be506ae1ac062cf483e8038296c0104,1e7097b84e4c4ddbceabd3af12f42060ecc96c83a32d3d2bc58046f1c3d07955
"1","3","0","1310019","「有機物」和「無機物」的差別，在於是否含有「碳」","1","2"
"1","3","0","1310020","一般來說，百葉箱是「綠色」的","1","2"
"1","3","0","1310022","時鐘短針一天「只會旋轉一圈」","1","2"
"1","3","0","1310024","地震波最開始產生之地點，稱為「震源」","1","2"
"1","3","0","1310025","地圖上連結兩處相同高度之地點的線，稱為「水平線」","1","2"
"1","3","0","1310026","乾電池的兩個電極是「正極」與「負極」","1","2"
"1","3","0","1310029","地球表面有一半以上為「陸地」","1","2"
"1","3","0","1310030","理化實驗所使用的酒精燈，正確熄滅方式為「吹氣」","1","2"
"1","3","0","1310031","位於颱風中心，風速平緩的部分稱為「眼」","1","2"
"1","3","0","1310034","上午２點的３個小時前是「晚上11點」","1","2"
"1","3","0","1310036","只用正方形所圍成的箱子形狀稱為「四角錐」","1","2"
"1","3","0","1310037","火山等地區地底下的岩漿噴出地表的現象稱為「火山噴發」","1","2"
"1","3","0","1310038","能避雷的金屬棒稱為「指南針」","1","2"
"1","3","0","1310040","所有圖形旋轉「360度」之後都會回復原樣","1","2"
"1","3","0","1310042","鋯元素這類在自然界中存在量稀少的金屬，稱為「稀有金屬」","1","2"
"1","3","0","1310043","當天最高氣溫超過該地區平均最高氣溫5°C 以上，稱為「熱浪」。","1","2"
"1","3","0","1310044","將音速視為１來計算的速度單位，稱為「節」","1","2"
"1","3","0","1310045","基本上磁鐵N極所指示方向為「北邊」","1","2"
"1","3","0","1310046","所謂的「1%」指的是「百分之一」","1","2"
"1","3","0","1310047","數字單位中，比億大的下一個單位是「京」","1","2"
"1","3","0","1310048","雪結晶的基本形狀是「六角形」","1","2"
"1","3","0","1310049","雨雪混雜的天氣稱為「霙」","1","2"
"1","3","0","1310050","在數學當中，三條橫線所代表的是「合同」","1","2"
"1","3","0","1310051","視角超過180度的凸透鏡，因跟生物視野相近，故被稱為「複眼透鏡」","1","2"
"1","3","0","1310052","發生於宇宙起源時的大爆炸，一般被稱為「超新星」","1","2"
"1","3","0","1310053","持有正或負電荷之原子或分子，稱為「離子」","1","2"
"1","3","0","1310054","冬天時人們吐出的氣息會變成白色的，這些「白色氣息」的真面目是「二氧化碳」","1","2"
"1","3","0","1310055","在脫掉毛衣之類的時候，會發出劈哩啪啦的聲響或看見藍白火花，是因為發生了「靜電」","1","2"
"1","3","0","1310058","「１公里」等於「1000公尺」","1","2"
"1","3","0","1310059","「拂曉的明星」、「傍晚的明星」指的是「木星」","1","2"
"1","3","0","1310060","微波爐是以「微波」來加熱食品","1","2"
"1","3","0","1311001","蘭德索爾是阿斯特賴亞島上的城鎮。","1","1"
"1","3","0","1311002","5000盧幣折50％是2500盧幣。","1","1"
"1","3","0","1311003","角鹿長老肉每100公克賣200盧幣，則購買500公克時價格為1000盧幣。","1","1"
"1","3","0","1311004","阿斯特賴亞大陸沒有沙漠。","1","1"
"1","3","0","1311005","阿斯特賴亞大陸有活火山。","1","1"
"2","3","0","1320002","元素符號為「H」的元素是「氫」","1","2"
"2","3","0","1320004","「ph3」的水溶液是「鹼性」","1","2"
"2","3","0","1320006","燃燒氫會產生「二氧化碳」","1","2"
"2","3","0","1320007","現在是１點50分，95分鐘後是「３點25分」","1","2"
"2","3","0","1320008","僅次於太陽，在地球能看到的第二亮的恆星是「天狼星」","1","2"
"2","3","0","1320009","和「引力」相反，會讓物體之間彼此遠離的力稱為「重力」","1","2"
"2","3","0","1320010","立方體指的是「正六面體」","1","2"
"2","3","0","1320011","數學中使用的記號「√」，其中文名稱為「符號」","1","2"
"2","3","0","1320012","過氧化氫水溶液加入二氧化錳，會產生「氧氣」","1","2"
"2","3","0","1320014","地底下具有流動性的高溫岩石稱為「地函」","1","2"
"2","3","0","1320017","銅的元素符號是「Ag」","1","2"
"2","3","0","1320019","在日本最能看清楚獵戶座的季節是「夏天」","1","2"
"2","3","0","1320020","在大氣壓下，物質由固態轉變為液態時的溫度，稱為「熔點」。","1","2"
"2","3","0","1320022","被使用於清洗餐具和除臭的小蘇打，其正式名稱為「碳酸鈉」","1","2"
"2","3","0","1320023","宇宙中四處飄散的宇宙垃圾，英文名稱為「Space Debris」","1","2"
"2","3","0","1320024","時鐘短針１小時轉動的角度是「360度」","1","2"
"2","3","0","1320025","時鐘長針１小時轉動的角度是「１度」","1","2"
"2","3","0","1320027","「光年」是「時間」的單位","1","2"
"2","3","0","1320028","「中性」水溶液的ph值是「５」","1","2"
"2","3","0","1320029","碳酸飲料氣泡的真面目是「氫」","1","2"
"2","3","0","1320030","日蝕時，影子會遮在太陽上的星球是「月亮」","1","2"
"2","3","0","1320032","重量單位中的１公噸等於「1000公斤」","1","2"
"2","3","0","1320034","在天氣圖中，被高氣壓與高氣壓夾住的部分稱為「高壓槽」","1","2"
"2","3","0","1320035","地球只有「一個」衛星","1","2"
"2","3","0","1320036","三次方後會變成「27」的數字是「９」","1","2"
"2","3","0","1320037","將稀鹽酸灑在鐵上後，會產生「氫」","1","2"
"2","3","0","1320038","將稀鹽酸灑在石灰岩上後，會產生「氯」","1","2"
"2","3","0","1320039","使用於燈泡的燈絲，元素符號為「W」的金屬是「鎢」","1","2"
"2","3","0","1320040","將一般電話機按鈕的所有數字相乘，結果會是「3628800」","1","2"
"2","3","0","1320041","銅在氧化後所產生的綠鏽稱為「銅綠」","1","2"
"2","3","0","1320043","若測驗成績的PR值為99，則代表該成績超過約99%的人。","1","2"
"2","3","0","1320044","在數學當中，計算「乗冪」時使用的記號是「？」","1","2"
"2","3","0","1320046","透過紙類等，將液體中混合的固體分離出來，稱為「過濾」","1","2"
"2","3","0","1320047","燃燒含碳物質，會產生「氧氣」","1","2"
"2","3","0","1320049","中央比邊緣還要薄的透鏡，稱為「凸透鏡」","1","2"
"2","3","0","1320050","以天體而言，與「公轉」相反的是「私轉」","1","2"
"2","3","0","1320051","一年當中，北半球太陽日照時間最長的日子是「夏至」","1","2"
"2","3","0","1320053","將水電解時產生的氣體，只有「氫氣」","1","2"
"2","3","0","1320054","「鑽石」也被稱為「金剛石」","1","2"
"2","3","0","1320055","覆蓋地球表面的固體部分之表層，稱為「地殼」","1","2"
"2","3","0","1320056","一般家庭用插座的電是「直流電」","1","2"
"2","3","0","1320057","波峰到波峰之間的距離稱為「頻率」","1","2"
"2","3","0","1320058","100赫茲的聲音，意指空氣在１秒內震動「100次」的聲音","1","2"
"2","3","0","1320060","立方公分是「面積」的單位","1","2"
"2","3","0","1320061","用上皿天平測量重量時使用的重物是「砝碼」","1","2"
"2","3","0","1321001","帕菲之城位於阿斯特賴亞大陸。","1","1"
"2","3","0","1321002","5000盧幣折25％是3700盧幣。","1","1"
"2","3","0","1321003","角鹿長老肉每100公克賣200盧幣，則購買350公克時價格為700盧幣。","1","1"
"2","3","0","1321004","吉歐‧提格尼亞可搭船抵達。","1","1"
"2","3","0","1321005","咖啡一杯賣500盧幣，持有1500盧幣即可購買【拉比林斯】所有人份的咖啡。","1","1"
"3","3","0","1330001","拉丁語「Cancer」指的是「天蠍座」","1","2"
"3","3","0","1330002","占星術中存在於13星座，但不存在於12星座的星座是「蛇夫座」","1","2"
"3","3","0","1330005","元素符號中，「Br」是「鈹 」","1","2"
"3","3","0","1330006","二位數質數當中最大的是「91」","1","2"
"3","3","0","1330007","在曲線上取一點，垂直於該點切線的直線稱為「法線」","1","2"
"3","3","0","1330008","物質吸收空氣中水分而溶解的現象稱為「蒸發」","1","2"
"3","3","0","1330009","2進位法中的「111」以10進位法來表現時則為「13」","1","2"
"3","3","0","1330011","原子序92，元素符號為U的元素是「鈾」","1","2"
"3","3","0","1330012","石油的主要成分是氫氣和「氮氣」","1","2"
"3","3","0","1330013","圓周率「3.14」的下個數字是「６」","1","2"
"3","3","0","1330015","銅和鎳的合金稱為「青銅」","1","2"
"3","3","0","1330016","用於證明地球自轉的單擺稱為「傅科擺」","1","2"
"3","3","0","1330018","為了將混合溶液分離，而將該液體蒸發產生的氣體冷卻，使其再次液化的方法稱為「蒸餾」","1","2"
"3","3","0","1330020","原子序最前面的元素，其元素符號是「H」","1","2"
"3","3","0","1330021","100分貝比10分貝大10倍。","1","2"
"3","3","0","1330022","在水中，聲音「無法傳遞」","1","2"
"3","3","0","1330023","「北回歸線」是太陽在北半球夏至所能直射到的最遠位置點的緯度線。","1","2"
"3","3","0","1330024","台灣地震震度分級有10個等級。","1","2"
"3","3","0","1330025","「天文單位」指的是「太陽與地球」的平均距離","1","2"
"3","3","0","1330026","「王水」是可以溶解「金」的液體","1","2"
"3","3","0","1330027","數學中所使用的記號「QED」意思是「因為」","1","2"
"3","3","0","1330028","為了用顯微鏡觀察，而用載玻片和蓋玻片夾住的樣品，在德文中稱為「Präparat」","1","2"
"3","3","0","1330029","整個天空中星座的數量有「108個」","1","2"
"3","3","0","1330031","地面天氣圖中，用來標示高氣壓中心的符號是「H」。","1","2"
"3","3","0","1330032","濃度15％的300公克食鹽水中，含有「15公克」的食鹽","1","2"
"3","3","0","1330033","「北極星」的正式名稱是「Polaris」","1","2"
"3","3","0","1330034","自古以來，「天鵝座」被認為是射手座的箭矢所瞄準的星座","1","2"
"3","3","0","1330035","金牛座有兩個肉眼就可以看到的星團為昴宿星團與畢宿星團","1","2"
"3","3","0","1330036","1天文單位原本是地球到太陽的平均距離，現在固定為149,597,871 公里。","1","2"
"3","3","0","1330039","地震震源正上方地表上的點，稱為「震央」","1","2"
"3","3","0","1330040","三角函數中，sin30度的值為「根號３」","1","2"
"3","3","0","1330042","測量星體亮度等級時，一等星是六等星的「約100倍」亮","1","2"
"3","3","0","1330043","規模１的地震和規模２的地震之間的能量差為「約10倍」","1","2"
"3","3","0","1330045","語源來自希臘語中的「怪物」，用來表現10的12次方之詞冠為「Tera」","1","2"
"3","3","0","1330046","同時丟出２個一般骰子時，同樣數字朝上的機率為「36分之１」","1","2"
"3","3","0","1330047","２人猜拳時，平手的機率為「３分之１」","1","2"
"3","3","0","1330050","太陽系中最小的行星是「火星」","1","2"
"3","3","0","1330051","太陽系中最大的行星是「木星」","1","2"
"3","3","0","1330052","將電流與電壓相乘可求出的是「電阻率」","1","2"
"3","3","0","1330054","三角形的三個頂點的內角角度加起來是「360度」","1","2"
"3","3","0","1330056","在地球的大氣中，含量最多的成分是「氮氣」","1","2"
"3","3","0","1330057","在地球的大氣中，含量第三多的成分是「二氧化碳」","1","2"
"3","3","0","1330058","菱形所有頂點的內角角度加起來是「360度」","1","2"
"3","3","0","1330059","地面天氣圖中，用來標示低氣壓中心的符號是「L」。","1","2"
"3","3","0","1330061","在化學中，與「氧化」相反的是「還原」","1","2"
"3","3","0","1331001","法艾頓草原是位於艾爾皮斯島的草原。","1","1"
"3","3","0","1331002","設置公會小屋家具「大地仙人掌花蜜鬆餅」12小時後，領取體力時可獲得體力為20。","1","1"
"3","3","0","1331003","陽卵旅館「哈蜜瓜汽水溫泉」的功效，是消除疲勞、促進血液循環、回歸童心。","1","1"
"3","3","0","1331004","通訊魔法是初出茅廬的魔術師無法使用的高級魔法。","1","1"
"3","3","0","1331005","朱諾平原是位於吉歐‧提格尼亞的平原。","1","1"
"1","4","0","1410001","醫療上使用的「紅外線熱影像」是用來測量人體「密度」","1","2"
"1","4","0","1410002","英語測驗多益的滿分為990分。","1","2"
"1","4","0","1410003","多益金色證書成績區間為850~990分。","1","2"
"1","4","0","1410004","租房子時會交給房東保管，並在退房時還給房客的錢稱為「禮金」。","1","2"
"1","4","0","1410005","公共設施等地設置的「AED」，是在「心臟」有緊急狀況時使用的機械","1","2"
"1","4","0","1410006","在醫院裡，受到骨折等外傷要看的是「內科」","1","2"
"1","4","0","1410007","「自動排檔車」的簡稱為「OT車」","1","2"
"1","4","0","1410008","出席結婚典禮包的錢叫做「奠儀」","1","2"
"1","4","0","1410009","台灣的國民基本教育是９年。","1","2"
"1","4","0","1410010","端午節的習俗中，會懸掛艾草、菖浦，象徵驅疫避邪。","1","2"
"1","4","0","1410011","人類牙齒中，恆齒生長前所長的牙齒是「幼齒」","1","2"
"1","4","0","1410012","電腦檔案名稱中的「.exe」、「.wav」等，稱為「副檔名」","1","2"
"1","4","0","1410013","重貼地板或增建等住宅改裝稱為「整建」","1","2"
"1","4","0","1410015","美金１元等於「100分」","1","2"
"1","4","0","1410016","在餐廳等社交場合，男性禮讓女性的態度稱為「女士優先」","1","2"
"1","4","0","1410019","婚禮上分送給賓客的禮品稱為「婚禮小物」","1","2"
"1","4","0","1410020","建材中，2×4角材的尺寸為1.5×3.5吋。","1","2"
"1","4","0","1410022","農曆新年時，長輩送給小孩的紅包稱為「壓歲錢」。","1","2"
"1","4","0","1410024","「備長炭」是「竹炭」的別名","1","2"
"1","4","0","1410025","針對販賣商品或提供服務等行為所課的稅金稱為「消費稅」","1","2"
"1","4","0","1410026","拍攝後，照片可快速顯影成像的相機稱為「Constant Camera」","1","2"
"1","4","0","1410027","在汽車等交通工具中，用來預防事故時身體被甩出去的帶子是「安全帶」","1","2"
"1","4","0","1410028","國內購入國外產品，稱為「輸出」","1","2"
"1","4","0","1410029","在日本，兒童節會裝飾的是「鯛魚旗」","1","2"
