e1541ca86a77508452882e556e4e7db56a8783d6ed63171087bc9e8069661b0c,dcef78fa1bf4556472c7c8bdf458708d994b2ed5b573ea0e879c4cfa0e9d638c,261662590851092ebd76ebc4d1444ef48da4239e8efe4318870d4f770e51c0ad,e812a8166fb9080096a01b1f50a07ab57afd14495255aa7642f392033361ba90,4bbdb7ff55ab2069e2852e8c3b36e96b686018f6e6a4661f89171f769ce7c9e1,502fd7a587017359137464f43a38f567e3ce4ed8ee822976d018b679ab6596f0,e66fdd876ff892702b213f6387b81de292433459b921510c3f984fda3869fbdf,bc9825847d6d2aff15fde9046ff2bd2a8ebec8801006f295fcc8979e3c87de0b,558a3924cbb0dd5cb01b161b2545c851c2d9aea707a6ea5a908d3e4e8cdc8543,da143926f46101ba3b3d213cf8dcdeb24a3066410f6f76a49fdf279b76cf9dc1,447b673186e20f50e1f12cd2c91b4d018d68d21cbd60d7a490cb5df7e110daf4,1ca259791b5342ec17f8c4360a23273c93b810f0b6980cd8374bc41a59306632,1d8b79cb8f403843d0cc4f6f91ec6b3edc59ae89261243004a30ba80b4a26c52
"10020156","2","0","0","0","10020158","22","0","11","0","10020157","10001","0"
"10020157","2","0","0","0","10020480","21","0","7","0","10020158","10001","0"
"10020560","2","0","0","0","10020168","17","0","3","0","10020167","1","0"
"10020167","2","0","0","0","10020169","16","0","12","0","10020168","0","0"
"10020168","2","0","0","0","10020175","15","10020477","7","0","10020169","10002","0"
"10020169","2","0","0","0","10020176","14","0","2","0","10020175","2","0"
"10020175","2","0","0","0","10020178","13","0","6","0","10020176","0","0"
"10020178","2","0","0","10020479","10020179","11","0","14","0","10020177","2","0"
"10020176","2","0","0","0","10020177","12","0","14","0","10020178","4","0"
"10020177","2","0","0","0","10020180","10","0","4","0","10020179","0","0"
"10020179","2","0","0","0","10020182","9","0","7","0","10020180","10003","0"
"10020180","2","0","0","0","10020183","8","0","3","0","10020182","3","0"
"10020182","2","0","0","0","10020184","7","0","11","0","10020183","10001","0"
"10020183","2","0","0","0","10020185","6","0","2","0","10020184","1","0"
"10020184","2","0","0","0","10020186","5","0","12","0","10020185","0","0"
"10020185","2","0","0","0","10020187","4","0","6","0","10020186","0","0"
"10020186","2","0","0","0","10020188","3","0","14","0","10020187","3","0"
"10020187","2","0","0","0","10020189","2","0","7","0","10020188","10003","0"
"10020188","2","0","0","0","10020190","1","0","2","0","10020189","1","0"
"10020189","2","0","0","0","10020191","0","0","13","0","10020190","0","0"
"10020190","2","0","0","0","10020192","66","0","6","0","10020191","0","0"
"10020191","2","0","0","0","10020193","65","0","7","0","10020192","10001","0"
"10020192","2","0","0","0","10020194","64","0","3","0","10020193","1","0"
"10020193","2","0","0","0","10020202","63","0","4","0","10020194","0","0"
"10020194","2","0","0","0","10020203","62","0","2","0","10020202","1","0"
"10020202","2","0","0","0","10020450","61","0","7","0","10020203","10001","0"
"10020476","2","0","0","0","10020235","36","0","2","0","10020234","2","0"
"10020234","2","0","0","0","10020236","35","0","7","0","10020235","10002","0"
"10020235","2","0","0","0","10020237","34","0","2","0","10020236","1","0"
"10020236","2","0","0","0","10020239","33","10020549","4","0","10020237","0","0"
"10020237","2","0","0","0","10020253","32","0","7","0","10020239","10001","0"
"10020239","2","0","0","0","10020254","31","0","6","0","10020253","0","0"
"10020253","2","0","0","0","10020255","30","0","12","0","10020254","0","0"
"10020254","2","0","0","10020555","10020256","29","0","3","0","10020255","2","0"
"10020255","2","0","0","0","10020257","28","0","7","0","10020256","10001","0"
"10020256","2","0","0","0","10020258","27","0","5","0","10020257","0","0"
"10020257","2","0","0","0","10020410","26","0","6","0","10020258","0","0"
"10020410","2","0","0","0","10020261","24","0","12","0","10020260","0","0"
"10020260","2","0","0","0","10020262","23","0","2","0","10020261","1","0"
"10020261","2","0","0","0","10020263","22","0","4","0","10020262","0","0"
"10020262","2","0","0","0","10020264","21","0","7","0","10020263","10002","0"
"10020263","2","0","0","0","10020265","20","0","14","0","10020264","4","0"
"10020264","2","0","0","0","10020266","19","0","12","0","10020265","0","0"
"10020265","2","0","0","0","10020267","18","0","11","0","10020266","10001","0"
"10020266","2","0","0","0","10020268","17","0","3","0","10020267","2","0"
"10020267","2","0","0","0","10020269","16","0","2","0","10020268","3","0"
"10020268","2","0","0","0","10020270","15","10020273","4","0","10020269","0","0"
"10020269","2","0","0","0","10020271","14","0","2","0","10020270","1","0"
"10020270","2","0","0","0","10020275","13","0","2","0","10020271","3","0"
"10020273","2","0","0","0","10020274","13","0","6","0","10020272","0","0"
"10020269","2","0","0","0","10020272","14","0","7","0","10020273","10001","0"
"10020272","2","0","0","0","10020276","12","0","14","0","10020274","5","0"
"10020271","2","0","0","0","10020276","12","0","3","0","10020275","2","0"
"10020274","2","0","0","10020275","10020277","11","0","7","0","10020276","10003","0"
"10020276","2","0","0","0","10020278","10","0","2","0","10020277","1","0"
"10020277","2","0","0","0","10020279","9","0","14","0","10020278","3","0"
"10020278","2","0","0","0","10020280","8","0","7","0","10020279","10001","0"
"10020279","2","0","0","0","10020281","7","0","6","0","10020280","0","0"
"10020280","2","0","0","0","10020282","6","0","2","0","10020281","2","0"
"10020281","2","0","0","0","10020283","5","0","11","0","10020282","10001","0"
"10020282","2","0","0","0","10020284","4","0","4","0","10020283","0","0"
"10020283","2","0","0","0","10020285","3","0","5","0","10020284","0","0"
"10020284","2","0","0","0","10020286","2","0","2","0","10020285","1","0"
"10020285","2","0","0","0","10020287","1","0","7","0","10020286","10003","0"
"10020286","2","0","0","0","10020288","0","0","13","0","10020287","0","0"
"10020287","2","0","0","0","10020289","66","0","7","0","10020288","10001","0"
"10020288","2","0","0","0","10020290","65","0","5","0","10020289","0","0"
"10020289","2","0","0","0","10020291","64","0","2","0","10020290","1","0"
"10020290","2","0","0","0","10020292","63","0","6","0","10020291","0","0"
"10020291","2","0","0","0","10020293","62","0","12","0","10020292","0","0"
"10020292","2","0","0","0","10020294","61","0","2","0","10020293","1","0"
"10020293","2","0","0","0","10020295","60","10020545","4","0","10020294","0","0"
"10020294","2","0","0","0","10020296","59","0","3","0","10020295","1","0"
"10020295","2","0","0","0","10020419","58","0","7","0","10020296","10001","0"
"10020431","2","0","0","0","10020336","45","0","12","0","10020331","0","0"
"10020331","2","0","0","0","10020337","44","0","14","0","10020336","3","0"
"10020336","2","0","0","0","10020338","43","0","2","0","10020337","2","0"
"10020337","2","0","0","0","10020339","42","0","7","0","10020338","10002","0"
"10020338","2","0","0","0","10020412","41","0","11","0","10020339","10001","0"
"10020412","2","0","0","0","10020342","39","0","2","0","10020341","2","0"
"10020341","2","0","0","0","10020343","38","0","4","0","10020342","0","0"
"10020342","2","0","0","0","10020344","37","0","3","0","10020343","1","0"
"10020343","2","0","0","0","10020345","36","0","2","0","10020344","1","0"
"10020344","2","0","0","0","10020346","35","0","12","0","10020345","0","0"
"10020345","2","0","0","0","10020347","34","0","6","0","10020346","0","0"
"10020346","2","0","0","0","10020348","33","0","2","0","10020347","1","0"
"10020347","2","0","0","0","10020349","32","0","14","0","10020348","3","0"
"10020348","2","0","0","0","10020351","31","10020350","4","0","10020349","0","0"
"10020349","2","0","0","0","10020352","32","0","3","0","10020350","3","0"
"10020349","2","0","0","0","10020353","30","0","7","0","10020351","10002","0"
"10020350","2","0","0","0","10020355","31","0","2","0","10020352","3","0"
"10020351","2","0","0","0","10020354","29","0","3","0","10020353","2","0"
"10020353","2","0","0","0","10020358","28","0","2","0","10020354","2","0"
"10020352","2","0","0","0","10020356","30","0","14","0","10020355","5","0"
"10020355","2","0","0","0","10020357","29","0","7","0","10020356","10003","0"
"10020356","2","0","0","0","10020358","28","0","3","0","10020357","3","0"
"10020354","2","0","0","10020357","10020359","27","0","6","0","10020358","0","0"
"10020358","2","0","0","0","10020360","26","0","5","0","10020359","0","0"
"10020359","2","0","0","0","10020361","25","0","4","0","10020360","0","0"
"10020360","2","0","0","0","10020362","24","0","2","0","10020361","3","0"
"10020361","2","0","0","0","10020363","23","0","7","0","10020362","10001","0"
"10020362","2","0","0","0","10020364","22","0","2","0","10020363","1","0"
"10020363","2","0","0","0","10020365","21","0","14","0","10020364","4","0"
"10020364","2","0","0","0","10020366","20","0","4","0","10020365","0","0"
"10020365","2","0","0","0","10020367","19","0","5","0","10020366","0","0"
"10020366","2","0","0","0","10020368","18","0","3","0","10020367","1","0"
"10020367","2","0","0","0","10020369","17","0","11","0","10020368","10001","0"
"10020368","2","0","0","0","10020370","16","0","2","0","10020369","1","0"
"10020369","2","0","0","0","10020440","15","10020437","4","0","10020370","0","0"
"10020449","2","0","0","0","10020383","4","0","3","0","10020382","3","0"
"10020382","2","0","0","0","10020384","3","0","6","0","10020383","0","0"
"10020383","2","0","0","0","10020385","2","0","2","0","10020384","2","0"
"10020384","2","0","0","0","10020386","1","0","2","0","10020385","1","0"
"10020385","2","0","0","0","10020387","0","0","13","0","10020386","0","0"
"10020386","2","0","0","0","10020388","66","0","6","0","10020387","0","0"
"10020387","2","0","0","0","10020389","65","0","4","0","10020388","0","0"
"10020388","2","0","0","0","10020390","64","0","3","0","10020389","2","0"
"10020389","2","0","0","0","10020002","63","0","12","0","10020390","0","0"
"10020079","2","10020582","0","10020581","10020405","6","0","2","0","10020404","1","0"
"10020404","2","0","0","0","10020406","5","0","3","0","10020405","3","0"
"10020405","2","0","0","0","10020083","4","0","11","0","10020406","10001","0"
"10020092","2","0","0","0","10020094","60","0","7","0","10020407","10001","0"
"10020148","2","0","0","0","10020150","30","0","3","0","10020408","2","0"
"10020258","2","0","0","0","10020260","25","0","3","0","10020410","2","0"
"10020339","2","0","0","0","10020341","40","0","3","0","10020412","2","0"
"10020296","2","0","0","0","10020420","57","0","6","0","10020419","0","0"
"10020419","2","0","0","10020547","10020421","56","0","11","0","10020420","10001","0"
"10020420","2","0","0","0","10020422","55","0","4","0","10020421","0","0"
"10020421","2","0","0","0","10020423","54","0","14","0","10020422","3","0"
"10020422","2","0","0","0","10020424","53","10020426","7","0","10020423","10001","0"
"10020423","2","0","0","0","10020436","52","0","7","0","10020424","10002","0"
"10020426","2","0","0","0","10020427","51","0","7","0","10020425","10003","0"
"10020423","2","0","0","0","10020425","52","0","3","0","10020426","2","0"
"10020425","2","0","0","0","10020428","50","0","3","0","10020427","3","0"
"10020427","2","0","0","0","10020429","49","0","4","0","10020428","0","0"
"10020428","2","0","0","0","10020430","48","0","7","0","10020429","10001","0"
"10020429","2","0","0","0","10020431","47","0","11","0","10020430","10001","0"
"10020430","2","0","0","10020432","10020331","46","0","6","0","10020431","0","0"
"10020433","2","0","0","0","10020431","47","0","4","0","10020432","0","0"
"10020434","2","0","0","0","10020432","48","0","2","0","10020433","1","0"
"10020435","2","0","0","0","10020433","49","0","12","0","10020434","0","0"
"10020436","2","0","0","0","10020434","50","0","2","0","10020435","3","0"
"10020424","2","0","0","0","10020435","51","0","3","0","10020436","3","0"
"10020370","2","0","0","0","10020438","16","0","2","0","10020437","3","0"
"10020437","2","0","0","0","10020439","15","0","14","0","10020438","6","0"
"10020438","2","0","0","0","10020441","14","0","7","0","10020439","10003","0"
"10020370","2","0","0","0","10020441","14","0","7","0","10020440","10002","0"
"10020439","2","0","0","10020440","10020442","13","0","3","0","10020441","1","0"
"10020441","2","0","0","0","10020443","12","0","14","0","10020442","3","0"
"10020442","2","0","0","0","10020444","11","0","6","0","10020443","0","0"
"10020443","2","0","0","0","10020445","10","0","7","0","10020444","10001","0"
"10020444","2","0","0","0","10020446","9","0","11","0","10020445","10001","0"
"10020445","2","0","0","0","10020447","8","0","2","0","10020446","1","0"
"10020446","2","0","0","0","10020448","7","0","14","0","10020447","5","0"
"10020447","2","0","0","0","10020449","6","0","5","0","10020448","0","0"
"10020448","2","0","0","0","10020382","5","0","7","0","10020449","10003","0"
"10020203","2","0","0","0","10020451","60","0","2","0","10020450","2","0"
"10020450","2","0","0","0","10020452","59","0","11","0","10020451","10001","0"
"10020451","2","0","0","0","10020453","58","0","14","0","10020452","3","0"
"10020452","2","0","0","0","10020454","57","0","5","0","10020453","0","0"
"10020453","2","0","0","0","10020455","56","0","3","0","10020454","1","0"
"10020454","2","0","0","0","10020456","55","0","7","0","10020455","10002","0"
"10020455","2","0","0","0","10020457","54","10020458","11","0","10020456","10001","0"
"10020456","2","0","0","0","10020460","53","0","3","0","10020457","1","0"
"10020456","2","0","0","0","10020459","53","0","4","0","10020458","0","0"
"10020458","2","0","0","0","10020463","52","0","2","0","10020459","2","0"
"10020457","2","0","0","0","10020461","52","0","12","0","10020460","0","0"
"10020460","2","0","0","0","10020462","51","0","14","0","10020461","4","0"
"10020461","2","0","0","10020463","10020464","50","0","5","0","10020462","0","0"
"10020459","2","0","0","0","10020462","51","0","3","0","10020463","3","0"
"10020462","2","0","0","0","10020465","49","0","14","0","10020464","3","0"
"10020464","2","0","0","0","10020466","48","0","7","0","10020465","10001","0"
"10020465","2","0","0","0","10020467","47","0","4","0","10020466","0","0"
"10020466","2","0","0","0","10020468","46","0","2","0","10020467","1","0"
"10020467","2","0","0","0","10020469","45","0","6","0","10020468","0","0"
"10020468","2","0","0","0","10020470","44","0","2","0","10020469","1","0"
"10020469","2","0","0","0","10020471","43","0","3","0","10020470","3","0"
"10020470","2","0","0","0","10020472","42","0","14","0","10020471","3","0"
"10020471","2","0","0","0","10020473","41","0","2","0","10020472","1","0"
"10020472","2","0","0","0","10020474","40","0","11","0","10020473","10001","0"
"10020473","2","0","0","0","10020475","39","0","4","0","10020474","0","0"
"10020474","2","0","0","0","10020476","38","0","7","0","10020475","10001","0"
"10020475","2","0","0","0","10020234","37","0","6","0","10020476","0","0"
"10020169","2","0","0","0","10020478","14","0","7","0","10020477","10003","0"
"10020477","2","0","0","0","10020479","13","0","2","0","10020478","1","0"
"10020478","2","0","0","0","10020177","12","0","3","0","10020479","2","0"
"10020158","2","0","0","0","10020559","20","10020556","2","0","10020480","1","0"
"10020101","2","0","0","0","10020492","57","0","6","0","10020491","0","0"
"10020491","2","0","0","0","10020493","56","0","7","0","10020492","10001","0"
"10020492","2","0","0","0","10020494","55","0","11","0","10020493","10001","0"
"10020493","2","0","0","0","10020495","54","0","14","0","10020494","3","0"
"10020494","2","0","0","0","10020496","53","0","5","0","10020495","0","0"
"10020495","2","0","0","0","10020497","52","0","3","0","10020496","1","0"
"10020496","2","0","0","0","10020498","51","0","2","0","10020497","2","0"
"10020497","2","0","0","0","10020499","50","0","14","0","10020498","4","0"
"10020498","2","0","0","0","10020500","49","0","6","0","10020499","0","0"
"10020499","2","0","0","0","10020501","48","0","4","0","10020500","0","0"
"10020500","2","0","0","0","10020502","47","0","7","0","10020501","10002","0"
"10020501","2","0","0","0","10020503","46","0","12","0","10020502","0","0"
"10020502","2","0","0","0","10020504","45","10020505","2","0","10020503","1","0"
"10020503","2","0","0","0","10020507","44","0","2","0","10020504","1","0"
"10020503","2","0","0","0","10020506","44","0","2","0","10020505","2","0"
"10020505","2","0","0","0","10020508","43","0","11","0","10020506","10001","0"
"10020504","2","0","0","0","10020510","43","0","7","0","10020507","10001","0"
"10020506","2","0","0","0","10020509","42","0","3","0","10020508","2","0"
"10020508","2","0","0","10020510","10020511","41","0","4","0","10020509","0","0"
"10020507","2","0","0","0","10020509","42","0","2","0","10020510","1","0"
"10020509","2","0","0","0","10020512","40","0","14","0","10020511","3","0"
"10020511","2","0","0","0","10020127","39","0","5","0","10020512","0","0"
"10020064","2","0","0","0","10020516","9","10020576","2","0","10020515","1","10020583"
