ba55c8d7aa4b7a76bbbfaf29783e2d5547e7929ec181c05c04bf132a4b0539eb,5e4279129ee82c0b41d9d8df78b844901a966e0e49946f253fbe65a76614fae1,e0614c0f8c0e7ed392b27888dbf582e3c67b42b80f20d7ec1976728adee98070,319ee1f3eb98b4f52f67e656169aaafdc1edc63b1cbf9ccda4534d6bb8e9e322,d0d1cb03871606bfc1567f4f4cc124c4372e413a4ff67b697c09efb2bc2b7d77,b5991961f332a3e0dd72ba613a09227d348b64ac9c345b1abb97a2e0528c7135,998d64409a0aaa228d6df40b042c5ca9ff0e26129319064c2ad5cec730034153,456bb9707d71e34a9e607974ab17a6556320208683c3a92686a55397ace92342,ec6cf9963502d6b728fe64dfc3328ff0fd45a32c8eaae4998d97c41fefe0237a,262f38d5b84750be270f374288e946eee4b481bdd07faec723bf4d9a34dadf58,69abc8996b117108ac6a541d43437bb517423e1b03e93b1cc31119a997c90d73,f3493f09fad64fb0bf19eb8618712014a919e5212091aad4c30f567180380158,059e132e6984f01b477dc9e0b0bd6bd939236e21e3a3317b775c6a8341f43c55,83fbc21b4e2b5296db49d52d17c57d495e7ba5ba472844ced0f34f8de94cbd1d,204f961a84dc680adb76c8988b35c75622397fde9c41b3f54ba242275b2bb791,cef0ada10544ced4b0d8f3f9ea804069b90b69df8e4fb213bdf61ea6f5c8a8f2,b84ca150a8221f0d6e0c033a45b9556003357aa038145c6845edee43b28fda52,cf72691c2730923fc8d3f7a18f6de8bcfb5b54e69217bf9a218a43c56ff2506b,0e700f21af7bad41d49ea2f5b6cfbca576af8d5ee0f71cb3a3acac09a8f5a1ca,853287234afac3f131c338f1316bd121431e7ce5d19ac843d934522bda3a8958,8ebc51b08211f9064196352e508439dbe330222a7a7c858fa60c9b877d3369b4,1b36a5d17072d2a7594507796326b49ff7adab5c2e85e4bab335777c4867003f,c6d56f6c720cdf6571705d7d3260c9e6e7c6ab7073e4bbcaae0590b76ae9e0c4,32e21fc6f7c060f071e3ae8620a3e89cab634924dda44f51592ae8b80c2011f0,7f189f7eb3339f5dded0b3feb554d7c6f1e985bcf73d5a06a12842427f92ce10,d69bdff0bf284a60f106c38d785a0766457c0a9d4fbb5a74a766debdfd87cf49,e3ca51a7db78cf7d13e37ee11c8d58085155b8af2b4be48d6438551e18a66c3d,60857d56db45d5dea640af0dd9cf879901616a2c26bd31ae34908a612dad5391,d515b480de5af95e512b03934b3cafa729f155a32e85247368e1574823e99f9a,4ee0a1188c556c3ccb246876ba8fdfa532704f13ab4fd50ed5f12f67e5051251,fa890b70acc408394b0fc4996a7f8a9d11c3401caa92a18d474a257d287fb035,c8a878058b63bc70814b743ed2c92b93f3a5d7e329fa7ca7d6e87d7f14ead2e0,86475e7420c91e91f9a5125905d72e8c6671fd92ac565c6bf75b0dc09ba2cd03,9a3a51c6c3e4d3f5c3d4d155ce25020f767d7dad16bb434dc48c2164b0ffa853,f03efa0daa19e944121a13d870ca30abffae897579d2be201db37a6260088539,6918ad7c71070ceda294f65db4f082dddd99ecd836dddc56ee5d6f1227bb974e,98b2087c30c87c08c7971be89d13a70b72d8a4a65b89b9b269e6fc5f2757771e,25811e64818481aca35874f3a4a32fa6bcb509169061c77fab814f9f7b0f6264,6ee6cc96e8d39715ad1d99b072add77d4349a95ea322eca07c97113ab8bae9f3,e3d93e640e393689d623e06595926d8db762759bdcb6c35801e81e8176604643,006f4c46b9452ff038e2f2ba89184902e0a39b06585ed0a586501535eb12644c,c4b722bd02117eed16bd310f31575ec0bfd0e67cb65dd2537a0de35f8cfe19b1,d05ad6dc0cd4ab95255ab7bd349ccff92e1d15280e0efe5ac9bc08fb98c7441c,4452f339d5b2116459b7a2f8e90933225dcc464bb70658c845f8d4797b4a1cb3
"100","0","0","0","300000009","924161302","0","0","1","1000000000","500","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","500","0","0","0","0","0","0","0","0","0","0"
"60","0","2100","0","300000008","924161401","0","0","1","1000000000","500","0","460","0","500","0","0","0","1","0","0","0","304606","0","0","0","0","0","600","雷雷","0","0","2100","0","0","0","0","0","0","100","42000","0","0","0"
"100","0","0","0","300000009","924161402","0","0","1","1000000000","500","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","500","0","0","0","0","0","0","0","0","0","0"
"60","50","0","0","300000008","924162101","0","0","1","80000000","1","0","100","0","2400","0","0","0","1","0","0","50","304103","0","0","0","5000","0","600","泰坦龍龜","1600","5000","0","1600","0","0","0","0","0","70","0","0","0","50"
"60","0","8000","0","300000008","924162102","0","0","1","500000","0","0","100","0","0","0","0","0","1","0","0","0","304103","0","0","0","0","0","0","泰坦龍龜A","0","0","8000","0","0","0","0","0","0","0","1000","0","20000","0"
"60","0","500","0","300000008","924162103","0","0","1","2000000","0","0","100","0","0","0","0","0","1","0","0","0","304103","0","0","0","0","0","0","泰坦龍龜B","0","0","500","0","0","0","0","0","0","0","0","0","0","0"
"60","0","150","0","300000008","924162104","0","0","1","1800000","0","0","100","0","0","0","0","0","1","0","0","0","304103","0","0","0","0","0","0","泰坦龍龜C","0","0","150","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924162105","0","0","1","1000000000","250","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","250","0","0","0","0","0","0","0","0","0","0"
"60","50","0","0","300000008","924162201","0","0","1","150000000","1","0","200","0","2400","0","0","0","1","0","0","50","304103","0","0","0","5000","0","600","泰坦龍龜","1600","5000","0","1600","0","0","0","0","0","70","0","0","0","50"
"60","0","8000","0","300000008","924162202","0","0","1","1000000","0","0","200","0","0","0","0","0","1","0","0","0","304103","0","0","0","0","0","0","泰坦龍龜A","0","0","8000","0","0","0","0","0","0","0","1000","0","30000","0"
"60","0","600","0","300000008","924162203","0","0","1","2800000","0","0","200","0","0","0","0","0","1","0","0","0","304103","0","0","0","0","0","0","泰坦龍龜B","0","0","750","0","0","0","0","0","0","0","0","0","0","0"
"60","0","200","0","300000008","924162204","0","0","1","2400000","0","0","200","0","0","0","0","0","1","0","0","0","304103","0","0","0","0","0","0","泰坦龍龜C","0","0","300","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924162205","0","0","1","1000000000","300","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","300","0","0","0","0","0","0","0","0","0","0"
"60","50","0","0","300000008","924162301","0","0","1","300000000","1","0","460","0","2400","0","0","0","1","0","0","50","304103","0","0","0","5000","0","600","泰坦龍龜","1600","5000","0","1600","0","0","0","0","0","70","0","0","0","50"
"60","0","8000","0","300000008","924162302","0","0","1","1200000","0","0","460","0","0","0","0","0","1","0","0","0","304103","0","0","0","0","0","0","泰坦龍龜A","0","0","8000","0","0","0","0","0","0","0","1000","0","40000","0"
"60","0","800","0","300000008","924162303","0","0","1","4200000","0","0","460","0","0","0","0","0","1","0","0","0","304103","0","0","0","0","0","0","泰坦龍龜B","0","0","800","0","0","0","0","0","0","0","0","0","0","0"
"60","0","350","0","300000008","924162304","0","0","1","3200000","0","0","460","0","0","0","0","0","1","0","0","0","304103","0","0","0","0","0","0","泰坦龍龜C","0","0","350","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924162305","0","0","1","1000000000","450","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","450","0","0","0","0","0","0","0","0","0","0"
"60","50","0","0","300000008","924162401","0","0","1","1000000000","1","0","460","0","2400","0","0","0","1","0","0","50","304103","0","0","0","5000","0","600","泰坦龍龜","1600","5000","0","1600","0","0","0","0","0","70","0","0","0","50"
"60","0","8000","0","300000008","924162402","0","0","1","1200000","0","0","460","0","0","0","0","0","1","0","0","0","304103","0","0","0","0","0","0","泰坦龍龜A","0","0","8000","0","0","0","0","0","0","0","1000","0","40000","0"
"60","0","800","0","300000008","924162403","0","0","1","4200000","0","0","460","0","0","0","0","0","1","0","0","0","304103","0","0","0","0","0","0","泰坦龍龜B","0","0","800","0","0","0","0","0","0","0","0","0","0","0"
"60","0","350","0","300000008","924162404","0","0","1","3200000","0","0","460","0","0","0","0","0","1","0","0","0","304103","0","0","0","0","0","0","泰坦龍龜C","0","0","350","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924162405","0","0","1","1000000000","450","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","450","0","0","0","0","0","0","0","0","0","0"
"60","0","600","0","300000008","924163101","0","0","1","80000000","0","0","100","0","5000","0","0","0","1","0","0","0","304808","0","0","0","0","0","5000","亡魂支配者","0","0","600","5000","0","0","0","0","0","130","2000","0","0","0"
"100","0","0","0","300000009","924163102","0","0","1","1000000000","300","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","300","0","0","0","0","0","0","0","0","0","0"
"60","0","1000","0","300000008","924163201","0","0","1","150000000","0","0","200","0","5000","0","0","0","1","0","0","0","304808","0","0","0","0","0","5000","亡魂支配者","0","0","1000","5000","0","0","0","0","0","130","5000","0","0","0"
"100","0","0","0","300000009","924163202","0","0","1","1000000000","350","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","400","0","0","0","0","0","0","0","0","0","0"
"60","0","1600","0","300000008","924163301","0","0","1","300000000","0","0","460","0","5000","0","0","0","1","0","0","0","304808","0","0","0","0","0","5000","亡魂支配者","0","0","3000","5000","0","0","0","0","0","130","10000","0","0","0"
"100","0","0","0","300000009","924163302","0","0","1","1000000000","400","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","600","0","0","0","0","0","0","0","0","0","0"
"60","0","1600","0","300000008","924163401","0","0","1","1000000000","0","0","460","0","5000","0","0","0","1","0","0","0","304808","0","0","0","0","0","5000","亡魂支配者","0","0","3000","5000","0","0","0","0","0","130","10000","0","0","0"
"100","0","0","0","300000009","924163402","0","0","1","1000000000","400","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","600","0","0","0","0","0","0","0","0","0","0"
"42","0","684","0","200000001","924170101","0","0","1","5487808","3400","0","340","0","3400","0","0","0","0","0","0","3400","251500","0","0","0","0","0","3400","守門者","0","0","456","3400","0","0","0","0","0","0","21492","0","0","3400"
"42","0","821","0","200000001","924170102","0","0","1","6031619","3400","0","340","0","3400","0","0","0","0","0","0","3400","251000","0","0","0","0","0","3400","生者劍士","0","0","365","3400","0","0","0","0","0","0","0","0","9522","3400"
"42","0","805","18","200000001","924170103","0","0","32","4741865","340","1580","340","0","340","0","198","0","5","0","6","340","613801","0","0","0","0","0","340","依里（天使）的闇影","0","0","545","340","0","0","0","0","0","23","25618","1","0","340"
"42","0","205","0","200000001","924170104","0","0","1","5934648","3400","0","340","0","3400","0","0","0","0","0","0","3400","256000","0","0","0","0","0","3400","翼耳兔","0","0","137","3400","0","0","0","0","0","0","37466","0","0","3400"
"42","0","179","18","200000001","924170105","0","0","32","4412463","340","45","340","0","340","0","2393","0","6","0","0","340","607801","0","0","0","0","0","340","凱留（夏日）的闇影","0","0","152","340","0","0","0","0","0","34","47338","1","0","340"
"42","0","912","0","200000001","924170201","0","0","1","14956327","3400","0","340","0","3400","0","0","0","0","0","0","3400","251900","0","0","0","0","0","3400","擰扭相思樹","0","0","608","3400","0","0","0","0","0","0","0","0","10131","3400"
"42","0","1140","0","200000001","924170202","0","0","1","15250939","3400","0","340","0","3400","0","0","0","0","0","0","3400","251300","0","0","0","0","0","3400","叢林護衛","0","0","456","3400","0","0","0","0","0","0","0","0","10588","3400"
"42","0","456","0","200000001","924170203","0","0","1","16903254","3400","0","340","0","3400","0","0","0","0","0","0","3400","250600","0","0","0","0","0","3400","小狸貓","0","0","304","3400","0","0","0","0","0","0","5274","0","0","3400"
"42","0","1557","6","200000001","924170204","0","0","32","12861731","340","256","340","0","340","0","60","0","6","0","22","340","604503","0","0","0","0","0","340","空花的闇影","0","0","1083","340","0","0","876","0","0","23","0","1","21192","340"
"42","0","781","3","200000001","924170205","0","0","32","11084446","340","62","340","0","340","0","0","0","6","0","32","340","604801","0","0","0","0","0","340","美冬的闇影","0","0","888","340","0","0","858","0","0","28","0","1","39156","340"
"42","0","1812","0","200000001","924170301","0","0","1","16082234","3400","0","340","0","3400","0","0","0","0","0","0","3400","251100","0","0","0","0","0","3400","岩龜暴君","0","0","1208","3400","0","0","0","0","0","0","0","0","9248","3400"
"42","0","1812","0","200000001","924170302","0","0","1","17611260","3400","0","340","0","3400","0","0","0","0","0","0","3400","252900","0","0","0","0","0","3400","高等獸人","0","0","725","3400","0","0","0","0","0","0","0","0","9874","3400"
"45","0","1794","4","200000001","924170303","0","0","32","13515272","340","49","340","0","340","0","0","0","6","0","29","340","602901","0","0","0","0","0","340","望的闇影","0","0","2326","340","0","0","565","0","0","25","0","1","21443","340"
"42","0","1290","21","200000001","924170304","0","0","32","11466214","340","153","340","0","340","0","598","0","6","0","3","340","600601","0","0","0","0","0","340","茜里的闇影","0","0","1070","340","0","0","0","0","0","29","38792","1","0","340"
"42","0","606","30","200000001","924170305","0","0","32","9102962","340","146","340","0","340","0","1430","0","5","0","0","340","615701","0","0","0","0","0","340","霞（夏日）的闇影","0","0","430","340","0","0","0","0","0","18","40648","1","0","340"
"60","0","500","0","300000008","924171101","0","0","1","80000000","0","0","100","0","900","0","0","0","1","0","0","0","312504","0","0","0","0","0","1800","厄勒克特拉夫人","0","0","500","1200","0","0","0","0","0","70","20000","0","0","0"
"100","0","0","0","300000009","924171102","0","0","1","1000000000","200","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","200","0","0","0","0","0","0","0","0","0","0"
"60","0","1000","0","300000008","924171201","0","0","1","150000000","0","0","200","0","900","0","0","0","1","0","0","0","312504","0","0","0","0","0","1800","厄勒克特拉夫人","0","0","1000","1200","0","0","0","0","0","70","40000","0","0","0"
"100","0","0","0","300000009","924171202","0","0","1","1000000000","400","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","400","0","0","0","0","0","0","0","0","0","0"
"60","0","2400","0","300000008","924171301","0","0","1","300000000","0","0","460","0","900","0","0","0","1","0","0","0","312504","0","0","0","0","0","1800","厄勒克特拉夫人","0","0","2400","1200","0","0","0","0","0","70","100000","0","0","0"
"100","0","0","0","300000009","924171302","0","0","1","1000000000","800","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","750","0","0","0","0","0","0","0","0","0","0"
"60","0","2400","0","300000008","924171401","0","0","1","1000000000","0","0","460","0","900","0","0","0","1","0","0","0","312504","0","0","0","0","0","1800","厄勒克特拉夫人","0","0","2400","1200","0","0","0","0","0","70","100000","0","0","0"
"100","0","0","0","300000009","924171402","0","0","1","1000000000","800","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","750","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000034","924172101","0","0","1","80000000","50000","0","100","0","100","0","0","0","1","0","0","25","320802","0","0","0","0","0","50000","頑強幽靈","0","25","0","50000","0","0","0","0","0","30","0","0","0","25"
"60","0","2000","0","300000034","924172102","0","0","1","1200000","0","0","100","0","0","0","0","0","1","0","0","0","320802","0","0","0","0","0","0","頑強幽靈A","0","0","2000","0","0","0","0","0","0","0","10000","0","10000","0"
"60","0","0","0","300000034","924172103","0","0","1","2800000","0","0","100","0","0","0","0","0","1","0","0","0","320802","0","0","0","0","0","0","頑強幽靈B","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60","0","2000","0","300000034","924172104","0","0","1","1200000","0","0","100","0","0","0","0","0","1","0","0","0","320802","0","0","0","0","0","0","頑強幽靈C","0","0","2000","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924172105","0","0","1","1000000000","1000","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","1000","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000034","924172201","0","0","1","150000000","50000","0","200","0","100","0","0","0","1","0","0","25","320802","0","0","0","0","0","50000","頑強幽靈","0","25","0","50000","0","0","0","0","0","30","0","0","0","25"
"60","0","6000","0","300000034","924172202","0","0","1","1600000","0","0","200","0","0","0","0","0","1","0","0","0","320802","0","0","0","0","0","0","頑強幽靈A","0","0","6000","0","0","0","0","0","0","0","24000","0","24000","0"
"60","0","0","0","300000034","924172203","0","0","1","3200000","0","0","200","0","0","0","0","0","1","0","0","0","320802","0","0","0","0","0","0","頑強幽靈B","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60","0","6000","0","300000034","924172204","0","0","1","1600000","0","0","200","0","0","0","0","0","1","0","0","0","320802","0","0","0","0","0","0","頑強幽靈C","0","0","6000","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924172205","0","0","1","1000000000","2000","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","2000","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000034","924172301","0","0","1","300000000","50000","0","460","0","100","0","0","0","1","0","0","25","320802","0","0","0","0","0","50000","頑強幽靈","0","25","0","50000","0","0","0","0","0","30","0","0","0","25"
"60","0","10000","0","300000034","924172302","0","0","1","2100000","0","0","460","0","0","0","0","0","1","0","0","0","320802","0","0","0","0","0","0","頑強幽靈A","0","0","10000","0","0","0","0","0","0","0","36000","0","36000","0"
"60","0","0","0","300000034","924172303","0","0","1","3600000","0","0","460","0","0","0","0","0","1","0","0","0","320802","0","0","0","0","0","0","頑強幽靈B","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60","0","10000","0","300000034","924172304","0","0","1","2100000","0","0","460","0","0","0","0","0","1","0","0","0","320802","0","0","0","0","0","0","頑強幽靈C","0","0","10000","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924172305","0","0","1","1000000000","6800","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","8600","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000034","924172401","0","0","1","1000000000","50000","0","460","0","100","0","0","0","1","0","0","25","320802","0","0","0","0","0","50000","頑強幽靈","0","25","0","50000","0","0","0","0","0","30","0","0","0","25"
"60","0","10000","0","300000034","924172402","0","0","1","2100000","0","0","460","0","0","0","0","0","1","0","0","0","320802","0","0","0","0","0","0","頑強幽靈A","0","0","10000","0","0","0","0","0","0","0","36000","0","36000","0"
"60","0","0","0","300000034","924172403","0","0","1","3600000","0","0","460","0","0","0","0","0","1","0","0","0","320802","0","0","0","0","0","0","頑強幽靈B","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60","0","10000","0","300000034","924172404","0","0","1","2100000","0","0","460","0","0","0","0","0","1","0","0","0","320802","0","0","0","0","0","0","頑強幽靈C","0","0","10000","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924172405","0","0","1","1000000000","6800","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","8600","0","0","0","0","0","0","0","0","0","0"
"60","0","100","0","300000008","924173101","0","0","1","80000000","0","0","100","0","50000","0","0","0","1","0","0","0","303904","0","0","0","0","0","50000","獨眼巨人","0","0","100","50000","0","0","0","0","0","90","3000","0","16000","0"
"100","0","0","0","300000009","924173102","0","0","1","1000000000","200","0","500","0","0","0","0","0","1","0","0","50","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","200","0","0","0","0","0","0","0","0","0","0"
"60","0","200","0","300000008","924173201","0","0","1","150000000","0","0","200","0","50000","0","0","0","1","0","0","0","303904","0","0","0","0","0","50000","獨眼巨人","0","0","200","50000","0","0","0","0","0","90","7000","0","30000","0"
"100","0","0","0","300000009","924173202","0","0","1","1000000000","400","0","500","0","0","0","0","0","1","0","0","50","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","400","0","0","0","0","0","0","0","0","0","0"
"60","0","300","0","300000008","924173301","0","0","1","300000000","0","0","460","0","50000","0","0","0","1","0","0","0","303904","0","0","0","0","0","50000","獨眼巨人","0","0","1000","50000","0","0","0","0","0","90","10000","0","64000","0"
"100","0","0","0","300000009","924173302","0","0","1","1000000000","700","0","500","0","0","0","0","0","1","0","0","50","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","1000","0","0","0","0","0","0","0","0","0","0"
"60","0","300","0","300000008","924173401","0","0","1","1000000000","0","0","460","0","50000","0","0","0","1","0","0","0","303904","0","0","0","0","0","50000","獨眼巨人","0","0","1000","50000","0","0","0","0","0","90","10000","0","64000","0"
"100","0","0","0","300000009","924173402","0","0","1","1000000000","700","0","500","0","0","0","0","0","1","0","0","50","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","1000","0","0","0","0","0","0","0","0","0","0"
"42","0","2718","0","200000001","924180101","0","0","1","4980501","3430","0","343","0","3430","0","0","0","0","0","0","3430","251100","0","0","0","0","0","3430","岩龜暴君","0","0","1812","3430","0","0","0","0","0","0","0","0","448","3430"
"42","0","4349","0","200000001","924180102","0","0","1","7192161","3430","0","343","0","3430","0","0","0","0","0","0","3430","250800","0","0","0","0","0","3430","青藍魔像","0","0","725","3430","0","0","0","0","0","0","0","0","584","3430"
"42","0","3262","0","200000001","924180103","0","0","1","5081079","3430","0","343","0","3430","0","0","0","0","0","0","3430","251000","0","0","0","0","0","3430","生者劍士","0","0","1450","3430","0","0","0","0","0","0","0","0","1320","3430"
"42","0","3515","5","200000001","924180104","0","0","32","3571344","343","69","343","0","343","0","0","0","6","0","26","343","604701","0","0","0","0","0","343","純的闇影","0","0","3065","343","0","0","536","0","0","30","0","1","9512","343"
"67","0","1486","2","200000001","924180105","0","0","32","1696632","343","55","343","0","343","0","0","0","6","0","34","343","604001","0","0","0","0","0","343","碧的闇影","0","0","1469","343","0","0","1165","0","0","29","0","1","19788","343"
"42","0","1395","0","200000001","924180201","0","0","1","22556397","3430","0","343","0","3430","0","0","0","0","0","0","3430","252800","0","0","0","0","0","3430","獸人","0","0","1550","3430","0","0","0","0","0","0","0","0","14881","3430"
"42","0","2796","18","200000001","924180202","0","0","32","17387799","343","1580","343","0","343","0","203","0","5","0","6","343","613801","0","0","0","0","0","343","依里（天使）的闇影","0","0","1887","343","0","0","0","0","0","23","49844","1","0","343"
"42","0","1163","0","200000001","924180203","0","0","1","20658288","3430","0","343","0","3430","0","0","0","0","0","0","3430","254900","0","0","0","0","0","3430","洞窟蝙蝠","0","0","775","3430","0","0","0","0","0","0","43401","0","0","3430"
"42","0","585","17","200000001","924180204","0","0","32","15818933","343","45","343","0","343","0","2297","0","5","0","0","343","621101","0","0","0","0","0","343","凱留（超載）的闇影","0","0","458","343","0","0","0","0","0","24","86650","1","0","343"
"42","0","698","0","200000001","924180205","0","0","1","21396062","3430","0","343","0","3430","0","0","0","0","0","0","3430","256300","0","0","0","0","0","3430","搗蛋惡魔","0","0","465","3430","0","0","0","0","0","0","48307","0","0","3430"
"44","0","2333","0","200000001","924180301","0","0","1","36888016","3430","0","343","0","3430","0","0","0","0","0","0","3430","251300","0","0","0","0","0","3430","叢林護衛","0","0","933","3430","0","0","0","0","0","0","0","0","20133","3430"
"62","0","753","15","200000001","924180302","0","0","33","27415505","343","20","343","0","343","0","0","0","6","0","20","343","600101","0","0","0","0","0","343","日和的闇影","0","0","932","343","0","0","2271","0","0","59","0","1","96909","343"
"62","0","589","15","200000001","924180303","0","0","33","25630808","343","20","343","0","343","0","0","0","5","0","24","343","610901","0","0","0","0","0","343","琪愛兒的闇影","0","0","794","343","0","0","2424","0","0","50","0","1","87491","343"
"44","0","1400","0","200000001","924180304","0","0","1","34253046","3430","0","343","0","3430","0","0","0","0","0","0","3430","252100","0","0","0","0","0","3430","紅蕈菇","0","0","933","3430","0","0","0","0","0","0","0","0","59372","3430"
"44","0","2261","21","200000001","924180305","0","0","33","24350797","343","2850","343","0","343","0","510","0","5","0","3","343","615601","0","0","0","0","0","343","優衣（祭服）的闇影","0","0","1326","343","0","0","0","0","0","29","63137","1","0","343"
"60","0","500","0","300000008","924181101","0","0","1","80000000","3600","0","100","0","1600","0","0","0","1","0","0","0","306304","0","0","0","0","0","5000","擲岩猴仙","0","0","500","1600","0","0","0","0","0","70","10000","0","16000","0"
"100","0","0","0","300000009","924181102","0","0","1","1000000000","200","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","200","0","0","0","0","0","0","0","0","0","0"
"60","0","1000","0","300000008","924181201","0","0","1","150000000","3600","0","200","0","1600","0","0","0","1","0","0","0","306304","0","0","0","0","0","5000","擲岩猴仙","0","0","1000","1600","0","0","0","0","0","70","20000","0","32000","0"
"100","0","0","0","300000009","924181202","0","0","1","1000000000","400","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","400","0","0","0","0","0","0","0","0","0","0"
"60","0","2400","0","300000008","924181301","0","0","1","300000000","3600","0","465","0","1600","0","0","0","1","0","0","0","306304","0","0","0","0","0","5000","擲岩猴仙","0","0","2400","3200","0","0","0","0","0","70","40000","0","64000","0"
"100","0","0","0","300000009","924181302","0","0","1","1000000000","1200","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","1200","0","0","0","0","0","0","0","0","0","0"
"60","0","2400","0","300000008","924181401","0","0","1","1000000000","3600","0","465","0","1600","0","0","0","1","0","0","0","306304","0","0","0","0","0","5000","擲岩猴仙","0","0","2400","3200","0","0","0","0","0","70","40000","0","64000","0"
"100","0","0","0","300000009","924181402","0","0","1","1000000000","1200","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","1200","0","0","0","0","0","0","0","0","0","0"
"60","0","100","0","300000008","924182101","0","0","1","80000000","1","0","100","0","50000","0","0","0","1","0","0","50000","316208","0","0","0","0","0","50000","方格斯男爵","0","0","100","4000","0","0","0","0","0","130","0","0","0","0"
"60","0","10000","0","200000011","924182102","0","0","1","6000000","0","0","100","0","50000","0","0","0","1","0","0","0","213504","0","0","0","0","0","0","手下","0","0","18000","50000","0","0","0","0","0","0","0","0","0","0"
"60","0","10000","0","200000011","924182103","0","0","1","3000000","0","0","100","0","50000","0","0","0","1","0","0","0","213505","0","0","0","0","0","0","手下","0","0","18000","50000","0","0","0","0","0","0","0","0","0","0"
"60","0","10000","0","200000011","924182104","0","0","1","1500000","0","0","100","0","50000","0","0","0","1","0","0","0","213506","0","0","0","0","0","0","手下","0","0","18000","50000","0","0","0","0","0","0","0","0","0","0"
"60","0","10000","0","200000011","924182105","0","0","1","1500000","0","0","100","0","50000","0","0","0","1","0","0","0","213507","0","0","0","0","0","0","手下","0","0","18000","50000","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924182106","0","0","1","1000000000","100","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","100","0","0","0","0","0","0","0","0","0","0"
"60","0","200","0","300000008","924182201","0","0","1","150000000","1","0","200","0","50000","0","0","0","1","0","0","50000","316208","0","0","0","0","0","50000","方格斯男爵","0","0","200","8000","0","0","0","0","0","130","0","0","0","0"
"60","0","10000","0","200000011","924182202","0","0","1","6000000","0","0","100","0","50000","0","0","0","1","0","0","0","213504","0","0","0","0","0","0","手下","0","0","18000","50000","0","0","0","0","0","0","0","0","0","0"
