bedd33d020edc6a938c5e43b6840f97942a26b853953815216fc071c9368cf49,27432d89eacaca3c07e0e11c825d4d593c3a09c511ad318eeb21686c18001a65,7ddd771660ef17a0ae5a3c53185e162564b16649db4ae913b0f66294c34fe46e,2e13fc2f2512a755af4520311eee48536b499d6718eb2cd6fc61d9317cbc638b,ad0c034582e4f40e9b2872f8da778c4a94ecba5de12589561928a625ae696a1d,d576ec07713796225a8fbf433848132fce20b2772625889260e0fea9dd343688,5d06469494fec4e3a48b14faa5b920aad508b56f1c136316f1ece290db874e9d,931ed35b0c730009b18729195933af4d46a905c30fa8de11e9eabe0da3d2a72d,e4e07e99ec8a67207329a3d58b6b5fbf77160305445e17cfe8359cf8502bb0bb,5d2dca8b5436f43c046e863d75e6909911120b50b63d8475960660446d7f04e0,1b569d71002f679d858a09d1640cdd7a1f7fc5b230297620175e5c4218b05861,167b1b915610b91ec5aa9601d660ee37552a296f076fe686021c9af5c820b13a,8cf64cf5ca60823da43428994a880384d7a66a4f0ecc424df4bfcfe52db907fc,79cded6f4d3f74fdc70700a101646658c0e0e69047c6eb3cce28541d5f6af098
"102","6004","0","2019/02/22 15:59:59","71006015","2019/02/01 12:00:00","0","9003","10006115","1","71006015","601","10006","完成活動任務1-15 (NORMAL)"
"103","6005","0","2019/02/22 15:59:59","71006016","2019/02/01 12:00:00","0","9003","10006201","1","71006016","601","10006","完成活動任務1-1 (HARD)"
"103","6005","0","2019/02/22 15:59:59","71006017","2019/02/01 12:00:00","0","9003","10006202","1","71006017","601","10006","完成活動任務1-2 (HARD)"
"103","6005","0","2019/02/22 15:59:59","71006018","2019/02/01 12:00:00","0","9003","10006203","1","71006018","601","10006","完成活動任務1-3 (HARD)"
"103","6005","0","2019/02/22 15:59:59","71006019","2019/02/01 12:00:00","0","9003","10006204","1","71006019","601","10006","完成活動任務1-4 (HARD)"
"103","6005","0","2019/02/22 15:59:59","71006020","2019/02/01 12:00:00","0","9003","10006205","1","71006020","601","10006","完成活動任務1-5 (HARD)"
"104","6002","0","2019/02/22 15:59:59","71006021","2019/02/01 12:00:00","0","9006","0","1","71006021","601","10006","將討伐證交換的獎賞一覽重置1次"
"104","6002","0","2019/02/22 15:59:59","71006022","2019/02/01 12:00:00","0","9006","0","2","71006022","601","10006","將討伐證交換的獎賞一覽重置2次"
"104","6002","0","2019/02/22 15:59:59","71006023","2019/02/01 12:00:00","0","9006","0","3","71006023","601","10006","將討伐證交換的獎賞一覽重置3次"
"104","6002","0","2019/02/22 15:59:59","71006024","2019/02/01 12:00:00","0","9006","0","4","71006024","601","10006","將討伐證交換的獎賞一覽重置4次"
"105","6008","0","2019/02/22 15:59:59","71006025","2019/02/01 12:00:00","0","9011","0","5","71006025","601","10006","打倒5隻亡靈鎧甲（全難度共通）"
"105","6008","0","2019/02/22 15:59:59","71006026","2019/02/01 12:00:00","0","9011","0","10","71006026","601","10006","打倒10隻亡靈鎧甲（全難度共通）"
"105","6008","0","2019/02/22 15:59:59","71006027","2019/02/01 12:00:00","0","9011","0","15","71006027","601","10006","打倒15隻亡靈鎧甲（全難度共通）"
"105","6008","0","2019/02/22 15:59:59","71006028","2019/02/01 12:00:00","0","9011","0","20","71006028","601","10006","打倒20隻亡靈鎧甲（全難度共通）"
"105","6008","0","2019/02/22 15:59:59","71006029","2019/02/01 12:00:00","0","9011","0","25","71006029","601","10006","打倒25隻亡靈鎧甲（全難度共通）"
"105","6008","0","2019/02/22 15:59:59","71006030","2019/02/01 12:00:00","0","9011","0","30","71006030","601","10006","打倒30隻亡靈鎧甲（全難度共通）"
"106","6010","0","2019/02/22 15:59:59","71006031","2019/02/01 12:00:00","0","9001","610006301","1","71006031","601","10006","打倒1隻亡靈鎧甲(VERY HARD限定)"
"102","6004","0","2019/03/28 15:59:59","71007001","2019/03/06 16:00:00","0","9003","10007101","1","71007001","601","10007","完成活動任務1-1 (NORMAL)"
"102","6004","0","2019/03/28 15:59:59","71007002","2019/03/06 16:00:00","0","9003","10007102","1","71007002","601","10007","完成活動任務1-2 (NORMAL)"
"102","6004","0","2019/03/28 15:59:59","71007003","2019/03/06 16:00:00","0","9003","10007103","1","71007003","601","10007","完成活動任務1-3 (NORMAL)"
"102","6004","0","2019/03/28 15:59:59","71007004","2019/03/06 16:00:00","0","9003","10007104","1","71007004","601","10007","完成活動任務1-4 (NORMAL)"
"102","6004","0","2019/03/28 15:59:59","71007005","2019/03/06 16:00:00","0","9003","10007105","1","71007005","601","10007","完成活動任務1-5 (NORMAL)"
"102","6004","0","2019/03/28 15:59:59","71007006","2019/03/06 16:00:00","0","9003","10007106","1","71007006","601","10007","完成活動任務1-6 (NORMAL)"
"102","6004","0","2019/03/28 15:59:59","71007007","2019/03/06 16:00:00","0","9003","10007107","1","71007007","601","10007","完成活動任務1-7 (NORMAL)"
"102","6004","0","2019/03/28 15:59:59","71007008","2019/03/06 16:00:00","0","9003","10007108","1","71007008","601","10007","完成活動任務1-8 (NORMAL)"
"102","6004","0","2019/03/28 15:59:59","71007009","2019/03/06 16:00:00","0","9003","10007109","1","71007009","601","10007","完成活動任務1-9 (NORMAL)"
"102","6004","0","2019/03/28 15:59:59","71007010","2019/03/06 16:00:00","0","9003","10007110","1","71007010","601","10007","完成活動任務1-10 (NORMAL)"
"102","6004","0","2019/03/28 15:59:59","71007011","2019/03/06 16:00:00","0","9003","10007111","1","71007011","601","10007","完成活動任務1-11 (NORMAL)"
"102","6004","0","2019/03/28 15:59:59","71007012","2019/03/06 16:00:00","0","9003","10007112","1","71007012","601","10007","完成活動任務1-12 (NORMAL)"
"102","6004","0","2019/03/28 15:59:59","71007013","2019/03/06 16:00:00","0","9003","10007113","1","71007013","601","10007","完成活動任務1-13 (NORMAL)"
"102","6004","0","2019/03/28 15:59:59","71007014","2019/03/06 16:00:00","0","9003","10007114","1","71007014","601","10007","完成活動任務1-14 (NORMAL)"
"102","6004","0","2019/03/28 15:59:59","71007015","2019/03/06 16:00:00","0","9003","10007115","1","71007015","601","10007","完成活動任務1-15 (NORMAL)"
"103","6005","0","2019/03/28 15:59:59","71007016","2019/03/06 16:00:00","0","9003","10007201","1","71007016","601","10007","完成活動任務1-1 (HARD)"
"103","6005","0","2019/03/28 15:59:59","71007017","2019/03/06 16:00:00","0","9003","10007202","1","71007017","601","10007","完成活動任務1-2 (HARD)"
"103","6005","0","2019/03/28 15:59:59","71007018","2019/03/06 16:00:00","0","9003","10007203","1","71007018","601","10007","完成活動任務1-3 (HARD)"
"103","6005","0","2019/03/28 15:59:59","71007019","2019/03/06 16:00:00","0","9003","10007204","1","71007019","601","10007","完成活動任務1-4 (HARD)"
"103","6005","0","2019/03/28 15:59:59","71007020","2019/03/06 16:00:00","0","9003","10007205","1","71007020","601","10007","完成活動任務1-5 (HARD)"
"104","6002","0","2019/03/28 15:59:59","71007021","2019/03/06 16:00:00","0","9006","0","1","71007021","601","10007","將討伐證交換的獎賞一覽重置1次"
"104","6002","0","2019/03/28 15:59:59","71007022","2019/03/06 16:00:00","0","9006","0","2","71007022","601","10007","將討伐證交換的獎賞一覽重置2次"
"104","6002","0","2019/03/28 15:59:59","71007023","2019/03/06 16:00:00","0","9006","0","3","71007023","601","10007","將討伐證交換的獎賞一覽重置3次"
"104","6002","0","2019/03/28 15:59:59","71007024","2019/03/06 16:00:00","0","9006","0","4","71007024","601","10007","將討伐證交換的獎賞一覽重置4次"
"105","6008","0","2019/03/28 15:59:59","71007025","2019/03/06 16:00:00","0","9011","0","5","71007025","601","10007","打倒5隻傑克南瓜布丁（全難易度共通）"
"105","6008","0","2019/03/28 15:59:59","71007026","2019/03/06 16:00:00","0","9011","0","10","71007026","601","10007","打倒10隻傑克南瓜布丁（全難易度共通）"
"105","6008","0","2019/03/28 15:59:59","71007027","2019/03/06 16:00:00","0","9011","0","15","71007027","601","10007","打倒15隻傑克南瓜布丁（全難易度共通）"
"105","6008","0","2019/03/28 15:59:59","71007028","2019/03/06 16:00:00","0","9011","0","20","71007028","601","10007","打倒20隻傑克南瓜布丁（全難易度共通）"
"105","6008","0","2019/03/28 15:59:59","71007029","2019/03/06 16:00:00","0","9011","0","25","71007029","601","10007","打倒25隻傑克南瓜布丁（全難易度共通）"
"105","6008","0","2019/03/28 15:59:59","71007030","2019/03/06 16:00:00","0","9011","0","30","71007030","601","10007","打倒30隻傑克南瓜布丁（全難易度共通）"
"106","6006","0","2019/03/28 15:59:59","71007031","2019/03/06 16:00:00","0","9001","610007101","1","71007031","601","10007","打倒1隻傑克南瓜布丁（NORMAL限定）"
"107","6010","0","2019/03/28 15:59:59","71007032","2019/03/06 16:00:00","0","9001","610007301","1","71007032","601","10007","打倒1隻傑克南瓜布丁（VERY HARD限定）"
"102","6004","0","2019/04/21 15:59:59","71008001","2019/04/03 16:00:00","0","9003","10008101","1","71008001","601","10008","完成活動任務1-1 (NORMAL)"
"102","6004","0","2019/04/21 15:59:59","71008002","2019/04/03 16:00:00","0","9003","10008102","1","71008002","601","10008","完成活動任務1-2 (NORMAL)"
"102","6004","0","2019/04/21 15:59:59","71008003","2019/04/03 16:00:00","0","9003","10008103","1","71008003","601","10008","完成活動任務1-3 (NORMAL)"
"102","6004","0","2019/04/21 15:59:59","71008004","2019/04/03 16:00:00","0","9003","10008104","1","71008004","601","10008","完成活動任務1-4 (NORMAL)"
"102","6004","0","2019/04/21 15:59:59","71008005","2019/04/03 16:00:00","0","9003","10008105","1","71008005","601","10008","完成活動任務1-5 (NORMAL)"
"102","6004","0","2019/04/21 15:59:59","71008006","2019/04/03 16:00:00","0","9003","10008106","1","71008006","601","10008","完成活動任務1-6 (NORMAL)"
"102","6004","0","2019/04/21 15:59:59","71008007","2019/04/03 16:00:00","0","9003","10008107","1","71008007","601","10008","完成活動任務1-7 (NORMAL)"
"102","6004","0","2019/04/21 15:59:59","71008008","2019/04/03 16:00:00","0","9003","10008108","1","71008008","601","10008","完成活動任務1-8 (NORMAL)"
"102","6004","0","2019/04/21 15:59:59","71008009","2019/04/03 16:00:00","0","9003","10008109","1","71008009","601","10008","完成活動任務1-9 (NORMAL)"
"102","6004","0","2019/04/21 15:59:59","71008010","2019/04/03 16:00:00","0","9003","10008110","1","71008010","601","10008","完成活動任務1-10 (NORMAL)"
"102","6004","0","2019/04/21 15:59:59","71008011","2019/04/03 16:00:00","0","9003","10008111","1","71008011","601","10008","完成活動任務1-11 (NORMAL)"
"102","6004","0","2019/04/21 15:59:59","71008012","2019/04/03 16:00:00","0","9003","10008112","1","71008012","601","10008","完成活動任務1-12 (NORMAL)"
"102","6004","0","2019/04/21 15:59:59","71008013","2019/04/03 16:00:00","0","9003","10008113","1","71008013","601","10008","完成活動任務1-13 (NORMAL)"
"102","6004","0","2019/04/21 15:59:59","71008014","2019/04/03 16:00:00","0","9003","10008114","1","71008014","601","10008","完成活動任務1-14 (NORMAL)"
"102","6004","0","2019/04/21 15:59:59","71008015","2019/04/03 16:00:00","0","9003","10008115","1","71008015","601","10008","完成活動任務1-15 (NORMAL)"
"103","6005","0","2019/04/21 15:59:59","71008016","2019/04/03 16:00:00","0","9003","10008201","1","71008016","601","10008","完成活動任務1-1 (HARD)"
"103","6005","0","2019/04/21 15:59:59","71008017","2019/04/03 16:00:00","0","9003","10008202","1","71008017","601","10008","完成活動任務1-2 (HARD)"
"103","6005","0","2019/04/21 15:59:59","71008018","2019/04/03 16:00:00","0","9003","10008203","1","71008018","601","10008","完成活動任務1-3 (HARD)"
"103","6005","0","2019/04/21 15:59:59","71008019","2019/04/03 16:00:00","0","9003","10008204","1","71008019","601","10008","完成活動任務1-4 (HARD)"
"103","6005","0","2019/04/21 15:59:59","71008020","2019/04/03 16:00:00","0","9003","10008205","1","71008020","601","10008","完成活動任務1-5 (HARD)"
"104","6002","0","2019/04/21 15:59:59","71008021","2019/04/03 16:00:00","0","9006","0","1","71008021","601","10008","將討伐證交換的獎賞一覽重置1次"
"104","6002","0","2019/04/21 15:59:59","71008022","2019/04/03 16:00:00","0","9006","0","2","71008022","601","10008","將討伐證交換的獎賞一覽重置2次"
"104","6002","0","2019/04/21 15:59:59","71008023","2019/04/03 16:00:00","0","9006","0","3","71008023","601","10008","將討伐證交換的獎賞一覽重置3次"
"104","6002","0","2019/04/21 15:59:59","71008024","2019/04/03 16:00:00","0","9006","0","4","71008024","601","10008","將討伐證交換的獎賞一覽重置4次"
"105","6008","0","2019/04/21 15:59:59","71008025","2019/04/03 16:00:00","0","9011","0","5","71008025","601","10008","打倒 5 隻奧拉姆（全難易度共通）"
"105","6008","0","2019/04/21 15:59:59","71008026","2019/04/03 16:00:00","0","9011","0","10","71008026","601","10008","打倒 10 隻奧拉姆（全難易度共通）"
"105","6008","0","2019/04/21 15:59:59","71008027","2019/04/03 16:00:00","0","9011","0","15","71008027","601","10008","打倒 15 隻奧拉姆（全難易度共通）"
"105","6008","0","2019/04/21 15:59:59","71008028","2019/04/03 16:00:00","0","9011","0","20","71008028","601","10008","打倒 20 隻奧拉姆（全難易度共通）"
"105","6008","0","2019/04/21 15:59:59","71008029","2019/04/03 16:00:00","0","9011","0","25","71008029","601","10008","打倒 25 隻奧拉姆（全難易度共通）"
"105","6008","0","2019/04/21 15:59:59","71008030","2019/04/03 16:00:00","0","9011","0","30","71008030","601","10008","打倒 30 隻奧拉姆（全難易度共通）"
"106","6010","0","2019/04/21 15:59:59","71008031","2019/04/03 16:00:00","0","9001","610008301","1","71008031","601","10008","打倒 1 隻奧拉姆（VERY HARD限定）"
"102","6004","0","2019/05/19 15:59:59","71009001","2019/05/02 16:00:00","0","9003","10009101","1","71009001","601","10009","完成活動任務1-1 (NORMAL)"
"102","6004","0","2019/05/19 15:59:59","71009002","2019/05/02 16:00:00","0","9003","10009102","1","71009002","601","10009","完成活動任務1-2 (NORMAL)"
"102","6004","0","2019/05/19 15:59:59","71009003","2019/05/02 16:00:00","0","9003","10009103","1","71009003","601","10009","完成活動任務1-3 (NORMAL)"
"102","6004","0","2019/05/19 15:59:59","71009004","2019/05/02 16:00:00","0","9003","10009104","1","71009004","601","10009","完成活動任務1-4 (NORMAL)"
"102","6004","0","2019/05/19 15:59:59","71009005","2019/05/02 16:00:00","0","9003","10009105","1","71009005","601","10009","完成活動任務1-5 (NORMAL)"
"102","6004","0","2019/05/19 15:59:59","71009006","2019/05/02 16:00:00","0","9003","10009106","1","71009006","601","10009","完成活動任務1-6 (NORMAL)"
"102","6004","0","2019/05/19 15:59:59","71009007","2019/05/02 16:00:00","0","9003","10009107","1","71009007","601","10009","完成活動任務1-7 (NORMAL)"
"102","6004","0","2019/05/19 15:59:59","71009008","2019/05/02 16:00:00","0","9003","10009108","1","71009008","601","10009","完成活動任務1-8 (NORMAL)"
"102","6004","0","2019/05/19 15:59:59","71009009","2019/05/02 16:00:00","0","9003","10009109","1","71009009","601","10009","完成活動任務1-9 (NORMAL)"
"102","6004","0","2019/05/19 15:59:59","71009010","2019/05/02 16:00:00","0","9003","10009110","1","71009010","601","10009","完成活動任務1-10 (NORMAL)"
"102","6004","0","2019/05/19 15:59:59","71009011","2019/05/02 16:00:00","0","9003","10009111","1","71009011","601","10009","完成活動任務1-11 (NORMAL)"
"102","6004","0","2019/05/19 15:59:59","71009012","2019/05/02 16:00:00","0","9003","10009112","1","71009012","601","10009","完成活動任務1-12 (NORMAL)"
"102","6004","0","2019/05/19 15:59:59","71009013","2019/05/02 16:00:00","0","9003","10009113","1","71009013","601","10009","完成活動任務1-13 (NORMAL)"
"102","6004","0","2019/05/19 15:59:59","71009014","2019/05/02 16:00:00","0","9003","10009114","1","71009014","601","10009","完成活動任務1-14 (NORMAL)"
"102","6004","0","2019/05/19 15:59:59","71009015","2019/05/02 16:00:00","0","9003","10009115","1","71009015","601","10009","完成活動任務1-15 (NORMAL)"
"103","6005","0","2019/05/19 15:59:59","71009016","2019/05/02 16:00:00","0","9003","10009201","1","71009016","601","10009","完成活動任務1-1 (HARD)"
"103","6005","0","2019/05/19 15:59:59","71009017","2019/05/02 16:00:00","0","9003","10009202","1","71009017","601","10009","完成活動任務1-2 (HARD)"
"103","6005","0","2019/05/19 15:59:59","71009018","2019/05/02 16:00:00","0","9003","10009203","1","71009018","601","10009","完成活動任務1-3 (HARD)"
"103","6005","0","2019/05/19 15:59:59","71009019","2019/05/02 16:00:00","0","9003","10009204","1","71009019","601","10009","完成活動任務1-4 (HARD)"
"103","6005","0","2019/05/19 15:59:59","71009020","2019/05/02 16:00:00","0","9003","10009205","1","71009020","601","10009","完成活動任務1-5 (HARD)"
"104","6002","0","2019/05/19 15:59:59","71009021","2019/05/02 16:00:00","0","9006","0","1","71009021","601","10009","將討伐證交換的獎賞一覽重置1次"
"104","6002","0","2019/05/19 15:59:59","71009022","2019/05/02 16:00:00","0","9006","0","2","71009022","601","10009","將討伐證交換的獎賞一覽重置2次"
"104","6002","0","2019/05/19 15:59:59","71009023","2019/05/02 16:00:00","0","9006","0","3","71009023","601","10009","將討伐證交換的獎賞一覽重置3次"
"104","6002","0","2019/05/19 15:59:59","71009024","2019/05/02 16:00:00","0","9006","0","4","71009024","601","10009","將討伐證交換的獎賞一覽重置4次"
"105","6008","0","2019/05/19 15:59:59","71009025","2019/05/02 16:00:00","0","9011","0","5","71009025","601","10009","打倒5隻霧奇（全難易度共通）"
"105","6008","0","2019/05/19 15:59:59","71009026","2019/05/02 16:00:00","0","9011","0","10","71009026","601","10009","打倒10隻霧奇（全難易度共通）"
"105","6008","0","2019/05/19 15:59:59","71009027","2019/05/02 16:00:00","0","9011","0","15","71009027","601","10009","打倒15隻霧奇（全難易度共通）"
"105","6008","0","2019/05/19 15:59:59","71009028","2019/05/02 16:00:00","0","9011","0","20","71009028","601","10009","打倒20隻霧奇（全難易度共通）"
"105","6008","0","2019/05/19 15:59:59","71009029","2019/05/02 16:00:00","0","9011","0","25","71009029","601","10009","打倒25隻霧奇（全難易度共通）"
"105","6008","0","2019/05/19 15:59:59","71009030","2019/05/02 16:00:00","0","9011","0","30","71009030","601","10009","打倒30隻霧奇（全難易度共通）"
"106","6006","0","2019/05/19 15:59:59","71009031","2019/05/02 16:00:00","0","9001","610009101","1","71009031","601","10009","打倒1隻霧奇（NORMAL限定）"
"107","6010","0","2019/05/19 15:59:59","71009032","2019/05/02 16:00:00","0","9001","610009301","1","71009032","601","10009","打倒1隻霧奇（VERY HARD限定）"
"102","6004","0","2019/06/21 15:59:59","71010001","2019/06/03 16:00:00","0","9003","10010101","1","71010001","601","10010","完成活動任務1-1 (NORMAL)"
