2ce23c2f17caf0b7235e9ebd1e01d183d30507519e81bf04a53ebcbde2e09186,e9e0243b23d811a66530371dbd74cc948e16f7febc9f093c585e614328b5afd0,8ded5a9a6ebe61f4bff68c5bdbed69d6980fafbcf146f4e5933f2bcb53e678a3,c2877da28679461eebdbafc2cab11690b45d85e35cdeb6f01e6cd53fbe6354d3,1bd8abb8a9058ad209dd601d049a38d487675d766a87792c30fee5dfa246c5b9,178b293f44f642d63794356859a073e691c7fa7be6f0541527fd570c0946c359,fce3cfb5c72d3aa44d3f15b80f6a1204db98308efde3c075773b6aa2cde329ce,bae3f1e7238f36133a5646f8b7ada138655f27d2dfed004b5ace51d2b14d21fa,20061f7caad2d2c9c07884a6e28d6aef8738b8bc7256a145fed06cf5175db51a,9b24a5918a3f6fb2b534b42939daad8bd49887276647abaf7c42cd671c2afea5,d64a445678b2024399e6f5e3e037ce9e3f2aba3ec2722a4cfb9cf5b95ee31582,70d44fb183b2a628355cbf3decc119ac7904517d1a21a0de92e80b914929fe5b
"244","13","111501","0","5029410","2020/04/01 16:00:00","10029","1003","0","0","2020/04/15 15:59:59","0"
"245","15","111501","0","5029411","2020/04/01 16:00:00","10029","1003","0","0","2020/04/15 15:59:59","0"
"246","108501","108501","0","5009401","2020/04/15 16:00:00","10030","1004","0","0","2020/04/22 15:59:59","0"
"247","1003003","108401","0","5009402","2020/04/15 16:00:00","10030","1002","0","1","2020/04/22 15:59:59","0"
"248","10","108601","0","5009403","2020/04/15 16:00:00","10030","1001","0","0","2020/04/22 15:59:59","0"
"249","20","108501","0","5009404","2020/04/15 16:00:00","10030","1001","0","0","2020/04/22 15:59:59","0"
"250","30","108401","0","5009405","2020/04/15 16:00:00","10030","1001","0","0","2020/04/22 15:59:59","0"
"251","2","108601","0","5009406","2020/04/15 16:00:00","10030","1003","0","0","2020/04/22 15:59:59","0"
"252","3","108601","0","5009407","2020/04/15 16:00:00","10030","1003","0","0","2020/04/22 15:59:59","0"
"253","4","108501","0","5009408","2020/04/15 16:00:00","10030","1003","0","0","2020/04/22 15:59:59","0"
"254","5","108501","0","5009409","2020/04/15 16:00:00","10030","1003","0","0","2020/04/22 15:59:59","0"
"255","6","108401","0","5009410","2020/04/15 16:00:00","10030","1003","0","0","2020/04/22 15:59:59","0"
"256","8","108401","0","5009411","2020/04/15 16:00:00","10030","1003","0","0","2020/04/22 15:59:59","0"
"257","112101","112101","0","5031401","2020/05/05 16:00:00","10031","1004","0","0","2020/05/19 15:59:59","0"
"258","1003103","112001","0","5031402","2020/05/05 16:00:00","10031","1002","0","1","2020/05/19 15:59:59","0"
"259","10","111901","0","5031403","2020/05/05 16:00:00","10031","1001","0","0","2020/05/19 15:59:59","0"
"260","20","112001","0","5031404","2020/05/05 16:00:00","10031","1001","0","0","2020/05/19 15:59:59","0"
"261","30","111801","0","5031405","2020/05/05 16:00:00","10031","1001","0","0","2020/05/19 15:59:59","0"
"262","2","111801","0","5031406","2020/05/05 16:00:00","10031","1003","0","0","2020/05/19 15:59:59","0"
"263","4","112001","0","5031407","2020/05/05 16:00:00","10031","1003","0","0","2020/05/19 15:59:59","0"
"264","7","111901","0","5031408","2020/05/05 16:00:00","10031","1003","0","0","2020/05/19 15:59:59","0"
"265","10","112101","0","5031409","2020/05/05 16:00:00","10031","1003","0","0","2020/05/19 15:59:59","0"
"266","13","112101","0","5031410","2020/05/05 16:00:00","10031","1003","0","0","2020/05/19 15:59:59","0"
"267","15","112101","0","5031411","2020/05/05 16:00:00","10031","1003","0","0","2020/05/19 15:59:59","0"
"268","108901","108901","0","5010401","2020/05/19 16:00:00","10032","1004","0","0","2020/05/26 15:59:59","0"
"269","1003203","108801","0","5010402","2020/05/19 16:00:00","10032","1002","0","1","2020/05/26 15:59:59","0"
"270","10","108901","0","5010403","2020/05/19 16:00:00","10032","1001","0","0","2020/05/26 15:59:59","0"
"271","20","108701","0","5010404","2020/05/19 16:00:00","10032","1001","0","0","2020/05/26 15:59:59","0"
"272","30","108801","0","5010405","2020/05/19 16:00:00","10032","1001","0","0","2020/05/26 15:59:59","0"
"273","2","108801","0","5010406","2020/05/19 16:00:00","10032","1003","0","0","2020/05/26 15:59:59","0"
"274","3","108901","0","5010407","2020/05/19 16:00:00","10032","1003","0","0","2020/05/26 15:59:59","0"
"275","4","108701","0","5010408","2020/05/19 16:00:00","10032","1003","0","0","2020/05/26 15:59:59","0"
"276","5","108901","0","5010409","2020/05/19 16:00:00","10032","1003","0","0","2020/05/26 15:59:59","0"
"277","6","108801","0","5010410","2020/05/19 16:00:00","10032","1003","0","0","2020/05/26 15:59:59","0"
"278","8","108701","0","5010411","2020/05/19 16:00:00","10032","1003","0","0","2020/05/26 15:59:59","0"
"279","112301","112301","0","5033401","2020/06/03 16:00:00","10033","1004","0","0","2020/06/17 15:59:59","0"
"280","1003303","112201","0","5033402","2020/06/03 16:00:00","10033","1002","0","1","2020/06/17 15:59:59","0"
"281","10","112201","0","5033403","2020/06/03 16:00:00","10033","1001","0","0","2020/06/17 15:59:59","0"
"282","20","112301","0","5033404","2020/06/03 16:00:00","10033","1001","0","0","2020/06/17 15:59:59","0"
"283","30","112301","0","5033405","2020/06/03 16:00:00","10033","1001","0","0","2020/06/17 15:59:59","0"
"284","2","112201","0","5033406","2020/06/03 16:00:00","10033","1003","0","0","2020/06/17 15:59:59","0"
"285","4","112301","0","5033407","2020/06/03 16:00:00","10033","1003","0","0","2020/06/17 15:59:59","0"
"286","7","112201","0","5033408","2020/06/03 16:00:00","10033","1003","0","0","2020/06/17 15:59:59","0"
"287","10","112301","0","5033409","2020/06/03 16:00:00","10033","1003","0","0","2020/06/17 15:59:59","0"
"288","13","112201","0","5033410","2020/06/03 16:00:00","10033","1003","0","0","2020/06/17 15:59:59","0"
"289","15","112201","0","5033411","2020/06/03 16:00:00","10033","1003","0","0","2020/06/17 15:59:59","0"
"290","109001","109001","0","5011401","2020/06/17 16:00:00","10034","1004","0","0","2020/06/24 15:59:59","0"
"291","1003403","101101","0","5011402","2020/06/17 16:00:00","10034","1002","0","1","2020/06/24 15:59:59","0"
"292","10","101101","0","5011403","2020/06/17 16:00:00","10034","1001","0","0","2020/06/24 15:59:59","0"
"293","20","109101","0","5011404","2020/06/17 16:00:00","10034","1001","0","0","2020/06/24 15:59:59","0"
"294","30","109001","0","5011405","2020/06/17 16:00:00","10034","1001","0","0","2020/06/24 15:59:59","0"
"295","2","109101","0","5011406","2020/06/17 16:00:00","10034","1003","0","0","2020/06/24 15:59:59","0"
"296","3","109001","0","5011407","2020/06/17 16:00:00","10034","1003","0","0","2020/06/24 15:59:59","0"
"297","4","109101","0","5011408","2020/06/17 16:00:00","10034","1003","0","0","2020/06/24 15:59:59","0"
"298","5","109001","0","5011409","2020/06/17 16:00:00","10034","1003","0","0","2020/06/24 15:59:59","0"
"299","6","101101","0","5011410","2020/06/17 16:00:00","10034","1003","0","0","2020/06/24 15:59:59","0"
"300","8","109101","0","5011411","2020/06/17 16:00:00","10034","1003","0","0","2020/06/24 15:59:59","0"
"301","10","108901","0","5010403","2020/01/17 12:00:00","10032","1001","0","0","2020/01/24 20:59:59","0"
"302","20","108701","0","5010404","2020/01/17 12:00:00","10032","1001","0","0","2020/01/24 20:59:59","0"
"303","30","108801","0","5010405","2020/01/17 12:00:00","10032","1001","0","0","2020/01/24 20:59:59","0"
"304","2","108801","0","5010406","2020/01/17 12:00:00","10032","1003","0","0","2020/01/24 20:59:59","0"
"305","3","108901","0","5010407","2020/01/17 12:00:00","10032","1003","0","0","2020/01/24 20:59:59","0"
"306","4","108701","0","5010408","2020/01/17 12:00:00","10032","1003","0","0","2020/01/24 20:59:59","0"
"307","5","108901","0","5010409","2020/01/17 12:00:00","10032","1003","0","0","2020/01/24 20:59:59","0"
"308","6","108801","0","5010410","2020/01/17 12:00:00","10032","1003","0","0","2020/01/24 20:59:59","0"
"309","8","108701","0","5010411","2020/01/17 12:00:00","10032","1003","0","0","2020/01/24 20:59:59","0"
"310","112601","112601","0","5035401","2020/09/30 16:00:00","10035","1004","0","0","2020/10/21 15:59:59","0"
"311","1003503","112601","0","5035402","2020/09/30 16:00:00","10035","1002","0","1","2020/10/21 15:59:59","0"
"312","10","112601","0","5035403","2020/09/30 16:00:00","10035","1001","0","0","2020/10/21 15:59:59","0"
"313","20","112501","0","5035404","2020/09/30 16:00:00","10035","1001","0","0","2020/10/21 15:59:59","0"
"314","30","112401","0","5035405","2020/09/30 16:00:00","10035","1001","0","0","2020/10/21 15:59:59","0"
"315","2","112401","0","5035406","2020/09/30 16:00:00","10035","1003","0","0","2020/10/21 15:59:59","0"
"316","4","112501","0","5035407","2020/09/30 16:00:00","10035","1003","0","0","2020/10/21 15:59:59","0"
"317","7","112601","0","5035408","2020/09/30 16:00:00","10035","1003","0","0","2020/10/21 15:59:59","0"
"318","1003603","112501","0","5036402","2020/10/12 16:00:00","10036","1002","0","1","2020/10/21 15:59:59","0"
"319","10","112601","0","5036403","2020/10/12 16:00:00","10036","1001","0","0","2020/10/21 15:59:59","0"
"320","20","112501","0","5036404","2020/10/12 16:00:00","10036","1001","0","0","2020/10/21 15:59:59","0"
"321","30","112401","0","5036405","2020/10/12 16:00:00","10036","1001","0","0","2020/10/21 15:59:59","0"
"322","14","112401","0","5036406","2020/10/12 16:00:00","10036","1003","0","0","2020/10/21 15:59:59","0"
"323","16","112501","0","5036407","2020/10/12 16:00:00","10036","1003","0","0","2020/10/21 15:59:59","0"
"324","19","112601","0","5036408","2020/10/12 16:00:00","10036","1003","0","0","2020/10/21 15:59:59","0"
"327","22","112401","0","5036411","2020/10/12 16:00:00","10036","1003","0","0","2020/10/21 15:59:59","0"
"332","109001","109001","0","5011401","2020/02/15 12:00:00","10034","1004","0","0","2020/02/22 20:59:59","0"
"333","1003403","101101","0","5011402","2020/02/15 12:00:00","10034","1002","0","1","2020/02/22 20:59:59","0"
"334","10","101101","0","5011403","2020/02/15 12:00:00","10034","1001","0","0","2020/02/22 20:59:59","0"
"335","20","109101","0","5011404","2020/02/15 12:00:00","10034","1001","0","0","2020/02/22 20:59:59","0"
"336","30","109001","0","5011405","2020/02/15 12:00:00","10034","1001","0","0","2020/02/22 20:59:59","0"
"337","2","109101","0","5011406","2020/02/15 12:00:00","10034","1003","0","0","2020/02/22 20:59:59","0"
"338","3","109001","0","5011407","2020/02/15 12:00:00","10034","1003","0","0","2020/02/22 20:59:59","0"
"339","4","109101","0","5011408","2020/02/15 12:00:00","10034","1003","0","0","2020/02/22 20:59:59","0"
"340","5","109001","0","5011409","2020/02/15 12:00:00","10034","1003","0","0","2020/02/22 20:59:59","0"
"341","6","101101","0","5011410","2020/02/15 12:00:00","10034","1003","0","0","2020/02/22 20:59:59","0"
"342","8","109101","0","5011411","2020/02/15 12:00:00","10034","1003","0","0","2020/02/22 20:59:59","0"
"10038001","1003803","110801","0","5038402","2020/07/02 16:00:00","10038","1002","0","1","2020/07/16 15:59:59","0"
"10038002","10","110901","0","5038403","2020/07/02 16:00:00","10038","1001","0","0","2020/07/16 15:59:59","0"
"10038003","20","111001","0","5038404","2020/07/02 16:00:00","10038","1001","0","0","2020/07/16 15:59:59","0"
"10038004","30","110801","0","5038405","2020/07/02 16:00:00","10038","1001","0","0","2020/07/16 15:59:59","0"
"10038005","2","111001","0","5038406","2020/07/02 16:00:00","10038","1003","0","0","2020/07/16 15:59:59","0"
"10038006","4","110901","0","5038407","2020/07/02 16:00:00","10038","1003","0","0","2020/07/16 15:59:59","0"
"10038007","7","110901","0","5038408","2020/07/02 16:00:00","10038","1003","0","0","2020/07/16 15:59:59","0"
"10038008","10","110801","0","5038409","2020/07/02 16:00:00","10038","1003","0","0","2020/07/16 15:59:59","0"
"10038009","13","111001","0","5038410","2020/07/02 16:00:00","10038","1003","0","0","2020/07/16 15:59:59","0"
"10038010","15","110901","0","5038411","2020/07/02 16:00:00","10038","1003","0","0","2020/07/16 15:59:59","0"
"10039001","109301","109301","0","5013401","2020/07/16 16:00:00","10039","1004","0","0","2020/07/23 15:59:59","0"
"10039002","1003903","109201","0","5013402","2020/07/16 16:00:00","10039","1002","0","1","2020/07/23 15:59:59","0"
"10039003","10","109301","0","5013403","2020/07/16 16:00:00","10039","1001","0","0","2020/07/23 15:59:59","0"
"10039004","20","109401","0","5013404","2020/07/16 16:00:00","10039","1001","0","0","2020/07/23 15:59:59","0"
"10039005","30","109201","0","5013405","2020/07/16 16:00:00","10039","1001","0","0","2020/07/23 15:59:59","0"
"10039006","2","109201","0","5013406","2020/07/16 16:00:00","10039","1003","0","0","2020/07/23 15:59:59","0"
"10039007","3","109401","0","5013407","2020/07/16 16:00:00","10039","1003","0","0","2020/07/23 15:59:59","0"
"10039008","4","109301","0","5013408","2020/07/16 16:00:00","10039","1003","0","0","2020/07/23 15:59:59","0"
"10039009","5","109201","0","5013409","2020/07/16 16:00:00","10039","1003","0","0","2020/07/23 15:59:59","0"
"10039010","6","109401","0","5013410","2020/07/16 16:00:00","10039","1003","0","0","2020/07/23 15:59:59","0"
"10039011","8","109201","0","5013411","2020/07/16 16:00:00","10039","1003","0","0","2020/07/23 15:59:59","0"
"10040001","1004003","102601","0","5040402","2020/08/03 16:00:00","10040","1002","0","1","2020/08/17 15:59:59","0"
"10040002","10","105201","0","5040403","2020/08/03 16:00:00","10040","1001","0","0","2020/08/17 15:59:59","0"
"10040003","20","102601","0","5040404","2020/08/03 16:00:00","10040","1001","0","0","2020/08/17 15:59:59","0"
"10040004","30","103301","0","5040405","2020/08/03 16:00:00","10040","1001","0","0","2020/08/17 15:59:59","0"
"10040005","2","102601","0","5040406","2020/08/03 16:00:00","10040","1003","0","0","2020/08/17 15:59:59","0"
"10040006","4","103301","0","5040407","2020/08/03 16:00:00","10040","1003","0","0","2020/08/17 15:59:59","0"
"10040007","7","105201","0","5040408","2020/08/03 16:00:00","10040","1003","0","0","2020/08/17 15:59:59","0"
"10040008","10","103801","0","5040409","2020/08/03 16:00:00","10040","1003","0","0","2020/08/17 15:59:59","0"
"10040009","13","103301","0","5040410","2020/08/03 16:00:00","10040","1003","0","0","2020/08/17 15:59:59","0"
"10040010","15","102601","0","5040411","2020/08/03 16:00:00","10040","1003","0","0","2020/08/17 15:59:59","0"
"10041001","1004103","105301","0","5015402","2020/09/18 16:00:00","10041","1002","0","1","2020/09/25 20:59:59","0"
"10041002","10","105301","0","5015403","2020/09/18 16:00:00","10041","1001","0","0","2020/09/25 20:59:59","0"
"10041003","20","109501","0","5015404","2020/09/18 16:00:00","10041","1001","0","0","2020/09/25 20:59:59","0"
"10041004","30","109601","0","5015405","2020/09/18 16:00:00","10041","1001","0","0","2020/09/25 20:59:59","0"
"10041005","2","109501","0","5015406","2020/09/18 16:00:00","10041","1003","0","0","2020/09/25 20:59:59","0"
"10041006","3","109501","0","5015407","2020/09/18 16:00:00","10041","1003","0","0","2020/09/25 20:59:59","0"
"10041007","4","105301","0","5015408","2020/09/18 16:00:00","10041","1003","0","0","2020/09/25 20:59:59","0"
"10041008","5","109601","0","5015409","2020/09/18 16:00:00","10041","1003","0","0","2020/09/25 20:59:59","0"
"10041009","6","109601","0","5015410","2020/09/18 16:00:00","10041","1003","0","0","2020/09/25 20:59:59","0"
"10041010","8","105301","0","5015411","2020/09/18 16:00:00","10041","1003","0","0","2020/09/25 20:59:59","0"
"10042001","113001","113001","0","5042401","2020/09/04 16:00:00","10042","1004","0","0","2020/09/18 15:59:59","0"
"10042002","1004203","112901","0","5042402","2020/09/04 16:00:00","10042","1002","0","1","2020/09/18 15:59:59","0"
"10042003","10","106701","0","5042403","2020/09/04 16:00:00","10042","1001","0","0","2020/09/18 15:59:59","0"
"10042004","20","900103","0","5042404","2020/09/04 16:00:00","10042","1001","0","0","2020/09/18 15:59:59","0"
"10042005","30","112901","0","5042405","2020/09/04 16:00:00","10042","1001","0","0","2020/09/18 15:59:59","0"
"10042006","3","101101","0","5042426","2020/09/04 16:00:00","10042","1003","0","0","2020/09/18 15:59:59","0"
"10042007","3","112901","0","5042406","2020/09/04 16:00:00","10042","1003","5042001","0","2020/09/18 15:59:59","1"
"10042008","7","105501","0","5042427","2020/09/04 16:00:00","10042","1003","0","0","2020/09/18 15:59:59","0"
"10042009","7","113001","0","5042407","2020/09/04 16:00:00","10042","1003","5042001","0","2020/09/18 15:59:59","1"
"10042010","11","100101","0","5042428","2020/09/04 16:00:00","10042","1003","0","0","2020/09/18 15:59:59","0"
"10042011","11","900103","0","5042408","2020/09/04 16:00:00","10042","1003","5042001","0","2020/09/18 15:59:59","1"
"10042012","15","101101","0","5042431","2020/09/04 16:00:00","10042","1003","0","0","2020/09/18 15:59:59","0"
"10042013","15","112901","0","5042411","2020/09/04 16:00:00","10042","1003","5042001","0","2020/09/18 15:59:59","1"
"10043001","110101","110101","0","5019401","2020/10/19 16:00:00","10043","1004","0","0","2020/10/26 20:59:59","0"
"10043002","1004303","110201","0","5019402","2020/10/19 16:00:00","10043","1002","0","1","2020/10/26 20:59:59","0"
"10043003","10","110001","0","5019403","2020/10/19 16:00:00","10043","1001","0","0","2020/10/26 20:59:59","0"
"10043004","20","110201","0","5019404","2020/10/19 16:00:00","10043","1001","0","0","2020/10/26 20:59:59","0"
"10043005","30","110101","0","5019405","2020/10/19 16:00:00","10043","1001","0","0","2020/10/26 20:59:59","0"
"10043006","2","110001","0","5019406","2020/10/19 16:00:00","10043","1003","0","0","2020/10/26 20:59:59","0"
"10043007","3","110001","0","5019407","2020/10/19 16:00:00","10043","1003","0","0","2020/10/26 20:59:59","0"
"10043008","4","110201","0","5019408","2020/10/19 16:00:00","10043","1003","0","0","2020/10/26 20:59:59","0"
"10043009","5","110101","0","5019409","2020/10/19 16:00:00","10043","1003","0","0","2020/10/26 20:59:59","0"
"10043010","6","110101","0","5019410","2020/10/19 16:00:00","10043","1003","0","0","2020/10/26 20:59:59","0"
"10043011","8","110201","0","5019411","2020/10/19 16:00:00","10043","1003","0","0","2020/10/26 20:59:59","0"
"10044001","113201","113201","0","5044401","2020/11/02 16:00:00","10044","1004","0","0","2020/11/16 15:59:59","0"
"10044002","1004403","113201","0","5044402","2020/11/02 16:00:00","10044","1002","0","1","2020/11/16 15:59:59","0"
"10044003","10","113201","0","5044403","2020/11/02 16:00:00","10044","1001","0","0","2020/11/16 15:59:59","0"
"10044004","20","113301","0","5044404","2020/11/02 16:00:00","10044","1001","0","0","2020/11/16 15:59:59","0"
"10044005","30","113101","0","5044405","2020/11/02 16:00:00","10044","1001","0","0","2020/11/16 15:59:59","0"
"10044006","2","105601","0","5044426","2020/11/02 16:00:00","10044","1003","0","0","2020/11/16 15:59:59","0"
"10044007","4","100901","0","5044427","2020/11/02 16:00:00","10044","1003","0","0","2020/11/16 15:59:59","0"
"10044008","7","101301","0","5044428","2020/11/02 16:00:00","10044","1003","0","0","2020/11/16 15:59:59","0"
"10044009","10","105601","0","5044429","2020/11/02 16:00:00","10044","1003","0","0","2020/11/16 15:59:59","0"
"10044010","13","101301","0","5044430","2020/11/02 16:00:00","10044","1003","0","0","2020/11/16 15:59:59","0"
"10044011","15","105601","0","5044431","2020/11/02 16:00:00","10044","1003","0","0","2020/11/16 15:59:59","0"
"10044012","2","113101","0","5044406","2020/11/02 16:00:00","10044","1003","5044001","0","2020/11/16 15:59:59","1"
"10044013","4","113201","0","5044407","2020/11/02 16:00:00","10044","1003","5044001","0","2020/11/16 15:59:59","1"
"10044014","7","113301","0","5044408","2020/11/02 16:00:00","10044","1003","5044001","0","2020/11/16 15:59:59","1"
"10044015","10","113101","0","5044409","2020/11/02 16:00:00","10044","1003","5044001","0","2020/11/16 15:59:59","1"
"10044016","13","113301","0","5044410","2020/11/02 16:00:00","10044","1003","5044001","0","2020/11/16 15:59:59","1"
