11cd63179a49520273fa92284bc3990a953963c64e7191a4fec93c99034888a9,2914f6a7b89ba0f9ba39f7321c859f26939f4769581a14e626ce501fc55ba020,302648be5e8b2bfc48080444a7f73bee8da31b778d811a2d08aae4a2b8e86e6f,3920b188a3836013be266c079045b1a9af832eedc13cb122a01f5be0e1afead0,faf7dd24b6c0436fceec8438ceeabb1fbbf0699bac5ea674b6e6868ea673be14,aea0f923f0d570e3f4432d4654080c58a913e44ab51b76760c111f1afb47ad8e,10d47f3c646c3877170da270a56b9fc477d15fa6b15b0f1b8c1536a95e3b1c67,375afff618574fc3993735733cc61d919cc30b239eff86512f3dfac97fa86008,20ec0905fc8f289e993d69d227bea37ca27fc4f145025059a128fdc9e292abb6,1829a9d12e615366b53a42f49215905c59f32866b5bbc5de2f96e30287e802cb,129ac0b266e1de40d35d8f6bcaf34b58c34b17a3daa2238459b3b46c789c401e,29ce7d74c49008e8347b9873605b7d0a649f38adc21ce3b2dfb35e0cb6f30494,edfcefa27c310648d849e6ef9862055e21502992e3f9950d4609b4590a3d9193,ce2db825027be7d228a92d8b899ded28b7804522b181e109077de38c8cc1b35e,be4e678d1ae68470772950ebe962498063f4e0cb0d0a0434184353880837aba6,9f932bcdd9382c931051831aab01af8ef3e7bc1e3d3b69a824122d42636dd158,257e38831d1a047753f0880d4b3b44e32dca95aeb0e6d1cc838aa47c2e478158,60c7054de819385d78c40323c71492248429b097387413fe12f59e686c2b38f5,a6a8bd47e257ba7fbb47974a769d7a0bb1998811ebf5574a634e6ee2e19a646b,897e7f3ce48cfe5d6a8f03b8ab53c0452c9f96969b92b5eb01d34759d9751c6d,545d1388568754a73a8dcf29ade533dec1b7f19121b92bca69ba9a4ef7001ddc,32f3b2fd499a20c473838e796bd6a34831fac97b7d5679eb785fcc9b82cf51f3,0063e7324f256685fbe4158a39fc73a3b008fb5a44ef181dc4b97f7300846cc3,ceb8bb5e8f28e48c5a14c6c7898ba8276e44758d1fd142de393015d50333c10d,80abf6315653a63933f64fc88bb6c06e7089931df3eb983b946214eb00c431bd,10cd4573fd08bf3c3544c0c0c1f78fc8327869a3b6f69848b1503a6f4b393d01,37f9ca568923e0f1cb9a6ffc4466bd81778688a43f93e541dedf9e47738f80db,660065e23c733cacc4433c83ff684e3b4e2626db811dcf24402b3536c2e9bebc,6bfed4b5158ac1ec73dee32fead36d88d59d7ab1558a1d8945d79df9384f8bd8,c5aa5099990c3a1222c6766f61a1162860afe8fe18a5e2975b1579f78a052d95,5876c7410ab176f774f63804f37f87f2a0da804c34ceb1925f57444303d14d34,81e656256f39e47018accc144b1464790c6d6686eb838c36fb9ff2b7908f375c,b8bb265875041c2805da78942a7008e50ef7d38a47e61f5923f0d05d63f990c9,722a4e6201dbae90fe39ebe2a4de9d94052bb59438346064e2bb85946a85ddaf,b3793f28ed9e7467488b103d6387a04844264b7ea116b50910fbaadd2b9bbeb8,0bea78a277b7080b0624c2808d689634aa600d4c01e51ab44004c4d13c9144c3,f383fedbcd07590771fa99b3ebcf9b8bc74a2a624335b870dcacfbb83b0d5b0b,8414444b15484dd11c0d7df16283b3a5bdbbe5f46d8a7a3913c9ccddc199a2dd,415dbcad0e2379132063eb44c1d20ff7fd2c4d61c99fffa65760931ef3e3f52e,f4b6463d81eabcb6f654bb26dff998d906efbda9f773781580a8e7979f77f85d,dec337f13e925cb18a6d3be1a813431b38771332702ca6b70b7ad55828c7b48d
"33001","1","0","36","0","1","0","0","0","33001","61001007","1","0","1","600110331","620300030","0","0","620110030","600000104","1","0","0","0","0","0","0","30","0","455","0","18","620090130","0","0","61001004","0","0","61001005","0","0"
"34001","1","0","36","0","1","0","0","0","34001","61001007","1","0","1","600110341","620300031","0","0","620110031","600000105","1","0","0","0","0","0","0","30","0","460","0","18","620090131","0","0","61001004","0","0","61001005","0","0"
"35001","1","0","36","0","1","0","0","0","35001","61001007","1","0","1","600110351","620300032","0","0","620110032","600000106","1","0","0","0","0","0","0","30","0","464","0","18","620090132","0","0","61001004","0","0","61001005","0","0"
"36001","1","0","36","0","1","0","0","0","36001","61001007","1","0","1","600110361","620300033","0","0","620110033","600000107","1","0","0","0","0","0","0","30","0","476","0","18","620090133","0","0","61001004","0","0","61001005","0","0"
"37001","1","0","36","0","1","0","0","0","37001","61001007","1","0","1","600110371","620300034","0","0","620110034","600000108","1","0","0","0","0","0","0","30","0","482","0","18","620090134","0","0","61001004","0","0","61001005","0","0"
"38001","1","0","36","0","1","0","0","0","38001","61001007","1","0","1","600110381","620300035","0","0","620110035","600000109","1","0","0","0","0","0","0","30","0","492","0","18","620090135","0","0","61001004","0","0","61001005","0","0"
"39001","1","0","36","0","1","0","0","0","39001","61001007","1","0","1","600110391","620300036","0","0","620110036","600000110","1","0","0","0","0","0","0","30","0","500","0","18","620090136","0","0","61001004","0","0","61001005","0","0"
"40001","1","0","36","0","1","0","0","0","40001","61001007","1","0","1","600110401","620300037","0","0","620110037","600000111","1","0","0","0","0","0","0","30","0","514","0","18","620090137","0","0","61001004","0","0","61001005","0","0"
"41001","1","0","36","0","1","0","0","0","41001","61001007","1","0","1","600110411","620300038","0","0","620110038","600000112","1","0","0","0","0","0","0","30","0","518","0","18","620090138","0","0","61001004","0","0","61001005","0","0"
"42001","1","0","36","0","1","0","0","0","42001","61001007","1","0","1","600110421","620300039","0","0","620110039","600000113","1","0","0","0","0","0","0","30","0","523","0","18","620090139","0","0","61001004","0","0","61001005","0","0"
"43001","1","0","36","0","1","0","0","0","43001","61001007","1","0","1","600110431","620300040","0","0","620110040","600000114","1","0","0","0","0","0","0","30","0","538","0","18","620090140","0","0","61001004","0","0","61001005","0","0"
"44001","1","0","36","0","1","0","0","0","44001","61001007","1","0","1","600110441","620300041","0","0","620110041","600000115","1","0","0","0","0","0","0","30","0","551","0","18","620090141","0","0","61001004","0","0","61001005","0","0"
"45001","1","0","36","0","1","0","0","0","45001","61001007","1","0","1","600110451","620300042","0","0","620110042","600000116","1","0","0","0","0","0","0","30","0","565","0","18","620090142","0","0","61001004","0","0","61001005","0","0"
"46001","1","0","36","0","1","0","0","0","46001","61001007","1","0","1","600110461","620300043","0","0","620110043","600000117","1","0","0","0","0","0","0","30","0","574","0","18","620090143","0","0","61001004","0","0","61001005","0","0"
"47001","1","0","36","0","1","0","0","0","47001","61001007","1","0","1","600110471","620300044","0","0","620110044","600000118","1","0","0","0","0","0","0","30","0","577","0","18","620090144","0","0","61001004","0","0","61001005","0","0"
"48001","1","0","36","0","1","0","0","0","48001","61001007","1","0","1","600110481","620300045","0","0","620110045","600000119","1","0","0","0","0","0","0","30","0","587","0","18","620090145","0","0","61001004","0","0","61001005","0","0"
"49001","1","0","36","0","1","0","0","0","49001","61001007","1","0","1","600110491","620300046","0","0","620110046","600000120","1","0","0","0","0","0","0","30","0","598","0","18","620090146","0","0","61001004","0","0","61001005","0","0"
"50001","1","0","36","0","1","0","0","0","50001","61001007","1","0","1","600110501","620300047","0","0","620110047","600000121","1","0","0","0","0","0","0","30","0","614","0","18","620090147","0","0","61001004","0","0","61001005","0","0"
"51001","1","0","36","0","1","0","0","0","51001","61001007","1","0","1","600110511","620300048","0","0","620110048","600000122","1","0","0","0","0","0","0","30","0","621","0","18","620090148","0","0","61001004","0","0","61001005","0","0"
"52001","1","0","36","0","1","0","0","0","52001","61001007","1","0","1","600110521","620300049","0","0","620110049","600000123","1","0","0","0","0","0","0","30","0","629","0","18","620090149","0","0","61001004","0","0","61001005","0","0"
"53001","1","0","36","0","1","0","0","0","53001","61001007","1","0","1","600110531","620300050","0","0","620110050","600000124","1","0","0","0","0","0","0","30","0","640","0","18","620090150","0","0","61001004","0","0","61001005","0","0"
"54001","1","0","36","0","1","0","0","0","54001","61001007","1","0","1","600110541","620300051","0","0","620110051","600000125","1","0","0","0","0","0","0","30","0","647","0","18","620090151","0","0","61001004","0","0","61001005","0","0"
"55001","1","0","36","0","1","0","0","0","55001","61001007","1","0","1","600110551","620300052","0","0","620110052","600000126","1","0","0","0","0","0","0","30","0","652","0","18","620090152","0","0","61001004","0","0","61001005","0","0"
"56001","1","0","36","0","1","0","0","0","56001","61001007","1","0","1","600110561","620300053","0","0","620110053","600000127","1","0","0","0","0","0","0","30","0","659","0","18","620090153","0","0","61001004","0","0","61001005","0","0"
"57001","1","0","36","0","1","0","0","0","57001","61001007","1","0","1","600110571","620300054","0","0","620110054","600000128","1","0","0","0","0","0","0","30","0","662","0","18","620090154","0","0","61001004","0","0","61001005","0","0"
"58001","1","0","36","0","1","0","0","0","58001","61001007","1","0","1","600110581","620300055","0","0","620110055","600000129","1","0","0","0","0","0","0","30","0","667","0","18","620090155","0","0","61001004","0","0","61001005","0","0"
"59001","1","0","36","0","1","0","0","0","59001","61001007","1","0","1","600110591","620300056","0","0","620110056","600000130","1","0","0","0","0","0","0","30","0","679","0","18","620090156","0","0","61001004","0","0","61001005","0","0"
"60001","1","0","36","0","1","0","0","0","60001","61001007","1","0","1","600110601","620300057","0","0","620110057","600000131","1","0","0","0","0","0","0","30","0","683","0","18","620090157","0","0","61001004","0","0","61001005","0","0"
"61001","1","0","36","0","1","0","0","0","61001","61001007","1","0","1","600110611","620300058","0","0","620110058","600000132","1","0","0","0","0","0","0","30","0","692","0","18","620090158","0","0","61001004","0","0","61001005","0","0"
"62001","1","0","36","0","1","0","0","0","62001","61001007","1","0","1","600110621","620300059","0","0","620110059","600000133","1","0","0","0","0","0","0","30","0","698","0","18","620090159","0","0","61001004","0","0","61001005","0","0"
"63001","1","0","36","0","1","0","0","0","63001","61001007","1","0","1","600110631","620300060","0","0","620110060","600000134","1","0","0","0","0","0","0","30","0","703","0","18","620090160","0","0","61001004","0","0","61001005","0","0"
"64001","1","0","36","0","1","0","0","0","64001","61001007","1","0","1","600110641","620300061","0","0","620110061","600000135","1","0","0","0","0","0","0","30","0","713","0","18","620090161","0","0","61001004","0","0","61001005","0","0"
"65001","1","0","36","0","1","0","0","0","65001","61001007","1","0","1","600110651","620300062","0","0","620110062","600000136","1","0","0","0","0","0","0","30","0","722","0","18","620090162","0","0","61001004","0","0","61001005","0","0"
"66001","1","0","36","0","1","0","0","0","66001","61001007","1","0","1","600110661","620300063","0","0","620110063","600000137","1","0","0","0","0","0","0","30","0","733","0","18","620090163","0","0","61001004","0","0","61001005","0","0"
"67001","1","0","36","0","1","0","0","0","67001","61001007","1","0","1","600110671","620300064","0","0","620110064","600000138","1","0","0","0","0","0","0","30","0","741","0","18","620090164","0","0","61001004","0","0","61001005","0","0"
"68001","1","0","36","0","1","0","0","0","68001","61001007","1","0","1","600110681","620300065","0","0","620110065","600000139","1","0","0","0","0","0","0","30","0","750","0","18","620090165","0","0","61001004","0","0","61001005","0","0"
"69001","1","0","36","0","1","0","0","0","69001","61001007","1","0","1","600110691","620300066","0","0","620110066","600000140","1","0","0","0","0","0","0","30","0","762","0","18","620090166","0","0","61001004","0","0","61001005","0","0"
"70001","1","0","36","0","1","0","0","0","70001","61001007","1","0","1","600110701","620300067","0","0","620110067","600000141","1","0","0","0","0","0","0","30","0","774","0","18","620090167","0","0","61001004","0","0","61001005","0","0"
"71001","1","0","36","0","1","0","0","0","71001","61001007","1","0","1","600110711","620300068","0","0","620110068","600000142","1","0","0","0","0","0","0","30","0","783","0","18","620090168","0","0","61001004","0","0","61001005","0","0"
"1001","1","0","36","0","1","0","0","0","1001","61001007","1","0","1","600110011","620060001","0","0","620440001","600000143","1","0","0","0","0","0","0","30","0","258","0","18","620370001","0","0","61001004","0","0","61001005","0","0"
"2001","1","0","36","0","1","0","0","0","2001","61001007","1","0","1","600110021","620060001","0","0","620440001","600000144","1","0","0","0","0","0","0","30","0","258","0","18","620370001","0","0","61001004","0","0","61001005","0","0"
"3001","1","0","36","0","1","0","0","0","3001","61001007","1","0","1","600110031","620060001","0","0","620440001","600000145","1","0","0","0","0","0","0","30","0","258","0","18","620370001","0","0","61001004","0","0","61001005","0","0"
"4001","1","0","36","0","1","0","0","0","4001","61001007","1","0","1","600110041","620060001","0","0","620440001","600000146","1","0","0","0","0","0","0","30","0","258","0","18","620370001","0","0","61001004","0","0","61001005","0","0"
"5001","1","0","36","0","1","0","0","0","5001","61001007","1","0","1","600110051","620060002","0","0","620440002","600000147","1","0","0","0","0","0","0","30","0","268","0","18","620370002","0","0","61001004","0","0","61001005","0","0"
"6001","1","0","36","0","1","0","0","0","6001","61001007","1","0","1","600110061","620060003","0","0","620440003","600000148","1","0","0","0","0","0","0","30","0","273","0","18","620370003","0","0","61001004","0","0","61001005","0","0"
"7001","1","0","36","0","1","0","0","0","7001","61001007","1","0","1","600110071","620060004","0","0","620440004","600000149","1","0","0","0","0","0","0","30","0","281","0","18","620370004","0","0","61001004","0","0","61001005","0","0"
"8001","1","0","36","0","1","0","0","0","8001","61001007","1","0","1","600110081","620060005","0","0","620440005","600000150","1","0","0","0","0","0","0","30","0","288","0","18","620370005","0","0","61001004","0","0","61001005","0","0"
"9001","1","0","36","0","1","0","0","0","9001","61001007","1","0","1","600110091","620060006","0","0","620440006","600000151","1","0","0","0","0","0","0","30","0","298","0","18","620370006","0","0","61001004","0","0","61001005","0","0"
"10001","1","0","36","0","1","0","0","0","10001","61001007","1","0","1","600110101","620060007","0","0","620440007","600000152","1","0","0","0","0","0","0","30","0","309","0","18","620370007","0","0","61001004","0","0","61001005","0","0"
"11001","1","0","36","0","1","0","0","0","11001","61001007","1","0","1","600110111","620060008","0","0","620440008","600000153","1","0","0","0","0","0","0","30","0","313","0","18","620370008","0","0","61001004","0","0","61001005","0","0"
"12001","1","0","36","0","1","0","0","0","12001","61001007","1","0","1","600110121","620060009","0","0","620440009","600000154","1","0","0","0","0","0","0","30","0","321","0","18","620370009","0","0","61001004","0","0","61001005","0","0"
"13001","1","0","36","0","1","0","0","0","13001","61001007","1","0","1","600110131","620060010","0","0","620440010","600000155","1","0","0","0","0","0","0","30","0","326","0","18","620370010","0","0","61001004","0","0","61001005","0","0"
"14001","1","0","36","0","1","0","0","0","14001","61001007","1","0","1","600110141","620060011","0","0","620440011","600000156","1","0","0","0","0","0","0","30","0","336","0","18","620370011","0","0","61001004","0","0","61001005","0","0"
"15001","1","0","36","0","1","0","0","0","15001","61001007","1","0","1","600110151","620060012","0","0","620440012","600000157","1","0","0","0","0","0","0","30","0","341","0","18","620370012","0","0","61001004","0","0","61001005","0","0"
"16001","1","0","36","0","1","0","0","0","16001","61001007","1","0","1","600110161","620060013","0","0","620440013","600000158","1","0","0","0","0","0","0","30","0","351","0","18","620370013","0","0","61001004","0","0","61001005","0","0"
"17001","1","0","36","0","1","0","0","0","17001","61001007","1","0","1","600110171","620060014","0","0","620440014","600000159","1","0","0","0","0","0","0","30","0","356","0","18","620370014","0","0","61001004","0","0","61001005","0","0"
"18001","1","0","36","0","1","0","0","0","18001","61001007","1","0","1","600110181","620060015","0","0","620440015","600000160","1","0","0","0","0","0","0","30","0","366","0","18","620370015","0","0","61001004","0","0","61001005","0","0"
"19001","1","0","36","0","1","0","0","0","19001","61001007","1","0","1","600110191","620060016","0","0","620440016","600000161","1","0","0","0","0","0","0","30","0","371","0","18","620370016","0","0","61001004","0","0","61001005","0","0"
"20001","1","0","36","0","1","0","0","0","20001","61001007","1","0","1","600110201","620060017","0","0","620440017","600000162","1","0","0","0","0","0","0","30","0","375","0","18","620370017","0","0","61001004","0","0","61001005","0","0"
"21001","1","0","36","0","1","0","0","0","21001","61001007","1","0","1","600110211","620060018","0","0","620440018","600000163","1","0","0","0","0","0","0","30","0","381","0","18","620370018","0","0","61001004","0","0","61001005","0","0"
"22001","1","0","36","0","1","0","0","0","22001","61001007","1","0","1","600110221","620060019","0","0","620440019","600000164","1","0","0","0","0","0","0","30","0","386","0","18","620370019","0","0","61001004","0","0","61001005","0","0"
"23001","1","0","36","0","1","0","0","0","23001","61001007","1","0","1","600110231","620060020","0","0","620440020","600000165","1","0","0","0","0","0","0","30","0","390","0","18","620370020","0","0","61001004","0","0","61001005","0","0"
"24001","1","0","36","0","1","0","0","0","24001","61001007","1","0","1","600110241","620060021","0","0","620440021","600000166","1","0","0","0","0","0","0","30","0","396","0","18","620370021","0","0","61001004","0","0","61001005","0","0"
"25001","1","0","36","0","1","0","0","0","25001","61001007","1","0","1","600110251","620060022","0","0","620440022","600000167","1","0","0","0","0","0","0","30","0","401","0","18","620370022","0","0","61001004","0","0","61001005","0","0"
"26001","1","0","36","0","1","0","0","0","26001","61001007","1","0","1","600110261","620060023","0","0","620440023","600000168","1","0","0","0","0","0","0","30","0","405","0","18","620370023","0","0","61001004","0","0","61001005","0","0"
"27001","1","0","36","0","1","0","0","0","27001","61001007","1","0","1","600110271","620060024","0","0","620440024","600000169","1","0","0","0","0","0","0","30","0","411","0","18","620370024","0","0","61001004","0","0","61001005","0","0"
"28001","1","0","36","0","1","0","0","0","28001","61001007","1","0","1","600110281","620060025","0","0","620440025","600000170","1","0","0","0","0","0","0","30","0","417","0","18","620370025","0","0","61001004","0","0","61001005","0","0"
"29001","1","0","36","0","1","0","0","0","29001","61001007","1","0","1","600110291","620060026","0","0","620440026","600000171","1","0","0","0","0","0","0","30","0","422","0","18","620370026","0","0","61001004","0","0","61001005","0","0"
"30001","1","0","36","0","1","0","0","0","30001","61001007","1","0","1","600110301","620060027","0","0","620440027","600000172","1","0","0","0","0","0","0","30","0","427","0","18","620370027","0","0","61001004","0","0","61001005","0","0"
"31001","1","0","36","0","1","0","0","0","31001","61001007","1","0","1","600110311","620060028","0","0","620440028","600000173","1","0","0","0","0","0","0","30","0","433","0","18","620370028","0","0","61001004","0","0","61001005","0","0"
"32001","1","0","36","0","1","0","0","0","32001","61001007","1","0","1","600110321","620060029","0","0","620440029","600000174","1","0","0","0","0","0","0","30","0","442","0","18","620370029","0","0","61001004","0","0","61001005","0","0"
"33001","1","0","36","0","1","0","0","0","33001","61001007","1","0","1","600110331","620060030","0","0","620440030","600000175","1","0","0","0","0","0","0","30","0","455","0","18","620370030","0","0","61001004","0","0","61001005","0","0"
"34001","1","0","36","0","1","0","0","0","34001","61001007","1","0","1","600110341","620060031","0","0","620440031","600000176","1","0","0","0","0","0","0","30","0","460","0","18","620370031","0","0","61001004","0","0","61001005","0","0"
"35001","1","0","36","0","1","0","0","0","35001","61001007","1","0","1","600110351","620060032","0","0","620440032","600000177","1","0","0","0","0","0","0","30","0","464","0","18","620370032","0","0","61001004","0","0","61001005","0","0"
"36001","1","0","36","0","1","0","0","0","36001","61001007","1","0","1","600110361","620060033","0","0","620440033","600000178","1","0","0","0","0","0","0","30","0","476","0","18","620370033","0","0","61001004","0","0","61001005","0","0"
"37001","1","0","36","0","1","0","0","0","37001","61001007","1","0","1","600110371","620060034","0","0","620440034","600000179","1","0","0","0","0","0","0","30","0","482","0","18","620370034","0","0","61001004","0","0","61001005","0","0"
