0d711057c9c3868bf278a42185a50ff23b978068924172682f2ea626f0a3e4dd,bed21c3d6fdd9bc2e327d11c89677da49efa7bcaf430efbdd9d579e95eaa8230,367d24bddc2f390cc97559bb3865f5901c24cffe4e79d81ff8449739513b5d84,3841ffa463404b82df7687a8e77402f790ba2a5555c4844b8af797b2037bfebb,2a787d507a1e562c2bca5e259d054cd884a1e15fc4bb9d159a793964665184f9,df47169af690065c757ec56aaaa002e941525edc7712340ec53fb122bf9fa96b,22a78ae58951f95e7772e21d7090856a3bd22840227b946a170ff515fac4a8e2,2add04b464f0f7dad90047755c490667edeb96ad2900977da927e0ab39d9cc7d,733caf96d84b806e7a43f5d41e510b3773b9426f4fb4df6f662c8dc03302a219,8fdef3896b305fb1be1c93610e3784f943299644a636beaab2ceba9034dc88a5,80257b355b37ee01aa2ee5d9810339402f6c02ead2ac7e7190fc20af6430f56b
"92301","","","93","0.4","","","1923010074","","","0"
"92301","","","32","19","","","1923010075","","","0"
"92301","","","32","0","","","1923010076","","","0"
"92301","","","32","912000","","","1923010077","","","0"
"92301","","0","6","105811","1","0","1923010078","0","1","1"
"92301","","0","6","105911","1","0","1923010079","0","1","1"
"92301","","0","6","106011","1","0","1923010080","0","1","1"
"92301","","0","6","106411","1","0","1923010081","0","1","1"
"92301","","0","6","100","1","0","1923010082","0","1","1"
"92301","","0","6","110","1","0","1923010083","0","1","1"
"92301","","0","6","11","1","0","1923010084","0","1","1"
"92301","","0","6","12","1","0","1923010085","0","1","1"
"92301","","0","6","13","1","0","1923010086","0","1","1"
"92301","","0","6","200","1","0","1923010087","0","1","1"
"92301","","","91","0","","","1923010088","","",""
"92401","empty","0","1","1","0","-34","1924010001","1","62","105811"
"92401","empty","0","1","1","0","-34","1924010002","1","66","105911"
"92401","empty","0","1","1","0","-34","1924010003","1","64","106011"
"92401","empty","0","1","1","0","-34","1924010004","1","65","106411"
"92401","empty","0","1","1","0","-34","1924010005","1","52","118511"
"92401","idle","1","5","100","-1085","-266","1924010006","0.4","58","100"
"92401","idle","1","5","110","-1085","-266","1924010007","0.4","56","110"
"92401","","","31","904000","0","1","1924010008","0","0","40"
"92401","","","31","904001","0","1","1924010009","0","0","41"
"92401","","","31","904002","0","1","1924010010","0","0","42"
"92401","","","31","921000","0","1","1924010011","0","-300","0"
"92401","","","31","900002","0","1","1924010012","0","0","1"
"92401","","","31","900002","0","1","1924010013","0","0","2"
"92401","","","31","900002","0","1","1924010014","0","0","3"
"92401","","","31","900004","-266","1","1924010015","0","-1085","4"
"92401","","","31","900005","0","1","1924010016","0","0","5"
"92401","","","31","900009","-34","1","1924010017","0","0","9"
"92401","","","91","0","","","1924010018","","","0"
"92401","","","32","1","","","1924010019","","","1"
"92401","","","93","0.4","","","1924010020","","","0"
"92401","","","32","40","","","1924010021","","","1"
"92401","","","32","41","","","1924010022","","","1"
"92401","","","32","42","","","1924010023","","","1"
"92401","","","23","se_caravan","","","1924010024","","0","se_caravan_section_skip"
"92401","","","21","vo_caravan","","","1924010025","","0","vo_caravan_onigiriskip"
"92401","","","2","100","0","11","1924010026","","-266","240"
"92401","","","2","110","0","11","1924010027","","-266","240"
"92401","","","3","100","","","1924010028","","1","skip"
"92401","","","3","110","","","1924010029","","1","skip"
"92401","","","93","2.2","","","1924010030","","","0"
"92401","","","32","2","","","1924010031","","","1"
"92401","","","93","0.4","","","1924010032","","","0"
"92401","","","32","40","","","1924010033","","","0"
"92401","","","32","41","","","1924010034","","","0"
"92401","","","32","42","","","1924010035","","","0"
"92401","","","2","100","0","11","1924010036","","-266","-1085"
"92401","","","2","110","0","11","1924010037","","-266","-1085"
"92401","","","32","0","","","1924010038","","","1"
"92401","","","32","9","","","1924010039","","","1"
"92401","","","3","118511","","","1924010040","0","1","checkpoint_karin_idle"
"92401","","","26","0.5","","","1924010041","","",""
"92401","","","23","se_caravan","","","1924010042","","0","se_caravan_goal_amb_niflhel"
"92401","","","93","0.9","","","1924010043","","","0"
"92401","","","23","se_caravan","","","1924010044","","0","se_caravan_goal_onigiri"
"92401","","","93","0.5","","","1924010045","","","0"
"92401","","0","3","100","idle","1","1924010046","0","0","run_checkpoint"
"92401","","0","3","110","idle","1","1924010047","0","0","run_checkpoint"
"92401","","","32","4","","","1924010048","","","1"
"92401","","","2","100","2.5","11","1924010049","","-276","67"
"92401","","","2","110","2.5","11","1924010050","","-276","67"
"92401","","","33","4","2.5","11","1924010051","","-276","67"
"92401","","","93","2","","","1924010052","","","0"
"92401","","","23","se_caravan","","","1924010053","","0","se_caravan_goal_chara_appear"
"92401","","0","3","105811","checkpoint_peko_loop","1","1924010054","0","0","checkpoint_peko_in"
"92401","","0","3","105911","checkpoint_kokkoro_loop","1","1924010055","0","0","checkpoint_kokkoro_in"
"92401","","0","3","106011","checkpoint_kyaru_loop","1","1924010056","0","0","checkpoint_kyaru_in"
"92401","","0","3","106411","checkpoint_shefy_loop","1","1924010057","0","0","checkpoint_shefy_in"
"92401","","","140","6","","","1924010058","","0","0"
"92401","","","93","1.6","","","1924010059","","","0"
"92401","","","23","se_caravan","","","1924010060","","0","se_caravan_goal_arrival_niflhel"
"92401","","","32","5","","","1924010061","","","1"
"92401","","","3","118511","","","1924010062","0.2","1","checkpoint_karin_clap"
"92401","","","93","3","","","1924010063","","","0"
"92401","","","101","1924010065","","","1924010064","","",""
"92401","","","25","bgm_MC211","","","1924010065","","","bgm_MC211"
"92401","","","32","4","","","1924010066","","","0"
"92401","","","113","1","","","1924010067","","",""
"92401","","","93","0.3","","","1924010068","","","0"
"92401","","","32","3","","","1924010069","","","1"
"92401","","","93","0.4","","","1924010070","","","0"
"92401","","0","6","100","1","0","1924010071","0","1","1"
"92401","","0","6","110","1","0","1924010072","0","1","1"
"92401","","","32","0","","","1924010073","","","0"
"92401","","","32","5","","","1924010074","","","0"
"92401","","","32","9","","","1924010075","","","0"
"92401","","0","6","105811","1","0","1924010076","0","1","1"
"92401","","0","6","105911","1","0","1924010077","0","1","1"
"92401","","0","6","106011","1","0","1924010078","0","1","1"
"92401","","0","6","106411","1","0","1924010079","0","1","1"
"92401","","0","6","118511","1","0","1924010080","0","1","1"
"92401","","","91","0","","","1924010081","","",""
