3151547587c52b9a33ee1626cb93d11e253451bb26fc3bf84a527af1661df6c3,b9af95b43901c92868e9c1c1c7973cca5a42644e78b47bf506f0a03308b792ad,948fdc5365d5008a04f2b810db2946607b5ec9b7fa00a53e4588c969ffaf13cc,c78da14caef388548be54086f0828ae978946dd934457a324523f1c8cffb61a1,f1b64f80da9d975d516b65796e67603cd284cea9cdb15da68473a4d5b1f466fe,f355453f4c083f02af38f5c48f493d49e8cc3cd57a187aae4d6c668e9eee19b5,fef94125b9e8d3033f4e8ac92a64f8de2049d8c818b43505af4ebd6bbe022265,1662df33c9f6e1323015540ca6a80e13144c38edc6b8074d30cb1e65440cfb23,bac6a08ad9d1a1cfd4e07da24478422cefe34cf77defe32f58f1a11b10ac863c,149c1db64d70fdf6f999c7638f2acdf522bf1b587ee454b2fa75facace0351f4
"5","45","-1","10360014","0","2030/12/31 23:59:59","11004001","2026/03/15 16:00:00","360","0"
"2","70","-1","10360015","20002","2030/12/31 23:59:59","11004001","2026/03/15 16:00:00","360","0"
"2","500","-1","10360016","90007","2030/12/31 23:59:59","11004001","2026/03/15 16:00:00","360","0"
"5","55","-1","10360017","0","2030/12/31 23:59:59","11005001","2026/03/15 16:00:00","360","0"
"12","200000","-1","10360018","94002","2030/12/31 23:59:59","11005001","2026/03/15 16:00:00","360","0"
"2","500","-1","10360019","90007","2030/12/31 23:59:59","11005001","2026/03/15 16:00:00","360","0"
"5","55","-1","10360024","0","2030/12/31 23:59:59","14001001","2026/03/15 16:00:00","360","0"
"12","440000","-1","10360025","94002","2030/12/31 23:59:59","14001001","2026/03/15 16:00:00","360","0"
"2","19","-1","10360026","20003","2030/12/31 23:59:59","14001001","2026/03/15 16:00:00","360","0"
"5","70","-1","10360027","0","2030/12/31 23:59:59","14003001","2026/03/15 16:00:00","360","0"
"12","720000","-1","10360028","94002","2030/12/31 23:59:59","14003001","2026/03/15 16:00:00","360","0"
"2","4","-1","10360029","22002","2030/12/31 23:59:59","14003001","2026/03/15 16:00:00","360","0"
"5","30","-1","10360114","0","2030/12/31 23:59:59","11101001","2026/03/15 16:00:00","360","0"
"2","19","-1","10360115","20003","2030/12/31 23:59:59","11101001","2026/03/15 16:00:00","360","0"
"5","45","-1","10360121","0","2030/12/31 23:59:59","11001002","2026/03/15 16:00:00","360","0"
"12","190000","-1","10360122","94002","2030/12/31 23:59:59","11001002","2026/03/15 16:00:00","360","0"
"2","100","-1","10360123","23003","2030/12/31 23:59:59","11001002","2026/03/15 16:00:00","360","0"
"8","50","-1","11005002","91002","2030/12/31 23:59:59","11005002","2018/01/01 05:00:00","1","0"
"8","50","-1","11005003","91002","2030/12/31 23:59:59","11005003","2018/01/01 05:00:00","1","0"
"2","100","-1","11701001","25021","2030/12/31 23:59:59","11701001","2024/11/15 16:00:00","1","0"
"2","50","-1","18010001","90005","2030/12/31 23:59:59","18010001","2024/06/14 16:00:00","1","0"
"2","1","-1","21082001","21953","2030/12/31 23:59:59","21082001","2025/02/15 16:00:00","1","0"
"2","1","-1","21082002","21953","2030/12/31 23:59:59","21082002","2025/02/15 16:00:00","1","0"
"2","1","-1","21082003","21953","2030/12/31 23:59:59","21082003","2025/06/09 16:00:00","1","0"
"2","1","-1","21082004","21953","2030/12/31 23:59:59","21082004","2025/06/09 16:00:00","1","0"
"2","100","-1","25010001","90006","2030/12/31 23:59:59","25010001","2021/05/27 05:00:00","1","0"
"2","500","-1","25010002","90006","2030/12/31 23:59:59","25010002","2021/05/27 05:00:00","1","0"
"2","1500","-1","25010003","90006","2030/12/31 23:59:59","25010003","2021/05/27 05:00:00","1","0"
"2","2500","-1","25010004","90006","2030/12/31 23:59:59","25010004","2021/05/27 05:00:00","1","0"
"2","500","-1","25010011","90006","2030/12/31 23:59:59","25010011","2020/12/26 05:00:00","1","0"
"2","2500","-1","25010012","90006","2030/12/31 23:59:59","25010012","2020/12/26 05:00:00","1","0"
"2","3500","-1","25010013","90006","2030/12/31 23:59:59","25010013","2020/12/26 05:00:00","1","0"
"7","1","-1","26020001","2848","2030/12/31 23:59:59","26020001","2025/07/01 16:00:00","1","0"
"8","50","-1","29010001","91002","2030/04/01 14:59:59","29010001","2015/04/04 15:00:00","1","0"
