3018753dff11bfa08ebd40ffe12ec795b4acbea3ad7b0d0f26709c6e469e3a74,ef8dcb9af88809de0974312adf684db5a71a8995c6a62ec8cdd5b0de2f841b13,de860380395793cfb951884db9fd4bb3f941b265cea09e83931ea3275b975660,0b9a436e140805c93237df73fd5d4e3dfa22f534ed77c9b0c1949a0eb702156c,041b32aec498f3f3d1d3c64758b576393f20195cf6ec4b5ee06dfc5ef15268f3,8cab3e5106f6b4d2f8ccfd41314174cd1248f4efcbb22b1bb07319ac31e08d38,5facf179ad1dc06e04b23133bec11644d415a4692733477d417f7bde574af48a,b31465b1d49e6eb131c693666f4a6a97ebfabe7a927624c876ed5df7e251ba3c,11490831f972fa83c2e6402f58699e9f2032699176bf2926d1408686e31aa05c,77ee5d5d7487ba22bf2d5c622d6d412bafee4e554fc949bb7e782028e442a71f,cf0c547761043a68280f524471ab6527067c0d5ec00941116630841640ee7008
"1","0","0","","1","92201","0","1922010077","1","105811","6"
"1","0","0","","1","92201","0","1922010078","1","105911","6"
"1","0","0","","1","92201","0","1922010079","1","106011","6"
"1","0","0","","1","92201","0","1922010080","1","106411","6"
"1","0","0","","1","92201","0","1922010081","1","100","6"
"1","0","0","","1","92201","0","1922010082","1","110","6"
"1","0","0","","1","92201","0","1922010083","1","118511","6"
"1","0","0","","1","92201","0","1922010084","1","11","6"
"1","0","0","","1","92201","0","1922010085","1","12","6"
"1","0","0","","1","92201","0","1922010086","1","13","6"
"1","0","0","","1","92201","0","1922010087","1","200","6"
"1","3","","","1","92201","0","1922010088","0","0","121"
"0","","","","0","92201","0","1922010089","0","11","33"
"","","","","","92201","","1922010090","","0","91"
"62","1","0","empty","-1250","92301","-50","1923010001","105811","1","1"
"66","1","0","empty","-1390","92301","-70","1923010002","105911","1","1"
"64","1","0","empty","-1520","92301","-50","1923010003","106011","1","1"
"64","1","0","empty","-1660","92301","-70","1923010004","106411","1","1"
"58","0.4","1","idle","-1085","92301","-266","1923010005","100","100","5"
"56","0.4","1","idle","-1085","92301","-266","1923010006","110","110","5"
"64","0.64","0","empty","285","92301","-330","1923010007","11","14","5"
"66","0.64","0","empty","570","92301","-330","1923010008","12","15","5"
"62","0.64","0","empty","425","92301","-300","1923010009","13","16","5"
"58","0.75","0","empty","570","92301","-250","1923010010","200","200","5"
"-300","0","","","0","92301","1","1923010011","0","921000","31"
"0","0","","","0","92301","1","1923010012","10","900001","31"
"0","0","","","0","92301","1","1923010013","11","900002","31"
"430","0","","","0","92301","1","1923010014","912000","912000","31"
"-1250","0","","","-50","92301","1","1923010015","20021","912002","31"
"-1390","0","","","-70","92301","1","1923010016","20022","912002","31"
"-1520","0","","","-50","92301","1","1923010017","20023","912002","31"
"-1660","0","","","-70","92301","1","1923010018","20024","912002","31"
"0","0","","","0","92301","1","1923010019","19","900012","31"
"","","","","","92301","","1923010020","0","0","91"
"","","","","","92301","","1923010021","1","10","32"
"","","","","","92301","","1923010022","0","0.7","93"
"","","","","","92301","","1923010023","1","0","32"
"1","","","","","92301","","1923010024","doya_wait","11","3"
"1","","","","","92301","","1923010025","doya_wait","12","3"
"1","","","","","92301","","1923010026","doya_wait","13","3"
"1","","","","","92301","","1923010027","idle","200","3"
"","","","","","92301","","1923010028","1","912000","32"
"","","","","","92301","","1923010029","","0.5","26"
"0","","","","","92301","","1923010030","se_caravan_goal_amb_niflhel","se_caravan","23"
"0","","","","","92301","","1923010031","se_caravan_goal_onigiri_bishoku_appear","se_caravan","23"
"1","","","","","92301","","1923010032","run","105811","3"
"1","","","","","92301","","1923010033","run","105911","3"
"1","","","","","92301","","1923010034","run","106011","3"
"1","","","","","92301","","1923010035","run","106411","3"
"0","0","0","","idle","92301","1","1923010036","run_checkpoint","100","3"
"0","0","0","","idle","92301","1","1923010037","run_checkpoint","110","3"
"-50","","","","2.5","92301","11","1923010038","-150","105811","2"
"-70","","","","2.5","92301","11","1923010039","-290","105911","2"
"-50","","","","2.5","92301","11","1923010040","-420","106011","2"
"-70","","","","2.5","92301","11","1923010041","-560","106411","2"
"","","","","","92301","","1923010042","1","20021","32"
"","","","","","92301","","1923010043","1","20022","32"
"","","","","","92301","","1923010044","1","20023","32"
"","","","","","92301","","1923010045","1","20024","32"
"-50","","","","2.5","92301","11","1923010046","-150","20021","33"
"-70","","","","2.5","92301","11","1923010047","-290","20022","33"
"-50","","","","2.5","92301","11","1923010048","-420","20023","33"
"-70","","","","2.5","92301","11","1923010049","-560","20024","33"
"-276","","","","2.5","92301","11","1923010050","-100","100","2"
"-276","","","","2.5","92301","11","1923010051","-100","110","2"
"","","","","","92301","","1923010052","0","2.1","93"
"0","","","","","92301","","1923010053","0","62","140"
"","","","","","92301","","1923010054","1","19","32"
"","","","","","92301","","1923010055","0","0.4","93"
"0","0.3","","","","92301","","1923010056","gakkari","105811","3"
"0","0.3","","","","92301","","1923010057","gakkari","105911","3"
"0","0.3","","","","92301","","1923010058","gakkari","106011","3"
"0","0.3","","","","92301","","1923010059","gakkari","106411","3"
"","","","","","92301","","1923010060","0","0.9","93"
"0","0.1","","","doya_loop","92301","1","1923010061","doya_loop_in","11","3"
"0","0.1","","","doya_loop","92301","1","1923010062","doya_loop_in","12","3"
"0","0.1","","","doya_loop","92301","1","1923010063","doya_loop_in","13","3"
"","","","","","92301","","1923010064","0","2.9","93"
"","","","","","92301","","1923010065","","1923010066","101"
"","","","","","92301","","1923010066","bgm_MC211","bgm_MC211","25"
"","","","","","92301","","1923010067","0","20021","32"
"","","","","","92301","","1923010068","0","20022","32"
"","","","","","92301","","1923010069","0","20023","32"
"","","","","","92301","","1923010070","0","20024","32"
"","","","","","92301","","1923010071","","1","113"
"","","","","","92301","","1923010072","0","0.3","93"
"","","","","","92301","","1923010073","1","11","32"
"","","","","","92301","","1923010074","0","0.4","93"
"","","","","","92301","","1923010075","0","19","32"
"","","","","","92301","","1923010076","0","0","32"
"","","","","","92301","","1923010077","0","912000","32"
"1","0","0","","1","92301","0","1923010078","1","105811","6"
"1","0","0","","1","92301","0","1923010079","1","105911","6"
"1","0","0","","1","92301","0","1923010080","1","106011","6"
"1","0","0","","1","92301","0","1923010081","1","106411","6"
"1","0","0","","1","92301","0","1923010082","1","100","6"
"1","0","0","","1","92301","0","1923010083","1","110","6"
"1","0","0","","1","92301","0","1923010084","1","11","6"
"1","0","0","","1","92301","0","1923010085","1","12","6"
"1","0","0","","1","92301","0","1923010086","1","13","6"
"1","0","0","","1","92301","0","1923010087","1","200","6"
"","","","","","92301","","1923010088","","0","91"
"62","1","0","empty","0","92401","-34","1924010001","105811","1","1"
"66","1","0","empty","0","92401","-34","1924010002","105911","1","1"
"64","1","0","empty","0","92401","-34","1924010003","106011","1","1"
"65","1","0","empty","0","92401","-34","1924010004","106411","1","1"
"52","1","0","empty","0","92401","-34","1924010005","118511","1","1"
"58","0.4","1","idle","-1085","92401","-266","1924010006","100","100","5"
"56","0.4","1","idle","-1085","92401","-266","1924010007","110","110","5"
"0","0","","","0","92401","1","1924010008","40","904000","31"
"0","0","","","0","92401","1","1924010009","41","904001","31"
"0","0","","","0","92401","1","1924010010","42","904002","31"
"-300","0","","","0","92401","1","1924010011","0","921000","31"
"0","0","","","0","92401","1","1924010012","1","900002","31"
"0","0","","","0","92401","1","1924010013","2","900002","31"
"0","0","","","0","92401","1","1924010014","3","900002","31"
"-1085","0","","","-266","92401","1","1924010015","4","900004","31"
"0","0","","","0","92401","1","1924010016","5","900005","31"
"0","0","","","-34","92401","1","1924010017","9","900009","31"
"","","","","","92401","","1924010018","0","0","91"
"","","","","","92401","","1924010019","1","1","32"
"","","","","","92401","","1924010020","0","0.4","93"
"","","","","","92401","","1924010021","1","40","32"
"","","","","","92401","","1924010022","1","41","32"
"","","","","","92401","","1924010023","1","42","32"
"0","","","","","92401","","1924010024","se_caravan_section_skip","se_caravan","23"
"0","","","","","92401","","1924010025","vo_caravan_onigiriskip","vo_caravan","21"
"-266","","","","0","92401","11","1924010026","240","100","2"
"-266","","","","0","92401","11","1924010027","240","110","2"
"1","","","","","92401","","1924010028","skip","100","3"
"1","","","","","92401","","1924010029","skip","110","3"
"","","","","","92401","","1924010030","0","2.2","93"
"","","","","","92401","","1924010031","1","2","32"
"","","","","","92401","","1924010032","0","0.4","93"
"","","","","","92401","","1924010033","0","40","32"
"","","","","","92401","","1924010034","0","41","32"
"","","","","","92401","","1924010035","0","42","32"
"-266","","","","0","92401","11","1924010036","-1085","100","2"
"-266","","","","0","92401","11","1924010037","-1085","110","2"
"","","","","","92401","","1924010038","1","0","32"
"","","","","","92401","","1924010039","1","9","32"
"1","0","","","","92401","","1924010040","checkpoint_karin_idle","118511","3"
"","","","","","92401","","1924010041","","0.5","26"
"0","","","","","92401","","1924010042","se_caravan_goal_amb_niflhel","se_caravan","23"
"","","","","","92401","","1924010043","0","0.9","93"
"0","","","","","92401","","1924010044","se_caravan_goal_onigiri","se_caravan","23"
"","","","","","92401","","1924010045","0","0.5","93"
"0","0","0","","idle","92401","1","1924010046","run_checkpoint","100","3"
"0","0","0","","idle","92401","1","1924010047","run_checkpoint","110","3"
"","","","","","92401","","1924010048","1","4","32"
"-276","","","","2.5","92401","11","1924010049","67","100","2"
"-276","","","","2.5","92401","11","1924010050","67","110","2"
"-276","","","","2.5","92401","11","1924010051","67","4","33"
"","","","","","92401","","1924010052","0","2","93"
"0","","","","","92401","","1924010053","se_caravan_goal_chara_appear","se_caravan","23"
"0","0","0","","checkpoint_peko_loop","92401","1","1924010054","checkpoint_peko_in","105811","3"
"0","0","0","","checkpoint_kokkoro_loop","92401","1","1924010055","checkpoint_kokkoro_in","105911","3"
"0","0","0","","checkpoint_kyaru_loop","92401","1","1924010056","checkpoint_kyaru_in","106011","3"
"0","0","0","","checkpoint_shefy_loop","92401","1","1924010057","checkpoint_shefy_in","106411","3"
"0","","","","","92401","","1924010058","0","6","140"
"","","","","","92401","","1924010059","0","1.6","93"
"0","","","","","92401","","1924010060","se_caravan_goal_arrival_niflhel","se_caravan","23"
"","","","","","92401","","1924010061","1","5","32"
"1","0.2","","","","92401","","1924010062","checkpoint_karin_clap","118511","3"
"","","","","","92401","","1924010063","0","3","93"
"","","","","","92401","","1924010064","","1924010065","101"
"","","","","","92401","","1924010065","bgm_MC211","bgm_MC211","25"
"","","","","","92401","","1924010066","0","4","32"
"","","","","","92401","","1924010067","","1","113"
"","","","","","92401","","1924010068","0","0.3","93"
"","","","","","92401","","1924010069","1","3","32"
"","","","","","92401","","1924010070","0","0.4","93"
"1","0","0","","1","92401","0","1924010071","1","100","6"
"1","0","0","","1","92401","0","1924010072","1","110","6"
"","","","","","92401","","1924010073","0","0","32"
"","","","","","92401","","1924010074","0","5","32"
"","","","","","92401","","1924010075","0","9","32"
"1","0","0","","1","92401","0","1924010076","1","105811","6"
"1","0","0","","1","92401","0","1924010077","1","105911","6"
"1","0","0","","1","92401","0","1924010078","1","106011","6"
"1","0","0","","1","92401","0","1924010079","1","106411","6"
"1","0","0","","1","92401","0","1924010080","1","118511","6"
"","","","","","92401","","1924010081","","0","91"
