00637310c10fedb2e59bf1b6ff58d41b619dc594b25dbd2e7e14d7bc0995478f,9a4db82a1a1cc1bd5d46e32d9b11131623a403aa92cf96003ce016d159bd4df0,93456fa9b77731d7c263bd23d30ff2031833e378e8939b6db874e0e9638b830b,e09abb2ac85d2b71708e269d48f7102b0b0e7a746e0e75ad359d7dbecefb001f,857ed8b6e4dd3e76c463bc8b18be06512cac24d8deca24365b28a366b54ada72
"81001033","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100103301","火屬性獎勵特大幅度提升"
"81001033","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100103302","深域怪物"
"81001033","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","100103303","賦予TP上升上限"
"81001033","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","100103304","提升物理防禦力（不可降低）"
"81001033","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","100103305","提升魔法防禦力（不可降低）"
"81001033","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","100103306","降低HP吸收"
"81001034","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100103401","火屬性獎勵特大幅度提升"
"81001034","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100103402","深域怪物"
"81001034","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","100103403","賦予TP上升上限"
"81001034","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","100103404","提升物理防禦力（不可降低）"
"81001034","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","100103405","提升魔法防禦力（不可降低）"
"81001034","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","100103406","降低HP吸收"
"81001035","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100103501","火屬性獎勵特大幅度提升"
"81001035","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100103502","深域怪物"
"81001035","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","100103503","賦予TP上升上限"
"81001035","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","100103504","提升物理防禦力（不可降低）"
"81001035","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","100103505","提升魔法防禦力（不可降低）"
"81001035","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","100103506","降低HP吸收"
"81001036","25","戰鬥中，發動「反擊屏障」效果。","100103601","危險領域"
"81001036","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100103602","火屬性獎勵特大幅度提升"
"81001036","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100103603","深域怪物"
"81001036","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","100103604","賦予TP上升上限"
"81001036","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","100103605","提升物理防禦力（不可降低）"
"81001036","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","100103606","提升魔法防禦力（不可降低）"
"81001036","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","100103607","降低HP吸收"
"81001036","24","戰鬥開始時，賦予所有怪物提供 5 個能夠對攻擊角色10000傷害的反擊屏障。","100103608","反擊屏障"
"81001037","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100103701","火屬性獎勵特大幅度提升"
"81001037","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100103702","深域怪物"
"81001037","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","100103703","賦予TP上升上限"
"81001037","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","100103704","提升物理防禦力（不可降低）"
"81001037","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","100103705","提升魔法防禦力（不可降低）"
"81001037","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","100103706","降低HP吸收"
"81001038","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100103801","火屬性獎勵特大幅度提升"
"81001038","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100103802","深域怪物"
"81001038","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","100103803","賦予TP上升上限"
"81001038","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","100103804","提升物理防禦力（不可降低）"
"81001038","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","100103805","提升魔法防禦力（不可降低）"
"81001038","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","100103806","降低HP吸收"
"81001039","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100103901","火屬性獎勵特大幅度提升"
"81001039","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100103902","深域怪物"
"81001039","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","100103903","賦予TP上升上限"
"81001039","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","100103904","提升物理防禦力（不可降低）"
"81001039","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","100103905","提升魔法防禦力（不可降低）"
"81001039","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","100103906","降低HP吸收"
"81001040","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100104001","火屬性獎勵特大幅度提升"
"81001040","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100104002","深域怪物"
"81001040","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","100104003","賦予TP上升上限"
"81001040","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","100104004","提升物理防禦力（不可降低）"
"81001040","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","100104005","提升魔法防禦力（不可降低）"
"81001040","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","100104006","降低HP吸收"
"81001040","boss_tp_down_cut","戰鬥開始時，所有怪物的TP下降為\n減少100％的狀態。","100104007","減少TP下降"
"81001040","boss_haste","戰鬥開始時，大幅度提升所有怪物的行動速度。","100104008","提升行動速度"
"81001041","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100104101","火屬性獎勵特大幅度提升"
"81001041","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100104102","深域怪物"
"81001041","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","100104103","賦予TP上升上限"
"81001041","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","100104104","提升物理防禦力（不可降低）"
"81001041","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","100104105","提升魔法防禦力（不可降低）"
"81001041","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","100104106","降低HP吸收"
"81001042","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100104201","火屬性獎勵特大幅度提升"
"81001042","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100104202","深域怪物"
"81001042","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","100104203","賦予TP上升上限"
"81001042","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","100104204","提升物理防禦力（不可降低）"
"81001042","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","100104205","提升魔法防禦力（不可降低）"
"81001042","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","100104206","降低HP吸收"
"81001043","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100104301","火屬性獎勵特大幅度提升"
"81001043","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100104302","深域怪物"
"81001043","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","100104303","賦予TP上升上限"
"81001043","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","100104304","提升物理防禦力（不可降低）"
"81001043","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","100104305","提升魔法防禦力（不可降低）"
"81001043","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","100104306","降低HP吸收"
"81001044","12","當編成4名以上火屬性角色時，屬性獎勵數值將會強化，火屬性以外的屬性獎勵將會無效。","100104401","火屬性獎勵特大幅度提升"
"81001044","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","100104402","深域怪物"
