9cc7ef385e40838320faea298ec6c817f32cc66742f889d55a307ec2997e526a,7d9881936b80720fb5eeada78ac42991727a1f23adf6776adcde556c5232fe62,d873d975df1350cb973b47dc91cc10038922bb5b998a9c439cf8954fbfe77088,5ff68a7c0bcaed01bfcfbd443b2f56b9b991bddc3cbba6631ee7ae06f608a788,9ce05cb4b26db43e11c3cb90301dc5797a21abe3479268a34abfc1c533f61045,ff1c15353f7f93d69c04fb6250d0b08505cac6137bfa8dec27ffad05b352c8d7,fdd45d81d0b993a9e853013a954f6a2d6931927f2f546dbe76ab209baadba937,23a88ffd41ccf1b3cbadff0b6d42d9071cf88784c7d6bf0e3653a41fa99e9910,d8e64386f49893b446e8fe7b6ebaf15b4feab3337e0027a0dd43fb4ec320af20,9437b32f3f94be1a196bb89e30b46e609b03058978d3c31efbe90743492a7844,85a5079c733faa6fecffe17e429cb9b072f4bb2373d734e7cbaaab123f5b3495,790ee5a42bcf888c0688c0afe7dd7ddcd57c0183300e75ffe229f6e687792e4c,82e888c7808a8d77ccdc7f6cc7921eda0ed80811934a9c41dc62859e4e5b4ba8,f7c7c56f338241cfce246df0c36c23fe28e5077d204e15f4d32c16c9b11b89cd,fa3e19d86990ff837365d4e926076be0227bdc275604ad0daa03c885f1b7ece3,f1e7b8a799549e3f7cb7bd09fd51228e3a8848876e09e05668adf33eb868f2e3,9a572cbd7645120670f1773943fc94227ea690f2b3128b9a2303adf579aadbc9,9948046511e679bc307135b633bb50badbc3630545192b56fe6f4c091d3b513e,71b2ee757d8a320abcc4ad0a6c8da3f71a3d6b9e211b3b782e61cb8cbc892505,ce68b87599ce0a92d89319ce2ba3b1b33996e0c884cf7acef5158a52d34c15d2,5c79d53c28929edd9d99c87d5c81cfa67d6039064e65ec58edb1e1b928045f76,29dc03e21c08cb1bbf97a1b1f11c4a2422c3e4c631c56872385eabb4574014e1,887b33176d2154c32b520c1a8599a535e9ff7efe469e1a97a6da2680bb4de92b,0e19bc2949ff73cfdea1bdb4f24deea865c7326def72223b8af59509563eb51c,87448965f3884ccf798f93ebc4360866844b9a3d8b8a2678bfd4bcb88d59ec08,e8b99d7fc224791115d625ad7eac5fcd1e08bf70161cc79512673f7d8e90c942,bbeba8ee37c608bf4b730ff30d4312b2101b3565c110ffdb44e67896112812ef,cb20e4458bd00d1d61ffb961a689b5080721d5bf4492f543ba7044c441709a83,53274c79477efb26abc58ea75e0414c17850b94fba76cf8a1adbafb9718708b0,b8b91413a6490a7d40fbb8ee5610a6049991a1243ea5c2d7652721f8e1c17b40,d27542ae1f39ec5d82353ba8beb38193e7c889567f66536dd0deb755f9969b3c,fabccb0f000fc15afef418fcb9191fb09dcf144182604400531ead616ef7aff8,60330afa2df1ba1dd43ef518aab63a6c66a9847d52365080b19f2193776fcbbf,cc3e748c0c731c2320ade2b4ed71955770772c1b58a759725ab05319cc1eb873,77155041f9592118d411b511e3ff0dcdf96cdc12fcb45b289dc1ff64d9e58911,66a25e5ac481e4031d8530416636651c246cd203d09acae9fb513feea6634c81,ca9bc02553fa3ea22487baee020255896d6b83e0d1cd453df659073b04e22b55,1f266c2ac5ed3319ec6b3629d01d5c0f45c8f3dd9705e5f0cfd336d0e787cfd9,c1e3b4139084aede18c15b22a2079f2e931f58aa1f602179833b98f001b9c48a,4b39f26781467abc8d2396ca9cb00a84bce9c22dad76cfc980068c3c227a28d5,32484094d0640cfef9acd6464d73ffe3ce03342d79252108131d9e429a94077e
"600110331","1","61001005","0","0","61001007","0","0","620110030","18","0","600000104","0","620300030","1","0","0","1","0","0","0","0","0","0","61001004","1","455","0","30","0","36","0","0","620090130","1","0","33001","0","33001","0","0"
"600110341","1","61001005","0","0","61001007","0","0","620110031","18","0","600000105","0","620300031","1","0","0","1","0","0","0","0","0","0","61001004","1","460","0","30","0","36","0","0","620090131","1","0","34001","0","34001","0","0"
"600110351","1","61001005","0","0","61001007","0","0","620110032","18","0","600000106","0","620300032","1","0","0","1","0","0","0","0","0","0","61001004","1","464","0","30","0","36","0","0","620090132","1","0","35001","0","35001","0","0"
"600110361","1","61001005","0","0","61001007","0","0","620110033","18","0","600000107","0","620300033","1","0","0","1","0","0","0","0","0","0","61001004","1","476","0","30","0","36","0","0","620090133","1","0","36001","0","36001","0","0"
"600110371","1","61001005","0","0","61001007","0","0","620110034","18","0","600000108","0","620300034","1","0","0","1","0","0","0","0","0","0","61001004","1","482","0","30","0","36","0","0","620090134","1","0","37001","0","37001","0","0"
"600110381","1","61001005","0","0","61001007","0","0","620110035","18","0","600000109","0","620300035","1","0","0","1","0","0","0","0","0","0","61001004","1","492","0","30","0","36","0","0","620090135","1","0","38001","0","38001","0","0"
"600110391","1","61001005","0","0","61001007","0","0","620110036","18","0","600000110","0","620300036","1","0","0","1","0","0","0","0","0","0","61001004","1","500","0","30","0","36","0","0","620090136","1","0","39001","0","39001","0","0"
"600110401","1","61001005","0","0","61001007","0","0","620110037","18","0","600000111","0","620300037","1","0","0","1","0","0","0","0","0","0","61001004","1","514","0","30","0","36","0","0","620090137","1","0","40001","0","40001","0","0"
"600110411","1","61001005","0","0","61001007","0","0","620110038","18","0","600000112","0","620300038","1","0","0","1","0","0","0","0","0","0","61001004","1","518","0","30","0","36","0","0","620090138","1","0","41001","0","41001","0","0"
"600110421","1","61001005","0","0","61001007","0","0","620110039","18","0","600000113","0","620300039","1","0","0","1","0","0","0","0","0","0","61001004","1","523","0","30","0","36","0","0","620090139","1","0","42001","0","42001","0","0"
"600110431","1","61001005","0","0","61001007","0","0","620110040","18","0","600000114","0","620300040","1","0","0","1","0","0","0","0","0","0","61001004","1","538","0","30","0","36","0","0","620090140","1","0","43001","0","43001","0","0"
"600110441","1","61001005","0","0","61001007","0","0","620110041","18","0","600000115","0","620300041","1","0","0","1","0","0","0","0","0","0","61001004","1","551","0","30","0","36","0","0","620090141","1","0","44001","0","44001","0","0"
"600110451","1","61001005","0","0","61001007","0","0","620110042","18","0","600000116","0","620300042","1","0","0","1","0","0","0","0","0","0","61001004","1","565","0","30","0","36","0","0","620090142","1","0","45001","0","45001","0","0"
"600110461","1","61001005","0","0","61001007","0","0","620110043","18","0","600000117","0","620300043","1","0","0","1","0","0","0","0","0","0","61001004","1","574","0","30","0","36","0","0","620090143","1","0","46001","0","46001","0","0"
"600110471","1","61001005","0","0","61001007","0","0","620110044","18","0","600000118","0","620300044","1","0","0","1","0","0","0","0","0","0","61001004","1","577","0","30","0","36","0","0","620090144","1","0","47001","0","47001","0","0"
"600110481","1","61001005","0","0","61001007","0","0","620110045","18","0","600000119","0","620300045","1","0","0","1","0","0","0","0","0","0","61001004","1","587","0","30","0","36","0","0","620090145","1","0","48001","0","48001","0","0"
"600110491","1","61001005","0","0","61001007","0","0","620110046","18","0","600000120","0","620300046","1","0","0","1","0","0","0","0","0","0","61001004","1","598","0","30","0","36","0","0","620090146","1","0","49001","0","49001","0","0"
"600110501","1","61001005","0","0","61001007","0","0","620110047","18","0","600000121","0","620300047","1","0","0","1","0","0","0","0","0","0","61001004","1","614","0","30","0","36","0","0","620090147","1","0","50001","0","50001","0","0"
"600110511","1","61001005","0","0","61001007","0","0","620110048","18","0","600000122","0","620300048","1","0","0","1","0","0","0","0","0","0","61001004","1","621","0","30","0","36","0","0","620090148","1","0","51001","0","51001","0","0"
"600110521","1","61001005","0","0","61001007","0","0","620110049","18","0","600000123","0","620300049","1","0","0","1","0","0","0","0","0","0","61001004","1","629","0","30","0","36","0","0","620090149","1","0","52001","0","52001","0","0"
"600110531","1","61001005","0","0","61001007","0","0","620110050","18","0","600000124","0","620300050","1","0","0","1","0","0","0","0","0","0","61001004","1","640","0","30","0","36","0","0","620090150","1","0","53001","0","53001","0","0"
"600110541","1","61001005","0","0","61001007","0","0","620110051","18","0","600000125","0","620300051","1","0","0","1","0","0","0","0","0","0","61001004","1","647","0","30","0","36","0","0","620090151","1","0","54001","0","54001","0","0"
"600110551","1","61001005","0","0","61001007","0","0","620110052","18","0","600000126","0","620300052","1","0","0","1","0","0","0","0","0","0","61001004","1","652","0","30","0","36","0","0","620090152","1","0","55001","0","55001","0","0"
"600110561","1","61001005","0","0","61001007","0","0","620110053","18","0","600000127","0","620300053","1","0","0","1","0","0","0","0","0","0","61001004","1","659","0","30","0","36","0","0","620090153","1","0","56001","0","56001","0","0"
"600110571","1","61001005","0","0","61001007","0","0","620110054","18","0","600000128","0","620300054","1","0","0","1","0","0","0","0","0","0","61001004","1","662","0","30","0","36","0","0","620090154","1","0","57001","0","57001","0","0"
"600110581","1","61001005","0","0","61001007","0","0","620110055","18","0","600000129","0","620300055","1","0","0","1","0","0","0","0","0","0","61001004","1","667","0","30","0","36","0","0","620090155","1","0","58001","0","58001","0","0"
"600110591","1","61001005","0","0","61001007","0","0","620110056","18","0","600000130","0","620300056","1","0","0","1","0","0","0","0","0","0","61001004","1","679","0","30","0","36","0","0","620090156","1","0","59001","0","59001","0","0"
"600110601","1","61001005","0","0","61001007","0","0","620110057","18","0","600000131","0","620300057","1","0","0","1","0","0","0","0","0","0","61001004","1","683","0","30","0","36","0","0","620090157","1","0","60001","0","60001","0","0"
"600110611","1","61001005","0","0","61001007","0","0","620110058","18","0","600000132","0","620300058","1","0","0","1","0","0","0","0","0","0","61001004","1","692","0","30","0","36","0","0","620090158","1","0","61001","0","61001","0","0"
"600110621","1","61001005","0","0","61001007","0","0","620110059","18","0","600000133","0","620300059","1","0","0","1","0","0","0","0","0","0","61001004","1","698","0","30","0","36","0","0","620090159","1","0","62001","0","62001","0","0"
"600110631","1","61001005","0","0","61001007","0","0","620110060","18","0","600000134","0","620300060","1","0","0","1","0","0","0","0","0","0","61001004","1","703","0","30","0","36","0","0","620090160","1","0","63001","0","63001","0","0"
"600110641","1","61001005","0","0","61001007","0","0","620110061","18","0","600000135","0","620300061","1","0","0","1","0","0","0","0","0","0","61001004","1","713","0","30","0","36","0","0","620090161","1","0","64001","0","64001","0","0"
"600110651","1","61001005","0","0","61001007","0","0","620110062","18","0","600000136","0","620300062","1","0","0","1","0","0","0","0","0","0","61001004","1","722","0","30","0","36","0","0","620090162","1","0","65001","0","65001","0","0"
"600110661","1","61001005","0","0","61001007","0","0","620110063","18","0","600000137","0","620300063","1","0","0","1","0","0","0","0","0","0","61001004","1","733","0","30","0","36","0","0","620090163","1","0","66001","0","66001","0","0"
"600110671","1","61001005","0","0","61001007","0","0","620110064","18","0","600000138","0","620300064","1","0","0","1","0","0","0","0","0","0","61001004","1","741","0","30","0","36","0","0","620090164","1","0","67001","0","67001","0","0"
"600110681","1","61001005","0","0","61001007","0","0","620110065","18","0","600000139","0","620300065","1","0","0","1","0","0","0","0","0","0","61001004","1","750","0","30","0","36","0","0","620090165","1","0","68001","0","68001","0","0"
"600110691","1","61001005","0","0","61001007","0","0","620110066","18","0","600000140","0","620300066","1","0","0","1","0","0","0","0","0","0","61001004","1","762","0","30","0","36","0","0","620090166","1","0","69001","0","69001","0","0"
"600110701","1","61001005","0","0","61001007","0","0","620110067","18","0","600000141","0","620300067","1","0","0","1","0","0","0","0","0","0","61001004","1","774","0","30","0","36","0","0","620090167","1","0","70001","0","70001","0","0"
"600110711","1","61001005","0","0","61001007","0","0","620110068","18","0","600000142","0","620300068","1","0","0","1","0","0","0","0","0","0","61001004","1","783","0","30","0","36","0","0","620090168","1","0","71001","0","71001","0","0"
"600110011","1","61001005","0","0","61001007","0","0","620440001","18","0","600000143","0","620060001","1","0","0","1","0","0","0","0","0","0","61001004","1","258","0","30","0","36","0","0","620370001","1","0","1001","0","1001","0","0"
"600110021","1","61001005","0","0","61001007","0","0","620440001","18","0","600000144","0","620060001","1","0","0","1","0","0","0","0","0","0","61001004","1","258","0","30","0","36","0","0","620370001","1","0","2001","0","2001","0","0"
"600110031","1","61001005","0","0","61001007","0","0","620440001","18","0","600000145","0","620060001","1","0","0","1","0","0","0","0","0","0","61001004","1","258","0","30","0","36","0","0","620370001","1","0","3001","0","3001","0","0"
"600110041","1","61001005","0","0","61001007","0","0","620440001","18","0","600000146","0","620060001","1","0","0","1","0","0","0","0","0","0","61001004","1","258","0","30","0","36","0","0","620370001","1","0","4001","0","4001","0","0"
"600110051","1","61001005","0","0","61001007","0","0","620440002","18","0","600000147","0","620060002","1","0","0","1","0","0","0","0","0","0","61001004","1","268","0","30","0","36","0","0","620370002","1","0","5001","0","5001","0","0"
"600110061","1","61001005","0","0","61001007","0","0","620440003","18","0","600000148","0","620060003","1","0","0","1","0","0","0","0","0","0","61001004","1","273","0","30","0","36","0","0","620370003","1","0","6001","0","6001","0","0"
"600110071","1","61001005","0","0","61001007","0","0","620440004","18","0","600000149","0","620060004","1","0","0","1","0","0","0","0","0","0","61001004","1","281","0","30","0","36","0","0","620370004","1","0","7001","0","7001","0","0"
"600110081","1","61001005","0","0","61001007","0","0","620440005","18","0","600000150","0","620060005","1","0","0","1","0","0","0","0","0","0","61001004","1","288","0","30","0","36","0","0","620370005","1","0","8001","0","8001","0","0"
"600110091","1","61001005","0","0","61001007","0","0","620440006","18","0","600000151","0","620060006","1","0","0","1","0","0","0","0","0","0","61001004","1","298","0","30","0","36","0","0","620370006","1","0","9001","0","9001","0","0"
"600110101","1","61001005","0","0","61001007","0","0","620440007","18","0","600000152","0","620060007","1","0","0","1","0","0","0","0","0","0","61001004","1","309","0","30","0","36","0","0","620370007","1","0","10001","0","10001","0","0"
"600110111","1","61001005","0","0","61001007","0","0","620440008","18","0","600000153","0","620060008","1","0","0","1","0","0","0","0","0","0","61001004","1","313","0","30","0","36","0","0","620370008","1","0","11001","0","11001","0","0"
"600110121","1","61001005","0","0","61001007","0","0","620440009","18","0","600000154","0","620060009","1","0","0","1","0","0","0","0","0","0","61001004","1","321","0","30","0","36","0","0","620370009","1","0","12001","0","12001","0","0"
"600110131","1","61001005","0","0","61001007","0","0","620440010","18","0","600000155","0","620060010","1","0","0","1","0","0","0","0","0","0","61001004","1","326","0","30","0","36","0","0","620370010","1","0","13001","0","13001","0","0"
"600110141","1","61001005","0","0","61001007","0","0","620440011","18","0","600000156","0","620060011","1","0","0","1","0","0","0","0","0","0","61001004","1","336","0","30","0","36","0","0","620370011","1","0","14001","0","14001","0","0"
"600110151","1","61001005","0","0","61001007","0","0","620440012","18","0","600000157","0","620060012","1","0","0","1","0","0","0","0","0","0","61001004","1","341","0","30","0","36","0","0","620370012","1","0","15001","0","15001","0","0"
"600110161","1","61001005","0","0","61001007","0","0","620440013","18","0","600000158","0","620060013","1","0","0","1","0","0","0","0","0","0","61001004","1","351","0","30","0","36","0","0","620370013","1","0","16001","0","16001","0","0"
"600110171","1","61001005","0","0","61001007","0","0","620440014","18","0","600000159","0","620060014","1","0","0","1","0","0","0","0","0","0","61001004","1","356","0","30","0","36","0","0","620370014","1","0","17001","0","17001","0","0"
"600110181","1","61001005","0","0","61001007","0","0","620440015","18","0","600000160","0","620060015","1","0","0","1","0","0","0","0","0","0","61001004","1","366","0","30","0","36","0","0","620370015","1","0","18001","0","18001","0","0"
"600110191","1","61001005","0","0","61001007","0","0","620440016","18","0","600000161","0","620060016","1","0","0","1","0","0","0","0","0","0","61001004","1","371","0","30","0","36","0","0","620370016","1","0","19001","0","19001","0","0"
"600110201","1","61001005","0","0","61001007","0","0","620440017","18","0","600000162","0","620060017","1","0","0","1","0","0","0","0","0","0","61001004","1","375","0","30","0","36","0","0","620370017","1","0","20001","0","20001","0","0"
"600110211","1","61001005","0","0","61001007","0","0","620440018","18","0","600000163","0","620060018","1","0","0","1","0","0","0","0","0","0","61001004","1","381","0","30","0","36","0","0","620370018","1","0","21001","0","21001","0","0"
"600110221","1","61001005","0","0","61001007","0","0","620440019","18","0","600000164","0","620060019","1","0","0","1","0","0","0","0","0","0","61001004","1","386","0","30","0","36","0","0","620370019","1","0","22001","0","22001","0","0"
"600110231","1","61001005","0","0","61001007","0","0","620440020","18","0","600000165","0","620060020","1","0","0","1","0","0","0","0","0","0","61001004","1","390","0","30","0","36","0","0","620370020","1","0","23001","0","23001","0","0"
"600110241","1","61001005","0","0","61001007","0","0","620440021","18","0","600000166","0","620060021","1","0","0","1","0","0","0","0","0","0","61001004","1","396","0","30","0","36","0","0","620370021","1","0","24001","0","24001","0","0"
"600110251","1","61001005","0","0","61001007","0","0","620440022","18","0","600000167","0","620060022","1","0","0","1","0","0","0","0","0","0","61001004","1","401","0","30","0","36","0","0","620370022","1","0","25001","0","25001","0","0"
"600110261","1","61001005","0","0","61001007","0","0","620440023","18","0","600000168","0","620060023","1","0","0","1","0","0","0","0","0","0","61001004","1","405","0","30","0","36","0","0","620370023","1","0","26001","0","26001","0","0"
"600110271","1","61001005","0","0","61001007","0","0","620440024","18","0","600000169","0","620060024","1","0","0","1","0","0","0","0","0","0","61001004","1","411","0","30","0","36","0","0","620370024","1","0","27001","0","27001","0","0"
"600110281","1","61001005","0","0","61001007","0","0","620440025","18","0","600000170","0","620060025","1","0","0","1","0","0","0","0","0","0","61001004","1","417","0","30","0","36","0","0","620370025","1","0","28001","0","28001","0","0"
"600110291","1","61001005","0","0","61001007","0","0","620440026","18","0","600000171","0","620060026","1","0","0","1","0","0","0","0","0","0","61001004","1","422","0","30","0","36","0","0","620370026","1","0","29001","0","29001","0","0"
"600110301","1","61001005","0","0","61001007","0","0","620440027","18","0","600000172","0","620060027","1","0","0","1","0","0","0","0","0","0","61001004","1","427","0","30","0","36","0","0","620370027","1","0","30001","0","30001","0","0"
"600110311","1","61001005","0","0","61001007","0","0","620440028","18","0","600000173","0","620060028","1","0","0","1","0","0","0","0","0","0","61001004","1","433","0","30","0","36","0","0","620370028","1","0","31001","0","31001","0","0"
"600110321","1","61001005","0","0","61001007","0","0","620440029","18","0","600000174","0","620060029","1","0","0","1","0","0","0","0","0","0","61001004","1","442","0","30","0","36","0","0","620370029","1","0","32001","0","32001","0","0"
"600110331","1","61001005","0","0","61001007","0","0","620440030","18","0","600000175","0","620060030","1","0","0","1","0","0","0","0","0","0","61001004","1","455","0","30","0","36","0","0","620370030","1","0","33001","0","33001","0","0"
"600110341","1","61001005","0","0","61001007","0","0","620440031","18","0","600000176","0","620060031","1","0","0","1","0","0","0","0","0","0","61001004","1","460","0","30","0","36","0","0","620370031","1","0","34001","0","34001","0","0"
"600110351","1","61001005","0","0","61001007","0","0","620440032","18","0","600000177","0","620060032","1","0","0","1","0","0","0","0","0","0","61001004","1","464","0","30","0","36","0","0","620370032","1","0","35001","0","35001","0","0"
"600110361","1","61001005","0","0","61001007","0","0","620440033","18","0","600000178","0","620060033","1","0","0","1","0","0","0","0","0","0","61001004","1","476","0","30","0","36","0","0","620370033","1","0","36001","0","36001","0","0"
"600110371","1","61001005","0","0","61001007","0","0","620440034","18","0","600000179","0","620060034","1","0","0","1","0","0","0","0","0","0","61001004","1","482","0","30","0","36","0","0","620370034","1","0","37001","0","37001","0","0"
