592b6396fc1d24e127b4c5b96682c1233e44d511662a3f55eab472ce206a549b,8b27624189dedbb4737518e400747d3a0859daa755e250dcf6a1d2904c57e320,1281de4c9eed8a908e762dc87fae41de9e5365ef2caaf40ed5370435f3d85fb9,f7cd8737f6a8f0c54d969adacb8d13fd7fce73498fe8ea6a108aa3a4ea5a14ef,2f103e0985e1a5263a8c28dc7efd206fd23cc85a51022d53d463da314adfde6a,11f69c1ea028c737426c0ea971da9c6672c819a3129eb95d9bf34fe53cb982ed,e1ea5dcbe5402abfc96ac756dd0d4dc66e7b2d1cb9d2efcae995b08d0e0ee3da,28a07b7dd2ea40907f59c463da08ea5039210bfc2b1aabe95e94529a5e5c910a,0f47c302f29736cb4c714de6c604e6c87aa0b07de1fae0869cb778cb11d83a39,8b0adea92dd091565e026a454e941ce44da02f66759df218541bbf07073039e8,3aa34f293d8061700bf78cd43967fbeccb366114c76b2648f950cc69ca81d729
"106731","6214","0","wac_birthday_wish_05","6214032","3","","wac_birthday_blowout_01","1","0.2","0.2"
"106731","6214","-330","0.01","6214033","2","","-200","","",""
"106611","6214","1","","6214034","3","","wac_birthday_idle_doya","","0.2",""
"106611","6214","-320","0.01","6214035","2","","180","","",""
"106511","6214","1","","6214036","3","","wac_birthday_idle_normal","","0.2",""
"106511","6214","-340","0.01","6214037","2","","320","","",""
"0","6214","","","6214038","93","","","","",""
"800","6214","","","6214039","32","","1","","",""
"0.7","6214","","","6214040","93","","","","",""
"702","6214","","","6214041","32","","1","","",""
"0.5","6214","","","6214042","93","","","","",""
"se_common","6214","0","","6214043","23","","se_sys_login_birthday_blow_candle","","",""
"701","6214","","","6214044","32","","0","","",""
"0.4","6214","","","6214045","93","","","","",""
"se_common","6214","0","","6214046","23","","se_sys_login_birthday_cracker","","",""
"700","6214","","","6214047","32","","1","","",""
"se_common","6214","0","","6214048","23","","se_sys_login_birthday_calendar_applause","","",""
"106611","6214","0","wac_birthday_idle_doya","6214049","3","","wac_birthday_clap","1","0.2","0.2"
"0.1","6214","","","6214050","93","","","","",""
"106511","6214","0","wac_birthday_idle_normal","6214051","3","","wac_birthday_clap","1","0.2","0.2"
"2","6214","","","6214052","93","","","","",""
"1","6214","","","6214053","131","","","","",""
"vo_wac_06214","6214","0","0","6214054","21","","vo_wac_06214_000","","",""
"106731","6214","10","1","6214055","11","0.5","這是我的生日蛋糕嗎？\n沒想到會收到你們的祝福，\n出乎我的預料呢～\n祈梨，妳是不是有什麼企圖？","1","0","0"
"0","6214","","","6214056","91","","","","",""
"106731","6214","1","","6214057","3","","wac_birthday_idle_wish","","0.2",""
"106611","6214","1","","6214058","3","","wac_birthday_talk_anger","","0.2",""
"vo_wac_06214","6214","0","0","6214059","21","","vo_wac_06214_001","","",""
"106611","6214","10","1","6214060","11","0.5","才才才、才沒有咧！？\n我原本是這麼打算的，\n但被嘉夜夜制止了……什麼的，\n絕對沒有那種事！","1","0","0"
"0","6214","","","6214061","91","","","","",""
"106611","6214","1","","6214062","3","","wac_birthday_idle_normal","","0.2",""
"106731","6214","1","","6214063","3","","wac_birthday_talk_wish","","0.2",""
"vo_wac_06214","6214","0","0","6214064","21","","vo_wac_06214_002","","",""
"106731","6214","10","1","6214065","11","0.5","呵呵，抱歉抱歉，我開玩笑的啦～\n……呵呵，謝謝囉。\n我很開心呢♪","1","0","0"
"0","6214","","","6214066","91","","","","",""
"106731","6214","1","","6214067","3","","wac_birthday_talk_smile","","0.2",""
"vo_wac_06214","6214","0","0","6214068","21","","vo_wac_06214_003","","",""
"106731","6214","10","1","6214069","11","0.5","也謝謝你跟嘉夜。\n嗯嗯～今天真是個好日子呢～☆\n你們就好好期待我的回禮吧♪","1","0","0"
"0","6214","","","6214070","91","","","","",""
"0","6214","","","6214071","22","","","","",""
"bgm_M321","8014","","","8014001","25","","bgm_M321_2C","","",""
"1","8014","250","-1000","8014002","1","wac_birthday_idle_normal","104411","-70","2","0"
"1","8014","256","170","8014003","1","wac_birthday_shinobu_idle_wish","103111","-260","2","1"
"1","8014","259","270","8014004","1","wac_birthday_idle_smile","100711","-310","2","1"
"1","8014","257","400","8014005","1","wac_birthday_idle_normal","102211","-270","2","1"
"1","8014","258","500","8014006","1","wac_birthday_idle_smile","100611","-310","2","1"
"104411","8014","","","8014007","13","","300","","",""
"103111","8014","","","8014008","13","","300","","",""
"600","8014","0","0","8014009","31","","600","1","1",""
"602","8014","0","0","8014010","31","","602","1","0",""
"603","8014","0","0","8014011","31","","603","1","0",""
"604","8014","30","60","8014012","31","","604","1","1",""
"610","8014","0","0","8014013","31","","610","1","1",""
"700","8014","0","0","8014014","31","","700","1","0",""
"701","8014","0","0","8014015","31","","701","1","0",""
"702","8014","0","0","8014016","31","","702","1","0",""
"800","8014","0","0","8014017","31","","800","1","0",""
"906","8014","30","60","8014018","31","","906","1","1",""
"1","8014","","","8014019","93","","","","",""
"100711","8014","0","wac_birthday_reaction_03","8014020","3","","wac_birthday_reaction_05","1","0.2","0.2"
"103111","8014","0","wac_birthday_shinobu_reaction_01","8014021","3","","wac_birthday_shinobu_reaction_04","1","0.2","0.2"
"0.1","8014","","","8014022","93","","","","",""
"102211","8014","0","wac_birthday_reaction_04","8014023","3","","wac_birthday_reaction_01","1","0.2","0.2"
"100611","8014","0","wac_birthday_reaction_03","8014024","3","","wac_birthday_reaction_05","1","0.2","0.2"
"0.3","8014","","","8014025","93","","","","",""
"104411","8014","1","","8014026","3","","wac_birthday_run_01","","0.2",""
"104411","8014","-70","3","8014027","2","","0","","",""
"2.5","8014","","","8014028","93","","","","",""
"602","8014","","","8014029","32","","1","","",""
"0.6","8014","","","8014030","93","","","","",""
"600","8014","","","8014031","32","","0","","",""
"610","8014","","","8014032","32","","0","","",""
"604","8014","","","8014033","32","","0","","",""
"701","8014","","","8014034","32","","1","","",""
"906","8014","0","0.01","8014035","33","","0","","",""
"104411","8014","0","wac_birthday_wish_02","8014036","3","","wac_birthday_blowout_01","1","0.2","0.2"
"104411","8014","-330","0.01","8014037","2","","-200","","",""
"103111","8014","1","","8014038","3","","wac_birthday_shinobu_idle_wish","","0.2",""
"103111","8014","-320","0.01","8014039","2","","150","","",""
"100711","8014","1","","8014040","3","","wac_birthday_idle_smile","","0.2",""
"100711","8014","-360","0.01","8014041","2","","265","","",""
"102211","8014","1","","8014042","3","","wac_birthday_idle_normal","","0.2",""
"102211","8014","-320","0.01","8014043","2","","400","","",""
"100611","8014","1","","8014044","3","","wac_birthday_idle_smile","","0.2",""
"100611","8014","-340","0.01","8014045","2","","500","","",""
"0","8014","","","8014046","93","","","","",""
"800","8014","","","8014047","32","","1","","",""
"0.7","8014","","","8014048","93","","","","",""
"702","8014","","","8014049","32","","1","","",""
"0.5","8014","","","8014050","93","","","","",""
"se_common","8014","0","","8014051","23","","se_sys_login_birthday_blow_candle","","",""
"701","8014","","","8014052","32","","0","","",""
"0.4","8014","","","8014053","93","","","","",""
"se_common","8014","0","","8014054","23","","se_sys_login_birthday_cracker","","",""
"700","8014","","","8014055","32","","1","","",""
"se_common","8014","0","","8014056","23","","se_sys_login_birthday_calendar_applause","","",""
"103111","8014","0","wac_birthday_shinobu_idle_wish","8014057","3","","wac_birthday_shinobu_clap_to_wish","1","0.2","0.2"
"102211","8014","0","wac_birthday_idle_normal","8014058","3","","wac_birthday_clap","1","0.2","0.2"
"0.1","8014","","","8014059","93","","","","",""
"100711","8014","0","wac_birthday_idle_smile","8014060","3","","wac_birthday_clap","1","0.2","0.2"
"0.1","8014","","","8014061","93","","","","",""
"100611","8014","0","wac_birthday_idle_smile","8014062","3","","wac_birthday_clap","1","0.2","0.2"
"2","8014","","","8014063","93","","","","",""
"1","8014","","","8014064","131","","","","",""
"vo_wac_08014","8014","0","0","8014065","21","","vo_wac_08014_000","","",""
"104411","8014","10","1","8014066","11","0.5","喔喔，這是幫妾身慶生嗎！\n嗯嗯！妳們似乎已經知道\n身為統領黑夜之人的隨從，\n該有怎樣的行為舉止了呢！","1","0","0"
"0","8014","","","8014067","91","","","","",""
"104411","8014","1","","8014068","3","","wac_birthday_idle_normal","","0.2",""
"103111","8014","1","","8014069","3","","wac_birthday_shinobu_talk_wish","","0.2",""
"vo_wac_08014","8014","0","0","8014070","21","","vo_wac_08014_002","","",""
"103111","8014","10","1","8014071","11","0.5","不知道算不算隨從，\n不過我們只是想幫妳慶生而已……\n祝妳生日快樂。","1","0","0"
"0","8014","","","8014072","91","","","","",""
"103111","8014","1","","8014073","3","","wac_birthday_shinobu_idle_wish","","0.2",""
"104411","8014","1","","8014074","3","","wac_birthday_talk_doya","","0.2",""
"vo_wac_08014","8014","0","0","8014075","21","","vo_wac_08014_003","","",""
"104411","8014","10","1","8014076","11","0.5","妳們如此知情達理，\n妾身要好好褒獎一番。\n你也趕來啦。\n身為吾之眷屬真是忠實勤奮，辛苦你了。","1","0","0"
"0","8014","","","8014077","91","","","","",""
"104411","8014","1","","8014078","3","","wac_birthday_talk_smile","","0.2",""
"vo_wac_08014","8014","0","0","8014079","21","","vo_wac_08014_004","","",""
"104411","8014","10","1","8014080","11","0.5","呵呵。已活過漫長歲月的妾身，\n沒想到內心還會對生日感到動搖……\n待妾身奪回力量之際，\n一定會好好報答你們的心意！","1","0","0"
"0","8014","","","8014081","91","","","","",""
"0","8014","","","8014082","22","","","","",""
"bgm_M321","8514","","","8514001","25","","bgm_M321_2C","","",""
"1","8514","250","-1000","8514002","1","wac_birthday_idle_normal","102311","-70","2","0"
"1","8514","256","200","8514003","1","wac_birthday_idle_wish","102111","-270","2","1"
"1","8514","258","310","8514004","1","wac_birthday_idle_normal","102811","-310","2","1"
"1","8514","257","445","8514005","1","wac_birthday_idle_smile","102511","-290","2","1"
"102311","8514","","","8514006","13","","300","","",""
"102111","8514","","","8514007","13","","300","","",""
"600","8514","0","0","8514008","31","","600","1","1",""
"602","8514","0","0","8514009","31","","602","1","0",""
"603","8514","0","0","8514010","31","","603","1","0",""
"604","8514","30","60","8514011","31","","604","1","1",""
"610","8514","0","0","8514012","31","","610","1","1",""
"700","8514","0","0","8514013","31","","700","1","0",""
"701","8514","0","0","8514014","31","","701","1","0",""
"702","8514","0","0","8514015","31","","702","1","0",""
"800","8514","0","0","8514016","31","","800","1","0",""
"907","8514","30","60","8514017","31","","907","1","1",""
"1","8514","","","8514018","93","","","","",""
"102111","8514","0","wac_birthday_reaction_03","8514019","3","","wac_birthday_reaction_01","1","0.2","0.2"
"0.1","8514","","","8514020","93","","","","",""
"102811","8514","0","wac_birthday_reaction_04","8514021","3","","wac_birthday_reaction_01","1","0.2","0.2"
"102511","8514","0","wac_birthday_reaction_03","8514022","3","","wac_birthday_reaction_05","1","0.2","0.2"
"0.3","8514","","","8514023","93","","","","",""
"102311","8514","1","","8514024","3","","wac_birthday_run_01","","0.2",""
"102311","8514","-70","3","8514025","2","","0","","",""
"2.5","8514","","","8514026","93","","","","",""
"602","8514","","","8514027","32","","1","","",""
"0.6","8514","","","8514028","93","","","","",""
"600","8514","","","8514029","32","","0","","",""
"610","8514","","","8514030","32","","0","","",""
"604","8514","","","8514031","32","","0","","",""
"701","8514","","","8514032","32","","1","","",""
"907","8514","0","0.01","8514033","33","","0","","",""
"102311","8514","0","wac_birthday_wish_02","8514034","3","","wac_birthday_blowout_01","1","0.2","0.2"
"102311","8514","-330","0.01","8514035","2","","-200","","",""
"102111","8514","1","","8514036","3","","wac_birthday_idle_wish","","0.2",""
"102111","8514","-320","0.01","8514037","2","","180","","",""
"102811","8514","1","","8514038","3","","wac_birthday_idle_normal","","0.2",""
"102811","8514","-360","0.01","8514039","2","","290","","",""
"102511","8514","1","","8514040","3","","wac_birthday_idle_smile","","0.2",""
"102511","8514","-340","0.01","8514041","2","","425","","",""
"0","8514","","","8514042","93","","","","",""
"800","8514","","","8514043","32","","1","","",""
"0.7","8514","","","8514044","93","","","","",""
"702","8514","","","8514045","32","","1","","",""
"0.5","8514","","","8514046","93","","","","",""
"se_common","8514","0","","8514047","23","","se_sys_login_birthday_blow_candle","","",""
"701","8514","","","8514048","32","","0","","",""
"0.4","8514","","","8514049","93","","","","",""
"se_common","8514","0","","8514050","23","","se_sys_login_birthday_cracker","","",""
"700","8514","","","8514051","32","","1","","",""
"se_common","8514","0","","8514052","23","","se_sys_login_birthday_calendar_applause","","",""
"102111","8514","0","wac_birthday_idle_wish","8514053","3","","wac_birthday_clap_to_wish","1","0.2","0.2"
"0.1","8514","","","8514054","93","","","","",""
"102811","8514","0","wac_birthday_idle_normal","8514055","3","","wac_birthday_clap","1","0.2","0.2"
"0.1","8514","","","8514056","93","","","","",""
"102511","8514","0","wac_birthday_idle_smile","8514057","3","","wac_birthday_clap","1","0.2","0.2"
"2","8514","","","8514058","93","","","","",""
"1","8514","","","8514059","131","","","","",""
"vo_wac_08514","8514","0","0","8514060","21","","vo_wac_08514_000","","",""
"102311","8514","10","1","8514061","11","0.5","哇啊～！是蛋糕耶～♪\n看起來真好吃呢。對吧，噗吉！\n這該不會……是我的生日蛋糕……？","1","0","0"
"0","8514","","","8514062","91","","","","",""
"102311","8514","1","","8514063","3","","wac_birthday_idle_smile","","0.2",""
"102111","8514","1","","8514064","3","","wac_birthday_talk_smile","","0.2",""
"vo_wac_08514","8514","0","0","8514065","21","","vo_wac_08514_001","","",""
"102111","8514","10","1","8514066","11","0.5","沒錯♪生日快樂♪\n這是哥哥教我做的喔。\n希望妳會喜歡……♪","1","0","0"
"0","8514","","","8514067","91","","","","",""
"102111","8514","1","","8514068","3","","wac_birthday_idle_smile","","0.2",""
"102311","8514","1","","8514069","3","","wac_birthday_talk_wish","","0.2",""
"vo_wac_08514","8514","0","0","8514070","21","","vo_wac_08514_002","","",""
"102311","8514","10","1","8514071","11","0.5","我很喜歡喔！\n胡桃還有大家，\n再加上哥哥……\n我最珍惜的人都圍在我身邊……","1","0","0"
"0","8514","","","8514072","91","","","","",""
"102311","8514","1","","8514073","3","","wac_birthday_talk_smile","","0.2",""
"vo_wac_08514","8514","0","0","8514074","21","","vo_wac_08514_003","","",""
"102311","8514","10","1","8514075","11","0.5","我真的好幸福啊……♪\n各位，今年也請你們多多指教囉！","1","0","0"
"0","8514","","","8514076","91","","","","",""
"0","8514","","","8514077","22","","","","",""
"bgm_M321","8614","","","8614001","25","","bgm_M321_2C","","",""
"1","8614","250","-1000","8614002","1","wac_birthday_idle_normal","105911","-70","2","0"
"1","8614","256","200","8614003","1","wac_birthday_idle_smile","106411","-270","2","1"
"1","8614","258","315","8614004","1","wac_birthday_idle_doya","106011","-310","2","1"
"1","8614","257","455","8614005","1","wac_birthday_idle_kyapi","105811","-290","2","1"
"105911","8614","","","8614006","13","","300","","",""
"106411","8614","","","8614007","13","","300","","",""
"600","8614","0","0","8614008","31","","600","1","1",""
"602","8614","0","0","8614009","31","","602","1","0",""
"603","8614","0","0","8614010","31","","603","1","0",""
"604","8614","30","60","8614011","31","","604","1","1",""
"610","8614","0","0","8614012","31","","610","1","1",""
"700","8614","0","0","8614013","31","","700","1","0",""
"701","8614","0","0","8614014","31","","701","1","0",""
"702","8614","0","0","8614015","31","","702","1","0",""
"800","8614","0","0","8614016","31","","800","1","0",""
"908","8614","30","60","8614017","31","","908","1","1",""
"1","8614","","","8614018","93","","","","",""
"106011","8614","0","wac_birthday_reaction_04","8614019","3","","wac_birthday_reaction_01","1","0.2","0.2"
"0.1","8614","","","8614020","93","","","","",""
"106411","8614","0","wac_birthday_reaction_03","8614021","3","","wac_birthday_reaction_02","1","0.2","0.2"
