bb8f96b96d5f75c9e0e4ccd145f9f8430172baa41d8a430de573358d1b4e79c9,28ba37a92251669f40511945f127148d68d363411f20431a3381490b8ed42758,676a4a3dfe9b59a7366e508b25e1e30b01ef6736a85af2e3408cea342ea2aee3,c3d74fbb99715958d34b5fb8978ff24b86dc139866fea445e55b3c55c153f9f5,e9d27c918c9471bf0e00ba6eed03154103ae156bfd26a65a20a6c0cb2464d2a9,33ce4139336bef47f22f0c4c74a0bd08620499f1ba2ccd2961c1abdb4dec3e91,56fafcdf6df95ba23093afc41f7edd772803069588ef98941d10f905352a1e51,33a79ec52ac937a16ea7622db79420e13a14595dab89b453cf9b7d02e8342f81,dccfadf55132fa2bfc391f970f6d5be48a44932c5e38fcd05b62bb420152d5b0,ac54288dcf2dffb873c60cbd72e875b93f2b49755c2b014d231e8a91b17f5c0a,66d915d8ec031f8cdc9e5231af8baa4f05502697c81bb5561d97504e7c591df5
"103611","0","0.5","12","","0","1009803","","","10","1009803033"
"103611","0.2","0","3","","0","1009803","lsv_idle_normal","1","lsv_smile2","1009803034"
"102011","0","0.5","12","","0","1009803","","","10","1009803035"
"102011","0.2","0","3","","0","1009803","lsv_idle_normal","1","lsv_smile2","1009803036"
"2","","","93","","","1009803","","","","1009803037"
"103611","","","4","","","1009803","","","0","1009803038"
"103611","","1","3","","0.2","1009803","","","lsv_walk","1009803039"
"103611","","-235","2","","","1009803","0.5","0","200","1009803040"
"0.5","","","93","","","1009803","","","","1009803041"
"103611","","1","3","","0.2","1009803","","","lsv_idle_normal","1009803042"
"0","","","93","","","1009803","","","","1009803043"
"103611","","","4","","","1009803","","","1","1009803044"
"0.6","","","93","","","1009803","","","","1009803045"
"102011","","1","3","","0.2","1009803","","","lsv_talk_memory_dere2","1009803046"
"vo_lsv","","0","21","","","1009803","0","","vo_lsv_0321","1009803047"
"102011","0","10","11","0","0","1009803","1","1","可麗餅好好吃喔～\n美美可能吃太多了……\n欸嘿嘿♪","1009803048"
"0","","","91","","","1009803","","","","1009803049"
"102011","","1","3","","0.2","1009803","","","lsv_idle_memory","1009803050"
"100411","","1","3","","0.2","1009803","","","lsv_talk_normal","1009803051"
"vo_lsv","","0","21","","","1009803","0","","vo_lsv_0322","1009803052"
"100411","0","10","11","0","0","1009803","1","1","一般程度的好吃呢！\n真的是一般程度！\n……啊，這是好的意思喔？","1009803053"
"0","","","91","","","1009803","","","","1009803054"
"100411","","1","3","","0.2","1009803","","","lsv_idle_normal_joyR","1009803055"
"102011","","1","3","","0.2","1009803","","","lsv_idle_normal","1009803056"
"103611","","1","3","","0.2","1009803","","","lsv_talk_sad","1009803057"
"vo_lsv","","0","21","","","1009803","0","","vo_lsv_0323","1009803058"
"103611","0","10","11","0","0","1009803","1","1","我就不仔細問了……\n話說回來，\n去圖書館什麼也沒找到呢。","1009803059"
"0","","","91","","","1009803","","","","1009803060"
"103611","","1","3","","0.2","1009803","","","lsv_idle_sad","1009803061"
"100411","","1","3","","0.2","1009803","","","lsv_talk_cool_normal2_loop","1009803062"
"vo_lsv","","0","21","","","1009803","0","","vo_lsv_0324","1009803063"
"100411","0","10","11","0","0","1009803","1","1","嗯，但既然有那麼多書，\n遲早會找到\n跟小繆有關的書的！","1009803064"
"0","","","91","","","1009803","","","","1009803065"
"100411","","1","3","","0.2","1009803","","","lsv_idle_cool","1009803066"
"103611","","1","3","","0.2","1009803","","","lsv_talk_joy3_dere","1009803067"
"vo_lsv","","0","21","","","1009803","0","","vo_lsv_0325","1009803068"
"103611","0","10","11","0","0","1009803","1","1","……嗯，妳說得對。\n大家下次再一起去吧。","1009803069"
"0","","","91","","","1009803","","","","1009803070"
"103611","","1","3","","0.2","1009803","","","lsv_idle_normal","1009803071"
"102011","","1","3","","0.2","1009803","","","lsv_look_talk_normal","1009803072"
"vo_lsv","","0","21","","","1009803","0","","vo_lsv_0326","1009803073"
"102011","0","10","11","0","0","1009803","1","1","啊，對了……\n哥哥在圖書館借了書吧？\n是什麼書？","1009803074"
"0","","","91","","","1009803","","","","1009803075"
"100411","0.2","0","3","","0","1009803","lsv_look_idle_normal","1","lsv_choice","1009803076"
"103611","0.2","0","3","","0","1009803","lsv_look_idle_normal","1","lsv_choice","1009803077"
"102011","0.2","0","3","","0","1009803","lsv_look_idle_normal","1","lsv_choice","1009803078"
"0.1","","","93","","","1009803","","","0","1009803079"
"100411","0.2","-220","2","","","1009803","0.33","2","-420","1009803080"
"103611","0.2","-235","2","","","1009803","0.33","2","452","1009803081"
"102011","0.2","-250","2","","","1009803","0.33","2","-545","1009803082"
"0","","1","22","","0.2","1009803","","","0","1009803083"
"漫畫。","","0","103","","","1009803","","","1009803087","1009803084"
"繪本。","","0","103","","","1009803","","","1009803111","1009803085"
"小說。","","0","103","","","1009803","","","1009803135","1009803086"
"100411","0.2","0","3","","0","1009803","lsv_idle_normal","1","lsv_choice","1009803087"
"103611","0.2","0","3","","0","1009803","lsv_idle_normal","1","lsv_choice","1009803088"
"102011","0.2","0","3","","0","1009803","lsv_idle_normal","1","lsv_choice","1009803089"
"0.1","","","93","","","1009803","","","0","1009803090"
"100411","0.2","-220","2","","","1009803","0.33","2","-100","1009803091"
"103611","0.2","-235","2","","","1009803","0.33","2","200","1009803092"
"102011","0.2","-250","2","","","1009803","0.33","2","-270","1009803093"
"0.7","","","93","","","1009803","","","0","1009803094"
"100411","0.2","0","3","","0","1009803","lsv_surprise3_kira_loop","1","lsv_surprise3_kira","1009803095"
"vo_lsv","","0","21","","","1009803","0","","vo_lsv_0327","1009803096"
"100411","0","10","11","0","0","1009803","1","1","咦？竟然有漫畫！？\n禊也想看──！\n哥哥，我們一起看吧！","1009803097"
"0","","","91","","","1009803","","","","1009803098"
"100411","","1","3","","0.2","1009803","","","lsv_idle_joy_dere","1009803099"
"102011","0.2","0","3","","0","1009803","lsv_talk_guts2_joy2_loop","1","lsv_talk_guts2_joy2","1009803100"
"vo_lsv","","0","21","","","1009803","0","","vo_lsv_0328","1009803101"
"102011","0","10","11","0","0","1009803","1","1","美美也想看～！","1009803102"
"0","","","91","","","1009803","","","","1009803103"
"102011","","1","3","","0.2","1009803","","","lsv_idle_guts2_joy2","1009803104"
"103611","","1","3","","0.2","1009803","","","lsv_talk_joy3_shy","1009803105"
"vo_lsv","","0","21","","","1009803","0","","vo_lsv_0329","1009803106"
"103611","0","10","11","0","0","1009803","1","1","大家都……\n……那個，我也可以一起看嗎？","1009803107"
"0","","","91","","","1009803","","","","1009803108"
"103611","","1","3","","0.2","1009803","","","lsv_idle_joy_shy","1009803109"
"1009803161","","","101","","","1009803","","","","1009803110"
"100411","0.2","0","3","","0","1009803","lsv_idle_normal","1","lsv_choice","1009803111"
"103611","0.2","0","3","","0","1009803","lsv_idle_normal","1","lsv_choice","1009803112"
"102011","0.2","0","3","","0","1009803","lsv_idle_normal","1","lsv_choice","1009803113"
"0.1","","","93","","","1009803","","","0","1009803114"
"100411","0.2","-220","2","","","1009803","0.33","2","-100","1009803115"
"103611","0.2","-235","2","","","1009803","0.33","2","200","1009803116"
"102011","0.2","-250","2","","","1009803","0.33","2","-270","1009803117"
"0.7","","","93","","","1009803","","","0","1009803118"
"102011","","1","3","","0.2","1009803","","","lsv_talk_joy3_blink","1009803119"
"vo_lsv","","0","21","","","1009803","0","","vo_lsv_0330","1009803120"
"102011","0","10","11","0","0","1009803","1","1","哇，繪本？\n是美美也看過的\n故事嗎～？","1009803121"
"0","","","91","","","1009803","","","","1009803122"
"102011","","1","3","","0.2","1009803","","","lsv_idle_normal_joyR","1009803123"
"103611","0.2","0","3","","0","1009803","lsv_talk_doya_loop","1","lsv_talk_doya","1009803124"
"vo_lsv","","0","21","","","1009803","0","","vo_lsv_0331","1009803125"
"103611","0","10","11","0","0","1009803","1","1","很多繪本故事中\n都含有教育寓意。\n一定能學到很多。","1009803126"
"0","","","91","","","1009803","","","","1009803127"
"103611","","1","3","","0.2","1009803","","","lsv_idle_doya","1009803128"
"100411","0.2","0","3","","0","1009803","lsv_talk_guts2_loop","1","lsv_talk_guts2","1009803129"
"vo_lsv","","0","21","","","1009803","0","","vo_lsv_0332","1009803130"
"100411","0","10","11","0","0","1009803","1","1","機會難得，\n也讀給小繆聽聽看吧！\n來比賽誰讀得最好──！","1009803131"
"0","","","91","","","1009803","","","","1009803132"
"100411","","1","3","","0.2","1009803","","","lsv_idle_normal","1009803133"
"1009803161","","","101","","","1009803","","","","1009803134"
"100411","0.2","0","3","","0","1009803","lsv_idle_normal_worry","1","lsv_choice","1009803135"
"103611","0.2","0","3","","0","1009803","lsv_idle_normal","1","lsv_choice","1009803136"
"102011","0.2","0","3","","0","1009803","lsv_idle_normal_joyR","1","lsv_choice","1009803137"
"0.1","","","93","","","1009803","","","0","1009803138"
"100411","0.2","-220","2","","","1009803","0.33","2","-100","1009803139"
"103611","0.2","-235","2","","","1009803","0.33","2","200","1009803140"
"102011","0.2","-250","2","","","1009803","0.33","2","-270","1009803141"
"0.7","","","93","","","1009803","","","0","1009803142"
"103611","0.2","0","3","","0","1009803","lsv_talk_doya_loop","1","lsv_talk_doya","1009803143"
"vo_lsv","","0","21","","","1009803","0","","vo_lsv_0333","1009803144"
"103611","0","10","11","0","0","1009803","1","1","難得來圖書館嘛。\n借閱能轉變為自己知識的書，\n我覺得很棒呢。","1009803145"
"0","","","91","","","1009803","","","","1009803146"
"103611","","1","3","","0.2","1009803","","","lsv_idle_surprise","1009803147"
"102011","","1","3","","0.2","1009803","","","lsv_idle_surprise","1009803148"
"100411","","1","3","","0.2","1009803","","","lsv_talk_tsun_guru","1009803149"
"vo_lsv","","0","21","","","1009803","0","","vo_lsv_0334","1009803150"
"100411","0","10","11","0","0","1009803","1","1","小說……\n文字、滿滿都是文字的書……！\n嗚嗚嗚……嗚～嗯……暈倒。","1009803151"
"0","","","91","","","1009803","","","","1009803152"
"100411","0.2","0","3","","0.2","1009803","lsv_gaku_loop","1","lsv_gaku","1009803153"
"103611","","1","3","","0.2","1009803","","","lsv_idle_bitter_sad","1009803154"
"102011","","1","3","","0.2","1009803","","","lsv_talk_surprise2","1009803155"
"vo_lsv","","0","21","","","1009803","0","","vo_lsv_0335","1009803156"
"102011","0","10","11","0","0","1009803","1","1","禊、禊～！\n振作一點～！","1009803157"
"0","","","91","","","1009803","","","","1009803158"
"102011","","1","3","","0.2","1009803","","","lsv_idle_sad","1009803159"
"1009803161","","","101","","","1009803","","","","1009803160"
"0","","","91","","","1009803","","","","1009803161"
"","","","102","","","1009803","","","","1009803162"
"0","","","22","","","1009803","","","0.2","1009803163"
"0.2","","","93","","","1009803","","","","1009803164"
"103611","0","1","12","0","0","1009803","0","0","1","1009803165"
"103611","","1","3","","0.2","1009803","","","lsv_talk_tsun_shy","1009803166"
"3","","","93","","","1009803","","","0","1009803167"
"103611","","1","3","","0.2","1009803","","","lsv_idle_normal_bitter","1009803168"
"100411","0","1","12","0","0","1009803","0","0","4","1009803169"
"100411","0.2","0","3","","0","1009803","lsv_surprise3_surprise_loop","1","lsv_surprise3_surprise","1009803170"
"3","","","93","","","1009803","","","0","1009803171"
"100411","","1","3","","0.2","1009803","","","lsv_idle_sad_normal","1009803172"
"102011","0","1","12","0","0","1009803","0","0","10","1009803173"
"102011","","1","3","","0.2","1009803","","","lsv_talk_joy3_blink","1009803174"
"3","","","93","","","1009803","","","0","1009803175"
"102011","","1","3","","0.2","1009803","","","lsv_idle_joy","1009803176"
"1009803165","","","101","","","1009803","","","","1009803177"
"333","0","1","6","","1","1009803","1","0","1","1009803178"
"100411","","","4","","","1009803","","","1","1009803179"
"100411","","1","3","","0.2","1009803","","","lsv_run","1009803180"
"100411","","-220","2","","","1009803","0.8","0","-750","1009803181"
"103611","","","4","","","1009803","","","0","1009803182"
"103611","","1","3","","0.2","1009803","","","lsv_run","1009803183"
"103611","","-235","2","","","1009803","0.8","0","750","1009803184"
"102011","","","4","","","1009803","","","1","1009803185"
"102011","","1","3","","0.2","1009803","","","lsv_run","1009803186"
"102011","","-250","2","","","1009803","0.8","0","-850","1009803187"
"0.6","","","93","","","1009803","","","","1009803188"
"100411","0","1","6","","0.2","1009803","1","0","1","1009803189"
"103611","0","1","6","","0.2","1009803","1","0","1","1009803190"
"102011","0","1","6","","0.2","1009803","1","0","1","1009803191"
"0","","","91","","","1009803","","","","1009803192"
"1","0","102","1","lsv_idle_normal","1.95","1009804","-200","-495","102011","1009804001"
"1","1","100","1","lsv_idle_normal","1.95","1009804","100","-480","103611","1009804002"
"1","1","101","1","lsv_idle_normal","1.95","1009804","270","-510","100411","1009804003"
"1","0","0","5","lsv_white_loop","1","1009804","0","0","333","1009804004"
"333","0","1","6","","0","1009804","1","0","1","1009804005"
"102011","0","1","6","","0","1009804","1","0","1","1009804006"
"103611","0","1","6","","0","1009804","1","0","1","1009804007"
"100411","0","1","6","","0","1009804","1","0","1","1009804008"
"1","","","93","","","1009804","","","0","1009804009"
"333","0","1","6","","0.8","1009804","1","0.4","1","1009804010"
"102011","0.2","0","3","","0.2","1009804","lsv_idle_normal","1","lsv_jump2","1009804011"
"103611","0.2","0","3","","0.2","1009804","lsv_idle_normal","1","lsv_jump2","1009804012"
"100411","0.2","0","3","","0.2","1009804","lsv_idle_normal","1","lsv_jump2","1009804013"
"0.3","","","93","","","1009804","","","","1009804014"
"102011","","-235","2","","","1009804","0.75","0","-200","1009804015"
"103611","","-220","2","","","1009804","0.75","0","100","1009804016"
"100411","","-250","2","","","1009804","0.75","0","270","1009804017"
"102011","0","1","6","","0.4","1009804","1","1","1","1009804018"
"103611","0","1","6","","0.4","1009804","1","1","1","1009804019"
"100411","0","1","6","","0.4","1009804","1","1","1","1009804020"
"102011","0","0.2","12","","0","1009804","0","","6","1009804021"
"103611","0","0.2","12","","0","1009804","0","","6","1009804022"
"100411","0","0.2","12","","0","1009804","0","","6","1009804023"
"1.2","","","93","","","1009804","","","0","1009804024"
"100411","0.2","0","3","","0","1009804","lsv_talk_cool_normal2_loop","1","lsv_talk_cool_normal2","1009804025"
"vo_lsv","","0","21","","","1009804","0","","vo_lsv_0421","1009804026"
"100411","0","10","11","0","0","1009804","1","1","今天作業做得好開心喔──\n如果讀書也能\n都這麼開心就好了。","1009804027"
"0","","","91","","","1009804","","","","1009804028"
"100411","","1","3","","0.2","1009804","","","lsv_idle_cool","1009804029"
"102011","","1","3","","0.2","1009804","","","lsv_talk_wish_joy","1009804030"
"vo_lsv","","0","21","","","1009804","0","","vo_lsv_0422","1009804031"
"102011","0","10","11","0","0","1009804","1","1","禊做的存錢筒\n很帥氣呢～♪","1009804032"
"0","","","91","","","1009804","","","","1009804033"
"102011","","1","3","","0.2","1009804","","","lsv_idle_wish_joy","1009804034"
"103611","","1","3","","0.2","1009804","","","lsv_talk_thinking","1009804035"
"vo_lsv","","0","21","","","1009804","0","","vo_lsv_0423","1009804036"
"103611","0","10","11","0","0","1009804","1","1","我煩惱了一下……\n因為想展現出\n知識與知性……","1009804037"
"0","","","91","","","1009804","","","","1009804038"
"103611","","1","3","","0.2","1009804","","","lsv_idle_normal","1009804039"
"100411","0.2","0","3","","0","1009804","lsv_talk_arm_crossed_loop2","1","lsv_talk_arm_crossed2","1009804040"
"vo_lsv","","0","21","","","1009804","0","","vo_lsv_0424","1009804041"
"100411","0","10","11","0","0","1009804","1","1","那樣就不是美勞，\n而是藝術了喔？\n鏡華還真認真耶──","1009804042"
"0","","","91","","","1009804","","","","1009804043"
"100411","","1","3","","0.2","1009804","","","lsv_idle_arm_crossed","1009804044"
"102011","","1","3","","0.2","1009804","","","lsv_look_talk_sad","1009804045"
"vo_lsv","","0","21","","","1009804","0","","vo_lsv_0425","1009804046"
"102011","0","10","11","0","0","1009804","1","1","說起來，\n哥哥因為幫忙我們，\n沒能做出自己的作品吧？","1009804047"
"0","","","91","","","1009804","","","","1009804048"
"102011","","1","3","","0.2","1009804","","","lsv_look_idle_sad","1009804049"
"103611","","1","3","","0.2","1009804","","","lsv_look_idle_normal","1009804050"
"100411","","1","3","","0.2","1009804","","","lsv_talk_joy3_blink","1009804051"
"vo_lsv","","0","21","","","1009804","0","","vo_lsv_0426","1009804052"
"100411","0","10","11","0","0","1009804","1","1","對耶！\n哥哥\n想做什麼呢？","1009804053"
"0","","","91","","","1009804","","","","1009804054"
"100411","","1","3","","0.2","1009804","","","lsv_idle_joy","1009804055"
