dc4cbae37bf844d36dc4bf47e063c16b1d5116d05df179dde9b35db2115ecd2b,2b1585b9e4f2c09878fa925fafdd0fd95c31e567ef2a985f3e3ba7688f71281f,adefaaad54929935d6370255055df7d0405d8f2b188960cb01da981697c10f51,58523c9dd9eb113bb137962af4dff4f439651be9af098e7fd78e653d6aa90998,d0ccfd5f64c46211ce4a282a8b85ddf9bf2460d48c776b9e904af6ea541089d1,601e238ea8d52564ac1041748c5b0068e22e22373d19e817356d0e7aea32a8c6,2f4bb94d322781eb591dd77b16ca764b01459827929b642f66c27efce1692c2e,5cd72204c6bd1eea8f026bbac39a99abd02992b76c6a267b01e4fc58d43fa4fa,b3c412602bc8718a19e30a5f26965df0f215124817800f6c31d39cd2c7c7a34e,4c39ccb9dda670254fac7156cf92d7c03ea0c52ba9983e6b3195df0d7fe6dfc5,9362bcea2648602e97ac4c624a1e771bd4a43bd5a1c6269f616ccdbe7d726f03
"0.2","0","3","510047","","0.2","nop_surprise","1","510","nop_talk_surprise1","104811"
"0.2","1","3","510048","","","nop_idle_normal_suprise1","","510","","103231"
"0.2","1","3","510049","","","nop_idle_normal_suprise1","","510","","104611"
"","","91","510050","","","","","510","","510043"
"0.2","1","3","510051","","","nop_idle_surprise1","","510","","104811"
"","","91","510052","","","","","510","","510041"
"0","7","11","510053","0.5","0","嗯哼哼～♪\n麥酒麥酒喝到飽～！\n嘿嘿嘿，太棒了～！","0","510","1","103411"
"0.2","1","3","510054","","","nop_10_yukari_04","","510","","103411"
"0.2","1","3","510055","","","nop_10_yukari_04","","510","","11"
"","","93","510056","","","1","","510","","1.5"
"0.2","0","3","510057","","0.2","nop_10_yukari_07","1","510","nop_10_yukari_06","103411"
"0.2","0","3","510058","","0.2","nop_10_yukari_07","1","510","nop_10_yukari_06","11"
"","","91","510059","","","","","510","","510053"
"0","1","12","510060","0","0","6","0","510","1","103411"
"0","7","11","510061","0.5","0","這……已經和營養均衡沒什麼關係了，\n完全就是喝茫了喵……\n優花梨──！振作一點喵──！\n妳之後一定會後悔的喵──！","0","510","1","104611"
"0.2","0","3","510062","","0.2","nop_10_tamaki_talk_doya_jitome","1","510","nop_10_tamaki_talk_doya_jitome_loop","104611"
"","","93","510063","","","1","","510","","4.5"
"0.2","0","3","510064","","0.2","nop_10_tamaki_guts_angry2","1","510","nop_10_tamaki_guts_angry2_loop","104611"
"","","93","510065","","","1","","510","","2.5"
"0.2","1","3","510066","","","nop_talk_anger2","","510","","104611"
"","","91","510067","","","","","510","","510061"
"0.2","1","3","510068","","","nop_idle_anger2","","510","","104611"
"0","6","11","510069","0.5","0","大家鬧得真起勁呢。\n我很期待\n今年也會是個美好的一年哦～！","0","510","1","103231"
"0.2","1","3","510070","","","nop_talk_joy3_blink","","510","","103231"
"","","93","510071","","","1","","510","","2.5"
"0.2","1","3","510072","","","nop_talk_joy1","","510","","103231"
"","","91","510073","","","","","510","","510069"
"0.2","1","3","510074","","","nop_idle_joy1","","510","","103231"
"","","93","510075","","","0","","510","","0.5"
"1.95","101","1","511001","nop_idle_arm_crossed","0","100911","-255","511","-150","1"
"1.95","100","1","511002","nop_idle_joy_normal","1","101311","-255","511","150","1"
"1.95","105","1","511003","nop_idle_wish","0","102711","-275","511","-300","1"
"1.95","104","1","511004","nop_idle_normal","1","105111","-275","511","300","1"
"","","93","511005","","","0","","511","","0.5"
"0.2","1","3","511006","","","nop_11_eriko_talk_wish","","511","","102711"
"","0","21","511007","","","vo_drama_10082011_001","","511","0","vo_drama_10082011"
"0","5","11","511008","0.5","0","啊啊，是您呀。\n祝您新年快樂。\n今年也請多關照。\n嘻嘻……","0","511","1","102711"
"","","93","511009","","","1","","511","","2"
"0.2","0","3","511010","","0.2","nop_bow2","1","511","nop_11_eriko_talk_wish","102711"
"","","93","511011","","","1","","511","","3.5"
"0.2","0","3","511012","","","nop_11_eriko_smile","","511","","102711"
"","","91","511013","","","","","511","","511008"
"0.2","1","3","511014","","","nop_idle_wish","","511","","102711"
"0.2","0","3","511015","","0","nop_11_anna_huhuStand_in","1","511","nop_11_anna_huhuStand_loop","100911"
"","0","21","511016","","","vo_drama_10082011_002","","511","0","vo_drama_10082011"
"0","8","11","511017","0.5","0","哦哦，吉格魯特啊！\n這場新年會我玩得很開心哦！\n這不正是跨越毀滅後\n完美的黎明慶典嗎！","0","511","1","100911"
"","","93","511018","","","1","","511","","3"
"0.2","0","3","511019","","0","nop_11_anna_ahahaStand_in","1","511","nop_11_anna_ahahaStand_loop","100911"
"","","91","511020","","","","","511","","511017"
"0.2","1","3","511021","","","nop_idle_arm_crossed","","511","","100911"
"0.2","1","3","511022","","","nop_talk_bitter","","511","","105111"
"","0","21","511023","","","vo_drama_10082011_003","","511","0","vo_drama_10082011"
"0","7","11","511024","0.5","0","呵呵，今天承蒙你招待了。\n看起來你年底也過得很不得了呢。","0","511","1","105111"
"","","93","511025","","","1","","511","","2.5"
"0.2","1","3","511026","","","nop_look_talk_normal","","511","","105111"
"","","91","511027","","","","","511","","511024"
"0.2","1","3","511028","","","nop_idle_normal","","511","","105111"
"0.2","1","3","511029","","","nop_talk_joy2","","511","","101311"
"","0","21","511030","","","vo_drama_10082011_004","","511","0","vo_drama_10082011"
"0","7","11","511031","0.5","0","流夏姐也真是見外──\n明明只要呼叫上七七香一行人，\n大家就會衝過去幫忙了呢！","0","511","1","101311"
"","","91","511032","","","","","511","","511031"
"0.2","1","3","511033","","","nop_idle_joy_normal","","511","","101311"
"0.2","0","3","511034","","0.2","nop_15_tsumugi_talk_arm_crossed","1","511","nop_15_tsumugi_talk_arm_crossed_loop","100911"
"","0","21","511035","","","vo_drama_10082011_005","","511","0","vo_drama_10082011"
"0","6","11","511036","0.5","0","嗯！\n明明只要使出我們破壞的協奏曲，\n就能轟飛一切阻礙的！","0","511","1","100911"
"","","91","511037","","","","","511","","511036"
"0.2","1","3","511038","","","nop_idle_arm_crossed","","511","","100911"
"0.2","1","3","511039","","","nop_talk_sad2","","511","","105111"
"","0","21","511040","","","vo_drama_10082011_006","","511","0","vo_drama_10082011"
"0","8","11","511041","0.5","0","因為他們是要蒐集食材，\n所以轟飛是不行的吧。\n不過，因為去年大家是各自過年的，\n所以現在能這樣相聚，我很開心哦。","0","511","1","105111"
"","","93","511042","","","1","","511","","4"
"0.2","1","3","511043","","","nop_talk_normal","","511","","105111"
"","","91","511044","","","","","511","","511041"
"0.2","1","3","511045","","","nop_idle_normal","","511","","105111"
"0.2","1","3","511046","","","nop_talk_sad2","","511","","102711"
"","0","21","511047","","","vo_drama_10082011_007","","511","0","vo_drama_10082011"
"0","7","11","511048","0.5","0","但在這個會場……\n我感覺到有卑鄙小人\n想要糾纏您不放。\n不可原諒不可原諒不可原諒……","0","511","1","102711"
"","","93","511049","","","1","","511","","4.2"
"0.2","1","3","511050","","","nop_talk_wish2","","511","","102711"
"","","93","511051","","","1","","511","","0.2"
"0.2","1","3","511052","","","nop_11_anna_idle_sad","","511","","100911"
"0.2","1","3","511053","","","nop_11_mitsuki_idle_arm_crossed","","511","","105111"
"0.2","1","3","511054","","","nop_11_nanaka_idle_wish","","511","","101311"
"","","91","511055","","","","","511","","511048"
"0.2","1","3","511056","","","nop_idle_wish2","","511","","102711"
"0.2","1","3","511057","","","nop_11_nanaka_talk_nervous","","511","","101311"
"","0","21","511058","","","vo_drama_10082011_008","","511","0","vo_drama_10082011"
"0","7","11","511059","0.5","0","冷、冷靜點，惠理子大人？\n總之大家先想想暮光之都\n存在於哪裡吧？","0","511","1","101311"
"","","93","511060","","","1","","511","","3.5"
"0.2","1","3","511061","","","nop_11_nanaka_talk_wish","","511","","101311"
"","","91","511062","","","","","511","","511059"
"0.2","1","3","511063","","","nop_11_nanaka_idle_wish","","511","","101311"
"","","93","511064","","","0","","511","","0.5"
"1.95","105","1","512001","nop_idle_wish","1","101831","-265","512","150","1"
"1.95","103","1","512002","nop_idle_joy1","0","101611","-255","512","-150","1"
"1.95","104","1","512003","nop_idle_joy_normal","0","105011","-275","512","-300","1"
"","","93","512004","","","0","","512","","0.5"
"0","0.5","12","512005","","","4","","512","","101611"
"0.2","1","3","512006","","","nop_idle_joy1_wink","","512","","101611"
"","","91","512007","","","","","512","","512005"
"","0","21","512008","","","vo_drama_10082012_001","","512","0","vo_drama_10082012"
"0","7","11","512009","0.5","0","啊！秀才！\n新年快樂──！\n今年也請多指教囉！","0","512","1","101611"
"0.2","1","3","512010","","","nop_12_suzuna_talk_surprise","","512","","101611"
"","","93","512011","","","1","","512","","1"
"0.2","0","3","512012","","0.2","nop_12_suzuna_smile","1","512","nop_12_suzuna_pose","101611"
"","","91","512013","","","","","512","","512009"
"0.2","0","3","512014","","0.1","nop_12_suzuna_pose_to_joy2","1","512","nop_idle_joy1","101611"
"","0","21","512015","","","vo_drama_10082012_002","","512","0","vo_drama_10082012"
"0","6","11","512016","0.5","0","這場新年會還真棒。\n哎呀，既然邀請了\n像我這樣的淑女，\n就得有這樣的水準呢。","0","512","1","105011"
"0.2","1","3","512017","","","nop_talk_joy1","","512","","105011"
"","","93","512018","","","1","","512","","2"
"0.2","0","3","512019","","0.2","nop_talk_arm_crossed","1","512","nop_talk_arm_crossed_loop","105011"
"","","91","512020","","","","","512","","512016"
"0.2","1","3","512021","","","nop_idle_arm_crossed","","512","","105011"
"","0","21","512022","","","vo_drama_10082012_003","","512","0","vo_drama_10082012"
"0","6","11","512023","0.5","0","新年快樂。\n新年會真的很豪華呢。\n有好多人來，\n老師好緊張哦。","0","512","1","101831"
"0.2","0","3","512024","","0.2","nop_bow","1","512","nop_talk_joy1","101831"
"","","93","512025","","","1","","512","","4.5"
"0.2","1","3","512026","","","nop_talk_bitter","","512","","101831"
"","","91","512027","","","","","512","","512023"
"0.2","1","3","512028","","","nop_idle_bitter","","512","","101831"
"","0","21","512029","","","vo_drama_10082012_004","","512","0","vo_drama_10082012"
"0","7","11","512030","0.5","0","咦──？小伊緒太認真了！\n年菜這麼好吃，\n不好好享受就虧大了哦。對吧──？","0","512","1","101611"
"0.2","1","3","512031","","","nop_talk_joy1","","512","","101611"
"","","91","512032","","","","","512","","512030"
"0.2","1","3","512033","","","nop_idle_joy_normal","","512","","101611"
"","0","21","512034","","","vo_drama_10082012_005","","512","0","vo_drama_10082012"
"0","7","11","512035","0.5","0","為了度過新的一年，\n大人也需要像這樣\n喘息一下的哦。\n……應該啦。","0","512","1","105011"
"0.2","1","3","512036","","","nop_talk_thinking","","512","","105011"
"","","93","512037","","","1","","512","","4.5"
"0.2","1","3","512038","","","nop_talk_worry","","512","","105011"
"","","91","512039","","","","","512","","512035"
"0.2","1","3","512040","","","nop_idle_normal","","512","","105011"
"","0","21","512041","","","vo_drama_10082012_006","","512","0","vo_drama_10082012"
"0","5","11","512042","0.5","0","說到新的一年，\n大家，寒假作業\n有好好寫了嗎？\n老師很期待新學期哦。","0","512","1","101831"
"0.2","1","3","512043","","","nop_talk_normal","","512","","101831"
"","","93","512044","","","1","","512","","4.5"
"0.2","1","3","512045","","","nop_talk_joy1","","512","","101831"
"5","1","3","512046","","","nop_12_misaki_stop","","512","","105011"
"5","1","3","512047","","","nop_12_suzuna_stop2","","512","","101611"
"","","91","512048","","","","","512","","512042"
"0.2","1","3","512049","","","nop_idle_joy1","","512","","101831"
"0","1.5","12","512050","0","0","12","0","512","1","105011"
"0","1.5","12","512051","0","0","12","0","512","1","101611"
"","","91","512052","","","","","512","","0"
"","0","21","512053","","","vo_drama_10082012_007","","512","0","vo_drama_10082012"
"0","6","11","512054","0.5","0","作……業……？\n咦？有作業嗎？鈴奈？","0","512","1","105011"
"0.2","1","3","512055","","","nop_talk_surprise2","","512","","105011"
"0.2","1","3","512056","","","nop_idle_surprise2","","512","","101611"
"","","93","512057","","","1","","512","","2"
"0.2","1","3","512058","","","nop_idle_sad3","","512","","101611"
"","","93","512059","","","1","","512","","1"
"0.2","1","3","512060","","","nop_talk_worry","","512","","105011"
"","","91","512061","","","","","512","","512054"
"0.2","1","3","512062","","","nop_idle_worry","","512","","105011"
"","0","21","512063","","","vo_drama_10082012_008","","512","0","vo_drama_10082012"
"0","5","11","512064","0.5","0","……秀才！\n等等教我們\n作業怎麼寫～！","0","512","1","101611"
"0.2","1","3","512065","","","nop_talk_tsun_pain","","512","","101611"
"","","93","512066","","","1","","512","","3"
"0.2","1","3","512067","","","nop_12_suzuna_talk_wish","","512","","101611"
"","","93","512068","","","1","","512","","0.5"
"0.2","1","3","512069","","","nop_12_suzuna_idle_wish","","512","","105011"
"","","91","512070","","","","","512","","512064"
"0.2","1","3","512071","","","nop_12_suzuna_idle_wish","","512","","101611"
"","","93","512072","","","0","","512","","0.5"
"","","93","512073","","","0","","512","","0.5"
"1.95","104","1","513001","nop_idle_normal","1","105331","-255","513","150","1"
"1.95","103","1","513002","nop_idle_joy1","1","104511","-280","513","-100","1"
"1.95","101","1","513003","nop_idle_guts2","0","103031","-180","513","-330","1"
"1.95","102","1","513004","nop_idle_thinking","0","100811","-270","513","-500","1"
"1.95","105","1","513005","nop_idle_sad","1","105511","-255","513","600","1"
"","","93","513006","","","0","","513","","0.5"
"","0","21","513007","","","vo_drama_10082013_001","","513","0","vo_drama_10082013"
"0","4","11","513008","0.5","0","新年快樂！\n承蒙邀請，我們打擾了！\n話說啊，大家！\n還不快點排好隊！","0","513","1","105331"
"0.2","0","3","513009","","0.2","nop_13_monica_talk_doya","1","513","nop_13_monica_talk_doya_loop","105331"
"","","93","513010","","","1","","513","","5"
"0.2","1","3","513011","","","nop_talk_anger2","","513","","105331"
"","","91","513012","","","","","513","","513008"
"0.2","1","3","513013","","","nop_idle_anger2","","513","","105331"
"0.2","1","3","513014","","","nop_walk_glad","","513","","104511"
"","-255","2","513015","","","-150","","513","1.9","104511"
"","","93","513016","","","","","513","","0.3"
"0.2","1","3","513017","","","nop_run","","513","","103031"
"","-225","2","513018","","","-300","","513","1.6","103031"
"","","93","513019","","","","","513","","0.3"
"0.2","1","3","513020","","","nop_walk_knmn","","513","","105511"
"","-270","2","513021","","","400","","513","1.3","105511"
"","","93","513022","","","","","513","","0.3"
"0.2","1","3","513023","","","nop_walk_kyapi","","513","","100811"
"","-255","2","513024","","","-450","","513","1","100811"
"0.2","0","3","513025","","0.2","nop_talk_doya","1","513","nop_idle_doya","105331"
"","","91","513026","","","","","513","","513024"
"","","4","513027","","","0","","513","","104511"
"0.2","1","3","513028","","","nop_idle_normal","","513","","104511"
"0.2","1","3","513029","","","nop_idle_normal","","513","","103031"
"0.2","1","3","513030","","","nop_idle_normal","","513","","105511"
"0.2","1","3","513031","","","nop_idle_normal","","513","","100811"
"","","91","513032","","","","","513","","513015"
"","0","21","513033","","","vo_drama_10082013_002","","513","0","vo_drama_10082013"
"0","4","11","513034","0.5","0","將軍！新年快樂是也！\n居然有這麼多東國的年菜！\n簡直是天堂是也！","0","513","1","103031"
"0.2","1","3","513035","","","nop_talk_joy1","","513","","103031"
"","","93","513036","","","1","","513","","3"
"0.2","1","3","513037","","","nop_talk_joy2","","513","","103031"
"","","93","513038","","","1","","513","","3.5"
"0.2","1","3","513039","","","nop_talk_memory","","513","","103031"
"","","91","513040","","","","","513","","513034"
"0.2","1","3","513041","","","nop_idle_memory2","","513","","103031"
"","0","21","513042","","","vo_drama_10082013_003","","513","0","vo_drama_10082013"
"0","5","11","513043","0.5","0","呵呵。有叫上我，做得真是太好了。\n因為在這值得慶賀的新年裡，\n我閃耀的美貌是不可或缺的！","0","513","1","100811"
"0.2","1","3","513044","","","nop_talk_thinking","","513","","100811"
"","","91","513045","","","","","513","","513043"
"0.2","1","3","513046","","","nop_idle_thinking","","513","","100811"
"","0","21","513047","","","vo_drama_10082013_004","","513","0","vo_drama_10082013"
"0","5","11","513048","0.5","0","才剛過年，空花竟然就能在\n豪華料理與這麼多人面前被\n虐待狂先生玩弄羞辱……！\n嘻嘻嘻……嘻嘻嘻嘻嘻。","0","513","1","104511"
"0.2","1","3","513049","","","nop_13_kuka_talk_memory1","","513","","104511"
"","","91","513050","","","","","513","","513048"
"0.2","1","3","513051","","","nop_13_kuka_idle_memory1","","513","","104511"
"","0","21","513052","","","vo_drama_10082013_005","","513","0","vo_drama_10082013"
"0","4","11","513053","0.5","0","上次見到這麼多人，\n是公會競速賽的慶功宴那時候吧？\n真佩服閣下的人望啊。","0","513","1","105331"
"0.2","1","3","513054","","","nop_talk_wish","","513","","105331"
"","","93","513055","","","1","","513","","5"
"0.2","0","3","513056","","0.2","nop_13_monica_talk_arm_crossed","1","513","nop_13_monica_talk_arm_crossed_loop","105331"
"","","91","513057","","","","","513","","513053"
"0.2","1","3","513058","","","nop_13_monica_idle_arm_crossed","","513","","105331"
"","0","21","513059","","","vo_drama_10082013_006","","513","0","vo_drama_10082013"
"0","4","11","513060","0.5","0","能讓我在這裡\n向大家傳遞我的美貌，\n都是多虧有你哦。","0","513","1","100811"
"0.2","0","3","513061","","0.2","nop_13_yuki_pose","1","513","nop_13_yuki_pose_loop","100811"
"","","93","513062","","","1","","513","","5"
"0.2","1","3","513063","","","nop_13_yuki_pose2_loop","","513","","100811"
"","","91","513064","","","","","513","","513060"
"0.2","1","3","513065","","","nop_13_yuki_pose3_loop","","513","","100811"
"","0","21","513066","","","vo_drama_10082013_007","","513","0","vo_drama_10082013"
"0","4","11","513067","0.5","0","啊啊！大家的視線\n都在空花、空花身上……！\n到底會發生什麼事情呢！","0","513","1","104511"
"0.2","1","3","513068","","","nop_13_kuka_talk_memory2","","513","","104511"
"","","91","513069","","","","","513","","513067"
"0.2","1","3","513070","","","nop_13_kuka_idle_memory2","","513","","104511"
"","0","21","513071","","","vo_drama_10082013_008","","513","0","vo_drama_10082013"
"0","5","11","513072","0.5","0","不愧是將軍。\n這樣下去，統一天下就在眼前了是也！","0","513","1","103031"
"0.2","1","3","513073","","","nop_talk_joy1","","513","","103031"
"","","91","513074","","","","","513","","513072"
"0.2","1","3","513075","","","nop_idle_joy1","","513","","103031"
"","0","21","513076","","","vo_drama_10082013_009","","513","0","vo_drama_10082013"
"0","6","11","513077","0.5","0","現在是名為新年的好機會。\n大家來發表一下今年新希望吧。","0","513","1","105331"
"0.2","1","3","513078","","","nop_talk_normal","","513","","105331"
"","","91","513079","","","","","513","","513077"
"0.2","1","3","513080","","","nop_idle_normal","","513","","105331"
"","0","21","513081","","","vo_drama_10082013_010","","513","0","vo_drama_10082013"
"0","4","11","513082","0.5","0","我當然是魔法……不對，\n是要成為稱職的司令官！\n大家呢？","0","513","1","105331"
"0.2","1","3","513083","","","nop_talk_thinking","","513","","105331"
"","","93","513084","","","1","","513","","2.5"
"0.2","1","3","513085","","","nop_talk_surprise2","","513","","105331"
"","","93","513086","","","1","","513","","1"
"0.2","0","3","513087","","0.2","nop_talk_doya","1","513","nop_talk_doya_loop","105331"
"","","93","513088","","","1","","513","","2.75"
"0.2","1","3","513089","","","nop_talk_joy1","","513","","105331"
"0.2","1","3","513090","","","nop_idle_normal_joy","","513","","105511"
"","","91","513091","","","","","513","","513082"
"0.2","1","3","513092","","","nop_idle_joy1","","513","","105331"
"","0","21","513093","","","vo_drama_10082013_011","","513","0","vo_drama_10082013"
"0","5","11","513094","0.5","0","比起那個啊。\n我啊，就算是在新年也很美吧──\n是因為新年值得慶祝……不，\n是因為有我在，所以新年才值得慶祝吧？","0","513","1","100811"
"0.2","1","3","513095","","","nop_talk_thinking","","513","","100811"
"","","93","513096","","","1","","513","","2"
"0.2","1","3","513097","","","nop_idle_normal_suprise1","","513","","105511"
"","","93","513098","","","1","","513","","2"
"0","1","12","513099","0","0","12","0","513","1","105331"
"0.2","1","3","513100","","","nop_idle_normal_bitter","","513","","105331"
"0.5","0","3","513101","","0.2","nop_13_yuki_pose4","1","513","nop_talk_arm_crossed_loop2","100811"
"","","93","513102","","","1","","513","","4.5"
"0.2","1","3","513103","","","nop_talk_memory","","513","","100811"
"","","91","513104","","","","","513","","513094"
"0.2","1","3","513105","","","nop_idle_memory2","","513","","100811"
"","","4","513106","","","1","","513","","103031"
"0.2","1","3","513107","","","nop_talk_surprise1","","513","","103031"
"0","0.1","12","513108","0","0","4","0","513","1","103031"
"","","91","513109","","","","","513","","513108"
"","","91","513110","","","","","513","","513099"
"","0","21","513111","","","vo_drama_10082013_012","","513","0","vo_drama_10082013"
"0","4","11","513112","0.5","0","呀呀！\n那是流夏大姐頭釣到的魚！\n要是吃了一定就能出人頭地！\n能更靠近武士大師了是也！","0","513","1","103031"
"","","93","513113","","","1","","513","","5"
"0","1","12","513114","0","0","1","0","513","1","105331"
"0.2","1","3","513115","","","nop_idle_normal_sad","","513","","105331"
"","","93","513116","","","1","","513","","0"
"0.2","1","3","513117","","","nop_talk_joy2","","513","","103031"
"","","91","513118","","","","","513","","513112"
"0","2","12","513119","0","0","6","0","513","1","103031"
"0.2","1","3","513120","","","nop_run","","513","","103031"
"","-225","2","513121","","","-1350","0","513","5","103031"
"","","91","513122","","","","","513","","513114"
"","0","21","513123","","","vo_drama_10082013_013","","513","0","vo_drama_10082013"
"0","4","11","513124","1.75","0","啊啊，今年究竟會有什麼樣的羞辱\n在等著空花呢……\n啊啊，光是想了想，\n空花就……空花就……！","0","513","1","104511"
"0.2","1","3","513125","","","nop_talk_memory","","513","","104511"
"","","93","513126","","","1","","513","","7"
"0","1","12","513127","0","0","17","0","513","1","105331"
"0.2","1","3","513128","","","nop_idle_jitome","","513","","105331"
"","","93","513129","","","1","","513","","0.5"
"0.2","0","3","513130","","0.2","nop_13_kuka_down_in","1","513","nop_13_kuka_down_loop","104511"
"","","91","513131","","","","","513","","513124"
"","","91","513132","","","","","513","","513127"
"","0","21","513133","","","vo_drama_10082013_014","","513","0","vo_drama_10082013"
"0","4","11","513134","0.5","0","大家完全沒在聽我說話……\n但我不會挫敗的！\n我一定會成為能領導大家的優秀……\n嗯？話說怎麼好像少了一個人……","0","513","1","105331"
"0.2","1","3","513135","","","nop_talk_sad3","","513","","105331"
"","","93","513136","","","1","","513","","3.5"
"0.2","0","3","513137","","0.2","nop_talk_guts3","1","513","nop_talk_guts3_loop","105331"
"","","93","513138","","","1","","513","","3.5"
"0.2","1","3","513139","","","nop_talk_sad2_cry","","513","","105331"
"","","93","513140","","","1","","513","","3.5"
"0.2","1","3","513141","","","nop_talk_sad","","513","","105331"
"","","91","513142","","","","","513","","513134"
"0.2","1","3","513143","","","nop_idle_sad","","513","","105331"
"","0","21","513144","","","vo_drama_10082013_015","","513","0","vo_drama_10082013"
"0","3","11","513145","3","0","在、在這裡──！\n那個……前輩！今年我想改變一下\n自己害羞的性格……那個……\n今年也請多多子較！","0","513","1","105511"
"0.2","1","3","513146","","","nop_run_sad","","513","","105511"
"","-275","2","513147","","","350","","513","1","105511"
"","","91","513148","","","","","513","","0"
"","","4","513149","","","0","","513","","105331"
"0.2","1","3","513150","","","nop_idle_surprise1","","513","","105331"
"40","2","12","513151","","","4","","513","","105331"
"0.2","1","3","513152","","","nop_13_ayumi_talk_sad","","513","","105511"
"","","93","513153","","","1","","513","","7"
"0.2","1","3","513154","","","nop_look_talk_wish","","513","","105511"
"","","93","513155","","","1","","513","","7.5"
"0.2","1","3","513156","","","nop_13_ayumi_talk_guts2_loop","","513","","105511"
"","","91","513157","","","","","513","","513145"
"","","93","513158","","","0","","513","","0.5"
"1.95","102","1","514001","nop_idle_normal","1","106831","-235","514","150","1"
"1.95","101","1","514002","nop_idle_normal","0","101131","-235","514","-100","1"
"1.95","104","5","514003","NoItem","0","1","-235","514","-100","1"
"1.95","100","1","514004","nop_idle_normal","0","104931","-215","514","-250","1"
"1.95","103","5","514005","NoItem","0","2","-215","514","-250","1"
"","","93","514006","","","0","","514","","0.5"
"","0","21","514007","","","vo_drama_10082014_001","","514","0","vo_drama_10082014"
"0","6","11","514008","0.5","0","嗨，少年。新年快樂。\n能像這樣迎接新的一年，\n我非常愉快哦。","0","514","1","106831"
"0.2","0","3","514009","","0.2","nop_look_smile","1","514","nop_talk_joy1","106831"
"","","93","514010","","","1","","514","","2.4"
"0.2","1","3","514011","","","nop_talk_thinking","1","514","","106831"
"","","91","514012","","","","","514","","514008"
"0.2","1","3","514013","","","nop_idle_arm_crossed","","514","","106831"
"","0","21","514014","","","vo_drama_10082014_002","","514","0","vo_drama_10082014"
"0","6","11","514015","0.5","0","哥哥，親年快樂！\n身為妹妹，今年也請多指……","0","514","1","101131"
"0.2","0","3","514016","","0.2","nop_look_smile","1","514","nop_14_rino_look_talk_joy4","101131"
"0.2","1","3","514017","","","nop_14_shizur_arm_crossed","","514","","104931"
"","","93","514018","","","1","","514","","2.5"
"0.2","0","3","514019","","0","nop_14_rino_headbutt","1","514","nop_14_rino_headbutt_loop","101131"
"0","0","3","514020","","0","nop_14_rino_headbutt","1","514","nop_14_rino_headbutt_loop","1"
"0","0","3","514021","","","nop_14_shizuru_headbutt","","514","","104931"
"0","0","3","514022","","","nop_14_shizuru_headbutt","","514","","2"
"0.2","1","3","514023","","","nop_idle_arm_crossed2","","514","","106831"
"","","91","514024","","","","","514","","514015"
"","0","21","514025","","","vo_drama_10082014_003","","514","0","vo_drama_10082014"
"0","6","11","514026","0.5","0","弟弟！\n有好好吃年菜了嗎？\n讓姐姐來餵你吃哦！","0","514","1","104931"
"0","1","3","514027","","","nop_14_shizuru_talk_joy","","514","","104931"
"0","0","3","514028","","","NoItem","","514","","2"
"","","93","514029","","","1","","514","","2.5"
"0.2","1","3","514030","","","nop_14_shizuru_talk_memory","","514","","104931"
"","","91","514031","","","","","514","","514026"
"","0","21","514032","","","vo_drama_10082014_004","","514","0","vo_drama_10082014"
"0","6","11","514033","0.5","0","靜流姐！\n我也要！我也要照顧哥哥！\n妹妹有照顧哥哥的權利！","0","514","1","101131"
"","","4","514034","","","1","","514","","101131"
"","","4","514035","","","1","","514","","1"
"0","0","3","514036","","","nop_shock_in","1","514","nop_shock_loop","101131"
"0","0","3","514037","","","NoItem","","514","","1"
"","","93","514038","","","1","","514","","1.1"
"0.2","0","3","514039","","0","nop_talk_guts3_NoBlink","1","514","nop_talk_guts3_loop","101131"
"","","91","514040","","","","","514","","514033"
"","0","21","514041","","","vo_drama_10082014_005","","514","0","vo_drama_10082014"
"0","7","11","514042","0.5","0","哎呀……\n好了好了，妳們兩個。\n難得的新年耶。\n就不能好好相處嗎？","0","514","1","106831"
"0.2","1","3","514043","","","nop_talk_surprise1","","514","","106831"
"","","93","514044","","","1","","514","","1"
"0.2","1","3","514045","","","nop_talk_joy1_sad","","514","","106831"
"","","91","514046","","","","","514","","514042"
"0.2","1","3","514047","","","nop_idle_normal","","514","","106831"
"","0","21","514048","","","vo_drama_10082014_006","","514","0","vo_drama_10082014"
"0","7","11","514049","0.5","0","弟弟！\n來，這個，很好吃哦。\n張嘴！","0","514","1","104931"
"0.2","1","3","514050","","","nop_14_shizuru_talk_joy","","514","","104931"
"","","93","514051","","","","","514","","1"
"0.2","0","3","514052","","0","nop_14_shizuru_feed_in","1","514","nop_14_shizuru_feed_loop","104931"
"0","0","3","514053","","0","nop_14_shizuru_feed_in","1","514","nop_14_shizuru_feed_loop","2"
"","","91","514054","","","","","514","","514049"
"","0","21","514055","","","vo_drama_10082014_007","","514","0","vo_drama_10082014"
"0","6","11","514056","0.5","0","啊──！\n哥哥！\n這邊也很美味哦！\n請品嚐！","0","514","1","101131"
"0.2","1","3","514057","","","nop_talk_anger2","","514","","101131"
"","","93","514058","","","1","","514","","1"
"0.2","1","3","514059","","","nop_14_rino_look_talk_joy4","","514","","101131"
"","","93","514060","","","1","","514","","1"
"0.2","0","3","514061","","0","nop_14_rino_feed_in","1","514","nop_14_rino_feed_loop","101131"
"0","0","3","514062","","0","nop_14_rino_feed_in","1","514","nop_14_rino_feed_loop","1"
