5cdd864dafd54e7ee886ebae3ef1f3c30e9692d737c398b9e920b487209ef8ee,e4639da514bb9174af89e85ab66cef38b0c76c56d76c41d86f0952e40a63116d,418b4db12b59e719631952055cfc980fd70d7559c0c5b437089fd46bb72efc33,0776ff711607f988282fd6946129079afa8750a5cca0ef4dc1055edf9ce0658d,7d3a7453769c8ad25fcd5b570d5c2d1494b5705ccf4d9b2a38f8e4dd7960831e,18d39722ed5b288912b8d793bed6f33fb1c53b181ce4717d755054969aa5e673,668b8664a6df9b754f3659d35851c8bba4e9e9e49983f58003adfd743a55af90,e7694cbdab76ec36b5d2e7707d8fa8b98dae236dea8439c0921e9fbb95e31860,7f1c5c7cebe7228d833d0830389723a8ab39acb3e776732266dfd8f07459ef10,c1fad82bb4ee159b39e544f0ce88dfc122fc2e50ffdaa526f7f11930149ffc23,7955bab090f520f857ec61fb6981e465358dabb31f90bcf71d823ebe8915efb2,b78a76634d6c87999b97ad9ffffc745ead499e5c4735fbbb31a4c1fd299fa901,dfe8b2e7491d5b89b3a629230cf714a04427ed190a5f6c5c56b2d4dcf3582b4b,2ca9e99b8fe6f66db4937a613bc8b436b4d8e15a7fa2c508f5c70b5c7e15bc60,e63015b7f7eb8b16112395d185f32106f0de7df24541cbea4de2c4de20d54491,87de074287bca4aa7f3f45ae25a24439e5f60be6206fa1267e5ba04ec7e1a298,e934c1ee9fa4cfab106da2f887f947d9e825fa6ab8a685c5b6288cb287d84a3a,2998a8f1ba7d709caeec9960f86a3b79009c3cf85cbf4a310a3a00e7cccb6251,834a666bc6a422afb1c0a9b5631aed7fca55f263a034b9abca3f5626a62a2b83,ccfc718678328939b80c77988336d12cf6a84d751583789f1474628559b424a8,4b61fbe802079fdd4758795e9b410ecf8370369ab95f2dc103fea3f4e31f316c,814dfdef90a285988fb9ced0446b28c840fc047432a7a4a6911b4278c00865b2,014ec5b955ecde7218b1553a0e2b651b3fcf706fa9152162d8832df824136172,d8062d23e9515f398a983ea235bffa0cc17a8c32e6d705768b9b32c6d76b0ec9,64d0e8708e214b68f45b2fb0a2f61ccb1110d811aaa285a6d09d60b9740795e0,ca8da64d24f05820bc28b3e82699aed6e9a1d9b5d422054fbb70c0be175ae19d,14c9eb571b12127467e8624aa6f87ac08dc4a9c5dd0f15320a83421b462b3d63,003dd2f2bc4341f9d928f6a7c7f2719dd970ebb1010900ff6db8898f389b53f0,551973ae5a73cd6c6336d4101b5b6c9d016d9a8eae5e724c0633a1982d2be75d,19f5d632a65dcb4b487f40cc037c36597a6306a8212be382b63838a130e98a66,d971f9d7d2e324baa4ebf008d3458ece98022f98615e95f636671a85ceb28feb,d43b9e6d0d351158a634ea3c8868fc931342f47aad8567a20b08617c2d81b0d1,c06084079231292052456ecd91be80fef12176c3aa6dc2b7466de5216d1435c1,3aa22535e8532b2cd25cc44f05e7e0329be987e74e0822cf8b6fd9b190110fb2,c02252203faa392ba61962ffe4cd39079e3ff7a0974c35cc08e5c8f1fffde2bd,ac7140f1bf29c1eb39542b41c57913a944fba2ae852fe28184b748d55d8a15cb,ef1846abd6900a57a175568dc1f74952720e7ddc3ab8d759731b8f019620f971,6ba2ec3fac6c4c469a3f8400df574480883acd89cf4f4619ce877681f460b720,7516e57d9841664b0628461a5d38dee434739042d29db95e352417e3e50edcad,eb63b8e78a7c576f9dd35ecc109440fb20d0840660ab74e04154f0fa5c4a28af,07694ce197afa51486339b15bb4302e37de648ac2c75291446200006446f22b8
"39001","1","0","0","1","18","0","0","1","620090136","0","0","620110036","61001004","1","0","61001007","0","0","0","0","1","620300036","0","0","0","0","500","61001005","36","39001","0","30","0","0","0","0","0","600000110","0","600110391"
"40001","1","0","0","1","18","0","0","1","620090137","0","0","620110037","61001004","1","0","61001007","0","0","0","0","1","620300037","0","0","0","0","514","61001005","36","40001","0","30","0","0","0","0","0","600000111","0","600110401"
"41001","1","0","0","1","18","0","0","1","620090138","0","0","620110038","61001004","1","0","61001007","0","0","0","0","1","620300038","0","0","0","0","518","61001005","36","41001","0","30","0","0","0","0","0","600000112","0","600110411"
"42001","1","0","0","1","18","0","0","1","620090139","0","0","620110039","61001004","1","0","61001007","0","0","0","0","1","620300039","0","0","0","0","523","61001005","36","42001","0","30","0","0","0","0","0","600000113","0","600110421"
"43001","1","0","0","1","18","0","0","1","620090140","0","0","620110040","61001004","1","0","61001007","0","0","0","0","1","620300040","0","0","0","0","538","61001005","36","43001","0","30","0","0","0","0","0","600000114","0","600110431"
"44001","1","0","0","1","18","0","0","1","620090141","0","0","620110041","61001004","1","0","61001007","0","0","0","0","1","620300041","0","0","0","0","551","61001005","36","44001","0","30","0","0","0","0","0","600000115","0","600110441"
"45001","1","0","0","1","18","0","0","1","620090142","0","0","620110042","61001004","1","0","61001007","0","0","0","0","1","620300042","0","0","0","0","565","61001005","36","45001","0","30","0","0","0","0","0","600000116","0","600110451"
"46001","1","0","0","1","18","0","0","1","620090143","0","0","620110043","61001004","1","0","61001007","0","0","0","0","1","620300043","0","0","0","0","574","61001005","36","46001","0","30","0","0","0","0","0","600000117","0","600110461"
"47001","1","0","0","1","18","0","0","1","620090144","0","0","620110044","61001004","1","0","61001007","0","0","0","0","1","620300044","0","0","0","0","577","61001005","36","47001","0","30","0","0","0","0","0","600000118","0","600110471"
"48001","1","0","0","1","18","0","0","1","620090145","0","0","620110045","61001004","1","0","61001007","0","0","0","0","1","620300045","0","0","0","0","587","61001005","36","48001","0","30","0","0","0","0","0","600000119","0","600110481"
"49001","1","0","0","1","18","0","0","1","620090146","0","0","620110046","61001004","1","0","61001007","0","0","0","0","1","620300046","0","0","0","0","598","61001005","36","49001","0","30","0","0","0","0","0","600000120","0","600110491"
"50001","1","0","0","1","18","0","0","1","620090147","0","0","620110047","61001004","1","0","61001007","0","0","0","0","1","620300047","0","0","0","0","614","61001005","36","50001","0","30","0","0","0","0","0","600000121","0","600110501"
"51001","1","0","0","1","18","0","0","1","620090148","0","0","620110048","61001004","1","0","61001007","0","0","0","0","1","620300048","0","0","0","0","621","61001005","36","51001","0","30","0","0","0","0","0","600000122","0","600110511"
"52001","1","0","0","1","18","0","0","1","620090149","0","0","620110049","61001004","1","0","61001007","0","0","0","0","1","620300049","0","0","0","0","629","61001005","36","52001","0","30","0","0","0","0","0","600000123","0","600110521"
"53001","1","0","0","1","18","0","0","1","620090150","0","0","620110050","61001004","1","0","61001007","0","0","0","0","1","620300050","0","0","0","0","640","61001005","36","53001","0","30","0","0","0","0","0","600000124","0","600110531"
"54001","1","0","0","1","18","0","0","1","620090151","0","0","620110051","61001004","1","0","61001007","0","0","0","0","1","620300051","0","0","0","0","647","61001005","36","54001","0","30","0","0","0","0","0","600000125","0","600110541"
"55001","1","0","0","1","18","0","0","1","620090152","0","0","620110052","61001004","1","0","61001007","0","0","0","0","1","620300052","0","0","0","0","652","61001005","36","55001","0","30","0","0","0","0","0","600000126","0","600110551"
"56001","1","0","0","1","18","0","0","1","620090153","0","0","620110053","61001004","1","0","61001007","0","0","0","0","1","620300053","0","0","0","0","659","61001005","36","56001","0","30","0","0","0","0","0","600000127","0","600110561"
"57001","1","0","0","1","18","0","0","1","620090154","0","0","620110054","61001004","1","0","61001007","0","0","0","0","1","620300054","0","0","0","0","662","61001005","36","57001","0","30","0","0","0","0","0","600000128","0","600110571"
"58001","1","0","0","1","18","0","0","1","620090155","0","0","620110055","61001004","1","0","61001007","0","0","0","0","1","620300055","0","0","0","0","667","61001005","36","58001","0","30","0","0","0","0","0","600000129","0","600110581"
"59001","1","0","0","1","18","0","0","1","620090156","0","0","620110056","61001004","1","0","61001007","0","0","0","0","1","620300056","0","0","0","0","679","61001005","36","59001","0","30","0","0","0","0","0","600000130","0","600110591"
"60001","1","0","0","1","18","0","0","1","620090157","0","0","620110057","61001004","1","0","61001007","0","0","0","0","1","620300057","0","0","0","0","683","61001005","36","60001","0","30","0","0","0","0","0","600000131","0","600110601"
"61001","1","0","0","1","18","0","0","1","620090158","0","0","620110058","61001004","1","0","61001007","0","0","0","0","1","620300058","0","0","0","0","692","61001005","36","61001","0","30","0","0","0","0","0","600000132","0","600110611"
"62001","1","0","0","1","18","0","0","1","620090159","0","0","620110059","61001004","1","0","61001007","0","0","0","0","1","620300059","0","0","0","0","698","61001005","36","62001","0","30","0","0","0","0","0","600000133","0","600110621"
"63001","1","0","0","1","18","0","0","1","620090160","0","0","620110060","61001004","1","0","61001007","0","0","0","0","1","620300060","0","0","0","0","703","61001005","36","63001","0","30","0","0","0","0","0","600000134","0","600110631"
"64001","1","0","0","1","18","0","0","1","620090161","0","0","620110061","61001004","1","0","61001007","0","0","0","0","1","620300061","0","0","0","0","713","61001005","36","64001","0","30","0","0","0","0","0","600000135","0","600110641"
"65001","1","0","0","1","18","0","0","1","620090162","0","0","620110062","61001004","1","0","61001007","0","0","0","0","1","620300062","0","0","0","0","722","61001005","36","65001","0","30","0","0","0","0","0","600000136","0","600110651"
"66001","1","0","0","1","18","0","0","1","620090163","0","0","620110063","61001004","1","0","61001007","0","0","0","0","1","620300063","0","0","0","0","733","61001005","36","66001","0","30","0","0","0","0","0","600000137","0","600110661"
"67001","1","0","0","1","18","0","0","1","620090164","0","0","620110064","61001004","1","0","61001007","0","0","0","0","1","620300064","0","0","0","0","741","61001005","36","67001","0","30","0","0","0","0","0","600000138","0","600110671"
"68001","1","0","0","1","18","0","0","1","620090165","0","0","620110065","61001004","1","0","61001007","0","0","0","0","1","620300065","0","0","0","0","750","61001005","36","68001","0","30","0","0","0","0","0","600000139","0","600110681"
"69001","1","0","0","1","18","0","0","1","620090166","0","0","620110066","61001004","1","0","61001007","0","0","0","0","1","620300066","0","0","0","0","762","61001005","36","69001","0","30","0","0","0","0","0","600000140","0","600110691"
"3001","1","0","0","1","18","0","0","1","620370001","0","0","620440001","61001004","1","0","61001007","0","0","0","0","1","620060001","0","0","0","0","258","61001005","36","3001","0","30","0","0","0","0","0","600000145","0","600110031"
"4001","1","0","0","1","18","0","0","1","620370001","0","0","620440001","61001004","1","0","61001007","0","0","0","0","1","620060001","0","0","0","0","258","61001005","36","4001","0","30","0","0","0","0","0","600000146","0","600110041"
"5001","1","0","0","1","18","0","0","1","620370002","0","0","620440002","61001004","1","0","61001007","0","0","0","0","1","620060002","0","0","0","0","268","61001005","36","5001","0","30","0","0","0","0","0","600000147","0","600110051"
"6001","1","0","0","1","18","0","0","1","620370003","0","0","620440003","61001004","1","0","61001007","0","0","0","0","1","620060003","0","0","0","0","273","61001005","36","6001","0","30","0","0","0","0","0","600000148","0","600110061"
"7001","1","0","0","1","18","0","0","1","620370004","0","0","620440004","61001004","1","0","61001007","0","0","0","0","1","620060004","0","0","0","0","281","61001005","36","7001","0","30","0","0","0","0","0","600000149","0","600110071"
"8001","1","0","0","1","18","0","0","1","620370005","0","0","620440005","61001004","1","0","61001007","0","0","0","0","1","620060005","0","0","0","0","288","61001005","36","8001","0","30","0","0","0","0","0","600000150","0","600110081"
"9001","1","0","0","1","18","0","0","1","620370006","0","0","620440006","61001004","1","0","61001007","0","0","0","0","1","620060006","0","0","0","0","298","61001005","36","9001","0","30","0","0","0","0","0","600000151","0","600110091"
"10001","1","0","0","1","18","0","0","1","620370007","0","0","620440007","61001004","1","0","61001007","0","0","0","0","1","620060007","0","0","0","0","309","61001005","36","10001","0","30","0","0","0","0","0","600000152","0","600110101"
"11001","1","0","0","1","18","0","0","1","620370008","0","0","620440008","61001004","1","0","61001007","0","0","0","0","1","620060008","0","0","0","0","313","61001005","36","11001","0","30","0","0","0","0","0","600000153","0","600110111"
"12001","1","0","0","1","18","0","0","1","620370009","0","0","620440009","61001004","1","0","61001007","0","0","0","0","1","620060009","0","0","0","0","321","61001005","36","12001","0","30","0","0","0","0","0","600000154","0","600110121"
"13001","1","0","0","1","18","0","0","1","620370010","0","0","620440010","61001004","1","0","61001007","0","0","0","0","1","620060010","0","0","0","0","326","61001005","36","13001","0","30","0","0","0","0","0","600000155","0","600110131"
"14001","1","0","0","1","18","0","0","1","620370011","0","0","620440011","61001004","1","0","61001007","0","0","0","0","1","620060011","0","0","0","0","336","61001005","36","14001","0","30","0","0","0","0","0","600000156","0","600110141"
"15001","1","0","0","1","18","0","0","1","620370012","0","0","620440012","61001004","1","0","61001007","0","0","0","0","1","620060012","0","0","0","0","341","61001005","36","15001","0","30","0","0","0","0","0","600000157","0","600110151"
"16001","1","0","0","1","18","0","0","1","620370013","0","0","620440013","61001004","1","0","61001007","0","0","0","0","1","620060013","0","0","0","0","351","61001005","36","16001","0","30","0","0","0","0","0","600000158","0","600110161"
"17001","1","0","0","1","18","0","0","1","620370014","0","0","620440014","61001004","1","0","61001007","0","0","0","0","1","620060014","0","0","0","0","356","61001005","36","17001","0","30","0","0","0","0","0","600000159","0","600110171"
"18001","1","0","0","1","18","0","0","1","620370015","0","0","620440015","61001004","1","0","61001007","0","0","0","0","1","620060015","0","0","0","0","366","61001005","36","18001","0","30","0","0","0","0","0","600000160","0","600110181"
"19001","1","0","0","1","18","0","0","1","620370016","0","0","620440016","61001004","1","0","61001007","0","0","0","0","1","620060016","0","0","0","0","371","61001005","36","19001","0","30","0","0","0","0","0","600000161","0","600110191"
"20001","1","0","0","1","18","0","0","1","620370017","0","0","620440017","61001004","1","0","61001007","0","0","0","0","1","620060017","0","0","0","0","375","61001005","36","20001","0","30","0","0","0","0","0","600000162","0","600110201"
"21001","1","0","0","1","18","0","0","1","620370018","0","0","620440018","61001004","1","0","61001007","0","0","0","0","1","620060018","0","0","0","0","381","61001005","36","21001","0","30","0","0","0","0","0","600000163","0","600110211"
"22001","1","0","0","1","18","0","0","1","620370019","0","0","620440019","61001004","1","0","61001007","0","0","0","0","1","620060019","0","0","0","0","386","61001005","36","22001","0","30","0","0","0","0","0","600000164","0","600110221"
"23001","1","0","0","1","18","0","0","1","620370020","0","0","620440020","61001004","1","0","61001007","0","0","0","0","1","620060020","0","0","0","0","390","61001005","36","23001","0","30","0","0","0","0","0","600000165","0","600110231"
"24001","1","0","0","1","18","0","0","1","620370021","0","0","620440021","61001004","1","0","61001007","0","0","0","0","1","620060021","0","0","0","0","396","61001005","36","24001","0","30","0","0","0","0","0","600000166","0","600110241"
"25001","1","0","0","1","18","0","0","1","620370022","0","0","620440022","61001004","1","0","61001007","0","0","0","0","1","620060022","0","0","0","0","401","61001005","36","25001","0","30","0","0","0","0","0","600000167","0","600110251"
"26001","1","0","0","1","18","0","0","1","620370023","0","0","620440023","61001004","1","0","61001007","0","0","0","0","1","620060023","0","0","0","0","405","61001005","36","26001","0","30","0","0","0","0","0","600000168","0","600110261"
"27001","1","0","0","1","18","0","0","1","620370024","0","0","620440024","61001004","1","0","61001007","0","0","0","0","1","620060024","0","0","0","0","411","61001005","36","27001","0","30","0","0","0","0","0","600000169","0","600110271"
"28001","1","0","0","1","18","0","0","1","620370025","0","0","620440025","61001004","1","0","61001007","0","0","0","0","1","620060025","0","0","0","0","417","61001005","36","28001","0","30","0","0","0","0","0","600000170","0","600110281"
"29001","1","0","0","1","18","0","0","1","620370026","0","0","620440026","61001004","1","0","61001007","0","0","0","0","1","620060026","0","0","0","0","422","61001005","36","29001","0","30","0","0","0","0","0","600000171","0","600110291"
"30001","1","0","0","1","18","0","0","1","620370027","0","0","620440027","61001004","1","0","61001007","0","0","0","0","1","620060027","0","0","0","0","427","61001005","36","30001","0","30","0","0","0","0","0","600000172","0","600110301"
"31001","1","0","0","1","18","0","0","1","620370028","0","0","620440028","61001004","1","0","61001007","0","0","0","0","1","620060028","0","0","0","0","433","61001005","36","31001","0","30","0","0","0","0","0","600000173","0","600110311"
"32001","1","0","0","1","18","0","0","1","620370029","0","0","620440029","61001004","1","0","61001007","0","0","0","0","1","620060029","0","0","0","0","442","61001005","36","32001","0","30","0","0","0","0","0","600000174","0","600110321"
"33001","1","0","0","1","18","0","0","1","620370030","0","0","620440030","61001004","1","0","61001007","0","0","0","0","1","620060030","0","0","0","0","455","61001005","36","33001","0","30","0","0","0","0","0","600000175","0","600110331"
"34001","1","0","0","1","18","0","0","1","620370031","0","0","620440031","61001004","1","0","61001007","0","0","0","0","1","620060031","0","0","0","0","460","61001005","36","34001","0","30","0","0","0","0","0","600000176","0","600110341"
"35001","1","0","0","1","18","0","0","1","620370032","0","0","620440032","61001004","1","0","61001007","0","0","0","0","1","620060032","0","0","0","0","464","61001005","36","35001","0","30","0","0","0","0","0","600000177","0","600110351"
"36001","1","0","0","1","18","0","0","1","620370033","0","0","620440033","61001004","1","0","61001007","0","0","0","0","1","620060033","0","0","0","0","476","61001005","36","36001","0","30","0","0","0","0","0","600000178","0","600110361"
"37001","1","0","0","1","18","0","0","1","620370034","0","0","620440034","61001004","1","0","61001007","0","0","0","0","1","620060034","0","0","0","0","482","61001005","36","37001","0","30","0","0","0","0","0","600000179","0","600110371"
"38001","1","0","0","1","18","0","0","1","620370035","0","0","620440035","61001004","1","0","61001007","0","0","0","0","1","620060035","0","0","0","0","492","61001005","36","38001","0","30","0","0","0","0","0","600000180","0","600110381"
"39001","1","0","0","1","18","0","0","1","620370036","0","0","620440036","61001004","1","0","61001007","0","0","0","0","1","620060036","0","0","0","0","500","61001005","36","39001","0","30","0","0","0","0","0","600000181","0","600110391"
"40001","1","0","0","1","18","0","0","1","620370037","0","0","620440037","61001004","1","0","61001007","0","0","0","0","1","620060037","0","0","0","0","514","61001005","36","40001","0","30","0","0","0","0","0","600000182","0","600110401"
"41001","1","0","0","1","18","0","0","1","620370038","0","0","620440038","61001004","1","0","61001007","0","0","0","0","1","620060038","0","0","0","0","518","61001005","36","41001","0","30","0","0","0","0","0","600000183","0","600110411"
"42001","1","0","0","1","18","0","0","1","620370039","0","0","620440039","61001004","1","0","61001007","0","0","0","0","1","620060039","0","0","0","0","523","61001005","36","42001","0","30","0","0","0","0","0","600000184","0","600110421"
"43001","1","0","0","1","18","0","0","1","620370040","0","0","620440040","61001004","1","0","61001007","0","0","0","0","1","620060040","0","0","0","0","538","61001005","36","43001","0","30","0","0","0","0","0","600000185","0","600110431"
"44001","1","0","0","1","18","0","0","1","620370041","0","0","620440041","61001004","1","0","61001007","0","0","0","0","1","620060041","0","0","0","0","551","61001005","36","44001","0","30","0","0","0","0","0","600000186","0","600110441"
"45001","1","0","0","1","18","0","0","1","620370042","0","0","620440042","61001004","1","0","61001007","0","0","0","0","1","620060042","0","0","0","0","565","61001005","36","45001","0","30","0","0","0","0","0","600000187","0","600110451"
"46001","1","0","0","1","18","0","0","1","620370043","0","0","620440043","61001004","1","0","61001007","0","0","0","0","1","620060043","0","0","0","0","574","61001005","36","46001","0","30","0","0","0","0","0","600000188","0","600110461"
"47001","1","0","0","1","18","0","0","1","620370044","0","0","620440044","61001004","1","0","61001007","0","0","0","0","1","620060044","0","0","0","0","577","61001005","36","47001","0","30","0","0","0","0","0","600000189","0","600110471"
