0f0db590e48073179d0b9a894274e3f25cf6c65dfa0ddb83e22f7c7ab50f59d2,7faa3e0a19334e1b0d16422a3bf59d64980d16bef28a311785a412c15a379f1d,336f79ef7201f1e1ad4d2a501647bd7b471212401557c90f3de5e1f2dd528537,6831250654718fdf3ceee4e633b0eb4201f4f13eb5b917e8cc37405a15eb7df2,ae935cb83bc709675d4c01164646adbb6e48ec010c4b17614dddb130088c4839,cebb7312776aab28324e446b19d3d1a7c23a0e3a188b356c1b078091803f6b9b,f4ecfc2410d971b56ca8aeb639397274de6d9f88d1b37df5c929c419c081632e,89104b609d7c27e155a285e709e7c6b4b88bd1dfe0b0c1ffc5d57389989c7da0,9e09a7d048c668ee98b186cfa036d711fed4b6ca8f6201ff9a25263515d2e83f,458c6c6eb6500be6e852d93a7d60619c7f086cd9e0a63e2c4619dc4153c47b97,23b8be48a81f4fdce41a2a5908e91b5aae5fd393eb27bbda7daa2430c64ec42a,b8cc64fa2c49df9037fed3dacb9305adfc6682ebce905a2d68c98472922b04f1,fe8ea953781d4e7d5985b0d7fd16e4473cd9c6adf8d9909b4e81b9ea5a9af679,88d380fff3f79f264fbc0e145fdb7750730e5e2c640873481dfa8ebb4fbcb98d
"20008102","20008101","2030/12/31 14:59:59","8004","9003","72008001","完成活動任務1-1 (NORMAL)","2021/02/09 16:00:00","1","601","0","72008001","20008","0"
"20008102","20008102","2030/12/31 14:59:59","8004","9003","72008002","完成活動任務1-2 (NORMAL)","2021/02/09 16:00:00","1","601","0","72008002","20008","0"
"20008102","20008103","2030/12/31 14:59:59","8004","9003","72008003","完成活動任務1-3 (NORMAL)","2021/02/09 16:00:00","1","601","0","72008003","20008","0"
"20008102","20008104","2030/12/31 14:59:59","8004","9003","72008004","完成活動任務1-4 (NORMAL)","2021/02/09 16:00:00","1","601","0","72008004","20008","0"
"20008102","20008105","2030/12/31 14:59:59","8004","9003","72008005","完成活動任務1-5 (NORMAL)","2021/02/09 16:00:00","1","601","0","72008005","20008","0"
"20008102","20008106","2030/12/31 14:59:59","8004","9003","72008006","完成活動任務1-6 (NORMAL)","2021/02/09 16:00:00","1","601","0","72008006","20008","0"
"20008102","20008107","2030/12/31 14:59:59","8004","9003","72008007","完成活動任務1-7 (NORMAL)","2021/02/09 16:00:00","1","601","0","72008007","20008","0"
"20008102","20008108","2030/12/31 14:59:59","8004","9003","72008008","完成活動任務1-8 (NORMAL)","2021/02/09 16:00:00","1","601","0","72008008","20008","0"
"20008102","20008109","2030/12/31 14:59:59","8004","9003","72008009","完成活動任務1-9 (NORMAL)","2021/02/09 16:00:00","1","601","0","72008009","20008","0"
"20008102","20008110","2030/12/31 14:59:59","8004","9003","72008010","完成活動任務1-10 (NORMAL)","2021/02/09 16:00:00","1","601","0","72008010","20008","0"
"20008102","20008111","2030/12/31 14:59:59","8004","9003","72008011","完成活動任務1-11 (NORMAL)","2021/02/09 16:00:00","1","601","0","72008011","20008","0"
"20008102","20008112","2030/12/31 14:59:59","8004","9003","72008012","完成活動任務1-12 (NORMAL)","2021/02/09 16:00:00","1","601","0","72008012","20008","0"
"20008102","20008113","2030/12/31 14:59:59","8004","9003","72008013","完成活動任務1-13 (NORMAL)","2021/02/09 16:00:00","1","601","0","72008013","20008","0"
"20008102","20008114","2030/12/31 14:59:59","8004","9003","72008014","完成活動任務1-14 (NORMAL)","2021/02/09 16:00:00","1","601","0","72008014","20008","0"
"20008102","20008115","2030/12/31 14:59:59","8004","9003","72008015","完成活動任務1-15 (NORMAL)","2021/02/09 16:00:00","1","601","0","72008015","20008","0"
"20008103","20008201","2030/12/31 14:59:59","8005","9003","72008016","完成活動任務1-1 (HARD)","2021/02/09 16:00:00","1","601","0","72008016","20008","0"
"20008103","20008202","2030/12/31 14:59:59","8005","9003","72008017","完成活動任務1-2 (HARD)","2021/02/09 16:00:00","1","601","0","72008017","20008","0"
"20008103","20008203","2030/12/31 14:59:59","8005","9003","72008018","完成活動任務1-3 (HARD)","2021/02/09 16:00:00","1","601","0","72008018","20008","0"
"20008103","20008204","2030/12/31 14:59:59","8005","9003","72008019","完成活動任務1-4 (HARD)","2021/02/09 16:00:00","1","601","0","72008019","20008","0"
"20008103","20008205","2030/12/31 14:59:59","8005","9003","72008020","完成活動任務1-5 (HARD)","2021/02/09 16:00:00","1","601","0","72008020","20008","0"
"20008104","660008101","2030/12/31 14:59:59","8006","9001","72008021","打倒1隻奧拉姆（NORMAL限定）","2021/02/09 16:00:00","1","601","0","72008021","20008","0"
"20008104","660008201","2030/12/31 14:59:59","8007","9001","72008022","打倒1隻奧拉姆（HARD限定）","2021/02/09 16:00:00","1","601","0","72008022","20008","0"
"20008104","660008301","2030/12/31 14:59:59","8010","9001","72008023","打倒 1 隻奧拉姆（VERY HARD限定）","2021/02/09 16:00:00","1","601","0","72008023","20008","0"
"20009102","20009101","2030/12/31 14:59:59","8004","9003","72009001","完成活動任務1-1 (NORMAL)","2021/03/25 16:00:00","1","601","0","72009001","20009","0"
"20009102","20009102","2030/12/31 14:59:59","8004","9003","72009002","完成活動任務1-2 (NORMAL)","2021/03/25 16:00:00","1","601","0","72009002","20009","0"
"20009102","20009103","2030/12/31 14:59:59","8004","9003","72009003","完成活動任務1-3 (NORMAL)","2021/03/25 16:00:00","1","601","0","72009003","20009","0"
"20009102","20009104","2030/12/31 14:59:59","8004","9003","72009004","完成活動任務1-4 (NORMAL)","2021/03/25 16:00:00","1","601","0","72009004","20009","0"
"20009102","20009105","2030/12/31 14:59:59","8004","9003","72009005","完成活動任務1-5 (NORMAL)","2021/03/25 16:00:00","1","601","0","72009005","20009","0"
"20009102","20009106","2030/12/31 14:59:59","8004","9003","72009006","完成活動任務1-6 (NORMAL)","2021/03/25 16:00:00","1","601","0","72009006","20009","0"
"20009102","20009107","2030/12/31 14:59:59","8004","9003","72009007","完成活動任務1-7 (NORMAL)","2021/03/25 16:00:00","1","601","0","72009007","20009","0"
"20009102","20009108","2030/12/31 14:59:59","8004","9003","72009008","完成活動任務1-8 (NORMAL)","2021/03/25 16:00:00","1","601","0","72009008","20009","0"
"20009102","20009109","2030/12/31 14:59:59","8004","9003","72009009","完成活動任務1-9 (NORMAL)","2021/03/25 16:00:00","1","601","0","72009009","20009","0"
"20009102","20009110","2030/12/31 14:59:59","8004","9003","72009010","完成活動任務1-10 (NORMAL)","2021/03/25 16:00:00","1","601","0","72009010","20009","0"
"20009102","20009111","2030/12/31 14:59:59","8004","9003","72009011","完成活動任務1-11 (NORMAL)","2021/03/25 16:00:00","1","601","0","72009011","20009","0"
"20009102","20009112","2030/12/31 14:59:59","8004","9003","72009012","完成活動任務1-12 (NORMAL)","2021/03/25 16:00:00","1","601","0","72009012","20009","0"
"20009102","20009113","2030/12/31 14:59:59","8004","9003","72009013","完成活動任務1-13 (NORMAL)","2021/03/25 16:00:00","1","601","0","72009013","20009","0"
"20009102","20009114","2030/12/31 14:59:59","8004","9003","72009014","完成活動任務1-14 (NORMAL)","2021/03/25 16:00:00","1","601","0","72009014","20009","0"
"20009102","20009115","2030/12/31 14:59:59","8004","9003","72009015","完成活動任務1-15 (NORMAL)","2021/03/25 16:00:00","1","601","0","72009015","20009","0"
"20009103","20009201","2030/12/31 14:59:59","8005","9003","72009016","完成活動任務1-1 (HARD)","2021/03/25 16:00:00","1","601","0","72009016","20009","0"
"20009103","20009202","2030/12/31 14:59:59","8005","9003","72009017","完成活動任務1-2 (HARD)","2021/03/25 16:00:00","1","601","0","72009017","20009","0"
"20009103","20009203","2030/12/31 14:59:59","8005","9003","72009018","完成活動任務1-3 (HARD)","2021/03/25 16:00:00","1","601","0","72009018","20009","0"
"20009103","20009204","2030/12/31 14:59:59","8005","9003","72009019","完成活動任務1-4 (HARD)","2021/03/25 16:00:00","1","601","0","72009019","20009","0"
"20009103","20009205","2030/12/31 14:59:59","8005","9003","72009020","完成活動任務1-5 (HARD)","2021/03/25 16:00:00","1","601","0","72009020","20009","0"
"20009104","660009101","2030/12/31 14:59:59","8006","9001","72009021","打倒1隻霧奇（NORMAL限定）","2021/03/25 16:00:00","1","601","0","72009021","20009","0"
"20009104","660009201","2030/12/31 14:59:59","8007","9001","72009022","打倒1隻霧奇（HARD限定）","2021/03/25 16:00:00","1","601","0","72009022","20009","0"
"20009104","660009301","2030/12/31 14:59:59","8010","9001","72009023","打倒1隻霧奇（VERY HARD限定）","2021/03/25 16:00:00","1","601","0","72009023","20009","0"
"20010102","20010101","2030/12/31 14:59:59","8004","9003","72010001","完成活動任務1-1 (NORMAL)","2021/04/21 16:00:00","1","601","0","72010001","20010","0"
"20010102","20010102","2030/12/31 14:59:59","8004","9003","72010002","完成活動任務1-2 (NORMAL)","2021/04/21 16:00:00","1","601","0","72010002","20010","0"
"20010102","20010103","2030/12/31 14:59:59","8004","9003","72010003","完成活動任務1-3 (NORMAL)","2021/04/21 16:00:00","1","601","0","72010003","20010","0"
"20010102","20010104","2030/12/31 14:59:59","8004","9003","72010004","完成活動任務1-4 (NORMAL)","2021/04/21 16:00:00","1","601","0","72010004","20010","0"
"20010102","20010105","2030/12/31 14:59:59","8004","9003","72010005","完成活動任務1-5 (NORMAL)","2021/04/21 16:00:00","1","601","0","72010005","20010","0"
"20010102","20010106","2030/12/31 14:59:59","8004","9003","72010006","完成活動任務1-6 (NORMAL)","2021/04/21 16:00:00","1","601","0","72010006","20010","0"
"20010102","20010107","2030/12/31 14:59:59","8004","9003","72010007","完成活動任務1-7 (NORMAL)","2021/04/21 16:00:00","1","601","0","72010007","20010","0"
"20010102","20010108","2030/12/31 14:59:59","8004","9003","72010008","完成活動任務1-8 (NORMAL)","2021/04/21 16:00:00","1","601","0","72010008","20010","0"
"20010102","20010109","2030/12/31 14:59:59","8004","9003","72010009","完成活動任務1-9 (NORMAL)","2021/04/21 16:00:00","1","601","0","72010009","20010","0"
"20010102","20010110","2030/12/31 14:59:59","8004","9003","72010010","完成活動任務1-10 (NORMAL)","2021/04/21 16:00:00","1","601","0","72010010","20010","0"
"20010102","20010111","2030/12/31 14:59:59","8004","9003","72010011","完成活動任務1-11 (NORMAL)","2021/04/21 16:00:00","1","601","0","72010011","20010","0"
"20010102","20010112","2030/12/31 14:59:59","8004","9003","72010012","完成活動任務1-12 (NORMAL)","2021/04/21 16:00:00","1","601","0","72010012","20010","0"
"20010102","20010113","2030/12/31 14:59:59","8004","9003","72010013","完成活動任務1-13 (NORMAL)","2021/04/21 16:00:00","1","601","0","72010013","20010","0"
"20010102","20010114","2030/12/31 14:59:59","8004","9003","72010014","完成活動任務1-14 (NORMAL)","2021/04/21 16:00:00","1","601","0","72010014","20010","0"
"20010102","20010115","2030/12/31 14:59:59","8004","9003","72010015","完成活動任務1-15 (NORMAL)","2021/04/21 16:00:00","1","601","0","72010015","20010","0"
"20010103","20010201","2030/12/31 14:59:59","8005","9003","72010016","完成活動任務1-1 (HARD)","2021/04/21 16:00:00","1","601","0","72010016","20010","0"
"20010103","20010202","2030/12/31 14:59:59","8005","9003","72010017","完成活動任務1-2 (HARD)","2021/04/21 16:00:00","1","601","0","72010017","20010","0"
"20010103","20010203","2030/12/31 14:59:59","8005","9003","72010018","完成活動任務1-3 (HARD)","2021/04/21 16:00:00","1","601","0","72010018","20010","0"
"20010103","20010204","2030/12/31 14:59:59","8005","9003","72010019","完成活動任務1-4 (HARD)","2021/04/21 16:00:00","1","601","0","72010019","20010","0"
"20010103","20010205","2030/12/31 14:59:59","8005","9003","72010020","完成活動任務1-5 (HARD)","2021/04/21 16:00:00","1","601","0","72010020","20010","0"
"20010104","660010101","2030/12/31 14:59:59","8006","9001","72010021","打倒 1 隻邪餅神鏡餅（NORMAL 限定）","2021/04/21 16:00:00","1","601","0","72010021","20010","0"
"20010104","660010201","2030/12/31 14:59:59","8007","9001","72010022","打倒1隻邪餅神鏡餅（HARD 限定）","2021/04/21 16:00:00","1","601","0","72010022","20010","0"
"20010104","660010301","2030/12/31 14:59:59","8010","9001","72010023","打倒 1 隻邪餅神鏡餅（VERY HARD 限定）","2021/04/21 16:00:00","1","601","0","72010023","20010","0"
"20011102","20011101","2030/12/31 14:59:59","8004","9003","72011001","完成活動任務1-1 (NORMAL)","2021/05/26 16:00:00","1","601","0","72011001","20011","0"
"20011102","20011102","2030/12/31 14:59:59","8004","9003","72011002","完成活動任務1-2 (NORMAL)","2021/05/26 16:00:00","1","601","0","72011002","20011","0"
"20011102","20011103","2030/12/31 14:59:59","8004","9003","72011003","完成活動任務1-3 (NORMAL)","2021/05/26 16:00:00","1","601","0","72011003","20011","0"
"20011102","20011104","2030/12/31 14:59:59","8004","9003","72011004","完成活動任務1-4 (NORMAL)","2021/05/26 16:00:00","1","601","0","72011004","20011","0"
"20011102","20011105","2030/12/31 14:59:59","8004","9003","72011005","完成活動任務1-5 (NORMAL)","2021/05/26 16:00:00","1","601","0","72011005","20011","0"
"20011102","20011106","2030/12/31 14:59:59","8004","9003","72011006","完成活動任務1-6 (NORMAL)","2021/05/26 16:00:00","1","601","0","72011006","20011","0"
"20011102","20011107","2030/12/31 14:59:59","8004","9003","72011007","完成活動任務1-7 (NORMAL)","2021/05/26 16:00:00","1","601","0","72011007","20011","0"
"20011102","20011108","2030/12/31 14:59:59","8004","9003","72011008","完成活動任務1-8 (NORMAL)","2021/05/26 16:00:00","1","601","0","72011008","20011","0"
"20011102","20011109","2030/12/31 14:59:59","8004","9003","72011009","完成活動任務1-9 (NORMAL)","2021/05/26 16:00:00","1","601","0","72011009","20011","0"
"20011102","20011110","2030/12/31 14:59:59","8004","9003","72011010","完成活動任務1-10 (NORMAL)","2021/05/26 16:00:00","1","601","0","72011010","20011","0"
"20011102","20011111","2030/12/31 14:59:59","8004","9003","72011011","完成活動任務1-11 (NORMAL)","2021/05/26 16:00:00","1","601","0","72011011","20011","0"
"20011102","20011112","2030/12/31 14:59:59","8004","9003","72011012","完成活動任務1-12 (NORMAL)","2021/05/26 16:00:00","1","601","0","72011012","20011","0"
"20011102","20011113","2030/12/31 14:59:59","8004","9003","72011013","完成活動任務1-13 (NORMAL)","2021/05/26 16:00:00","1","601","0","72011013","20011","0"
"20011102","20011114","2030/12/31 14:59:59","8004","9003","72011014","完成活動任務1-14 (NORMAL)","2021/05/26 16:00:00","1","601","0","72011014","20011","0"
"20011102","20011115","2030/12/31 14:59:59","8004","9003","72011015","完成活動任務1-15 (NORMAL)","2021/05/26 16:00:00","1","601","0","72011015","20011","0"
"20011103","20011201","2030/12/31 14:59:59","8005","9003","72011016","完成活動任務1-1 (HARD)","2021/05/26 16:00:00","1","601","0","72011016","20011","0"
"20011103","20011202","2030/12/31 14:59:59","8005","9003","72011017","完成活動任務1-2 (HARD)","2021/05/26 16:00:00","1","601","0","72011017","20011","0"
"20011103","20011203","2030/12/31 14:59:59","8005","9003","72011018","完成活動任務1-3 (HARD)","2021/05/26 16:00:00","1","601","0","72011018","20011","0"
"20011103","20011204","2030/12/31 14:59:59","8005","9003","72011019","完成活動任務1-4 (HARD)","2021/05/26 16:00:00","1","601","0","72011019","20011","0"
"20011103","20011205","2030/12/31 14:59:59","8005","9003","72011020","完成活動任務1-5 (HARD)","2021/05/26 16:00:00","1","601","0","72011020","20011","0"
"20011104","660011101","2030/12/31 14:59:59","8006","9001","72011021","打倒 1 隻醜陋可愛（NORMAL 限定）","2021/05/26 16:00:00","1","601","0","72011021","20011","0"
"20011104","660011201","2030/12/31 14:59:59","8007","9001","72011022","打倒 1 隻醜陋可愛（HARD限定）","2021/05/26 16:00:00","1","601","0","72011022","20011","0"
"20011104","660011301","2030/12/31 14:59:59","8010","9001","72011023","打倒 1 隻醜陋可愛（VERY HARD 限定）","2021/05/26 16:00:00","1","601","0","72011023","20011","0"
"20012102","20012101","2030/12/31 14:59:59","8004","9003","72012001","完成活動任務1-1 (NORMAL)","2021/06/25 16:00:00","1","601","0","72012001","20012","0"
"20012102","20012102","2030/12/31 14:59:59","8004","9003","72012002","完成活動任務1-2 (NORMAL)","2021/06/25 16:00:00","1","601","0","72012002","20012","0"
"20012102","20012103","2030/12/31 14:59:59","8004","9003","72012003","完成活動任務1-3 (NORMAL)","2021/06/25 16:00:00","1","601","0","72012003","20012","0"
"20012102","20012104","2030/12/31 14:59:59","8004","9003","72012004","完成活動任務1-4 (NORMAL)","2021/06/25 16:00:00","1","601","0","72012004","20012","0"
"20012102","20012105","2030/12/31 14:59:59","8004","9003","72012005","完成活動任務1-5 (NORMAL)","2021/06/25 16:00:00","1","601","0","72012005","20012","0"
"20012102","20012106","2030/12/31 14:59:59","8004","9003","72012006","完成活動任務1-6 (NORMAL)","2021/06/25 16:00:00","1","601","0","72012006","20012","0"
"20012102","20012107","2030/12/31 14:59:59","8004","9003","72012007","完成活動任務1-7 (NORMAL)","2021/06/25 16:00:00","1","601","0","72012007","20012","0"
"20012102","20012108","2030/12/31 14:59:59","8004","9003","72012008","完成活動任務1-8 (NORMAL)","2021/06/25 16:00:00","1","601","0","72012008","20012","0"
"20012102","20012109","2030/12/31 14:59:59","8004","9003","72012009","完成活動任務1-9 (NORMAL)","2021/06/25 16:00:00","1","601","0","72012009","20012","0"
"20012102","20012110","2030/12/31 14:59:59","8004","9003","72012010","完成活動任務1-10 (NORMAL)","2021/06/25 16:00:00","1","601","0","72012010","20012","0"
"20012102","20012111","2030/12/31 14:59:59","8004","9003","72012011","完成活動任務1-11 (NORMAL)","2021/06/25 16:00:00","1","601","0","72012011","20012","0"
"20012102","20012112","2030/12/31 14:59:59","8004","9003","72012012","完成活動任務1-12 (NORMAL)","2021/06/25 16:00:00","1","601","0","72012012","20012","0"
"20012102","20012113","2030/12/31 14:59:59","8004","9003","72012013","完成活動任務1-13 (NORMAL)","2021/06/25 16:00:00","1","601","0","72012013","20012","0"
"20012102","20012114","2030/12/31 14:59:59","8004","9003","72012014","完成活動任務1-14 (NORMAL)","2021/06/25 16:00:00","1","601","0","72012014","20012","0"
"20012102","20012115","2030/12/31 14:59:59","8004","9003","72012015","完成活動任務1-15 (NORMAL)","2021/06/25 16:00:00","1","601","0","72012015","20012","0"
"20012103","20012201","2030/12/31 14:59:59","8005","9003","72012016","完成活動任務1-1 (HARD)","2021/06/25 16:00:00","1","601","0","72012016","20012","0"
"20012103","20012202","2030/12/31 14:59:59","8005","9003","72012017","完成活動任務1-2 (HARD)","2021/06/25 16:00:00","1","601","0","72012017","20012","0"
"20012103","20012203","2030/12/31 14:59:59","8005","9003","72012018","完成活動任務1-3 (HARD)","2021/06/25 16:00:00","1","601","0","72012018","20012","0"
"20012103","20012204","2030/12/31 14:59:59","8005","9003","72012019","完成活動任務1-4 (HARD)","2021/06/25 16:00:00","1","601","0","72012019","20012","0"
