03df36b5a2a390e51fb447999af119b0ec5d89784f249754f25dc2c33d5a4fdf,1410a49752252b69e2f237b3f87d132b8498ecaad8326581e9de4e8b6281d309,6b0c22caad1d79960809e3b90b6c426274077c7a135d0f7b7dc82703e81b43e0,9c1786adff56cd72a6f7ba60faa5bbdce2504b2c1f734fa0a0790f029614cf6f,47e4d32a0a9ef1525c72f0d967f403106c1a3ac026f4c779ebc6ab73f4eb39fd,6a6f096bcc3012289a3b5d18ff73682f9896f8229988329bc17f40a6c83b06df,b3a58ba168a4c76c652c97f0e951d89506826a3d74df3ea6ef428356e9a6f02d,421f547679489c54671c8e0f60d77da23b822767ef1eadc67165d4bebd145c8d,65e773e1f675ad9afce7ec0d57ff412f5ee02d0883f44490704582fe957bf285,6f1febd313c092992569a2021d4399ae9146c32c95bc908087e67874407b5aba,7e4f639f1786a8bda3bcc4678301cbae47d607f4dc228006dea9e3b8b827f036,54469ac725d468c4ff22964f8498f3f18c9e0af187c006ff753baeeec499bd2a,5976b70d4acd742cc6aefe25d0b12d1ec18d3c91a003f843f143aa93779322a7,94d282e5add1191c24054a04a08fe2ce9f01834a52321cca1a6387b5c7e57505,3059d93a13f86e9e6a4c725af663c8333ec5fda28ee408785c3d40d52510bb57,ac6ce1128e796c5f21079b46b44f89268390a9d7b25b83b76c2ba8d07cecdb92,613fefe9ab6c15772a2b03f0f9b954c0565333c793df71f45e1a4b5f3df1910b,ed4cd90e09c9ec0f96fc13389560bacdf1d0223a582167e1e8841927ffc3ac02,55de24a099fe022a41f48264ab139a034b39bffcc9c0c5dfb8454a08757760e1,b3ee54354c453eb930c617f69d2505db254ed3cf0c66f48baaf99d120e3565a0,dcb2eda3e2203c6c50a9745cdb5970a66e040ff464b42e3c89efcd5a8bfd4991,e0fd01dbf725ec817742c5ad66a094dd07d7d8ca26f26b1cac08882aaa119159,1140b2d067e7eca377698e055e66c27b04f05f5efcb18421573d8c5f62942589,e1e2d71cbd9a8309d3212edebf2e6389e3533ad7a598f6ee82a65376f485b6fa
"1","0","12220101","1002","1002","1001","1001","1","0","1","1001","0","3","11","0","0","0","0","0","1002","1","0","1002","122201"
"1","0","12230101","1001","1002","1001","1002","0","0","0","1","0","3","8","0","0","0","0","0","0","1","0","1002","122301"
"2001","0","12230102","2001","0","0","2002","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","122301"
"1","0","12240101","1001","1002","1","1002","1002","0","1","1","0","3","11","0","0","0","0","0","1001","1001","0","1001","122401"
"1","0","12250101","1002","1002","1001","1001","0","0","1001","1","0","3","9","0","0","0","0","0","0","1","0","1002","122501"
"1","0","12260101","1001","1","1","1002","1","0","1001","1","1","8","13","0","0","1002","0","0","1002","1001","0","1001","122601"
"1002","0","12270101","2001","1","1001","1001","1","0","1002","1001","0","5","11","0","0","0","0","0","1","1002","0","1","122701"
"1","0","12280101","1002","1001","1002","1001","0","0","1001","1","0","3","9","0","0","0","0","0","0","1","0","1","122801"
"1","0","12290101","1002","1","1","1001","0","0","1","1002","0","3","9","0","0","0","0","0","0","1001","0","1001","122901"
"2001","0","12300101","2001","1001","2001","1001","0","0","1002","2001","0","5","10","0","0","0","0","0","1001","1002","0","1001","123001"
"1","0","12310101","1002","1002","1","1001","0","0","0","0","0","3","7","0","0","0","0","0","0","1001","0","1001","123101"
"1","0","12320101","1002","1","1","1001","1","0","1","1001","1001","8","15","1","1","1002","0","0","1001","1002","0","1002","123201"
"1","0","12330101","1002","0","1002","1001","0","0","0","0","0","3","6","0","0","0","0","0","0","1001","0","1","123301"
"1","0","12350101","1001","1","1","1002","0","0","1","1002","0","3","10","0","0","0","0","0","1001","1002","0","1001","123501"
"1001","0","12360101","1002","0","1001","1001","0","0","0","0","0","2","6","0","0","0","0","0","0","1","0","1","123601"
"1","0","12370101","1002","1","1002","1001","0","0","0","1002","0","3","8","0","0","0","0","0","0","1","0","1001","123701"
"1002","0","12380101","1002","1","1","1001","0","0","1","1002","0","6","9","0","0","0","0","0","0","1001","0","1001","123801"
"1","0","12390101","1001","1","1002","1002","0","0","1","1002","0","6","10","0","0","0","0","0","1001","1001","0","1001","123901"
"1","0","12400101","1002","1001","1001","1001","0","0","0","0","0","3","7","0","0","0","0","0","0","1","0","1001","124001"
"1002","0","12410101","1002","0","1001","1001","0","0","0","0","0","3","6","0","0","0","0","0","0","1","0","1","124101"
"1001","0","12420101","1001","1001","1002","1002","0","0","1002","1","0","3","9","0","0","0","0","0","0","1","0","1","124201"
"1","0","12450101","1002","1001","1","1001","1","1002","1","1002","1","3","19","1","0","1002","1001","1","1001","1","1001","1002","124501"
"1","0","12460101","1001","1","1001","1002","1001","0","1","1001","0","3","11","0","0","0","0","0","1002","1002","0","1","124601"
"1","0","12470101","1001","1001","1002","1002","0","0","1002","1","0","3","9","0","0","0","0","0","0","1","0","1001","124701"
"1","0","12480101","1002","1","1","1001","1","0","1","1002","0","3","12","0","0","1002","0","0","1001","1001","0","1002","124801"
"1","0","12490101","1002","1","1","1001","0","0","0","0","0","3","7","0","0","0","0","0","0","1002","0","1001","124901"
"1","0","12500101","1002","0","1","1001","0","0","0","0","0","3","6","0","0","0","0","0","0","1001","0","1002","125001"
"0","0","12500102","2002","0","0","2001","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","125001"
"1","0","12510101","1002","1","1002","1001","0","0","0","1001","0","3","8","0","0","0","0","0","0","1","0","1001","125101"
"1","0","12520101","1001","1","1","1002","0","0","0","1001","0","3","8","0","0","0","0","0","0","1002","0","1001","125201"
"1","0","12530101","1001","0","1","1002","0","0","0","0","0","3","6","0","0","0","0","0","0","1002","0","1001","125301"
"1","0","12540101","1002","1","1001","1001","0","0","0","0","0","2","7","0","0","0","0","0","0","1","0","1002","125401"
"1","0","12550101","1001","1","1","1002","1","0","1","1001","1","6","15","1002","0","1001","0","0","1002","1002","0","1001","125501"
"1","0","12560101","1002","1","1","1001","0","0","0","0","0","4","7","0","0","0","0","0","0","1002","0","1001","125601"
"1","0","12570101","1001","1","1002","1002","0","0","1001","1002","0","3","10","0","0","0","0","0","1002","1001","0","1001","125701"
"1001","0","12580101","2001","1002","1002","1002","0","0","1","1001","0","5","9","0","0","0","0","0","0","1","0","1","125801"
"1","0","12580102","1002","1001","1","1001","0","0","0","1","0","4","8","0","0","0","0","0","0","1002","0","1002","125801"
"1","0","12580103","1002","1001","1","1001","0","0","0","1","0","4","8","0","0","0","0","0","0","1002","0","1002","125801"
"1001","0","12600101","2001","1001","1001","1002","0","0","1","1002","0","5","10","0","0","0","0","0","1001","1","0","1","126001"
"1","0","12600102","1002","1002","1","1001","0","0","1001","1","0","4","9","0","0","0","0","0","0","1001","0","1001","126001"
"1","0","12600103","1002","1002","1","1001","0","0","1001","1","0","4","9","0","0","0","0","0","0","1001","0","1001","126001"
"1002","0","12610101","2001","1","1002","1001","0","0","0","0","0","4","7","0","0","0","0","0","0","1001","0","1","126101"
"1","0","12610102","1001","0","1001","1002","0","0","0","0","0","3","6","0","0","0","0","0","0","1","0","1002","126101"
"1","0","12610103","1001","0","1001","1002","0","0","0","0","0","3","6","0","0","0","0","0","0","1","0","1002","126101"
"2001","0","12620101","1002","1002","1001","1001","0","0","1001","2001","0","3","9","0","0","0","0","0","0","1","0","1002","126201"
"1","0","12630101","1002","1001","1","1001","0","0","0","1","0","4","8","0","0","0","0","0","0","1","0","1001","126301"
"1","0","12640101","1002","1002","1002","1001","0","0","0","0","0","3","7","0","0","0","0","0","0","1","0","1001","126401"
"2002","0","12640102","2002","2003","2002","2001","0","0","2003","2003","0","8","9","0","0","0","0","0","0","2001","0","2001","126401"
"1002","0","12650101","2001","1","1","1001","0","0","0","1001","0","3","8","0","0","0","0","0","0","1002","0","1001","126501"
"1","0","12660101","1002","0","1002","1001","0","0","0","0","0","3","6","0","0","0","0","0","0","1","0","1001","126601"
"1","0","12670101","1002","0","1","1001","0","0","0","0","0","3","6","0","0","0","0","0","0","1002","0","1001","126701"
"1","0","12680101","1001","1001","1002","1002","0","0","1002","1","0","3","9","0","0","0","0","0","0","1","0","1001","126801"
"1","0","12690101","1002","1002","1001","1","0","0","0","0","0","3","7","0","0","0","0","0","0","1","0","1002","126901"
"1","0","12700101","1001","1","1","1002","1002","0","1001","1002","0","5","12","0","0","1","0","0","1","1001","0","1002","127001"
"1001","0","12710101","1002","1001","1","1","0","0","1","1","0","4","9","0","0","0","0","0","0","1002","0","1001","127101"
"1","0","12720101","1001","0","1","1002","0","0","0","0","0","3","6","0","0","0","0","0","0","1002","0","1001","127201"
"1001","0","12730101","1002","1001","1001","1","0","0","0","1","0","4","8","0","0","0","0","0","0","1","0","1002","127301"
"1","0","12750101","1002","1001","1002","1001","0","0","0","1","0","4","8","0","0","0","0","0","0","1","0","1001","127501"
"1","0","12760101","1002","1002","1","1001","0","0","1001","1","0","3","9","0","0","0","0","0","0","1001","0","1002","127601"
"1001","0","12770101","1002","1002","1001","1","0","0","1001","1","0","5","9","0","0","0","0","0","0","1","0","1","127701"
"1002","0","12780101","2001","1001","1001","1","0","0","1001","1","0","4","10","0","0","0","0","0","1002","1","0","1","127801"
"1","0","12790101","1002","1","1","1001","0","0","1","1002","0","4","10","0","0","0","0","0","1001","1001","0","1002","127901"
"1001","0","12800101","1001","1001","1002","1002","1002","0","1","1","0","3","11","0","0","0","0","0","1001","1","0","1","128001"
"1","0","12830101","1002","1","1","1001","0","0","0","1001","0","3","8","0","0","0","0","0","0","1002","0","1001","128301"
"1","0","12840101","1001","1001","1002","1002","0","0","0","1002","0","4","8","0","0","0","0","0","0","1","0","1001","128401"
"1","0","12850101","1001","1","1","1002","0","0","1","1001","0","3","10","0","0","0","0","0","1002","1002","0","1001","128501"
"1","0","12870101","1001","1001","1002","1002","0","0","1002","1","0","3","9","0","0","0","0","0","0","1","0","1001","128701"
"1","0","12880101","1001","0","1002","1002","0","0","0","0","0","3","6","0","0","0","0","0","0","1","0","1001","128801"
"1","0","12890101","1002","1002","1001","1001","1001","0","1","1001","0","3","11","0","0","0","0","0","1","1","0","1002","128901"
"1001","0","12900101","1001","1002","2001","1002","0","0","0","0","0","6","7","0","0","0","0","0","0","1001","0","1002","129001"
"2001","0","12930101","1001","1002","2001","1002","0","0","0","2001","0","4","8","0","0","0","0","0","0","1001","0","1001","129301"
"1002","0","12940101","2001","1","1001","1001","0","0","0","1001","0","4","8","0","0","0","0","0","0","1002","0","1","129401"
"1","0","12950101","2001","1001","1002","1001","0","0","1001","1","0","5","9","0","0","0","0","0","0","1","0","1001","129501"
"1001","0","12960101","2001","0","2001","1002","0","0","0","0","0","4","6","0","0","0","0","0","0","1001","0","1002","129601"
"1001","0","12970101","2001","1001","1002","1002","0","0","0","0","0","2","7","0","0","0","0","0","0","1","0","1","129701"
"1","0","12980101","1001","1001","1001","1002","1002","0","1001","1","0","5","11","0","0","0","0","0","1","1","0","1002","129801"
"1002","0","12990101","1002","1002","1001","1001","0","0","1","1001","0","3","10","0","0","0","0","0","1001","1","0","1","129901"
"1","0","13000101","2001","1001","1002","1001","0","0","0","1","0","4","8","0","0","0","0","0","0","1","0","1001","130001"
"1002","0","13010101","2001","1002","1001","1001","0","0","1002","1","0","5","9","0","0","0","0","0","0","1","0","1","130101"
"1","0","13020101","1001","0","1002","1002","0","0","0","0","0","3","6","0","0","0","0","0","0","1002","0","1001","130201"
"1","0","13070101","1002","1001","1","1001","1001","0","1002","1","1001","10","13","0","0","1002","0","0","1","1002","0","1001","130701"
"1","0","13080101","1001","1001","1002","1002","0","0","0","0","0","3","7","0","0","0","0","0","0","1","0","1001","130801"
"1","0","13090101","1002","0","1","1001","0","0","0","0","0","2","6","0","0","0","0","0","0","1001","0","1001","130901"
"1002","0","13100101","1002","1","1","1001","0","0","0","0","0","4","7","0","0","0","0","0","0","1002","0","1001","131001"
"1001","0","13110101","1002","0","1","1","0","0","0","0","0","4","6","0","0","0","0","0","0","1001","0","1","131101"
"2001","0","13120101","2001","0","0","2001","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","131201"
"1001","0","13120102","1002","2001","1001","1001","0","0","0","0","0","6","7","0","0","0","0","0","0","2001","0","1001","131201"
"1","0","13160101","1001","0","1001","1002","0","0","0","0","0","4","6","0","0","0","0","0","0","1","0","1002","131601"
"1","0","13170101","1001","1","1","1002","0","0","0","0","0","4","7","0","0","0","0","0","0","1002","0","1001","131701"
"1001","0","13180101","2001","1","1002","1002","1002","0","1","1001","1001","11","15","1","0","1","0","0","1001","1001","0","1","131801"
"1","0","13190101","1001","1002","1001","1002","0","0","1001","1","0","6","10","0","0","0","0","0","1002","1","0","1002","131901"
"1","0","13200101","1002","1","1","1001","0","0","0","0","0","4","7","0","0","0","0","0","0","1001","0","1002","132001"
"1","0","13210101","1001","1001","1","1002","0","0","0","1","0","4","8","0","0","0","0","0","0","1002","0","1001","132101"
"2001","0","13210102","2002","0","2002","2001","0","0","0","0","0","3","5","0","0","0","0","0","0","0","0","2001","132101"
"1","0","13220101","1001","0","1","1002","0","0","0","0","0","4","6","0","0","0","0","0","0","1002","0","1001","132201"
"1","0","13230101","1002","0","1001","1001","0","0","0","0","0","3","5","0","0","0","0","0","0","0","0","1002","132301"
"1002","0","13240101","2001","0","1001","1001","0","0","0","0","0","3","6","0","0","0","0","0","0","1001","0","1001","132401"
"1002","0","13250101","1002","1002","1","1001","0","0","0","0","0","3","7","0","0","0","0","0","0","1002","0","1001","132501"
"1","0","13280101","1001","1001","1001","1002","0","0","0","0","0","4","7","0","0","0","0","0","0","1","0","1002","132801"
"1","0","13290101","2001","1","1","1001","0","0","1001","1002","0","4","10","0","0","0","0","0","1","1001","0","1002","132901"
"1001","0","13300101","1001","1","1","1","0","0","1001","1001","0","4","9","0","0","0","0","0","0","1001","0","1002","133001"
"1001","0","13310101","2001","1001","1001","1002","0","0","0","1","0","4","8","0","0","0","0","0","0","1","0","1","133101"
"1001","0","13320101","1002","1001","1","1","1","0","1001","1","0","10","12","0","0","1001","0","0","1002","1002","0","1001","133201"
"1","0","13350101","1002","1001","1002","1001","1001","0","1001","1","0","5","11","0","0","0","0","0","1","1","0","1002","133501"
"1","0","13360101","1002","1001","1002","1001","0","0","1001","1","0","5","9","0","0","0","0","0","0","1","0","1001","133601"
"1001","0","13370101","1002","1","1002","1001","0","0","1","1001","0","5","9","0","0","0","0","0","0","1001","0","1001","133701"
"1","0","13380101","1002","1001","1","1001","0","0","1001","1","0","3","9","0","0","0","0","0","0","1002","0","1001","133801"
"1001","0","13390101","1001","1","1","1","1001","0","1","1001","1","11","13","0","0","1001","0","0","1002","1001","0","1001","133901"
"1","0","13400101","1001","0","1002","1002","0","0","0","0","0","3","5","0","0","0","0","0","0","0","0","1001","134001"
"1","0","13430101","1002","1","1","1001","1001","0","1001","1002","0","4","11","0","0","0","0","0","1","1001","0","1002","134301"
"1","0","13440101","1002","1001","1001","1001","0","0","0","1","0","4","8","0","0","0","0","0","0","1","0","1002","134401"
"1001","0","13450101","2001","1","1001","1002","0","0","1","1001","0","6","9","0","0","0","0","0","0","1002","0","1","134501"
"1","0","13450102","1002","1001","1002","1001","0","0","0","1","0","5","8","0","0","0","0","0","0","1","0","1001","134501"
"1","0","13450103","1002","1001","1002","1001","0","0","0","1","0","5","8","0","0","0","0","0","0","1","0","1001","134501"
"1","0","13460101","1002","1","1002","1001","0","0","0","1001","0","4","8","0","0","0","0","0","0","1001","0","1","134601"
"1","0","13470101","1001","1001","1","1002","1","0","1002","1","0","4","11","0","0","0","0","0","1001","1002","0","1001","134701"
"1001","0","13480101","1001","1","1","1002","0","0","0","0","0","3","7","0","0","0","0","0","0","1002","0","1002","134801"
"1","0","13490101","2001","1002","1001","1001","0","0","0","1","0","2","8","0","0","0","0","0","0","1","0","1002","134901"
"1002","0","13490102","1001","1","1","1","0","0","0","0","0","1","7","0","0","0","0","0","0","1002","0","1001","134901"
"1001","0","13490103","1001","0","0","1001","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","2001","134901"
"1002","0","13500101","2002","1001","1002","1001","1001","0","1002","1002","0","10","11","0","0","0","0","0","1002","1002","0","1001","135001"
"1002","0","13510101","1002","1001","1001","1001","0","0","0","0","0","3","7","0","0","0","0","0","0","1","0","1","135101"
"1","0","13520101","1001","1002","1","1002","0","0","1001","1","0","5","9","0","0","0","0","0","0","1001","0","1002","135201"
"1","0","13530101","1001","1","1","1002","0","0","0","1002","0","3","8","0","0","0","0","0","0","1001","0","1001","135301"
"1001","0","13540101","1002","1","1","1","0","0","0","1002","0","4","8","0","0","0","0","0","0","1001","0","1001","135401"
"1","0","13550101","1002","1001","1002","1001","0","0","0","0","0","3","7","0","0","0","0","0","0","1","0","1","135501"
"1002","0","13550102","2001","0","1001","2001","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","2001","135501"
"1","0","13560101","1002","1001","1002","1001","0","0","0","0","0","3","7","0","0","0","0","0","0","1","0","1","135601"
"1","0","13570101","1001","0","1002","1002","0","0","0","0","0","3","6","0","0","0","0","0","0","1","0","1001","135701"
"1002","0","13580101","1002","1","1","1001","0","0","0","0","0","3","7","0","0","0","0","0","0","1001","0","1001","135801"
"1002","0","13590101","2001","0","1","1001","0","0","0","0","0","2","6","0","0","0","0","0","0","1","0","1001","135901"
"1002","0","13600101","2001","1","1001","1001","0","0","1002","1001","0","1","9","0","0","0","0","0","0","1002","0","1","136001"
"1","0","13610101","1001","0","1","1002","0","0","0","0","0","3","6","0","0","0","0","0","0","1002","0","1001","136101"
"1","0","13610102","1","0","0","2002","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","2003","136101"
"1","0","13620101","1001","0","1","1002","0","0","0","0","0","3","5","0","0","0","0","0","0","0","0","1001","136201"
"1001","0","13630101","1002","1002","1001","1","1001","0","1001","1","0","5","11","0","0","0","0","0","1","1","0","1","136301"
"1","0","13640101","2001","1001","1002","1002","0","0","1002","1","0","7","10","0","0","0","0","0","1","1","0","1001","136401"
"1001","0","13650101","1002","1002","1001","1001","0","0","0","0","0","3","7","0","0","0","0","0","0","1","0","1","136501"
"1001","0","13710101","1001","0","1","1002","0","0","0","0","0","2","6","0","0","0","0","0","0","1001","0","1","137101"
"1001","0","13740101","1002","1001","1002","1001","0","0","0","1","0","3","8","0","0","0","0","0","0","1","0","1","137401"
"2001","0","13740102","2001","0","0","2002","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","137401"
"1","0","13760101","1002","1002","1","1001","0","0","1","1001","0","4","9","0","0","0","0","0","0","1001","0","1001","137601"
"1","0","13790101","1002","1","1002","1001","0","0","1","1002","0","4","10","0","0","0","0","0","1001","1001","0","1","137901"
"1","0","13800101","1001","1002","1001","1002","0","0","0","1001","0","4","8","0","0","0","0","0","0","1","0","1002","138001"
