d727a0c678c7a0985e70e2eb7b7836964643084c1c8828ad05e678888d3a182f,b6c5c764b40cd965fc8b5b183763dd4ca537c5482d6102f03b79827249ac77ea,14666dacbff813f12cab8fd276b47c95e8208b946d669145b1e26128c4d8318f,5ad30b102b62ca12278543f5a8aa428ffd23833c09460d69e0afae85e906a2e3,413b8bc975f8efdbccd2a3f3b231cb014d746c3ff50b242a8dff7f127e69cac6,02911406efbfa28659fdbce171764725637cc73237fc870c1888c5ee402b3ab7,aa10dc6236fd3084651ac8e2d9f3c0845949b318f3ed14099e10d97c74fdf1e1,f5dbe31084597e3dc9e52bba1473ae09be49ccbb0df5477a23a0e59c7b168fae,37b16a5a037f034d8174c1c597791b85a35173884aa7c56bcabad287efad3678
"0","4","0","1","在買來的布丁上，\n全部寫上\n宮子的名字～","1","279","100702","1"
"0","5","0","1","如果沒有了布丁\n還不如死了比較好喲。\n啊，已經掛了呀～  ","1","280","100702","1"
"0","101","0","1","有那傢伙在，\n還有布丁。這一定是\n所謂的天國喲。","1","281","100702","8"
"0","102","0","1","那傢伙才不是\n公主騎士呢。\n是布丁騎士喲～","1","282","100702","8"
"0","1","0","1","右布丁，左布丁。\n後面也是布丁♪\n前面是你喲～！","2","283","100702","1"
"0","2","0","1","如果投胎轉世去了，\n卻沒有布丁的話，\n地獄呀～……","2","284","100702","1"
"0","3","0","1","今天要跟你一起\n去買布丁呦，\n強制的呦～　","2","285","100702","1"
"0","4","0","1","要上供品給，\n死去的人們喲～\n所以記得每天都要拿布丁\n來供奉宮子喲～","2","286","100702","1"
"0","101","0","1","和你一起\n到處玩耍。\n就好像是要投胎轉世了\n一樣開心喲～！ ","2","287","100702","8"
"0","102","0","1","如果是你的話，\n宮子願意\n分享布丁呦～ ","2","288","100702","8"
"0","1","1","1","嗚～好睏喲……\n準備要回去第二次的\n回籠覺喲。 ","2","289","100702","1"
"0","2","2","1","我～好～恨～好～恨～\n……如果天還亮著\n就嚇不到人了～ ","2","290","100702","1"
"0","3","3","1","咻～飄呀飄～☆\n趁一片漆黑\n要盡量惡作劇呦～♪","2","291","100702","1"
"0","1","0","1","光線穿透身體\n沒辦法好好照鏡子呀～  ","3","292","100702","1"
"0","2","0","1","好平靜～\n如果現在吃布丁的話\n一定會比\n平常更加美味～♪ ","3","293","100702","1"
"0","3","0","1","呣～……雖然很可愛\n但是才不會\n把布丁分給你喲～ 　","3","294","100702","1"
"0","4","0","1","哈～　感覺真舒服喲……\n快要投胎轉世了喲…… ","3","295","100702","1"
"0","5","0","1","難，難道說\n宮子要被\n火葬在這了嗎？ ","3","296","100702","1"
"0","6","0","1","不管是體力還是肌肉，\n都和幽靈沒有關係喲～！　","3","297","100702","1"
"0","7","0","1","好好吃～\n如果是布丁口味\n一定更好吃呦～ ","3","298","100702","1"
"0","8","0","1","如果有\n布丁的寫真集\n就好了喲～  ","3","299","100702","1"
"0","1","0","1","就算太陽消失，\n我也會用我的美\n照亮大地！","1","301","100801","1"
"0","2","0","1","嗯～，這房間\n需要我的肖像畫\n與雕像呢。","1","302","100801","1"
"0","3","0","1","美之女神與愛之女神\n在創造我的時候，使出\n全力了吧♪","1","303","100801","1"
"0","4","0","1","在我誕生的同時\n所有的美都成了\n過去的遺物了呦！","1","304","100801","1"
"0","5","0","1","哇比昨天變得更\n可愛了。明天會\n變得\n多美呢？","1","305","100801","1"
"0","101","0","1","只要有我在\n就是對那個人的\n招待了吧。","1","306","100801","4"
"0","102","0","1","我的可愛，\n呵呵……是為了\n那個人存在的","1","307","100801","8"
"0","1","0","1","喂～，我\n可愛嗎？\n呵呵，早就知道了☆","2","308","100801","1"
"0","2","0","1","叫我？\n想跟可愛的我說話\n的心情是可以理解的呦。","2","309","100801","1"
"0","3","0","1","呵呵，觸碰到我的話\n或許你也會\n變美呦？","2","310","100801","1"
"0","4","0","1","怎麼樣呢，\n今天的我。\n是美麗？　還是可愛呢？\n喂，哪個？","2","311","100801","1"
"0","101","0","1","那個人現在，\n也在想著\n可愛的我嗎……","2","312","100801","4"
"0","102","0","1","是美麗？\n映照在你眼裡的我\n變得更加的漂亮。","2","313","100801","8"
"0","1","1","1","美麗的我\n美好的一天\n要開始囉！","2","314","100801","1"
"0","2","2","1","那──麼，下午也要\n既可愛又美麗\n華麗且優雅地♪","2","315","100801","1"
"0","3","3","1","想說泡完\n灑滿整片\n玫瑰花瓣的玫瑰浴後\n再睡的♪","2","316","100801","1"
"0","1","0","1","鏡子啊，鏡子。適合\n這世上最可愛的我\n的人是誰呢？","3","317","100801","1"
"0","2","0","1","我坐過的沙發\n會升級成\n「美的沙發」！","3","318","100801","1"
"0","3","0","1","哇，好可愛！\n……不過，還是無法\n跟我相比就是！","3","319","100801","1"
"0","4","0","1","香氣就像把衣服披在\n身上般圍繞著我……\n真美、太美了！","3","320","100801","1"
"0","5","0","1","隨便接近的話\n可是會造成火傷的……\n火焰跟我很像呢","3","321","100801","1"
"0","6","0","1","雖然不擅長運動，但我\n運動的身影還是很可愛\n可愛……真是罪過♪","3","322","100801","1"
"0","7","0","1","就連食物，\n被我吃過之後\n都變可愛了……","3","323","100801","1"
"0","8","0","1","我碰觸到的瞬間，\n這本書就\n沾染上美了","3","324","100801","1"
"0","1","0","1","我的美貌\n是為了大家\n而存在的呦！","1","326","100802","1"
"0","2","0","1","嗯～，這房間\n需要我的肖像畫\n與雕像呢。","1","327","100802","1"
"0","3","0","1","如果變得更美的話\n我會引起\n大陸上的\n戰爭的呦！","1","328","100802","1"
"0","4","0","1","在我誕生的同時\n所有的美都成了\n過去的遺物了呦！","1","329","100802","1"
"0","5","0","1","大家要不要\n一起討論\n我的可愛程度呢……？","1","330","100802","1"
"0","101","0","1","只要有我在\n就是對那個人的\n招待了吧。","1","331","100802","8"
"0","102","0","1","那個人現在\n也在想著\n可愛的我嗎……","1","332","100802","8"
"0","1","0","1","美之女神與愛之女神\n在創造我的時候，使出\n全力了吧♪","2","333","100802","1"
"0","2","0","1","就算忌妒我的美\n也沒什麼意義呦。\n因為我們等級不同嘛。","2","334","100802","1"
"0","3","0","1","要用我的化妝品嗎？\n一起變可愛吧。","2","335","100802","1"
"0","4","0","1","只要有我在，這個房間\n就會變成美之神殿♪\n會成為蘭德索爾\n新的觀光聖地呢！","2","336","100802","1"
"0","101","0","1","叫我？\n想跟可愛的我說話\n的心情是可以理解的呦。","2","337","100802","8"
"0","102","0","1","是美麗？\n映照在你眼裡的我\n變得更加的漂亮。","2","338","100802","8"
"0","1","1","1","像旭日一般，\n我的美麗\n映照著周圍呦。","2","339","100802","1"
"0","2","2","1","為了維持\n我的美貌，\n必須吃午餐了。","2","340","100802","1"
"0","3","3","1","想說泡完\n灑滿整片\n玫瑰花瓣的玫瑰浴後\n再睡的♪","2","341","100802","1"
"0","1","0","1","鏡子啊，鏡子。適合\n這世上最可愛的我\n的人是誰呢？","3","342","100802","1"
"0","2","0","1","我坐過的沙發\n會升級成\n「美的沙發」！","3","343","100802","1"
"0","3","0","1","對於可愛的東西，\n就能直接稱讚可愛。\n我很可愛吧！","3","344","100802","1"
"0","4","0","1","香氣就像把衣服披在\n身上般圍繞著我……\n真美、太美了！","3","345","100802","1"
"0","5","0","1","因為寒冷\n是皮膚的敵人！\n這裡可是我的地盤呢！","3","346","100802","1"
"0","6","0","1","雖然不擅長運動，但我\n運動的身影還是很可愛\n可愛……真是罪過♪","3","347","100802","1"
"0","7","0","1","就連食物\n被我吃過之後\n都變可愛了……","3","348","100802","1"
"0","8","0","1","我碰觸到的瞬間\n這本書就\n沾染上美了","3","349","100802","1"
"0","1","0","1","「第十部第20章：\n終焉之戰，開幕」\n……這樣就好了！","1","351","100901","1"
"0","2","0","1","下次把一個我的\n魔法傳授給\n吉格魯特吧。","1","352","100901","1"
"0","3","0","1","這裡風都\n吹不進來呢……\n想通風換氣！","1","353","100901","1"
"0","4","0","1","對了，要把前陣子\n跟七七香借的書\n還回去才行……","1","354","100901","1"
"0","5","0","1","首先取下繃帶\n從手發出龍形\n的火炎……","1","355","100901","1"
"0","101","0","1","吉格魯特……\n現在在哪裡\n做什麼呢……","1","356","100901","4"
"0","102","0","1","最近，他的身影\n變的好耀眼……\n為什麼……？","1","357","100901","8"
"0","1","0","1","知道字典在哪嗎？\n……別問我\n在找的理由。","2","358","100901","1"
"0","2","0","1","沒錯！\n也幫你的招式\n取名字吧！","2","359","100901","1"
"0","3","0","1","被我觸摸以後\n力量不會被奪走的\n也只有你了吧？","2","360","100901","1"
"0","4","0","1","什麼事？\n該不會是被我的魔瞳\n給迷倒了吧？","2","361","100901","1"
"0","101","0","1","你在身邊的話\n就能非常地安心……\n……真是不可思議","2","362","100901","4"
"0","102","0","1","別，別突然出現\n在眼前啦！　會害我\n心跳個不停啦！","2","363","100901","8"
"0","1","1","1","「覺醒」了嗎……\n出發囉，前往\n討伐邪惡的戰爭！","2","364","100901","1"
"0","2","2","1","白天「那些人」也\n不會來襲……\n可以休息片刻。","2","365","100901","1"
"0","3","3","1","怎麼了？　夜晚才\n剛開始……呼……\n才，才不想睡嘞！","2","366","100901","1"
"0","1","0","1","總覺得少了什麼啊……\n來製作暗黒騎士\n的徽章好了。","3","367","100901","1"
"0","2","0","1","嗚……！\n打算把我引誘\n進沉睡之國嗎！","3","368","100901","1"
"0","3","0","1","我是會被這種\n東西籠絡的人嗎！\n……才不會呢！","3","369","100901","1"
"0","4","0","1","使用這個的話\n似乎就會更加散發出\n那樣的氛圍。","3","370","100901","1"
"0","5","0","1","這就是我們所追求的\n安寧嗎……\n還不錯……","3","371","100901","1"
"0","6","0","1","這點程度\n跟前世的激鬥\n相比的話……！","3","372","100901","1"
"0","7","0","1","最近不缺錢……\n不，太感謝了……","3","373","100901","1"
"0","8","0","1","這裡居然也\n埋藏著\n前世的記憶……","3","374","100901","1"
"0","1","0","1","「第 13 部第 1 章\n吉格魯特」\n……總算登場了呢。","1","376","100902","1"
"0","2","0","1","怎麼回事……為何\n那麼輕易的就\n轉為負債了呢！？","1","377","100902","1"
"0","3","0","1","果然所謂的轉世者\n這個設定有夠帥……\n我真是天才呢…","1","378","100902","1"
"0","4","0","1","對了，要把前陣子\n跟七七香借的書\n還回去才行……","1","379","100902","1"
"0","5","0","1","是時候該\n儲存今天的魔力了\n魔力又會用完的……","1","380","100902","1"
"0","101","0","1","最近只要他在身邊，\n就會心跳加速。\n為什麼呢？","1","381","100902","1"
"0","102","0","1","吉，吉格魯特……！\n不行……即使是妄想\n也無法好好地說出口……","1","382","100902","8"
"0","1","0","1","怎麼了？　帶來\n新的獎金\n的資訊了嗎？","2","383","100902","8"
"0","2","0","1","光是報上本名\n跟那姿勢，\n就足以壓倒對手的技術。","2","384","100902","1"
"0","3","0","1","聽好了，\n絕對不能中途打斷\n詠唱魔法喔？","2","385","100902","1"
"0","4","0","1","喔喔，現在剛好\n正在製作\n你專用的設定集哦！","2","386","100902","1"
"0","101","0","1","你在身邊的話\n就能非常地安心……\n……真是不可思議","2","387","100902","1"
"0","102","0","1","別，別突然出現\n在眼前啦！　會害我\n心跳個不停啦！","2","388","100902","8"
"0","1","1","1","是不是因為熬夜的關係呢，\n還是很想睡……不行！\n畢竟這是組織的陷阱呢！","2","389","100902","8"
"0","2","2","1","在平穩的時期\n要盡量\n儲存魔力才行……","2","390","100902","1"
"0","3","3","1","一到了夜晚，\n力量好像就會增強呢。\n……不會嗎？","2","391","100902","1"
"0","1","0","1","總覺得少了什麼啊……\n來製作暗黒騎士\n的徽章好了。","3","392","100902","1"
"0","2","0","1","可，可惡\n的睡神……\n我可是不會輸的……","3","393","100902","1"
"0","3","0","1","噗噗噗……\n把你當成\n特別團員吧。","3","394","100902","1"
"0","4","0","1","使用這個的話\n似乎就會更加散發出\n那樣的氛圍。","3","395","100902","1"
"0","5","0","1","這就是我們所追求的\n安寧嗎……\n還不錯……","3","396","100902","1"
"0","6","0","1","為了迎向新的戰鬥\n除了魔力\n還必須鍛鍊體力！","3","397","100902","1"
"0","7","0","1","吃飯是\n能轉換成魔力\n的體力的根本！","3","398","100902","1"
"0","8","0","1","呵呵呵……\n只要學會這個，\n就能變得更強……！","3","399","100902","1"
"0","1","0","1","王子先生舉止\n真的很優雅，感覺就像\n王子先生呢。","1","401","101001","1"
"0","2","0","1","這本繪本裡的王子，\n好像王子先生，\n真不錯呢♪","1","402","101001","1"
"0","3","0","1","人家如果掉了玻璃鞋\n的話，王子先生\n會幫我找回來嗎。","1","403","101001","1"
"0","4","0","1","當上真步真步王國\n下任國王的王子先生～\n……真想看看呢","1","404","101001","1"
"0","5","0","1","來為王子先生\n打毛線，\n編織點什麼吧。","1","405","101001","1"
"0","101","0","1","真步公主與王子先生，\n是來自繪本世界\n的最佳情侶。","1","406","101001","4"
"0","102","0","1","跟王子先生\n在一起的話\n胸口就靜不下來\n一直跳個不停。","1","407","101001","8"
"0","1","0","1","不覺得咱們站在一起\n看起來就像是\n娃娃一般嗎？","2","408","101001","1"
"0","2","0","1","把王子先生\n帶回國內的話\n大家應該都會\n非常歡迎的吧。","2","409","101001","1"
"0","3","0","1","王子先生，\n就好像從繪本裡\n走出來的人一樣～","2","410","101001","1"
"0","4","0","1","人家的說話方式\n很慢條斯理\n嗎？","2","411","101001","1"
"0","101","0","1","真步公主的手\n好冰，王子先生\n請幫我暖一暖？","2","412","101001","4"
"0","102","0","1","如果人家被施了邪惡\n魔法的話，王子先生\n會用吻幫我解咒嗎？","2","413","101001","8"
"0","1","1","1","早上小鳥先生也\n餓了所以\n到處飛來飛去。","2","414","101001","1"
"0","2","2","1","用大福當茶點\n雖然不錯\n但餅乾也很棒呢。","2","415","101001","1"
"0","3","3","1","雖然人家平時\n就常愛幻想……\n但現在真的是睡覺時間了。","2","416","101001","1"
"0","1","0","1","要去見\n王子先生的話，\n不好好打扮\n可不行呢。","3","417","101001","1"
"0","2","0","1","是張典雅的\n好椅子呢\n休息一下吧。","3","418","101001","1"
"0","3","0","1","可愛的小東西\n好多，\n就像真步真步王國\n一樣呢。","3","419","101001","1"
"0","4","0","1","真舒服呀。就好像\n在花田裡一樣呢。","3","420","101001","1"
"0","5","0","1","好暖和呀。\n就連心裡\n都暖起來了呢。","3","421","101001","1"
"0","6","0","1","呼呼，公主殿下\n是不會做\n激烈運動的～","3","422","101001","1"
"0","7","0","1","嚼啊嚼…雖然沒法\n吃得很快\n但真好吃呢","3","423","101001","1"
"0","8","0","1","繪本，繪本～\n真是幸福呢♪","3","424","101001","1"
"0","1","0","1","真想成為\n能讓王子先生驕傲的公主～","1","426","101002","1"
"0","2","0","1","南瓜馬車配上\n玻璃鞋……\n真想要呢。","1","427","101002","1"
"0","3","0","1","人家如果掉了玻璃鞋\n的話，王子先生\n會幫我找回來嗎。","1","428","101002","1"
"0","4","0","1","當上真步真步王國\n下任國王的王子先生～\n……真想看看呢","1","429","101002","1"
"0","5","0","1","這繪本\n真的很有趣呦。\n念給\n王子先生聽吧。","1","430","101002","1"
"0","101","0","1","真步公主與王子先生\n是來自繪本世界\n的最佳情侶。","1","431","101002","8"
