3fa69621f327c66a8b52caf665bbc60ac270efb3198c7d8ff1e2dfe6563f1f91,a2ee80a324c90cba5c3754f14447544256a2ef70f969ff2b13709aeb15a54ec5,7ae617f99f647b24f92b594a85e690015bead6c17d9450eb28004721ef41b0da,5c64b3dc415b927ca41c23c057a69805d6443e109dd1c396c6594006d8d9a45e,263d7715f83e1deb48baba233c7e62e87be5076c0e9c04946dfc2af81fdffdf7,55ecee53195ce25b0bf2d3ae7fa725c79cd42e923975f8ecde5483788a340977,a7b21b27fe56f6040ec4fe28a3737d121fba435c3196c9469d98b706644b26eb,9e4da6e0b0a800b923b239ad09bc4399e660b6d3d5297f99437fb2fb9d74262f,8258ae46d00a87076262ddac6a7c08c3bce64d60f4f5eaf302c0b1d14ed394c1,dd86fbf1e6e8ba7e14aa02dfff5cbb54be4b58c1f77bcff8ec2b3a87dbf3686c,e7d1bca39ca8f9fb6b5ea1b72be9d2b125d4da4302fb98b144dec6815b913182,97042e75eb67bf788d78b95958f0ba0cdfed60ae889683fa99a1cb93224016da,caaf804265409e236942622f7e4951a186cc4e2e5b6643d5eab430e073fa156e,5224665e8c76675e96a7f165e3a176a1d77ce5465581555f3c867e6855d0ccdf
"10048106","103","2","","113801","外表依里・聲音茜里","8","2021/01/18 15:59:59","2020/12/28 16:00:00","6","10.557","-285","10048","51"
"10048107","203","1","","113701","外表茜里・聲音依里","8","2021/01/18 15:59:59","2020/12/28 16:00:00","2","11.771","-285","10048","51"
"10048108","104","5","","113801","依里（天使）","8","2021/01/18 15:59:59","2020/12/28 16:00:00","2","8.735","-285","10048","51"
"10048109","204","1","","113701","茜里（天使）","8","2021/01/18 15:59:59","2020/12/28 16:00:00","2","7.306","-285","10048","51"
"10048110","105","4","","113801","依里（天使）","8","2021/01/18 15:59:59","2020/12/28 16:00:00","2","9.501","-285","10048","52"
"10048111","205","1","","113701","茜里（天使）","8","2021/01/18 15:59:59","2020/12/28 16:00:00","2","14.779","-285","10048","52"
"10048112","106","1","","113801","依里（天使）","30","2021/01/18 15:59:59","2020/12/28 16:00:00","4","12.815","-285","10048","52"
"10048113","206","1","","113701","茜里（天使）","8","2021/01/18 15:59:59","2020/12/28 16:00:00","2","9.6","-285","10048","52"
"10048114","107","2","","113801","依里（天使）","8","2021/01/18 15:59:59","2020/12/28 16:00:00","6","7.346","-285","10048","52"
"10048115","207","1","","113701","茜里（天使）","8","2021/01/18 15:59:59","2020/12/28 16:00:00","2","8.475","-285","10048","52"
"10049001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","190802","花凜","0","2021/01/27 14:59:59","2021/01/18 16:00:00","2","3.414","-416.5","10049","53"
"10049002","2","1","將任務完成，\n並獲得獎勵吧！","190802","花凜","0","2021/01/27 15:59:59","2021/01/18 16:00:00","2","3.099","-416.5","10049","53"
"10049003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","190802","花凜","0","2021/01/27 15:59:59","2021/01/18 16:00:00","2","2.801","-416.5","10049","54"
"10049004","4","2","能夠領取獎勵了！\n請檢查看看","190802","花凜","0","2021/01/27 15:59:59","2021/01/18 16:00:00","2","0","-416.5","10049","54"
"10049005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","190802","花凜","0","2021/01/27 15:59:59","2021/01/18 16:00:00","1","0","-416.5","10049","57"
"10049006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","190802","花凜","0","2021/01/27 15:59:59","2021/01/18 16:00:00","2","5.506","-363","10049","55"
"10049007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","190802","花凜","0","2021/01/27 15:59:59","2021/01/18 16:00:00","1","1.216","-363","10049","55"
"10049008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","190802","花凜","0","2021/01/27 15:59:59","2021/01/18 16:00:00","1","1.539","-363","10049","56"
"10049009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","190802","花凜","0","2021/01/27 15:59:59","2021/01/18 16:00:00","1","1.875","-363","10049","56"
"10049101","101","3","","111301","美美（萬聖節）","8","2021/01/27 15:59:59","2021/01/18 16:00:00","2","7.884","-285","10049","51"
"10049102","201","2","","111101","鏡華（萬聖節）","8","2021/01/27 15:59:59","2021/01/18 16:00:00","2","0","-285","10049","51"
"10049103","301","2","","111201","禊（萬聖節）","8","2021/01/27 15:59:59","2021/01/18 16:00:00","2","0","-285","10049","51"
"10049104","102","2","","111301","美美（萬聖節）","8","2021/01/27 15:59:59","2021/01/18 16:00:00","5","5.691","-285","10049","51"
"10049105","202","3","","111101","鏡華（萬聖節）","8","2021/01/27 15:59:59","2021/01/18 16:00:00","4","5.978","-285","10049","51"
"10049106","302","2","","111201","禊（萬聖節）","8","2021/01/27 15:59:59","2021/01/18 16:00:00","2","0","-285","10049","51"
"10049107","103","6","","111301","美美（萬聖節）","8","2021/01/27 15:59:59","2021/01/18 16:00:00","2","3.417","-285","10049","51"
"10049108","203","4","","111101","鏡華（萬聖節）","8","2021/01/27 15:59:59","2021/01/18 16:00:00","3","5.976","-285","10049","51"
"10049109","303","1","","111201","禊（萬聖節）","8","2021/01/27 15:59:59","2021/01/18 16:00:00","2","3.801","-285","10049","51"
"10049110","104","4","","111301","美美（萬聖節）","8","2021/01/27 15:59:59","2021/01/18 16:00:00","4","0","-285","10049","52"
"10049111","204","4","","111101","鏡華（萬聖節）","8","2021/01/27 15:59:59","2021/01/18 16:00:00","2","7.559","-285","10049","52"
"10049112","304","4","","111201","禊（萬聖節）","8","2021/01/27 15:59:59","2021/01/18 16:00:00","2","6.541","-285","10049","52"
"10049113","105","2","","111301","美美（萬聖節）","8","2021/01/27 15:59:59","2021/01/18 16:00:00","2","0","-285","10049","52"
"10049114","205","1","","111101","鏡華（萬聖節）","8","2021/01/27 15:59:59","2021/01/18 16:00:00","5","5.242","-285","10049","52"
"10049115","305","2","","111201","禊（萬聖節）","8","2021/01/27 15:59:59","2021/01/18 16:00:00","3","5.13","-285","10049","52"
"10049116","106","1","","111301","美美（萬聖節）","8","2021/01/27 15:59:59","2021/01/18 16:00:00","4","4.651","-285","10049","52"
"10049117","206","1","","111101","鏡華（萬聖節）","8","2021/01/27 15:59:59","2021/01/18 16:00:00","2","6.947","-285","10049","52"
"10049118","306","1","","111201","禊（萬聖節）","8","2021/01/27 15:59:59","2021/01/18 16:00:00","2","4.051","-285","10049","52"
"10050001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","190802","花凜","0","2021/02/19 15:59:59","2021/02/01 16:00:00","2","3.414","-416.5","10050","53"
"10050002","2","1","將任務完成，\n並獲得獎勵吧！","190802","花凜","0","2021/02/19 15:59:59","2021/02/01 16:00:00","2","3.099","-416.5","10050","53"
"10050003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","190802","花凜","0","2021/02/19 15:59:59","2021/02/01 16:00:00","2","2.801","-416.5","10050","54"
"10050004","4","2","能夠領取獎勵了！\n請檢查看看","190802","花凜","0","2021/02/19 15:59:59","2021/02/01 16:00:00","2","0","-416.5","10050","54"
"10050005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","190802","花凜","0","2021/02/19 15:59:59","2021/02/01 16:00:00","1","0","-416.5","10050","57"
"10050006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","190802","花凜","0","2021/02/19 15:59:59","2021/02/01 16:00:00","2","5.506","-363","10050","55"
"10050007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","190802","花凜","0","2021/02/19 15:59:59","2021/02/01 16:00:00","1","1.216","-363","10050","55"
"10050008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","190802","花凜","0","2021/02/19 15:59:59","2021/02/01 16:00:00","1","1.539","-363","10050","56"
"10050009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","190802","花凜","0","2021/02/19 15:59:59","2021/02/01 16:00:00","1","1.875","-363","10050","56"
"10050101","101","1","","105401","紡希","8","2021/02/19 15:59:59","2021/02/01 16:00:00","2","9.07","-285","10050","51"
"10050102","111","1","","113901","紡希（萬聖節）","8","2021/02/19 15:59:59","2021/02/01 16:00:00","2","9.07","-285","10050","51"
"10050103","301","1","","100301","怜","8","2021/02/19 15:59:59","2021/02/01 16:00:00","1","0","-285","10050","51"
"10050104","311","1","","114001","怜（萬聖節）","8","2021/02/19 15:59:59","2021/02/01 16:00:00","1","0","-285","10050","51"
"10050105","201","1","","100501","茉莉","8","2021/02/19 15:59:59","2021/02/01 16:00:00","1","0","-285","10050","51"
"10050106","211","1","","114101","茉莉（萬聖節）","8","2021/02/19 15:59:59","2021/02/01 16:00:00","1","0","-285","10050","51"
"10050107","102","4","","105401","紡希","8","2021/02/19 15:59:59","2021/02/01 16:00:00","1","4.125","-285","10050","51"
"10050108","112","4","","113901","紡希（萬聖節）","8","2021/02/19 15:59:59","2021/02/01 16:00:00","1","4.125","-285","10050","51"
"10050109","302","6","","100301","怜","8","2021/02/19 15:59:59","2021/02/01 16:00:00","3","7.138","-285","10050","51"
"10050110","312","6","","114001","怜（萬聖節）","8","2021/02/19 15:59:59","2021/02/01 16:00:00","3","7.138","-285","10050","51"
"10050111","202","1","","100501","茉莉","8","2021/02/19 15:59:59","2021/02/01 16:00:00","2","10.045","-285","10050","51"
"10050112","212","1","","114101","茉莉（萬聖節）","8","2021/02/19 15:59:59","2021/02/01 16:00:00","2","10.045","-285","10050","51"
"10050113","103","6","","105401","紡希","8","2021/02/19 15:59:59","2021/02/01 16:00:00","1","6.12","-285","10050","51"
"10050114","113","6","","113901","紡希（萬聖節）","8","2021/02/19 15:59:59","2021/02/01 16:00:00","1","6.12","-285","10050","51"
"10050115","303","4","","100301","怜","8","2021/02/19 15:59:59","2021/02/01 16:00:00","6","3.278","-285","10050","51"
"10050116","313","4","","114001","怜（萬聖節）","8","2021/02/19 15:59:59","2021/02/01 16:00:00","6","3.278","-285","10050","51"
"10050117","203","1","","100501","茉莉","8","2021/02/19 15:59:59","2021/02/01 16:00:00","1","0","-285","10050","51"
"10050118","213","1","","114101","茉莉（萬聖節）","8","2021/02/19 15:59:59","2021/02/01 16:00:00","1","0","-285","10050","51"
"10050119","104","1","","105401","紡希","8","2021/02/19 15:59:59","2021/02/01 16:00:00","4","9.055","-285","10050","52"
"10050120","114","1","","113901","紡希（萬聖節）","8","2021/02/19 15:59:59","2021/02/01 16:00:00","4","9.055","-285","10050","52"
"10050121","304","1","","100301","怜","8","2021/02/19 15:59:59","2021/02/01 16:00:00","1","0","-285","10050","52"
"10050122","314","1","","114001","怜（萬聖節）","8","2021/02/19 15:59:59","2021/02/01 16:00:00","1","0","-285","10050","52"
"10050123","204","1","","100501","茉莉","8","2021/02/19 15:59:59","2021/02/01 16:00:00","2","4.295","-285","10050","52"
"10050124","214","1","","114101","茉莉（萬聖節）","8","2021/02/19 15:59:59","2021/02/01 16:00:00","2","4.295","-285","10050","52"
"10050125","105","4","","105401","紡希","8","2021/02/19 15:59:59","2021/02/01 16:00:00","6","7.077","-285","10050","52"
"10050126","115","4","","113901","紡希（萬聖節）","8","2021/02/19 15:59:59","2021/02/01 16:00:00","6","7.077","-285","10050","52"
"10050127","305","1","","100301","怜","8","2021/02/19 15:59:59","2021/02/01 16:00:00","4","6.162","-285","10050","52"
"10050128","315","1","","114001","怜（萬聖節）","8","2021/02/19 15:59:59","2021/02/01 16:00:00","4","6.162","-285","10050","52"
"10050129","205","1","","100501","茉莉","8","2021/02/19 15:59:59","2021/02/01 16:00:00","2","9.09","-285","10050","52"
"10050130","215","1","","114101","茉莉（萬聖節）","8","2021/02/19 15:59:59","2021/02/01 16:00:00","2","9.09","-285","10050","52"
"10050131","106","4","","105401","紡希","8","2021/02/19 15:59:59","2021/02/01 16:00:00","1","9.192","-285","10050","52"
"10050132","116","4","","113901","紡希（萬聖節）","8","2021/02/19 15:59:59","2021/02/01 16:00:00","1","9.192","-285","10050","52"
"10050133","306","1","","100301","怜","8","2021/02/19 15:59:59","2021/02/01 16:00:00","2","9","-285","10050","52"
"10050134","316","1","","114001","怜（萬聖節）","8","2021/02/19 15:59:59","2021/02/01 16:00:00","2","9","-285","10050","52"
"10050135","206","1","","100501","茉莉","8","2021/02/19 15:59:59","2021/02/01 16:00:00","2","2.27","-285","10050","52"
"10050136","216","1","","114101","茉莉（萬聖節）","8","2021/02/19 15:59:59","2021/02/01 16:00:00","2","2.27","-285","10050","52"
"10051001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","190801","花凜","0","2021/02/28 15:59:59","2021/02/19 16:00:00","2","3.414","-416.5","10051","53"
"10051002","2","1","將任務完成，\n並獲得獎勵吧！","190801","花凜","0","2021/02/28 15:59:59","2021/02/19 16:00:00","2","3.099","-416.5","10051","53"
"10051003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","190801","花凜","0","2021/02/28 15:59:59","2021/02/19 16:00:00","2","2.801","-416.5","10051","54"
"10051004","4","2","能夠領取獎勵了！\n請檢查看看","190801","花凜","0","2021/02/28 15:59:59","2021/02/19 16:00:00","2","0","-416.5","10051","54"
"10051005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","190801","花凜","0","2021/02/28 15:59:59","2021/02/19 16:00:00","1","0","-416.5","10051","57"
"10051006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","190801","花凜","0","2021/02/28 15:59:59","2021/02/19 16:00:00","2","5.506","-363","10051","55"
"10051007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","190801","花凜","0","2021/02/28 15:59:59","2021/02/19 16:00:00","1","1.216","-363","10051","55"
"10051008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","190801","花凜","0","2021/02/28 15:59:59","2021/02/19 16:00:00","1","1.539","-363","10051","56"
"10051009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","190801","花凜","0","2021/02/28 15:59:59","2021/02/19 16:00:00","1","1.875","-363","10051","56"
"10051101","201","1","","103701","智","0","2021/02/28 15:59:59","2021/02/19 16:00:00","2","5.5","-285","10051","51"
"10051102","301","1","","100501","茉莉","0","2021/02/28 15:59:59","2021/02/19 16:00:00","2","3.3","-285","10051","51"
"10051103","101","1","","106501","嘉夜","0","2021/02/28 15:59:59","2021/02/19 16:00:00","1","0","-285","10051","51"
"10051104","401","3","","106601","祈梨","0","2021/02/28 15:59:59","2021/02/19 16:00:00","2","4.7","-285","10051","51"
"10051105","202","1","","103701","智","0","2021/02/28 15:59:59","2021/02/19 16:00:00","1","0","-285","10051","51"
"10051106","302","1","","100501","茉莉","0","2021/02/28 15:59:59","2021/02/19 16:00:00","4","7.1","-285","10051","51"
"10051107","102","1","","106501","嘉夜","0","2021/02/28 15:59:59","2021/02/19 16:00:00","2","6","-285","10051","51"
"10051108","402","5","","106601","祈梨","0","2021/02/28 15:59:59","2021/02/19 16:00:00","3","3.5","-285","10051","51"
"10051109","203","2","","103701","智","0","2021/02/28 15:59:59","2021/02/19 16:00:00","2","0","-285","10051","51"
"10051110","303","2","","100501","茉莉","0","2021/02/28 15:59:59","2021/02/19 16:00:00","1","5.2","-285","10051","51"
"10051111","103","1","","106501","嘉夜","0","2021/02/28 15:59:59","2021/02/19 16:00:00","4","4.8","-285","10051","51"
"10051112","204","1","","103701","智","0","2021/02/28 15:59:59","2021/02/19 16:00:00","1","0","-285","10051","52"
"10051113","304","1","","100501","茉莉","0","2021/02/28 15:59:59","2021/02/19 16:00:00","4","5.1","-285","10051","52"
"10051114","104","1","","106501","嘉夜","0","2021/02/28 15:59:59","2021/02/19 16:00:00","2","3.9","-285","10051","52"
"10051115","404","2","","106601","祈梨","0","2021/02/28 15:59:59","2021/02/19 16:00:00","4","5","-285","10051","52"
"10051116","205","4","","103701","智","0","2021/02/28 15:59:59","2021/02/19 16:00:00","2","6","-285","10051","52"
"10051117","305","1","","100501","茉莉","0","2021/02/28 15:59:59","2021/02/19 16:00:00","3","4.9","-285","10051","52"
"10051118","105","1","","106501","嘉夜","0","2021/02/28 15:59:59","2021/02/19 16:00:00","4","4.4","-285","10051","52"
"10051119","405","4","","106601","祈梨","0","2021/02/28 15:59:59","2021/02/19 16:00:00","2","5.7","-285","10051","52"
"10051120","206","2","","103701","智","0","2021/02/28 15:59:59","2021/02/19 16:00:00","1","8.5","-285","10051","52"
"10051121","306","5","","100501","茉莉","0","2021/02/28 15:59:59","2021/02/19 16:00:00","5","0","-285","10051","52"
"10051122","106","2","","106501","嘉夜","0","2021/02/28 15:59:59","2021/02/19 16:00:00","5","3.6","-285","10051","52"
"10052001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","190801","花凜","0","2021/03/20 15:59:59","2021/03/02 16:00:00","2","3.414","-416.5","10052","53"
"10052002","2","1","將任務完成，\n並獲得獎勵吧！","190801","花凜","0","2021/03/20 15:59:59","2021/03/02 16:00:00","2","3.099","-416.5","10052","53"
"10052003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","190801","花凜","0","2021/03/20 15:59:59","2021/03/02 16:00:00","2","2.801","-416.5","10052","54"
"10052004","4","2","能夠領取獎勵了！\n請檢查看看","190801","花凜","0","2021/03/20 15:59:59","2021/03/02 16:00:00","2","0","-416.5","10052","54"
"10052005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","190801","花凜","0","2021/03/20 15:59:59","2021/03/02 16:00:00","1","0","-416.5","10052","57"
"10052006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","190801","花凜","0","2021/03/20 15:59:59","2021/03/02 16:00:00","2","5.506","-363","10052","55"
"10052007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","190801","花凜","0","2021/03/20 15:59:59","2021/03/02 16:00:00","1","1.216","-363","10052","55"
"10052008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","190801","花凜","0","2021/03/20 15:59:59","2021/03/02 16:00:00","1","1.539","-363","10052","56"
"10052009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","190801","花凜","0","2021/03/20 15:59:59","2021/03/02 16:00:00","1","1.875","-363","10052","56"
"10052101","101","1","","114201","莫妮卡（魔法少女）","8","2021/03/20 15:59:59","2021/03/02 16:00:00","5","14.22","-285","10052","51"
"10052102","201","1","","103701","智","8","2021/03/20 15:59:59","2021/03/02 16:00:00","1","0","-285","10052","51"
"10052103","102","2","","114201","莫妮卡（魔法少女）","8","2021/03/20 15:59:59","2021/03/02 16:00:00","6","16.88","-285","10052","51"
