cbf58317dc417ee09c92dedefc34c82b7af28c02ea8583bad11dc3f859884651,0285cdff80c8690ae2c5d0e77a29f918bac880b14f255c75c6a6906a0bea356f,2aee97bec93d9e8400596181cc5ff5cb7a88ade0033634cf23599a1a6c99ecac,daac5fb9ca9c2fd1a01733e47fc9172624bf0fdee96d4c011467bc6831e8fffa,64f0cb59e0ec7fb223f52103aab466426eff6d6d2aa9227f45577368b7a30713,445176e786937b5fdada03188bdf5aba186c5e05e7c648792c3810fbf348911c,d1d1bdeb8cb10dc7c266346f3fc4b32b4d8190a6cce3e623d635dd165ba58ed8,85b7d99ff6d58a49ce090471a0ef7070dc88b81d9f890ce801385fd197da78cb,543f9e75307d391b602f4eb5e75b1d9aa9be2fcf56ca292e7242bcfd4d948b72,e86875f4cbbbe0544b0e33dff3f7722b73ac56f385c982f43ac137479ef208fa,f894dc7f67fe7e0806da337f7fd8e7497db56da8760d3f01d56dcb0ce72528e6,ffde6ea90c6c634bc9e0b8c7dc7e5f80d2ae4c8506ac428542abf5e395395f23,565d76ce2ef852947585e078659129ed6399a587ad2b1877f4fef0f3146ef37c,56b02b01b043b4cc36cb80887fca8d50fb96407c50142923b045e761b4dd29c7,475b82920e6cf1f2167670f05381a3b698ca103dc1b0447e3e5cd32fe23bbcc4,5f192db2211f33a00dc6fcc029a8df9a471fc9cf9a302303d73b45e250a2fbd5,2ce5364441902f3b8e5578198d77d8565b3a64d62d6c4da9edd8cd99e2b3e835,884e9c6f8859f12cb481e927323d27aa4956950d7c9f0afc31703b562018b395,1b4556d73ef44b64025f4eb6a2eec13988401973dd65b30b21ea22ff73cd96d0,775dae93255d47bab01ccb02c763bd32f3fb7f7007f65fa6b6b33967635c76c8,5e5c8bbb2862e7487cb05560cc44235f4dbd87f9b4f1f66175b34f47dd50fd1e,97c24c3e01d0608f1994d27da9e5b388e9254ebbef06e16cd87aecd9b4354c2e,c5d52fb7ea15502d0d8a9edbc035270ec3961f70c14f5997701124b469ebc18e,187c1e2608611e9af962f569b90e25043311f16b368f33c6281ed1cea83a5bf8,e89f3829d9631cef0c73f0a25932af2f4c429d1c24828c74b91e7e46658e3f46,6df3483c67bc2df84d05af51c1005bd81da23a2c9ebe294995970ffc3cbdac6d,b5ed39a4868e477795965e54d8b7b384860e2a2aacd3e66979b73484bc68f4bd,f4351d1f9dec4a099aa1315170bbeaa6e609a8eb13304171cadfbb43d3099e2d,61cdc1b69b69f486654a41a95314914489399fc3a7f89947de277a214784d31c,2ec051481e5ff729bbc803197555984932117f0cdcfc2224a7427067ac761362,6aa509451abaff683b05d344b9b053d9de128c26174830b18dbd2f736350c7fc,cd3603f55592ae25d3375d415d4fccf225a298b09b60d08c833b03ef0b6780f0,e6debbd88c0cbdf4ef20f5e0f4496782c819779134e2bd964e3578ff554d4245,8a6f07dab2a8a2a3f089aaa530ce3dd43a0361266ffea188cd4a5f16d13e93c3,8cdeb45429e7d24958ea2e076fd098ea3b6e372244b1532987fcddb506b86753,5e6e25d8cad83d7fde300171800109dcd70739260c6639cda9aea6c4eaddcca4,ea029963fd4ed091c1f2a64da4e6c760a5361a580a133ea80db807ee1940ab85,06860dde2fe30280b4c7d0d211cd51edf71989f6d4ecf99faf30635638fac094,f2da7045ba712187a7a63476cca9240d327a65010b5a780d736f8708a3c65d00,72b1795eabd38a6bf68a2d1fdc90c94a42fab58507c34941e6c13e159c569636
"10","1","50","50","50","0","0","50","0","50","50","50","0","0","30","0","0","0","1","0","50","200200","620020050","50","1531","0","1","50","50","20657","42","200000001","50","50","52","50","50","10","50","50"
"10","1","51","51","51","0","0","51","0","51","51","51","0","0","30","0","0","0","1","0","51","200200","620020051","51","1620","0","1","51","51","22363","42","200000001","51","51","53","51","51","10","51","51"
"10","1","52","52","52","0","0","52","0","52","52","52","0","0","30","0","0","0","1","0","52","200200","620020052","52","1710","0","1","52","52","24069","43","200000001","52","52","54","52","52","10","52","52"
"10","1","53","53","53","0","0","53","0","53","53","53","0","0","30","0","0","0","1","0","53","200200","620020053","53","1800","0","1","53","53","25775","43","200000001","53","53","55","53","53","10","53","53"
"10","1","54","54","54","0","0","54","0","54","54","54","0","0","30","0","0","0","1","0","54","200200","620020054","54","1890","0","1","54","54","27481","44","200000001","54","54","56","54","54","10","54","54"
"10","1","55","55","55","0","0","55","0","55","55","55","0","0","30","0","0","0","1","0","55","200200","620020055","55","1979","0","1","55","55","29187","44","200000001","55","55","57","55","55","10","55","55"
"10","1","56","56","56","0","0","56","0","56","56","56","0","0","30","0","0","0","1","0","56","200200","620020056","56","2069","0","1","56","56","30893","45","200000001","56","56","58","56","56","10","56","56"
"10","1","57","57","57","0","0","57","0","57","57","57","0","0","30","0","0","0","1","0","57","200200","620020057","57","2159","0","1","57","57","32599","45","200000001","57","57","59","57","57","10","57","57"
"10","1","58","58","58","0","0","58","0","58","58","58","0","0","30","0","0","0","1","0","58","200200","620020058","58","2248","0","1","58","58","34305","46","200000001","58","58","60","58","58","10","58","58"
"10","1","59","59","59","0","0","59","0","59","59","59","0","0","30","0","0","0","1","0","59","200200","620020059","59","2338","0","1","59","59","36011","46","200000001","59","59","61","59","59","10","59","59"
"10","1","60","60","60","0","0","60","0","60","60","60","0","0","30","0","0","0","1","0","60","200200","620020060","60","2428","0","1","60","60","37717","47","200000001","60","60","62","60","60","10","60","60"
"10","1","61","61","61","0","0","61","0","61","61","61","0","0","30","0","0","0","1","0","61","200200","620020061","61","2518","0","1","61","61","39423","47","200000001","61","61","63","61","61","10","61","61"
"10","1","62","62","62","0","0","62","0","62","62","62","0","0","30","0","0","0","1","0","62","200200","620020062","62","2561","0","1","62","62","41129","48","200000001","62","62","64","62","62","10","62","62"
"10","1","63","63","63","0","0","63","0","63","63","63","0","0","30","0","0","0","1","0","63","200200","620020063","63","2604","0","1","63","63","42835","49","200000001","63","63","66","63","63","10","63","63"
"10","1","64","64","64","0","0","64","0","64","64","64","0","0","30","0","0","0","1","0","64","200200","620020064","64","2647","0","1","64","64","44541","50","200000001","64","64","68","64","64","10","64","64"
"10","1","65","65","65","0","0","65","0","65","65","65","0","0","30","0","0","0","1","0","65","200200","620020065","65","2690","0","1","65","65","46247","51","200000001","65","65","70","65","65","10","65","65"
"10","1","66","66","66","0","0","66","0","66","66","66","0","0","30","0","0","0","1","0","66","200200","620020066","66","2735","0","1","66","66","47953","52","200000001","66","66","72","66","66","10","66","66"
"10","1","67","67","67","0","0","67","0","67","67","67","0","0","30","0","0","0","1","0","67","200200","620020067","67","2780","0","1","67","67","49659","53","200000001","67","67","74","67","67","10","67","67"
"10","1","68","68","68","0","0","68","0","68","68","68","0","0","30","0","0","0","1","0","68","200200","620020068","68","2825","0","1","68","68","51365","55","200000001","68","68","76","68","68","10","68","68"
"10","1","69","69","69","0","0","69","0","69","69","69","0","0","30","0","0","0","1","0","69","200200","620020069","69","2870","0","1","69","69","53071","57","200000001","69","69","78","69","69","10","69","69"
"10","1","70","70","70","0","0","70","0","70","70","70","0","0","30","0","0","0","1","0","70","200200","620020070","70","2915","0","1","70","70","54777","59","200000001","70","70","80","70","70","10","70","70"
"10","1","71","71","71","0","0","71","0","71","71","71","0","0","30","0","0","0","1","0","71","200200","620020071","71","2960","0","1","71","71","56483","61","200000001","71","71","82","71","71","10","71","71"
"10","1","1","1","1","0","0","1","0","1","1","1","0","0","30","15","0","0","1","0","1","200300","620030001","1","0","0","1","1","1","382","5","200000008","1","1","2","1","1","10","1","1"
"10","1","2","2","2","0","0","2","0","2","2","2","0","0","30","20","0","0","1","0","2","200300","620030002","2","0","0","1","2","2","502","8","200000008","2","2","4","2","2","10","2","2"
"10","1","3","3","3","0","0","3","0","3","3","3","0","0","30","26","0","0","1","0","3","200300","620030003","3","0","0","1","3","3","623","10","200000008","3","3","5","3","3","10","3","3"
"10","1","4","4","4","0","0","4","0","4","4","4","0","0","30","61","0","0","1","0","4","200300","620030004","4","0","0","1","4","4","686","16","200000008","4","4","7","4","4","10","4","4"
"10","1","5","5","5","0","0","5","0","5","5","5","0","0","30","61","0","0","1","0","5","200300","620030005","5","0","0","1","5","5","686","16","200000008","5","5","7","5","5","10","5","5"
"10","1","6","6","6","0","0","6","0","6","6","6","0","0","30","63","0","0","1","0","6","200300","620030006","6","0","0","1","6","6","678","16","200000008","6","6","8","6","6","10","6","6"
"10","1","7","7","7","0","0","7","0","7","7","7","0","0","30","89","0","0","1","0","7","200300","620030007","7","0","0","1","7","7","835","17","200000008","7","7","10","7","7","10","7","7"
"10","1","8","8","8","0","0","8","0","8","8","8","0","0","30","114","0","0","1","0","8","200300","620030008","8","0","0","1","8","8","991","20","200000008","8","8","11","8","8","10","8","8"
"10","1","9","9","9","0","0","9","0","9","9","9","0","0","30","117","0","0","1","0","9","200300","620030009","9","0","0","1","9","9","1019","20","200000008","9","9","11","9","9","10","9","9"
"10","1","10","10","10","0","0","10","0","10","10","10","0","0","30","120","0","0","1","0","10","200300","620030010","10","0","0","1","10","10","1048","22","200000008","10","10","13","10","10","10","10","10"
"10","1","11","11","11","0","0","11","0","11","11","11","0","0","30","123","0","0","1","0","11","200300","620030011","11","0","0","1","11","11","1076","22","200000008","11","11","13","11","11","10","11","11"
"10","1","12","12","12","0","0","12","0","12","12","12","0","0","30","126","0","0","1","0","12","200300","620030012","12","0","0","1","12","12","1104","22","200000008","12","12","13","12","12","10","12","12"
"10","1","13","13","13","0","0","13","0","13","13","13","0","0","30","133","0","0","1","0","13","200300","620030013","13","0","0","1","13","13","1309","24","200000008","13","13","14","13","13","10","13","13"
"10","1","14","14","14","0","0","14","0","14","14","14","0","0","30","138","0","0","1","0","14","200300","620030014","14","0","0","1","14","14","1513","26","200000008","14","14","16","14","14","10","14","14"
"10","1","15","15","15","0","0","15","0","15","15","15","0","0","30","145","0","0","1","0","15","200300","620030015","15","0","0","1","15","15","1717","26","200000008","15","15","16","15","15","10","15","15"
"10","1","16","16","16","0","0","16","0","16","16","16","0","0","30","151","0","0","1","0","16","200300","620030016","16","0","0","1","16","16","1921","26","200000008","16","16","17","16","16","10","16","16"
"10","1","17","17","17","0","0","17","0","17","17","17","0","0","30","175","0","0","1","0","17","200300","620030017","17","0","0","1","17","17","2257","26","200000008","17","17","18","17","17","10","17","17"
"10","1","18","18","18","0","0","18","0","18","18","18","0","0","30","198","0","0","1","0","18","200300","620030018","18","0","0","1","18","18","2592","26","200000008","18","18","18","18","18","10","18","18"
"10","1","19","19","19","0","0","19","0","19","19","19","0","0","30","200","0","0","1","0","19","200300","620030019","19","0","0","1","19","19","2828","27","200000008","19","19","18","19","19","10","19","19"
"10","1","20","20","20","0","0","20","0","20","20","20","0","0","30","203","0","0","1","0","20","200300","620030020","20","0","0","1","20","20","2939","27","200000008","20","20","18","20","20","10","20","20"
"10","1","21","21","21","0","0","21","0","21","21","21","0","0","30","206","0","0","1","0","21","200300","620030021","21","0","0","1","21","21","3050","27","200000008","21","21","18","21","21","10","21","21"
"10","1","22","22","22","0","0","22","0","22","22","22","0","0","30","226","0","0","1","0","22","200300","620030022","22","0","0","1","22","22","3148","29","200000008","22","22","20","22","22","10","22","22"
"10","1","23","23","23","0","0","23","0","23","23","23","0","0","30","226","0","0","1","0","23","200300","620030023","23","0","0","1","23","23","3304","29","200000008","23","23","20","23","23","10","23","23"
"10","1","24","24","24","0","0","24","0","24","24","24","0","0","30","321","0","0","1","0","24","200300","620030024","24","0","0","1","24","24","3586","40","200000008","24","24","28","24","24","10","24","24"
"10","1","25","25","25","0","0","25","0","25","25","25","0","0","30","333","0","0","1","0","25","200300","620030025","25","0","0","1","25","25","3866","42","200000008","25","25","30","25","25","10","25","25"
"10","1","26","26","26","0","0","26","0","26","26","26","0","0","30","371","0","0","1","0","26","200300","620030026","26","0","0","1","26","26","3966","42","200000008","26","26","30","26","26","10","26","26"
"10","1","27","27","27","0","0","27","0","27","27","27","0","0","30","374","0","0","1","0","27","200300","620030027","27","0","0","1","27","27","4060","42","200000008","27","27","30","27","27","10","27","27"
"10","1","28","28","28","0","0","28","0","28","28","28","0","0","30","376","0","0","1","0","28","200300","620030028","28","0","0","1","28","28","4152","42","200000008","28","28","30","28","28","10","28","28"
"10","1","29","29","29","0","0","29","0","29","29","29","0","0","30","438","0","0","1","0","29","200300","620030029","29","0","0","1","29","29","5542","45","200000008","29","29","32","29","29","10","29","29"
"10","1","30","30","30","0","0","30","0","30","30","30","0","0","30","480","0","0","1","0","30","200300","620030030","30","0","0","1","30","30","5591","47","200000008","30","30","32","30","30","10","30","30"
"10","1","31","31","31","0","0","31","0","31","31","31","0","0","30","481","0","0","1","0","31","200300","620030031","31","0","0","1","31","31","5604","47","200000008","31","31","32","31","31","10","31","31"
"10","1","32","32","32","0","0","32","0","32","32","32","0","0","30","481","0","0","1","0","32","200300","620030032","32","0","0","1","32","32","5618","47","200000008","32","32","32","32","32","10","32","32"
"10","1","33","33","33","0","0","33","0","33","33","33","0","0","30","482","0","0","1","0","33","200300","620030033","33","0","0","1","33","33","5632","47","200000008","33","33","32","33","33","10","33","33"
"10","1","34","34","34","0","0","34","0","34","34","34","0","0","30","539","0","0","1","0","34","200300","620030034","34","0","0","1","34","34","6542","47","200000008","34","34","32","34","34","10","34","34"
"10","1","35","35","35","0","0","35","0","35","35","35","0","0","30","543","0","0","1","0","35","200300","620030035","35","0","0","1","35","35","6610","48","200000008","35","35","32","35","35","10","35","35"
"10","1","36","36","36","0","0","36","0","36","36","36","0","0","30","561","0","0","1","0","36","200300","620030036","36","0","0","1","36","36","7177","48","200000008","36","36","32","36","36","10","36","36"
"10","1","37","37","37","0","0","37","0","37","37","37","0","0","30","606","0","0","1","0","37","200300","620030037","37","0","0","1","37","37","7979","53","200000008","37","37","35","37","37","10","37","37"
"10","1","38","38","38","0","0","38","0","38","38","38","0","0","30","651","0","0","1","0","38","200300","620030038","38","0","0","1","38","38","8781","70","200000008","38","38","49","38","38","10","38","38"
"10","1","39","39","39","0","0","39","0","39","39","39","0","0","30","736","0","0","1","0","39","200300","620030039","39","0","0","1","39","39","9666","70","200000008","39","39","49","39","39","10","39","39"
"10","1","40","40","40","0","0","40","0","40","40","40","0","0","30","821","0","0","1","0","40","200300","620030040","40","0","0","1","40","40","10551","70","200000008","40","40","49","40","40","10","40","40"
"10","1","41","41","41","0","0","41","0","41","41","41","0","0","30","935","0","0","1","0","41","200300","620030041","41","0","0","1","41","41","13253","72","200000008","41","41","50","41","41","10","41","41"
"10","1","42","42","42","0","0","42","0","42","42","42","0","0","30","1049","0","0","1","0","42","200300","620030042","42","0","0","1","42","42","15956","73","200000008","42","42","50","42","42","10","42","42"
"10","1","43","43","43","0","0","43","0","43","43","43","0","0","30","1066","0","0","1","0","43","200300","620030043","43","0","0","1","43","43","16030","75","200000008","43","43","52","43","43","10","43","43"
"10","1","44","44","44","0","0","44","0","44","44","44","0","0","30","1083","0","0","1","0","44","200300","620030044","44","0","0","1","44","44","16104","76","200000008","44","44","52","44","44","10","44","44"
"10","1","45","45","45","0","0","45","0","45","45","45","0","0","30","1100","0","0","1","0","45","200300","620030045","45","0","0","1","45","45","16179","78","200000008","45","45","53","45","45","10","45","45"
"10","1","46","46","46","0","0","46","0","46","46","46","0","0","30","1142","0","0","1","0","46","200300","620030046","46","0","0","1","46","46","17054","82","200000008","46","46","56","46","46","10","46","46"
"10","1","47","47","47","0","0","47","0","47","47","47","0","0","30","1182","0","0","1","0","47","200300","620030047","47","0","0","1","47","47","17930","85","200000008","47","47","59","47","47","10","47","47"
"10","1","48","48","48","0","0","48","0","48","48","48","0","0","30","1224","0","0","1","0","48","200300","620030048","48","0","0","1","48","48","17930","88","200000008","48","48","63","48","48","10","48","48"
"10","1","49","49","49","0","0","49","0","49","49","49","0","0","30","1224","0","0","1","0","49","200300","620030049","49","0","0","1","49","49","17930","88","200000008","49","49","63","49","49","10","49","49"
"10","1","50","50","50","0","0","50","0","50","50","50","0","0","30","1255","0","0","1","0","50","200300","620030050","50","0","0","1","50","50","18080","91","200000008","50","50","69","50","50","10","50","50"
"10","1","51","51","51","0","0","51","0","51","51","51","0","0","30","1285","0","0","1","0","51","200300","620030051","51","0","0","1","51","51","18230","94","200000008","51","51","75","51","51","10","51","51"
"10","1","52","52","52","0","0","52","0","52","52","52","0","0","30","1285","0","0","1","0","52","200300","620030052","52","0","0","1","52","52","18230","94","200000008","52","52","76","52","52","10","52","52"
"10","1","53","53","53","0","0","53","0","53","53","53","0","0","30","1345","0","0","1","0","53","200300","620030053","53","0","0","1","53","53","18980","95","200000008","53","53","77","53","53","10","53","53"
"10","1","54","54","54","0","0","54","0","54","54","54","0","0","30","1405","0","0","1","0","54","200300","620030054","54","0","0","1","54","54","19730","95","200000008","54","54","77","54","54","10","54","54"
"10","1","55","55","55","0","0","55","0","55","55","55","0","0","30","1445","0","0","1","0","55","200300","620030055","55","0","0","1","55","55","20730","95","200000008","55","55","77","55","55","10","55","55"
"10","1","56","56","56","0","0","56","0","56","56","56","0","0","30","1485","0","0","1","0","56","200300","620030056","56","0","0","1","56","56","21730","95","200000008","56","56","77","56","56","10","56","56"
"10","1","57","57","57","0","0","57","0","57","57","57","0","0","30","1625","0","0","1","0","57","200300","620030057","57","0","0","1","57","57","22730","96","200000008","57","57","79","57","57","10","57","57"
"10","1","58","58","58","0","0","58","0","58","58","58","0","0","30","1765","0","0","1","0","58","200300","620030058","58","0","0","1","58","58","23730","97","200000008","58","58","80","58","58","10","58","58"
"10","1","59","59","59","0","0","59","0","59","59","59","0","0","30","1945","0","0","1","0","59","200300","620030059","59","0","0","1","59","59","24730","98","200000008","59","59","82","59","59","10","59","59"
"10","1","60","60","60","0","0","60","0","60","60","60","0","0","30","2125","0","0","1","0","60","200300","620030060","60","0","0","1","60","60","25730","99","200000008","60","60","83","60","60","10","60","60"
"10","1","61","61","61","0","0","61","0","61","61","61","0","0","30","2305","0","0","1","0","61","200300","620030061","61","0","0","1","61","61","26730","100","200000008","61","61","85","61","61","10","61","61"
"10","1","62","62","62","0","0","62","0","62","62","62","0","0","30","2376","0","0","1","0","62","200300","620030062","62","0","0","1","62","62","27299","103","200000008","62","62","86","62","62","10","62","62"
"10","1","63","63","63","0","0","63","0","63","63","63","0","0","30","2447","0","0","1","0","63","200300","620030063","63","0","0","1","63","63","27868","106","200000008","63","63","86","63","63","10","63","63"
"10","1","64","64","64","0","0","64","0","64","64","64","0","0","30","2518","0","0","1","0","64","200300","620030064","64","0","0","1","64","64","28437","109","200000008","64","64","86","64","64","10","64","64"
