75a248fb8d4e13db845f432318fed353275f69ea373d0b18cd90cab548120f80,4bf07342da246ebe98a176f66bbf52e48da732bff43e3956d76f4ec18c95f7b4,db90e33b660c3e2c1d841f3894c00da86e047333d7515343d8c6a4ff17635855,14e9c632f676231d311c780405688493aa6cc67c39669d60e7ff80c2caa3388d,6f1ad0beb2aa9434327f1291faa528e1629bdb3f52effbbc31534508e0e10a1b,a9a307a151b1e75d3115ebdcddde43fa69749f341e8a673c813399d4815ac2fc
"100602","vo_btl_100602_lose_001","vo_btl_100602","10060204","失敗1",""
"100602","vo_btl_100602_lose_002","vo_btl_100602","10060205","失敗2",""
"100602","vo_btl_100602_lose_003","vo_btl_100602","10060206","失敗3",""
"100602","vo_btl_100602_retire_001","vo_btl_100602","10060207","暈眩1",""
"100602","vo_btl_100602_retire_002","vo_btl_100602","10060208","暈眩2",""
"100602","vo_btl_100602_retire_003","vo_btl_100602","10060209","暈眩3",""
"100602","vo_btl_100602_cutin_001","vo_btl_100602","10060210","技能切入1",""
"100602","vo_btl_100602_cutin_002","vo_btl_100602","10060211","技能切入2",""
"100602","vo_btl_100602_cutin_003","vo_btl_100602","10060212","技能切入3",""
"100602","vo_btl_100602_skill_000_001","vo_btl_100602","10060213","必殺技1",""
"100602","vo_btl_100602_skill_000_002","vo_btl_100602","10060214","必殺技2",""
"100602","vo_btl_100602_skill_000_003","vo_btl_100602","10060215","必殺技3",""
"100602","vo_btl_100602_wavestart","vo_btl_100602","10060216","戰鬥開始",""
"100602","vo_btl_100602_nextwave","vo_btl_100602","10060217","到下一波",""
"100602","vo_btl_100602_lastwave","vo_btl_100602","10060218","到最後一波",""
"100602","vo_cmn_100602_battlestart_001","vo_cmn_100602","10060219","讀取戰鬥前",""
"100602","vo_cmn_100602_battleresult_001","vo_cmn_100602","10060220","戰鬥結果1",""
"100602","vo_cmn_100602_battleresult_002","vo_cmn_100602","10060221","戰鬥結果2",""
"100602","vo_cmn_100602_mypage_001","vo_cmn_100602","10060222","主頁1",""
"100602","vo_cmn_100602_mypage_002","vo_cmn_100602","10060223","主頁2",""
"100602","vo_cmn_100602_mypage_003","vo_cmn_100602","10060224","主頁3",""
"100602","vo_cmn_100602_mypage_004","vo_cmn_100602","10060225","主頁4",""
"100602","vo_cmn_100602_mypage_005","vo_cmn_100602","10060226","主頁5",""
"100602","vo_cmn_100602_gacha_001","vo_cmn_100602","10060227","轉蛋登場台詞",""
"100602","vo_cmn_100602_profile_001","vo_cmn_100602","10060228","自我介紹",""
"100602","vo_room_100602_auto_001","vo_room_100602","10060229","公會小屋1",""
"100602","vo_room_100602_auto_002","vo_room_100602","10060230","公會小屋2",""
"100602","vo_room_100602_auto_003","vo_room_100602","10060231","公會小屋3",""
"100602","vo_room_100602_auto_004","vo_room_100602","10060232","公會小屋4",""
"100602","vo_room_100602_auto_005","vo_room_100602","10060233","公會小屋5",""
"100602","vo_room_100602_tap_001","vo_room_100602","10060234","點選公會小屋1",""
"100602","vo_room_100602_tap_002","vo_room_100602","10060235","點選公會小屋2",""
"100602","vo_room_100602_tap_003","vo_room_100602","10060236","點選公會小屋3",""
"100602","vo_room_100602_tap_004","vo_room_100602","10060237","點選公會小屋4",""
"100701","vo_btl_100701_win_001","vo_btl_100701","10070101","勝利1",""
"100701","vo_btl_100701_win_002","vo_btl_100701","10070102","勝利2",""
"100701","vo_btl_100701_win_003","vo_btl_100701","10070103","勝利3",""
"100701","vo_btl_100701_lose_001","vo_btl_100701","10070104","失敗1",""
"100701","vo_btl_100701_lose_002","vo_btl_100701","10070105","失敗2",""
"100701","vo_btl_100701_lose_003","vo_btl_100701","10070106","失敗3",""
"100701","vo_btl_100701_retire_001","vo_btl_100701","10070107","暈眩1",""
"100701","vo_btl_100701_retire_002","vo_btl_100701","10070108","暈眩2",""
"100701","vo_btl_100701_retire_003","vo_btl_100701","10070109","暈眩3",""
"100701","vo_btl_100701_cutin_001","vo_btl_100701","10070110","技能切入1",""
"100701","vo_btl_100701_cutin_002","vo_btl_100701","10070111","技能切入2",""
"100701","vo_btl_100701_cutin_003","vo_btl_100701","10070112","技能切入3",""
"100701","vo_btl_100701_skill_000_001","vo_btl_100701","10070113","必殺技1",""
"100701","vo_btl_100701_skill_000_002","vo_btl_100701","10070114","必殺技2",""
"100701","vo_btl_100701_skill_000_003","vo_btl_100701","10070115","必殺技3",""
"100701","vo_btl_100701_wavestart","vo_btl_100701","10070116","戰鬥開始",""
"100701","vo_btl_100701_nextwave","vo_btl_100701","10070117","到下一波",""
"100701","vo_btl_100701_lastwave","vo_btl_100701","10070118","到最後一波",""
"100701","vo_cmn_100701_battlestart_001","vo_cmn_100701","10070119","讀取戰鬥前",""
"100701","vo_cmn_100701_battleresult_001","vo_cmn_100701","10070120","戰鬥結果1",""
"100701","vo_cmn_100701_battleresult_002","vo_cmn_100701","10070121","戰鬥結果2",""
"100701","vo_cmn_100701_mypage_001","vo_cmn_100701","10070122","主頁1",""
"100701","vo_cmn_100701_mypage_002","vo_cmn_100701","10070123","主頁2",""
"100701","vo_cmn_100701_mypage_003","vo_cmn_100701","10070124","主頁3",""
"100701","vo_cmn_100701_mypage_004","vo_cmn_100701","10070125","主頁4",""
"100701","vo_cmn_100701_mypage_005","vo_cmn_100701","10070126","主頁5",""
"100701","vo_cmn_100701_gacha_001","vo_cmn_100701","10070127","轉蛋登場台詞",""
"100701","vo_cmn_100701_profile_001","vo_cmn_100701","10070128","自我介紹",""
"100701","vo_room_100701_auto_001","vo_room_100701","10070129","公會小屋1",""
"100701","vo_room_100701_auto_002","vo_room_100701","10070130","公會小屋2",""
"100701","vo_room_100701_auto_003","vo_room_100701","10070131","公會小屋3",""
"100701","vo_room_100701_auto_004","vo_room_100701","10070132","公會小屋4",""
"100701","vo_room_100701_auto_005","vo_room_100701","10070133","公會小屋5",""
"100701","vo_room_100701_tap_001","vo_room_100701","10070134","點選公會小屋1",""
"100701","vo_room_100701_tap_002","vo_room_100701","10070135","點選公會小屋2",""
"100701","vo_room_100701_tap_003","vo_room_100701","10070136","點選公會小屋3",""
"100701","vo_room_100701_tap_004","vo_room_100701","10070137","點選公會小屋4",""
"100702","vo_btl_100702_win_001","vo_btl_100702","10070201","勝利1",""
"100702","vo_btl_100702_win_002","vo_btl_100702","10070202","勝利2",""
"100702","vo_btl_100702_win_003","vo_btl_100702","10070203","勝利3",""
"100702","vo_btl_100702_lose_001","vo_btl_100702","10070204","失敗1",""
"100702","vo_btl_100702_lose_002","vo_btl_100702","10070205","失敗2",""
"100702","vo_btl_100702_lose_003","vo_btl_100702","10070206","失敗3",""
"100702","vo_btl_100702_retire_001","vo_btl_100702","10070207","暈眩1",""
"100702","vo_btl_100702_retire_002","vo_btl_100702","10070208","暈眩2",""
"100702","vo_btl_100702_retire_003","vo_btl_100702","10070209","暈眩3",""
"100702","vo_btl_100702_cutin_001","vo_btl_100702","10070210","技能切入1",""
"100702","vo_btl_100702_cutin_002","vo_btl_100702","10070211","技能切入2",""
"100702","vo_btl_100702_cutin_003","vo_btl_100702","10070212","技能切入3",""
"100702","vo_btl_100702_skill_000_001","vo_btl_100702","10070213","必殺技1",""
"100702","vo_btl_100702_skill_000_002","vo_btl_100702","10070214","必殺技2",""
"100702","vo_btl_100702_skill_000_003","vo_btl_100702","10070215","必殺技3",""
"100702","vo_btl_100702_wavestart","vo_btl_100702","10070216","戰鬥開始",""
"100702","vo_btl_100702_nextwave","vo_btl_100702","10070217","到下一波",""
"100702","vo_btl_100702_lastwave","vo_btl_100702","10070218","到最後一波",""
"100702","vo_cmn_100702_battlestart_001","vo_cmn_100702","10070219","讀取戰鬥前",""
"100702","vo_cmn_100702_battleresult_001","vo_cmn_100702","10070220","戰鬥結果1",""
"100702","vo_cmn_100702_battleresult_002","vo_cmn_100702","10070221","戰鬥結果2",""
"100702","vo_cmn_100702_mypage_001","vo_cmn_100702","10070222","主頁1",""
"100702","vo_cmn_100702_mypage_002","vo_cmn_100702","10070223","主頁2",""
"100702","vo_cmn_100702_mypage_003","vo_cmn_100702","10070224","主頁3",""
"100702","vo_cmn_100702_mypage_004","vo_cmn_100702","10070225","主頁4",""
"100702","vo_cmn_100702_mypage_005","vo_cmn_100702","10070226","主頁5",""
"100702","vo_cmn_100702_gacha_001","vo_cmn_100702","10070227","轉蛋登場台詞",""
"100702","vo_cmn_100702_profile_001","vo_cmn_100702","10070228","自我介紹",""
"100702","vo_room_100702_auto_001","vo_room_100702","10070229","公會小屋1",""
"100702","vo_room_100702_auto_002","vo_room_100702","10070230","公會小屋2",""
"100702","vo_room_100702_auto_003","vo_room_100702","10070231","公會小屋3",""
"100702","vo_room_100702_auto_004","vo_room_100702","10070232","公會小屋4",""
"100702","vo_room_100702_auto_005","vo_room_100702","10070233","公會小屋5",""
"100702","vo_room_100702_tap_001","vo_room_100702","10070234","點選公會小屋1",""
"100702","vo_room_100702_tap_002","vo_room_100702","10070235","點選公會小屋2",""
"100702","vo_room_100702_tap_003","vo_room_100702","10070236","點選公會小屋3",""
"100702","vo_room_100702_tap_004","vo_room_100702","10070237","點選公會小屋4",""
"100801","vo_btl_100801_win_001","vo_btl_100801","10080101","勝利1",""
"100801","vo_btl_100801_win_002","vo_btl_100801","10080102","勝利2",""
"100801","vo_btl_100801_win_003","vo_btl_100801","10080103","勝利3",""
"100801","vo_btl_100801_lose_001","vo_btl_100801","10080104","失敗1",""
"100801","vo_btl_100801_lose_002","vo_btl_100801","10080105","失敗2",""
"100801","vo_btl_100801_lose_003","vo_btl_100801","10080106","失敗3",""
"100801","vo_btl_100801_retire_001","vo_btl_100801","10080107","暈眩1",""
"100801","vo_btl_100801_retire_002","vo_btl_100801","10080108","暈眩2",""
"100801","vo_btl_100801_retire_003","vo_btl_100801","10080109","暈眩3",""
"100801","vo_btl_100801_cutin_001","vo_btl_100801","10080110","技能切入1",""
"100801","vo_btl_100801_cutin_002","vo_btl_100801","10080111","技能切入2",""
"100801","vo_btl_100801_cutin_003","vo_btl_100801","10080112","技能切入3",""
"100801","vo_btl_100801_skill_000_001","vo_btl_100801","10080113","必殺技1",""
"100801","vo_btl_100801_skill_000_002","vo_btl_100801","10080114","必殺技2",""
"100801","vo_btl_100801_skill_000_003","vo_btl_100801","10080115","必殺技3",""
"100801","vo_btl_100801_wavestart","vo_btl_100801","10080116","戰鬥開始",""
"100801","vo_btl_100801_nextwave","vo_btl_100801","10080117","到下一波",""
"100801","vo_btl_100801_lastwave","vo_btl_100801","10080118","到最後一波",""
"100801","vo_cmn_100801_battlestart_001","vo_cmn_100801","10080119","讀取戰鬥前",""
"100801","vo_cmn_100801_battleresult_001","vo_cmn_100801","10080120","戰鬥結果1",""
"100801","vo_cmn_100801_battleresult_002","vo_cmn_100801","10080121","戰鬥結果2",""
"100801","vo_cmn_100801_mypage_001","vo_cmn_100801","10080122","主頁1",""
"100801","vo_cmn_100801_mypage_002","vo_cmn_100801","10080123","主頁2",""
"100801","vo_cmn_100801_mypage_003","vo_cmn_100801","10080124","主頁3",""
"100801","vo_cmn_100801_mypage_004","vo_cmn_100801","10080125","主頁4",""
"100801","vo_cmn_100801_mypage_005","vo_cmn_100801","10080126","主頁5",""
"100801","vo_cmn_100801_gacha_001","vo_cmn_100801","10080127","轉蛋登場台詞",""
"100801","vo_cmn_100801_profile_001","vo_cmn_100801","10080128","自我介紹",""
"100801","vo_room_100801_auto_001","vo_room_100801","10080129","公會小屋1",""
"100801","vo_room_100801_auto_002","vo_room_100801","10080130","公會小屋2",""
"100801","vo_room_100801_auto_003","vo_room_100801","10080131","公會小屋3",""
"100801","vo_room_100801_auto_004","vo_room_100801","10080132","公會小屋4",""
"100801","vo_room_100801_auto_005","vo_room_100801","10080133","公會小屋5",""
"100801","vo_room_100801_tap_001","vo_room_100801","10080134","點選公會小屋1",""
"100801","vo_room_100801_tap_002","vo_room_100801","10080135","點選公會小屋2",""
"100801","vo_room_100801_tap_003","vo_room_100801","10080136","點選公會小屋3",""
"100801","vo_room_100801_tap_004","vo_room_100801","10080137","點選公會小屋4",""
"100802","vo_btl_100802_win_001","vo_btl_100802","10080201","勝利1",""
"100802","vo_btl_100802_win_002","vo_btl_100802","10080202","勝利2",""
"100802","vo_btl_100802_win_003","vo_btl_100802","10080203","勝利3",""
"100802","vo_btl_100802_lose_001","vo_btl_100802","10080204","失敗1",""
"100802","vo_btl_100802_lose_002","vo_btl_100802","10080205","失敗2",""
"100802","vo_btl_100802_lose_003","vo_btl_100802","10080206","失敗3",""
"100802","vo_btl_100802_retire_001","vo_btl_100802","10080207","暈眩1",""
"100802","vo_btl_100802_retire_002","vo_btl_100802","10080208","暈眩2",""
"100802","vo_btl_100802_retire_003","vo_btl_100802","10080209","暈眩3",""
"100802","vo_btl_100802_cutin_001","vo_btl_100802","10080210","技能切入1",""
"100802","vo_btl_100802_cutin_002","vo_btl_100802","10080211","技能切入2",""
"100802","vo_btl_100802_cutin_003","vo_btl_100802","10080212","技能切入3",""
"100802","vo_btl_100802_skill_000_001","vo_btl_100802","10080213","必殺技1",""
"100802","vo_btl_100802_skill_000_002","vo_btl_100802","10080214","必殺技2",""
"100802","vo_btl_100802_skill_000_003","vo_btl_100802","10080215","必殺技3",""
"100802","vo_btl_100802_wavestart","vo_btl_100802","10080216","戰鬥開始",""
"100802","vo_btl_100802_nextwave","vo_btl_100802","10080217","到下一波",""
"100802","vo_btl_100802_lastwave","vo_btl_100802","10080218","到最後一波",""
"100802","vo_cmn_100802_battlestart_001","vo_cmn_100802","10080219","讀取戰鬥前",""
"100802","vo_cmn_100802_battleresult_001","vo_cmn_100802","10080220","戰鬥結果1",""
"100802","vo_cmn_100802_battleresult_002","vo_cmn_100802","10080221","戰鬥結果2",""
"100802","vo_cmn_100802_mypage_001","vo_cmn_100802","10080222","主頁1",""
"100802","vo_cmn_100802_mypage_002","vo_cmn_100802","10080223","主頁2",""
"100802","vo_cmn_100802_mypage_003","vo_cmn_100802","10080224","主頁3",""
"100802","vo_cmn_100802_mypage_004","vo_cmn_100802","10080225","主頁4",""
"100802","vo_cmn_100802_mypage_005","vo_cmn_100802","10080226","主頁5",""
"100802","vo_cmn_100802_gacha_001","vo_cmn_100802","10080227","轉蛋登場台詞",""
"100802","vo_cmn_100802_profile_001","vo_cmn_100802","10080228","自我介紹",""
"100802","vo_room_100802_auto_001","vo_room_100802","10080229","公會小屋1",""
"100802","vo_room_100802_auto_002","vo_room_100802","10080230","公會小屋2",""
"100802","vo_room_100802_auto_003","vo_room_100802","10080231","公會小屋3",""
"100802","vo_room_100802_auto_004","vo_room_100802","10080232","公會小屋4",""
"100802","vo_room_100802_auto_005","vo_room_100802","10080233","公會小屋5",""
"100802","vo_room_100802_tap_001","vo_room_100802","10080234","點選公會小屋1",""
"100802","vo_room_100802_tap_002","vo_room_100802","10080235","點選公會小屋2",""
"100802","vo_room_100802_tap_003","vo_room_100802","10080236","點選公會小屋3",""
"100802","vo_room_100802_tap_004","vo_room_100802","10080237","點選公會小屋4",""
"100901","vo_btl_100901_win_001","vo_btl_100901","10090101","勝利1",""
"100901","vo_btl_100901_win_002","vo_btl_100901","10090102","勝利2",""
"100901","vo_btl_100901_win_003","vo_btl_100901","10090103","勝利3",""
"100901","vo_btl_100901_lose_001","vo_btl_100901","10090104","失敗1",""
"100901","vo_btl_100901_lose_002","vo_btl_100901","10090105","失敗2",""
"100901","vo_btl_100901_lose_003","vo_btl_100901","10090106","失敗3",""
"100901","vo_btl_100901_retire_001","vo_btl_100901","10090107","暈眩1",""
"100901","vo_btl_100901_retire_002","vo_btl_100901","10090108","暈眩2",""
"100901","vo_btl_100901_retire_003","vo_btl_100901","10090109","暈眩3",""
"100901","vo_btl_100901_cutin_001","vo_btl_100901","10090110","技能切入1",""
"100901","vo_btl_100901_cutin_002","vo_btl_100901","10090111","技能切入2",""
"100901","vo_btl_100901_cutin_003","vo_btl_100901","10090112","技能切入3",""
"100901","vo_btl_100901_skill_000_001","vo_btl_100901","10090113","必殺技1",""
"100901","vo_btl_100901_skill_000_002","vo_btl_100901","10090114","必殺技2",""
"100901","vo_btl_100901_skill_000_003","vo_btl_100901","10090115","必殺技3",""
"100901","vo_btl_100901_wavestart","vo_btl_100901","10090116","戰鬥開始",""
"100901","vo_btl_100901_nextwave","vo_btl_100901","10090117","到下一波",""
"100901","vo_btl_100901_lastwave","vo_btl_100901","10090118","到最後一波",""
"100901","vo_cmn_100901_battlestart_001","vo_cmn_100901","10090119","讀取戰鬥前",""
"100901","vo_cmn_100901_battleresult_001","vo_cmn_100901","10090120","戰鬥結果1",""
"100901","vo_cmn_100901_battleresult_002","vo_cmn_100901","10090121","戰鬥結果2",""
"100901","vo_cmn_100901_mypage_001","vo_cmn_100901","10090122","主頁1",""
"100901","vo_cmn_100901_mypage_002","vo_cmn_100901","10090123","主頁2",""
"100901","vo_cmn_100901_mypage_003","vo_cmn_100901","10090124","主頁3",""
"100901","vo_cmn_100901_mypage_004","vo_cmn_100901","10090125","主頁4",""
"100901","vo_cmn_100901_mypage_005","vo_cmn_100901","10090126","主頁5",""
"100901","vo_cmn_100901_gacha_001","vo_cmn_100901","10090127","轉蛋登場台詞",""
"100901","vo_cmn_100901_profile_001","vo_cmn_100901","10090128","自我介紹",""
"100901","vo_room_100901_auto_001","vo_room_100901","10090129","公會小屋1",""
"100901","vo_room_100901_auto_002","vo_room_100901","10090130","公會小屋2",""
"100901","vo_room_100901_auto_003","vo_room_100901","10090131","公會小屋3",""
"100901","vo_room_100901_auto_004","vo_room_100901","10090132","公會小屋4",""
"100901","vo_room_100901_auto_005","vo_room_100901","10090133","公會小屋5",""
"100901","vo_room_100901_tap_001","vo_room_100901","10090134","點選公會小屋1",""
"100901","vo_room_100901_tap_002","vo_room_100901","10090135","點選公會小屋2",""
"100901","vo_room_100901_tap_003","vo_room_100901","10090136","點選公會小屋3",""
"100901","vo_room_100901_tap_004","vo_room_100901","10090137","點選公會小屋4",""
"100902","vo_btl_100902_win_001","vo_btl_100902","10090201","勝利1",""
