d262deeedd0212199f17d02b6b6ad375515fbe11d8bb519cf04f4d8bbbed2cf1,bd5e2b1d8ee4b08c1013533cdc82de7ae5eb395eede953d541c681dff227f9fa,0f0bfe9aaf5ea8466cd46734e386d15337473bb2e78877c21373de90c278ece4,f81ca7f4e1a0f3fc31c93c4f8f1daa48438ac089408094078d0d34dc810227a3,ff295ff6d5c069e18acc73db694e78eedb658472f0b8525ef9a8b317bb08fc38,59f3981e2a5c3ae7c622b09a896c59e53f9c5745dd869f1a9e38bf1b83f8e6da,f8ca247f2d77d967a0dae74d6fdbe9be4f4e17357edee53c9ea88d5911ac1796,9696baace2b72591ddd9c4b79731cf7bbb9def794f7d21bd36cfb708f6b1d244,793295e2b04c0261bb69277db6347d64368b55981fa72a674d21afa86f2f64f8,0308316a389030afe95b9c46ab024ccbf263b5df4c256289dff6aa5563e36b1d,5ad429950ee62b4e14347881044135a59124dd1711a14c3ebe4a998622e93367,39b8969bb8028bab59d0bbccb27efd6bb4b8d92e9de8d40c1709b94a4661a130,fb6f969df83315c57808440b04ca90f3d61d39da98b37ffff474d23ef75c5b5d,7259058b051e16907b25893f724ac9ba06b0d7d470bf13cfef32e2b326149725,9f0c0a388719fdb784adea1c89c33944c699270ba3e8c7da6393ddaf430be971,166c8797e731047ca0914afcbb78cde6f49674ac25c03dea13e05935ded2f315,d1e0eb2e2c3bc60bfc257cdb5fabdfa970f226298f9190dd19f839f6549efb8f,5d0847841c06e4fa15417b8c03a8455c3fd6af5b84ed55e44bc6da808c11d189,f944a6f9b74f22d5fa99b81a0b77e94f56df1bb3a0a08e92b9b16e8edfcbaf78,69c645bbbc1938b5279a2aac3f81709f12c309dff870f6a51c21c0f6818eb628,ec7651dbf81806d2596bc16956be5f4ee2279474ce56b21d0c27efc991d38daa,d249a82c35c7f499a71091935992b761586bc27c74661017df745e870b01f334,ad6ca6c21193c66a722dc7a122232568efc0ae7a6eb94bf3954f633ed3206b15,0edc56199b4ef1e929955cce31cd2ff6d4ddf9123faeb6d2f6764f83321b7077
"1001","1","0","3","1001","12250101","122501","0","1001","0","0","0","9","0","1002","0","0","1002","1","0","0","1","0","1002"
"1","1","0","8","1002","12260101","122601","1","1001","0","0","0","13","1002","1001","0","1","1","1001","0","0","1","1002","1001"
"1001","1002","0","5","1001","12270101","122701","1","1002","0","0","0","11","1","1","0","0","1","1002","0","0","1001","0","2001"
"1002","1","0","3","1001","12280101","122801","0","1001","0","0","0","9","0","1","0","0","1001","1","0","0","1","0","1002"
"1","1","0","3","1001","12290101","122901","0","1","0","0","0","9","0","1001","0","0","1","1001","0","0","1002","0","1002"
"2001","2001","0","5","1001","12300101","123001","0","1002","0","0","0","10","1001","1001","0","0","1001","1002","0","0","2001","0","2001"
"1","1","0","3","1001","12310101","123101","0","0","0","0","0","7","0","1001","0","0","1002","1001","0","0","0","0","1002"
"1","1","1","8","1001","12320101","123201","1","1","0","1","0","15","1001","1002","0","1001","1","1002","0","0","1001","1002","1002"
"1002","1","0","3","1001","12330101","123301","0","0","0","0","0","6","0","1","0","0","0","1001","0","0","0","0","1002"
"1","1","0","3","1002","12350101","123501","0","1","0","0","0","10","1001","1001","0","0","1","1002","0","0","1002","0","1001"
"1001","1001","0","2","1001","12360101","123601","0","0","0","0","0","6","0","1","0","0","0","1","0","0","0","0","1002"
"1002","1","0","3","1001","12370101","123701","0","0","0","0","0","8","0","1001","0","0","1","1","0","0","1002","0","1002"
"1","1002","0","6","1001","12380101","123801","0","1","0","0","0","9","0","1001","0","0","1","1001","0","0","1002","0","1002"
"1002","1","0","6","1002","12390101","123901","0","1","0","0","0","10","1001","1001","0","0","1","1001","0","0","1002","0","1001"
"1001","1","0","3","1001","12400101","124001","0","0","0","0","0","7","0","1001","0","0","1001","1","0","0","0","0","1002"
"1001","1002","0","3","1001","12410101","124101","0","0","0","0","0","6","0","1","0","0","0","1","0","0","0","0","1002"
"1002","1001","0","3","1002","12420101","124201","0","1002","0","0","0","9","0","1","0","0","1001","1","0","0","1","0","1001"
"1","1","1","3","1001","12450101","124501","1","1","1","0","0","19","1001","1002","1002","1","1001","1","1001","1001","1002","1002","1002"
"1001","1","0","3","1002","12460101","124601","1001","1","0","0","0","11","1002","1","0","0","1","1002","0","0","1001","0","1001"
"1002","1","0","3","1002","12470101","124701","0","1002","0","0","0","9","0","1001","0","0","1001","1","0","0","1","0","1001"
"1","1","0","3","1001","12480101","124801","1","1","0","0","0","12","1001","1002","0","0","1","1001","0","0","1002","1002","1002"
"1","1","0","3","1001","12490101","124901","0","0","0","0","0","7","0","1001","0","0","1","1002","0","0","0","0","1002"
"1","1","0","3","1001","12500101","125001","0","0","0","0","0","6","0","1002","0","0","0","1001","0","0","0","0","1002"
"0","0","0","1","2001","12500102","125001","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","2002"
"1002","1","0","3","1001","12510101","125101","0","0","0","0","0","8","0","1001","0","0","1","1","0","0","1001","0","1002"
"1","1","0","3","1002","12520101","125201","0","0","0","0","0","8","0","1001","0","0","1","1002","0","0","1001","0","1001"
"1","1","0","3","1002","12530101","125301","0","0","0","0","0","6","0","1001","0","0","0","1002","0","0","0","0","1001"
"1001","1","0","2","1001","12540101","125401","0","0","0","0","0","7","0","1002","0","0","1","1","0","0","0","0","1002"
"1","1","1002","6","1002","12550101","125501","1","1","0","0","0","15","1002","1001","0","1","1","1002","0","0","1001","1001","1001"
"1","1","0","4","1001","12560101","125601","0","0","0","0","0","7","0","1001","0","0","1","1002","0","0","0","0","1002"
"1002","1","0","3","1002","12570101","125701","0","1001","0","0","0","10","1002","1001","0","0","1","1001","0","0","1002","0","1001"
"1002","1001","0","5","1002","12580101","125801","0","1","0","0","0","9","0","1","0","0","1002","1","0","0","1001","0","2001"
"1","1","0","4","1001","12580102","125801","0","0","0","0","0","8","0","1002","0","0","1001","1002","0","0","1","0","1002"
"1","1","0","4","1001","12580103","125801","0","0","0","0","0","8","0","1002","0","0","1001","1002","0","0","1","0","1002"
"1001","1001","0","5","1002","12600101","126001","0","1","0","0","0","10","1001","1","0","0","1001","1","0","0","1002","0","2001"
"1","1","0","4","1001","12600102","126001","0","1001","0","0","0","9","0","1001","0","0","1002","1001","0","0","1","0","1002"
"1","1","0","4","1001","12600103","126001","0","1001","0","0","0","9","0","1001","0","0","1002","1001","0","0","1","0","1002"
"1002","1002","0","4","1001","12610101","126101","0","0","0","0","0","7","0","1","0","0","1","1001","0","0","0","0","2001"
"1001","1","0","3","1002","12610102","126101","0","0","0","0","0","6","0","1002","0","0","0","1","0","0","0","0","1001"
"1001","1","0","3","1002","12610103","126101","0","0","0","0","0","6","0","1002","0","0","0","1","0","0","0","0","1001"
"1001","2001","0","3","1001","12620101","126201","0","1001","0","0","0","9","0","1002","0","0","1002","1","0","0","2001","0","1002"
"1","1","0","4","1001","12630101","126301","0","0","0","0","0","8","0","1001","0","0","1001","1","0","0","1","0","1002"
"1002","1","0","3","1001","12640101","126401","0","0","0","0","0","7","0","1001","0","0","1002","1","0","0","0","0","1002"
"2002","2002","0","8","2001","12640102","126401","0","2003","0","0","0","9","0","2001","0","0","2003","2001","0","0","2003","0","2002"
"1","1002","0","3","1001","12650101","126501","0","0","0","0","0","8","0","1001","0","0","1","1002","0","0","1001","0","2001"
"1002","1","0","3","1001","12660101","126601","0","0","0","0","0","6","0","1001","0","0","0","1","0","0","0","0","1002"
"1","1","0","3","1001","12670101","126701","0","0","0","0","0","6","0","1001","0","0","0","1002","0","0","0","0","1002"
"1002","1","0","3","1002","12680101","126801","0","1002","0","0","0","9","0","1001","0","0","1001","1","0","0","1","0","1001"
"1001","1","0","3","1","12690101","126901","0","0","0","0","0","7","0","1002","0","0","1002","1","0","0","0","0","1002"
"1","1","0","5","1002","12700101","127001","1002","1001","0","0","0","12","1","1002","0","0","1","1001","0","0","1002","1","1001"
"1","1001","0","4","1","12710101","127101","0","1","0","0","0","9","0","1001","0","0","1001","1002","0","0","1","0","1002"
"1","1","0","3","1002","12720101","127201","0","0","0","0","0","6","0","1001","0","0","0","1002","0","0","0","0","1001"
"1001","1001","0","4","1","12730101","127301","0","0","0","0","0","8","0","1002","0","0","1001","1","0","0","1","0","1002"
"1002","1","0","4","1001","12750101","127501","0","0","0","0","0","8","0","1001","0","0","1001","1","0","0","1","0","1002"
"1","1","0","3","1001","12760101","127601","0","1001","0","0","0","9","0","1002","0","0","1002","1001","0","0","1","0","1002"
"1001","1001","0","5","1","12770101","127701","0","1001","0","0","0","9","0","1","0","0","1002","1","0","0","1","0","1002"
"1001","1002","0","4","1","12780101","127801","0","1001","0","0","0","10","1002","1","0","0","1001","1","0","0","1","0","1001"
"1","1","0","4","1001","12790101","127901","0","1","0","0","0","10","1001","1002","0","0","1","1001","0","0","1002","0","1002"
"1002","1001","0","3","1002","12800101","128001","1002","1","0","0","0","11","1001","1","0","0","1001","1","0","0","1","0","1001"
"1","1","0","3","1001","12830101","128301","0","0","0","0","0","8","0","1001","0","0","1","1002","0","0","1001","0","1002"
"1002","1","0","4","1002","12840101","128401","0","0","0","0","0","8","0","1001","0","0","1001","1","0","0","1002","0","1001"
"1","1","0","3","1002","12850101","128501","0","1","0","0","0","10","1002","1001","0","0","1","1002","0","0","1001","0","1001"
"1002","1","0","3","1002","12870101","128701","0","1002","0","0","0","9","0","1001","0","0","1001","1","0","0","1","0","1001"
"1002","1","0","3","1002","12880101","128801","0","0","0","0","0","6","0","1001","0","0","0","1","0","0","0","0","1001"
"1001","1","0","3","1001","12890101","128901","1001","1","0","0","0","11","1","1002","0","0","1002","1","0","0","1001","0","1002"
"2001","1001","0","6","1002","12900101","129001","0","0","0","0","0","7","0","1002","0","0","1002","1001","0","0","0","0","1001"
"2001","2001","0","4","1002","12930101","129301","0","0","0","0","0","8","0","1001","0","0","1002","1001","0","0","2001","0","1001"
"1001","1002","0","4","1001","12940101","129401","0","0","0","0","0","8","0","1","0","0","1","1002","0","0","1001","0","2001"
"1002","1","0","5","1001","12950101","129501","0","1001","0","0","0","9","0","1001","0","0","1001","1","0","0","1","0","2001"
"2001","1001","0","4","1002","12960101","129601","0","0","0","0","0","6","0","1002","0","0","0","1001","0","0","0","0","2001"
"1002","1001","0","2","1002","12970101","129701","0","0","0","0","0","7","0","1","0","0","1001","1","0","0","0","0","2001"
"1001","1","0","5","1002","12980101","129801","1002","1001","0","0","0","11","1","1002","0","0","1001","1","0","0","1","0","1001"
"1001","1002","0","3","1001","12990101","129901","0","1","0","0","0","10","1001","1","0","0","1002","1","0","0","1001","0","1002"
"1002","1","0","4","1001","13000101","130001","0","0","0","0","0","8","0","1001","0","0","1001","1","0","0","1","0","2001"
"1001","1002","0","5","1001","13010101","130101","0","1002","0","0","0","9","0","1","0","0","1002","1","0","0","1","0","2001"
"1002","1","0","3","1002","13020101","130201","0","0","0","0","0","6","0","1001","0","0","0","1002","0","0","0","0","1001"
"1","1","0","10","1001","13070101","130701","1001","1002","0","0","0","13","1","1001","0","1001","1001","1002","0","0","1","1002","1002"
"1002","1","0","3","1002","13080101","130801","0","0","0","0","0","7","0","1001","0","0","1001","1","0","0","0","0","1001"
"1","1","0","2","1001","13090101","130901","0","0","0","0","0","6","0","1001","0","0","0","1001","0","0","0","0","1002"
"1","1002","0","4","1001","13100101","131001","0","0","0","0","0","7","0","1001","0","0","1","1002","0","0","0","0","1002"
"1","1001","0","4","1","13110101","131101","0","0","0","0","0","6","0","1","0","0","0","1001","0","0","0","0","1002"
"0","2001","0","2","2001","13120101","131201","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","2001"
"1001","1001","0","6","1001","13120102","131201","0","0","0","0","0","7","0","1001","0","0","2001","2001","0","0","0","0","1002"
"1001","1","0","4","1002","13160101","131601","0","0","0","0","0","6","0","1002","0","0","0","1","0","0","0","0","1001"
"1","1","0","4","1002","13170101","131701","0","0","0","0","0","7","0","1001","0","0","1","1002","0","0","0","0","1001"
"1002","1001","1","11","1002","13180101","131801","1002","1","0","0","0","15","1001","1","0","1001","1","1001","0","0","1001","1","2001"
"1001","1","0","6","1002","13190101","131901","0","1001","0","0","0","10","1002","1002","0","0","1002","1","0","0","1","0","1001"
"1","1","0","4","1001","13200101","132001","0","0","0","0","0","7","0","1002","0","0","1","1001","0","0","0","0","1002"
"1","1","0","4","1002","13210101","132101","0","0","0","0","0","8","0","1001","0","0","1001","1002","0","0","1","0","1001"
"2002","2001","0","3","2001","13210102","132101","0","0","0","0","0","5","0","2001","0","0","0","0","0","0","0","0","2002"
"1","1","0","4","1002","13220101","132201","0","0","0","0","0","6","0","1001","0","0","0","1002","0","0","0","0","1001"
"1001","1","0","3","1001","13230101","132301","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1002"
"1001","1002","0","3","1001","13240101","132401","0","0","0","0","0","6","0","1001","0","0","0","1001","0","0","0","0","2001"
"1","1002","0","3","1001","13250101","132501","0","0","0","0","0","7","0","1001","0","0","1002","1002","0","0","0","0","1002"
"1001","1","0","4","1002","13280101","132801","0","0","0","0","0","7","0","1002","0","0","1001","1","0","0","0","0","1001"
"1","1","0","4","1001","13290101","132901","0","1001","0","0","0","10","1","1002","0","0","1","1001","0","0","1002","0","2001"
"1","1001","0","4","1","13300101","133001","0","1001","0","0","0","9","0","1002","0","0","1","1001","0","0","1001","0","1001"
"1001","1001","0","4","1002","13310101","133101","0","0","0","0","0","8","0","1","0","0","1001","1","0","0","1","0","2001"
"1","1001","0","10","1","13320101","133201","1","1001","0","0","0","12","1002","1001","0","0","1001","1002","0","0","1","1001","1002"
"1002","1","0","5","1001","13350101","133501","1001","1001","0","0","0","11","1","1002","0","0","1001","1","0","0","1","0","1002"
"1002","1","0","5","1001","13360101","133601","0","1001","0","0","0","9","0","1001","0","0","1001","1","0","0","1","0","1002"
"1002","1001","0","5","1001","13370101","133701","0","1","0","0","0","9","0","1001","0","0","1","1001","0","0","1001","0","1002"
"1","1","0","3","1001","13380101","133801","0","1001","0","0","0","9","0","1001","0","0","1001","1002","0","0","1","0","1002"
"1","1001","0","11","1","13390101","133901","1001","1","0","0","0","13","1002","1001","0","1","1","1001","0","0","1001","1001","1001"
"1002","1","0","3","1002","13400101","134001","0","0","0","0","0","5","0","1001","0","0","0","0","0","0","0","0","1001"
"1","1","0","4","1001","13430101","134301","1001","1001","0","0","0","11","1","1002","0","0","1","1001","0","0","1002","0","1002"
"1001","1","0","4","1001","13440101","134401","0","0","0","0","0","8","0","1002","0","0","1001","1","0","0","1","0","1002"
"1001","1001","0","6","1002","13450101","134501","0","1","0","0","0","9","0","1","0","0","1","1002","0","0","1001","0","2001"
"1002","1","0","5","1001","13450102","134501","0","0","0","0","0","8","0","1001","0","0","1001","1","0","0","1","0","1002"
"1002","1","0","5","1001","13450103","134501","0","0","0","0","0","8","0","1001","0","0","1001","1","0","0","1","0","1002"
"1002","1","0","4","1001","13460101","134601","0","0","0","0","0","8","0","1","0","0","1","1001","0","0","1001","0","1002"
"1","1","0","4","1002","13470101","134701","1","1002","0","0","0","11","1001","1001","0","0","1001","1002","0","0","1","0","1001"
"1","1001","0","3","1002","13480101","134801","0","0","0","0","0","7","0","1002","0","0","1","1002","0","0","0","0","1001"
"1001","1","0","2","1001","13490101","134901","0","0","0","0","0","8","0","1002","0","0","1002","1","0","0","1","0","2001"
"1","1002","0","1","1","13490102","134901","0","0","0","0","0","7","0","1001","0","0","1","1002","0","0","0","0","1001"
"0","1001","0","4","1001","13490103","134901","0","0","0","0","0","4","0","2001","0","0","0","0","0","0","0","0","1001"
"1002","1002","0","10","1001","13500101","135001","1001","1002","0","0","0","11","1002","1001","0","0","1001","1002","0","0","1002","0","2002"
"1001","1002","0","3","1001","13510101","135101","0","0","0","0","0","7","0","1","0","0","1001","1","0","0","0","0","1002"
"1","1","0","5","1002","13520101","135201","0","1001","0","0","0","9","0","1002","0","0","1002","1001","0","0","1","0","1001"
"1","1","0","3","1002","13530101","135301","0","0","0","0","0","8","0","1001","0","0","1","1001","0","0","1002","0","1001"
"1","1001","0","4","1","13540101","135401","0","0","0","0","0","8","0","1001","0","0","1","1001","0","0","1002","0","1002"
"1","1001","0","2","1002","13710101","137101","0","0","0","0","0","6","0","1","0","0","0","1001","0","0","0","0","1001"
"1001","1","0","3","1002","17010101","170101","0","0","0","0","0","7","0","1","0","0","1002","1","0","0","0","0","1001"
"1001","1001","1001","4","1","18010101","180101","1001","1002","0","1","0","15","1","1002","0","1","1","1002","0","0","1001","1002","1001"
"1","1","1002","4","1002","18020101","180201","1","1","0","1","0","15","1002","1001","0","1001","1","1002","0","0","1001","1","1001"
"1002","1","0","3","1002","18030101","180301","1001","1001","0","0","0","12","1002","1001","0","0","1002","1001","0","0","1","1","1001"
"1","1","0","3","1002","18040101","180401","1002","1001","0","0","0","12","1","1002","0","0","1002","1001","0","0","1","1001","1001"
"1002","1002","1","5","1","18050101","180501","1","1001","0","1","0","17","1002","1001","1001","1","1002","1","1002","0","1","1002","1002"
"1","1002","1","4","1","18060101","180601","1002","1","0","1","0","16","1001","1001","0","1001","1001","1002","1002","0","1","1","1001"
"1001","1001","0","4","1","18070101","180701","1001","1001","0","0","0","12","1","1002","0","0","1001","1","0","0","1002","1","1002"
"1001","1","0","4","1001","18080101","180801","1001","1001","0","0","0","11","1002","1002","0","0","1002","1001","0","0","1","0","1002"
"1","1002","0","3","1","18090101","180901","0","1001","0","0","0","10","1","1001","0","0","1002","1001","0","0","1","0","1001"
"1","1","0","3","1001","18100101","181001","0","1001","0","0","0","9","0","1001","0","0","1","1001","0","0","1001","0","1002"
"1001","1","0","3","1001","18110101","181101","1002","1001","0","0","0","12","1","1002","0","0","1002","1","0","0","1","1001","1002"
"1","1","1001","9","1001","18120101","181201","1001","1001","0","0","0","15","1","1001","0","1002","1002","1001","0","0","1","1","2001"
"0","0","0","1","1","19130101","191301","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","1003","0","2","1003","19150101","191501","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1003","0","2","1003","19160101","191601","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1003","0","2","1003","19170101","191701","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1","0","2","1","19270101","192701","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20010001","200100","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20010101","200101","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20020001","200200","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1001","20030001","200300","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
