0fd0e9770db88280d3a3f6d0fb4edd5cd8970096ced9b7ccf6d725d8b29d8c4b,6e32842081df46c43df23d989e5e19254fcadcc9c01e121b102e03dcb2a22144,19f2ee0293279d31f8a171dead5632abfcb29cb29165e649036293d6a8d597f1,d9fb607b904d5186b527ae01cb1c8dded569afcb1df29d75373f6f44ce092d09,3a6a3012acb5a4a3ee1d4d0fb8a174335aabe6625eaea7d5062ff3f713ef72b9,1a5bfc032ce1d429290b2c7e1cec1a33ad3539efa33daee2872614a11ab8861d,bf41472db6438431773dc7fdb7f31b07f0be89e332fafe42a529d2efc03dbf3d,e7ef0ebb6100c60e13ae05f3548cd38386e19dde7a5744c6a5b7e661e4905833,bc367559f83cec9eaf7db50bc9d4e15e0ce0947423e790c05871bb86c23568f1,e7e8531b2947679b01d3f4878ae7e2781d9bbcfc682e8b9b9ad256444da42c2d,8a9870072d60e78259b26ca4bf04b291faecb525745ebe2e724cf589418cb15b,f26e52914a2f41473c02fa2af85bb5d9ae36f2b833eccfcb1786fbf5e9528895,282d131a4a9078f9cff5294001208ee6fcd6124f631ebf010608b0b83358ea4e,56b6a886b0811f0857df3ba5dc1ab81990f8a927f6440ad37f4babbba0b56452,9b6bf202e6c2bb8a6c4843bffd415e8285540f589596b14d463b5d81c659b470,8df496b23ce821d9cb7e9d4a75bfee876ca06b564d61c56775ab87ed0ca7e79f,06fe21500f4ed23ba27141f2e2cc10708e4649db0ca758df61baf2ca104ea903,4ae1a3955106f746f5cb9cb30f7515fab35edfb844786715e5d052cef8928059,9e1f5b44fae52258594df21dfe12e24a5e036f0b232b2e58e6c27fbbd47574b8,02d2a374864cf440e296aabc1b906cc574b09dd73985c162a0ca7d5dec4bb7db,c47797b1d4185ef2bb10daa3e4433b27a871768997037cbd4c68c6f82bb66cc8,21ae580c2a739cc3263105f18ed4a1076075ea8d18cab1bc63176a6713924d22,12f6959f86deca7e1a6a473265496961d80e78e9a56cf4891bb6b512eede4fe2,1712d8a94a5c8c112b31d64a45478eb7dd81c107aeef01063304d18bbefeca31,c606c1f7990a704743703a99fb64d503499a243f6dd32cf896d306ec9cf54023,14fc1d767d1f0105b732f059bd29692ecc064345c5336bf4feba5f820aa69708,a97adeab7ddf3236ad251b3769469781b05efdb5846aaaa2b10707fb7f4ec5c8,3b8ec91b549239872dcc7763492666e441912c4cfd3079c15d325fc73bf8d41a,5ed8754852b00b1b3568bf63e28ddf5c532928e5bc97f61785d3a6ff75cc28b4,63e3e508b57c33c64da37042bdcc778eb039abae9dc6d28915a1da9d15a9b7a9,24d95823143a0768efa402efc501571927e219c7a6b6854c34f3b845b5229480
"52","0","0","0","1","0","0","0","6","103522","3000","103522","26","0","0","0","0","0","0","25","3","女巫帽","在傳統的魔法師的帽子上\n加了能輔助魔力的配件。","0","115","34","0","0","0","0","0"
"55","0","0","0","1","0","0","0","0","103551","1400","103551","0","0","0","0","0","33","0","25","3","蛋白石耳環","蘊藏魔力的\n蛋白石耳環。\n能讓裝備者從身體內部湧出活力，\n使功擊力提升。","0","0","25","0","90","3","0","0"
"55","0","0","0","1","0","0","0","0","103552","3000","103552","0","0","0","0","0","44","0","25","3","獅鷲之羽飾","以上半身為鷹鷲，下半身為猛獅的\n格里芬之羽所製成的羽飾。\n因而寄宿著猙獰猛獸之力。","0","0","36","0","235","2","0","0"
"55","0","0","0","1","0","0","0","0","103553","4000","103553","0","0","0","0","0","54","0","25","3","緋紅鑽石","世界上極為罕見的緋紅色鑽石。\n據說是封進了龍的火焰，\n裝備後即猶如\n獲得烈火一般的力量。","0","70","46","0","0","4","0","0"
"58","0","0","0","1","0","0","0","3","103581","1400","103581","0","0","0","0","0","0","0","25","3","綠寶石耳環","蘊藏魔力的\n綠寶石耳環。\n能給予裝備者不屈不撓的精神力，\n使得防禦力進而上升。","0","180","25","0","0","3","0","0"
"58","0","0","0","1","0","0","0","4","103582","3000","103582","0","0","0","0","0","26","0","40","3","八芒星墜飾","八芒星象徵無限循環，\n能夠於大自然中吸收\n八種不同的元素。\n不斷的守護著裝備者。","0","0","37","0","0","5","0","0"
"58","0","0","0","1","0","0","0","5","103583","4000","103583","0","0","0","0","0","0","0","45","3","獅子王的守護","曾經被稱為獅子王的大王之物。\n生涯大半皆活躍於征戰之中的他，\n那份驍勇善戰，使大多數的人民\n對他抱持著敬畏之心，","0","270","46","0","0","5","0","0"
"61","0","0","0","1","25","0","0","0","103611","1400","103611","30","0","0","0","0","0","0","25","3","綠松石耳環","蘊藏魔力，\n以綠松石作成的耳環。\n能讓裝備者得到智慧，\n使魔法攻擊力上升。","0","0","25","0","0","0","0","0"
"61","0","0","0","1","0","0","0","5","103612","1400","103612","10","0","0","0","15","0","0","36","3","珍珠耳環","蘊藏魔力的\n珍珠耳環。\n能增加裝備者的集中力，\n進而提升魔力。","0","0","25","0","0","0","0","0"
"61","0","0","0","1","35","0","0","0","103613","3000","103613","39","0","0","0","0","0","0","41","3","魔法使眼鏡","賢者在探索龍脈時會裝備使用。\n會於研究大地中流動的氣脈，\n或是調查大陸的環境與狀態時使用。","0","0","36","0","0","0","0","0"
"61","0","0","0","1","0","0","0","3","103614","4000","103614","46","0","0","0","15","0","0","25","3","月桂樹的悲悽","精靈達芙妮將自身姿貌，轉化為\n月桂樹。傳聞深愛著她的太陽神．\n阿波羅，將月桂樹葉做為永恆的\n愛之印記，一直配戴在身上。","0","0","46","0","0","0","0","0"
"1","0","0","0","1","0","0","0","0","104011","7200","104011","0","0","0","0","0","73","0","100","4","天使之劍","據說是大天使所使用過的\n白銀之劍。\n具備將邪惡的存在消除的\n退魔之力。","0","165","48","0","0","0","0","0"
"1","0","0","0","1","15","0","0","0","104012","10000","104012","0","0","0","0","0","80","0","80","4","太陽劍","擁有太陽神．阿波羅的保護之力\n的劍。得到了此劍的人物，\n被譽為太陽王，並且得到的繁榮\n像名留青史一般，永遠留存。","0","70","52","0","0","0","0","0"
"1","0","0","0","1","0","0","0","0","104013","15000","104013","0","10","0","4","0","95","0","150","4","冰之大劍","能於斬擊的同時，\n一併發動冰之魔法來討伐敵人。\n因蘊含著冰之妖精的魔力，\n總是帶著陣陣寒氣。","0","0","52","0","0","0","0","0"
"1","0","0","2","1","0","0","0","0","104014","18000","104014","0","0","0","0","0","95","0","120","4","渾沌之劍","吸取了上萬活人鮮血的妖劍。\n只要被詛咒的話就會化為渴求鮮血\n的傀儡，若能駕馭它的話，就可獲得\n如鋼鐵般的力量。","0","140","58","0","0","0","0","0"
"4","0","0","2","1","0","0","0","0","104041","7200","104041","0","0","0","0","0","73","0","100","4","妖蝶之刀","一把沉睡在森林遺跡最深處的刀劍。\n傳聞中被此劍所選中之人，\n將會受到蝴蝶的指引，\n而得以抵達它所在之處。","0","80","49","0","0","0","0","0"
"4","0","0","0","1","0","0","0","0","104042","10000","104042","0","0","0","8","0","104","0","192","4","光輝之劍","接到光之女神．阿格萊亞神諭的\n刀匠，耗費了一生而鍛造的光之劍。\n以人類得以對抗魔神之武器為名，\n由威震八方的勇者持有。","0","0","52","0","0","0","0","0"
"4","0","0","0","1","0","0","0","0","104043","15000","104043","0","15","0","0","0","105","0","120","4","鷹神之煌劍","可支配廣闊天際的崇高的鷹神之劍。\n振臂一揮，就宛若鎖定獵物的老鷹，\n以魔力加速的那鋒刃，\n將會分毫不差地朝敵人的要害突擊。","0","0","52","0","0","0","0","0"
"4","0","0","0","1","0","0","0","0","104044","18000","104044","0","10","0","0","0","110","0","180","4","鳳凰刀","出現於日出之處並寄宿有鳳凰神之力\n纏繞之火會隨意志強度來變化。\n若是擁有強韌意志之人，\n則會化為可融化鐵的烈火。","0","0","58","0","100","0","0","0"
"7","0","0","0","1","25","0","0","0","104071","7200","104071","0","0","0","0","0","73","0","100","4","祕寶匕首","傳聞為某個矮人的名匠所造，\n且獻給了人類之王的短劍。\n採用非現存的礦物的未知素材。","0","0","48","0","0","0","0","0"
"7","0","0","0","1","0","0","0","0","104072","10000","104072","0","0","0","0","0","75","0","80","4","公主懷劍","那歷史上存續最悠久的小國王族，\n所相傳的短刀。代代皆以王女繼承，\n她們退去降臨的災禍魔惡，\n持續守護著國土的安寧。","0","50","53","0","300","0","0","0"
"7","0","0","0","1","0","0","0","5","104073","15000","104073","0","0","0","0","0","80","0","120","4","暗黑物質短劍","為肅清雙手沾染上禁忌，無法無天的\n邪惡魔法師，而製作的短劍。施加了\n能夠封印魔法發動的術式。","0","0","53","0","150","0","0","0"
"7","0","0","0","1","0","0","0","0","104074","18000","104074","0","0","5","0","0","84","0","160","4","獨角獸匕首","只有天真無邪的女性可使用的短劍。\n由於可拒各種汙穢於門外，\n因此抱有邪惡意志之人\n甚至無法觸碰。","0","100","59","0","150","0","0","0"
"10","0","0","0","1","25","0","0","0","104101","7200","104101","0","0","0","0","0","73","0","125","4","火焰拳套","以煉獄之焰鍛造而成的\n深紅拳套。\n從拳尖散射肆虐的業火，\n能將眼前的敵人徹底燒之殆盡。","0","0","50","0","0","0","0","0"
"10","0","0","0","1","0","0","0","0","104102","10000","104102","0","10","0","9","0","111","0","80","4","獅子王手套","被譽為獅子王的名君，\n曾使用過的黃金拳套。傳說此拳套\n能賦予使用者\n無限的力量，以及一騎當千的戰力。","0","0","52","0","0","0","0","0"
"10","0","0","0","1","0","0","0","0","104103","15000","104103","0","10","0","0","0","90","5","230","4","暴雪之爪","孤軍一人便壞滅萬人大軍的冰之女\n神的魔力，所封印的鉤爪。\n那刺骨的寒風，將如同遭遇暴雪般\n受冰寒的敵人的戰意給徹底抹滅。","0","0","52","0","0","0","0","0"
"10","0","0","0","1","0","0","0","4","104104","18000","104104","0","10","0","0","0","100","0","120","4","蒼雷拳","受勇猛的雷神所加護的護手。\n放出的蒼之雷擊不只可一瞬間\n電焦敵人，甚至連雷雲\n都能夠呼喚過來。","0","0","58","0","0","0","0","0"
"13","0","0","0","1","0","0","0","4","104131","7200","104131","0","0","0","0","0","73","0","145","4","雷光弓","英雄為擊倒那食人海龍，\n將雷之力封存於此弓之中。\n傳說那被電光纏繞著的箭矢，\n僅僅靠一擊便將那海龍給埋葬。","0","0","49","0","0","0","0","0"
"13","0","0","0","1","0","0","0","4","104132","10000","104132","0","0","0","4","0","75","0","80","4","天使之弓","古代的末日之戰時，\n大天使與惡魔一戰時所持的大弓。\n傳聞滿弦放出的一矢，\n便能夠貫穿地獄直抵冥河。","0","0","52","0","120","0","0","0"
"13","0","0","0","1","0","0","0","6","104133","15000","104133","0","15","0","0","0","75","0","120","4","月亮女神之弓","寄宿著狩獵女神的庇佑的弓。\n擁有對獵物百發百中\n和破魔效果的箭矢，\n僅一射便能徹底扭轉戰局。","0","0","52","0","0","0","0","0"
"13","0","0","0","1","0","0","0","4","104134","18000","104134","0","0","5","0","0","80","0","120","4","精靈樹之弓","以精靈樹為素材所製成的弓。\n弓內蘊涵精靈界的神聖魔力，\n擊出的箭擁有可貫穿\n各種敵人的威力。","0","0","58","0","60","0","0","0"
"16","0","0","0","1","0","0","0","0","104161","7200","104161","0","0","0","0","0","64","0","125","4","緋龍戟","以棲息於火山周遭的\n龍背上長的針刺所製成的戰戟。\n那鋒利的刃尖，因長年寄宿於\n龍之體內，而蘊含著火炎之力。","0","0","49","0","0","6","0","0"
"16","0","0","0","1","0","0","0","2","104162","10000","104162","0","0","0","0","0","68","0","80","4","皇后之矛","傳說中支配整個大陸的女王\n所使用的大戰戟。她擁著睿智\n才華，在長年征戰之下，以此\n戰戟之力將整座大陸囊括懷中。","0","0","53","0","0","5","0","0"
"16","0","0","0","1","0","0","0","2","104163","15000","104163","0","5","0","0","0","85","0","205","4","暴風權杖","傳說中的槍騎士所持有的名戟。\n只要一揮舞，那真空之刃便會\n捲起旋風，無須以刃直接碰觸\n也能將敵人一網打盡。","0","0","53","0","0","3","0","0"
"16","0","0","0","1","0","0","0","2","104164","18000","104164","0","0","0","3","0","80","0","120","4","蓋亞戰斧","受大地母神所加護的槍。\n槍身絕不會斷裂缺損或粉碎。\n那份強韌會寄宿在持有者體內，使\n臂力得到驚人的成長。","0","0","59","0","0","3","0","0"
"19","0","0","0","1","0","0","0","0","104191","7200","104191","0","0","0","0","0","91","0","100","4","紫龍斧","各地集結的英傑們齊心，將\n威脅世間的邪龍封印於此斧之中。\n寄宿著龍之魂的這把斧頭，\n能夠釋放出造成災害禍殃的能量。","0","0","49","0","0","0","0","0"
"19","0","0","0","1","0","0","0","0","104192","10000","104192","0","0","0","0","0","97","0","105","4","地獄火之斧","封印了地獄之火的雙刃斧。那外觀\n樣貌如同鮮血般赤紅，\n高舉一斬那紅蓮之火將會襲向敵人，\n將對方連骨帶肉給燒之殆盡。","0","0","53","0","0","0","0","0"
"19","0","0","0","1","0","0","0","0","104193","15000","104193","0","0","0","0","0","114","0","150","4","戰女王之烈斧","總是君臨於最前線的女王的戰斧。\n雖擁有著超乎想像的重量，但被此\n斧所認定之人將能輕易操使。\n此斧能一擊打破牢固的城門。","0","0","53","0","0","0","0","0"
"19","0","0","0","1","0","0","0","0","104194","18000","104194","0","10","0","0","0","120","0","120","4","水靈破壞者","水之精靈注入精靈之力的斧頭。\n雖然很輕，但卻相當鋒利，\n即使只是接觸到就有可能使得礦物\n一分為二。","0","0","59","0","0","0","0","0"
"22","0","0","0","1","0","0","0","0","104221","7200","104221","91","0","0","0","0","0","0","120","4","狂怒之杖","因妻子被殺害，而化為復仇之鬼\n的魔法師所持的法杖。\n他將自身的憤恨注於此杖之上，\n把所有與妻之死有關之人抹殺殆盡。","0","0","48","0","0","0","0","0"
"22","0","0","1","1","0","0","0","0","104222","10000","104222","92","0","0","0","0","0","0","80","4","太陽之杖","遠古的賢人們，集結太陽的碎片\n所製成的神祕之杖。\n傳聞被此法杖認定的人，\n將會被賦予全知全能之力。","0","0","52","0","0","0","0","0"
"22","0","0","0","1","0","0","0","0","104223","15000","104223","104","0","0","0","0","0","0","120","4","司法之神的錫杖","據說是司掌正義、和平與真實之神，\n所持有的錫杖。\n傳聞得到此錫杖之人，\n將會被被託付神之示諭。","5","0","52","0","0","0","0","0"
"22","0","0","1","1","0","0","0","0","104224","18000","104224","108","0","0","0","0","0","0","280","4","大惡魔法杖","寄宿有高等惡魔之魂的杖。\n對敵人毫不留情，\n只要施展擊倒敵人的魔法\n便能發揮其真正價值。","5","0","58","0","100","0","0","0"
"25","0","0","0","1","0","0","0","4","104251","7200","104251","73","0","0","0","0","0","0","100","4","月光之杖","據說是月之女神在治療虔誠信徒的\n疾病時，所使用過的長杖。\n傳說畏懼著女神之力的死神，\n將此長杖給埋藏於下界之中。","0","0","49","0","0","0","0","0"
"25","0","0","0","1","0","0","0","4","104252","10000","104252","67","0","0","0","15","0","0","80","4","生命之杖","以被譽為生命之樹的巨大樹枝，\n所製造而成的奇蹟之杖。傳聞中\n只要一揮，連腐朽之木也能\n長出新芽，輕觸於地則能湧泉。","0","0","53","0","0","0","0","0"
"25","0","0","0","1","0","0","0","4","104253","15000","104253","77","0","0","0","0","0","5","230","4","不死鳥之杖","擁有不死鳥庇護的神聖之杖。\n能獲得無窮的魔力，\n因魔力不會用盡，\n可無止境地盡情施展魔法。","0","0","53","0","0","0","0","0"
"25","0","0","0","1","0","0","0","4","104254","18000","104254","86","0","0","0","5","0","0","120","4","大天使之杖","受滿溢慈愛的天使所加護的杖。\n由於可回應憐愛他人的情感，\n因此幫助同伴的魔法的效果\n將明顯地提升。","0","0","58","0","100","0","0","0"
"28","0","0","0","1","0","0","0","2","104281","7200","104281","0","0","0","0","0","20","0","120","4","隱身鎧衣","施加了隱身魔法的特殊鎧甲。\n據說是某國的公主因陷入了\n一場不被允許的戀愛，\n在與戀人私奔時使用的鎧甲。","0","450","51","0","0","2","0","0"
"28","0","0","0","1","25","0","0","2","104282","10000","104282","0","0","0","0","0","25","0","172","4","祕銀脛甲","當富有銀之光輝與鋼之強悍，\n的稀有金屬，碰上當代首屈一指\n的名匠，則誕生出兼具外貌與\n強韌的至高無上的鎧甲。","0","250","52","0","0","3","0","0"
"28","0","0","0","1","0","0","0","4","104283","15000","104283","0","10","0","0","0","35","0","200","4","十字軍板甲","以神之名義驅逐了異教徒，\n高明遠播的勇者所穿著的鎧甲。\n被賦予著神的恩惠與庇祐之鎧，\n唯有擁有純淨之魂的人才能獲得。","0","150","54","0","0","5","0","0"
"28","0","0","0","1","0","0","0","3","104284","18000","104284","0","10","0","0","0","44","0","280","4","緋紅鎧甲","由黑暗女帝贈送，為護國而戰的\n騎士公主所持有的紅色鎧甲。\n其神聖光輝使敵人膽寒，\n能給予民眾勇氣。","0","160","58","0","0","4","0","0"
"31","0","0","0","1","0","0","0","4","104311","7200","104311","0","0","0","0","0","0","0","155","4","天使盔甲","天使們在征戰時所使用的鎧甲。\n低等級惡魔連接近此鎧甲都辦不到，\n只是被那白銀所反射的光芒給照耀，\n就會被消滅。","0","450","51","0","0","5","0","0"
"31","0","0","0","1","0","0","0","4","104312","10000","104312","0","0","0","0","0","0","0","125","4","朱紅鎧甲","以單騎赴敵而獻上自身之命，\n那瘋狂戰士之魂所寄宿的鎧甲。\n著此鎧甲於身者，\n將能得到那戰鬼之力。","0","300","52","0","400","4","0","0"
"31","0","0","0","1","0","0","0","10","104313","15000","104313","0","0","0","0","0","0","0","252","4","紫羅蘭盔甲","被視為戰場的死神而遭人畏懼的\n大將軍，所配備的美麗鎧甲。\n敵軍兵將光是看見那菫色的甲冑，\n便將無心再戰且落荒而逃。","0","300","54","0","0","4","0","0"
"31","0","0","1","1","0","0","0","10","104314","18000","104314","0","0","0","0","0","0","0","330","4","龍威戰甲","屠龍英雄所愛用的重鎧甲。\n以龍為概念所設計的特厚裝甲，\n據說能夠防護斬釘截鐵的爪擊，\n以及灼熱的龍之吐息。","0","100","58","0","0","7","0","0"
"34","0","0","0","1","0","0","0","2","104341","7200","104341","0","0","0","0","0","10","0","190","4","月下之法衣","神官受王之敕令而賭上性命，\n所製作的絢麗法衣。傳聞因\n此衣是於月光中縫製而成，只要\n被月光照耀，便會發出七彩光芒。","0","360","51","0","325","2","0","0"
"34","1","0","0","1","0","0","0","3","104342","10000","104342","0","0","0","0","0","35","0","150","4","隱者服飾","世俗譽之為隱士，窺視了魔道\n深淵之人所著的衣物。\n以滲入魔力的絲與線\n縫製而成。","0","180","52","0","0","5","0","0"
"34","0","0","0","1","0","0","0","2","104343","15000","104343","0","10","0","0","0","45","0","270","4","蒼天長袍","若為了人民，即便是對神也會刀劍\n相向，抱有義俠之志的術士穿的長袍\n蘊含著至高無上光輝的天之庇護，\n將會賦予裝備者鋼鐵般的意志。","0","200","54","0","0","3","0","0"
"34","0","0","0","1","0","0","0","0","104344","18000","104344","0","0","0","0","0","30","0","330","4","暗黑懼袍","黑暗女帝身穿的衣裳。\n潛伏如黑暗的意念，\n能夠魅惑任何魔物，\n施予眾人恐怖。","0","200","58","0","250","7","0","0"
"37","0","0","0","1","0","0","0","4","104371","7200","104371","47","0","0","4","0","0","0","120","4","大魔導師長袍","將人生奉獻給魔道的大魔導師，\n所穿過的長袍。\n因為曾經的持有者的強大力量，\n依舊持續散發著不祥的魔力。","0","165","51","0","0","2","0","0"
"37","0","0","0","1","0","0","0","4","104372","10000","104372","37","0","0","0","5","0","0","141","4","聖者長袍","與天使們一同\n與惡魔對峙的聖者，\n所身穿的長袍。\n這份崇高已達神話的領域。","0","240","52","0","0","2","0","0"
