350c2736ffd8ff2be936dd9a83336a11b966f198ff44a08272bdd5e65a999602,2c2a6744a5b2421f0b0f2369320b6ce4d9ef0a65d68695fea7d24ba141eea90c,f0c94135a20f189b98990741fce85056e0049410f45ae3b20da12445a838b6f0,754234af306326a46f376b4e05cad0e62b1b1fa2d5f4a4c3e24f5e5abd836053,c6f304f9098abc4b223d35127cd7b5f155d8622ec2877cc90877cbca628d997f,ea052cb414c4010a9c1b454c5e40201f50adad384f47c8365f7cadc02f5a8d87,634db7cced186011310f63e87a5f09e5a5e60b3c23cc1a9c34fccb64b0d228a5,ba5e5398feeb3a81175b35dc924d94d297de8a331fc1bb309ef892791096b8fb,1e8a477c1dc52c04e7549c0be34a8af1b55c07989d14e9b41f3d3821d6ef7b69,f6e42491ffd45fddb15491b5e8f6f6f99b782f35c736bfe874f105fb977246b0,3503863126a6fbed898c6b87e96011e5d4a55272f6c916ab7af8b7809e7fa8d7
"20131","100711","travel_topdrama_r_2000_idle_anger","-68","1","-42","0.8","1","1201310002","102","0"
"20131","0","mana","-75","5","0","1","0","1201310003","110","0"
"20131","","","","91","","","0","1201310004","",""
"20131","0","","","93","","","10","1201310005","",""
"20131","","","","101","","","1201310005","1201310006","",""
"20131","none","","","3","","0","0","1201310007","0",""
"20131","","","","91","","","0","1201310008","",""
"20132","103","","","13","","","104411","1201320001","",""
"20132","104","","","13","","","100711","1201320002","",""
"20132","travel_topdrama_r_2000_talk_doya_in","","1","3","travel_topdrama_r_2000_talk_doya_loop","0.2","104411","1201320003","0",""
"20132","vo_travel_talk_20013_00","","","21","0","","vo_travel_talk","1201320004","0",""
"20132","差不多該開始準備紮營了呢。\n但是食材只能就地取材了呢，\n要捕捉動物還是要採山菜呢……","0","1","11","1","0","104411","1201320005","10","0"
"20132","","","","91","","","0","1201320006","",""
"20132","travel_topdrama_r_2000_idle_doya","","","3","","0.2","104411","1201320007","1",""
"20132","travel_topdrama_r_2000_talk_anger","","1","3","","0.2","100711","1201320008","1",""
"20132","vo_travel_talk_20013_01","","","21","0","","vo_travel_talk","1201320009","0",""
"20132","唉～！？宮子不想吃那種東西！\n宮子的三餐都要吃布丁～！\n在附近找出布丁來～！","0","1","11","1","0","100711","1201320010","10","0"
"20132","","","","91","","","0","1201320011","",""
"20132","travel_topdrama_r_2000_idle_anger","","","3","","0.2","100711","1201320012","1",""
"20132","travel_topdrama_r_2000_talk_doya_in_surprise","","1","3","travel_topdrama_r_2000_talk_doya_loop_surprise","0.2","104411","1201320013","0",""
"20132","vo_travel_talk_20013_02","","","21","0","","vo_travel_talk","1201320014","0",""
"20132","不要強求不存在的東西呀。\n而且在忍耐完成工作後的布丁\n可是特別美味的喔。現在就忍忍吧。","0","1","11","1","0","104411","1201320015","10","0"
"20132","","","","91","","","0","1201320016","",""
"20132","travel_topdrama_r_2000_idle_doya_surprise","","","3","","0.2","104411","1201320017","1",""
"20132","","","","112","","","","1201320018","",""
"20132","","","","91","","","0","1201320019","",""
"20141","102511","travel_topdrama_r_2000_idle_sad","-68","1","42","0.8","1","1201410001","102","1"
"20141","102811","travel_topdrama_r_2000_idle_normal","-68","1","-42","0.8","1","1201410002","101","0"
"20141","0","mana","-75","5","0","1","0","1201410003","110","0"
"20141","","","","91","","","0","1201410004","",""
"20141","0","","","93","","","10","1201410005","",""
"20141","","","","101","","","1201410005","1201410006","",""
"20141","none","","","3","","0","0","1201410007","0",""
"20141","","","","91","","","0","1201410008","",""
"20142","103","","","13","","","102511","1201420001","",""
"20142","104","","","13","","","102811","1201420002","",""
"20142","travel_topdrama_r_2000_talk_sad_in","","1","3","travel_topdrama_r_2000_talk_sad_loop","0.2","102511","1201420003","0",""
"20142","vo_travel_talk_20014_00","","","21","0","","vo_travel_talk","1201420004","0",""
"20142","前方OK、後方OK，左右也OK……！\n在這次冒險，要讓大小姐知道\n我不只是光會出包的……呀啊！？","0","1","11","1","0","102511","1201420005","10","0"
"20142","","","","91","","","0","1201420006","",""
"20142","travel_topdrama_r_2014_falldown","","1","3","travel_topdrama_r_2000_idle_sad_cry","0.2","102511","1201420007","0",""
"20142","travel_topdrama_r_2000_talk_surprise2_in","","1","3","travel_topdrama_r_2000_talk_surprise2_loop","0.2","102811","1201420008","0",""
"20142","vo_travel_talk_20014_01","","","21","0","","vo_travel_talk","1201420009","0",""
"20142","危險……！被石頭絆倒了嗎？\n真是的，要小心點唷？\n我可是很依賴妳的唷。","0","1","11","1","0","102811","1201420010","10","0"
"20142","","","","91","","","0","1201420011","",""
"20142","travel_topdrama_r_2000_idle_arm_crossed","","","3","","0.2","102811","1201420012","1",""
"20142","travel_topdrama_r_2000_talk_sad_loop_cry","","","3","","0.2","102511","1201420013","1",""
"20142","vo_travel_talk_20014_02","","","21","0","","vo_travel_talk","1201420014","0",""
"20142","嗚嗚，非常感謝……！\n為了回應大小姐的期待，\n之後會只注意腳邊走路！","0","1","11","1","0","102511","1201420015","10","0"
"20142","","","","91","","","0","1201420016","",""
"20142","travel_topdrama_r_2000_idle_sad_cry","","","3","","0.2","102511","1201420017","1",""
"20142","d","","","112","","","","1201420018","",""
"20142","","","","91","","","0","1201420019","",""
"20151","103211","travel_topdrama_r_2000_idle_arm_crossed","-68","1","42","0.8","1","1201510001","101","1"
"20151","103411","travel_topdrama_r_2000_idle_normal","-68","1","-42","0.8","1","1201510002","102","0"
"20151","0","mana","-75","5","0","1","0","1201510003","110","0"
"20151","","","","91","","","0","1201510004","",""
"20151","0","","","93","","","10","1201510005","",""
"20151","","","","101","","","1201510005","1201510006","",""
"20151","none","","","3","","0","0","1201510007","0",""
"20151","","","","91","","","0","1201510008","",""
"20152","103","","","13","","","103211","1201520001","",""
"20152","104","","","13","","","103411","1201520002","",""
"20152","travel_topdrama_r_2000_talk_arm_crossed_in","","1","3","travel_topdrama_r_2000_talk_arm_crossed_loop","0.2","103211","1201520003","0",""
"20152","vo_travel_talk_20015_00","","","21","0","","vo_travel_talk","1201520004","0",""
"20152","雖然走路冒險也不錯，\n但會不會太費力了。\n對了！把飛空艇叫過來……","0","1","11","1","0","103211","1201520005","10","0"
"20152","","","","91","","","0","1201520006","",""
"20152","travel_topdrama_r_2000_idle_arm_crossed","","","3","","0.2","103211","1201520007","1",""
"20152","travel_topdrama_r_2000_talk_sad_in_surprise2","","1","3","travel_topdrama_r_2000_talk_sad_loop_surprise2","0.2","103411","1201520008","0",""
"20152","vo_travel_talk_20015_01","","","21","0","","vo_travel_talk","1201520009","0",""
"20152","不行不行，秋乃絕對不行！\n最近已經支出了不少消費了，\n飛那麼長的距離的話會破產的！","0","1","11","1","0","103411","1201520010","10","0"
"20152","","","","91","","","0","1201520011","",""
"20152","travel_topdrama_r_2000_idle_normal","","","3","","0.2","103411","1201520012","1",""
"20152","travel_topdrama_r_2000_talk_doya_in_surprise","","1","3","travel_topdrama_r_2000_talk_doya_loop_surprise","0.2","103211","1201520013","0",""
"20152","vo_travel_talk_20015_02","","","21","0","","vo_travel_talk","1201520014","0",""
"20152","哈，真沒辦法呢。\n那麼就轉換下心情，悠閒地\n享受冒險吧♪","0","1","11","1","0","103211","1201520015","10","0"
"20152","","","","91","","","0","1201520016","",""
"20152","travel_topdrama_r_2000_idle_doya_surprise","","","3","","0.2","103211","1201520017","1",""
"20152","","","","112","","","","1201520018","",""
"20152","","","","91","","","0","1201520019","",""
"20161","101611","travel_topdrama_r_2000_idle_kyapi","-68","1","42","0.8","1","1201610001","101","1"
"20161","101811","travel_topdrama_r_2000_idle_wish_joy","-68","1","-42","0.8","1","1201610002","102","0"
"20161","0","mana","-75","5","0","1","0","1201610003","110","0"
"20161","","","","91","","","0","1201610004","",""
"20161","0","","","93","","","10","1201610005","",""
"20161","","","","101","","","1201610005","1201610006","",""
"20161","none","","","3","","0","0","1201610007","0",""
"20161","","","","91","","","0","1201610008","",""
"20162","103","","","13","","","101611","1201620001","",""
"20162","104","","","13","","","101811","1201620002","",""
"20162","travel_topdrama_r_2000_talk_kyapi_in","","1","3","travel_topdrama_r_2000_talk_kyapi_loop","0.2","101611","1201620003","0",""
"20162","vo_travel_talk_20016_00","","","21","0","","vo_travel_talk","1201620004","0",""
"20162","吶吶吶！\n大家一起拍個紀念照吧？\n之後回顧時的一定感人的！","0","1","11","1","0","101611","1201620005","10","0"
"20162","","","","91","","","0","1201620006","",""
"20162","travel_topdrama_r_2000_idle_kyapi","","","3","","0.2","101611","1201620007","1",""
"20162","travel_topdrama_r_2000_talk_wish_loop_joy","","","3","","0.2","101811","1201620008","1",""
"20162","vo_travel_talk_20016_01","","","21","0","","vo_travel_talk","1201620009","0",""
"20162","老師也贊成喔～我之後會讓妳記錄下\n這次的冒險的，\n到時候也貼上照片吧♪","0","1","11","1","0","101811","1201620010","10","0"
"20162","","","","91","","","0","1201620011","",""
"20162","travel_topdrama_r_2000_idle_wish_joy","","","3","","0.2","101811","1201620012","1",""
"20162","travel_topdrama_r_2000_talk_doya_in_faceAnger","","1","3","travel_topdrama_r_2000_talk_doya_loop_faceAnger","0.2","101611","1201620013","0",""
"20162","vo_travel_talk_20016_02","","","21","0","","vo_travel_talk","1201620014","0",""
"20162","咦，真的假的……？\n完蛋了～完全當成是在觀光，\n都沒做記錄呀～！","0","1","11","1","0","101611","1201620015","10","0"
"20162","","","","91","","","0","1201620016","",""
"20162","travel_topdrama_r_2000_idle_doya_faceAnger","","","3","","0.2","101611","1201620017","1",""
"20162","","","","112","","","","1201620018","",""
"20162","","","","91","","","0","1201620019","",""
"20171","106511","travel_topdrama_r_2000_idle_doya","-68","1","42","0.8","1","1201710001","101","1"
"20171","106611","travel_topdrama_r_2000_idle_normal","-68","1","-42","0.8","1","1201710002","102","0"
"20171","0","mana","-75","5","0","1","0","1201710003","110","0"
"20171","","","","91","","","0","1201710004","",""
"20171","0","","","93","","","10","1201710005","",""
"20171","","","","101","","","1201710005","1201710006","",""
"20171","none","","","3","","0","0","1201710007","0",""
"20171","","","","91","","","0","1201710008","",""
"20172","103","","","13","","","106511","1201720001","",""
"20172","104","","","13","","","106611","1201720002","",""
"20172","travel_topdrama_r_2000_talk_doya_in","","1","3","travel_topdrama_r_2000_talk_doya_loop","0.2","106511","1201720003","0",""
"20172","vo_travel_talk_20017_00","","","21","0","","vo_travel_talk","1201720004","0",""
"20172","這樣出遠門也挺不錯的，\n途中遭遇到強力的魔物的話，\n說不定能打場不錯的架。","0","1","11","1","0","106511","1201720005","10","0"
"20172","","","","91","","","0","1201720006","",""
"20172","travel_topdrama_r_2000_idle_doya","","","3","","0.2","106511","1201720007","1",""
"20172","travel_topdrama_r_2000_talk_arm_crossed_in_sad","","1","3","travel_topdrama_r_2000_talk_arm_crossed_loop_sad","0.2","106611","1201720008","0",""
"20172","vo_travel_talk_20017_01","","","21","0","","vo_travel_talk","1201720009","0",""
"20172","還是老樣子的打架狂呢……\n我想快點把這麻煩的工作扔在一旁，\n迅速回到蘭德索爾呀。","0","1","11","1","0","106611","1201720010","10","0"
"20172","","","","91","","","0","1201720011","",""
"20172","travel_topdrama_r_2000_idle_arm_crossed_sad","","","3","","0.2","106611","1201720012","1",""
"20172","travel_topdrama_r_2000_talk_doya_in_surprise","","1","3","travel_topdrama_r_2000_talk_doya_loop_surprise","0.2","106511","1201720013","0",""
"20172","vo_travel_talk_20017_02","","","21","0","","vo_travel_talk","1201720014","0",""
"20172","喂喂，別說那麼無趣的話嘛\n確實這項工作挺辛苦的，但也因此\n保持愉快的心情是很重要的喔。","0","1","11","1","0","106511","1201720015","10","0"
"20172","","","","91","","","0","1201720016","",""
"20172","travel_topdrama_r_2000_idle_doya_surprise","","","3","","0.2","106511","1201720017","1",""
"20172","","","","112","","","","1201720018","",""
"20172","","","","91","","","0","1201720019","",""
"20181","118011","travel_topdrama_r_2000_idle_sad","-68","1","0","0.8","1","1201810001","101","1"
"20181","0","mana","-75","5","0","1","0","1201810002","110","0"
"20181","","","","91","","","0","1201810003","",""
"20181","0","","","93","","","10","1201810004","",""
"20181","","","","101","","","1201810004","1201810005","",""
"20181","none","","","3","","0","0","1201810006","0",""
"20181","","","","91","","","0","1201810007","",""
"20182","103","","","13","","","118011","1201820001","",""
"20182","travel_topdrama_r_2000_talk_sad_in","","1","3","travel_topdrama_r_2000_talk_sad_loop","0.2","118011","1201820002","0",""
"20182","vo_travel_talk_20018_00","","","21","0","","vo_travel_talk","1201820003","0",""
"20182","呼……呼……！\n我是個文官，原本像這樣的探索工作，\n並不在我的管轄範圍內啊……！","0","1","11","1","0","118011","1201820004","10","0"
"20182","","","","91","","","0","1201820005","",""
"20182","travel_topdrama_r_2000_talk_doya_in","","1","3","travel_topdrama_r_2000_talk_doya_loop","0.2","118011","1201820006","0",""
"20182","vo_travel_talk_20018_01","","","21","0","","vo_travel_talk","1201820007","0",""
"20182","既然是陛下親自下達的命令，\n我克蕾琪塔‧凱許！\n無論如何都會設法尋獲\n讓陛下心滿意足的大祕寶！","0","1","11","1","0","118011","1201820008","10","0"
"20182","","","","91","","","0","1201820009","",""
"20182","travel_topdrama_r_2000_talk_thinking","","","3","","0.2","118011","1201820010","1",""
"20182","vo_travel_talk_20018_02","","","21","0","","vo_travel_talk","1201820011","0",""
"20182","……而且如果空手而歸，\n感覺又會被祕書碎碎唸呀。\n我要瘋狂賺錢，\n好讓她啞口無言～！","0","1","11","1","0","118011","1201820012","10","0"
"20182","","","","91","","","0","1201820013","",""
"20182","travel_topdrama_r_2000_eieio_in","","1","3","travel_topdrama_r_2000_eieio_loop","0.2","118011","1201820014","0",""
"20182","","","","91","","","0","1201820015","",""
"20182","","","","112","","","","1201820016","",""
"20182","","","","91","","","0","1201820017","",""
"20191","106111","travel_topdrama_r_2000_idle_smile","-68","1","42","0.8","1","1201910001","101","1"
"20191","107011","travel_topdrama_r_2000_idle_doya_sad","-68","1","-42","0.8","1","1201910002","102","0"
"20191","0","mana","-75","5","0","1","0","1201910003","110","0"
"20191","","","","91","","","0","1201910004","",""
"20191","0","","","93","","","10","1201910005","",""
"20191","","","","101","","","1201910005","1201910006","",""
"20191","none","","","3","","0","0","1201910007","0",""
"20191","","","","91","","","0","1201910008","",""
"20192","103","","","13","","","106111","1201920001","",""
"20192","104","","","13","","","107011","1201920002","",""
"20192","travel_topdrama_r_2000_eieio_in","","1","3","travel_topdrama_r_2000_eieio_loop","0.2","106111","1201920003","0",""
"20192","vo_travel_talk_20019_00","","","21","0","","vo_travel_talk","1201920004","0",""
"20192","好──！跟似似花一起冒險囉！\n難得的機會，要做點什麼壞事嗎？\n去跟七冠吵架的話一定很受人注目！","0","1","11","1","0","106111","1201920005","10","0"
"20192","","","","91","","","0","1201920006","",""
"20192","travel_topdrama_r_2000_eieio_loop","","","3","","0.2","106111","1201920007","1",""
"20192","travel_topdrama_r_2000_talk_doya_in_sad","","1","3","travel_topdrama_r_2000_talk_doya_loop_sad","0.2","107011","1201920008","0",""
"20192","vo_travel_talk_20019_01","","","21","0","","vo_travel_talk","1201920009","0",""
"20192","哈……恕我鄭重拒絕。\n那種壞事應該要小心不被人發現，\n偷偷去做的唷。","0","1","11","1","0","107011","1201920010","10","0"
"20192","","","","91","","","0","1201920011","",""
"20192","travel_topdrama_r_2000_idle_doya_sad","","","3","","0.2","107011","1201920012","1",""
"20192","travel_topdrama_r_2000_talk_guts2_in_joy","","1","3","travel_topdrama_r_2000_talk_guts2_loop_joy","0.2","106111","1201920013","0",""
"20192","vo_travel_talk_20019_02","","","21","0","","vo_travel_talk","1201920014","0",""
