29de391532f05d745c0149b9d47ecaed08819d6037a2cdef6720af5cf07a11ca,c9452eeacd760ae1ddf83231021b78896debc8b917e5afe23a866ac4699a693a,ac30178de56a2ce2c44cdbd34113f847e85eecf8d05e00cc7b3b5345a677c3a7,a8c50112d95f46075e05d2aafa7c15b09494eea7a337527972c040213c9b69d5,e0931eb60ff08c66ddafa4954828a0556b80a1f2cb190ac76bb90f644e9ea755,55999cbcd3b5d5bc8dbe1b4afacde16154b905c5d06919d319b43ee9f2b87d28,8ac079fc54d87152cef65ce7d268a3b1805fddfe5df81d42b7290461390d3185,f119cbd8ca522ee186e4146659b66800915fe15903a485c992d78a6e9ad007ac,a00ade99ebfb162af32f1963e9d9d7399ba22b71480ba0a64cb218c1a2951b48,27c2e7a81d80c1c877e787db957dc7477f7b6698c80c2529e398ab22b495dae9,904bb87b41e1860bc1a2c5f41b082d705d2b483c0c0512aa7b5572f492338e19
"3","1","","nop_idle_normal_suprise1","510","","","103231","0.2","510048",""
"3","1","","nop_idle_normal_suprise1","510","","","104611","0.2","510049",""
"91","","","","510","","","510043","","510050",""
"3","1","","nop_idle_surprise1","510","","","104811","0.2","510051",""
"91","","","","510","","","510041","","510052",""
"11","7","0","嗯哼哼～♪\n麥酒麥酒喝到飽～！\n嘿嘿嘿，太棒了～！","510","1","0","103411","0","510053","0.5"
"3","1","","nop_10_yukari_04","510","","","103411","0.2","510054",""
"3","1","","nop_10_yukari_04","510","","","11","0.2","510055",""
"93","","","1","510","","","1.5","","510056",""
"3","0","0.2","nop_10_yukari_07","510","nop_10_yukari_06","1","103411","0.2","510057",""
"3","0","0.2","nop_10_yukari_07","510","nop_10_yukari_06","1","11","0.2","510058",""
"91","","","","510","","","510053","","510059",""
"12","1","0","6","510","1","0","103411","0","510060","0"
"11","7","0","這……已經和營養均衡沒什麼關係了，\n完全就是喝茫了喵……\n優花梨──！振作一點喵──！\n妳之後一定會後悔的喵──！","510","1","0","104611","0","510061","0.5"
"3","0","0.2","nop_10_tamaki_talk_doya_jitome","510","nop_10_tamaki_talk_doya_jitome_loop","1","104611","0.2","510062",""
"93","","","1","510","","","4.5","","510063",""
"3","0","0.2","nop_10_tamaki_guts_angry2","510","nop_10_tamaki_guts_angry2_loop","1","104611","0.2","510064",""
"93","","","1","510","","","2.5","","510065",""
"3","1","","nop_talk_anger2","510","","","104611","0.2","510066",""
"91","","","","510","","","510061","","510067",""
"3","1","","nop_idle_anger2","510","","","104611","0.2","510068",""
"11","6","0","大家鬧得真起勁呢。\n我很期待\n今年也會是個美好的一年哦～！","510","1","0","103231","0","510069","0.5"
"3","1","","nop_talk_joy3_blink","510","","","103231","0.2","510070",""
"93","","","1","510","","","2.5","","510071",""
"3","1","","nop_talk_joy1","510","","","103231","0.2","510072",""
"91","","","","510","","","510069","","510073",""
"3","1","","nop_idle_joy1","510","","","103231","0.2","510074",""
"93","","","0","510","","","0.5","","510075",""
"1","101","0","100911","511","-150","-255","1","1.95","511001","nop_idle_arm_crossed"
"1","100","1","101311","511","150","-255","1","1.95","511002","nop_idle_joy_normal"
"1","105","0","102711","511","-300","-275","1","1.95","511003","nop_idle_wish"
"1","104","1","105111","511","300","-275","1","1.95","511004","nop_idle_normal"
"93","","","0","511","","","0.5","","511005",""
"3","1","","nop_11_eriko_talk_wish","511","","","102711","0.2","511006",""
"21","0","","vo_drama_10082011_001","511","0","","vo_drama_10082011","","511007",""
"11","5","0","啊啊，是您呀。\n祝您新年快樂。\n今年也請多關照。\n嘻嘻……","511","1","0","102711","0","511008","0.5"
"93","","","1","511","","","2","","511009",""
"3","0","0.2","nop_bow2","511","nop_11_eriko_talk_wish","1","102711","0.2","511010",""
"93","","","1","511","","","3.5","","511011",""
"3","0","","nop_11_eriko_smile","511","","","102711","0.2","511012",""
"91","","","","511","","","511008","","511013",""
"3","1","","nop_idle_wish","511","","","102711","0.2","511014",""
"3","0","0","nop_11_anna_huhuStand_in","511","nop_11_anna_huhuStand_loop","1","100911","0.2","511015",""
"21","0","","vo_drama_10082011_002","511","0","","vo_drama_10082011","","511016",""
"11","8","0","哦哦，吉格魯特啊！\n這場新年會我玩得很開心哦！\n這不正是跨越毀滅後\n完美的黎明慶典嗎！","511","1","0","100911","0","511017","0.5"
"93","","","1","511","","","3","","511018",""
"3","0","0","nop_11_anna_ahahaStand_in","511","nop_11_anna_ahahaStand_loop","1","100911","0.2","511019",""
"91","","","","511","","","511017","","511020",""
"3","1","","nop_idle_arm_crossed","511","","","100911","0.2","511021",""
"3","1","","nop_talk_bitter","511","","","105111","0.2","511022",""
"21","0","","vo_drama_10082011_003","511","0","","vo_drama_10082011","","511023",""
"11","7","0","呵呵，今天承蒙你招待了。\n看起來你年底也過得很不得了呢。","511","1","0","105111","0","511024","0.5"
"93","","","1","511","","","2.5","","511025",""
"3","1","","nop_look_talk_normal","511","","","105111","0.2","511026",""
"91","","","","511","","","511024","","511027",""
"3","1","","nop_idle_normal","511","","","105111","0.2","511028",""
"3","1","","nop_talk_joy2","511","","","101311","0.2","511029",""
"21","0","","vo_drama_10082011_004","511","0","","vo_drama_10082011","","511030",""
"11","7","0","流夏姐也真是見外──\n明明只要呼叫上七七香一行人，\n大家就會衝過去幫忙了呢！","511","1","0","101311","0","511031","0.5"
"91","","","","511","","","511031","","511032",""
"3","1","","nop_idle_joy_normal","511","","","101311","0.2","511033",""
"3","0","0.2","nop_15_tsumugi_talk_arm_crossed","511","nop_15_tsumugi_talk_arm_crossed_loop","1","100911","0.2","511034",""
"21","0","","vo_drama_10082011_005","511","0","","vo_drama_10082011","","511035",""
"11","6","0","嗯！\n明明只要使出我們破壞的協奏曲，\n就能轟飛一切阻礙的！","511","1","0","100911","0","511036","0.5"
"91","","","","511","","","511036","","511037",""
"3","1","","nop_idle_arm_crossed","511","","","100911","0.2","511038",""
"3","1","","nop_talk_sad2","511","","","105111","0.2","511039",""
"21","0","","vo_drama_10082011_006","511","0","","vo_drama_10082011","","511040",""
"11","8","0","因為他們是要蒐集食材，\n所以轟飛是不行的吧。\n不過，因為去年大家是各自過年的，\n所以現在能這樣相聚，我很開心哦。","511","1","0","105111","0","511041","0.5"
"93","","","1","511","","","4","","511042",""
"3","1","","nop_talk_normal","511","","","105111","0.2","511043",""
"91","","","","511","","","511041","","511044",""
"3","1","","nop_idle_normal","511","","","105111","0.2","511045",""
"3","1","","nop_talk_sad2","511","","","102711","0.2","511046",""
"21","0","","vo_drama_10082011_007","511","0","","vo_drama_10082011","","511047",""
"11","7","0","但在這個會場……\n我感覺到有卑鄙小人\n想要糾纏您不放。\n不可原諒不可原諒不可原諒……","511","1","0","102711","0","511048","0.5"
"93","","","1","511","","","4.2","","511049",""
"3","1","","nop_talk_wish2","511","","","102711","0.2","511050",""
"93","","","1","511","","","0.2","","511051",""
"3","1","","nop_11_anna_idle_sad","511","","","100911","0.2","511052",""
"3","1","","nop_11_mitsuki_idle_arm_crossed","511","","","105111","0.2","511053",""
"3","1","","nop_11_nanaka_idle_wish","511","","","101311","0.2","511054",""
"91","","","","511","","","511048","","511055",""
"3","1","","nop_idle_wish2","511","","","102711","0.2","511056",""
"3","1","","nop_11_nanaka_talk_nervous","511","","","101311","0.2","511057",""
"21","0","","vo_drama_10082011_008","511","0","","vo_drama_10082011","","511058",""
"11","7","0","冷、冷靜點，惠理子大人？\n總之大家先想想暮光之都\n存在於哪裡吧？","511","1","0","101311","0","511059","0.5"
"93","","","1","511","","","3.5","","511060",""
"3","1","","nop_11_nanaka_talk_wish","511","","","101311","0.2","511061",""
"91","","","","511","","","511059","","511062",""
"3","1","","nop_11_nanaka_idle_wish","511","","","101311","0.2","511063",""
"93","","","0","511","","","0.5","","511064",""
"1","105","1","101831","512","150","-265","1","1.95","512001","nop_idle_wish"
"1","103","0","101611","512","-150","-255","1","1.95","512002","nop_idle_joy1"
"1","104","0","105011","512","-300","-275","1","1.95","512003","nop_idle_joy_normal"
"93","","","0","512","","","0.5","","512004",""
"12","0.5","","4","512","","","101611","0","512005",""
"3","1","","nop_idle_joy1_wink","512","","","101611","0.2","512006",""
"91","","","","512","","","512005","","512007",""
"21","0","","vo_drama_10082012_001","512","0","","vo_drama_10082012","","512008",""
"11","7","0","啊！秀才！\n新年快樂──！\n今年也請多指教囉！","512","1","0","101611","0","512009","0.5"
"3","1","","nop_12_suzuna_talk_surprise","512","","","101611","0.2","512010",""
"93","","","1","512","","","1","","512011",""
"3","0","0.2","nop_12_suzuna_smile","512","nop_12_suzuna_pose","1","101611","0.2","512012",""
"91","","","","512","","","512009","","512013",""
"3","0","0.1","nop_12_suzuna_pose_to_joy2","512","nop_idle_joy1","1","101611","0.2","512014",""
"21","0","","vo_drama_10082012_002","512","0","","vo_drama_10082012","","512015",""
"11","6","0","這場新年會還真棒。\n哎呀，既然邀請了\n像我這樣的淑女，\n就得有這樣的水準呢。","512","1","0","105011","0","512016","0.5"
"3","1","","nop_talk_joy1","512","","","105011","0.2","512017",""
"93","","","1","512","","","2","","512018",""
"3","0","0.2","nop_talk_arm_crossed","512","nop_talk_arm_crossed_loop","1","105011","0.2","512019",""
"91","","","","512","","","512016","","512020",""
"3","1","","nop_idle_arm_crossed","512","","","105011","0.2","512021",""
"21","0","","vo_drama_10082012_003","512","0","","vo_drama_10082012","","512022",""
"11","6","0","新年快樂。\n新年會真的很豪華呢。\n有好多人來，\n老師好緊張哦。","512","1","0","101831","0","512023","0.5"
"3","0","0.2","nop_bow","512","nop_talk_joy1","1","101831","0.2","512024",""
"93","","","1","512","","","4.5","","512025",""
"3","1","","nop_talk_bitter","512","","","101831","0.2","512026",""
"91","","","","512","","","512023","","512027",""
"3","1","","nop_idle_bitter","512","","","101831","0.2","512028",""
"21","0","","vo_drama_10082012_004","512","0","","vo_drama_10082012","","512029",""
"11","7","0","咦──？小伊緒太認真了！\n年菜這麼好吃，\n不好好享受就虧大了哦。對吧──？","512","1","0","101611","0","512030","0.5"
"3","1","","nop_talk_joy1","512","","","101611","0.2","512031",""
"91","","","","512","","","512030","","512032",""
"3","1","","nop_idle_joy_normal","512","","","101611","0.2","512033",""
"21","0","","vo_drama_10082012_005","512","0","","vo_drama_10082012","","512034",""
"11","7","0","為了度過新的一年，\n大人也需要像這樣\n喘息一下的哦。\n……應該啦。","512","1","0","105011","0","512035","0.5"
"3","1","","nop_talk_thinking","512","","","105011","0.2","512036",""
"93","","","1","512","","","4.5","","512037",""
"3","1","","nop_talk_worry","512","","","105011","0.2","512038",""
"91","","","","512","","","512035","","512039",""
"3","1","","nop_idle_normal","512","","","105011","0.2","512040",""
"21","0","","vo_drama_10082012_006","512","0","","vo_drama_10082012","","512041",""
"11","5","0","說到新的一年，\n大家，寒假作業\n有好好寫了嗎？\n老師很期待新學期哦。","512","1","0","101831","0","512042","0.5"
"3","1","","nop_talk_normal","512","","","101831","0.2","512043",""
"93","","","1","512","","","4.5","","512044",""
"3","1","","nop_talk_joy1","512","","","101831","0.2","512045",""
"3","1","","nop_12_misaki_stop","512","","","105011","5","512046",""
"3","1","","nop_12_suzuna_stop2","512","","","101611","5","512047",""
"91","","","","512","","","512042","","512048",""
"3","1","","nop_idle_joy1","512","","","101831","0.2","512049",""
"12","1.5","0","12","512","1","0","105011","0","512050","0"
"12","1.5","0","12","512","1","0","101611","0","512051","0"
"91","","","","512","","","0","","512052",""
"21","0","","vo_drama_10082012_007","512","0","","vo_drama_10082012","","512053",""
"11","6","0","作……業……？\n咦？有作業嗎？鈴奈？","512","1","0","105011","0","512054","0.5"
"3","1","","nop_talk_surprise2","512","","","105011","0.2","512055",""
"3","1","","nop_idle_surprise2","512","","","101611","0.2","512056",""
"93","","","1","512","","","2","","512057",""
"3","1","","nop_idle_sad3","512","","","101611","0.2","512058",""
"93","","","1","512","","","1","","512059",""
"3","1","","nop_talk_worry","512","","","105011","0.2","512060",""
"91","","","","512","","","512054","","512061",""
"3","1","","nop_idle_worry","512","","","105011","0.2","512062",""
"21","0","","vo_drama_10082012_008","512","0","","vo_drama_10082012","","512063",""
"11","5","0","……秀才！\n等等教我們\n作業怎麼寫～！","512","1","0","101611","0","512064","0.5"
"3","1","","nop_talk_tsun_pain","512","","","101611","0.2","512065",""
"93","","","1","512","","","3","","512066",""
"3","1","","nop_12_suzuna_talk_wish","512","","","101611","0.2","512067",""
"93","","","1","512","","","0.5","","512068",""
"3","1","","nop_12_suzuna_idle_wish","512","","","105011","0.2","512069",""
"91","","","","512","","","512064","","512070",""
"3","1","","nop_12_suzuna_idle_wish","512","","","101611","0.2","512071",""
"93","","","0","512","","","0.5","","512072",""
"93","","","0","512","","","0.5","","512073",""
"1","104","1","105331","513","150","-255","1","1.95","513001","nop_idle_normal"
"1","103","1","104511","513","-100","-280","1","1.95","513002","nop_idle_joy1"
"1","101","0","103031","513","-330","-180","1","1.95","513003","nop_idle_guts2"
"1","102","0","100811","513","-500","-270","1","1.95","513004","nop_idle_thinking"
"1","105","1","105511","513","600","-255","1","1.95","513005","nop_idle_sad"
"93","","","0","513","","","0.5","","513006",""
"21","0","","vo_drama_10082013_001","513","0","","vo_drama_10082013","","513007",""
"11","4","0","新年快樂！\n承蒙邀請，我們打擾了！\n話說啊，大家！\n還不快點排好隊！","513","1","0","105331","0","513008","0.5"
"3","0","0.2","nop_13_monica_talk_doya","513","nop_13_monica_talk_doya_loop","1","105331","0.2","513009",""
"93","","","1","513","","","5","","513010",""
"3","1","","nop_talk_anger2","513","","","105331","0.2","513011",""
"91","","","","513","","","513008","","513012",""
"3","1","","nop_idle_anger2","513","","","105331","0.2","513013",""
"3","1","","nop_walk_glad","513","","","104511","0.2","513014",""
"2","-255","","-150","513","1.9","","104511","","513015",""
"93","","","","513","","","0.3","","513016",""
"3","1","","nop_run","513","","","103031","0.2","513017",""
"2","-225","","-300","513","1.6","","103031","","513018",""
"93","","","","513","","","0.3","","513019",""
"3","1","","nop_walk_knmn","513","","","105511","0.2","513020",""
"2","-270","","400","513","1.3","","105511","","513021",""
"93","","","","513","","","0.3","","513022",""
"3","1","","nop_walk_kyapi","513","","","100811","0.2","513023",""
"2","-255","","-450","513","1","","100811","","513024",""
"3","0","0.2","nop_talk_doya","513","nop_idle_doya","1","105331","0.2","513025",""
"91","","","","513","","","513024","","513026",""
"4","","","0","513","","","104511","","513027",""
"3","1","","nop_idle_normal","513","","","104511","0.2","513028",""
"3","1","","nop_idle_normal","513","","","103031","0.2","513029",""
"3","1","","nop_idle_normal","513","","","105511","0.2","513030",""
"3","1","","nop_idle_normal","513","","","100811","0.2","513031",""
"91","","","","513","","","513015","","513032",""
"21","0","","vo_drama_10082013_002","513","0","","vo_drama_10082013","","513033",""
"11","4","0","將軍！新年快樂是也！\n居然有這麼多東國的年菜！\n簡直是天堂是也！","513","1","0","103031","0","513034","0.5"
"3","1","","nop_talk_joy1","513","","","103031","0.2","513035",""
"93","","","1","513","","","3","","513036",""
"3","1","","nop_talk_joy2","513","","","103031","0.2","513037",""
"93","","","1","513","","","3.5","","513038",""
"3","1","","nop_talk_memory","513","","","103031","0.2","513039",""
"91","","","","513","","","513034","","513040",""
"3","1","","nop_idle_memory2","513","","","103031","0.2","513041",""
"21","0","","vo_drama_10082013_003","513","0","","vo_drama_10082013","","513042",""
"11","5","0","呵呵。有叫上我，做得真是太好了。\n因為在這值得慶賀的新年裡，\n我閃耀的美貌是不可或缺的！","513","1","0","100811","0","513043","0.5"
"3","1","","nop_talk_thinking","513","","","100811","0.2","513044",""
"91","","","","513","","","513043","","513045",""
"3","1","","nop_idle_thinking","513","","","100811","0.2","513046",""
"21","0","","vo_drama_10082013_004","513","0","","vo_drama_10082013","","513047",""
"11","5","0","才剛過年，空花竟然就能在\n豪華料理與這麼多人面前被\n虐待狂先生玩弄羞辱……！\n嘻嘻嘻……嘻嘻嘻嘻嘻。","513","1","0","104511","0","513048","0.5"
"3","1","","nop_13_kuka_talk_memory1","513","","","104511","0.2","513049",""
"91","","","","513","","","513048","","513050",""
"3","1","","nop_13_kuka_idle_memory1","513","","","104511","0.2","513051",""
"21","0","","vo_drama_10082013_005","513","0","","vo_drama_10082013","","513052",""
"11","4","0","上次見到這麼多人，\n是公會競速賽的慶功宴那時候吧？\n真佩服閣下的人望啊。","513","1","0","105331","0","513053","0.5"
"3","1","","nop_talk_wish","513","","","105331","0.2","513054",""
"93","","","1","513","","","5","","513055",""
"3","0","0.2","nop_13_monica_talk_arm_crossed","513","nop_13_monica_talk_arm_crossed_loop","1","105331","0.2","513056",""
"91","","","","513","","","513053","","513057",""
"3","1","","nop_13_monica_idle_arm_crossed","513","","","105331","0.2","513058",""
"21","0","","vo_drama_10082013_006","513","0","","vo_drama_10082013","","513059",""
"11","4","0","能讓我在這裡\n向大家傳遞我的美貌，\n都是多虧有你哦。","513","1","0","100811","0","513060","0.5"
"3","0","0.2","nop_13_yuki_pose","513","nop_13_yuki_pose_loop","1","100811","0.2","513061",""
"93","","","1","513","","","5","","513062",""
"3","1","","nop_13_yuki_pose2_loop","513","","","100811","0.2","513063",""
"91","","","","513","","","513060","","513064",""
"3","1","","nop_13_yuki_pose3_loop","513","","","100811","0.2","513065",""
"21","0","","vo_drama_10082013_007","513","0","","vo_drama_10082013","","513066",""
"11","4","0","啊啊！大家的視線\n都在空花、空花身上……！\n到底會發生什麼事情呢！","513","1","0","104511","0","513067","0.5"
"3","1","","nop_13_kuka_talk_memory2","513","","","104511","0.2","513068",""
"91","","","","513","","","513067","","513069",""
"3","1","","nop_13_kuka_idle_memory2","513","","","104511","0.2","513070",""
"21","0","","vo_drama_10082013_008","513","0","","vo_drama_10082013","","513071",""
"11","5","0","不愧是將軍。\n這樣下去，統一天下就在眼前了是也！","513","1","0","103031","0","513072","0.5"
"3","1","","nop_talk_joy1","513","","","103031","0.2","513073",""
"91","","","","513","","","513072","","513074",""
"3","1","","nop_idle_joy1","513","","","103031","0.2","513075",""
"21","0","","vo_drama_10082013_009","513","0","","vo_drama_10082013","","513076",""
"11","6","0","現在是名為新年的好機會。\n大家來發表一下今年新希望吧。","513","1","0","105331","0","513077","0.5"
"3","1","","nop_talk_normal","513","","","105331","0.2","513078",""
"91","","","","513","","","513077","","513079",""
"3","1","","nop_idle_normal","513","","","105331","0.2","513080",""
"21","0","","vo_drama_10082013_010","513","0","","vo_drama_10082013","","513081",""
"11","4","0","我當然是魔法……不對，\n是要成為稱職的司令官！\n大家呢？","513","1","0","105331","0","513082","0.5"
"3","1","","nop_talk_thinking","513","","","105331","0.2","513083",""
"93","","","1","513","","","2.5","","513084",""
"3","1","","nop_talk_surprise2","513","","","105331","0.2","513085",""
"93","","","1","513","","","1","","513086",""
"3","0","0.2","nop_talk_doya","513","nop_talk_doya_loop","1","105331","0.2","513087",""
"93","","","1","513","","","2.75","","513088",""
"3","1","","nop_talk_joy1","513","","","105331","0.2","513089",""
"3","1","","nop_idle_normal_joy","513","","","105511","0.2","513090",""
"91","","","","513","","","513082","","513091",""
"3","1","","nop_idle_joy1","513","","","105331","0.2","513092",""
"21","0","","vo_drama_10082013_011","513","0","","vo_drama_10082013","","513093",""
"11","5","0","比起那個啊。\n我啊，就算是在新年也很美吧──\n是因為新年值得慶祝……不，\n是因為有我在，所以新年才值得慶祝吧？","513","1","0","100811","0","513094","0.5"
"3","1","","nop_talk_thinking","513","","","100811","0.2","513095",""
"93","","","1","513","","","2","","513096",""
"3","1","","nop_idle_normal_suprise1","513","","","105511","0.2","513097",""
"93","","","1","513","","","2","","513098",""
"12","1","0","12","513","1","0","105331","0","513099","0"
"3","1","","nop_idle_normal_bitter","513","","","105331","0.2","513100",""
"3","0","0.2","nop_13_yuki_pose4","513","nop_talk_arm_crossed_loop2","1","100811","0.5","513101",""
"93","","","1","513","","","4.5","","513102",""
"3","1","","nop_talk_memory","513","","","100811","0.2","513103",""
"91","","","","513","","","513094","","513104",""
"3","1","","nop_idle_memory2","513","","","100811","0.2","513105",""
"4","","","1","513","","","103031","","513106",""
"3","1","","nop_talk_surprise1","513","","","103031","0.2","513107",""
"12","0.1","0","4","513","1","0","103031","0","513108","0"
"91","","","","513","","","513108","","513109",""
"91","","","","513","","","513099","","513110",""
"21","0","","vo_drama_10082013_012","513","0","","vo_drama_10082013","","513111",""
"11","4","0","呀呀！\n那是流夏大姐頭釣到的魚！\n要是吃了一定就能出人頭地！\n能更靠近武士大師了是也！","513","1","0","103031","0","513112","0.5"
"93","","","1","513","","","5","","513113",""
"12","1","0","1","513","1","0","105331","0","513114","0"
"3","1","","nop_idle_normal_sad","513","","","105331","0.2","513115",""
"93","","","1","513","","","0","","513116",""
"3","1","","nop_talk_joy2","513","","","103031","0.2","513117",""
"91","","","","513","","","513112","","513118",""
"12","2","0","6","513","1","0","103031","0","513119","0"
"3","1","","nop_run","513","","","103031","0.2","513120",""
"2","-225","","-1350","513","5","0","103031","","513121",""
"91","","","","513","","","513114","","513122",""
"21","0","","vo_drama_10082013_013","513","0","","vo_drama_10082013","","513123",""
"11","4","0","啊啊，今年究竟會有什麼樣的羞辱\n在等著空花呢……\n啊啊，光是想了想，\n空花就……空花就……！","513","1","0","104511","0","513124","1.75"
"3","1","","nop_talk_memory","513","","","104511","0.2","513125",""
"93","","","1","513","","","7","","513126",""
"12","1","0","17","513","1","0","105331","0","513127","0"
"3","1","","nop_idle_jitome","513","","","105331","0.2","513128",""
"93","","","1","513","","","0.5","","513129",""
"3","0","0.2","nop_13_kuka_down_in","513","nop_13_kuka_down_loop","1","104511","0.2","513130",""
"91","","","","513","","","513124","","513131",""
"91","","","","513","","","513127","","513132",""
"21","0","","vo_drama_10082013_014","513","0","","vo_drama_10082013","","513133",""
"11","4","0","大家完全沒在聽我說話……\n但我不會挫敗的！\n我一定會成為能領導大家的優秀……\n嗯？話說怎麼好像少了一個人……","513","1","0","105331","0","513134","0.5"
"3","1","","nop_talk_sad3","513","","","105331","0.2","513135",""
"93","","","1","513","","","3.5","","513136",""
"3","0","0.2","nop_talk_guts3","513","nop_talk_guts3_loop","1","105331","0.2","513137",""
"93","","","1","513","","","3.5","","513138",""
"3","1","","nop_talk_sad2_cry","513","","","105331","0.2","513139",""
"93","","","1","513","","","3.5","","513140",""
"3","1","","nop_talk_sad","513","","","105331","0.2","513141",""
"91","","","","513","","","513134","","513142",""
"3","1","","nop_idle_sad","513","","","105331","0.2","513143",""
"21","0","","vo_drama_10082013_015","513","0","","vo_drama_10082013","","513144",""
"11","3","0","在、在這裡──！\n那個……前輩！今年我想改變一下\n自己害羞的性格……那個……\n今年也請多多子較！","513","1","0","105511","0","513145","3"
"3","1","","nop_run_sad","513","","","105511","0.2","513146",""
"2","-275","","350","513","1","","105511","","513147",""
"91","","","","513","","","0","","513148",""
"4","","","0","513","","","105331","","513149",""
"3","1","","nop_idle_surprise1","513","","","105331","0.2","513150",""
"12","2","","4","513","","","105331","40","513151",""
"3","1","","nop_13_ayumi_talk_sad","513","","","105511","0.2","513152",""
"93","","","1","513","","","7","","513153",""
"3","1","","nop_look_talk_wish","513","","","105511","0.2","513154",""
"93","","","1","513","","","7.5","","513155",""
"3","1","","nop_13_ayumi_talk_guts2_loop","513","","","105511","0.2","513156",""
"91","","","","513","","","513145","","513157",""
"93","","","0","513","","","0.5","","513158",""
"1","102","1","106831","514","150","-235","1","1.95","514001","nop_idle_normal"
"1","101","0","101131","514","-100","-235","1","1.95","514002","nop_idle_normal"
"5","104","0","1","514","-100","-235","1","1.95","514003","NoItem"
"1","100","0","104931","514","-250","-215","1","1.95","514004","nop_idle_normal"
"5","103","0","2","514","-250","-215","1","1.95","514005","NoItem"
"93","","","0","514","","","0.5","","514006",""
"21","0","","vo_drama_10082014_001","514","0","","vo_drama_10082014","","514007",""
"11","6","0","嗨，少年。新年快樂。\n能像這樣迎接新的一年，\n我非常愉快哦。","514","1","0","106831","0","514008","0.5"
"3","0","0.2","nop_look_smile","514","nop_talk_joy1","1","106831","0.2","514009",""
"93","","","1","514","","","2.4","","514010",""
"3","1","","nop_talk_thinking","514","","1","106831","0.2","514011",""
"91","","","","514","","","514008","","514012",""
"3","1","","nop_idle_arm_crossed","514","","","106831","0.2","514013",""
"21","0","","vo_drama_10082014_002","514","0","","vo_drama_10082014","","514014",""
"11","6","0","哥哥，親年快樂！\n身為妹妹，今年也請多指……","514","1","0","101131","0","514015","0.5"
"3","0","0.2","nop_look_smile","514","nop_14_rino_look_talk_joy4","1","101131","0.2","514016",""
"3","1","","nop_14_shizur_arm_crossed","514","","","104931","0.2","514017",""
"93","","","1","514","","","2.5","","514018",""
"3","0","0","nop_14_rino_headbutt","514","nop_14_rino_headbutt_loop","1","101131","0.2","514019",""
"3","0","0","nop_14_rino_headbutt","514","nop_14_rino_headbutt_loop","1","1","0","514020",""
"3","0","","nop_14_shizuru_headbutt","514","","","104931","0","514021",""
"3","0","","nop_14_shizuru_headbutt","514","","","2","0","514022",""
"3","1","","nop_idle_arm_crossed2","514","","","106831","0.2","514023",""
"91","","","","514","","","514015","","514024",""
"21","0","","vo_drama_10082014_003","514","0","","vo_drama_10082014","","514025",""
"11","6","0","弟弟！\n有好好吃年菜了嗎？\n讓姐姐來餵你吃哦！","514","1","0","104931","0","514026","0.5"
"3","1","","nop_14_shizuru_talk_joy","514","","","104931","0","514027",""
"3","0","","NoItem","514","","","2","0","514028",""
"93","","","1","514","","","2.5","","514029",""
"3","1","","nop_14_shizuru_talk_memory","514","","","104931","0.2","514030",""
"91","","","","514","","","514026","","514031",""
"21","0","","vo_drama_10082014_004","514","0","","vo_drama_10082014","","514032",""
"11","6","0","靜流姐！\n我也要！我也要照顧哥哥！\n妹妹有照顧哥哥的權利！","514","1","0","101131","0","514033","0.5"
"4","","","1","514","","","101131","","514034",""
"4","","","1","514","","","1","","514035",""
"3","0","","nop_shock_in","514","nop_shock_loop","1","101131","0","514036",""
"3","0","","NoItem","514","","","1","0","514037",""
"93","","","1","514","","","1.1","","514038",""
"3","0","0","nop_talk_guts3_NoBlink","514","nop_talk_guts3_loop","1","101131","0.2","514039",""
"91","","","","514","","","514033","","514040",""
"21","0","","vo_drama_10082014_005","514","0","","vo_drama_10082014","","514041",""
"11","7","0","哎呀……\n好了好了，妳們兩個。\n難得的新年耶。\n就不能好好相處嗎？","514","1","0","106831","0","514042","0.5"
"3","1","","nop_talk_surprise1","514","","","106831","0.2","514043",""
"93","","","1","514","","","1","","514044",""
"3","1","","nop_talk_joy1_sad","514","","","106831","0.2","514045",""
"91","","","","514","","","514042","","514046",""
"3","1","","nop_idle_normal","514","","","106831","0.2","514047",""
"21","0","","vo_drama_10082014_006","514","0","","vo_drama_10082014","","514048",""
"11","7","0","弟弟！\n來，這個，很好吃哦。\n張嘴！","514","1","0","104931","0","514049","0.5"
"3","1","","nop_14_shizuru_talk_joy","514","","","104931","0.2","514050",""
"93","","","","514","","","1","","514051",""
"3","0","0","nop_14_shizuru_feed_in","514","nop_14_shizuru_feed_loop","1","104931","0.2","514052",""
"3","0","0","nop_14_shizuru_feed_in","514","nop_14_shizuru_feed_loop","1","2","0","514053",""
"91","","","","514","","","514049","","514054",""
"21","0","","vo_drama_10082014_007","514","0","","vo_drama_10082014","","514055",""
"11","6","0","啊──！\n哥哥！\n這邊也很美味哦！\n請品嚐！","514","1","0","101131","0","514056","0.5"
"3","1","","nop_talk_anger2","514","","","101131","0.2","514057",""
"93","","","1","514","","","1","","514058",""
"3","1","","nop_14_rino_look_talk_joy4","514","","","101131","0.2","514059",""
"93","","","1","514","","","1","","514060",""
"3","0","0","nop_14_rino_feed_in","514","nop_14_rino_feed_loop","1","101131","0.2","514061",""
"3","0","0","nop_14_rino_feed_in","514","nop_14_rino_feed_loop","1","1","0","514062",""
"91","","","","514","","","514056","","514063",""
"21","0","","vo_drama_10082014_008","514","0","","vo_drama_10082014","","514064",""
