ed5696f874a6b936de3a34c363b3d06515b25c2a338e25d2434d79fe1f92a038,3fce26d6e113c63fbe49e375ac4959da133bcf75bf4c53d8178a62a54d2fe78c,4b7ffe77c2149edde3560a5e73d886bdc28ee11999057a85baf7d13fa2bc61d2,dd06fdf4ea4bdd7f079d265700f30192b4be017ad8cb676e06506d8e97829f1a,f0a8d1e6499511c5033412ed759640075d4712ae4e49a4ded4e29220e9b60c82,6241bf952e817acb48dc03f187e38875756800b49f0727887ecc961517f91c35,86031a07567afe1febcc2f7446ce3a94583371a859a2e44887dcfb89ff8a73c3,a0ef354122e8f1ba9498dc6aabff3d33df031275533f8b2222900e3e10203fe3,4a23ca005eed16217051cb229a872c34e730fc150cc86867a128568eb0f476bf,4eab4926774273506a2f3bc6710246a8879101c3d4f2322209858ca7932ecd85,993c0325240c4c803b43fed05cbb3ee2740bcf0ceed7e3d176eba232e583ab50,3f3f4fc7118864445768f5f0ada8fde0ccf69f28bdcaa3b11420cba7a985bf72,c18b90bde03b1af6d1443dbb4052709e7a54986795fa9a5eb73be0faf10b93bd,8227db7a0735fe61b45bb5d0999e123eb565d43bb265ab3364c3be2e0445ca66,99e71d68257049447bf6aa1d145ce6bbb968ab200a1ff9f2e124594ef329ab55
"81039006","2020/07/26 15:59:59","10039","0","0","2020/07/16 16:00:00","2500000","6011","10039113","9013","1","0","將特別戰鬥的 Boss 的 HP 降低至 500000","81039006","601"
"81039007","2020/07/26 15:59:59","10039","3","0","2020/07/16 16:00:00","1","6011","10039115","9016","0","0","討伐特別戰鬥的 Boss","81039007","601"
"81039008","2020/07/26 15:59:59","10039","5","0","2020/07/16 16:00:00","1","6011","10039118","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81039008","601"
"81040001","2020/08/21 15:59:59","10040","0","0","2020/08/03 16:00:00","4","6011","10040103","9001","0","0","打倒莉瑪、真陽、鈴、栞的闇影","81040001","601"
"81040002","2020/08/21 15:59:59","10040","0","0","2020/08/03 16:00:00","1650000","6011","10040104","9013","1","0","將特別戰鬥的 Boss 的 HP 降低至 8350000","81040002","601"
"81040003","2020/08/21 15:59:59","10040","0","0","2020/08/03 16:00:00","3300000","6011","10040105","9013","1","0","將特別戰鬥的 Boss 的 HP 降低至 6700000","81040003","601"
"81040004","2020/08/21 15:59:59","10040","2","0","2020/08/03 16:00:00","1","6011","10040106","9016","0","0","完成特別戰鬥的模式2","81040004","601"
"81040005","2020/08/21 15:59:59","10040","0","0","2020/08/03 16:00:00","6650000","6011","10040111","9013","1","0","將特別戰鬥的 Boss 的 HP 降低至 3350000","81040005","601"
"81040006","2020/08/21 15:59:59","10040","0","0","2020/08/03 16:00:00","8300000","6011","10040113","9013","1","0","將特別戰鬥的 Boss 的 HP 降低至 1700000","81040006","601"
"81040007","2020/08/21 15:59:59","10040","3","0","2020/08/03 16:00:00","1","6011","10040115","9016","0","0","討伐特別戰鬥的 Boss","81040007","601"
"81040008","2020/08/21 15:59:59","10040","5","0","2020/08/03 16:00:00","1","6011","10040118","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81040008","601"
"81041001","2020/09/28 15:59:59","10041","0","0","2020/09/18 16:00:00","3","6011","10041103","9001","0","0","打倒莫妮卡、步未、雪的闇影","81041001","601"
"81041002","2020/09/28 15:59:59","10041","0","0","2020/09/18 16:00:00","340000","6011","10041104","9013","1","0","將特別戰鬥的 Boss 的 HP 降低至 1410000","81041002","601"
"81041003","2020/09/28 15:59:59","10041","0","0","2020/09/18 16:00:00","680000","6011","10041105","9013","1","0","將特別戰鬥的 Boss 的 HP 降低至 1070000","81041003","601"
"81041004","2020/09/28 15:59:59","10041","2","0","2020/09/18 16:00:00","1","6011","10041106","9016","0","0","完成特別戰鬥的模式2","81041004","601"
"81041005","2020/09/28 15:59:59","10041","0","0","2020/09/18 16:00:00","1260000","6011","10041111","9013","1","0","將特別戰鬥的 Boss 的 HP 降低至 490000","81041005","601"
"81041006","2020/09/28 15:59:59","10041","0","0","2020/09/18 16:00:00","1505000","6011","10041113","9013","1","0","將特別戰鬥的 Boss 的 HP 降低至 245000","81041006","601"
"81041007","2020/09/28 15:59:59","10041","3","0","2020/09/18 16:00:00","1","6011","10041115","9016","0","0","討伐特別戰鬥的 Boss","81041007","601"
"81041008","2020/09/28 15:59:59","10041","5","0","2020/09/18 16:00:00","1","6011","10041118","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81041008","601"
"81042001","2020/09/22 15:59:59","10042","0","0","2020/09/04 16:00:00","1240000","6011","10042103","9013","1","0","將特別戰鬥的 Boss 的 HP 降低至 8060000","81042001","601"
"81042002","2020/09/22 15:59:59","10042","0","0","2020/09/04 16:00:00","2480000","6011","10042104","9013","1","0","將特別戰鬥的 Boss 的 HP 降低至 6820000","81042002","601"
"81042003","2020/09/22 15:59:59","10042","1","0","2020/09/04 16:00:00","1","6011","10042105","9016","0","0","完成特別戰鬥的模式1","81042003","601"
"81042004","2020/09/22 15:59:59","10042","0","0","2020/09/04 16:00:00","3","6011","10042106","9001","0","0","打倒璃乃、步未、日和的闇影","81042004","601"
"81042005","2020/09/22 15:59:59","10042","0","0","2020/09/04 16:00:00","5580000","6011","10042111","9013","1","0","將特別戰鬥的 Boss 的 HP 降低至 3720000","81042005","601"
"81042006","2020/09/22 15:59:59","10042","0","0","2020/09/04 16:00:00","7440000","6011","10042113","9013","1","0","將特別戰鬥的 Boss 的 HP 降低至 1860000","81042006","601"
"81042007","2020/09/22 15:59:59","10042","3","0","2020/09/04 16:00:00","1","6011","10042115","9016","0","0","討伐特別戰鬥的 Boss","81042007","601"
"81042008","2020/09/22 15:59:59","10042","5","0","2020/09/04 16:00:00","1","6011","10042118","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81042008","601"
"81043001","2020/10/28 15:59:59","10043","0","0","2020/10/19 16:00:00","200","6011","10043103","9014","4","0","破壞雨神大人的護盾","81043001","601"
"81043002","2020/10/28 15:59:59","10043","0","0","2020/10/19 16:00:00","291500","6011","10043104","9013","1","0","將特別戰鬥的 Boss 的 HP 降低至 2358500","81043002","601"
"81043003","2020/10/28 15:59:59","10043","0","0","2020/10/19 16:00:00","583000","6011","10043105","9013","1","0","將特別戰鬥的 Boss 的 HP 降低至 2067000","81043003","601"
"81043004","2020/10/28 15:59:59","10043","2","0","2020/10/19 16:00:00","1","6011","10043106","9016","0","0","完成特別戰鬥的模式2","81043004","601"
"81043005","2020/10/28 15:59:59","10043","0","0","2020/10/19 16:00:00","1484000","6011","10043111","9013","1","0","將特別戰鬥的 Boss 的 HP 降低至 1166000","81043005","601"
"81043006","2020/10/28 15:59:59","10043","0","0","2020/10/19 16:00:00","2067000","6011","10043113","9013","1","0","將特別戰鬥的 Boss 的 HP 降低至 583000","81043006","601"
"81043007","2020/10/28 15:59:59","10043","3","0","2020/10/19 16:00:00","1","6011","10043115","9016","0","0","討伐特別戰鬥的 Boss","81043007","601"
"81043008","2020/10/28 15:59:59","10043","5","0","2020/10/19 16:00:00","1","6011","10043118","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81043008","601"
"81044001","2020/11/20 15:59:59","10044","0","0","2020/11/02 16:00:00","1000000","6011","10044103","9013","1","0","將特別戰鬥的 Boss 的 HP 降低至 9000000","81044001","601"
"81044002","2020/11/20 15:59:59","10044","0","0","2020/11/02 16:00:00","2000000","6011","10044104","9013","1","0","將特別戰鬥的 Boss 的 HP 降低至 8000000","81044002","601"
"81044003","2020/11/20 15:59:59","10044","1","0","2020/11/02 16:00:00","1","6011","10044105","9016","0","0","完成特別戰鬥的模式1","81044003","601"
"81044004","2020/11/20 15:59:59","10044","0","0","2020/11/02 16:00:00","4350000","6011","10044106","9013","1","0","將特別戰鬥的 Boss 的 HP 降低至 5650000","81044004","601"
"81044005","2020/11/20 15:59:59","10044","0","0","2020/11/02 16:00:00","5700000","6011","10044107","9013","1","0","將特別戰鬥的 Boss 的 HP 降低至 4300000","81044005","601"
"81044006","2020/11/20 15:59:59","10044","2","0","2020/11/02 16:00:00","1","6011","10044108","9016","0","0","完成特別戰鬥的模式2","81044006","601"
"81044007","2020/11/20 15:59:59","10044","0","0","2020/11/02 16:00:00","8000000","6011","10044109","9013","1","0","將特別戰鬥的 Boss 的 HP 降低至 2000000","81044007","601"
"81044008","2020/11/20 15:59:59","10044","0","0","2020/11/02 16:00:00","9000000","6011","10044110","9013","1","0","將特別戰鬥的 Boss 的 HP 降低至 1000000","81044008","601"
"81044009","2020/11/20 15:59:59","10044","3","0","2020/11/02 16:00:00","1","6011","10044111","9016","0","0","討伐特別戰鬥的 Boss","81044009","601"
"81044010","2020/11/20 15:59:59","10044","5","0","2020/11/02 16:00:00","1","6011","10044112","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81044010","601"
"81045001","2020/11/27 15:59:59","10045","0","0","2020/11/17 16:00:00","486000","6011","10045103","9013","1","0","將特別戰鬥的 Boss 的 HP 降低至 2214000","81045001","601"
"81045002","2020/11/27 15:59:59","10045","1","0","2020/11/17 16:00:00","1","6011","10045104","9016","0","0","完成特別戰鬥的模式1","81045002","601"
"81045003","2020/11/27 15:59:59","10045","0","0","2020/11/17 16:00:00","15","6011","10045105","9014","0","0","打倒 15 隻奄美魔物的分身","81045003","601"
"81045004","2020/11/27 15:59:59","10045","2","0","2020/11/17 16:00:00","1","6011","10045106","9016","0","0","完成特別戰鬥的模式2","81045004","601"
"81045005","2020/11/27 15:59:59","10045","0","0","2020/11/17 16:00:00","1512000","6011","10045111","9013","1","0","將特別戰鬥的 Boss 的 HP 降低至 1188000","81045005","601"
"81045006","2020/11/27 15:59:59","10045","0","0","2020/11/17 16:00:00","2106000","6011","10045113","9013","1","0","將特別戰鬥的 Boss 的 HP 降低至 594000","81045006","601"
"81045007","2020/11/27 15:59:59","10045","3","0","2020/11/17 16:00:00","1","6011","10045115","9016","0","0","討伐特別戰鬥的 Boss","81045007","601"
"81045008","2020/11/27 15:59:59","10045","5","0","2020/11/17 16:00:00","1","6011","10045118","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81045008","601"
"81046001","2020/12/22 15:59:59","10046","0","0","2020/12/04 16:00:00","2960000","6011","10046103","9013","1","0","將特別戰鬥的 Boss 的 HP 降低至 9740000","81046001","601"
"81046002","2020/12/22 15:59:59","10046","0","0","2020/12/04 16:00:00","5920000","6011","10046104","9013","1","0","將特別戰鬥的 Boss 的 HP 降低至 6780000","81046002","601"
"81046003","2020/12/22 15:59:59","10046","0","0","2020/12/04 16:00:00","8890000","6011","10046105","9013","1","0","將特別戰鬥的 Boss 的 HP 降低至 3810000","81046003","601"
"81046004","2020/12/22 15:59:59","10046","2","0","2020/12/04 16:00:00","1","6011","10046106","9016","0","0","將MODE2出現的怪物全部打倒","81046004","601"
"81046005","2020/12/22 15:59:59","10046","0","0","2020/12/04 16:00:00","10160000","6011","10046111","9013","1","0","將特別戰鬥的 Boss 的 HP 降低至 2540000","81046005","601"
"81046006","2020/12/22 15:59:59","10046","0","0","2020/12/04 16:00:00","11430000","6011","10046113","9013","1","0","將特別戰鬥的 Boss 的 HP 降低至 1270000","81046006","601"
"81046007","2020/12/22 15:59:59","10046","3","0","2020/12/04 16:00:00","1","6011","10046115","9016","0","0","討伐特別戰鬥的 Boss","81046007","601"
"81046008","2020/12/22 15:59:59","10046","5","0","2020/12/04 16:00:00","1","6011","10046118","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81046008","601"
"81047001","2020/12/27 15:59:59","10047","0","0","2020/12/18 16:00:00","442000","6011","10047103","9013","1","0","將特別戰鬥的 Boss 的 HP 降低至 2958000","81047001","601"
"81047002","2020/12/27 15:59:59","10047","1","0","2020/12/18 16:00:00","1","6011","10047104","9016","0","0","完成特別戰鬥的模式1","81047002","601"
"81047003","2020/12/27 15:59:59","10047","0","0","2020/12/18 16:00:00","1428000","6011","10047105","9013","1","0","將特別戰鬥的 Boss 的 HP 降低至 1972000","81047003","601"
"81047004","2020/12/27 15:59:59","10047","2","0","2020/12/18 16:00:00","1","6011","10047111","9016","0","0","完成特別戰鬥的模式2","81047005","601"
"81047005","2020/12/27 15:59:59","10047","0","0","2020/12/18 16:00:00","2414000","6011","10047106","9013","1","0","將特別戰鬥的 Boss 的 HP 降低至 986000","81047004","601"
"81047006","2020/12/27 15:59:59","10047","0","0","2020/12/18 16:00:00","2958000","6011","10047113","9013","1","0","將特別戰鬥的 Boss 的 HP 降低至 442000","81047006","601"
"81047007","2020/12/27 15:59:59","10047","3","0","2020/12/18 16:00:00","1","6011","10047115","9016","0","0","討伐特別戰鬥的 Boss","81047007","601"
"81047008","2020/12/27 15:59:59","10047","5","0","2020/12/18 16:00:00","1","6011","10047118","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81047008","601"
"81048001","2021/01/18 15:59:59","10048","1","0","2020/12/31 16:00:00","3200000","6011","10048103","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 11600000","81048001","601"
"81048002","2021/01/18 15:59:59","10048","1","0","2020/12/31 16:00:00","6400000","6011","10048104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 8400000","81048002","601"
"81048003","2021/01/18 15:59:59","10048","1","0","2020/12/31 16:00:00","1","6011","10048105","9016","0","0","完成特別戰鬥的模式1","81048003","601"
"81048004","2021/01/18 15:59:59","10048","0","0","2020/12/31 16:00:00","2","6011","10048106","9001","0","0","打倒依里與茜里的闇影","81048004","601"
"81048005","2021/01/18 15:59:59","10048","1","0","2020/12/31 16:00:00","11340000","6011","10048111","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 3460000","81048005","601"
"81048006","2021/01/18 15:59:59","10048","1","0","2020/12/31 16:00:00","13060000","6011","10048113","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 1740000","81048006","601"
"81048007","2021/01/18 15:59:59","10048","3","0","2020/12/31 16:00:00","1","6011","10048115","9016","0","0","討伐特別戰鬥的 Boss","81048007","601"
"81048008","2021/01/18 15:59:59","10048","5","0","2020/12/31 16:00:00","1","6011","10048118","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81048008","601"
"81049001","2021/01/27 15:59:59","10049","0","0","2021/01/18 16:00:00","3","6011","10049103","9001","0","0","打倒禊和美美和鏡華的闇影","81049001","601"
"81049002","2021/01/27 15:59:59","10049","1","0","2021/01/18 16:00:00","384000","6011","10049104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 2816000","81049002","601"
"81049003","2021/01/27 15:59:59","10049","1","0","2021/01/18 16:00:00","768000","6011","10049105","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 2432000","81049003","601"
"81049004","2021/01/27 15:59:59","10049","2","0","2021/01/18 16:00:00","1","6011","10049106","9016","0","0","完成特別戰鬥的模式2","81049004","601"
"81049005","2021/01/27 15:59:59","10049","1","0","2021/01/18 16:00:00","1856000","6011","10049111","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 1344000","81049005","601"
"81049006","2021/01/27 15:59:59","10049","1","0","2021/01/18 16:00:00","2528000","6011","10049113","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 672000","81049006","601"
"81049007","2021/01/27 15:59:59","10049","3","0","2021/01/18 16:00:00","1","6011","10049115","9016","0","0","討伐特別戰鬥的 Boss","81049007","601"
"81049008","2021/01/27 15:59:59","10049","5","0","2021/01/18 16:00:00","1","6011","10049118","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81049008","601"
"81050001","2021/02/19 15:59:59","10050","0","0","2021/02/01 16:00:00","35","6011","10050103","9014","0","0","打倒35隻鬼魂手下","81050001","601"
"81050002","2021/02/19 15:59:59","10050","1","0","2021/02/01 16:00:00","2000000","6011","10050104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 22000000","81050002","601"
"81050003","2021/02/19 15:59:59","10050","1","0","2021/02/01 16:00:00","4000000","6011","10050105","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 20000000","81050003","601"
"81050004","2021/02/19 15:59:59","10050","2","0","2021/02/01 16:00:00","1","6011","10050106","9016","0","0","完成特別戰鬥的模式2","81050004","601"
"81050005","2021/02/19 15:59:59","10050","1","0","2021/02/01 16:00:00","12000000","6011","10050111","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 12000000","81050005","601"
"81050006","2021/02/19 15:59:59","10050","1","0","2021/02/01 16:00:00","18000000","6011","10050113","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 6000000","81050006","601"
"81050007","2021/02/19 15:59:59","10050","3","0","2021/02/01 16:00:00","1","6011","10050115","9016","0","0","討伐特別戰鬥的 Boss","81050007","601"
"81050008","2021/02/19 15:59:59","10050","5","0","2021/02/01 16:00:00","1","6011","10050118","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81050008","601"
"81051001","2021/02/28 15:59:59","10051","1","0","2021/02/19 16:00:00","213000","6011","10051103","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 2987000","81051001","601"
"81051002","2021/02/28 15:59:59","10051","1","0","2021/02/19 16:00:00","426000","6011","10051104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 2774000","81051002","601"
"81051003","2021/02/28 15:59:59","10051","1","0","2021/02/19 16:00:00","1","6011","10051105","9016","0","0","完成特別戰鬥的模式1","81051003","601"
"81051004","2021/02/28 15:59:59","10051","2","0","2021/02/19 16:00:00","1","6011","10051106","9016","0","0","將MODE2出現的怪物全部打倒","81051004","601"
"81051005","2021/02/28 15:59:59","10051","1","0","2021/02/19 16:00:00","1493000","6011","10051111","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 1707000","81051005","601"
"81051006","2021/02/28 15:59:59","10051","1","0","2021/02/19 16:00:00","2346000","6011","10051113","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 854000","81051006","601"
"81051007","2021/02/28 15:59:59","10051","3","0","2021/02/19 16:00:00","1","6011","10051115","9016","0","0","討伐特別戰鬥的 Boss","81051007","601"
"81051008","2021/02/28 15:59:59","10051","5","0","2021/02/19 16:00:00","1","6011","10051118","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81051008","601"
"81052001","2021/03/20 15:59:59","10052","1","0","2021/03/02 16:00:00","1700000","6011","10044103","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 23300000","81052001","601"
"81052002","2021/03/20 15:59:59","10052","1","0","2021/03/02 16:00:00","3450000","6011","10044104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 21550000","81052002","601"
"81052003","2021/03/20 15:59:59","10052","1","0","2021/03/02 16:00:00","1","6011","10044105","9016","0","0","完成特別戰鬥的模式1","81052003","601"
"81052004","2021/03/20 15:59:59","10052","1","0","2021/03/02 16:00:00","8800000","6011","10044106","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 16200000","81052004","601"
"81052005","2021/03/20 15:59:59","10052","1","0","2021/03/02 16:00:00","13250000","6011","10044107","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 11750000","81052005","601"
