866c259f8965e2206dd8bc1866f07dba045977424f1075b87c0dce643658977b,c5be1e3c854fdd68d20943624bdd43baecaa9035a9ebe468e7ddf0666147e5ac,d56e5ae91a7b979010afe9cca7fbf58b9c7398d02473a2c56a3b72869551f1ab,c27539c776fb21999539fec1f1cc8f76ff1dd4f6a754299cf96f11032a282171,3a7058fb84e2a27ab4a1f58ece951e6a6f1d38ab3dfae2ff60e59d43ad64e563,0c6432f26cfbb932444a779827b86e7fe660f9ac17fc952680966c16894e838a,0728ec4499371eb24f67e45eb4ab4d53cd11b3636c5ce7b9381fe36cee9b6f3b,4a9f72cd45b2637bdc199d2329a239c0955e988862a7cced21ea5b36d184fc31,236d31c2cca1151435dee941b540c3232b27739e6e6a5a8f8b7e423ac1bbc2a4,e14819837fc7ecee16a05a1ccf3c3366f4247cd3d460bc62d85766eacea02c5b,4c0b30c3639d03c5bbb7e279cb1ee3a45192e9360ceaa41bc1c7d6a77bd19c75,fa5a414225a5ffcfdc282eb5ad2a2d4a9d1515b4b21079a7c5da3bcb1d8ef211,361df0706d38ea6718bc9a200f48ea3a39ff96acc39bb3a0806a7ae0c1cc375e,8b7806f8b6db0617035d8bf373578a17295ee0ffd8d069d9c0cf44e76a128e52,427b3faaf72f2784af82a5410681fa1eb4557a7e17c14775cad635e8eb83bc49,20d9dd3b50b72a8153feaa6ce61cb9851577c1daf1ad9930c42b8ee4b8bb58d8,27c8c5181990849c9f2e9aebedffe45e521bf16d3ce1ffdead775e19684b4f33,03b824a9a1116588ae6c1cefbdff1391977c0a036e2c530f333c648991b1bc56,8d5f25b63275b1b91ae041c5ee5959fb284e227e9aedda9c323665a8be31e6c9,e62f9bdb96931a565c85f2859f33a002d660c173b9bfcadae9cf64217b42040a,e074874db13f23f2f13d32af7d224a63d1f0f64f495d635cf56fbc7bf3b665ae,cdb10f46fef9d567ecb375d33d249f4da3d3239641313f044ad3645666d53ef6,a6e99e8738550ed4ab49299622466722f08a5f4338b722c93e9fefccf2df3c9f,18f4c596a8805e6d24f69c5517da0a160a4ffefb261f039019b7329d15297cc7,b9ac1328a6a726aff9b0e6f640f3580d9b114ae54fa5416b60ddaf934a57f07d,66bc197c5f26ed8d5e5067959619212f5a332ce9d95f20eca15b6366d25f35da,55a71b8880675d3faf558b5570d4babb060b256078c4ae1383f2c5f746f10af6,3ff33e5f7e1ae9dae42a4f357dd42ddb152ebdd8fed355391b260a0ff99e9bd5,b74649cbb08300e32abb6339e75f51ef7f9f2e0e8d24116a0c089030a2dfd211,7bd4cfbeab79ae7035e83d8180d09784647d759d3213cda640d5dd9d5bda14a1,bfa7d63f94ce1d77d4586bba45c9d114b24bc37a8999091cbe04e400c0d28adb,d65c3896abd61613c2f94a220cd192681056bbadd0fba167009694127ca5cf70,5fc57b281d90fcbf8f23d1e0a6d1508a908d390bc07ffb86c1d8979bd246ed25,a2a027e6e5aae7465c204d3a3abcb12e319918fc08b52084d3e620f41b690eda,adc7c89c45f39648364af0c54e843142bc2ab60294d7b280843b43a0f2cb05ba,5ea2b7c3eef1572e5071146f0e76d5733e3f1bae363577ead3ccb13dfa832989,1088dd7ec91bc0506912b23d9dda5620bc1fe5468c38ae549ce855f759120960,d974f703c56fb44b6294bd65a3cabc76359fdf27d7b88fd45a5840e0ff4b2550,be4cec6b806b6a8ed5413dfb80e86e85adc7ac754344833b293d23410b2fee83,d582bc6ade4f50293a1f06f41046222d1bd2f30beb685b957825ff264db0daa6,4d8967569835cfd6fea3a7f613d470d5bb19a424c7ea37d04abe72c5bd8ea758,1770a6210e0f4ee9a93438d82b24df51e90d4f102ba5e0d6be460a1f2022620b,585f40bcc239df129d6cf20aefd2ec4c31b0fdb13e15212d9d8b607da4bd33ff,720d991c71c549326255886d784975b09303ec5d6b4c033256711c87b26aafd9
"9","90","塔帕斯海灘 周邊 1-7","0","9","0","1","25","0","0","bgm_M41","0","100053","100051","650004073","0","650004072","bgm_M41","bgm_M41","0","100051","0","bgm_M41","0","650004071","9","7","20004101","0","20004","0","135","650004125","650004107","-170","0","100080","100052","bgm_M41","bgm_M41","20004107","0","0","0"
"9","90","塔帕斯海灘 周邊 1-8","0","9","0","1","-110","0","0","bgm_M41","0","100053","100051","650004083","0","650004082","bgm_M41","bgm_M41","0","100051","0","bgm_M41","0","650004081","9","8","20004101","0","20004","0","135","650004126","650004108","-75","0","100080","100052","bgm_M41","bgm_M41","20004108","0","0","0"
"9","90","塔帕斯海灘 周邊 1-9","0","9","0","1","0","0","0","bgm_M41","0","100583","100581","650004093","0","650004092","bgm_M41","bgm_M41","0","100581","0","bgm_M41","0","650004091","9","9","20004101","0","20004","0","135","650004127","650004109","50","0","100100","100582","bgm_M41","bgm_M41","20004109","0","0","0"
"9","90","塔帕斯海灘 周邊 1-10","0","9","0","1","40","0","0","bgm_M41","0","100583","100581","650004103","0","650004102","bgm_M41","bgm_M41","0","100581","0","bgm_M41","0","650004101","9","10","20004101","0","20004","0","135","650004122","650004110","180","0","100100","100582","bgm_M41","bgm_M41","20004110","0","0","0"
"10","90","塔帕斯海灘 周邊 1-11","0","10","0","1","-90","0","0","bgm_M41","0","100013","100011","650004113","0","650004112","bgm_M41","bgm_M41","0","100011","0","bgm_M41","0","650004111","10","11","20004101","0","20004","0","150","650004124","650004111","270","0","100040","100012","bgm_M41","bgm_M41","20004111","0","0","0"
"10","90","塔帕斯海灘 周邊 1-12","0","10","0","1","70","0","0","bgm_M41","0","100033","100031","650004123","0","650004122","bgm_M41","bgm_M41","0","100031","0","bgm_M41","0","650004121","10","12","20004101","0","20004","0","150","650004125","650004112","390","0","100040","100032","bgm_M41","bgm_M41","20004112","0","0","0"
"10","90","塔帕斯海灘 周邊 1-13","0","10","0","1","-90","0","0","bgm_M41","0","100203","100201","650004133","0","650004132","bgm_M41","bgm_M41","0","100201","0","bgm_M41","0","650004131","10","13","20004101","0","20004","0","150","650004126","650004113","490","0","100180","100202","bgm_M41","bgm_M41","20004113","0","0","0"
"10","90","塔帕斯海灘 周邊 1-14","0","10","0","1","65","0","0","bgm_M41","0","100033","100031","650004143","0","650004142","bgm_M41","bgm_M41","0","100031","0","bgm_M41","0","650004141","10","14","20004101","0","20004","0","150","650004127","650004114","590","0","100040","100032","bgm_M41","bgm_M41","20004114","0","0","0"
"10","90","塔帕斯海灘 周邊 1-15","0","10","0","1","-80","0","0","bgm_M41","0","100203","100201","650004153","0","650004152","bgm_M41","bgm_M41","0","100201","0","bgm_M41","0","650004151","10","15","20004101","0","20004","0","150","650004123","650004115","690","0","100180","100202","bgm_M41","bgm_M41","20004115","0","0","0"
"16","90","塔帕斯海灘 周邊 1-1","0","16","0","1","-30","54","0","bgm_M41","0","100473","100471","650004163","0","650004162","bgm_M41","bgm_M41","31076","100471","1","bgm_M41","0","650004161","10","16","20004201","5","20004","0","240","650004121","650004116","-530","0","100180","100472","bgm_M41","bgm_M41","20004201","0","0","2"
"16","90","塔帕斯海灘 周邊 1-2","0","16","0","1","-10","54","0","bgm_M41","0","100473","100471","650004173","0","650004172","bgm_M41","bgm_M41","31028","100471","1","bgm_M41","0","650004171","10","17","20004201","5","20004","0","240","650004121","650004117","-290","0","100110","100472","bgm_M41","bgm_M41","20004202","0","0","2"
"18","90","塔帕斯海灘 周邊 1-3","0","18","0","1","-175","54","0","bgm_M41","0","100603","100601","650004183","0","650004182","bgm_M41","bgm_M41","31076","100601","1","bgm_M41","0","650004181","10","18","20004201","5","20004","0","270","650004121","650004118","-190","0","100100","100602","bgm_M41","bgm_M41","20004203","0","0","2"
"18","90","塔帕斯海灘 周邊 1-4","0","18","0","1","-115","54","0","bgm_M41","0","100893","100891","650004193","0","650004192","bgm_M41","bgm_M41","31028","100891","1","bgm_M41","0","650004191","10","19","20004201","5","20004","0","270","650004121","650004119","132","0","100040","100892","bgm_M41","bgm_M41","20004204","0","0","2"
"20","90","塔帕斯海灘 周邊 1-5","0","20","0","1","60","54","0","bgm_M41","0","100473","100471","650004203","0","650004202","bgm_M41","bgm_M41","31076","100471","1","bgm_M41","0","650004201","10","20","20004201","5","20004","0","300","650004121","650004120","290","0","100180","100472","bgm_M41","bgm_M41","20004205","0","0","2"
"8","90","伊爾席翁的孤島 1-1","0","8","0","1","-45","0","0","bgm_M41","0","100203","100201","650005013","0","650005012","bgm_M41","bgm_M41","0","100201","0","bgm_M41","0","650005011","8","1","20005101","0","20005","0","120","650005124","650005101","-820","0","100110","100202","bgm_M41","bgm_M41","20005101","0","0","0"
"8","90","伊爾席翁的孤島 1-2","0","8","0","1","50","0","0","bgm_M41","0","100093","100091","650005023","0","650005022","bgm_M41","bgm_M41","0","100091","0","bgm_M41","0","650005021","8","2","20005101","0","20005","0","120","650005125","650005102","-700","0","100030","100092","bgm_M41","bgm_M41","20005102","0","0","0"
"8","90","伊爾席翁的孤島 1-3","0","8","0","1","-62","0","0","bgm_M41","0","100093","100091","650005033","0","650005032","bgm_M41","bgm_M41","0","100091","0","bgm_M41","0","650005031","8","3","20005101","0","20005","0","120","650005126","650005103","-600","0","100030","100092","bgm_M41","bgm_M41","20005103","0","0","0"
"8","90","伊爾席翁的孤島 1-4","0","8","0","1","-183","0","0","bgm_M41","0","100203","100201","650005043","0","650005042","bgm_M41","bgm_M41","0","100201","0","bgm_M41","0","650005041","8","4","20005101","0","20005","0","120","650005127","650005104","-500","0","100110","100202","bgm_M41","bgm_M41","20005104","0","0","0"
"8","90","伊爾席翁的孤島 1-5","0","8","0","1","-70","0","0","bgm_M41","0","100013","100011","650005053","0","650005052","bgm_M41","bgm_M41","0","100011","0","bgm_M41","0","650005051","8","5","20005101","0","20005","0","120","650005123","650005105","-400","0","100050","100012","bgm_M41","bgm_M41","20005105","0","0","0"
"9","90","伊爾席翁的孤島 1-6","0","9","0","1","-40","0","0","bgm_M41","0","100023","100021","650005063","0","650005062","bgm_M41","bgm_M41","0","100021","0","bgm_M41","0","650005061","9","6","20005101","0","20005","0","135","650005124","650005106","-260","0","100020","100022","bgm_M41","bgm_M41","20005106","0","0","0"
"9","90","伊爾席翁的孤島 1-7","0","9","0","1","70","0","0","bgm_M41","0","100039","100037","650005073","0","650005072","bgm_M41","bgm_M41","0","100037","0","bgm_M41","0","650005071","9","7","20005101","0","20005","0","135","650005125","650005107","-170","0","100070","100038","bgm_M41","bgm_M41","20005107","0","0","0"
"9","90","伊爾席翁的孤島 1-8","0","9","0","1","-60","0","0","bgm_M41","0","100023","100021","650005083","0","650005082","bgm_M41","bgm_M41","0","100021","0","bgm_M41","0","650005081","9","8","20005101","0","20005","0","135","650005126","650005108","-75","0","100020","100022","bgm_M41","bgm_M41","20005108","0","0","0"
"9","90","伊爾席翁的孤島 1-9","0","9","0","1","-108","0","0","bgm_M41","0","100033","100031","650005093","0","650005092","bgm_M41","bgm_M41","0","100031","0","bgm_M41","0","650005091","9","9","20005101","0","20005","0","135","650005127","650005109","70","0","100040","100032","bgm_M41","bgm_M41","20005109","0","0","0"
"9","90","伊爾席翁的孤島 1-10","0","9","0","1","45","0","0","bgm_M41","0","100023","100021","650005103","0","650005102","bgm_M41","bgm_M41","0","100021","0","bgm_M41","0","650005101","9","10","20005101","0","20005","0","135","650005122","650005110","180","0","100020","100022","bgm_M41","bgm_M41","20005110","0","0","0"
"10","90","伊爾席翁的孤島 1-11","0","10","0","1","-107","0","0","bgm_M41","0","100033","100031","650005113","0","650005112","bgm_M41","bgm_M41","0","100031","0","bgm_M41","0","650005111","10","11","20005101","0","20005","0","150","650005124","650005111","270","0","100040","100032","bgm_M41","bgm_M41","20005111","0","0","0"
"10","90","伊爾席翁的孤島 1-12","0","10","0","1","10","0","0","bgm_M41","0","100053","100051","650005123","0","650005122","bgm_M41","bgm_M41","0","100051","0","bgm_M41","0","650005121","10","12","20005101","0","20005","0","150","650005125","650005112","390","0","100080","100052","bgm_M41","bgm_M41","20005112","0","0","0"
"10","90","伊爾席翁的孤島 1-13","0","10","0","1","-100","0","0","bgm_M41","0","100053","100051","650005133","0","650005132","bgm_M41","bgm_M41","0","100051","0","bgm_M41","0","650005131","10","13","20005101","0","20005","0","150","650005126","650005113","490","0","100080","100052","bgm_M41","bgm_M41","20005113","0","0","0"
"10","90","伊爾席翁的孤島 1-14","0","10","0","1","19","0","0","bgm_M41","0","100173","100171","650005143","0","650005142","bgm_M41","bgm_M41","0","100171","0","bgm_M41","0","650005141","10","14","20005101","0","20005","0","150","650005127","650005114","590","0","100180","100172","bgm_M41","bgm_M41","20005114","0","0","0"
"10","90","伊爾席翁的孤島 1-15","0","10","0","1","105","0","0","bgm_M41","0","100173","100171","650005153","0","650005152","bgm_M41","bgm_M41","0","100171","0","bgm_M41","0","650005151","10","15","20005101","0","20005","0","150","650005123","650005115","690","0","100180","100172","bgm_M41","bgm_M41","20005115","0","0","0"
"16","90","伊爾席翁的孤島 1-1","0","16","0","1","80","54","0","bgm_M41","0","100899","100897","650005163","0","650005162","bgm_M41","bgm_M41","31080","100897","1","bgm_M41","0","650005161","10","16","20005201","5","20005","0","240","650005121","650005116","-500","0","100040","100898","bgm_M41","bgm_M41","20005201","0","0","2"
"16","90","伊爾席翁的孤島 1-2","0","16","0","1","-130","54","0","bgm_M41","0","100893","100891","650005173","0","650005172","bgm_M41","bgm_M41","31032","100891","1","bgm_M41","0","650005171","10","17","20005201","5","20005","0","240","650005121","650005117","-348","0","100040","100892","bgm_M41","bgm_M41","20005202","0","0","2"
"18","90","伊爾席翁的孤島 1-3","0","18","0","1","23","54","0","bgm_M41","0","100693","100691","650005183","0","650005182","bgm_M41","bgm_M41","31080","100691","1","bgm_M41","0","650005181","10","18","20005201","5","20005","0","270","650005121","650005118","-150","0","100020","100692","bgm_M41","bgm_M41","20005203","0","0","2"
"18","90","伊爾席翁的孤島 1-4","0","18","0","1","-113","54","0","bgm_M41","0","100933","100931","650005193","0","650005192","bgm_M41","bgm_M41","31032","100931","1","bgm_M41","0","650005191","10","19","20005201","5","20005","0","270","650005121","650005119","60","0","100080","100932","bgm_M41","bgm_M41","20005204","0","0","2"
"20","90","伊爾席翁的孤島 1-5","0","20","0","1","48","54","0","bgm_M41","0","100813","100811","650005203","0","650005202","bgm_M41","bgm_M41","31080","100811","1","bgm_M41","0","650005201","10","20","20005201","5","20005","0","300","650005121","650005120","230","0","100180","100812","bgm_M41","bgm_M41","20005205","0","0","2"
"8","90","王城蘭德索爾 1-1","0","8","0","1","-155","0","0","bgm_M41","0","101243","101241","650006013","0","650006012","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650006011","8","1","20006101","0","20006","0","120","650006124","650006101","-873","0","100200","101242","bgm_M41","bgm_M41","20006101","0","0","0"
"8","90","王城蘭德索爾 1-2","0","8","0","1","10","0","0","bgm_M41","0","101243","101241","650006023","0","650006022","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650006021","8","2","20006101","0","20006","0","120","650006125","650006102","-786","0","100190","101242","bgm_M41","bgm_M41","20006102","0","0","0"
"8","90","王城蘭德索爾 1-3","0","8","0","1","-57","0","0","bgm_M41","0","101243","101241","650006033","0","650006032","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650006031","8","3","20006101","0","20006","0","120","650006126","650006103","-594","0","100190","101242","bgm_M41","bgm_M41","20006103","0","0","0"
"8","90","王城蘭德索爾 1-4","0","8","0","1","42","0","0","bgm_M41","0","101243","101241","650006043","0","650006042","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650006041","8","4","20006101","0","20006","0","120","650006127","650006104","-421","0","100190","101242","bgm_M41","bgm_M41","20006104","0","0","0"
"8","90","王城蘭德索爾 1-5","0","8","0","1","59","0","0","bgm_M41","0","101243","101241","650006053","0","650006052","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650006051","8","5","20006101","0","20006","0","120","650006123","650006105","-220","0","100190","101242","bgm_M41","bgm_M41","20006105","0","0","0"
"9","90","王城蘭德索爾 1-6","0","9","0","1","-108","0","0","bgm_M41","0","101243","101241","650006063","0","650006062","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650006061","9","6","20006101","0","20006","0","135","650006124","650006106","-339","0","100200","101242","bgm_M41","bgm_M41","20006106","0","0","0"
"9","90","王城蘭德索爾 1-7","0","9","0","1","-116","0","0","bgm_M41","0","101243","101241","650006073","0","650006072","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650006071","9","7","20006101","0","20006","0","135","650006125","650006107","-150","0","100200","101242","bgm_M41","bgm_M41","20006107","0","0","0"
"9","90","王城蘭德索爾 1-8","0","9","0","1","33","0","0","bgm_M41","0","101243","101241","650006083","0","650006082","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650006081","9","8","20006101","0","20006","0","135","650006126","650006108","-26","0","100200","101242","bgm_M41","bgm_M41","20006108","0","0","0"
"9","90","王城蘭德索爾 1-9","0","9","0","1","-114","0","0","bgm_M41","0","101243","101241","650006093","0","650006092","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650006091","9","9","20006101","0","20006","0","135","650006127","650006109","115","0","100190","101242","bgm_M41","bgm_M41","20006109","0","0","0"
"9","90","王城蘭德索爾 1-10","0","9","0","1","-114","0","0","bgm_M41","0","101243","101241","650006103","0","650006102","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650006101","9","10","20006101","0","20006","0","135","650006122","650006110","316","0","100190","101242","bgm_M41","bgm_M41","20006110","0","0","0"
"10","90","王城蘭德索爾 1-11","0","10","0","1","53","0","0","bgm_M41","0","101243","101241","650006113","0","650006112","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650006111","10","11","20006101","0","20006","0","150","650006124","650006111","208","0","100190","101242","bgm_M41","bgm_M41","20006111","0","0","0"
"10","90","王城蘭德索爾 1-12","0","10","0","1","14","0","0","bgm_M41","0","101243","101241","650006123","0","650006122","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650006121","10","12","20006101","0","20006","0","150","650006125","650006112","432","0","100200","101242","bgm_M41","bgm_M41","20006112","0","0","0"
"10","90","王城蘭德索爾 1-13","0","10","0","1","49","0","0","bgm_M41","0","101243","101241","650006133","0","650006132","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650006131","10","13","20006101","0","20006","0","150","650006126","650006113","654","0","100200","101242","bgm_M41","bgm_M41","20006113","0","0","0"
"10","90","王城蘭德索爾 1-14","0","10","0","1","-115","0","0","bgm_M41","0","101243","101241","650006143","0","650006142","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650006141","10","14","20006101","0","20006","0","150","650006127","650006114","565","0","100190","101242","bgm_M41","bgm_M41","20006114","0","0","0"
"10","90","王城蘭德索爾 1-15","0","10","0","1","-108","0","0","bgm_M41","0","101243","101241","650006153","0","650006152","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650006151","10","15","20006101","0","20006","0","150","650006123","650006115","761","0","100190","101242","bgm_M41","bgm_M41","20006115","0","0","0"
"16","90","王城蘭德索爾 1-1","0","16","0","1","80","54","0","bgm_M41","0","101253","101251","650006163","0","650006162","bgm_M41","bgm_M41","31047","101251","1","bgm_M41","0","650006161","10","16","20006201","5","20006","0","240","650006121","650006116","-500","0","100190","101252","bgm_M41","bgm_M41","20006201","0","0","2"
"16","90","王城蘭德索爾 1-2","0","16","0","1","14","54","0","bgm_M41","0","101253","101251","650006173","0","650006172","bgm_M41","bgm_M41","31034","101251","1","bgm_M41","0","650006171","10","17","20006201","5","20006","0","240","650006121","650006117","-269","0","100190","101252","bgm_M41","bgm_M41","20006202","0","0","2"
"18","90","王城蘭德索爾 1-3","0","18","0","1","-172","54","0","bgm_M41","0","101253","101251","650006183","0","650006182","bgm_M41","bgm_M41","31047","101251","1","bgm_M41","0","650006181","10","18","20006201","5","20006","0","270","650006121","650006118","-126","0","100200","101252","bgm_M41","bgm_M41","20006203","0","0","2"
"18","90","王城蘭德索爾 1-4","0","18","0","1","-109","54","0","bgm_M41","0","101253","101251","650006193","0","650006192","bgm_M41","bgm_M41","31034","101251","1","bgm_M41","0","650006191","10","19","20006201","5","20006","0","270","650006121","650006119","148","0","100200","101252","bgm_M41","bgm_M41","20006204","0","0","2"
"20","90","王城蘭德索爾 1-5","0","20","0","1","48","54","0","bgm_M41","0","101253","101251","650006203","0","650006202","bgm_M41","bgm_M41","31047","101251","1","bgm_M41","0","650006201","10","20","20006201","5","20006","0","300","650006121","650006120","310","0","100190","101252","bgm_M41","bgm_M41","20006205","0","0","2"
"8","90","蘭德索爾郊外 1-1","0","8","0","1","-100","0","0","bgm_M41","0","101273","101271","650007013","0","650007012","bgm_M41","bgm_M41","0","101271","0","bgm_M41","0","650007011","8","1","20007101","0","20007","0","120","650007124","650007101","-528","0","100210","101272","bgm_M41","bgm_M41","20007101","0","0","0"
"8","90","蘭德索爾郊外 1-2","0","8","0","1","9","0","0","bgm_M41","0","101273","101271","650007023","0","650007022","bgm_M41","bgm_M41","0","101271","0","bgm_M41","0","650007021","8","2","20007101","0","20007","0","120","650007125","650007102","-362","0","100210","101272","bgm_M41","bgm_M41","20007102","0","0","0"
"8","90","蘭德索爾郊外 1-3","0","8","0","1","-54","0","0","bgm_M41","0","101273","101271","650007033","0","650007032","bgm_M41","bgm_M41","0","101271","0","bgm_M41","0","650007031","8","3","20007101","0","20007","0","120","650007126","650007103","-150","0","100220","101272","bgm_M41","bgm_M41","20007103","0","0","0"
"8","90","蘭德索爾郊外 1-4","0","8","0","1","49","0","0","bgm_M41","0","101273","101271","650007043","0","650007042","bgm_M41","bgm_M41","0","101271","0","bgm_M41","0","650007041","8","4","20007101","0","20007","0","120","650007127","650007104","8","0","100210","101272","bgm_M41","bgm_M41","20007104","0","0","0"
"8","90","蘭德索爾郊外 1-5","0","8","0","1","-55","0","0","bgm_M41","0","101273","101271","650007053","0","650007052","bgm_M41","bgm_M41","0","101271","0","bgm_M41","0","650007051","8","5","20007101","0","20007","0","120","650007123","650007105","174","0","100220","101272","bgm_M41","bgm_M41","20007105","0","0","0"
"9","90","蘭德索爾郊外 1-6","0","9","0","1","-9","0","5007303","bgm_M41","0","101273","101271","650007063","0","650007062","bgm_M41","bgm_M41","0","101271","0","bgm_M41","0","650007061","9","6","20007101","0","20007","0","135","650007124","650007106","383","0","100210","101272","bgm_M41","bgm_M41","20007106","0","0","0"
"9","90","靈界 1-7","0","9","0","1","-385","0","0","bgm_M41","0","101263","101261","650007073","0","650007072","bgm_M41","bgm_M41","0","101261","0","bgm_M41","0","650007071","9","7","20007102","0","20007","0","135","650007125","650007107","240","0","100230","101262","bgm_M41","bgm_M41","20007107","0","0","0"
"9","90","靈界 1-8","0","9","0","1","-222","0","0","bgm_M41","0","101263","101261","650007083","0","650007082","bgm_M41","bgm_M41","0","101261","0","bgm_M41","0","650007081","9","8","20007102","0","20007","0","135","650007126","650007108","-180","0","100230","101262","bgm_M41","bgm_M41","20007108","0","0","0"
"9","90","靈界 1-9","0","9","0","1","-153","0","0","bgm_M41","0","101263","101261","650007093","0","650007092","bgm_M41","bgm_M41","0","101261","0","bgm_M41","0","650007091","9","9","20007102","0","20007","0","135","650007127","650007109","271","0","100230","101262","bgm_M41","bgm_M41","20007109","0","0","0"
