6f622fa078added61b38fbae1247b59167ccd8c60f4e360de185114a1d88364a,7a96135fee6b74e47f6f0ef4fbb394080ed7de2444bf3d91b8e779236e65931e,4e248766ea08fe839e39d126eb197b5aaf5d786170cbb793c90013ca06770470,05f78cea847e13441cea03b6f41befc998c35ca0acf215c8919ad6f6e1943f92,5ca9d7bf0fc33be7a19ff0489fdd5326a25517e9ba7b4e0dc84aa7b227e7e311,64e7273084d0ad9e6eaf90197ddcb519cc2974bf03c40a4c4d40577ca65d352c,adc063315d8d86a6838c5ffa8427e2f95157083301d6f69b306e5e3df3422bd9,a8cc9673e63dc4a94c3215fe8c4d211fa4daf5017035943a51fe419c5f777eb7,3e2765959235d2f1f2db800bd1c9f6c0d9ac49e2a891c2ceffecbc219111c190,52c8d6854e004e0dcdd92ca7fcbfbac4976b47be5619eb1241ebdd614a4644b5,7e3e57fbc8550590e4f390f2bf4361ead5550374329f88702ddb9bf1239a581e,488115ec78b6388806ce0e77ce7850775aa1d8e8215abdbfdb582988080aec50,2a4212fad55985e1e8f1a27f8ffe126351174a3f021e81d03458ecf4d7b2bcf0,5b6c3c68ddb440699379d2ee59b45230328fa37141c27b21e1cfd438ca15ffdf,3d6c3269ef8d3777fdf7b6bc97d753926ea5601db106adf67a12dc33df1f8293,ee0ef03f1896286dd21644d912bddb579cb45dd0635e6c25f96ca22ffde27b29,76d825e0571b058b204f5412a9360cc56a3837ebf8c2ea9847b5ced3265cd1a5,9e8ed7bde2134f317f734a677d6ebd8e6f0e461cf48a9ba59033f3418414a748,1a8c181ac654cfe670d6906316db767d3164170ba1e129565beaa58a468bd54b,6c8a03edf444add8854646b8ddf415daa653ad71ad63a6006ab9c7b9ad7aa551,c1f3cea4facbbabaa9deb53e140552fc6572d055c347d76ae4e2e8bc3db4199c,b685e7536f87549664ff803a4f22146248804b9f992c6aacd9fb7d2ac798b011,c75b5f5382dd9d5ef0837581950e57e32fb63684a07823892e72399d6eba2b5d,6bfeb6a9b803fbea9112df933a255b36ef165d131344d3e519e36848bf2699a6,c7a713778ca0abc12cce31f0e01e1db1ee83ca91e0ca36c632f6283ce53b9eac,bb6c367b327ccc08f4f0dfc15bb578a04ab32452efde7ca9e1e0cfd4869b0780
"0","0","0","0","0","0","0","0","1","31012","100","0","1001430101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60132","33","0","1001430102","2","0","0","60132","33","0","5","2","0","0","8","60132","0"
"0","12","0","0","0","0","0","34","30000","94002","33","0","1001430103","12","0","0","94002","33","0","31500","12","0","0","33000","94002","0"
"0","0","0","0","0","0","0","0","3","0","100","0","1001430104","0","0","0","0","0","eq_rank_5-8","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60142","33","0","1001510101","2","0","0","60142","33","0","3","2","0","0","4","60142","0"
"0","12","0","0","0","0","0","34","3000","94002","33","0","1001510102","12","0","0","94002","33","0","4000","12","0","0","5000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1001510103","0","0","0","0","0","eq_rank_3-6","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1001520101","0","0","0","0","0","1001520101","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1001520102","0","0","0","0","0","1001520102","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","4","60142","33","0","1001520103","2","0","0","60142","33","0","5","2","0","0","6","60142","0"
"0","12","0","0","0","0","0","34","10000","94002","33","0","1001520104","12","0","0","94002","33","0","10500","12","0","0","11000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1001520105","0","0","0","0","0","eq_rank_4-7","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31053","100","0","1001530101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60142","33","0","1001530102","2","0","0","60142","33","0","5","2","0","0","8","60142","0"
"0","12","0","0","0","0","0","34","30000","94002","33","0","1001530103","12","0","0","94002","33","0","31500","12","0","0","33000","94002","0"
"0","0","0","0","0","0","0","0","3","0","100","0","1001530104","0","0","0","0","0","eq_rank_5-8","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","31053","100","0","1001540101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","675","60142","100","0","1001540102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115222","100","0","1001540103","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","125012","100","0","1001540104","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115552","100","0","1001540105","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115071","100","0","1001540106","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115011","100","0","1001540107","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","114583","100","0","1001540108","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","108","23001","100","0","1001540109","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","200000","94002","100","0","1001540110","12","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60152","33","0","1001610101","2","0","0","60152","33","0","3","2","0","0","4","60152","0"
"0","12","0","0","0","0","0","34","3000","94002","33","0","1001610102","12","0","0","94002","33","0","4000","12","0","0","5000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1001610103","0","0","0","0","0","eq_rank_3-6","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1001620101","0","0","0","0","0","1001620101","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1001620102","0","0","0","0","0","1001620102","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","4","60152","33","0","1001620103","2","0","0","60152","33","0","5","2","0","0","6","60152","0"
"0","12","0","0","0","0","0","34","10000","94002","33","0","1001620104","12","0","0","94002","33","0","10500","12","0","0","11000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1001620105","0","0","0","0","0","eq_rank_4-7","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31020","100","0","1001630101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60152","33","0","1001630102","2","0","0","60152","33","0","5","2","0","0","8","60152","0"
"0","12","0","0","0","0","0","34","30000","94002","33","0","1001630103","12","0","0","94002","33","0","31500","12","0","0","33000","94002","0"
"0","0","0","0","0","0","0","0","3","0","100","0","1001630104","0","0","0","0","0","eq_rank_5-8","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60162","33","0","1001710101","2","0","0","60162","33","0","3","2","0","0","4","60162","0"
"0","12","0","0","0","0","0","34","3000","94002","33","0","1001710102","12","0","0","94002","33","0","4000","12","0","0","5000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1001710103","0","0","0","0","0","eq_rank_3-6","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1001720101","0","0","0","0","0","1001720101","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1001720102","0","0","0","0","0","1001720102","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","4","60162","33","0","1001720103","2","0","0","60162","33","0","5","2","0","0","6","60162","0"
"0","12","0","0","0","0","0","34","10000","94002","33","0","1001720104","12","0","0","94002","33","0","10500","12","0","0","11000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1001720105","0","0","0","0","0","eq_rank_4-7","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31098","100","0","1001730101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60162","33","0","1001730102","2","0","0","60162","33","0","5","2","0","0","8","60162","0"
"0","12","0","0","0","0","0","34","30000","94002","33","0","1001730103","12","0","0","94002","33","0","31500","12","0","0","33000","94002","0"
"0","0","0","0","0","0","0","0","3","0","100","0","1001730104","0","0","0","0","0","eq_rank_5-8","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","31098","100","0","1001740101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","675","60162","100","0","1001740102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115011","100","0","1001740103","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115221","100","0","1001740104","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115251","100","0","1001740105","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","114014","100","0","1001740106","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","124224","100","0","1001740107","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","114133","100","0","1001740108","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","108","23001","100","0","1001740109","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","200000","94002","100","0","1001740110","12","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60172","33","0","1001810101","2","0","0","60172","33","0","3","2","0","0","4","60172","0"
"0","12","0","0","0","0","0","34","3000","94002","33","0","1001810102","12","0","0","94002","33","0","4000","12","0","0","5000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1001810103","0","0","0","0","0","eq_rank_3-6","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1001820101","0","0","0","0","0","1001820101","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1001820102","0","0","0","0","0","1001820102","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","4","60172","33","0","1001820103","2","0","0","60172","33","0","5","2","0","0","6","60172","0"
"0","12","0","0","0","0","0","34","10000","94002","33","0","1001820104","12","0","0","94002","33","0","10500","12","0","0","11000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1001820105","0","0","0","0","0","eq_rank_4-7","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31010","100","0","1001830101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60172","33","0","1001830102","2","0","0","60172","33","0","5","2","0","0","8","60172","0"
"0","12","0","0","0","0","0","34","30000","94002","33","0","1001830103","12","0","0","94002","33","0","31500","12","0","0","33000","94002","0"
"0","0","0","0","0","0","0","0","3","0","100","0","1001830104","0","0","0","0","0","eq_rank_5-8","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60182","33","0","1001910101","2","0","0","60182","33","0","3","2","0","0","4","60182","0"
"0","12","0","0","0","0","0","34","3000","94002","33","0","1001910102","12","0","0","94002","33","0","4000","12","0","0","5000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1001910103","0","0","0","0","0","eq_rank_3-6","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1001920101","0","0","0","0","0","1001920101","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1001920102","0","0","0","0","0","1001920102","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","4","60182","33","0","1001920103","2","0","0","60182","33","0","5","2","0","0","6","60182","0"
"0","12","0","0","0","0","0","34","10000","94002","33","0","1001920104","12","0","0","94002","33","0","10500","12","0","0","11000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1001920105","0","0","0","0","0","eq_rank_4-7","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31101","100","0","1001930101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60182","33","0","1001930102","2","0","0","60182","33","0","5","2","0","0","8","60182","0"
"0","12","0","0","0","0","0","34","30000","94002","33","0","1001930103","12","0","0","94002","33","0","31500","12","0","0","33000","94002","0"
"0","0","0","0","0","0","0","0","3","0","100","0","1001930104","0","0","0","0","0","eq_rank_5-8","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","31101","100","0","1001940101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","675","60182","100","0","1001940102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115222","100","0","1001940103","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115552","100","0","1001940104","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","125012","100","0","1001940105","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115251","100","0","1001940106","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115581","100","0","1001940107","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","114583","100","0","1001940108","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","108","23001","100","0","1001940109","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","200000","94002","100","0","1001940110","12","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60192","33","0","1002010101","2","0","0","60192","33","0","3","2","0","0","4","60192","0"
"0","12","0","0","0","0","0","34","3000","94002","33","0","1002010102","12","0","0","94002","33","0","4000","12","0","0","5000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1002010103","0","0","0","0","0","eq_rank_3-6","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1002020101","0","0","0","0","0","1002020101","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1002020102","0","0","0","0","0","1002020102","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","4","60192","33","0","1002020103","2","0","0","60192","33","0","5","2","0","0","6","60192","0"
"0","12","0","0","0","0","0","34","10000","94002","33","0","1002020104","12","0","0","94002","33","0","10500","12","0","0","11000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1002020105","0","0","0","0","0","eq_rank_4-7","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31076","100","0","1002030101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60192","33","0","1002030102","2","0","0","60192","33","0","5","2","0","0","8","60192","0"
"0","12","0","0","0","0","0","34","30000","94002","33","0","1002030103","12","0","0","94002","33","0","31500","12","0","0","33000","94002","0"
"0","0","0","0","0","0","0","0","3","0","100","0","1002030104","0","0","0","0","0","eq_rank_5-8","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60202","33","0","1002110101","2","0","0","60202","33","0","3","2","0","0","4","60202","0"
"0","12","0","0","0","0","0","34","3000","94002","33","0","1002110102","12","0","0","94002","33","0","4000","12","0","0","5000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1002110103","0","0","0","0","0","eq_rank_3-6","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31105","100","0","1002120101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31014","100","0","1002120102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","4","60202","33","0","1002120103","2","0","0","60202","33","0","5","2","0","0","6","60202","0"
"0","12","0","0","0","0","0","34","10000","94002","33","0","1002120104","12","0","0","94002","33","0","10500","12","0","0","11000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1002120105","0","0","0","0","0","eq_rank_4-7","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31105","100","0","1002130101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60202","33","0","1002130102","2","0","0","60202","33","0","5","2","0","0","8","60202","0"
"0","12","0","0","0","0","0","34","30000","94002","33","0","1002130103","12","0","0","94002","33","0","31500","12","0","0","33000","94002","0"
"0","0","0","0","0","0","0","0","3","0","100","0","1002130104","0","0","0","0","0","eq_rank_5-8","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","31105","100","0","1002140101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","675","60202","100","0","1002140102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115011","100","0","1002140103","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115221","100","0","1002140104","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","115251","100","0","1002140105","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","114014","100","0","1002140106","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","124224","100","0","1002140107","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","114133","100","0","1002140108","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","108","23001","100","0","1002140109","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","200000","94002","100","0","1002140110","12","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60212","33","0","1002210101","2","0","0","60212","33","0","3","2","0","0","4","60212","0"
"0","12","0","0","0","0","0","34","3000","94002","33","0","1002210102","12","0","0","94002","33","0","4000","12","0","0","5000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1002210103","0","0","0","0","0","eq_rank_3-6","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1002220101","0","0","0","0","0","1000520101","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1002220102","0","0","0","0","0","1000520102","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","4","60212","33","0","1002220103","2","0","0","60212","33","0","5","2","0","0","6","60212","0"
"0","12","0","0","0","0","0","34","10000","94002","33","0","1002220104","12","0","0","94002","33","0","10500","12","0","0","11000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1002220105","0","0","0","0","0","eq_rank_4-7","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31080","100","0","1002230101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60212","33","0","1002230102","2","0","0","60212","33","0","5","2","0","0","8","60212","0"
"0","12","0","0","0","0","0","34","30000","94002","33","0","1002230103","12","0","0","94002","33","0","31500","12","0","0","33000","94002","0"
"0","0","0","0","0","0","0","0","3","0","100","0","1002230104","0","0","0","0","0","eq_rank_5-8","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","60222","33","0","1002310101","2","0","0","60222","33","0","3","2","0","0","4","60222","0"
"0","12","0","0","0","0","0","34","3000","94002","33","0","1002310102","12","0","0","94002","33","0","4000","12","0","0","5000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1002310103","0","0","0","0","0","eq_rank_3-6","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1002320101","0","0","0","0","0","1002320101","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1002320102","0","0","0","0","0","1002320102","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","4","60222","33","0","1002320103","2","0","0","60222","33","0","5","2","0","0","6","60222","0"
"0","12","0","0","0","0","0","34","10000","94002","33","0","1002320104","12","0","0","94002","33","0","10500","12","0","0","11000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1002320105","0","0","0","0","0","eq_rank_4-7","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31056","100","0","1002330101","2","0","0","0","0","0","0","0","0","0","0","0","0"
