a32c551c5a78863683f11cbb7e9d5271be8e3e3140c8a506d02e696a0a53f1aa,93a6b904ca7a196aa1e6662a0433b5292ac9425c31a82b2cae30c368f5ec366b,24658c4ab0e54e74187c5f91ff69f9c7ff05d8fc2fc62e0d2377142ebaa33707,46ced1757e1db53fc543da07f5d798d431e58541cf08defd036ddfb311ba4ae1,1b165ae2ba05350f1159d090bd744e90b4314aaecae8dc69f30bd600c024e5ab,a99bf76a800538dc61ce8e84606c8f3ff1a727fdea26b43dda2458903ea2b0a2,103b3e1fc07553a8a72c0a723467cfc0eee5429c9b0b52ee10ff17d2b4f75026,fd7a0eb021f9ee6e357a740d9665216cbb744bd2d5fa7bfe7a7c07d8eeb82a5e,fe484d188dfb3f4d51b7af592cbc0c01f08a981ba469a073654f66b5fe881e13,96ca85c264ec61a2b4085f379e7ff42b756ec3d7d98446cda607234a9f676ae5,162121b76956b64b0cf8a443d3035e97bc76bd077af70a2fc595c4058a715dc5,1b1f5117b338e23e8834f75dad5a806eaa20b619108284e4a0ae291714ddb07c,21699dd7fbe45c6f12c38e8458cfac8a8234d0b22c1c1661cc70ffa674aeeab4,7a0a99bbb73edea3d1ee049ace488e4216b7f1418c048f7b83ff46f2f8756b07,c94ced04b7863abf7192424f025db578c4f4b41aadf56789c3a61a7ef7926333,aa10c7b1527bcefe3f88f8a701e9c7b14ba9e6ead254244df35855b60bffea0b,59cd0f2c98ea2aba6aee07719f817add2d3c90958b58a64140fbde3ad9d1181e,39b72858dd3c3d9ae878d3116b9e971a42a9ef4699ae36bd5e9be1043b4331e0,1cbb3313c44e1ac0289382986d93d0fe21fce9667865023eb65f238f5e7e163a,13d36197fdf5b553b9a8d3da3267b47d75c7840292153de623c4dc1ae9eaee27,8d23096d5daf95c03a84ec55c042107dfc2e4486aaf77e30dcb580136f90518f,358c82708eddcaf25c81685e3353b8f85b19e1883e9971ff958f68c6f7afdb10,7f3694ed93649314059043bdcbf3e870266eb45e3762203beb8c17de84689119,b89944f3b9cc277cd2ca03540bdb1731e7dec8fa9fed2688ecc0b0f455901669,cbd07302d777235b1301299a47e6a0eb81d128ab20a37c14d4e64d78cc1731ee,b979fa89b7c4a613d664a37aea71253503f4da182367900ae5d1fd34b4cfe919,337f9bde3640f3ec1bed8244661081a94b8c268ca9b48b31497f2932ca271f5c,3905baadb5c22f9f4bd08dc49347f3b0ad3e1f7d769af9114a440a31131625fe,b0786bf7932847cffcf9bf694cb92b3a6b8741afee2e5a6664e9ea8ebac55008,2cbbfc10e0f23757f78ce6ba6fadaa0a92c4c023f6c629773ebd6c6cc013cac1,e4019054e4b457c2773ae417606e88c0ce96b394e55eb06dfce57c02d302ac8f
"0","1014110103","1","0","33","0","1","0","0","0","0","0","1014110103","1","0","100","10141101","0","0","1014110101","1","0","0","1014110102","34","0","100","100","0","1014110103","1"
"1","1014120102","1","100","100","1014120105","1","1","1014120105","1014120104","1","1014120105","1014120105","1","100","3","10141201","100","34","1014120101","6","33","1","1014120105","100","1","3","100","1014120105","1014120103","6"
"1","1014130102","1","100","100","1014130104","1","1","1014130104","0","1","1014130104","1014130104","1","34","100","10141301","0","33","1014130101","1","100","1","1014130104","100","0","100","100","1014130103","1014130104","6"
"1","1014140102","1","100","100","1014140107","1","1","1014140108","1014140110","1","1014140106","1014140104","1","100","100","10141401","100","100","1014140101","1","100","1","1014140105","100","1","100","100","1014140109","1014140103","6"
"0","1014210103","1","0","33","0","1","0","0","0","0","0","1014210103","1","0","100","10142101","0","0","1014210101","1","0","0","1014210102","34","0","100","100","0","1014210103","1"
"1","1014220102","1","100","100","1014220105","1","1","1014220105","1014220104","1","1014220105","1014220105","1","100","3","10142201","100","34","1014220101","6","33","1","1014220105","100","1","3","100","1014220105","1014220103","6"
"1","1014230102","1","100","100","1014230104","1","1","1014230104","0","1","1014230104","1014230104","1","34","100","10142301","0","33","1014230101","1","100","1","1014230104","100","0","100","100","1014230103","1014230104","6"
"1","1014240102","1","100","100","1014240107","1","1","1014240108","1014240110","1","1014240106","1014240104","1","100","100","10142401","100","100","1014240101","1","100","1","1014240105","100","1","100","100","1014240109","1014240103","6"
"0","1014310103","1","0","33","0","1","0","0","0","0","0","1014310103","1","0","100","10143101","0","0","1014310101","1","0","0","1014310102","34","0","100","100","0","1014310103","1"
"1","1014320102","1","100","100","1014320105","1","1","1014320105","1014320104","1","1014320105","1014320105","1","100","3","10143201","100","34","1014320101","6","33","1","1014320105","100","1","3","100","1014320105","1014320103","6"
"1","1014330102","1","100","100","1014330104","1","1","1014330104","0","1","1014330104","1014330104","1","34","100","10143301","0","33","1014330101","1","100","1","1014330104","100","0","100","100","1014330103","1014330104","6"
"1","1014340102","1","100","100","1014340107","1","1","1014340108","1014340110","1","1014340106","1014340104","1","100","100","10143401","100","100","1014340101","1","100","1","1014340105","100","1","100","100","1014340109","1014340103","6"
"0","1014410103","1","0","33","0","1","0","0","0","0","0","1014410103","1","0","100","10144101","0","0","1014410101","1","0","0","1014410102","34","0","100","100","0","1014410103","1"
"1","1014420102","1","100","100","1014420105","1","1","1014420105","1014420104","1","1014420105","1014420105","1","100","3","10144201","100","34","1014420101","6","33","1","1014420105","100","1","3","100","1014420105","1014420103","6"
"1","1014430102","1","100","100","1014430104","1","1","1014430104","0","1","1014430104","1014430104","1","34","100","10144301","0","33","1014430101","1","100","1","1014430104","100","0","100","100","1014430103","1014430104","6"
"1","1014440102","1","100","100","1014440107","1","1","1014440108","1014440110","1","1014440106","1014440104","1","100","100","10144401","100","100","1014440101","1","100","1","1014440105","100","1","100","100","1014440109","1014440103","6"
"0","1014510103","1","0","33","0","1","0","0","0","0","0","1014510103","1","0","100","10145101","0","0","1014510101","1","0","0","1014510102","34","0","100","100","0","1014510103","1"
"1","1014520102","1","100","100","1014520105","1","1","1014520105","1014520104","1","1014520105","1014520105","1","100","3","10145201","100","34","1014520101","6","33","1","1014520105","100","1","3","100","1014520105","1014520103","6"
"1","1014530102","1","100","100","1014530104","1","1","1014530104","0","1","1014530104","1014530104","1","34","100","10145301","0","33","1014530101","1","100","1","1014530104","100","0","100","100","1014530103","1014530104","6"
"1","1014540102","1","100","100","1014540107","1","1","1014540108","1014540110","1","1014540106","1014540104","1","100","100","10145401","100","100","1014540101","1","100","1","1014540105","100","1","100","100","1014540109","1014540103","6"
"0","1014610103","1","0","33","0","1","0","0","0","0","0","1014610103","1","0","100","10146101","0","0","1014610101","1","0","0","1014610102","34","0","100","100","0","1014610103","1"
"1","1014620102","1","100","100","1014620105","1","1","1014620105","1014620104","1","1014620105","1014620105","1","100","3","10146201","100","34","1014620101","6","33","1","1014620105","100","1","3","100","1014620105","1014620103","6"
"1","1014630102","1","100","100","1014630104","1","1","1014630104","0","1","1014630104","1014630104","1","34","100","10146301","0","33","1014630101","1","100","1","1014630104","100","0","100","100","1014630103","1014630104","6"
"1","1014640102","1","100","100","1014640107","1","1","1014640108","1014640110","1","1014640106","1014640104","1","100","100","10146401","100","100","1014640101","1","100","1","1014640105","100","1","100","100","1014640109","1014640103","6"
"0","1014710103","1","0","33","0","1","0","0","0","0","0","1014710103","1","0","100","10147101","0","0","1014710101","1","0","0","1014710102","34","0","100","100","0","1014710103","1"
"1","1014720102","1","100","100","1014720105","1","1","1014720105","1014720104","1","1014720105","1014720105","1","100","3","10147201","100","34","1014720101","6","33","1","1014720105","100","1","3","100","1014720105","1014720103","6"
"1","1014730102","1","100","100","1014730104","1","1","1014730104","0","1","1014730104","1014730104","1","34","100","10147301","0","33","1014730101","1","100","1","1014730104","100","0","100","100","1014730103","1014730104","6"
"1","1014740102","1","100","100","1014740107","1","1","1014740108","1014740110","1","1014740106","1014740104","1","100","100","10147401","100","100","1014740101","1","100","1","1014740105","100","1","100","100","1014740109","1014740103","6"
"0","1014810103","1","0","33","0","1","0","0","0","0","0","1014810103","1","0","100","10148101","0","0","1014810101","1","0","0","1014810102","34","0","100","100","0","1014810103","1"
"1","1014820102","1","100","100","1014820105","1","1","1014820105","1014820104","1","1014820105","1014820105","1","100","3","10148201","100","34","1014820101","6","33","1","1014820105","100","1","3","100","1014820105","1014820103","6"
"1","1014830102","1","100","100","1014830104","1","1","1014830104","0","1","1014830104","1014830104","1","34","100","10148301","0","33","1014830101","1","100","1","1014830104","100","0","100","100","1014830103","1014830104","6"
"1","1014840102","1","100","100","1014840107","1","1","1014840108","1014840110","1","1014840106","1014840104","1","100","100","10148401","100","100","1014840101","1","100","1","1014840105","100","1","100","100","1014840109","1014840103","6"
"0","1014910103","1","0","33","0","1","0","0","0","0","0","1014910103","1","0","100","10149101","0","0","1014910101","1","0","0","1014910102","34","0","100","100","0","1014910103","1"
"1","1014920102","1","100","100","1014920105","1","1","1014920105","1014920104","1","1014920105","1014920105","1","100","3","10149201","100","34","1014920101","6","33","1","1014920105","100","1","3","100","1014920105","1014920103","6"
"1","1014930102","1","100","100","1014930104","1","1","1014930104","0","1","1014930104","1014930104","1","34","100","10149301","0","33","1014930101","1","100","1","1014930104","100","0","100","100","1014930103","1014930104","6"
"1","1014940102","1","100","100","1014940107","1","1","1014940108","1014940110","1","1014940106","1014940104","1","100","100","10149401","100","100","1014940101","1","100","1","1014940105","100","1","100","100","1014940109","1014940103","6"
"0","1015010103","1","0","33","0","1","0","0","0","0","0","1015010103","1","0","100","10150101","0","0","1015010101","1","0","0","1015010102","34","0","100","100","0","1015010103","1"
"1","1015020102","1","100","100","1015020105","1","1","1015020105","1015020104","1","1015020105","1015020105","1","100","3","10150201","100","34","1015020101","6","33","1","1015020105","100","1","3","100","1015020105","1015020103","6"
"1","1015030102","1","100","100","1015030104","1","1","1015030104","0","1","1015030104","1015030104","1","34","100","10150301","0","33","1015030101","1","100","1","1015030104","100","0","100","100","1015030103","1015030104","6"
"1","1015040102","1","100","100","1015040107","1","1","1015040108","1015040110","1","1015040106","1015040104","1","100","100","10150401","100","100","1015040101","1","100","1","1015040105","100","1","100","100","1015040109","1015040103","6"
"0","1015110103","1","0","33","0","1","0","0","0","0","0","1015110103","1","0","100","10151101","0","0","1015110101","1","0","0","1015110102","34","0","100","100","0","1015110103","1"
"1","1015120102","1","100","100","1015120105","1","1","1015120105","1015120104","1","1015120105","1015120105","1","100","3","10151201","100","34","1015120101","6","33","1","1015120105","100","1","3","100","1015120105","1015120103","6"
"1","1015130102","1","100","100","1015130104","1","1","1015130104","0","1","1015130104","1015130104","1","34","100","10151301","0","33","1015130101","1","100","1","1015130104","100","0","100","100","1015130103","1015130104","6"
"1","1015140102","1","100","100","1015140107","1","1","1015140108","1015140110","1","1015140106","1015140104","1","100","100","10151401","100","100","1015140101","1","100","1","1015140105","100","1","100","100","1015140109","1015140103","6"
"0","1015210103","1","0","33","0","1","0","0","0","0","0","1015210103","1","0","100","10152101","0","0","1015210101","1","0","0","1015210102","34","0","100","100","0","1015210103","1"
"1","1015220102","1","100","100","1015220105","1","1","1015220105","1015220104","1","1015220105","1015220105","1","100","3","10152201","100","34","1015220101","6","33","1","1015220105","100","1","3","100","1015220105","1015220103","6"
"1","1015230102","1","100","100","1015230104","1","1","1015230104","0","1","1015230104","1015230104","1","34","100","10152301","0","33","1015230101","1","100","1","1015230104","100","0","100","100","1015230103","1015230104","6"
"1","1015240102","1","100","100","1015240107","1","1","1015240108","1015240110","1","1015240106","1015240104","1","100","100","10152401","100","100","1015240101","1","100","1","1015240105","100","1","100","100","1015240109","1015240103","6"
"0","1015310103","1","0","33","0","1","0","0","0","0","0","1015310103","1","0","100","10153101","0","0","1015310101","1","0","0","1015310102","34","0","100","100","0","1015310103","1"
"1","1015320102","1","100","100","1015320105","1","1","1015320105","1015320104","1","1015320105","1015320105","1","100","3","10153201","100","34","1015320101","6","33","1","1015320105","100","1","3","100","1015320105","1015320103","6"
"1","1015330102","1","100","100","1015330104","1","1","1015330104","0","1","1015330104","1015330104","1","34","100","10153301","0","33","1015330101","1","100","1","1015330104","100","0","100","100","1015330103","1015330104","6"
"1","1015340102","1","100","100","1015340107","1","1","1015340108","1015340110","1","1015340106","1015340104","1","100","100","10153401","100","100","1015340101","1","100","1","1015340105","100","1","100","100","1015340109","1015340103","6"
"0","1015410103","1","0","33","0","1","0","0","0","0","0","1015410103","1","0","100","10154101","0","0","1015410101","1","0","0","1015410102","34","0","100","100","0","1015410103","1"
"1","1015420102","1","100","100","1015420105","1","1","1015420105","1015420104","1","1015420105","1015420105","1","100","3","10154201","100","34","1015420101","6","33","1","1015420105","100","1","3","100","1015420105","1015420103","6"
"1","1015430102","1","100","100","1015430104","1","1","1015430104","0","1","1015430104","1015430104","1","34","100","10154301","0","33","1015430101","1","100","1","1015430104","100","0","100","100","1015430103","1015430104","6"
"1","1015440102","1","100","100","1015440107","1","1","1015440108","1015440110","1","1015440106","1015440104","1","100","100","10154401","100","100","1015440101","1","100","1","1015440105","100","1","100","100","1015440109","1015440103","6"
"0","1015510103","1","0","33","0","1","0","0","0","0","0","1015510103","1","0","100","10155101","0","0","1015510101","1","0","0","1015510102","34","0","100","100","0","1015510103","1"
"1","1015520102","1","100","100","1015520105","1","1","1015520105","1015520104","1","1015520105","1015520105","1","100","3","10155201","100","34","1015520101","6","33","1","1015520105","100","1","3","100","1015520105","1015520103","6"
"1","1015530102","1","100","100","1015530104","1","1","1015530104","0","1","1015530104","1015530104","1","34","100","10155301","0","33","1015530101","1","100","1","1015530104","100","0","100","100","1015530103","1015530104","6"
"1","1015540102","1","100","100","1015540107","1","1","1015540108","1015540110","1","1015540106","1015540104","1","100","100","10155401","100","100","1015540101","1","100","1","1015540105","100","1","100","100","1015540109","1015540103","6"
"0","1015610103","1","0","33","0","1","0","0","0","0","0","1015610103","1","0","100","10156101","0","0","1015610101","1","0","0","1015610102","34","0","100","100","0","1015610103","1"
"1","1015620102","1","100","100","1015620105","1","1","1015620105","1015620104","1","1015620105","1015620105","1","100","3","10156201","100","34","1015620101","6","33","1","1015620105","100","1","3","100","1015620105","1015620103","6"
"1","1015630102","1","100","100","1015630104","1","1","1015630104","0","1","1015630104","1015630104","1","34","100","10156301","0","33","1015630101","1","100","1","1015630104","100","0","100","100","1015630103","1015630104","6"
"1","1015640102","1","100","100","1015640107","1","1","1015640108","1015640110","1","1015640106","1015640104","1","100","100","10156401","100","100","1015640101","1","100","1","1015640105","100","1","100","100","1015640109","1015640103","6"
"0","1015710103","1","0","33","0","1","0","0","0","0","0","1015710103","1","0","100","10157101","0","0","1015710101","1","0","0","1015710102","34","0","100","100","0","1015710103","1"
"1","1015720102","1","100","100","1015720105","1","1","1015720105","1015720104","1","1015720105","1015720105","1","100","3","10157201","100","34","1015720101","6","33","1","1015720105","100","1","3","100","1015720105","1015720103","6"
"1","1015730102","1","100","100","1015730104","1","1","1015730104","0","1","1015730104","1015730104","1","34","100","10157301","0","33","1015730101","1","100","1","1015730104","100","0","100","100","1015730103","1015730104","6"
"1","1015740102","1","100","100","1015740107","1","1","1015740108","1015740110","1","1015740106","1015740104","1","100","100","10157401","100","100","1015740101","1","100","1","1015740105","100","1","100","100","1015740109","1015740103","6"
"0","1015810103","1","0","33","0","1","0","0","0","0","0","1015810103","1","0","100","10158101","0","0","1015810101","1","0","0","1015810102","34","0","100","100","0","1015810103","1"
"1","1015820102","1","100","100","1015820105","1","1","1015820105","1015820104","1","1015820105","1015820105","1","100","3","10158201","100","34","1015820101","6","33","1","1015820105","100","1","3","100","1015820105","1015820103","6"
"1","1015830102","1","100","100","1015830104","1","1","1015830104","0","1","1015830104","1015830104","1","34","100","10158301","0","33","1015830101","1","100","1","1015830104","100","0","100","100","1015830103","1015830104","6"
"1","1015840102","1","100","100","1015840107","1","1","1015840108","1015840110","1","1015840106","1015840104","1","100","100","10158401","100","100","1015840101","1","100","1","1015840105","100","1","100","100","1015840109","1015840103","6"
"0","1015910103","1","0","33","0","1","0","0","0","0","0","1015910103","1","0","100","10159101","0","0","1015910101","1","0","0","1015910102","34","0","100","100","0","1015910103","1"
"1","1015920102","1","100","100","1015920105","1","1","1015920105","1015920104","1","1015920105","1015920105","1","100","3","10159201","100","34","1015920101","6","33","1","1015920105","100","1","3","100","1015920105","1015920103","6"
"1","1015930102","1","100","100","1015930104","1","1","1015930104","0","1","1015930104","1015930104","1","34","100","10159301","0","33","1015930101","1","100","1","1015930104","100","0","100","100","1015930103","1015930104","6"
"1","1015940102","1","100","100","1015940107","1","1","1015940108","1015940110","1","1015940106","1015940104","1","100","100","10159401","100","100","1015940101","1","100","1","1015940105","100","1","100","100","1015940109","1015940103","6"
"0","1016010103","1","0","33","0","1","0","0","0","0","0","1016010103","1","0","100","10160101","0","0","1016010101","1","0","0","1016010102","34","0","100","100","0","1016010103","1"
"1","1016020102","1","100","100","1016020105","1","1","1016020105","1016020104","1","1016020105","1016020105","1","100","3","10160201","100","34","1016020101","6","33","1","1016020105","100","1","3","100","1016020105","1016020103","6"
"1","1016030102","1","100","100","1016030104","1","1","1016030104","0","1","1016030104","1016030104","1","34","100","10160301","0","33","1016030101","1","100","1","1016030104","100","0","100","100","1016030103","1016030104","6"
"1","1016040102","1","100","100","1016040107","1","1","1016040108","1016040110","1","1016040106","1016040104","1","100","100","10160401","100","100","1016040101","1","100","1","1016040105","100","1","100","100","1016040109","1016040103","6"
"0","1016110103","1","0","33","0","1","0","0","0","0","0","1016110103","1","0","100","10161101","0","0","1016110101","1","0","0","1016110102","34","0","100","100","0","1016110103","1"
"1","1016120102","1","100","100","1016120105","1","1","1016120105","1016120104","1","1016120105","1016120105","1","100","3","10161201","100","34","1016120101","6","33","1","1016120105","100","1","3","100","1016120105","1016120103","6"
"1","1016130102","1","100","100","1016130104","1","1","1016130104","0","1","1016130104","1016130104","1","34","100","10161301","0","33","1016130101","1","100","1","1016130104","100","0","100","100","1016130103","1016130104","6"
"1","1016140102","1","100","100","1016140107","1","1","1016140108","1016140110","1","1016140106","1016140104","1","100","100","10161401","100","100","1016140101","1","100","1","1016140105","100","1","100","100","1016140109","1016140103","6"
"0","1016310103","1","0","33","0","1","0","0","0","0","0","1016310103","1","0","100","10163101","0","0","1016310101","1","0","0","1016310102","34","0","100","100","0","1016310103","1"
"1","1016320102","1","100","100","1016320105","1","1","1016320105","1016320104","1","1016320105","1016320105","1","100","3","10163201","100","34","1016320101","6","33","1","1016320105","100","1","3","100","1016320105","1016320103","6"
"1","1016330102","1","100","100","1016330104","1","1","1016330104","0","1","1016330104","1016330104","1","34","100","10163301","0","33","1016330101","1","100","1","1016330104","100","0","100","100","1016330103","1016330104","6"
"1","1016340102","1","100","100","1016340107","1","1","1016340108","1016340110","1","1016340106","1016340104","1","100","100","10163401","100","100","1016340101","1","100","1","1016340105","100","1","100","100","1016340109","1016340103","6"
"0","1016410103","1","0","33","0","1","0","0","0","0","0","1016410103","1","0","100","10164101","0","0","1016410101","1","0","0","1016410102","34","0","100","100","0","1016410103","1"
"1","1016420102","1","100","100","1016420105","1","1","1016420105","1016420104","1","1016420105","1016420105","1","100","3","10164201","100","34","1016420101","6","33","1","1016420105","100","1","3","100","1016420105","1016420103","6"
"1","1016430102","1","100","100","1016430104","1","1","1016430104","0","1","1016430104","1016430104","1","34","100","10164301","0","33","1016430101","1","100","1","1016430104","100","0","100","100","1016430103","1016430104","6"
"1","1016440102","1","100","100","1016440107","1","1","1016440108","1016440110","1","1016440106","1016440104","1","100","100","10164401","100","100","1016440101","1","100","1","1016440105","100","1","100","100","1016440109","1016440103","6"
"0","1016510103","1","0","33","0","1","0","0","0","0","0","1016510103","1","0","100","10165101","0","0","1016510101","1","0","0","1016510102","34","0","100","100","0","1016510103","1"
"1","1016520102","1","100","100","1016520105","1","1","1016520105","1016520104","1","1016520105","1016520105","1","100","3","10165201","100","34","1016520101","6","33","1","1016520105","100","1","3","100","1016520105","1016520103","6"
"1","1016530102","1","100","100","1016530104","1","1","1016530104","0","1","1016530104","1016530104","1","34","100","10165301","0","33","1016530101","1","100","1","1016530104","100","0","100","100","1016530103","1016530104","6"
"1","1016540102","1","100","100","1016540107","1","1","1016540108","1016540110","1","1016540106","1016540104","1","100","100","10165401","100","100","1016540101","1","100","1","1016540105","100","1","100","100","1016540109","1016540103","6"
"0","1016610103","1","0","33","0","1","0","0","0","0","0","1016610103","1","0","100","10166101","0","0","1016610101","1","0","0","1016610102","34","0","100","100","0","1016610103","1"
"1","1016620102","1","100","100","1016620105","1","1","1016620105","1016620104","1","1016620105","1016620105","1","100","3","10166201","100","34","1016620101","6","33","1","1016620105","100","1","3","100","1016620105","1016620103","6"
"1","1016630102","1","100","100","1016630104","1","1","1016630104","0","1","1016630104","1016630104","1","34","100","10166301","0","33","1016630101","1","100","1","1016630104","100","0","100","100","1016630103","1016630104","6"
"1","1016640102","1","100","100","1016640107","1","1","1016640108","1016640110","1","1016640106","1016640104","1","100","100","10166401","100","100","1016640101","1","100","1","1016640105","100","1","100","100","1016640109","1016640103","6"
