166543828b17950d9190737ffb8ed82e17a53b32cc2eb4700853e746b049642b,7a37838250ec5d5de9f98c44bf260084208a4540880f1cadfe0b9b3968aa7e68,05092627a1b5e23728ac8584d0f7bc420920175629eb11b5a70afdf60c364590,bcfa388abe0072f6b5de53cc2dc800d44aa8832e390e985c7a102190ee535a86,967cbc9ee6155f24cfc370e290c2627f460fd01ca561b2b47306db91f210a6e3,653656675b98a7968b24104e86729565f509e4d7442225601f4dd709bda958ad,a241ff8c6f36811dba222ac2ca0c8cacff6e7a0f91f62029db694845c416c19e,4226a70e2ec9ef9db5a2f8a530ee54873f35bcbbab311fc7920360632e55e58c,01df54d5b9b80b7acbe61962e2c829537fa88ce2b7863b78d6d94c944bf86c28,c6b258dbf26283d9d16123ac1222f58ce07b1471d602b07179bff5e58350e4dc,89b051f5705171e6a1862280fed234ba85fdcb45751a05597e7e6cc7d08a1af4,ff626e10bf61ae08b1457d24cce0cb514f5bec41ac231d83047ec98c6fbc6197,9d2cd74d4a78e0e94236526386eca229035af4aedacd4b87c93bcb6c5056b5e4,2798b248cf51908dbfad018d6f8bd80048dea6e18fff174d45eb44a4fc23253e,0fe5a72348f266148ce8ce2f8811c6c08627f1d8a2700a9b6e3da64d13a2e1a2,9fbc154fd9027cf8c1aaac0958d5494f6580c46d3396dc3312508a5332333cc1,dec981e57bdf3ceabbcebfafce9fc0cda091671fe3a1d43ef5bc3475318d7af3,0eec9b0c1a5de560d1538e9d7dd1bd91bfd20818329594c3b6d4f86738723737,6d8f82386e21b540d6df214008b37673da9a609e45340a144363044a81b13f17,c716196e87323d6b7418a3c3ecf36266df4748977d5c63ac83ffa81865ba88cc,6844932d6f58a10856d66eca683c187f47e0698a9e88b10f79d180566ed6846d,1bd589d4dc8b365fd91f107e3174673303c9410fc877cc7f0b19644ace07c004,b06a6d7028bdf4c3fbb27d0b94f846b50c752dd9799243d7c5853ea1233011fb,8c48fba8ae2c8803f3079c7cdde494e4056ce9492059e678885f4613bb31f7e3,42023f231d515d9d4967a3ad592f637f7cf7e5ac9ee340e1243c41a2858897be,fddd051fe5dd4c073c3f900aa06c4953f326719bac78993d76854501e23d831f,14531f249c3a4952be1e7c27115e7ae3e02ca27f985639542db2affe0a316351,61f4b102fb62cd2ecd945758a9598509dc7e174f7ad6c2683c1845fde061e906,3b6d4c1116d7b912d956154568142cdba46f7fbca6ac3c9501c2b9090bdef79b,b0ff59303cf58fd6e3eabfc40f62b6aa9214055515a3b2b809d2f06e7301c47a,16068688c6c5b9169d0e56f0250d5f0476642bd6be6fe0f9bad93abe13382073,e4091e495eedfea3912041b37ebdca0fa34e95eda068b92baac59ee9e9cdf4a7,5972312a19ee6e9322f757bb769b7a685a9e1aa5aa99191c322b6a22df09f06d,0211eaf41895f570dfe2ac7a7f3435763ab77ad45934b3871a1e6deeb1f893c7,de345f2229c21ea5317c040d3391d5b38d8760393acf7fec0e88e8c180362f45,84e4cca0f839677454fc75ceb4295aeb10c3ecf8a341b9c3091589d35a243578,468a6c5ed91e470085175567f72614dbdaccd0230627f176fecb1e58024c3c3d,6a01735eada64ace895030967a9ec32dcbeddd1b1a75630de4fda2758c07ffb9,f9c5b1c4edead1326131ff923a5da24a9b45d03fb70c481dbd95408ce9f3ccd4,90479a21d4b604de0cc7d3923c0ca3ab322e79cbedc25bc7d79ebbf3bbc90ba7,7093d1840fe1215809cd8c024be3a00e9ff039a798101760a92eeb50369150e0,32ea4645b7a0c9d0888381662c5e2150aef63c507d6a62f5b1d367e209d094ea,fcd5b3d8fdfea8e9e81aca4551a27c9998815042085f7aaf1c02da205d4bf7ea,4acb98db2457bb748bfcf234827cc2001fba8cd01dd282283d72bdd1ec0c95e9
"650004073","bgm_M41","20004107","135","650004107","650004125","0","0","25","0","20004","0","100053","650004071","7","0","9","9","0","0","100051","bgm_M41","塔帕斯海灘 周邊 1-7","9","100052","20004101","0","0","0","0","bgm_M41","bgm_M41","1","0","100051","0","bgm_M41","1","650004072","-170","bgm_M41","90","100080","0"
"650004083","bgm_M41","20004108","135","650004108","650004126","0","0","-110","0","20004","0","100053","650004081","8","0","9","9","0","0","100051","bgm_M41","塔帕斯海灘 周邊 1-8","9","100052","20004101","0","0","0","0","bgm_M41","bgm_M41","1","0","100051","0","bgm_M41","1","650004082","-75","bgm_M41","90","100080","0"
"650004093","bgm_M41","20004109","135","650004109","650004127","0","0","0","0","20004","0","100583","650004091","9","0","9","9","0","0","100581","bgm_M41","塔帕斯海灘 周邊 1-9","9","100582","20004101","0","0","0","0","bgm_M41","bgm_M41","1","0","100581","0","bgm_M41","1","650004092","50","bgm_M41","90","100100","0"
"650004103","bgm_M41","20004110","135","650004110","650004122","0","0","40","0","20004","0","100583","650004101","10","0","9","9","0","0","100581","bgm_M41","塔帕斯海灘 周邊 1-10","9","100582","20004101","0","0","0","0","bgm_M41","bgm_M41","1","0","100581","0","bgm_M41","1","650004102","180","bgm_M41","90","100100","0"
"650004113","bgm_M41","20004111","150","650004111","650004124","0","0","-90","0","20004","0","100013","650004111","11","0","10","10","0","0","100011","bgm_M41","塔帕斯海灘 周邊 1-11","10","100012","20004101","0","0","0","0","bgm_M41","bgm_M41","1","0","100011","0","bgm_M41","1","650004112","270","bgm_M41","90","100040","0"
"650004123","bgm_M41","20004112","150","650004112","650004125","0","0","70","0","20004","0","100033","650004121","12","0","10","10","0","0","100031","bgm_M41","塔帕斯海灘 周邊 1-12","10","100032","20004101","0","0","0","0","bgm_M41","bgm_M41","1","0","100031","0","bgm_M41","1","650004122","390","bgm_M41","90","100040","0"
"650004133","bgm_M41","20004113","150","650004113","650004126","0","0","-90","0","20004","0","100203","650004131","13","0","10","10","0","0","100201","bgm_M41","塔帕斯海灘 周邊 1-13","10","100202","20004101","0","0","0","0","bgm_M41","bgm_M41","1","0","100201","0","bgm_M41","1","650004132","490","bgm_M41","90","100180","0"
"650004143","bgm_M41","20004114","150","650004114","650004127","0","0","65","0","20004","0","100033","650004141","14","0","10","10","0","0","100031","bgm_M41","塔帕斯海灘 周邊 1-14","10","100032","20004101","0","0","0","0","bgm_M41","bgm_M41","1","0","100031","0","bgm_M41","1","650004142","590","bgm_M41","90","100040","0"
"650004153","bgm_M41","20004115","150","650004115","650004123","0","0","-80","0","20004","0","100203","650004151","15","0","10","10","0","0","100201","bgm_M41","塔帕斯海灘 周邊 1-15","10","100202","20004101","0","0","0","0","bgm_M41","bgm_M41","1","0","100201","0","bgm_M41","1","650004152","690","bgm_M41","90","100180","0"
"650004163","bgm_M41","20004201","240","650004116","650004121","0","54","-30","0","20004","0","100473","650004161","16","0","16","16","0","0","100471","bgm_M41","塔帕斯海灘 周邊 1-1","10","100472","20004201","1","0","0","2","bgm_M41","bgm_M41","2","5","100471","31076","bgm_M41","1","650004162","-530","bgm_M41","90","100180","0"
"650004173","bgm_M41","20004202","240","650004117","650004121","0","54","-10","0","20004","0","100473","650004171","17","0","16","16","0","0","100471","bgm_M41","塔帕斯海灘 周邊 1-2","10","100472","20004201","1","0","0","2","bgm_M41","bgm_M41","2","5","100471","31028","bgm_M41","1","650004172","-290","bgm_M41","90","100110","0"
"650004183","bgm_M41","20004203","270","650004118","650004121","0","54","-175","0","20004","0","100603","650004181","18","0","18","18","0","0","100601","bgm_M41","塔帕斯海灘 周邊 1-3","10","100602","20004201","1","0","0","2","bgm_M41","bgm_M41","2","5","100601","31076","bgm_M41","1","650004182","-190","bgm_M41","90","100100","0"
"650004193","bgm_M41","20004204","270","650004119","650004121","0","54","-115","0","20004","0","100893","650004191","19","0","18","18","0","0","100891","bgm_M41","塔帕斯海灘 周邊 1-4","10","100892","20004201","1","0","0","2","bgm_M41","bgm_M41","2","5","100891","31028","bgm_M41","1","650004192","132","bgm_M41","90","100040","0"
"650004203","bgm_M41","20004205","300","650004120","650004121","0","54","60","0","20004","0","100473","650004201","20","0","20","20","0","0","100471","bgm_M41","塔帕斯海灘 周邊 1-5","10","100472","20004201","1","0","0","2","bgm_M41","bgm_M41","2","5","100471","31076","bgm_M41","1","650004202","290","bgm_M41","90","100180","0"
"650005013","bgm_M41","20005101","120","650005101","650005124","0","0","-45","0","20005","0","100203","650005011","1","0","8","8","0","0","100201","bgm_M41","伊爾席翁的孤島 1-1","8","100202","20005101","0","0","0","0","bgm_M41","bgm_M41","1","0","100201","0","bgm_M41","1","650005012","-820","bgm_M41","90","100110","0"
"650005023","bgm_M41","20005102","120","650005102","650005125","0","0","50","0","20005","0","100093","650005021","2","0","8","8","0","0","100091","bgm_M41","伊爾席翁的孤島 1-2","8","100092","20005101","0","0","0","0","bgm_M41","bgm_M41","1","0","100091","0","bgm_M41","1","650005022","-700","bgm_M41","90","100030","0"
"650005033","bgm_M41","20005103","120","650005103","650005126","0","0","-62","0","20005","0","100093","650005031","3","0","8","8","0","0","100091","bgm_M41","伊爾席翁的孤島 1-3","8","100092","20005101","0","0","0","0","bgm_M41","bgm_M41","1","0","100091","0","bgm_M41","1","650005032","-600","bgm_M41","90","100030","0"
"650005043","bgm_M41","20005104","120","650005104","650005127","0","0","-183","0","20005","0","100203","650005041","4","0","8","8","0","0","100201","bgm_M41","伊爾席翁的孤島 1-4","8","100202","20005101","0","0","0","0","bgm_M41","bgm_M41","1","0","100201","0","bgm_M41","1","650005042","-500","bgm_M41","90","100110","0"
"650005053","bgm_M41","20005105","120","650005105","650005123","0","0","-70","0","20005","0","100013","650005051","5","0","8","8","0","0","100011","bgm_M41","伊爾席翁的孤島 1-5","8","100012","20005101","0","0","0","0","bgm_M41","bgm_M41","1","0","100011","0","bgm_M41","1","650005052","-400","bgm_M41","90","100050","0"
"650005063","bgm_M41","20005106","135","650005106","650005124","0","0","-40","0","20005","0","100023","650005061","6","0","9","9","0","0","100021","bgm_M41","伊爾席翁的孤島 1-6","9","100022","20005101","0","0","0","0","bgm_M41","bgm_M41","1","0","100021","0","bgm_M41","1","650005062","-260","bgm_M41","90","100020","0"
"650005073","bgm_M41","20005107","135","650005107","650005125","0","0","70","0","20005","0","100039","650005071","7","0","9","9","0","0","100037","bgm_M41","伊爾席翁的孤島 1-7","9","100038","20005101","0","0","0","0","bgm_M41","bgm_M41","1","0","100037","0","bgm_M41","1","650005072","-170","bgm_M41","90","100070","0"
"650005083","bgm_M41","20005108","135","650005108","650005126","0","0","-60","0","20005","0","100023","650005081","8","0","9","9","0","0","100021","bgm_M41","伊爾席翁的孤島 1-8","9","100022","20005101","0","0","0","0","bgm_M41","bgm_M41","1","0","100021","0","bgm_M41","1","650005082","-75","bgm_M41","90","100020","0"
"650005093","bgm_M41","20005109","135","650005109","650005127","0","0","-108","0","20005","0","100033","650005091","9","0","9","9","0","0","100031","bgm_M41","伊爾席翁的孤島 1-9","9","100032","20005101","0","0","0","0","bgm_M41","bgm_M41","1","0","100031","0","bgm_M41","1","650005092","70","bgm_M41","90","100040","0"
"650005103","bgm_M41","20005110","135","650005110","650005122","0","0","45","0","20005","0","100023","650005101","10","0","9","9","0","0","100021","bgm_M41","伊爾席翁的孤島 1-10","9","100022","20005101","0","0","0","0","bgm_M41","bgm_M41","1","0","100021","0","bgm_M41","1","650005102","180","bgm_M41","90","100020","0"
"650005113","bgm_M41","20005111","150","650005111","650005124","0","0","-107","0","20005","0","100033","650005111","11","0","10","10","0","0","100031","bgm_M41","伊爾席翁的孤島 1-11","10","100032","20005101","0","0","0","0","bgm_M41","bgm_M41","1","0","100031","0","bgm_M41","1","650005112","270","bgm_M41","90","100040","0"
"650005123","bgm_M41","20005112","150","650005112","650005125","0","0","10","0","20005","0","100053","650005121","12","0","10","10","0","0","100051","bgm_M41","伊爾席翁的孤島 1-12","10","100052","20005101","0","0","0","0","bgm_M41","bgm_M41","1","0","100051","0","bgm_M41","1","650005122","390","bgm_M41","90","100080","0"
"650005133","bgm_M41","20005113","150","650005113","650005126","0","0","-100","0","20005","0","100053","650005131","13","0","10","10","0","0","100051","bgm_M41","伊爾席翁的孤島 1-13","10","100052","20005101","0","0","0","0","bgm_M41","bgm_M41","1","0","100051","0","bgm_M41","1","650005132","490","bgm_M41","90","100080","0"
"650005143","bgm_M41","20005114","150","650005114","650005127","0","0","19","0","20005","0","100173","650005141","14","0","10","10","0","0","100171","bgm_M41","伊爾席翁的孤島 1-14","10","100172","20005101","0","0","0","0","bgm_M41","bgm_M41","1","0","100171","0","bgm_M41","1","650005142","590","bgm_M41","90","100180","0"
"650005153","bgm_M41","20005115","150","650005115","650005123","0","0","105","0","20005","0","100173","650005151","15","0","10","10","0","0","100171","bgm_M41","伊爾席翁的孤島 1-15","10","100172","20005101","0","0","0","0","bgm_M41","bgm_M41","1","0","100171","0","bgm_M41","1","650005152","690","bgm_M41","90","100180","0"
"650005163","bgm_M41","20005201","240","650005116","650005121","0","54","80","0","20005","0","100899","650005161","16","0","16","16","0","0","100897","bgm_M41","伊爾席翁的孤島 1-1","10","100898","20005201","1","0","0","2","bgm_M41","bgm_M41","2","5","100897","31080","bgm_M41","1","650005162","-500","bgm_M41","90","100040","0"
"650005173","bgm_M41","20005202","240","650005117","650005121","0","54","-130","0","20005","0","100893","650005171","17","0","16","16","0","0","100891","bgm_M41","伊爾席翁的孤島 1-2","10","100892","20005201","1","0","0","2","bgm_M41","bgm_M41","2","5","100891","31032","bgm_M41","1","650005172","-348","bgm_M41","90","100040","0"
"650005183","bgm_M41","20005203","270","650005118","650005121","0","54","23","0","20005","0","100693","650005181","18","0","18","18","0","0","100691","bgm_M41","伊爾席翁的孤島 1-3","10","100692","20005201","1","0","0","2","bgm_M41","bgm_M41","2","5","100691","31080","bgm_M41","1","650005182","-150","bgm_M41","90","100020","0"
"650005193","bgm_M41","20005204","270","650005119","650005121","0","54","-113","0","20005","0","100933","650005191","19","0","18","18","0","0","100931","bgm_M41","伊爾席翁的孤島 1-4","10","100932","20005201","1","0","0","2","bgm_M41","bgm_M41","2","5","100931","31032","bgm_M41","1","650005192","60","bgm_M41","90","100080","0"
"650005203","bgm_M41","20005205","300","650005120","650005121","0","54","48","0","20005","0","100813","650005201","20","0","20","20","0","0","100811","bgm_M41","伊爾席翁的孤島 1-5","10","100812","20005201","1","0","0","2","bgm_M41","bgm_M41","2","5","100811","31080","bgm_M41","1","650005202","230","bgm_M41","90","100180","0"
"650006013","bgm_M41","20006101","120","650006101","650006124","0","0","-155","0","20006","0","101243","650006011","1","0","8","8","0","0","101241","bgm_M41","王城蘭德索爾 1-1","8","101242","20006101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650006012","-873","bgm_M41","90","100200","0"
"650006023","bgm_M41","20006102","120","650006102","650006125","0","0","10","0","20006","0","101243","650006021","2","0","8","8","0","0","101241","bgm_M41","王城蘭德索爾 1-2","8","101242","20006101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650006022","-786","bgm_M41","90","100190","0"
"650006033","bgm_M41","20006103","120","650006103","650006126","0","0","-57","0","20006","0","101243","650006031","3","0","8","8","0","0","101241","bgm_M41","王城蘭德索爾 1-3","8","101242","20006101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650006032","-594","bgm_M41","90","100190","0"
"650006043","bgm_M41","20006104","120","650006104","650006127","0","0","42","0","20006","0","101243","650006041","4","0","8","8","0","0","101241","bgm_M41","王城蘭德索爾 1-4","8","101242","20006101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650006042","-421","bgm_M41","90","100190","0"
"650006053","bgm_M41","20006105","120","650006105","650006123","0","0","59","0","20006","0","101243","650006051","5","0","8","8","0","0","101241","bgm_M41","王城蘭德索爾 1-5","8","101242","20006101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650006052","-220","bgm_M41","90","100190","0"
"650006063","bgm_M41","20006106","135","650006106","650006124","0","0","-108","0","20006","0","101243","650006061","6","0","9","9","0","0","101241","bgm_M41","王城蘭德索爾 1-6","9","101242","20006101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650006062","-339","bgm_M41","90","100200","0"
"650006073","bgm_M41","20006107","135","650006107","650006125","0","0","-116","0","20006","0","101243","650006071","7","0","9","9","0","0","101241","bgm_M41","王城蘭德索爾 1-7","9","101242","20006101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650006072","-150","bgm_M41","90","100200","0"
"650006083","bgm_M41","20006108","135","650006108","650006126","0","0","33","0","20006","0","101243","650006081","8","0","9","9","0","0","101241","bgm_M41","王城蘭德索爾 1-8","9","101242","20006101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650006082","-26","bgm_M41","90","100200","0"
"650006093","bgm_M41","20006109","135","650006109","650006127","0","0","-114","0","20006","0","101243","650006091","9","0","9","9","0","0","101241","bgm_M41","王城蘭德索爾 1-9","9","101242","20006101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650006092","115","bgm_M41","90","100190","0"
"650006103","bgm_M41","20006110","135","650006110","650006122","0","0","-114","0","20006","0","101243","650006101","10","0","9","9","0","0","101241","bgm_M41","王城蘭德索爾 1-10","9","101242","20006101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650006102","316","bgm_M41","90","100190","0"
"650006113","bgm_M41","20006111","150","650006111","650006124","0","0","53","0","20006","0","101243","650006111","11","0","10","10","0","0","101241","bgm_M41","王城蘭德索爾 1-11","10","101242","20006101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650006112","208","bgm_M41","90","100190","0"
"650006123","bgm_M41","20006112","150","650006112","650006125","0","0","14","0","20006","0","101243","650006121","12","0","10","10","0","0","101241","bgm_M41","王城蘭德索爾 1-12","10","101242","20006101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650006122","432","bgm_M41","90","100200","0"
"650006133","bgm_M41","20006113","150","650006113","650006126","0","0","49","0","20006","0","101243","650006131","13","0","10","10","0","0","101241","bgm_M41","王城蘭德索爾 1-13","10","101242","20006101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650006132","654","bgm_M41","90","100200","0"
"650006143","bgm_M41","20006114","150","650006114","650006127","0","0","-115","0","20006","0","101243","650006141","14","0","10","10","0","0","101241","bgm_M41","王城蘭德索爾 1-14","10","101242","20006101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650006142","565","bgm_M41","90","100190","0"
"650006153","bgm_M41","20006115","150","650006115","650006123","0","0","-108","0","20006","0","101243","650006151","15","0","10","10","0","0","101241","bgm_M41","王城蘭德索爾 1-15","10","101242","20006101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650006152","761","bgm_M41","90","100190","0"
"650006163","bgm_M41","20006201","240","650006116","650006121","0","54","80","0","20006","0","101253","650006161","16","0","16","16","0","0","101251","bgm_M41","王城蘭德索爾 1-1","10","101252","20006201","1","0","0","2","bgm_M41","bgm_M41","2","5","101251","31047","bgm_M41","1","650006162","-500","bgm_M41","90","100190","0"
"650006173","bgm_M41","20006202","240","650006117","650006121","0","54","14","0","20006","0","101253","650006171","17","0","16","16","0","0","101251","bgm_M41","王城蘭德索爾 1-2","10","101252","20006201","1","0","0","2","bgm_M41","bgm_M41","2","5","101251","31034","bgm_M41","1","650006172","-269","bgm_M41","90","100190","0"
"650006183","bgm_M41","20006203","270","650006118","650006121","0","54","-172","0","20006","0","101253","650006181","18","0","18","18","0","0","101251","bgm_M41","王城蘭德索爾 1-3","10","101252","20006201","1","0","0","2","bgm_M41","bgm_M41","2","5","101251","31047","bgm_M41","1","650006182","-126","bgm_M41","90","100200","0"
"650006193","bgm_M41","20006204","270","650006119","650006121","0","54","-109","0","20006","0","101253","650006191","19","0","18","18","0","0","101251","bgm_M41","王城蘭德索爾 1-4","10","101252","20006201","1","0","0","2","bgm_M41","bgm_M41","2","5","101251","31034","bgm_M41","1","650006192","148","bgm_M41","90","100200","0"
"650006203","bgm_M41","20006205","300","650006120","650006121","0","54","48","0","20006","0","101253","650006201","20","0","20","20","0","0","101251","bgm_M41","王城蘭德索爾 1-5","10","101252","20006201","1","0","0","2","bgm_M41","bgm_M41","2","5","101251","31047","bgm_M41","1","650006202","310","bgm_M41","90","100190","0"
"650007013","bgm_M41","20007101","120","650007101","650007124","0","0","-100","0","20007","0","101273","650007011","1","0","8","8","0","0","101271","bgm_M41","蘭德索爾郊外 1-1","8","101272","20007101","0","0","0","0","bgm_M41","bgm_M41","1","0","101271","0","bgm_M41","1","650007012","-528","bgm_M41","90","100210","0"
"650007023","bgm_M41","20007102","120","650007102","650007125","0","0","9","0","20007","0","101273","650007021","2","0","8","8","0","0","101271","bgm_M41","蘭德索爾郊外 1-2","8","101272","20007101","0","0","0","0","bgm_M41","bgm_M41","1","0","101271","0","bgm_M41","1","650007022","-362","bgm_M41","90","100210","0"
"650007033","bgm_M41","20007103","120","650007103","650007126","0","0","-54","0","20007","0","101273","650007031","3","0","8","8","0","0","101271","bgm_M41","蘭德索爾郊外 1-3","8","101272","20007101","0","0","0","0","bgm_M41","bgm_M41","1","0","101271","0","bgm_M41","1","650007032","-150","bgm_M41","90","100220","0"
"650007043","bgm_M41","20007104","120","650007104","650007127","0","0","49","0","20007","0","101273","650007041","4","0","8","8","0","0","101271","bgm_M41","蘭德索爾郊外 1-4","8","101272","20007101","0","0","0","0","bgm_M41","bgm_M41","1","0","101271","0","bgm_M41","1","650007042","8","bgm_M41","90","100210","0"
"650007053","bgm_M41","20007105","120","650007105","650007123","0","0","-55","0","20007","0","101273","650007051","5","0","8","8","0","0","101271","bgm_M41","蘭德索爾郊外 1-5","8","101272","20007101","0","0","0","0","bgm_M41","bgm_M41","1","0","101271","0","bgm_M41","1","650007052","174","bgm_M41","90","100220","0"
"650007063","bgm_M41","20007106","135","650007106","650007124","0","0","-9","0","20007","0","101273","650007061","6","0","9","9","0","0","101271","bgm_M41","蘭德索爾郊外 1-6","9","101272","20007101","0","5007303","0","0","bgm_M41","bgm_M41","1","0","101271","0","bgm_M41","1","650007062","383","bgm_M41","90","100210","0"
"650007073","bgm_M41","20007107","135","650007107","650007125","0","0","-385","0","20007","0","101263","650007071","7","0","9","9","0","0","101261","bgm_M41","靈界 1-7","9","101262","20007102","0","0","0","0","bgm_M41","bgm_M41","1","0","101261","0","bgm_M41","1","650007072","240","bgm_M41","90","100230","0"
"650007083","bgm_M41","20007108","135","650007108","650007126","0","0","-222","0","20007","0","101263","650007081","8","0","9","9","0","0","101261","bgm_M41","靈界 1-8","9","101262","20007102","0","0","0","0","bgm_M41","bgm_M41","1","0","101261","0","bgm_M41","1","650007082","-180","bgm_M41","90","100230","0"
"650007093","bgm_M41","20007109","135","650007109","650007127","0","0","-153","0","20007","0","101263","650007091","9","0","9","9","0","0","101261","bgm_M41","靈界 1-9","9","101262","20007102","0","0","0","0","bgm_M41","bgm_M41","1","0","101261","0","bgm_M41","1","650007092","271","bgm_M41","90","100230","0"
