ac8bcff9d018273c4a7e2e34530753343c2054002e4cc4c169c02d1d30014f36,35a99d05607ae5c86b1c3b6301bf8962bb733f2a4fe46cbdec099a1fa647d834,ce1f3a91541c99a6d7528360e52e9dd860e72429845df35562394a30051f7a72,92ec3e557e1f028a90622a294b722d1ec642f269aad47e56519ca68b579cb76e,b686e199abd457280daa12fff17bb74625bc745c8a8df760eae19439a0b6507d,4e5dd8e546169069e97c8dd5acd6d1766f237620f0a5feb8184552ce5dc63a8d,ef594f14f081a75a5effa7ed480fc5cbce7c3d1c48b47ed681f7db96949ab2a7,858b3b62f7be36d4c1aed4614135210d3bd435efec509a1c532c8b0bc54d04a0
"101601","10013033","10034032","32","109134","10055032","109554","10013032"
"101601","999999","10043033","33","10013032","10055033","10055032","10013033"
"101701","101101","101281","1","101431","101071","101551","101071"
"101701","102101","102341","2","102431","101551","101551","102071"
"101701","103071","102342","3","102432","102551","102551","102101"
"101701","103101","103341","4","103431","102552","102552","103071"
"101701","103072","103342","5","103432","103551","103551","103101"
"101701","104101","103343","6","103432","103342","103582","103072"
"101701","104102","104341","7","103553","103072","103552","104101"
"101701","104103","104342","8","104101","104551","103553","104102"
"101701","104104","104343","9","104102","104552","104551","104103"
"101701","105101","104344","10","104103","104554","104552","104104"
"101701","105102","105341","11","104104","105551","104553","105101"
"101701","105103","105282","12","105101","105552","105551","105102"
"101701","105104","105343","13","105102","105553","105552","105103"
"101701","105105","105344","14","105103","105554","105553","105104"
"101701","105106","105285","15","105104","105555","105554","105105"
"101701","105107","105286","16","105105","105556","105555","105106"
"101701","106101","105287","17","105106","105557","105556","105107"
"101701","106102","106341","18","105107","106551","105557","106101"
"101701","106103","106282","19","106101","106552","106551","106102"
"101701","107101","106283","20","106102","106553","106552","106103"
"101701","107102","107341","21","106103","107551","106553","107101"
"101701","107103","107492","22","107101","107552","107551","107102"
"101701","108101","107493","23","107102","107553","107552","107103"
"101701","108102","108401","24","107103","108551","107553","108101"
"101701","108103","108342","25","108101","108552","108551","108102"
"101701","108104","108403","26","108102","108553","108552","108103"
"101701","109101","108434","27","108103","108554","108553","108104"
"101701","109102","109341","28","108104","109551","108554","109101"
"101701","109103","109432","29","109101","109552","109551","109102"
"101701","109104","109343","30","109102","109553","109552","109103"
"101701","10010032","109434","31","109103","109554","109553","109104"
"101701","10010033","10034032","32","109104","10055032","109554","10010032"
"101701","999999","10043033","33","10010032","10055033","10055032","10010033"
"101801","101251","101371","1","101521","101611","101611","101251"
"101801","102222","102371","2","102461","101611","101611","102221"
"101801","103221","102372","3","102521","102611","102611","102222"
"101801","103252","103521","4","103611","102613","102613","103221"
"101801","103222","103371","5","103522","103611","103611","103252"
"101801","104221","103372","6","103522","103371","103613","103222"
"101801","104222","104371","7","103614","103583","103613","104521"
"101801","104223","104372","8","104461","104581","103583","104222"
"101801","104224","104523","9","104522","104612","104581","104223"
"101801","105221","104373","10","104462","104613","104582","104224"
"101801","105222","105371","11","104463","105611","104583","105221"
"101801","105223","105372","12","105521","105612","105581","105222"
"101801","105224","105373","13","105522","105613","105582","105223"
"101801","105225","105523","14","105462","105614","105583","105224"
"101801","105226","105375","15","105523","105615","105584","105225"
"101801","105227","105524","16","105375","105616","105585","105226"
"101801","106221","105377","17","105524","105617","105586","105227"
"101801","106222","106371","18","105377","106611","105587","106221"
"101801","106223","106521","19","106371","106612","106581","106222"
"101801","107221","106462","20","106372","106613","106582","106223"
"101801","107222","107461","21","106462","107611","106583","107221"
"101801","107223","107462","22","107461","107612","107581","107222"
"101801","108221","107463","23","107462","107613","107582","107223"
"101801","108222","108521","24","107463","108611","107583","108221"
"101801","108223","108462","25","108521","108612","108581","108222"
"101801","108224","108523","26","108462","108613","108582","108223"
"101801","109221","108524","27","108523","108614","108583","108224"
"101801","109222","109461","28","108524","109611","108584","109221"
"101801","109223","109522","29","109461","109612","109581","109222"
"101801","109224","109463","30","109522","109613","109582","109223"
"101801","10022032","109524","31","109463","109614","109583","109224"
"101801","10022033","10046032","32","109524","10061032","109584","10022032"
"101801","999999","10046033","33","10046032","10061033","10058032","10022033"
"102001","101011","101281","1","101401","101581","101551","101191"
"102001","102013","102311","2","102493","101281","101551","102011"
"102001","103011","102312","3","102401","102581","102551","102192"
"102001","103012","103281","4","103431","102432","102552","103011"
"102001","103013","103282","5","103491","103431","103551","103192"
"102001","104011","103283","6","103491","103401","103552","103013"
"102001","104012","104281","7","103553","103583","103552","104191"
"102001","104013","104282","8","104491","104551","103553","104192"
"102001","104014","104402","9","104432","104552","104551","104193"
"102001","105011","104284","10","104402","104553","104552","104194"
"102001","105012","105401","11","104433","105551","104554","105191"
"102001","105013","105312","12","105401","105552","105551","105192"
"102001","105014","105491","13","105431","105553","105552","105193"
"102001","105015","105432","14","105491","105554","105553","105194"
"102001","105016","105345","15","105432","105555","105554","105195"
"102001","105017","105286","16","105345","105556","105555","105196"
"102001","106011","105287","17","105286","105557","105556","105197"
"102001","106192","106281","18","105287","106551","105557","106191"
"102001","106013","106282","19","106281","106552","106551","106192"
"102001","107011","106283","20","106282","106553","106552","106193"
"102001","107012","107491","21","106283","107551","106553","107191"
"102001","107013","107282","22","107491","107552","107551","107192"
"102001","108011","107283","23","107282","107553","107552","107193"
"102001","108012","108431","24","107283","108551","107553","108191"
"102001","108013","108312","25","108431","108552","108551","108192"
"102001","108014","108313","26","108312","108553","108552","108193"
"102001","109011","108314","27","108313","108554","108553","108194"
"102001","109012","109401","28","108314","109551","108554","109191"
"102001","109013","109282","29","109401","109552","109551","109192"
"102001","109014","109283","30","109282","109553","109552","109193"
"102001","10001032","109284","31","109283","109554","109553","109194"
"102001","10001033","10040032","32","109284","10055032","109554","10019032"
"102001","999999","10040033","33","10040032","10055033","10055032","10019033"
"102101","101191","101281","1","101191","101551","101581","101431"
"102101","102192","102311","2","102191","101431","101581","102431"
"102101","103191","102282","3","102192","102191","102551","102401"
"102101","103192","103311","4","103191","102401","102401","103581"
"102101","103193","103282","5","103192","103581","103551","103432"
"102101","104191","103283","6","103192","103582","103282","103583"
"102101","104192","104311","7","103193","103583","103582","104401"
"102101","104193","104282","8","104491","104581","103583","104192"
"102101","104194","104313","9","104432","104582","104581","104193"
"102101","105191","104433","10","104313","104583","104582","104194"
"102101","105192","105401","11","104433","105581","104583","105191"
"102101","105193","105342","12","105401","105582","105581","105192"
"102101","105194","105283","13","105431","105583","105582","105193"
"102101","105195","105314","14","105491","105584","105583","105194"
"102101","105196","105315","15","105432","105585","105584","105195"
"102101","105197","105316","16","105315","105586","105585","105196"
"102101","106191","105317","17","105316","105587","105586","105197"
"102101","106192","106311","18","105317","106581","105587","106191"
"102101","106193","106312","19","106311","106582","106581","106192"
"102101","107191","106313","20","106312","106583","106582","106193"
"102101","107192","107311","21","106313","107581","106583","107191"
"102101","107193","107312","22","107311","107582","107581","107192"
"102101","108191","107313","23","107312","107583","107582","107193"
"102101","108192","108311","24","107313","108581","107583","108191"
"102101","108193","108282","25","108311","108582","108581","108192"
