ac8bb98475d0d87762a2d9c827bcaaed6318fafc6405a47f807ad9ea67b5dd9c,34c4810c4d0d6c6155def79045d7a06188d8c583f7633a62332f7e47e3d7a783,5f10afeb8936ff98ad9e3c1eeb1d06efdd6a4caebcf8e4d99497e3f8e8f48766,6a7b060c890b46cf624c37d36ca72e27f8884c68ca900919a67029dbba53ab46,6ab3856d755f1fc499967f3a949a9984eb1270b51aff5fb6edf96096e8603f5d,3e703eda5f373dc9521eb688ef82f99fcd27605ab7d61d2bd37ddd6f8e9e04bf,db0d5ff407de767e46f8c1b6b1691d61776397ee3493a26afb2bc5df0fd0f7b1,6e9a27fe0330e6cf4bb9d2fcbcb35513f431f3075436e94fe5f9a4b8cbf652e5,bedc55a0c233781a6078857d840626cdaa144fa79010fe83392c4689c1983205,c924f4bd9db1d1990a200d805a22a172386495280473524aa18f344dfa0376d1,7f27a9143454cd30f465af93835bad630cbc5151061e00b9268cd0e65740ac02
"93","3","","","510045","510","","","","1",""
"4","104811","","","510046","510","","","","0",""
"3","104811","","nop_talk_surprise1","510047","510","1","0.2","0","nop_surprise","0.2"
"3","103231","","","510048","510","","0.2","1","nop_idle_normal_suprise1",""
"3","104611","","","510049","510","","0.2","1","nop_idle_normal_suprise1",""
"91","510043","","","510050","510","","","","",""
"3","104811","","","510051","510","","0.2","1","nop_idle_surprise1",""
"91","510041","","","510052","510","","","","",""
"11","103411","0.5","1","510053","510","0","0","7","嗯哼哼～♪\n麥酒麥酒喝到飽～！\n嘿嘿嘿，太棒了～！","0"
"3","103411","","","510054","510","","0.2","1","nop_10_yukari_04",""
"3","11","","","510055","510","","0.2","1","nop_10_yukari_04",""
"93","1.5","","","510056","510","","","","1",""
"3","103411","","nop_10_yukari_06","510057","510","1","0.2","0","nop_10_yukari_07","0.2"
"3","11","","nop_10_yukari_06","510058","510","1","0.2","0","nop_10_yukari_07","0.2"
"91","510053","","","510059","510","","","","",""
"12","103411","0","1","510060","510","0","0","1","6","0"
"11","104611","0.5","1","510061","510","0","0","7","這……已經和營養均衡沒什麼關係了，\n完全就是喝茫了喵……\n優花梨──！振作一點喵──！\n妳之後一定會後悔的喵──！","0"
"3","104611","","nop_10_tamaki_talk_doya_jitome_loop","510062","510","1","0.2","0","nop_10_tamaki_talk_doya_jitome","0.2"
"93","4.5","","","510063","510","","","","1",""
"3","104611","","nop_10_tamaki_guts_angry2_loop","510064","510","1","0.2","0","nop_10_tamaki_guts_angry2","0.2"
"93","2.5","","","510065","510","","","","1",""
"3","104611","","","510066","510","","0.2","1","nop_talk_anger2",""
"91","510061","","","510067","510","","","","",""
"3","104611","","","510068","510","","0.2","1","nop_idle_anger2",""
"11","103231","0.5","1","510069","510","0","0","6","大家鬧得真起勁呢。\n我很期待\n今年也會是個美好的一年哦～！","0"
"3","103231","","","510070","510","","0.2","1","nop_talk_joy3_blink",""
"93","2.5","","","510071","510","","","","1",""
"3","103231","","","510072","510","","0.2","1","nop_talk_joy1",""
"91","510069","","","510073","510","","","","",""
"3","103231","","","510074","510","","0.2","1","nop_idle_joy1",""
"93","0.5","","","510075","510","","","","0",""
"1","1","nop_idle_arm_crossed","-150","511001","511","-255","1.95","101","100911","0"
"1","1","nop_idle_joy_normal","150","511002","511","-255","1.95","100","101311","1"
"1","1","nop_idle_wish","-300","511003","511","-275","1.95","105","102711","0"
"1","1","nop_idle_normal","300","511004","511","-275","1.95","104","105111","1"
"93","0.5","","","511005","511","","","","0",""
"3","102711","","","511006","511","","0.2","1","nop_11_eriko_talk_wish",""
"21","vo_drama_10082011","","0","511007","511","","","0","vo_drama_10082011_001",""
"11","102711","0.5","1","511008","511","0","0","5","啊啊，是您呀。\n祝您新年快樂。\n今年也請多關照。\n嘻嘻……","0"
"93","2","","","511009","511","","","","1",""
"3","102711","","nop_11_eriko_talk_wish","511010","511","1","0.2","0","nop_bow2","0.2"
"93","3.5","","","511011","511","","","","1",""
"3","102711","","","511012","511","","0.2","0","nop_11_eriko_smile",""
"91","511008","","","511013","511","","","","",""
"3","102711","","","511014","511","","0.2","1","nop_idle_wish",""
"3","100911","","nop_11_anna_huhuStand_loop","511015","511","1","0.2","0","nop_11_anna_huhuStand_in","0"
"21","vo_drama_10082011","","0","511016","511","","","0","vo_drama_10082011_002",""
"11","100911","0.5","1","511017","511","0","0","8","哦哦，吉格魯特啊！\n這場新年會我玩得很開心哦！\n這不正是跨越毀滅後\n完美的黎明慶典嗎！","0"
"93","3","","","511018","511","","","","1",""
"3","100911","","nop_11_anna_ahahaStand_loop","511019","511","1","0.2","0","nop_11_anna_ahahaStand_in","0"
"91","511017","","","511020","511","","","","",""
"3","100911","","","511021","511","","0.2","1","nop_idle_arm_crossed",""
"3","105111","","","511022","511","","0.2","1","nop_talk_bitter",""
"21","vo_drama_10082011","","0","511023","511","","","0","vo_drama_10082011_003",""
"11","105111","0.5","1","511024","511","0","0","7","呵呵，今天承蒙你招待了。\n看起來你年底也過得很不得了呢。","0"
"93","2.5","","","511025","511","","","","1",""
"3","105111","","","511026","511","","0.2","1","nop_look_talk_normal",""
"91","511024","","","511027","511","","","","",""
"3","105111","","","511028","511","","0.2","1","nop_idle_normal",""
"3","101311","","","511029","511","","0.2","1","nop_talk_joy2",""
"21","vo_drama_10082011","","0","511030","511","","","0","vo_drama_10082011_004",""
"11","101311","0.5","1","511031","511","0","0","7","流夏姐也真是見外──\n明明只要呼叫上七七香一行人，\n大家就會衝過去幫忙了呢！","0"
"91","511031","","","511032","511","","","","",""
"3","101311","","","511033","511","","0.2","1","nop_idle_joy_normal",""
"3","100911","","nop_15_tsumugi_talk_arm_crossed_loop","511034","511","1","0.2","0","nop_15_tsumugi_talk_arm_crossed","0.2"
"21","vo_drama_10082011","","0","511035","511","","","0","vo_drama_10082011_005",""
"11","100911","0.5","1","511036","511","0","0","6","嗯！\n明明只要使出我們破壞的協奏曲，\n就能轟飛一切阻礙的！","0"
"91","511036","","","511037","511","","","","",""
"3","100911","","","511038","511","","0.2","1","nop_idle_arm_crossed",""
"3","105111","","","511039","511","","0.2","1","nop_talk_sad2",""
"21","vo_drama_10082011","","0","511040","511","","","0","vo_drama_10082011_006",""
"11","105111","0.5","1","511041","511","0","0","8","因為他們是要蒐集食材，\n所以轟飛是不行的吧。\n不過，因為去年大家是各自過年的，\n所以現在能這樣相聚，我很開心哦。","0"
"93","4","","","511042","511","","","","1",""
"3","105111","","","511043","511","","0.2","1","nop_talk_normal",""
"91","511041","","","511044","511","","","","",""
"3","105111","","","511045","511","","0.2","1","nop_idle_normal",""
"3","102711","","","511046","511","","0.2","1","nop_talk_sad2",""
"21","vo_drama_10082011","","0","511047","511","","","0","vo_drama_10082011_007",""
"11","102711","0.5","1","511048","511","0","0","7","但在這個會場……\n我感覺到有卑鄙小人\n想要糾纏您不放。\n不可原諒不可原諒不可原諒……","0"
"93","4.2","","","511049","511","","","","1",""
"3","102711","","","511050","511","","0.2","1","nop_talk_wish2",""
"93","0.2","","","511051","511","","","","1",""
"3","100911","","","511052","511","","0.2","1","nop_11_anna_idle_sad",""
"3","105111","","","511053","511","","0.2","1","nop_11_mitsuki_idle_arm_crossed",""
"3","101311","","","511054","511","","0.2","1","nop_11_nanaka_idle_wish",""
"91","511048","","","511055","511","","","","",""
"3","102711","","","511056","511","","0.2","1","nop_idle_wish2",""
"3","101311","","","511057","511","","0.2","1","nop_11_nanaka_talk_nervous",""
"21","vo_drama_10082011","","0","511058","511","","","0","vo_drama_10082011_008",""
"11","101311","0.5","1","511059","511","0","0","7","冷、冷靜點，惠理子大人？\n總之大家先想想暮光之都\n存在於哪裡吧？","0"
"93","3.5","","","511060","511","","","","1",""
"3","101311","","","511061","511","","0.2","1","nop_11_nanaka_talk_wish",""
"91","511059","","","511062","511","","","","",""
"3","101311","","","511063","511","","0.2","1","nop_11_nanaka_idle_wish",""
"93","0.5","","","511064","511","","","","0",""
"1","1","nop_idle_wish","150","512001","512","-265","1.95","105","101831","1"
"1","1","nop_idle_joy1","-150","512002","512","-255","1.95","103","101611","0"
"1","1","nop_idle_joy_normal","-300","512003","512","-275","1.95","104","105011","0"
"93","0.5","","","512004","512","","","","0",""
"12","101611","","","512005","512","","0","0.5","4",""
"3","101611","","","512006","512","","0.2","1","nop_idle_joy1_wink",""
"91","512005","","","512007","512","","","","",""
"21","vo_drama_10082012","","0","512008","512","","","0","vo_drama_10082012_001",""
"11","101611","0.5","1","512009","512","0","0","7","啊！秀才！\n新年快樂──！\n今年也請多指教囉！","0"
"3","101611","","","512010","512","","0.2","1","nop_12_suzuna_talk_surprise",""
"93","1","","","512011","512","","","","1",""
"3","101611","","nop_12_suzuna_pose","512012","512","1","0.2","0","nop_12_suzuna_smile","0.2"
"91","512009","","","512013","512","","","","",""
"3","101611","","nop_idle_joy1","512014","512","1","0.2","0","nop_12_suzuna_pose_to_joy2","0.1"
"21","vo_drama_10082012","","0","512015","512","","","0","vo_drama_10082012_002",""
"11","105011","0.5","1","512016","512","0","0","6","這場新年會還真棒。\n哎呀，既然邀請了\n像我這樣的淑女，\n就得有這樣的水準呢。","0"
"3","105011","","","512017","512","","0.2","1","nop_talk_joy1",""
"93","2","","","512018","512","","","","1",""
"3","105011","","nop_talk_arm_crossed_loop","512019","512","1","0.2","0","nop_talk_arm_crossed","0.2"
"91","512016","","","512020","512","","","","",""
"3","105011","","","512021","512","","0.2","1","nop_idle_arm_crossed",""
"21","vo_drama_10082012","","0","512022","512","","","0","vo_drama_10082012_003",""
"11","101831","0.5","1","512023","512","0","0","6","新年快樂。\n新年會真的很豪華呢。\n有好多人來，\n老師好緊張哦。","0"
"3","101831","","nop_talk_joy1","512024","512","1","0.2","0","nop_bow","0.2"
"93","4.5","","","512025","512","","","","1",""
"3","101831","","","512026","512","","0.2","1","nop_talk_bitter",""
"91","512023","","","512027","512","","","","",""
"3","101831","","","512028","512","","0.2","1","nop_idle_bitter",""
"21","vo_drama_10082012","","0","512029","512","","","0","vo_drama_10082012_004",""
"11","101611","0.5","1","512030","512","0","0","7","咦──？小伊緒太認真了！\n年菜這麼好吃，\n不好好享受就虧大了哦。對吧──？","0"
"3","101611","","","512031","512","","0.2","1","nop_talk_joy1",""
"91","512030","","","512032","512","","","","",""
"3","101611","","","512033","512","","0.2","1","nop_idle_joy_normal",""
"21","vo_drama_10082012","","0","512034","512","","","0","vo_drama_10082012_005",""
"11","105011","0.5","1","512035","512","0","0","7","為了度過新的一年，\n大人也需要像這樣\n喘息一下的哦。\n……應該啦。","0"
"3","105011","","","512036","512","","0.2","1","nop_talk_thinking",""
"93","4.5","","","512037","512","","","","1",""
"3","105011","","","512038","512","","0.2","1","nop_talk_worry",""
"91","512035","","","512039","512","","","","",""
"3","105011","","","512040","512","","0.2","1","nop_idle_normal",""
"21","vo_drama_10082012","","0","512041","512","","","0","vo_drama_10082012_006",""
"11","101831","0.5","1","512042","512","0","0","5","說到新的一年，\n大家，寒假作業\n有好好寫了嗎？\n老師很期待新學期哦。","0"
"3","101831","","","512043","512","","0.2","1","nop_talk_normal",""
"93","4.5","","","512044","512","","","","1",""
"3","101831","","","512045","512","","0.2","1","nop_talk_joy1",""
"3","105011","","","512046","512","","5","1","nop_12_misaki_stop",""
"3","101611","","","512047","512","","5","1","nop_12_suzuna_stop2",""
"91","512042","","","512048","512","","","","",""
"3","101831","","","512049","512","","0.2","1","nop_idle_joy1",""
"12","105011","0","1","512050","512","0","0","1.5","12","0"
"12","101611","0","1","512051","512","0","0","1.5","12","0"
"91","0","","","512052","512","","","","",""
"21","vo_drama_10082012","","0","512053","512","","","0","vo_drama_10082012_007",""
"11","105011","0.5","1","512054","512","0","0","6","作……業……？\n咦？有作業嗎？鈴奈？","0"
"3","105011","","","512055","512","","0.2","1","nop_talk_surprise2",""
"3","101611","","","512056","512","","0.2","1","nop_idle_surprise2",""
"93","2","","","512057","512","","","","1",""
"3","101611","","","512058","512","","0.2","1","nop_idle_sad3",""
"93","1","","","512059","512","","","","1",""
"3","105011","","","512060","512","","0.2","1","nop_talk_worry",""
"91","512054","","","512061","512","","","","",""
"3","105011","","","512062","512","","0.2","1","nop_idle_worry",""
"21","vo_drama_10082012","","0","512063","512","","","0","vo_drama_10082012_008",""
"11","101611","0.5","1","512064","512","0","0","5","……秀才！\n等等教我們\n作業怎麼寫～！","0"
"3","101611","","","512065","512","","0.2","1","nop_talk_tsun_pain",""
"93","3","","","512066","512","","","","1",""
"3","101611","","","512067","512","","0.2","1","nop_12_suzuna_talk_wish",""
"93","0.5","","","512068","512","","","","1",""
"3","105011","","","512069","512","","0.2","1","nop_12_suzuna_idle_wish",""
"91","512064","","","512070","512","","","","",""
"3","101611","","","512071","512","","0.2","1","nop_12_suzuna_idle_wish",""
"93","0.5","","","512072","512","","","","0",""
"93","0.5","","","512073","512","","","","0",""
"1","1","nop_idle_normal","150","513001","513","-255","1.95","104","105331","1"
"1","1","nop_idle_joy1","-100","513002","513","-280","1.95","103","104511","1"
"1","1","nop_idle_guts2","-330","513003","513","-180","1.95","101","103031","0"
"1","1","nop_idle_thinking","-500","513004","513","-270","1.95","102","100811","0"
"1","1","nop_idle_sad","600","513005","513","-255","1.95","105","105511","1"
"93","0.5","","","513006","513","","","","0",""
"21","vo_drama_10082013","","0","513007","513","","","0","vo_drama_10082013_001",""
"11","105331","0.5","1","513008","513","0","0","4","新年快樂！\n承蒙邀請，我們打擾了！\n話說啊，大家！\n還不快點排好隊！","0"
"3","105331","","nop_13_monica_talk_doya_loop","513009","513","1","0.2","0","nop_13_monica_talk_doya","0.2"
"93","5","","","513010","513","","","","1",""
"3","105331","","","513011","513","","0.2","1","nop_talk_anger2",""
"91","513008","","","513012","513","","","","",""
"3","105331","","","513013","513","","0.2","1","nop_idle_anger2",""
"3","104511","","","513014","513","","0.2","1","nop_walk_glad",""
"2","104511","","1.9","513015","513","","","-255","-150",""
"93","0.3","","","513016","513","","","","",""
"3","103031","","","513017","513","","0.2","1","nop_run",""
"2","103031","","1.6","513018","513","","","-225","-300",""
"93","0.3","","","513019","513","","","","",""
"3","105511","","","513020","513","","0.2","1","nop_walk_knmn",""
"2","105511","","1.3","513021","513","","","-270","400",""
"93","0.3","","","513022","513","","","","",""
"3","100811","","","513023","513","","0.2","1","nop_walk_kyapi",""
"2","100811","","1","513024","513","","","-255","-450",""
"3","105331","","nop_idle_doya","513025","513","1","0.2","0","nop_talk_doya","0.2"
"91","513024","","","513026","513","","","","",""
"4","104511","","","513027","513","","","","0",""
"3","104511","","","513028","513","","0.2","1","nop_idle_normal",""
"3","103031","","","513029","513","","0.2","1","nop_idle_normal",""
"3","105511","","","513030","513","","0.2","1","nop_idle_normal",""
"3","100811","","","513031","513","","0.2","1","nop_idle_normal",""
"91","513015","","","513032","513","","","","",""
"21","vo_drama_10082013","","0","513033","513","","","0","vo_drama_10082013_002",""
"11","103031","0.5","1","513034","513","0","0","4","將軍！新年快樂是也！\n居然有這麼多東國的年菜！\n簡直是天堂是也！","0"
"3","103031","","","513035","513","","0.2","1","nop_talk_joy1",""
"93","3","","","513036","513","","","","1",""
"3","103031","","","513037","513","","0.2","1","nop_talk_joy2",""
"93","3.5","","","513038","513","","","","1",""
"3","103031","","","513039","513","","0.2","1","nop_talk_memory",""
"91","513034","","","513040","513","","","","",""
"3","103031","","","513041","513","","0.2","1","nop_idle_memory2",""
"21","vo_drama_10082013","","0","513042","513","","","0","vo_drama_10082013_003",""
"11","100811","0.5","1","513043","513","0","0","5","呵呵。有叫上我，做得真是太好了。\n因為在這值得慶賀的新年裡，\n我閃耀的美貌是不可或缺的！","0"
"3","100811","","","513044","513","","0.2","1","nop_talk_thinking",""
"91","513043","","","513045","513","","","","",""
"3","100811","","","513046","513","","0.2","1","nop_idle_thinking",""
"21","vo_drama_10082013","","0","513047","513","","","0","vo_drama_10082013_004",""
"11","104511","0.5","1","513048","513","0","0","5","才剛過年，空花竟然就能在\n豪華料理與這麼多人面前被\n虐待狂先生玩弄羞辱……！\n嘻嘻嘻……嘻嘻嘻嘻嘻。","0"
"3","104511","","","513049","513","","0.2","1","nop_13_kuka_talk_memory1",""
"91","513048","","","513050","513","","","","",""
"3","104511","","","513051","513","","0.2","1","nop_13_kuka_idle_memory1",""
"21","vo_drama_10082013","","0","513052","513","","","0","vo_drama_10082013_005",""
"11","105331","0.5","1","513053","513","0","0","4","上次見到這麼多人，\n是公會競速賽的慶功宴那時候吧？\n真佩服閣下的人望啊。","0"
"3","105331","","","513054","513","","0.2","1","nop_talk_wish",""
"93","5","","","513055","513","","","","1",""
"3","105331","","nop_13_monica_talk_arm_crossed_loop","513056","513","1","0.2","0","nop_13_monica_talk_arm_crossed","0.2"
"91","513053","","","513057","513","","","","",""
"3","105331","","","513058","513","","0.2","1","nop_13_monica_idle_arm_crossed",""
"21","vo_drama_10082013","","0","513059","513","","","0","vo_drama_10082013_006",""
"11","100811","0.5","1","513060","513","0","0","4","能讓我在這裡\n向大家傳遞我的美貌，\n都是多虧有你哦。","0"
"3","100811","","nop_13_yuki_pose_loop","513061","513","1","0.2","0","nop_13_yuki_pose","0.2"
"93","5","","","513062","513","","","","1",""
"3","100811","","","513063","513","","0.2","1","nop_13_yuki_pose2_loop",""
"91","513060","","","513064","513","","","","",""
"3","100811","","","513065","513","","0.2","1","nop_13_yuki_pose3_loop",""
"21","vo_drama_10082013","","0","513066","513","","","0","vo_drama_10082013_007",""
"11","104511","0.5","1","513067","513","0","0","4","啊啊！大家的視線\n都在空花、空花身上……！\n到底會發生什麼事情呢！","0"
"3","104511","","","513068","513","","0.2","1","nop_13_kuka_talk_memory2",""
"91","513067","","","513069","513","","","","",""
"3","104511","","","513070","513","","0.2","1","nop_13_kuka_idle_memory2",""
"21","vo_drama_10082013","","0","513071","513","","","0","vo_drama_10082013_008",""
"11","103031","0.5","1","513072","513","0","0","5","不愧是將軍。\n這樣下去，統一天下就在眼前了是也！","0"
"3","103031","","","513073","513","","0.2","1","nop_talk_joy1",""
"91","513072","","","513074","513","","","","",""
"3","103031","","","513075","513","","0.2","1","nop_idle_joy1",""
"21","vo_drama_10082013","","0","513076","513","","","0","vo_drama_10082013_009",""
"11","105331","0.5","1","513077","513","0","0","6","現在是名為新年的好機會。\n大家來發表一下今年新希望吧。","0"
"3","105331","","","513078","513","","0.2","1","nop_talk_normal",""
"91","513077","","","513079","513","","","","",""
"3","105331","","","513080","513","","0.2","1","nop_idle_normal",""
"21","vo_drama_10082013","","0","513081","513","","","0","vo_drama_10082013_010",""
"11","105331","0.5","1","513082","513","0","0","4","我當然是魔法……不對，\n是要成為稱職的司令官！\n大家呢？","0"
"3","105331","","","513083","513","","0.2","1","nop_talk_thinking",""
"93","2.5","","","513084","513","","","","1",""
"3","105331","","","513085","513","","0.2","1","nop_talk_surprise2",""
"93","1","","","513086","513","","","","1",""
"3","105331","","nop_talk_doya_loop","513087","513","1","0.2","0","nop_talk_doya","0.2"
"93","2.75","","","513088","513","","","","1",""
"3","105331","","","513089","513","","0.2","1","nop_talk_joy1",""
"3","105511","","","513090","513","","0.2","1","nop_idle_normal_joy",""
"91","513082","","","513091","513","","","","",""
"3","105331","","","513092","513","","0.2","1","nop_idle_joy1",""
"21","vo_drama_10082013","","0","513093","513","","","0","vo_drama_10082013_011",""
"11","100811","0.5","1","513094","513","0","0","5","比起那個啊。\n我啊，就算是在新年也很美吧──\n是因為新年值得慶祝……不，\n是因為有我在，所以新年才值得慶祝吧？","0"
"3","100811","","","513095","513","","0.2","1","nop_talk_thinking",""
"93","2","","","513096","513","","","","1",""
"3","105511","","","513097","513","","0.2","1","nop_idle_normal_suprise1",""
"93","2","","","513098","513","","","","1",""
"12","105331","0","1","513099","513","0","0","1","12","0"
"3","105331","","","513100","513","","0.2","1","nop_idle_normal_bitter",""
"3","100811","","nop_talk_arm_crossed_loop2","513101","513","1","0.5","0","nop_13_yuki_pose4","0.2"
"93","4.5","","","513102","513","","","","1",""
"3","100811","","","513103","513","","0.2","1","nop_talk_memory",""
"91","513094","","","513104","513","","","","",""
"3","100811","","","513105","513","","0.2","1","nop_idle_memory2",""
"4","103031","","","513106","513","","","","1",""
"3","103031","","","513107","513","","0.2","1","nop_talk_surprise1",""
"12","103031","0","1","513108","513","0","0","0.1","4","0"
"91","513108","","","513109","513","","","","",""
"91","513099","","","513110","513","","","","",""
"21","vo_drama_10082013","","0","513111","513","","","0","vo_drama_10082013_012",""
"11","103031","0.5","1","513112","513","0","0","4","呀呀！\n那是流夏大姐頭釣到的魚！\n要是吃了一定就能出人頭地！\n能更靠近武士大師了是也！","0"
"93","5","","","513113","513","","","","1",""
"12","105331","0","1","513114","513","0","0","1","1","0"
"3","105331","","","513115","513","","0.2","1","nop_idle_normal_sad",""
"93","0","","","513116","513","","","","1",""
"3","103031","","","513117","513","","0.2","1","nop_talk_joy2",""
"91","513112","","","513118","513","","","","",""
"12","103031","0","1","513119","513","0","0","2","6","0"
"3","103031","","","513120","513","","0.2","1","nop_run",""
"2","103031","","5","513121","513","0","","-225","-1350",""
"91","513114","","","513122","513","","","","",""
"21","vo_drama_10082013","","0","513123","513","","","0","vo_drama_10082013_013",""
"11","104511","1.75","1","513124","513","0","0","4","啊啊，今年究竟會有什麼樣的羞辱\n在等著空花呢……\n啊啊，光是想了想，\n空花就……空花就……！","0"
"3","104511","","","513125","513","","0.2","1","nop_talk_memory",""
"93","7","","","513126","513","","","","1",""
"12","105331","0","1","513127","513","0","0","1","17","0"
"3","105331","","","513128","513","","0.2","1","nop_idle_jitome",""
"93","0.5","","","513129","513","","","","1",""
"3","104511","","nop_13_kuka_down_loop","513130","513","1","0.2","0","nop_13_kuka_down_in","0.2"
"91","513124","","","513131","513","","","","",""
"91","513127","","","513132","513","","","","",""
"21","vo_drama_10082013","","0","513133","513","","","0","vo_drama_10082013_014",""
"11","105331","0.5","1","513134","513","0","0","4","大家完全沒在聽我說話……\n但我不會挫敗的！\n我一定會成為能領導大家的優秀……\n嗯？話說怎麼好像少了一個人……","0"
"3","105331","","","513135","513","","0.2","1","nop_talk_sad3",""
"93","3.5","","","513136","513","","","","1",""
"3","105331","","nop_talk_guts3_loop","513137","513","1","0.2","0","nop_talk_guts3","0.2"
"93","3.5","","","513138","513","","","","1",""
"3","105331","","","513139","513","","0.2","1","nop_talk_sad2_cry",""
"93","3.5","","","513140","513","","","","1",""
"3","105331","","","513141","513","","0.2","1","nop_talk_sad",""
"91","513134","","","513142","513","","","","",""
"3","105331","","","513143","513","","0.2","1","nop_idle_sad",""
"21","vo_drama_10082013","","0","513144","513","","","0","vo_drama_10082013_015",""
"11","105511","3","1","513145","513","0","0","3","在、在這裡──！\n那個……前輩！今年我想改變一下\n自己害羞的性格……那個……\n今年也請多多子較！","0"
"3","105511","","","513146","513","","0.2","1","nop_run_sad",""
"2","105511","","1","513147","513","","","-275","350",""
"91","0","","","513148","513","","","","",""
"4","105331","","","513149","513","","","","0",""
"3","105331","","","513150","513","","0.2","1","nop_idle_surprise1",""
"12","105331","","","513151","513","","40","2","4",""
"3","105511","","","513152","513","","0.2","1","nop_13_ayumi_talk_sad",""
"93","7","","","513153","513","","","","1",""
"3","105511","","","513154","513","","0.2","1","nop_look_talk_wish",""
"93","7.5","","","513155","513","","","","1",""
"3","105511","","","513156","513","","0.2","1","nop_13_ayumi_talk_guts2_loop",""
"91","513145","","","513157","513","","","","",""
"93","0.5","","","513158","513","","","","0",""
"1","1","nop_idle_normal","150","514001","514","-235","1.95","102","106831","1"
"1","1","nop_idle_normal","-100","514002","514","-235","1.95","101","101131","0"
"5","1","NoItem","-100","514003","514","-235","1.95","104","1","0"
"1","1","nop_idle_normal","-250","514004","514","-215","1.95","100","104931","0"
"5","1","NoItem","-250","514005","514","-215","1.95","103","2","0"
"93","0.5","","","514006","514","","","","0",""
"21","vo_drama_10082014","","0","514007","514","","","0","vo_drama_10082014_001",""
"11","106831","0.5","1","514008","514","0","0","6","嗨，少年。新年快樂。\n能像這樣迎接新的一年，\n我非常愉快哦。","0"
"3","106831","","nop_talk_joy1","514009","514","1","0.2","0","nop_look_smile","0.2"
"93","2.4","","","514010","514","","","","1",""
"3","106831","","","514011","514","1","0.2","1","nop_talk_thinking",""
"91","514008","","","514012","514","","","","",""
"3","106831","","","514013","514","","0.2","1","nop_idle_arm_crossed",""
"21","vo_drama_10082014","","0","514014","514","","","0","vo_drama_10082014_002",""
"11","101131","0.5","1","514015","514","0","0","6","哥哥，親年快樂！\n身為妹妹，今年也請多指……","0"
"3","101131","","nop_14_rino_look_talk_joy4","514016","514","1","0.2","0","nop_look_smile","0.2"
"3","104931","","","514017","514","","0.2","1","nop_14_shizur_arm_crossed",""
"93","2.5","","","514018","514","","","","1",""
"3","101131","","nop_14_rino_headbutt_loop","514019","514","1","0.2","0","nop_14_rino_headbutt","0"
"3","1","","nop_14_rino_headbutt_loop","514020","514","1","0","0","nop_14_rino_headbutt","0"
"3","104931","","","514021","514","","0","0","nop_14_shizuru_headbutt",""
"3","2","","","514022","514","","0","0","nop_14_shizuru_headbutt",""
"3","106831","","","514023","514","","0.2","1","nop_idle_arm_crossed2",""
"91","514015","","","514024","514","","","","",""
"21","vo_drama_10082014","","0","514025","514","","","0","vo_drama_10082014_003",""
"11","104931","0.5","1","514026","514","0","0","6","弟弟！\n有好好吃年菜了嗎？\n讓姐姐來餵你吃哦！","0"
"3","104931","","","514027","514","","0","1","nop_14_shizuru_talk_joy",""
"3","2","","","514028","514","","0","0","NoItem",""
"93","2.5","","","514029","514","","","","1",""
"3","104931","","","514030","514","","0.2","1","nop_14_shizuru_talk_memory",""
"91","514026","","","514031","514","","","","",""
"21","vo_drama_10082014","","0","514032","514","","","0","vo_drama_10082014_004",""
"11","101131","0.5","1","514033","514","0","0","6","靜流姐！\n我也要！我也要照顧哥哥！\n妹妹有照顧哥哥的權利！","0"
"4","101131","","","514034","514","","","","1",""
"4","1","","","514035","514","","","","1",""
"3","101131","","nop_shock_loop","514036","514","1","0","0","nop_shock_in",""
"3","1","","","514037","514","","0","0","NoItem",""
"93","1.1","","","514038","514","","","","1",""
"3","101131","","nop_talk_guts3_loop","514039","514","1","0.2","0","nop_talk_guts3_NoBlink","0"
"91","514033","","","514040","514","","","","",""
"21","vo_drama_10082014","","0","514041","514","","","0","vo_drama_10082014_005",""
"11","106831","0.5","1","514042","514","0","0","7","哎呀……\n好了好了，妳們兩個。\n難得的新年耶。\n就不能好好相處嗎？","0"
"3","106831","","","514043","514","","0.2","1","nop_talk_surprise1",""
"93","1","","","514044","514","","","","1",""
"3","106831","","","514045","514","","0.2","1","nop_talk_joy1_sad",""
"91","514042","","","514046","514","","","","",""
"3","106831","","","514047","514","","0.2","1","nop_idle_normal",""
"21","vo_drama_10082014","","0","514048","514","","","0","vo_drama_10082014_006",""
"11","104931","0.5","1","514049","514","0","0","7","弟弟！\n來，這個，很好吃哦。\n張嘴！","0"
"3","104931","","","514050","514","","0.2","1","nop_14_shizuru_talk_joy",""
"93","1","","","514051","514","","","","",""
"3","104931","","nop_14_shizuru_feed_loop","514052","514","1","0.2","0","nop_14_shizuru_feed_in","0"
"3","2","","nop_14_shizuru_feed_loop","514053","514","1","0","0","nop_14_shizuru_feed_in","0"
"91","514049","","","514054","514","","","","",""
"21","vo_drama_10082014","","0","514055","514","","","0","vo_drama_10082014_007",""
"11","101131","0.5","1","514056","514","0","0","6","啊──！\n哥哥！\n這邊也很美味哦！\n請品嚐！","0"
"3","101131","","","514057","514","","0.2","1","nop_talk_anger2",""
"93","1","","","514058","514","","","","1",""
"3","101131","","","514059","514","","0.2","1","nop_14_rino_look_talk_joy4",""
"93","1","","","514060","514","","","","1",""
"3","101131","","nop_14_rino_feed_loop","514061","514","1","0.2","0","nop_14_rino_feed_in","0"
