6ca1b6c9cb55e3251bfbcd3dbbc6a733c4753a4f26678d4100205518d2138704,e36fce8e46cc5dd2694964fc08dfdeffc787047a476574be41c99b0710b13895,35a40e5b25c25709693e5d7ea8499c8e762d8692f4e383366bd6a05fff830955,09481062ec42f2f86b52ed77a2a809c8fa7e67defb90495f030f9aa47a3c8c08,14f2f23037e8023adfd986f926a0816ca48cb27f57f821725e1d15cd2cfcf9c6,0f89999672f78bd2b63f2f16e4581239d735de4ce164dfc44c7525209d2eab99,f5bcdf6e10b28c4d05ae3ccb46c81845f22381e0097e86e84358c14fe8e26efc,d5de15013996c6b03bd7ad7e79171cbbad61a429e5dde224b35130c46b8b2655,de4cfb1d75f7779408952bf463ee0f9e6a985931be255964cfcde4f1abbd0bbf,04cd0a39e81b154dcd0ff484058fe0ace6e29ab67418e5145fa10208c0b28074,7a3c8ca90d70e18772a6bdc0def01482c8f2bb050dd1000cd3b3ab2efd6cd96a,e853daed1dc54e7db7bd8b1fae2dd837b59ca4aa8c25136bf35fbfbabb50bd70,9e1894f2d44602889e25bb856970ee2d03dfa1c3ebd05801065334a8902cb197,eba68350989a560a193d1c34ac9f16418b62674f484bb2777b820bd5b14729d0,34a43c17feed90ca251edb6c4a7ba3a615e8bc743283415c7c7e18c51a18143c,7e8a0646400311be5aab9a6e72057fd0616ac1597c47240437b29b96a65781ed,4c1de733e31b9d6d391246d40f47bf877c27ec1b35eb9e41e06e363ec927b8ec,049c446072aebcc0c5dab08491c91380e7c42c8855d13c6c1559ea27cfb85ff0,1a70363b22cab712aa7eb967984619183fce1270ebb65f7b9091c25078bb954a,0efa07d489cbe582eca3f3a6ab7c2ae6460074e153a6ef3ad3218862b2851a01,78eaa192e2599c021b72d585d4b9d466dcd711693efb0eb4edc760d7dbbf66dc,f04a7e83ac90e0c9f0d7e98336eb1c073cf7bca5de260f031c7ca85701529a36,a6f3c522634595d39d14a4416d3c310130a8cb46704443b465acefe3cd6d40d5,74f019aa7916e1fbcf97d0e3733feee16a8c377a1457c7cb2df66d76cab75f3b,6b7d75e386364e56853ffb16e213aa01900faca6a43495f11b3590aa3c9b298b,4af5bca1ec1078c54f44c2fcf5d508d843efee4d5788b467ce015c57c4589fe3,481ea39bca235a6d785c09a47b0a7be340516097086e65c298004b77d64e48de,52ffcffae7c4b6ee11d377d91e170fd6e0421e794d7ea8aa367f2f7bc60bf86d,440c20e320064f60b977f1360ccc7380e1376bd9f36f2c28951c484f2aeb74b5,ff9709cb4d874d2319b1d3e2df14bdcf8d2476cc08e5b44f634b411c9f792720,570ab923476981a0973ab6011447668225a1b3fcc691a7c170758454f4cd0cf6,2e32151601604374c8e1ae8996c55df2c8abd22164771babcd8e19695469a8ec,6dff9da4dbd8a7ba82bd60ea0346cd75739298e10f69a25c7f7568e5c317a341,d8adc90beaec54b2f2b64d5b1eba1f27728443758f2a7f5e90150f77fcd0f417,d015ecc5711b2c03917f8a41f608d69768f07e4551580e704679fabe218abf12,a4e4d849bae0cfefda65f6debbff9e88681f8e547c62eb5f94f034a55a13e57b,851a6df154cf7f7c88fcd86be1790fd06912883552b45aa42900d188fcc828b4,222af78cb7f9e68fb96d6cd826d1e49d4cb83abd9fd49ae331f62c9020c6e85c,bf2baaa7c9be869b8744164a7539c6e5c28249fccbb8a0029274e17952334ce0,ec4ccf692207d12f32010cf0cedb72679bda0a3e0318c9ac6136b2b79d8c1489,6bde9fecc7bceba8c9a325ba1f7405e68248796135794c7d0deef26b74bdf7ec,6fe4e2a3a791169610ff241f786e3305f9ccd87181831362323ed0cd9ae5b527,562516b9b4a5385bbabf499e86e5124297daab2326569c1a277283e8e6260915,58a67eb16aabbf06f9462e66ce6aebc35f604e708640944ab70bac4c8fb6b19e
"0","0","0","0","1","924071102","300","爆裂敵人","0","50","300000009","217300","0","0","0","50","0","0","0","100000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","9000","0","0"
"0","20000","0","0","1","924071201","0","野蠻之爪","5000","0","300000008","306403","0","30","0","5000","0","0","0","150000000","0","1","0","0","5000","60","0","0","0","200","0","0","0","300","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924071202","300","爆裂敵人","0","100","300000009","217300","0","0","0","100","0","0","0","100000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","9000","0","0"
"0","50000","0","0","1","924071301","0","野蠻之爪","5000","0","300000008","306403","0","60","0","5000","0","0","0","300000000","0","1","0","0","8000","60","0","0","0","450","0","0","0","900","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924071302","300","爆裂敵人","0","100","300000009","217300","0","0","0","100","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","9000","0","0"
"0","50000","0","0","1","924071401","0","野蠻之爪","5000","0","300000008","306403","0","60","0","5000","0","0","0","1000000000","0","1","0","0","8000","60","0","0","0","450","0","0","0","900","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924071402","300","爆裂敵人","0","100","300000009","217300","0","0","0","100","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","9000","0","0"
"300","0","0","0","1","924072101","0","冰霜獵犬","300","0","300000016","319602","0","50","0","400","0","0","0","80000000","0","1","0","0","500","60","0","0","0","100","0","0","0","0","0","0","0","0","0","300","0","300","0","0"
"0","0","0","0","1","924072102","0","小狗1","0","0","300000016","319602","0","0","0","0","0","0","0","800000","0","1","0","0","0","60","0","0","0","100","0","0","1000","1200","0","0","0","0","10000","0","0","0","0","0"
"0","0","0","0","1","924072103","0","冰霜獵犬本體","0","0","300000016","319602","0","0","0","0","0","0","0","3000000","0","1","0","0","0","60","0","0","0","100","0","0","300","300","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924072104","0","小狗2","0","0","300000016","319602","0","0","0","0","0","0","0","800000","0","1","0","0","0","60","0","0","0","100","0","0","300","300","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924072105","300","爆裂敵人","0","100","300000009","217300","0","0","0","100","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"300","0","0","0","1","924072201","0","冰霜獵犬","300","0","300000016","319602","0","50","0","400","0","0","0","150000000","0","1","0","0","500","60","0","0","0","200","0","0","0","0","0","0","0","0","0","300","0","300","0","0"
"0","0","0","0","1","924072202","0","小狗1","0","0","300000016","319602","0","0","0","0","0","0","0","1600000","0","1","0","0","0","60","0","0","0","200","0","0","1400","1600","0","0","0","0","15000","0","0","0","0","0"
"0","0","0","0","1","924072203","0","冰霜獵犬本體","0","0","300000016","319602","0","0","0","0","0","0","0","5000000","0","1","0","0","0","60","0","0","0","200","0","0","300","300","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924072204","0","小狗2","0","0","300000016","319602","0","0","0","0","0","0","0","1600000","0","1","0","0","0","60","0","0","0","200","0","0","300","300","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924072205","300","爆裂敵人","0","100","300000009","217300","0","0","0","100","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"300","0","0","0","1","924072301","0","冰霜獵犬","450","0","300000016","319602","0","100","0","800","0","0","0","300000000","0","1","0","0","900","60","0","0","0","450","0","0","0","0","0","0","0","0","0","300","0","300","0","0"
"0","0","0","0","1","924072302","0","小狗1","0","0","300000016","319602","0","0","0","0","0","0","0","2400000","0","1","0","0","0","60","0","0","0","450","0","0","10000","10000","0","0","0","0","45000","0","0","0","0","0"
"0","0","0","0","1","924072303","0","冰霜獵犬本體","0","0","300000016","319602","0","0","0","0","0","0","0","8000000","0","1","0","0","0","60","0","0","0","450","0","0","300","300","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924072304","0","小狗2","0","0","300000016","319602","0","0","0","0","0","0","0","2400000","0","1","0","0","0","60","0","0","0","450","0","0","300","300","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924072305","300","爆裂敵人","0","300","300000009","217300","0","0","0","300","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"300","0","0","0","1","924072401","0","冰霜獵犬","450","0","300000016","319602","0","100","0","800","0","0","0","1000000000","0","1","0","0","900","60","0","0","0","450","0","0","0","0","0","0","0","0","0","300","0","300","0","0"
"0","0","0","0","1","924072402","0","小狗1","0","0","300000016","319602","0","0","0","0","0","0","0","2400000","0","1","0","0","0","60","0","0","0","450","0","0","10000","10000","0","0","0","0","45000","0","0","0","0","0"
"0","0","0","0","1","924072403","0","冰霜獵犬本體","0","0","300000016","319602","0","0","0","0","0","0","0","8000000","0","1","0","0","0","60","0","0","0","450","0","0","300","300","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924072404","0","小狗2","0","0","300000016","319602","0","0","0","0","0","0","0","2400000","0","1","0","0","0","60","0","0","0","450","0","0","300","300","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924072405","300","爆裂敵人","0","300","300000009","217300","0","0","0","300","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","5000","0","0","1","924073101","0","獸人酋長","2500","0","300000008","300704","0","40","0","10000","0","0","0","80000000","0","1","0","0","2500","60","0","0","0","100","0","0","300","300","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924073102","300","爆裂敵人","0","200","300000009","217300","0","0","0","200","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","7000","0","0","1","924073201","0","獸人酋長","2500","0","300000008","300704","0","40","0","10000","0","0","0","150000000","0","1","0","0","2500","60","0","0","0","200","0","0","300","300","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924073202","300","爆裂敵人","0","200","300000009","217300","0","0","0","200","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","9000","0","0","1","924073301","0","獸人酋長","5000","0","300000008","300704","0","40","0","20000","0","0","0","300000000","0","1","0","0","5000","60","0","0","0","450","0","0","300","300","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924073302","300","爆裂敵人","0","600","300000009","217300","0","0","0","600","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","9000","0","0","1","924073401","0","獸人酋長","5000","0","300000008","300704","0","40","0","20000","0","0","0","1000000000","0","1","0","0","5000","60","0","0","0","450","0","0","300","300","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924073402","300","爆裂敵人","0","600","300000009","217300","0","0","0","600","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"3130","2354","0","0","1","924080101","0","獸人","3130","3130","200000001","252800","0","0","0","3130","0","0","0","3179526","0","0","0","0","3130","44","0","0","0","313","0","0","1400","1555","0","0","0","0","0","3130","0","0","0","0"
"3130","0","0","0","1","924080102","0","軟泥怪","3130","3130","200000001","252600","0","0","0","3130","0","0","0","2988126","0","0","0","0","3130","44","0","0","0","313","0","0","1400","933","0","0","0","0","10859","3130","0","0","0","0"
"313","0","0","0","1","924080103","0","安的闇影","313","313","200000001","609201","0","36","0","313","0","45","0","2156819","0","0","0","0","313","44","0","0","1","313","18","0","536","447","0","0","0","2142","23492","313","0","0","0","0"
"313","0","0","0","32","924080104","0","優衣（新年）的闇影","313","313","200000001","608802","0","40","0","313","0","1580","0","2394123","0","6","3","0","313","44","0","0","1","313","19","0","1755","1476","0","0","0","530","18486","313","0","0","0","0"
"3130","0","0","0","32","924080105","0","沉睡之梟","3130","3130","200000001","255700","0","0","0","3130","0","0","0","3020017","0","6","0","0","3130","44","0","0","0","313","0","0","700","467","0","0","0","0","7139","3130","0","0","0","0"
"0","0","0","0","1","924080106","0","爆裂敵人","0","100","300000009","217300","0","0","0","100","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","0","0","5000","0","0"
"3130","4767","0","0","1","924080201","0","生者劍士像","3130","3130","200000001","251000","0","0","0","3130","0","0","0","4640968","0","0","0","0","3130","44","0","0","0","313","0","0","1959","871","0","0","0","0","0","3130","0","0","0","0"
"313","30308","0","0","32","924080202","0","琪愛兒（聖學祭）的闇影","313","313","200000001","616301","0","49","0","313","0","30","0","3349416","0","5","20","0","313","60","0","0","1","313","15","0","338","498","0","0","0","0","0","313","0","0","2181","0"
"3130","15140","0","0","1","924080203","0","紅蕈菇","3130","3130","200000001","252100","0","0","0","3130","0","0","0","4489081","0","0","0","0","3130","44","0","0","0","313","0","0","980","653","0","0","0","0","0","3130","0","0","0","0"
"313","21532","0","0","32","924080204","0","可可蘿的闇影","313","313","200000001","605901","0","28","0","313","0","1920","0","3701586","0","6","48","0","313","44","0","0","1","313","4","0","1504","1545","0","0","0","0","0","313","0","0","297","0"
"3130","8448","0","0","1","924080205","0","殺人蜂","3130","3130","200000001","255500","0","0","0","3130","0","0","0","4402395","0","0","0","0","3130","44","0","0","0","313","0","0","817","545","0","0","0","0","0","3130","0","0","0","0"
"0","0","0","0","1","924080206","0","爆裂敵人","0","100","300000009","217300","0","0","0","100","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","0","0","5000","0","0"
"3130","5857","0","0","32","924080301","0","海獅怪","3130","3130","200000001","250400","0","0","0","3130","0","0","0","6468883","0","0","0","0","3130","44","0","0","0","313","0","0","1633","1089","0","0","0","0","0","3130","0","0","0","0"
"3130","6364","0","0","32","924080302","0","叢林護衛","3130","3130","200000001","251300","0","0","0","3130","0","0","0","6795161","0","0","0","0","3130","44","0","0","0","313","0","0","1633","653","0","0","0","0","0","3130","0","0","0","0"
"313","0","0","0","1","924080303","0","空花（大江戶）的闇影","313","313","200000001","609501","0","29","0","313","0","209","0","5649283","0","5","12","0","313","44","0","0","1","313","20","0","2254","1737","0","0","0","126","17412","313","0","0","0","0"
"313","0","0","0","32","924080304","0","鈴莓的闇影","313","313","200000001","602503","0","38","0","313","0","133","0","5014483","0","6","0","0","313","44","0","0","1","313","24","0","785","591","0","0","0","1338","33754","313","0","0","0","0"
"313","0","0","0","1","924080305","0","霞（魔法少女）的闇影","313","313","200000001","612201","0","29","0","313","0","153","0","4827117","0","5","3","0","313","44","0","0","1","313","21","0","1135","1471","0","0","0","517","25200","313","0","0","0","0"
"0","0","0","0","1","924080306","0","爆裂敵人","0","100","300000009","217300","0","0","0","100","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","0","0","5000","0","0"
"0","0","0","0","1","924081101","0","厄勒克特拉夫人","900","0","300000008","312504","0","40","0","1200","0","0","0","80000000","0","1","0","0","1800","60","0","0","0","100","0","0","500","500","0","0","0","0","30000","0","0","0","0","0"
"0","0","0","0","1","924081102","250","爆裂敵人","0","200","300000009","217300","0","0","0","200","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","0","0","0","1","924081201","0","厄勒克特拉夫人","900","0","300000008","312504","0","50","0","1200","0","0","0","150000000","0","1","0","0","1800","60","0","0","0","200","0","0","800","800","0","0","0","0","40000","0","0","0","0","0"
"0","0","0","0","1","924081202","250","爆裂敵人","0","300","300000009","217300","0","0","0","300","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","0","0","0","1","924081301","0","厄勒克特拉夫人","900","0","300000008","312504","0","70","0","1200","0","0","0","300000000","0","1","0","0","1800","60","0","0","0","450","0","0","1300","1500","0","0","0","0","80000","0","0","0","0","0"
"0","0","0","0","1","924081302","250","爆裂敵人","0","500","300000009","217300","0","0","0","500","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","0","0","0","1","924081401","0","厄勒克特拉夫人","900","0","300000008","312504","0","70","0","1200","0","0","0","1000000000","0","1","0","0","1800","60","0","0","0","450","0","0","1300","1500","0","0","0","0","80000","0","0","0","0","0"
"0","0","0","0","1","924081402","250","爆裂敵人","0","500","300000009","217300","0","0","0","500","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"3000","0","0","0","1","924082101","0","三重岩","3000","3000","300000008","306904","0","30","0","2000","0","0","0","80000000","0","1","0","0","5000","60","0","0","0","100","0","0","0","0","0","0","0","0","0","3000","0","0","0","0"
"0","2000","0","0","1","924082102","0","三重岩上段","0","0","300000008","306904","0","0","0","0","0","0","0","400000","0","1","0","0","0","60","0","0","0","100","0","0","1000","1000","0","0","0","0","2000","0","0","0","0","0"
"0","0","0","0","1","924082103","0","三重岩中段","0","0","300000008","306904","0","0","0","0","0","0","0","1000000","0","1","0","0","0","60","0","0","0","100","0","0","300","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924082104","0","三重岩下段","0","0","300000008","306904","0","0","0","0","0","0","0","1000000","0","1","0","0","0","60","0","0","0","100","0","0","0","300","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924082105","250","爆裂敵人","0","100","300000009","217300","0","0","0","100","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"3000","0","0","0","1","924082201","0","三重岩","3000","3000","300000008","306904","0","50","0","2000","0","0","0","150000000","0","1","0","0","5000","60","0","0","0","200","0","0","0","0","0","0","0","0","0","3000","0","0","0","0"
"0","3000","0","0","1","924082202","0","三重岩上段","0","0","300000008","306904","0","0","0","0","0","0","0","600000","0","1","0","0","0","60","0","0","0","200","0","0","1400","1400","0","0","0","0","3000","0","0","0","0","0"
"0","0","0","0","1","924082203","0","三重岩中段","0","0","300000008","306904","0","0","0","0","0","0","0","1400000","0","1","0","0","0","60","0","0","0","200","0","0","800","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924082204","0","三重岩下段","0","0","300000008","306904","0","0","0","0","0","0","0","1400000","0","1","0","0","0","60","0","0","0","200","0","0","0","800","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924082205","250","爆裂敵人","0","100","300000009","217300","0","0","0","100","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"3000","0","0","0","1","924082301","0","三重岩","3000","3000","300000008","306904","0","70","0","2000","0","0","0","300000000","0","1","0","0","5000","60","0","0","0","450","0","0","0","0","0","0","0","0","0","3000","0","0","0","0"
"0","5000","0","0","1","924082302","0","三重岩上段","0","0","300000008","306904","0","0","0","0","0","0","0","800000","0","1","0","0","0","60","0","0","0","450","0","0","10000","10000","0","0","0","0","5000","0","0","0","0","0"
"0","0","0","0","1","924082303","0","三重岩中段","0","0","300000008","306904","0","0","0","0","0","0","0","1800000","0","1","0","0","0","60","0","0","0","450","0","0","1200","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924082304","0","三重岩下段","0","0","300000008","306904","0","0","0","0","0","0","0","1800000","0","1","0","0","0","60","0","0","0","450","0","0","0","1200","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924082305","250","爆裂敵人","0","300","300000009","217300","0","0","0","300","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"3000","0","0","0","1","924082401","0","三重岩","3000","3000","300000008","306904","0","70","0","2000","0","0","0","1000000000","0","1","0","0","5000","60","0","0","0","450","0","0","0","0","0","0","0","0","0","3000","0","0","0","0"
"0","5000","0","0","1","924082402","0","三重岩上段","0","0","300000008","306904","0","0","0","0","0","0","0","800000","0","1","0","0","0","60","0","0","0","450","0","0","10000","10000","0","0","0","0","5000","0","0","0","0","0"
"0","0","0","0","1","924082403","0","三重岩中段","0","0","300000008","306904","0","0","0","0","0","0","0","1800000","0","1","0","0","0","60","0","0","0","450","0","0","1200","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924082404","0","三重岩下段","0","0","300000008","306904","0","0","0","0","0","0","0","1800000","0","1","0","0","0","60","0","0","0","450","0","0","0","1200","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924082405","250","爆裂敵人","0","300","300000009","217300","0","0","0","300","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
