e3afab6f987c02366cf205f99720c47144c9f95c3910822c23724bcaf879c34a,7505c75a47acb9ba1205d13ba6842e198e7997f2c307ce98644bf24db2aa83a0,a220a0651a02c26101604ab7466afb8217af43be3d14910d913dd2c86cd73d80,00a87918043244ce892c82d042cf3f3e1f5e0dd179b1233e3c7f8f262adefe82,bfd2de476dc7e5932739bd4e66f5560225d079afd3b3d53cb85aa46813e36044,6001c62116b72436178170e2eaea4c99bbc402dc69d5bbb21f0fac02c582c234,c0e264554e24783a4d3f87b986dbc1fee8377b56b9a2924d87c8c1c73288f177,c9693bbfba963e81a04b1f825b48bcd41494ab82a4b12b06041d1cb3cee3bc87,c18b7e95fcde4d0f0910763b89e1529a287ebfbfb10a6d0b05b9602863635ea8,14f46ff0efe801751bc9aee80c3d2d7324fc2c77042f613b173fee1fbcf5de72,ca93963edb021edcfbe13f24360f32ed2417a4489249625aa8f6093aa5ccd63e,c74f62ef3e158f03c16250073179ca61d99db280d5cfa49ac111928ebce2284e,b9f07637fd189d140692c65d04c5390101d7e866ed06128489e0055f72769b87,10ac10bbb6df2a353d366bc871d25810dbf83facdaf0208922c6de609b98fadc,51266d4a73f7976cc8e12761720db9043094ccadf84a1ae8166074ede99d3663,cc536d1c5f49e744aaf63a546c13bca194a09e956b88fe7f469bb52d3ad528d6,87c298317ef8bc69cb2d9c8df107e6077e886e2ab143d261a755d3039bcb4277,74f4d258d463571704a87b8d65c419d7a2ad145b410193472e5587f531643268,4d195f555e94817c44e72d474a74cbea90db86424763cb0514577767d9938ee1,f2e0cb18389c1f08e823daa608a151604fd4935fcc18cae9fc05701f78cf3acc,a42c5aa34655ecf8042a2c5450203e892741a66ae0d9343fdfb950adeb6596e2,b3d45e92b7e679fbabaf8df46eb079c9eae9e6e43ddaf7427d6582e807a532f3,a34155232e4fabf873da285fd4b9cb644170eae6e106a5ae41d351d7ab55506b,e5fe370eeb087d7e483153798c43fa1e0fec0aea20ef963d68f34a2b252e0dce,c45d186415b1b6f67b9944a425a2756a3c417fc69885447723948e27c586cfe7,bcd628c77128a1e47c9d20496d0fa0ad6436d1f6e8c533f8064973f7ec399b9c,c532c83e9c47c9554f1800d739b0cef8666bcf0099ede6a1336b4155a47cb1fe,7ab2b3ae4fb4f723660b2ac05cd15b1749187d34be76df242410638b89efcbba,959895f5ef3cf35b3663a753d440e4da7f5133febe27ea4e92d7feddf0a58aee,3b72db200b93ce30646e19d7deed663f3c046b501015e9e05c246ad1127c730f,6cf4ce3c972dbee87fc5a3bb5d01a18f9e036766bfbba074a16465a3ea0cc1a9,2e887297255c6af5a55141dc36f729c550abd25356114dc77e33edc298dd0af9,93c0a2e1dc3bce35510bbfc9cde3aa61747a040a2ed0a653ea77cb9c97862861,558466806f2d0d3996cc9560f72fc1b1872b3488da569f42f547169a3b3bacbe,2a2512ac0eb5a4f0cbd0b409726ea6e774ef50725e88876787287d665166b8d4,5c57274c8c6002c601a036e6ef4a5ef92a728686d7833487e302c4a65e91bbe3,7d43b0cc530d2f37e79574ec5b7bf9cf946227a95672b461795faa097d7fae42,ccbc8d18a5a672cd5ec6ff046ab4f703455d3fdbd7e3d78d7f4e6336d1953095,b6590f6feba781ffe8ac40923973a5ae86b10a8efab09a23ae1211cfd9aaa47e,515bd2a61b0d84521ec2890a6605bc3c04e0d925e7b50c82beed1418dc118294,589b47b466e6c8f58096388652b0a051348e72d6c44ae8daeac5c1fd9939ddfe,d042110c1e72e7bfc24fda5fd14a5ed40398685dc45262bbcf3f3a8b9e58efa7,7d34a95cce18ff9ac6ec427066299dd725a00ecff630125ddefb9aaec7a79b2e,41af9c5c15ed0c22afba8607bf8c21e647ba018aeb5167599b4f41552635b131
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","217006","200","0","0","0","0","0","99999999","0","50","610213255","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","217006","200","0","0","0","0","0","99999999","0","50","610213256","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","色慾之龍‧奴隸","300000040","1","0","0","0","0","0","300","0","0","300","50000","0","0","324406","0","0","0","0","0","0","400000000","0","0","610213301","0","0","0","0","50","0","0","0","0","0","0","0","470","0","0"
"0","0","1","色慾之龍‧奴隸A","300000040","1","0","0","0","0","0","0","0","0","0","0","0","10000","324406","0","0","0","0","10000","0","30000000","0","0","610213302","99999","0","0","0","50","0","0","0","99999","0","0","0","470","0","0"
"0","0","1","色慾之龍‧奴隸B","300000040","1","0","0","0","0","0","0","0","0","0","0","0","0","324406","0","0","0","0","0","0","10000000","0","0","610213303","99999","0","0","0","50","0","0","0","99999","0","0","0","470","0","0"
"0","0","1","色慾之龍‧奴隸","300000022","1","0","0","0","0","0","300","0","0","300","50000","0","0","324407","50000","0","0","0","0","0","400000000","0","0","610213304","0","0","0","0","50","0","0","0","0","0","25000","0","470","0","0"
"0","0","1","色慾之龍‧奴隸A","300000022","1","0","0","0","0","0","0","0","0","0","0","0","20000","324407","0","0","0","0","20000","0","30000000","0","0","610213305","5000","0","0","0","50","0","0","0","5000","0","0","0","470","0","0"
"0","0","1","色慾之龍‧奴隸B","300000022","1","0","0","0","0","0","0","0","0","0","0","0","0","324407","0","0","0","0","0","0","10000000","0","0","610213306","5000","0","0","0","50","0","0","0","5000","0","0","0","470","0","0"
"0","0","1","色慾之龍‧奴隸","300000022","1","50000","0","0","0","0","300","0","0","300","50000","0","0","324408","0","0","0","0","0","0","400000000","0","50000","610213307","0","0","0","0","50","0","0","0","0","0","50000","0","470","0","0"
"0","0","1","色慾之龍‧奴隸A","300000022","1","0","0","0","0","0","0","0","0","0","0","0","20000","324408","0","0","0","0","20000","0","30000000","0","0","610213308","2500","0","0","0","50","0","0","0","2500","0","0","0","470","0","0"
"0","0","1","色慾之龍‧奴隸B","300000022","1","0","0","0","0","0","0","0","0","0","0","0","0","324408","0","0","0","0","0","0","10000000","0","0","610213309","2500","0","0","0","50","0","0","0","2500","0","0","0","470","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","400","0","400","400","0","400","200","0","0","217006","200","0","0","0","0","0","99999999","0","0","610213310","9999","0","0","0","300","0","400","0","9999","0","0","0","470","0","0"
"0","0","1","氣勢敵人","300000001","1","50000","0","0","400","0","400","400","0","400","200","0","0","217006","200","0","0","0","0","0","99999999","0","0","610213311","9999","0","0","0","300","0","400","0","9999","0","0","0","470","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","400","0","400","400","0","400","200","0","0","217006","200","0","0","0","0","0","99999999","0","100","610213312","9999","0","0","0","300","0","400","0","9999","0","0","0","470","0","0"
"0","0","1","六凶‧獄蜂梅莉莎","300000040","1","50000","0","0","0","0","0","0","0","0","50000","0","60000","324704","0","0","0","0","60000","0","380000000","0","0","610213351","99999","0","0","0","50","0","0","0","99999","0","0","0","470","0","0"
"130","0","1","六凶‧獄蜂梅莉莎","300000022","1","50000","0","0","0","0","0","0","0","0","50000","0","60000","324705","0","0","0","0","60000","0","380000000","0","50000","610213352","0","0","0","0","50","0","0","0","0","0","50000","0","470","0","0"
"180","0","1","六凶‧獄蜂梅莉莎","300000022","1","50000","0","0","0","0","0","0","0","0","50000","0","60000","324706","50000","0","0","0","60000","0","380000000","0","0","610213353","1000","0","0","0","50","0","0","0","1000","0","50000","0","470","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","400","0","400","400","0","400","200","0","0","217006","200","0","0","0","0","0","99999999","0","0","610213354","9999","0","0","0","300","0","400","0","9999","0","0","0","480","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","400","0","400","400","0","400","200","0","0","217006","200","0","0","0","0","0","99999999","0","50","610213355","9999","0","0","0","300","0","400","0","9999","0","0","0","480","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","400","0","400","400","0","400","200","0","0","217006","200","0","0","0","0","0","99999999","0","50","610213356","9999","0","0","0","300","0","400","0","9999","0","0","0","480","0","0"
"0","0","0","守門者","200000011","1","2550","0","0","0","0","2550","0","0","0","2550","0","0","251500","2550","0","0","0","6148","0","34219723","0","2550","610213401","960","0","0","0","39","0","0","0","1280","0","2550","0","255","0","0"
"0","0","0","狼人","200000011","1","2550","0","0","0","0","2550","0","0","0","2550","0","6668","254000","2550","0","0","0","0","0","38582179","0","2550","610213402","576","0","0","0","39","0","0","0","768","0","2550","0","255","0","0"
"0","0","0","流氓水獺","200000011","1","2550","0","0","0","0","2550","0","0","0","2550","0","6866","256700","2550","0","0","0","0","0","43199029","0","2550","610213403","288","0","0","0","39","0","0","0","384","0","2550","0","255","0","0"
"0","0","0","狗頭人","200000011","1","2550","0","0","0","0","2550","0","0","0","2550","0","6490","255800","2550","0","0","0","0","0","42966432","0","2550","610213404","288","0","0","0","39","0","0","0","384","0","2550","0","255","0","0"
"0","0","0","守門者","200000011","1","1200","0","0","0","0","1200","0","0","0","1200","0","0","251500","1200","0","0","0","1425","0","34219723","0","1200","610213451","960","0","0","0","39","0","0","0","1280","0","1200","0","255","0","0"
"0","0","0","石靈","200000011","1","1200","0","0","0","0","1200","0","0","0","1200","0","0","254600","1200","0","0","0","1770","0","37783742","0","1200","610213452","576","0","0","0","39","0","0","0","768","0","1200","0","255","0","0"
"0","0","0","毒莢花","200000011","1","1200","0","0","0","0","1200","0","0","0","1200","0","3130","257200","1200","0","0","0","0","0","40179371","0","1200","610213453","288","0","0","0","39","0","0","0","384","0","1200","0","255","0","0"
"0","0","0","烏帕魯帕","200000011","1","1200","0","0","0","0","1200","0","0","0","1200","0","3265","259100","1200","0","0","0","0","0","29902487","0","1200","610213454","192","0","0","0","39","0","0","0","256","0","1200","0","255","0","0"
"0","0","0","守門者","200000011","1","3670","0","0","0","0","3670","0","0","0","3670","0","0","251500","3670","0","0","0","100454","0","221472044","0","3670","610213501","1380","0","0","0","39","0","0","0","1840","0","3670","0","367","0","0"
"0","0","0","狼人","200000011","1","3670","0","0","0","0","3670","0","0","0","3670","0","100773","254000","3670","0","0","0","0","0","250246932","0","3670","610213502","828","0","0","0","39","0","0","0","1104","0","3670","0","367","0","0"
"0","0","0","流氓水獺","200000011","1","3670","0","0","0","0","3670","0","0","0","3670","0","98308","256700","3670","0","0","0","0","0","282046616","0","3670","610213503","414","0","0","0","39","0","0","0","552","0","3670","0","367","0","0"
"0","0","0","狗頭人","200000011","1","3670","0","0","0","0","3670","0","0","0","3670","0","96082","255800","3670","0","0","0","0","0","280556864","0","3670","610213504","414","0","0","0","39","0","0","0","552","0","3670","0","367","0","0"
"0","0","0","守門者","200000011","1","1800","0","0","0","0","1800","0","0","0","1800","0","0","251500","1800","0","0","0","66609","0","132883226","0","1800","610213551","1380","0","0","0","39","0","0","0","1840","0","1800","0","367","0","0"
"0","0","0","石靈","200000011","1","1800","0","0","0","0","1800","0","0","0","1800","0","0","254600","1800","0","0","0","61622","0","147086031","0","1800","610213552","828","0","0","0","39","0","0","0","1104","0","1800","0","367","0","0"
"0","0","0","毒莢花","200000011","1","1800","0","0","0","0","1800","0","0","0","1800","0","98281","257200","1800","0","0","0","0","0","157613866","0","1800","610213553","414","0","0","0","39","0","0","0","552","0","1800","0","367","0","0"
"0","0","0","烏帕魯帕","200000011","1","1800","0","0","0","0","1800","0","0","0","1800","0","101959","259100","1800","0","0","0","0","0","118948971","0","1800","610213554","276","0","0","0","39","0","0","0","368","0","1800","0","367","0","0"
"0","0","0","哈尼哈尼","300000001","1","3490","0","0","0","0","3490","0","0","0","3490","0","0","218500","3490","0","0","0","0","0","10000000","0","3490","610213555","99999","0","0","0","40","0","0","0","99999","0","0","0","255","0","0"
"130","0","1","橫阻於前的長女‧倭","300000022","1","10000","0","0","0","0","10000","0","0","0","10000","0","10000","319902","10000","0","0","0","10000","0","62000000","0","10000","610214101","300","0","0","0","50","0","0","0","300","0","10000","0","200","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","217007","200","0","0","0","0","0","99999999","0","50","610214102","9999","0","0","0","300","0","0","0","9999","0","0","0","200","0","0"
"0","0","1","橫阻於前的長女‧倭","300000040","1","0","0","0","0","0","0","0","0","0","0","0","40000","319903","40000","0","0","0","40000","0","80000000","0","0","610214201","99999","0","0","0","50","0","0","0","99999","0","0","0","300","0","0"
"130","0","1","橫阻於前的長女‧倭","300000040","1","0","0","0","0","0","0","0","0","0","15000","0","40000","319904","10000","0","0","0","40000","0","80000000","0","0","610214202","99999","0","0","0","50","0","0","0","99999","0","13000","0","300","0","0"
"130","0","1","橫阻於前的長女‧倭","300000022","1","25000","0","0","0","0","25000","0","0","0","25000","0","40000","319905","25000","0","0","0","40000","0","80000000","0","25000","610214203","500","0","0","0","50","0","0","0","500","0","25000","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","217007","200","0","0","0","0","0","99999999","0","0","610214204","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","217007","200","0","0","0","0","0","99999999","0","100","610214205","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","217007","200","0","0","0","0","0","99999999","0","50","610214206","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","橫阻於前的長女‧倭","300000040","1","0","0","0","0","0","0","0","0","0","0","0","60000","319906","60000","0","0","0","60000","0","300000000","0","0","610214301","99999","0","0","0","50","0","0","0","99999","0","0","0","470","0","0"
"130","0","1","橫阻於前的長女‧倭","300000040","1","0","0","0","0","0","0","0","0","0","50000","0","60000","319907","50000","0","0","0","60000","0","300000000","0","0","610214302","99999","0","0","0","50","0","0","0","99999","0","50000","0","470","0","0"
"130","0","1","橫阻於前的長女‧倭","300000022","1","50000","0","0","0","0","50000","0","0","0","50000","0","60000","319908","50000","0","0","0","60000","0","300000000","0","50000","610214303","1000","0","0","0","50","0","0","0","1000","0","50000","0","470","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","0","0","400","0","0","400","200","0","0","217007","200","0","0","0","0","0","99999999","0","0","610214304","9999","0","0","0","300","0","0","0","9999","0","0","0","470","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","0","0","400","0","0","400","200","0","0","217007","200","0","0","0","0","0","99999999","0","100","610214305","9999","0","0","0","300","0","0","0","9999","0","0","0","470","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","0","0","400","0","0","400","200","0","0","217007","200","0","0","0","0","0","99999999","0","50","610214306","9999","0","0","0","300","0","0","0","9999","0","0","0","470","0","0"
"0","0","0","冰雪角鹿","200000011","1","1200","0","0","0","0","1200","0","0","0","1200","0","18388","251700","1200","0","0","0","0","0","85362010","0","1200","610214401","1050","0","0","0","39","0","0","0","1200","0","1200","0","255","0","0"
"0","0","0","海獅怪","200000011","1","1200","0","0","0","0","1200","0","0","0","1200","0","14388","250400","1200","0","0","0","0","0","78489047","0","1200","610214402","1000","0","0","0","39","0","0","0","1200","0","1200","0","255","0","0"
"0","0","0","寒冰雛鳥","200000011","1","1200","0","0","0","0","1200","0","0","0","1200","0","0","255100","1200","0","0","0","35427","0","33537955","0","1200","610214403","276","0","0","0","39","0","0","0","368","0","1200","0","255","0","0"
"0","0","0","寒冰鼴鼠","200000011","1","1200","0","0","0","0","1200","0","0","0","1200","0","36439","257100","1200","0","0","0","0","0","30082310","0","1200","610214404","276","0","0","0","39","0","0","0","368","0","1200","0","255","0","0"
"0","0","0","棘刺蟹","200000011","1","1200","0","0","0","0","1200","0","0","0","1200","0","25585","250100","1200","0","0","0","0","0","70542905","0","1200","610214405","288","0","0","0","39","0","0","0","324","0","1200","0","255","0","0"
"0","0","0","天使鏢魚","200000011","1","1200","0","0","0","0","1200","0","0","0","1200","0","25571","253600","1200","0","0","0","0","0","72100991","0","1200","610214406","288","0","0","0","39","0","0","0","324","0","1200","0","255","0","0"
"0","0","0","憤怒烏賊","200000011","1","1200","0","0","0","0","1200","0","0","0","1200","0","0","253300","1200","0","0","0","25344","0","75992410","0","1200","610214407","288","0","0","0","39","0","0","0","324","0","1200","0","255","0","0"
"0","0","0","魔法鰩魚","200000011","1","1200","0","0","0","0","1200","0","0","0","1200","0","0","259500","1200","0","0","0","25733","0","76217162","0","1200","610214408","288","0","0","0","39","0","0","0","324","0","1200","0","255","0","0"
"0","0","0","冰雪角鹿","200000011","1","1800","0","0","0","0","1800","0","0","0","1800","0","68281","251700","1800","0","0","0","0","0","248086031","0","1800","610214501","2025","0","0","0","39","0","0","0","2400","0","1800","0","370","0","0"
"0","0","0","海獅怪","200000011","1","1800","0","0","0","0","1800","0","0","0","1800","0","63567","250400","1800","0","0","0","0","0","220467143","0","1800","610214502","1800","0","0","0","39","0","0","0","2100","0","1800","0","370","0","0"
"0","0","0","寒冰雛鳥","200000011","1","1800","0","0","0","0","1800","0","0","0","1800","0","0","255100","1800","0","0","0","85281","0","130613866","0","1800","610214503","414","0","0","0","39","0","0","0","552","0","1800","0","370","0","0"
"0","0","0","寒冰鼴鼠","200000011","1","1800","0","0","0","0","1800","0","0","0","1800","0","84321","257100","1800","0","0","0","0","0","120246932","0","1800","610214504","414","0","0","0","39","0","0","0","552","0","1800","0","370","0","0"
"0","0","0","棘刺蟹","200000011","1","1800","0","0","0","0","1800","0","0","0","1800","0","98341","250100","1800","0","0","0","0","0","261628717","0","1800","610214505","514","0","0","0","39","0","0","0","652","0","1800","0","370","0","0"
"0","0","0","天使鏢魚","200000011","1","1800","0","0","0","0","1800","0","0","0","1800","0","98286","253600","1800","0","0","0","0","0","257302974","0","1800","610214506","414","0","0","0","39","0","0","0","552","0","1800","0","370","0","0"
"0","0","0","憤怒烏賊","200000011","1","1800","0","0","0","0","1800","0","0","0","1800","0","0","253300","1800","0","0","0","97376","0","152977231","0","1800","610214507","414","0","0","0","39","0","0","0","552","0","1800","0","370","0","0"
"0","0","0","魔法鰩魚","200000011","1","1800","0","0","0","0","1800","0","0","0","1800","0","0","259500","1800","0","0","0","98932","0","148651487","0","1800","610214508","414","0","0","0","39","0","0","0","552","0","1800","0","370","0","0"
"130","0","1","幻夢境的狂熱信徒","300000022","1","10000","0","0","0","0","0","0","0","0","10000","0","10000","325100","10000","0","0","0","10000","0","62000000","0","10000","610215101","300","0","0","0","50","0","0","0","300","0","10000","0","200","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","217008","200","0","0","0","0","0","99999999","0","50","610215102","9999","0","0","0","300","0","0","0","9999","0","0","0","200","0","0"
"0","0","1","幻夢境的狂熱信徒","300000040","1","0","0","0","0","0","0","0","0","0","0","0","40000","325101","30000","0","0","0","40000","0","150000000","0","0","610215201","99999","0","0","0","50","0","0","0","99999","0","0","0","300","0","0"
"130","0","1","幻夢境的狂熱信徒","300000040","1","0","0","0","0","0","0","0","0","0","0","0","40000","325102","25000","0","0","0","40000","0","150000000","0","0","610215202","99999","0","0","0","50","0","0","0","99999","0","50000","0","300","0","0"
"130","0","1","幻夢境的狂熱信徒","300000022","1","12500","0","0","0","0","0","0","0","0","12500","0","40000","325103","12500","0","0","0","40000","0","150000000","0","50000","610215203","500","0","0","0","50","0","0","0","500","0","50000","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","217008","200","0","0","0","0","0","99999999","0","0","610215204","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","217008","200","0","0","0","0","0","99999999","0","100","610215205","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","217008","200","0","0","0","0","0","99999999","0","50","610215206","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","幻夢境的狂熱信徒","300000040","1","0","0","0","0","0","0","0","0","0","0","0","60000","325104","60000","0","0","0","60000","0","300000000","0","0","610215301","99999","0","0","0","50","0","0","0","99999","0","0","0","480","0","0"
"130","0","1","幻夢境的狂熱信徒","300000040","1","0","0","0","0","0","0","0","0","0","0","0","60000","325105","50000","0","0","0","60000","0","300000000","0","0","610215302","99999","0","0","0","50","0","0","0","99999","0","50000","0","480","0","0"
"130","0","1","幻夢境的狂熱信徒","300000022","1","25000","0","0","0","0","0","0","0","0","25000","0","60000","325106","25000","0","0","0","60000","0","300000000","0","50000","610215303","1000","0","0","0","50","0","0","0","1000","0","50000","0","480","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","0","0","400","0","0","0","200","0","0","217008","200","0","0","0","0","0","99999999","0","0","610215304","9999","0","0","0","300","0","0","0","9999","0","0","0","480","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","0","0","400","0","0","0","200","0","0","217008","200","0","0","0","0","0","99999999","0","100","610215305","9999","0","0","0","300","0","0","0","9999","0","0","0","480","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","0","0","400","0","0","0","200","0","0","217008","200","0","0","0","0","0","99999999","0","50","610215306","9999","0","0","0","300","0","0","0","9999","0","0","0","480","0","0"
"0","0","0","草莓蛇","200000011","1","1200","0","0","0","0","1200","0","0","0","1200","0","25388","253800","1200","0","0","0","0","0","123364620","0","1200","610215401","550","0","0","0","39","0","0","0","600","0","1200","0","255","0","0"
"0","0","0","狼人","200000011","1","1200","0","0","0","0","1200","0","0","0","1200","0","23388","254000","1200","0","0","0","0","0","128437947","0","1200","610215402","500","0","0","0","39","0","0","0","600","0","1200","0","255","0","0"
"0","0","0","洞窟蝙蝠","200000011","1","1200","0","0","0","0","1200","0","0","0","1200","0","0","254900","1200","0","0","0","65427","0","83523155","0","1200","610215403","276","0","0","0","39","0","0","0","368","0","1200","0","255","0","0"
"0","0","0","烏帕魯帕","200000011","1","1200","0","0","0","0","1200","0","0","0","1200","0","28439","259100","1200","0","0","0","0","0","80862173","0","1200","610215404","276","0","0","0","39","0","0","0","368","0","1200","0","255","0","0"
"0","0","6","鏡華的闇影","200000011","1","0","0","0","0","0","0","0","0","0","20000","0","0","603602","200","0","0","0","38341","0","80542905","0","0","610215405","281","0","0","0","39","0","0","0","288","1","800","0","255","0","0"
"0","0","5","鏡華（萬聖節）的闇影","200000011","1","0","0","0","0","0","0","0","0","0","400","0","0","611101","800","0","0","0","38286","0","82100991","0","0","610215406","212","0","0","0","39","0","0","0","302","2","400","0","255","0","0"
"0","0","5","格蕾斯的闇影","200000011","1","0","0","0","0","0","0","0","0","0","600","0","57376","633001","600","0","0","0","0","0","95992410","0","0","610215407","456","0","0","0","39","0","0","0","400","0","600","0","255","0","0"
"0","0","0","草莓蛇","200000011","1","1800","0","0","0","0","1800","0","0","0","1800","0","101765","253800","1800","0","0","0","0","0","282129046","0","1800","610215501","825","0","0","0","39","0","0","0","740","0","1800","0","373","0","0"
"0","0","0","狼人","200000011","1","1800","0","0","0","0","1800","0","0","0","1800","0","95637","254000","1800","0","0","0","0","0","300700714","0","1800","610215502","800","0","0","0","39","0","0","0","720","0","1800","0","373","0","0"
"0","0","0","洞窟蝙蝠","200000011","1","1800","0","0","0","0","1800","0","0","0","1800","0","0","254900","1800","0","0","0","185281","0","240920799","0","1800","610215503","414","0","0","0","39","0","0","0","552","0","1800","0","373","0","0"
"0","0","0","烏帕魯帕","200000011","1","1800","0","0","0","0","1800","0","0","0","1800","0","109617","259100","1800","0","0","0","0","0","246370398","0","1800","610215504","414","0","0","0","39","0","0","0","552","0","1800","0","373","0","0"
"0","0","6","鏡華的闇影","200000011","1","0","0","0","0","0","0","0","0","0","50000","0","0","603602","400","0","0","0","98341","0","193954460","0","0","610215505","581","0","0","0","39","0","0","0","488","1","1800","0","373","0","0"
"0","0","5","鏡華（萬聖節）的闇影","200000011","1","0","0","0","0","0","0","0","0","0","900","0","0","611101","1500","0","0","0","98286","0","188763568","0","0","610215506","412","0","0","0","39","0","0","0","502","2","900","0","373","0","0"
"0","0","5","格蕾斯的闇影","200000011","1","0","0","0","0","0","0","0","0","0","1400","0","157376","633001","1400","0","0","0","0","0","303572677","0","0","610215507","906","0","0","0","39","0","0","0","860","0","1400","0","373","0","0"
"130","0","1","球型魔像","300000022","1","0","0","0","0","0","10000","0","0","10000","10000","0","10000","325000","0","0","0","0","10000","0","62000000","0","0","610216101","300","0","0","0","50","0","0","0","300","0","10000","0","200","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","217009","200","0","0","0","0","0","99999999","0","50","610216102","9999","0","0","0","300","0","0","0","9999","0","0","0","200","0","0"
"0","0","1","球型魔像","300000040","1","0","0","0","0","0","0","0","0","40000","0","0","40000","325001","0","0","0","0","40000","0","250000000","0","0","610216201","99999","0","0","0","50","0","0","0","99999","0","0","0","300","0","0"
"20","0","1","球型魔像","300000022","1","15000","0","0","0","0","0","0","0","15000","0","0","40000","325002","15000","0","0","0","40000","0","250000000","0","15000","610216202","500","0","0","0","50","0","0","0","500","0","15000","0","300","0","0"
"130","0","1","球型魔像","300000022","1","0","0","0","0","0","25000","0","0","25000","25000","0","40000","325003","0","0","0","0","40000","0","250000000","0","0","610216203","500","0","0","0","50","0","0","0","500","0","25000","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","180","0","0","0","0","0","0","0","0","200","0","0","217009","200","0","0","0","0","0","99999999","0","0","610216204","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","217009","200","0","0","0","0","0","99999999","0","100","610216205","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","217009","200","0","0","0","0","0","99999999","0","50","610216206","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","球型魔像","300000040","1","0","0","0","0","0","0","0","0","40000","0","0","60000","325004","0","0","0","0","60000","0","600000000","0","0","610216301","99999","0","0","0","50","0","0","0","99999","0","0","0","480","0","0"
"20","0","1","球型魔像","300000022","1","50000","0","0","0","0","0","0","0","50000","0","0","60000","325005","50000","0","0","0","60000","0","600000000","0","50000","610216302","1000","0","0","0","50","0","0","0","1000","0","50000","0","480","0","0"
"130","0","1","球型魔像","300000022","1","0","0","0","0","0","50000","0","0","50000","50000","0","60000","325006","0","0","0","0","60000","0","600000000","0","0","610216303","1000","0","0","0","50","0","0","0","1000","0","50000","0","480","0","0"
"0","0","1","氣勢敵人","300000001","1","180","0","0","400","0","400","0","0","400","200","0","0","217009","200","0","0","0","0","0","99999999","0","0","610216304","9999","0","0","0","300","0","0","0","9999","0","0","0","480","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","400","0","400","0","0","400","200","0","0","217009","200","0","0","0","0","0","99999999","0","100","610216305","9999","0","0","0","300","0","0","0","9999","0","0","0","480","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","400","0","400","0","0","400","200","0","0","217009","200","0","0","0","0","0","99999999","0","50","610216306","9999","0","0","0","300","0","0","0","9999","0","0","0","480","0","0"
"0","0","0","多發惡魔加農","200000011","1","1200","0","0","0","0","1200","0","0","0","1200","0","23388","259800","1200","0","0","0","0","0","128437947","0","1200","610216401","450","0","0","0","39","0","0","0","450","0","1200","0","255","0","0"
