tbl,idx,stat
"v1_cec8bc43b5f505830cd986fe8ace91d67da7cae167987e420d0d3ee7a807978f","","317"
"v1_191932bcc4486cd40598b3f00781cb2e749144c3a5b1a8192128e85f587c4e30","","268"
"v1_a35988663bb32acb4cec9f91abc390457b38f418423027db7fa2a0b12a931765","v1_a35988663bb32acb4cec9f91abc390457b38f418423027db7fa2a0b12a931765_0_2e9560308857770643f3aa8124c4a5221a163837ba5fdd235a4ca9633bbba9a5","960 30"
"v1_a35988663bb32acb4cec9f91abc390457b38f418423027db7fa2a0b12a931765","sqlite_autoindex_v1_a35988663bb32acb4cec9f91abc390457b38f418423027db7fa2a0b12a931765_1","960 30 6 1"
"v1_474fcc6d22f8634d3150e6407aabf7300cef6695e2c415f13da43fb5ea95ff86","v1_474fcc6d22f8634d3150e6407aabf7300cef6695e2c415f13da43fb5ea95ff86_0_0eba65afc356b1c89520bdc0ecf941a80fd3bdc96c045636d91af51efd217119_1_7417a7646bc331c85273d6e7bcb64641d95127819ec27872bef31afa5a506ffd","19 2 1"
"v1_d7d017492c49abae57fc99bd3c36689716d8f6635b1598f1ea9a400948af6db6","v1_d7d017492c49abae57fc99bd3c36689716d8f6635b1598f1ea9a400948af6db6_0_68c83648dc58cd2f5e6a9fdad35794ec23be0c937fe2f68bb1fdf3a9e3d9719b","204 12"
"v1_77b1d475df4e911fd7a93922b2fab8f908d870c95b3d3216cc3f13c945539bb8","","51"
"v1_ccab8bb02f44441bcbc5daea9992243daec364a6fd346d3fdfb8006523dfb041","","2297"
"v1_42b45075ce600ad733d1d6a4e8b5b5b6dd9beddfade40e6e6ac52c852ed5325e","","81"
"v1_c86ddfae7d0309fe2c4f93ad15c59023f6b4a0af961b610a570fc75b9ab833bb","","2612"
"v1_b6c1e8098d23eaa90dfdba26f7fc28025cba3c37ed67f659af8ad107b7cf25c7","v1_b6c1e8098d23eaa90dfdba26f7fc28025cba3c37ed67f659af8ad107b7cf25c7_0_bd21e36453bd983734993a3be4b13d776f7142e98f73275dd937cfd6f66c9449","2050 684"
"v1_b6c1e8098d23eaa90dfdba26f7fc28025cba3c37ed67f659af8ad107b7cf25c7","v1_b6c1e8098d23eaa90dfdba26f7fc28025cba3c37ed67f659af8ad107b7cf25c7_0_53e125a5ef88fee1963a124348b242420ffb191268deec3a70b1bc79635ccdd7_1_bd21e36453bd983734993a3be4b13d776f7142e98f73275dd937cfd6f66c9449","2050 342 114"
"v1_b6c1e8098d23eaa90dfdba26f7fc28025cba3c37ed67f659af8ad107b7cf25c7","v1_b6c1e8098d23eaa90dfdba26f7fc28025cba3c37ed67f659af8ad107b7cf25c7_0_53e125a5ef88fee1963a124348b242420ffb191268deec3a70b1bc79635ccdd7","2050 342"
"v1_14eada6e276b8af9d928b5fac787576dded7788a6cbdf909b6a7b5dbaf46174c","","2"
"v1_001596d4597cf31c3f5789424c09c65d79ee4c860dceba648a358bda90f04409","sqlite_autoindex_v1_001596d4597cf31c3f5789424c09c65d79ee4c860dceba648a358bda90f04409_1","9 3 1"
"v1_d131aafd8c56a6a289cae57faba76c891118a196136a3134f76e30bde911b54d","","1"
"v1_6f5c465312cb953c5780841a4589095453f6f8b89ca48d1a8ee4757d6533d281","v1_6f5c465312cb953c5780841a4589095453f6f8b89ca48d1a8ee4757d6533d281_0_314f002286c0a6f861596c451c2a63adf48886d8369b894acb1281f0e4f0e9eb","45 2"
"v1_4b0559a4dd5b80fbce4597b7ea34ed2e95bafba0808d61899b74c38ad445793e","v1_4b0559a4dd5b80fbce4597b7ea34ed2e95bafba0808d61899b74c38ad445793e_0_7720997d62640d98048b8afdd5b10dfb06938214960a23aabc5128517b8f7db0","436 30"
"v1_6eefb1ab789c11d1de0c957e58e0c66ee9177cfbe6700e5755d5007312861578","","54"
"v1_ef044d6db970f240b68364af98bc573d462958a1912ca13ff8afd66e5c1abd2b","v1_ef044d6db970f240b68364af98bc573d462958a1912ca13ff8afd66e5c1abd2b_0_9fef86665c1e5155bd18dec28f13aed4382f25ff9f8d17eb26585760f851e40e","2494 5"
"v1_ef044d6db970f240b68364af98bc573d462958a1912ca13ff8afd66e5c1abd2b","v1_ef044d6db970f240b68364af98bc573d462958a1912ca13ff8afd66e5c1abd2b_0_256b6f21e5c9bb21e55da07b36a571d8b4f28863f99e0879f4a576f5089da126","2494 2"
"v1_f2030b5b23f93b3eebe894d6c4e5b566627dac1532d9954afc2e6bacc00c18d3","","315"
"v1_5bf04da15aaa35a9ec1ab4fe4ffa2a51b63e6ea7fd68e7a487a61d2af024a1e3","","5"
"v1_4536f1b6ffd3118d6fa27f5a88005bc475a9afaa5da0d943eae90186dee6f1c6","sqlite_autoindex_v1_4536f1b6ffd3118d6fa27f5a88005bc475a9afaa5da0d943eae90186dee6f1c6_1","50 5 1"
"v1_267ef25751ac2d8978b0d2852554bab06e536b4d1416a2628b864f4bd9a8a290","","289"
"v1_89c52afa4eccd89e17b380e9053b45cba40806f489f6922ba7e4925e809139a1","sqlite_autoindex_v1_89c52afa4eccd89e17b380e9053b45cba40806f489f6922ba7e4925e809139a1_1","2 2 1"
"v1_bb44bec6e7446ce51367d041cacb201bf2b57d2f80f4e3ddc4abd4a5a8cac68a","v1_bb44bec6e7446ce51367d041cacb201bf2b57d2f80f4e3ddc4abd4a5a8cac68a_0_e11d8e3a4520c3517a09d917a8315b9d488cbaf48d2382c2d4cea270c554d50d","334 20"
"v1_47e9397068c4161003081fd208fba8dbaa532efa5d9a3ecdd2954495eee6831a","v1_47e9397068c4161003081fd208fba8dbaa532efa5d9a3ecdd2954495eee6831a_0_a876d9db188b549cd8289ce74d166cc5d0ee7054bcd83f440ce9dc5d2f096aba","490 2"
"v1_3a8f381761b4bbd46930dd043508b9528e5815308810f3a41a08a746b9c1abd4","v1_3a8f381761b4bbd46930dd043508b9528e5815308810f3a41a08a746b9c1abd4_0_e61644cbaad5bf5e49dae531a4f9c2e5c46cd84522cf717fd64767260ed3f565","400 100"
"v1_e32af0fde8eb55eee14b83d28ae5e2cced60d47524dae56a90920fd6859ae205","","3"
"v1_d50ac50285cf61468fff76d825b187f9f935d52ff3912be03dc72612e487b114","v1_d50ac50285cf61468fff76d825b187f9f935d52ff3912be03dc72612e487b114_0_d83e20f04f2e7643c648119235cb14d7b638a061209d2cb8e19d8ac1359987bf_1_0c1fb35c64869ca57cb41e0748bfa7518188bead20080aa84d1d914b6180201a","7 7 3"
"v1_d50ac50285cf61468fff76d825b187f9f935d52ff3912be03dc72612e487b114","v1_d50ac50285cf61468fff76d825b187f9f935d52ff3912be03dc72612e487b114_0_d83e20f04f2e7643c648119235cb14d7b638a061209d2cb8e19d8ac1359987bf","7 7"
"v1_d50ac50285cf61468fff76d825b187f9f935d52ff3912be03dc72612e487b114","sqlite_autoindex_v1_d50ac50285cf61468fff76d825b187f9f935d52ff3912be03dc72612e487b114_1","7 1 1"
"v1_77030360d327711acfa55ae647052fcc086c9421a2ead63c2fcae45a9ff837bf","","30"
"v1_a8ecd7c9bcd352b333521847e46692d06973f8c479f8c1a67d2b4c0a98b40336","","157"
"v1_2f88aeaf72fa9ea2ff6a2bee9be7329eba8b3a8083f21e5340a1bd4564a261aa","v1_2f88aeaf72fa9ea2ff6a2bee9be7329eba8b3a8083f21e5340a1bd4564a261aa_0_6ce2aca6932ae272ecd83d1861b9be73bb90894a8e020f0a03f41032b5b0b030","6 1"
"v1_806b7bbdcec0d4772e002fe99d9b6bfeb1e1ea015ca48161512ad39ef4e0300a","v1_806b7bbdcec0d4772e002fe99d9b6bfeb1e1ea015ca48161512ad39ef4e0300a_0_a63f64320cd350db7c60e4fd3572ed5583c7f4f4db7437f65435c992cb68db2d","682 2"
"v1_bf721fef0569313d3dcb89b098db0e4bf290bff822eb29cf08013aaf7ee817fb","v1_bf721fef0569313d3dcb89b098db0e4bf290bff822eb29cf08013aaf7ee817fb_0_798e7ec946a9ca40f659cfc67c6df82bdffcaa864abf3beb36e9c0c2fafea121","13786 39"
"v1_bf721fef0569313d3dcb89b098db0e4bf290bff822eb29cf08013aaf7ee817fb","sqlite_autoindex_v1_bf721fef0569313d3dcb89b098db0e4bf290bff822eb29cf08013aaf7ee817fb_1","13786 39 1"
"v1_4efa55ebc662109f0524c3d972a72aee5a722e9e5f9745b621849faed39fdf22","","362"
"v1_b8e033ce2fdfa418b96d80c95a68b0922cbf84d7ba7600b95436c7b33cc66ee0","","40"
"v1_f934fe1ccd5c381f86d357c91ac64ff93c53eab21f371503d6aaa934b8c62c4d","v1_f934fe1ccd5c381f86d357c91ac64ff93c53eab21f371503d6aaa934b8c62c4d_0_b0432d65b38820088629eebe4235792723719269c272c49e39f0cfa651d3880e","1340 2"
"v1_dab742147f86769f9d7a7247cdd42cad4ab152ca91d72e3aa34c01918b170389","v1_dab742147f86769f9d7a7247cdd42cad4ab152ca91d72e3aa34c01918b170389_0_e6cb73d6f75116b945a79b8d3596ee58bb006ecdc041869a9b6d56741e791534","1 1"
"v1_a104a5303a7124b62b8e026975f90d3413fcab40dd093a7da0de2eb5d635c168","v1_a104a5303a7124b62b8e026975f90d3413fcab40dd093a7da0de2eb5d635c168_0_407cf14317da66e8706f3c7ba2ec343c1df1323a66a8d1b3f8dd3144e737d7d2","15 2"
"v1_a104a5303a7124b62b8e026975f90d3413fcab40dd093a7da0de2eb5d635c168","v1_a104a5303a7124b62b8e026975f90d3413fcab40dd093a7da0de2eb5d635c168_0_a34d4fff2dc7f023cb46ceacc1e6a3a8ff83a519c4a356773e4ff33531739937","15 5"
"v1_e64b4bf00ad476f14b2941f91ecec359bf999b580e8c876a4518824bbe4c87a8","","304"
"v1_71ed7425d85134ff76b8fda484a4418254f869a39ae5e848891f173194e926b3","v1_71ed7425d85134ff76b8fda484a4418254f869a39ae5e848891f173194e926b3_0_f57accfa0ee3e4886d14d7e43e953c75aadbd1b65534a8e6f702ef5b3e51a19a","25 9"
"v1_e7f1134b3ec0b4d044d340729e906d7061ce76f94fea0ca0ba4bd792334cc094","","2"
"v1_2898559220826e5e529c1d07f6a33befe58e66b3caba177109626a25b950846a","v1_2898559220826e5e529c1d07f6a33befe58e66b3caba177109626a25b950846a_0_036fe7a3ef38aad4cde4a4408614279d3a56d738dd6000b2e15d6c940a7a60b1","6594 13"
"v1_b4639ab67737709f3a85c1b31a39f23af7f090735c2b16a8f0fc66198bd88eca","","1170"
"v1_a802831a2395a4869fecf9c05b0922ac1db14df4009a090dd6ada7630f82faee","","11"
"v1_e6634fdfe7dfb22af1f44cd5175a4dfd856f1470446c52d049d641b0469dee83","","8"
"v1_6631fc8d6ba398937b494d8dd792525efc08d9a9adc43ff6f5981d7449b6f6d8","v1_6631fc8d6ba398937b494d8dd792525efc08d9a9adc43ff6f5981d7449b6f6d8_0_52fe84a34b66073242fc2240134e46d19bafa540ae4597f7011d21264fd5089d","5 5"
"v1_e2d3d8f37cc25f00892ca724bbfa9f3e163e3482d4a5e1227a58eae9ce7b1902","","30"
"v1_f32e5390734e3a3fbcd0bbe60dba7a0d78c12a537c25fa6a9e5aa8f168700f09","","16"
"v1_97d757ea22568a5fa758abbad048f9d4e671dfe6426445983e56e6440103373f","","335"
"v1_b003ff6549d057ec959de0d5056c5cffa5622129a2fce365ad210c8d31e708fe","","15"
"v1_6021ac7f9a19b3e6a67dd36e50d900b214524721ec6b99788c9c9f4ef65e11dc","","5726"
"v1_f9885e779b22f8defd9e8d73d96c7f6751f7e5a513db8d7eb2320fb637e85d19","v1_f9885e779b22f8defd9e8d73d96c7f6751f7e5a513db8d7eb2320fb637e85d19_0_deb66e797b020b2d7622f2a5f7208018f2f3a6de8c3b69de7de274e25ae30d28","9 1"
"v1_21864eb345eeaa15a3e4018b078e8763eb27e08c68ee82672e3357019e25ff90","v1_21864eb345eeaa15a3e4018b078e8763eb27e08c68ee82672e3357019e25ff90_0_c8411161aee11b998b3116845a2542aa6f1bd4b4e91d24e981f9743ef1a07fb3","7772 29"
"v1_21864eb345eeaa15a3e4018b078e8763eb27e08c68ee82672e3357019e25ff90","sqlite_autoindex_v1_21864eb345eeaa15a3e4018b078e8763eb27e08c68ee82672e3357019e25ff90_1","7772 29 1"
"v1_33233f271ad4ee4bbf4aef74dcd1bd0844efb8c80c180055519958822e30919c","","12"
"v1_132d656475b77b67080b59a200e02906e9c2c452e497eb20853df8b3643fa614","","5"
"v1_d0ed0dae3daffdb4a14a25b79bbbee64f3942c1362bc6b7603cce0ee5ca01963","","9"
"v1_f4de50bcc40ea40de25cddfe606889856bf2852addcb2e7ad0d02b28d27d9d59","","22"
"v1_91dfb1c0b17f212b4734d7522d1f73e0a98c696f8296288627433712930562c9","","521"
"v1_2af21d2c0c0ae9f81d536fe07360193030c284c54d058db9e800b676569b17c1","","1"
"v1_0bd13da4637028df51b6239e9fc60ec9ec4467e40f9db227a7ac8deb6c22c36e","v1_0bd13da4637028df51b6239e9fc60ec9ec4467e40f9db227a7ac8deb6c22c36e_0_8518bd639240c8b5be7028b5724e914dd75654486422ad4890d3fb8494f2d5e1","24 3"
"v1_207e82177a284dcb252e958b39b47d5c70563566f08d59d38647efe9a90d5a16","v1_207e82177a284dcb252e958b39b47d5c70563566f08d59d38647efe9a90d5a16_0_a7ce6cfb58aa31ccb2361f27f6068ac9ccb4181935891deb6b5ca63c59f5c311","368 3"
"v1_692e11effdad4dc67d4e300a8674bde7032fb2e5a4f58000f3f50e63be6abbcf","","20"
"v1_cf9277909d2dbcfb968a2231a0160113fab64885db2a4f4dfc9351e573a17809","v1_cf9277909d2dbcfb968a2231a0160113fab64885db2a4f4dfc9351e573a17809_0_4381ffda886a1764cfbeeca202e3324bf0ea4f8bb4ad7094d558a01e60d823af","38 1"
"v1_cf9277909d2dbcfb968a2231a0160113fab64885db2a4f4dfc9351e573a17809","v1_cf9277909d2dbcfb968a2231a0160113fab64885db2a4f4dfc9351e573a17809_0_a984018b80d2ef0f6f10a3579cf723636ce2f82bb211972c9fc35bf848a13420_1_0b21f360a7a9eeb1050b8b64cad5e097af4e5b5a972582528209723088a1cb59","38 1 1"
"v1_7b7a4caaa9cc40fabb113eadaae734819083f436993512a72ff781b2936e5f86","","824"
"v1_4c787827a2d5a0d845a57c1b7fcbdacdecf3d58c0ae6c2d0ae61711ff942fa0a","","15"
"v1_995cc2ecda1ef436c767e16f602de6345342b13c1777340879616c63b7ad9e34","","1"
"v1_407e040a1104d7583f6f82c63685dd3488e91a88b8aa24a80f10e82c690e218a","sqlite_autoindex_v1_407e040a1104d7583f6f82c63685dd3488e91a88b8aa24a80f10e82c690e218a_1","5 2 1"
"v1_7b5f01154624c38c468aeab896c63da6eac5039c43d9c3df919b378ef9ca6207","","186"
"v1_5291ba9ba0600f3fd0a248c62b70698f1ba317a888d19a34219e7868224bc3ac","v1_5291ba9ba0600f3fd0a248c62b70698f1ba317a888d19a34219e7868224bc3ac_0_39555bc05bb0e79b1bd017e6b8d8a14a82ca9dc0a590ad4cea5b00ed0c2430ba","1 1"
"v1_9c51470360af7bd4f8c1f38ced70ef62a0924552ed20989eeada19cb9df1fe2a","","12"
"v1_91f19c001694f59fadbc560d2a44641463ba3c30edb20957b5a223bd4ccd4fa6","","37"
"v1_33aae5d5c464739734f4d893787f2229ef0988e5c819d7636fbbf10749c3ed95","","75"
"v1_921042824095a3a72054cd86498b2d0436dc67701d7bd67fcbc0c066dd51391c","v1_921042824095a3a72054cd86498b2d0436dc67701d7bd67fcbc0c066dd51391c_0_63d8aee172dce9accd840e16a344bcf304b99859473ff8673c14507c2763b0c4","25 1"
"v1_bd07e785c3cbc9d1a8f879599f32717c7c4030b549e782948e46ae2164386135","","25"
"v1_4b11d1290e3fcad55ab8a5c0ba8d4952d9739bd663d102cb5dcd4a8f7f44d5b6","","1000"
"v1_a645c6fbb29760dd0c5f5d848ae05693bed2b5d106d16c107b38a942c1aa74fe","","197"
"v1_27cb5d24d2cbc2e58e4586d27327741a23fdeecb4d8a98d56e26b7ee10c81a92","v1_27cb5d24d2cbc2e58e4586d27327741a23fdeecb4d8a98d56e26b7ee10c81a92_0_9d8cf2416d48acd722f70f0593fcfe12f17772710c7c523ae39bb96b86a9b857","30 6"
"v1_9cf01b836a21ee8a27b493605a6175dc94a9cb8462a306afe381e8381a6b94d6","","2"
"v1_e9ed1acc1cc20e0546d0d64a26188cc99f0b12ae3036b65028e1ab07745b3961","v1_e9ed1acc1cc20e0546d0d64a26188cc99f0b12ae3036b65028e1ab07745b3961_0_689bdbc143bebfd038320f681fdedb24950a7256c734e38c6ff0ea1944bc838b","1069 31"
"v1_50553ec0c7a76abe37b5831917e35fe6dcd729cfe3053de1f6fa80e5eac94d22","v1_50553ec0c7a76abe37b5831917e35fe6dcd729cfe3053de1f6fa80e5eac94d22_0_980635750b6e72d90f18d06046d3a24282b67cd44971d88c7a282f030d697f66","34 4"
"v1_391a72dc8aa66f6155ce6be2c4232f586f1f02165f11c0ab03391f3e013b0f94","v1_391a72dc8aa66f6155ce6be2c4232f586f1f02165f11c0ab03391f3e013b0f94_0_e4ce0872d6ff09a3415656fac0f72e180af8a4082d2eda50af6af7f1edc1d5c4","62 11"
"v1_ff1fbf7fdcbf4bb4c3dbcdb88613bdd46e2ff473525cf9a1a5adf179f187a3db","","4717"
"v1_50927f1aab5b7506c5b923e1c4b3b5629000daabb1b800e47c0a65d15487a52c","v1_50927f1aab5b7506c5b923e1c4b3b5629000daabb1b800e47c0a65d15487a52c_0_59341e0ff420d7097a388c50c4d4616150bd66fcf6ac2c65cd2a02a321eb9478","15 5"
"v1_50927f1aab5b7506c5b923e1c4b3b5629000daabb1b800e47c0a65d15487a52c","v1_50927f1aab5b7506c5b923e1c4b3b5629000daabb1b800e47c0a65d15487a52c_0_9ca6f322bfc9aafa18bcfa5caa6a465070db1ef1f390256772748c964e786bc0","15 1"
"v1_e466bfdbd02fd9e5a99e24fc87a0cefc1c851fe90dfec72aaf0ed66ee4f8f52d","","30"
"v1_edfe98fc7743c399853b49d30ba3785f34109351325827b6d0cb50d8edf08d60","","29"
"v1_d7c10efd40fdeb6f35807fcc1970f773f20d76d049ad4e77e5f38ebcdab58853","","4"
"v1_2b4a7536c25f61527634aa05f7156861311f449cdebb3741d44505fcac48acff","","8113"
"v1_b622c32405949da4e4cd6604f050aa7bea816391a190ae0d6b3f25f127903453","","11"
"v1_5033e471aa1948fc1de6cac2baf76aa54a8495ddcf05a850af2d029f1159e5f5","","372"
"v1_7366d7f8431d521797b83decbbf2d8c3d129a63cc3d7ff147b453bb1f3c269bd","","62"
"v1_5595091f6c30ae73e03b82daf6c7841c59ff45768f8bd00402bcf307c2dddd86","","87"
"v1_04b3255f27103f451605b32108a278e5331b3968d644dc42fe2937cbbd6bc98e","","2"
"v1_122c39e366bf8062f336d32bccd72ffc00b75d76da619b0e0afbdb1012bdc995","","1"
"v1_e922c25f8e48be20c376da2ed014d0deae025d588a719c423171d2b432cb826a","","131"
"v1_b032fb98430da13bbecd44d341c7c07ce26bfece6503d2d68a7287dfcec32cd0","","3"
"v1_3ee61e8742f55fd4c98832904df56ee7f6c64f1e004266982d7f8667a87af448","","4335"
"v1_23321fb424f8feb53bace28520640f42393d7e2bd1aab2749e82c85fe7ad672d","","500"
"v1_e55923fe34ad35a8169f421208770c7f4a75727592ccdd2ba4e58ceccef07711","","14"
"v1_d31e3f6e3012ca5bf1d227fcfb40a4b767e6b4ba348f10a43548382510f6a576","v1_d31e3f6e3012ca5bf1d227fcfb40a4b767e6b4ba348f10a43548382510f6a576_0_263f471b7a02aecdaeebab4f6f32f8e4ad99a4ce346a46c7734b805829044a9a","634 2"
"v1_d31e3f6e3012ca5bf1d227fcfb40a4b767e6b4ba348f10a43548382510f6a576","sqlite_autoindex_v1_d31e3f6e3012ca5bf1d227fcfb40a4b767e6b4ba348f10a43548382510f6a576_1","634 2 1"
"v1_c0ffe6b44ea46329990c900f6fc47a38587079dc1832f999be5159c33e840387","","139"
"v1_a3a104a7c7b4fa7f9a20b4414c4b7e1e8c6c7278284c649914507faa911cb555","","9"
"v1_4c97c7ebf957f7fb2740475e6e102c9e8cb7a57ac340eae7ec78932b39a26631","","22820"
"v1_83eaf58e49666119b5734a1c6fcf43a585566bd6773c10384693c2cab3501597","sqlite_autoindex_v1_83eaf58e49666119b5734a1c6fcf43a585566bd6773c10384693c2cab3501597_1","10 3 1"
"v1_ca7eb749f0ce9d112a4f567fd172de3b01ba2b8b45afcda5fc73bc567c222738","","5"
"v1_f703033a3323ae75329a83081e459fa3a3422a79e4e5c1bde223a2606d1e1f28","v1_f703033a3323ae75329a83081e459fa3a3422a79e4e5c1bde223a2606d1e1f28_0_5842a71b961a801c9e4084f4ffcae9fbcd4088656b2fd61b782ca451d4497893","4 4"
"v1_f703033a3323ae75329a83081e459fa3a3422a79e4e5c1bde223a2606d1e1f28","v1_f703033a3323ae75329a83081e459fa3a3422a79e4e5c1bde223a2606d1e1f28_0_5842a71b961a801c9e4084f4ffcae9fbcd4088656b2fd61b782ca451d4497893_1_4105a77aaefa4da0f71e8316127cfad914fa6d365851df04292fb3db64349137","4 4 2"
"v1_39e5c8c0499afd25903351acd38bec4d15cf74c84a1bbdf5053dce55aee7d4ff","v1_39e5c8c0499afd25903351acd38bec4d15cf74c84a1bbdf5053dce55aee7d4ff_0_72218073089c4fe88e0880cb925507d25225760bc85b618573e3d841d4935f80","330 66"
"v1_e60dde9e11d8dacdc675f4c2d1a7883c5e67224cfff4d7d73032dad3f3256aa7","v1_e60dde9e11d8dacdc675f4c2d1a7883c5e67224cfff4d7d73032dad3f3256aa7_0_6c97b09cfaf8d9a71e9f93b1fead8cf0506e26077c1269defc346d9cd5c80435","24 1"
"v1_9d94e0cadbf42d2ee7da88b641e063023d81f9784d16a7fb8e9b781c072ab0e1","","8"
"v1_48d220ab88e90677d13ebe541f259f268664cd548c55a118013184554d4b8479","v1_48d220ab88e90677d13ebe541f259f268664cd548c55a118013184554d4b8479_0_9bb7ac3564690a36de91dc3c5be2e74651bc0d945a62b807356c28928207fd57","258 2"
"v1_63e268d3ec223c9ef79a8129adad883129dc21796c7c35ba6d9cd9900fd404b7","v1_63e268d3ec223c9ef79a8129adad883129dc21796c7c35ba6d9cd9900fd404b7_0_a6fa0bfe828b349273dedb40a92abf1830c53cf286717a2569488fa3141bd8ff","60 20"
"v1_4b572bab646550c062f13c6789cc1fef5b0dd02501268434a2f551c153a6a922","v1_4b572bab646550c062f13c6789cc1fef5b0dd02501268434a2f551c153a6a922_0_74f4f13380d757c17c3fcaf9585629ed501438bf6efa8708878adf8e5a8ecfdd","359 11"
"v1_21f0fb605c7ab111b16da0bffdc53e9fa4f8e7113f391bcbaa74e6872ab33d6c","v1_21f0fb605c7ab111b16da0bffdc53e9fa4f8e7113f391bcbaa74e6872ab33d6c_0_832032e5ca0941c1dbd850023abbaff84e1fd529a9d4cf15e44b67f8a4f9cf15","17 9"
"v1_2ff893e4b7b514405eb45a8fb43075dcd8690d5e8d20ca6679e2f9664137d161","v1_2ff893e4b7b514405eb45a8fb43075dcd8690d5e8d20ca6679e2f9664137d161_0_203a03fb00fefcea1e9f98007bf78a83b42b6c0cde72a35c93e91f9e9c0cb480","601 67"
"v1_6bacac60e0556d6acd8c31b561851b9b849dd55e0eb3e3cc60ebec4a3d0dae13","v1_6bacac60e0556d6acd8c31b561851b9b849dd55e0eb3e3cc60ebec4a3d0dae13_0_b2e27c523acd01b6f88f14db3088ead8a453fc9adc782707093adc8012012db4","22 11"
"v1_80ef77a37506a35bfb2cc6d7244abeafe2b0f725e2152e9b969e3bf9393e03dd","v1_80ef77a37506a35bfb2cc6d7244abeafe2b0f725e2152e9b969e3bf9393e03dd_0_83cc5fddb70083f28eaa679295415d81a92c37d72d64a26ef5b1abe83b9494ce_1_cefff7592e82df8454aac6c818411710b6c1504bcc60e7e74dcc70c18a3e77ff","695 2 2"
"v1_80ef77a37506a35bfb2cc6d7244abeafe2b0f725e2152e9b969e3bf9393e03dd","v1_80ef77a37506a35bfb2cc6d7244abeafe2b0f725e2152e9b969e3bf9393e03dd_0_83cc5fddb70083f28eaa679295415d81a92c37d72d64a26ef5b1abe83b9494ce","695 2"
"v1_ef8671c56c7ab3932bea04c39dc7ef9bb6ac8393f85ac59bec9dad865e0129ca","","118"
"v1_22999962fd8a70c548556aff966fec01967de70ba24b5d5bffa8878c8ebfa2a0","","13"
"v1_649a2e9d7f665ab1504100abaa7c93e29ba5686e388428416f2c8c51cbc56913","sqlite_autoindex_v1_649a2e9d7f665ab1504100abaa7c93e29ba5686e388428416f2c8c51cbc56913_1","159 11 1"
"v1_fdbcfc90a85281b8e949e0876febf1b304b89bd8d0cbe612c9d145f0ccc610df","","1"
"v1_1ef97064bb87d9e1e8cc8b5df6d325d78b5f900971d79514a5b200c16aab24b4","","318"
"v1_8411ba69b764cd76b196b463a2986b3b961d710ad22ede53938deaa95fabdc6a","","1"
"v1_9400bd9dcc7ebc688709f84aac51a3d347c6aa967eebfff9964065f27d5e1785","","323"
"v1_fbea67b26b6c4fca326ed9939c2d0bf0fe7083fbdbbfb229c535d2fb088b4467","v1_fbea67b26b6c4fca326ed9939c2d0bf0fe7083fbdbbfb229c535d2fb088b4467_0_a4b3bb0198f8bd335d8f5ca238dad1cd95fb838e0d932cc2181bd63796b72dff","179 30"
"v1_3b53fcbc604c6b307fe2ba28c673fc219efc4353968767f952d0ef8b9c8b63a5","v1_3b53fcbc604c6b307fe2ba28c673fc219efc4353968767f952d0ef8b9c8b63a5_0_5b1a5bae523b6fbb639cc4153d4b77048655c5a374e1113955d5af4133eceea2","40 6"
"v1_3b53fcbc604c6b307fe2ba28c673fc219efc4353968767f952d0ef8b9c8b63a5","sqlite_autoindex_v1_3b53fcbc604c6b307fe2ba28c673fc219efc4353968767f952d0ef8b9c8b63a5_1","40 6 1"
"v1_76c87ba6ec207552104c4938a914223dc54830431613fb0c4f9fec6862d9bdef","","37"
"v1_67b27692d5ccfa49bbc21d4a28dcb4f9085430158eae763f321c8a58b18064e6","","10"
"v1_7abfc9f91191298efd2d8632c274b75536a962c5af2428d0ff8d2244e59a2820","v1_7abfc9f91191298efd2d8632c274b75536a962c5af2428d0ff8d2244e59a2820_0_7616bf59929842884d144b0228a8b9a20e351b1be8c77a003cbe0da947250e5d","90 1"
"v1_4319210b4179cc57032cd97d955224211db06de40f8139a8c55151acca488cb9","v1_4319210b4179cc57032cd97d955224211db06de40f8139a8c55151acca488cb9_0_dbf273bec6d26ab1df520c6bd144fc4421290166bfca4d8e12a996ec2c23cb37","69 23"
"v1_b88b1f8de4041db69bd8a30aab822a8ca7836af111baaa288ea451fe9a46d918","","3"
"v1_a47b9591d3e1cd13275aca4446def6ae3e45138ca06970813f7ce1963cba6d59","","151"
"v1_9828fce335e3b1118a3b4fb672e2fb8556dc612a545efb6ee8b3fe7a120b47b8","v1_9828fce335e3b1118a3b4fb672e2fb8556dc612a545efb6ee8b3fe7a120b47b8_0_45b5d835d4ecaeca39786fa0a57a038e36575dfbfa7dc3ea046d291877860821","609 8"
"v1_9828fce335e3b1118a3b4fb672e2fb8556dc612a545efb6ee8b3fe7a120b47b8","v1_9828fce335e3b1118a3b4fb672e2fb8556dc612a545efb6ee8b3fe7a120b47b8_0_6c9ed6650bbf7bee36ba4c755625e097936a61229291b6e74aadb26c65066ef7","609 2"
"v1_c9d0c4fee1fa770263e3fd07baf76e230309132655e052cf086b4dc6326a771c","sqlite_autoindex_v1_c9d0c4fee1fa770263e3fd07baf76e230309132655e052cf086b4dc6326a771c_1","413 413 1"
"v1_c7c011bc7bfdba06dc1212f73390bee18cb81ceb2697c45fa0eacc9574ca1462","","8"
