ed6c2e41bcf920076b19d2b344c999960e87e0325e6853b20bc7c3efaf13866d,93aa48b1eb42d8e580f17452d1a3c4e7b355384550a626f836717d8b821b5ff9,afd07ee974b5c778b66bfd697654b13646df9cc80b23a8ce31ce27acaab3322b,5d6cb727ffcc5c50d83e6deed334de8506f1eee6136495e0b75d0570a773c56e,24463dbf0e18bd3279dba7c362bcc4a32177c87d719801f193aafba736a51bed,bbd24c9faeb490b943b9fd6c831a411c09048170e9d240743bf171a21e28a3ae,c66e2afa510de707586da870bab38fd982b295269e8c3d2be3c951942d0ba7ef,d0eb3218b33a27830eda0e4409b13941220235ba2c21c5f813f99fa5a8d695db,0e5c390d000677f9391a9dc59fce2a4a7938700db7afee7f6f82b6a3c6f81390,599cf8694cd2d96e59bd07186a62d92f8f6efe3232ea06fd9518623623acfe90,0aa62c14515e80cdb4576376e8f71d12edfebe34040c5a1f87861adcc0f605c7,499511b7f759e61621050c5a50223ac61bc5c10dd38e6a9bcf0e295fa0374103,17c688b802c174761c04d8a998ef91b27487164cdcfc0cde6de86c6cdf28ffee,d5d41b409ac2137bb9a7d660c861e3927870dd957829c8ca67fd1577c70e4afd,d3ccd3a73e74e61e9b3168dfe58e1deacd60e2bf84cd1cae0d16a453b67166a7,1eab9864fba39123700e1520f93af278939fae4b01271659b8229c7f8e9bc4c1,de4c755cfe765180ac152d0cba7cde933c88d0892e2cc88dee2b3e82a8c87dc6,9ee30bf655bf9b822ac1a141005b1061c1af58f0991e08aab24a31cf49dbc81b,da3e445980386624798557dfd7738dd22899d69056fae4a9d2ededaf16eb5804,8d575b0762d25e003e5bcd79ef16891ec26da8d86aa9c893a8a58d01d7e501be,1ea0b38fe9921aa370ba2f0eee6e02cc61d33e024d4c13bb768f6d63b2c57f90,d590b0cc64631ab29c6b31ddb67d5c410e4571756d1c4e7d52c5508d32b9d136,2318e52a6a23f144d6b4abda4740a06ad9025a48cf1dc9ac2a58940180180946,825510b7477ebf480bcce9440479de87eed9eda12b9197cfdd88f07e6a4b71bb
"1","0","1002","0","1002","0","8","0","0","0","3","1001","12230101","0","1","0","0","122301","1","1002","0","0","0","1001"
"0","0","0","0","2002","0","3","0","0","0","2","0","12230102","0","0","0","0","122301","2001","0","0","0","0","2001"
"1001","0","1002","1001","1002","0","11","1","0","0","3","1","12240101","0","1","0","1002","122401","1","1001","0","0","0","1001"
"1","0","1002","0","1001","0","9","1001","0","0","3","1001","12250101","0","1","0","0","122501","1","1002","0","0","0","1002"
"1001","1","1","1002","1002","0","13","1001","1002","0","8","1","12260101","0","1","0","1","122601","1","1001","0","0","0","1001"
"1002","0","1","1","1001","0","11","1002","0","0","5","1001","12270101","0","1001","0","1","122701","1002","1","0","0","0","2001"
"1","0","1001","0","1001","0","9","1001","0","0","3","1002","12280101","0","1","0","0","122801","1","1","0","0","0","1002"
"1001","0","1","0","1001","0","9","1","0","0","3","1","12290101","0","1002","0","0","122901","1","1001","0","0","0","1002"
"1002","0","1001","1001","1001","0","10","1002","0","0","5","2001","12300101","0","2001","0","0","123001","2001","1001","0","0","0","2001"
"1001","0","1002","0","1001","0","7","0","0","0","3","1","12310101","0","0","0","0","123101","1","1001","0","0","0","1002"
"1002","1001","1","1001","1001","0","15","1","1002","0","8","1","12320101","1","1001","0","1","123201","1","1002","1","0","0","1002"
"1001","0","0","0","1001","0","6","0","0","0","3","1002","12330101","0","0","0","0","123301","1","1","0","0","0","1002"
"1002","0","1","1001","1002","0","10","1","0","0","3","1","12350101","0","1002","0","0","123501","1","1001","0","0","0","1001"
"1","0","0","0","1001","0","6","0","0","0","2","1001","12360101","0","0","0","0","123601","1001","1","0","0","0","1002"
"1","0","1","0","1001","0","8","0","0","0","3","1002","12370101","0","1002","0","0","123701","1","1001","0","0","0","1002"
"1001","0","1","0","1001","0","9","1","0","0","6","1","12380101","0","1002","0","0","123801","1002","1001","0","0","0","1002"
"1001","0","1","1001","1002","0","10","1","0","0","6","1002","12390101","0","1002","0","0","123901","1","1001","0","0","0","1001"
"1","0","1001","0","1001","0","7","0","0","0","3","1001","12400101","0","0","0","0","124001","1","1001","0","0","0","1002"
"1","0","0","0","1001","0","6","0","0","0","3","1001","12410101","0","0","0","0","124101","1002","1","0","0","0","1002"
"1","0","1001","0","1002","0","9","1002","0","0","3","1002","12420101","0","1","0","0","124201","1001","1","0","0","0","1001"
"1","1","1001","1001","1001","1001","19","1","1002","1001","3","1","12450101","1","1002","1002","1","124501","1","1002","0","1","0","1002"
"1002","0","1","1002","1002","0","11","1","0","0","3","1001","12460101","0","1001","0","1001","124601","1","1","0","0","0","1001"
"1","0","1001","0","1002","0","9","1002","0","0","3","1002","12470101","0","1","0","0","124701","1","1001","0","0","0","1001"
"1001","0","1","1001","1001","0","12","1","1002","0","3","1","12480101","0","1002","0","1","124801","1","1002","0","0","0","1002"
"1002","0","1","0","1001","0","7","0","0","0","3","1","12490101","0","0","0","0","124901","1","1001","0","0","0","1002"
"1001","0","0","0","1001","0","6","0","0","0","3","1","12500101","0","0","0","0","125001","1","1002","0","0","0","1002"
"0","0","0","0","2001","0","2","0","0","0","1","0","12500102","0","0","0","0","125001","0","0","0","0","0","2002"
"1","0","1","0","1001","0","8","0","0","0","3","1002","12510101","0","1001","0","0","125101","1","1001","0","0","0","1002"
"1002","0","1","0","1002","0","8","0","0","0","3","1","12520101","0","1001","0","0","125201","1","1001","0","0","0","1001"
"1002","0","0","0","1002","0","6","0","0","0","3","1","12530101","0","0","0","0","125301","1","1001","0","0","0","1001"
"1","0","1","0","1001","0","7","0","0","0","2","1001","12540101","0","0","0","0","125401","1","1002","0","0","0","1002"
"1002","1","1","1002","1002","0","15","1","1001","0","6","1","12550101","1002","1001","0","1","125501","1","1001","0","0","0","1001"
"1002","0","1","0","1001","0","7","0","0","0","4","1","12560101","0","0","0","0","125601","1","1001","0","0","0","1002"
"1001","0","1","1002","1002","0","10","1001","0","0","3","1002","12570101","0","1002","0","0","125701","1","1001","0","0","0","1001"
"1","0","1002","0","1002","0","9","1","0","0","5","1002","12580101","0","1001","0","0","125801","1001","1","0","0","0","2001"
"1002","0","1001","0","1001","0","8","0","0","0","4","1","12580102","0","1","0","0","125801","1","1002","0","0","0","1002"
"1002","0","1001","0","1001","0","8","0","0","0","4","1","12580103","0","1","0","0","125801","1","1002","0","0","0","1002"
"1","0","1001","1001","1002","0","10","1","0","0","5","1001","12600101","0","1002","0","0","126001","1001","1","0","0","0","2001"
"1001","0","1002","0","1001","0","9","1001","0","0","4","1","12600102","0","1","0","0","126001","1","1001","0","0","0","1002"
"1001","0","1002","0","1001","0","9","1001","0","0","4","1","12600103","0","1","0","0","126001","1","1001","0","0","0","1002"
"1001","0","1","0","1001","0","7","0","0","0","4","1002","12610101","0","0","0","0","126101","1002","1","0","0","0","2001"
"1","0","0","0","1002","0","6","0","0","0","3","1001","12610102","0","0","0","0","126101","1","1002","0","0","0","1001"
"1","0","0","0","1002","0","6","0","0","0","3","1001","12610103","0","0","0","0","126101","1","1002","0","0","0","1001"
"1","0","1002","0","1001","0","9","1001","0","0","3","1001","12620101","0","2001","0","0","126201","2001","1002","0","0","0","1002"
"1","0","1001","0","1001","0","8","0","0","0","4","1","12630101","0","1","0","0","126301","1","1001","0","0","0","1002"
"1","0","1002","0","1001","0","7","0","0","0","3","1002","12640101","0","0","0","0","126401","1","1001","0","0","0","1002"
"2001","0","2003","0","2001","0","9","2003","0","0","8","2002","12640102","0","2003","0","0","126401","2002","2001","0","0","0","2002"
"1002","0","1","0","1001","0","8","0","0","0","3","1","12650101","0","1001","0","0","126501","1002","1001","0","0","0","2001"
"1","0","0","0","1001","0","6","0","0","0","3","1002","12660101","0","0","0","0","126601","1","1001","0","0","0","1002"
"1002","0","0","0","1001","0","6","0","0","0","3","1","12670101","0","0","0","0","126701","1","1001","0","0","0","1002"
"1","0","1001","0","1002","0","9","1002","0","0","3","1002","12680101","0","1","0","0","126801","1","1001","0","0","0","1001"
"1","0","1002","0","1","0","7","0","0","0","3","1001","12690101","0","0","0","0","126901","1","1002","0","0","0","1002"
"1001","0","1","1","1002","0","12","1001","1","0","5","1","12700101","0","1002","0","1002","127001","1","1002","0","0","0","1001"
"1002","0","1001","0","1","0","9","1","0","0","4","1","12710101","0","1","0","0","127101","1001","1001","0","0","0","1002"
"1002","0","0","0","1002","0","6","0","0","0","3","1","12720101","0","0","0","0","127201","1","1001","0","0","0","1001"
"1","0","1001","0","1","0","8","0","0","0","4","1001","12730101","0","1","0","0","127301","1001","1002","0","0","0","1002"
"1","0","1001","0","1001","0","8","0","0","0","4","1002","12750101","0","1","0","0","127501","1","1001","0","0","0","1002"
"1001","0","1002","0","1001","0","9","1001","0","0","3","1","12760101","0","1","0","0","127601","1","1002","0","0","0","1002"
"1","0","1002","0","1","0","9","1001","0","0","5","1001","12770101","0","1","0","0","127701","1001","1","0","0","0","1002"
"1","0","1001","1002","1","0","10","1001","0","0","4","1001","12780101","0","1","0","0","127801","1002","1","0","0","0","2001"
"1001","0","1","1001","1001","0","10","1","0","0","4","1","12790101","0","1002","0","0","127901","1","1002","0","0","0","1002"
"1","0","1001","1001","1002","0","11","1","0","0","3","1002","12800101","0","1","0","1002","128001","1001","1","0","0","0","1001"
"1002","0","1","0","1001","0","8","0","0","0","3","1","12830101","0","1001","0","0","128301","1","1001","0","0","0","1002"
"1","0","1001","0","1002","0","8","0","0","0","4","1002","12840101","0","1002","0","0","128401","1","1001","0","0","0","1001"
"1002","0","1","1002","1002","0","10","1","0","0","3","1","12850101","0","1001","0","0","128501","1","1001","0","0","0","1001"
"1","0","1001","0","1002","0","9","1002","0","0","3","1002","12870101","0","1","0","0","128701","1","1001","0","0","0","1001"
"1","0","0","0","1002","0","6","0","0","0","3","1002","12880101","0","0","0","0","128801","1","1001","0","0","0","1001"
"1","0","1002","1","1001","0","11","1","0","0","3","1001","12890101","0","1001","0","1001","128901","1","1002","0","0","0","1002"
"1001","0","1002","0","1002","0","7","0","0","0","6","2001","12900101","0","0","0","0","129001","1001","1002","0","0","0","1001"
"1001","0","1002","0","1002","0","8","0","0","0","4","2001","12930101","0","2001","0","0","129301","2001","1001","0","0","0","1001"
"1002","0","1","0","1001","0","8","0","0","0","4","1001","12940101","0","1001","0","0","129401","1002","1","0","0","0","2001"
"1","0","1001","0","1001","0","9","1001","0","0","5","1002","12950101","0","1","0","0","129501","1","1001","0","0","0","2001"
"1001","0","0","0","1002","0","6","0","0","0","4","2001","12960101","0","0","0","0","129601","1001","1002","0","0","0","2001"
"1","0","1001","0","1002","0","7","0","0","0","2","1002","12970101","0","0","0","0","129701","1001","1","0","0","0","2001"
"1","0","1001","1","1002","0","11","1001","0","0","5","1001","12980101","0","1","0","1002","129801","1","1002","0","0","0","1001"
"1","0","1002","1001","1001","0","10","1","0","0","3","1001","12990101","0","1001","0","0","129901","1002","1","0","0","0","1002"
"1","0","1001","0","1001","0","8","0","0","0","4","1002","13000101","0","1","0","0","130001","1","1001","0","0","0","2001"
"1","0","1002","0","1001","0","9","1002","0","0","5","1001","13010101","0","1","0","0","130101","1002","1","0","0","0","2001"
"1002","0","0","0","1002","0","6","0","0","0","3","1002","13020101","0","0","0","0","130201","1","1001","0","0","0","1001"
"1002","1001","1001","1","1001","0","13","1002","1002","0","10","1","13070101","0","1","0","1001","130701","1","1001","0","0","0","1002"
"1","0","1001","0","1002","0","7","0","0","0","3","1002","13080101","0","0","0","0","130801","1","1001","0","0","0","1001"
"1001","0","0","0","1001","0","6","0","0","0","2","1","13090101","0","0","0","0","130901","1","1001","0","0","0","1002"
"1002","0","1","0","1001","0","7","0","0","0","4","1","13100101","0","0","0","0","131001","1002","1001","0","0","0","1002"
"1001","0","0","0","1","0","6","0","0","0","4","1","13110101","0","0","0","0","131101","1001","1","0","0","0","1002"
"0","0","0","0","2001","0","3","0","0","0","2","0","13120101","0","0","0","0","131201","2001","0","0","0","0","2001"
"2001","0","2001","0","1001","0","7","0","0","0","6","1001","13120102","0","0","0","0","131201","1001","1001","0","0","0","1002"
"1","0","0","0","1002","0","6","0","0","0","4","1001","13160101","0","0","0","0","131601","1","1002","0","0","0","1001"
"1002","0","1","0","1002","0","7","0","0","0","4","1","13170101","0","0","0","0","131701","1","1001","0","0","0","1001"
"1001","1001","1","1001","1002","0","15","1","1","0","11","1002","13180101","1","1001","0","1002","131801","1001","1","0","0","0","2001"
"1","0","1002","1002","1002","0","10","1001","0","0","6","1001","13190101","0","1","0","0","131901","1","1002","0","0","0","1001"
"1001","0","1","0","1001","0","7","0","0","0","4","1","13200101","0","0","0","0","132001","1","1002","0","0","0","1002"
"1002","0","1001","0","1002","0","8","0","0","0","4","1","13210101","0","1","0","0","132101","1","1001","0","0","0","1001"
"0","0","0","0","2001","0","5","0","0","0","3","2002","13210102","0","0","0","0","132101","2001","2001","0","0","0","2002"
"1002","0","0","0","1002","0","6","0","0","0","4","1","13220101","0","0","0","0","132201","1","1001","0","0","0","1001"
"0","0","0","0","1001","0","5","0","0","0","3","1001","13230101","0","0","0","0","132301","1","1002","0","0","0","1002"
"1001","0","0","0","1001","0","6","0","0","0","3","1001","13240101","0","0","0","0","132401","1002","1001","0","0","0","2001"
"1002","0","1002","0","1001","0","7","0","0","0","3","1","13250101","0","0","0","0","132501","1002","1001","0","0","0","1002"
"1","0","1001","0","1002","0","7","0","0","0","4","1001","13280101","0","0","0","0","132801","1","1002","0","0","0","1001"
"1001","0","1","1","1001","0","10","1001","0","0","4","1","13290101","0","1002","0","0","132901","1","1002","0","0","0","2001"
"1001","0","1","0","1","0","9","1001","0","0","4","1","13300101","0","1001","0","0","133001","1001","1002","0","0","0","1001"
"1","0","1001","0","1002","0","8","0","0","0","4","1001","13310101","0","1","0","0","133101","1001","1","0","0","0","2001"
"1002","0","1001","1002","1","0","12","1001","1001","0","10","1","13320101","0","1","0","1","133201","1001","1001","0","0","0","1002"
"1","0","1001","1","1001","0","11","1001","0","0","5","1002","13350101","0","1","0","1001","133501","1","1002","0","0","0","1002"
"1","0","1001","0","1001","0","9","1001","0","0","5","1002","13360101","0","1","0","0","133601","1","1001","0","0","0","1002"
"1001","0","1","0","1001","0","9","1","0","0","5","1002","13370101","0","1001","0","0","133701","1001","1001","0","0","0","1002"
"1002","0","1001","0","1001","0","9","1001","0","0","3","1","13380101","0","1","0","0","133801","1","1001","0","0","0","1002"
"1001","1","1","1002","1","0","13","1","1001","0","11","1","13390101","0","1001","0","1001","133901","1001","1001","0","0","0","1001"
"0","0","0","0","1002","0","5","0","0","0","3","1002","13400101","0","0","0","0","134001","1","1001","0","0","0","1001"
"1001","0","1","1","1001","0","11","1001","0","0","4","1","13430101","0","1002","0","1001","134301","1","1002","0","0","0","1002"
"1","0","1001","0","1001","0","8","0","0","0","4","1001","13440101","0","1","0","0","134401","1","1002","0","0","0","1002"
"1002","0","1","0","1002","0","9","1","0","0","6","1001","13450101","0","1001","0","0","134501","1001","1","0","0","0","2001"
"1","0","1001","0","1001","0","8","0","0","0","5","1002","13450102","0","1","0","0","134501","1","1001","0","0","0","1002"
"1","0","1001","0","1001","0","8","0","0","0","5","1002","13450103","0","1","0","0","134501","1","1001","0","0","0","1002"
"1001","0","1","0","1001","0","8","0","0","0","4","1002","13460101","0","1001","0","0","134601","1","1","0","0","0","1002"
"1002","0","1001","1001","1002","0","11","1002","0","0","4","1","13470101","0","1","0","1","134701","1","1001","0","0","0","1001"
"1002","0","1","0","1002","0","7","0","0","0","3","1","13480101","0","0","0","0","134801","1001","1002","0","0","0","1001"
"1","0","1002","0","1001","0","8","0","0","0","2","1001","13490101","0","1","0","0","134901","1","1002","0","0","0","2001"
"1002","0","1","0","1","0","7","0","0","0","1","1","13490102","0","0","0","0","134901","1002","1001","0","0","0","1001"
"0","0","0","0","1001","0","4","0","0","0","4","0","13490103","0","0","0","0","134901","1001","2001","0","0","0","1001"
"1002","0","1001","1002","1001","0","11","1002","0","0","10","1002","13500101","0","1002","0","1001","135001","1002","1001","0","0","0","2002"
"1","0","1001","0","1001","0","7","0","0","0","3","1001","13510101","0","0","0","0","135101","1002","1","0","0","0","1002"
"1001","0","1002","0","1002","0","9","1001","0","0","5","1","13520101","0","1","0","0","135201","1","1002","0","0","0","1001"
"1001","0","1","0","1002","0","8","0","0","0","3","1","13530101","0","1002","0","0","135301","1","1001","0","0","0","1001"
"1001","0","1","0","1","0","8","0","0","0","4","1","13540101","0","1002","0","0","135401","1001","1001","0","0","0","1002"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","13550101","0","0","0","0","135501","1","1","0","0","0","1002"
"0","0","0","0","2001","0","5","0","0","0","1","1001","13550102","0","0","0","0","135501","1002","2001","0","0","0","2001"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","13560101","0","0","0","0","135601","1","1","0","0","0","1002"
"1","0","0","0","1002","0","6","0","0","0","3","1002","13570101","0","0","0","0","135701","1","1001","0","0","0","1001"
"1001","0","1","0","1001","0","7","0","0","0","3","1","13580101","0","0","0","0","135801","1002","1001","0","0","0","1002"
"1","0","0","0","1001","0","6","0","0","0","2","1","13590101","0","0","0","0","135901","1002","1001","0","0","0","2001"
"1002","0","1","0","1001","0","9","1002","0","0","1","1001","13600101","0","1001","0","0","136001","1002","1","0","0","0","2001"
"1002","0","0","0","1002","0","6","0","0","0","3","1","13610101","0","0","0","0","136101","1","1001","0","0","0","1001"
"0","0","0","0","2002","0","4","0","0","0","1","0","13610102","0","0","0","0","136101","1","2003","0","0","0","1"
"0","0","0","0","1002","0","5","0","0","0","3","1","13620101","0","0","0","0","136201","1","1001","0","0","0","1001"
"1","0","1002","1","1","0","11","1001","0","0","5","1001","13630101","0","1","0","1001","136301","1001","1","0","0","0","1002"
"1","0","1001","1","1002","0","10","1002","0","0","7","1002","13640101","0","1","0","0","136401","1","1001","0","0","0","2001"
"1001","0","0","0","1002","0","6","0","0","0","2","1","13710101","0","0","0","0","137101","1001","1","0","0","0","1001"
"1","0","1001","0","1001","0","8","0","0","0","3","1002","13740101","0","1","0","0","137401","1001","1","0","0","0","1002"
"0","0","0","0","2002","0","3","0","0","0","1","0","13740102","0","0","0","0","137401","2001","0","0","0","0","2001"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","17010101","0","0","0","0","170101","1","1","0","0","0","1001"
"1002","1","1","1","1","0","15","1002","1002","0","4","1001","18010101","1001","1001","0","1001","180101","1001","1002","1","0","0","1001"
"1002","1001","1","1002","1002","0","15","1","1","0","4","1","18020101","1002","1001","0","1","180201","1","1001","1","0","0","1001"
"1001","0","1002","1002","1002","0","12","1001","1","0","3","1002","18030101","0","1","0","1001","180301","1","1001","0","0","0","1001"
"1001","0","1002","1","1002","0","12","1001","1001","0","3","1","18040101","0","1","0","1002","180401","1","1002","0","0","0","1001"
"1","1","1002","1002","1","0","17","1001","1002","1002","5","1002","18050101","1","1","1001","1","180501","1002","1001","1","0","0","1002"
