e8abe84008bace5b6abae3df2221662d8455056afcc89824eb1fd00e6d2b1285,07fe82521389c79e888e93c613db2885cc73ac8e1a83cc5fd25009432002c3d2,47c92fdb98f959ad2488b5256863ec9051313968497511fa6fe28cb746e1bf1b,51d87f74c2721bbe8ede99b3cb5ba65e977eb1b59b3d46865949d1c333c4840c,c779abfded361676e0334c2ec03eaea75f0b2edfcbed0080911f0f90b12cdb52,a6dcc42514b1a6de69beac5243ddb9970d6f35bbfec521ebf6b16a6c79a1b333,9c3b36005f4feb64c164bf5fd3d6e12a2d747f037e6e65bb4954ca5d0afa9425,f4e2cf8e0dec3ace79b35ebe68da9a359d60c9c18e0e25c51efaeac56953a42e,bd2f34202a2e1aff8c0447ad66254e08cb87c3b71c1871e44498298587bd5022,f2cd3c4ab1cc8d04312244d302eff36889c8fac8305577c40cb58fdce4261344,32610ab0df055f6f80ae026df69d573b9a0d9c35a53fa425a10cf371b30b3764
"-68","1","-42","20131","102","100711","0.8","travel_topdrama_r_2000_idle_anger","1201310002","0","1"
"-75","0","0","20131","110","0","1","mana","1201310003","0","5"
"","0","","20131","","","","","1201310004","","91"
"","10","","20131","","0","","","1201310005","","93"
"","1201310005","","20131","","","","","1201310006","","101"
"","0","","20131","0","none","0","","1201310007","","3"
"","0","","20131","","","","","1201310008","","91"
"","104411","","20132","","103","","","1201320001","","13"
"","100711","","20132","","104","","","1201320002","","13"
"1","104411","travel_topdrama_r_2000_talk_doya_loop","20132","0","travel_topdrama_r_2000_talk_doya_in","0.2","","1201320003","","3"
"","vo_travel_talk","0","20132","0","vo_travel_talk_20013_00","","","1201320004","","21"
"1","104411","1","20132","10","差不多該開始準備紮營了呢。\n但是食材只能就地取材了呢，\n要捕捉動物還是要採山菜呢……","0","0","1201320005","0","11"
"","0","","20132","","","","","1201320006","","91"
"","104411","","20132","1","travel_topdrama_r_2000_idle_doya","0.2","","1201320007","","3"
"1","100711","","20132","1","travel_topdrama_r_2000_talk_anger","0.2","","1201320008","","3"
"","vo_travel_talk","0","20132","0","vo_travel_talk_20013_01","","","1201320009","","21"
"1","100711","1","20132","10","唉～！？宮子不想吃那種東西！\n宮子的三餐都要吃布丁～！\n在附近找出布丁來～！","0","0","1201320010","0","11"
"","0","","20132","","","","","1201320011","","91"
"","100711","","20132","1","travel_topdrama_r_2000_idle_anger","0.2","","1201320012","","3"
"1","104411","travel_topdrama_r_2000_talk_doya_loop_surprise","20132","0","travel_topdrama_r_2000_talk_doya_in_surprise","0.2","","1201320013","","3"
"","vo_travel_talk","0","20132","0","vo_travel_talk_20013_02","","","1201320014","","21"
"1","104411","1","20132","10","不要強求不存在的東西呀。\n而且在忍耐完成工作後的布丁\n可是特別美味的喔。現在就忍忍吧。","0","0","1201320015","0","11"
"","0","","20132","","","","","1201320016","","91"
"","104411","","20132","1","travel_topdrama_r_2000_idle_doya_surprise","0.2","","1201320017","","3"
"","","","20132","","","","","1201320018","","112"
"","0","","20132","","","","","1201320019","","91"
"-68","1","42","20141","102","102511","0.8","travel_topdrama_r_2000_idle_sad","1201410001","1","1"
"-68","1","-42","20141","101","102811","0.8","travel_topdrama_r_2000_idle_normal","1201410002","0","1"
"-75","0","0","20141","110","0","1","mana","1201410003","0","5"
"","0","","20141","","","","","1201410004","","91"
"","10","","20141","","0","","","1201410005","","93"
"","1201410005","","20141","","","","","1201410006","","101"
"","0","","20141","0","none","0","","1201410007","","3"
"","0","","20141","","","","","1201410008","","91"
"","102511","","20142","","103","","","1201420001","","13"
"","102811","","20142","","104","","","1201420002","","13"
"1","102511","travel_topdrama_r_2000_talk_sad_loop","20142","0","travel_topdrama_r_2000_talk_sad_in","0.2","","1201420003","","3"
"","vo_travel_talk","0","20142","0","vo_travel_talk_20014_00","","","1201420004","","21"
"1","102511","1","20142","10","前方OK、後方OK，左右也OK……！\n在這次冒險，要讓大小姐知道\n我不只是光會出包的……呀啊！？","0","0","1201420005","0","11"
"","0","","20142","","","","","1201420006","","91"
"1","102511","travel_topdrama_r_2000_idle_sad_cry","20142","0","travel_topdrama_r_2014_falldown","0.2","","1201420007","","3"
"1","102811","travel_topdrama_r_2000_talk_surprise2_loop","20142","0","travel_topdrama_r_2000_talk_surprise2_in","0.2","","1201420008","","3"
"","vo_travel_talk","0","20142","0","vo_travel_talk_20014_01","","","1201420009","","21"
"1","102811","1","20142","10","危險……！被石頭絆倒了嗎？\n真是的，要小心點唷？\n我可是很依賴妳的唷。","0","0","1201420010","0","11"
"","0","","20142","","","","","1201420011","","91"
"","102811","","20142","1","travel_topdrama_r_2000_idle_arm_crossed","0.2","","1201420012","","3"
"","102511","","20142","1","travel_topdrama_r_2000_talk_sad_loop_cry","0.2","","1201420013","","3"
"","vo_travel_talk","0","20142","0","vo_travel_talk_20014_02","","","1201420014","","21"
"1","102511","1","20142","10","嗚嗚，非常感謝……！\n為了回應大小姐的期待，\n之後會只注意腳邊走路！","0","0","1201420015","0","11"
"","0","","20142","","","","","1201420016","","91"
"","102511","","20142","1","travel_topdrama_r_2000_idle_sad_cry","0.2","","1201420017","","3"
"","","","20142","","d","","","1201420018","","112"
"","0","","20142","","","","","1201420019","","91"
"-68","1","42","20151","101","103211","0.8","travel_topdrama_r_2000_idle_arm_crossed","1201510001","1","1"
"-68","1","-42","20151","102","103411","0.8","travel_topdrama_r_2000_idle_normal","1201510002","0","1"
"-75","0","0","20151","110","0","1","mana","1201510003","0","5"
"","0","","20151","","","","","1201510004","","91"
"","10","","20151","","0","","","1201510005","","93"
"","1201510005","","20151","","","","","1201510006","","101"
"","0","","20151","0","none","0","","1201510007","","3"
"","0","","20151","","","","","1201510008","","91"
"","103211","","20152","","103","","","1201520001","","13"
"","103411","","20152","","104","","","1201520002","","13"
"1","103211","travel_topdrama_r_2000_talk_arm_crossed_loop","20152","0","travel_topdrama_r_2000_talk_arm_crossed_in","0.2","","1201520003","","3"
"","vo_travel_talk","0","20152","0","vo_travel_talk_20015_00","","","1201520004","","21"
"1","103211","1","20152","10","雖然走路冒險也不錯，\n但會不會太費力了。\n對了！把飛空艇叫過來……","0","0","1201520005","0","11"
"","0","","20152","","","","","1201520006","","91"
"","103211","","20152","1","travel_topdrama_r_2000_idle_arm_crossed","0.2","","1201520007","","3"
"1","103411","travel_topdrama_r_2000_talk_sad_loop_surprise2","20152","0","travel_topdrama_r_2000_talk_sad_in_surprise2","0.2","","1201520008","","3"
"","vo_travel_talk","0","20152","0","vo_travel_talk_20015_01","","","1201520009","","21"
"1","103411","1","20152","10","不行不行，秋乃絕對不行！\n最近已經支出了不少消費了，\n飛那麼長的距離的話會破產的！","0","0","1201520010","0","11"
"","0","","20152","","","","","1201520011","","91"
"","103411","","20152","1","travel_topdrama_r_2000_idle_normal","0.2","","1201520012","","3"
"1","103211","travel_topdrama_r_2000_talk_doya_loop_surprise","20152","0","travel_topdrama_r_2000_talk_doya_in_surprise","0.2","","1201520013","","3"
"","vo_travel_talk","0","20152","0","vo_travel_talk_20015_02","","","1201520014","","21"
"1","103211","1","20152","10","哈，真沒辦法呢。\n那麼就轉換下心情，悠閒地\n享受冒險吧♪","0","0","1201520015","0","11"
"","0","","20152","","","","","1201520016","","91"
"","103211","","20152","1","travel_topdrama_r_2000_idle_doya_surprise","0.2","","1201520017","","3"
"","","","20152","","","","","1201520018","","112"
"","0","","20152","","","","","1201520019","","91"
"-68","1","42","20161","101","101611","0.8","travel_topdrama_r_2000_idle_kyapi","1201610001","1","1"
"-68","1","-42","20161","102","101811","0.8","travel_topdrama_r_2000_idle_wish_joy","1201610002","0","1"
"-75","0","0","20161","110","0","1","mana","1201610003","0","5"
"","0","","20161","","","","","1201610004","","91"
"","10","","20161","","0","","","1201610005","","93"
"","1201610005","","20161","","","","","1201610006","","101"
"","0","","20161","0","none","0","","1201610007","","3"
"","0","","20161","","","","","1201610008","","91"
"","101611","","20162","","103","","","1201620001","","13"
"","101811","","20162","","104","","","1201620002","","13"
"1","101611","travel_topdrama_r_2000_talk_kyapi_loop","20162","0","travel_topdrama_r_2000_talk_kyapi_in","0.2","","1201620003","","3"
"","vo_travel_talk","0","20162","0","vo_travel_talk_20016_00","","","1201620004","","21"
"1","101611","1","20162","10","吶吶吶！\n大家一起拍個紀念照吧？\n之後回顧時的一定感人的！","0","0","1201620005","0","11"
"","0","","20162","","","","","1201620006","","91"
"","101611","","20162","1","travel_topdrama_r_2000_idle_kyapi","0.2","","1201620007","","3"
"","101811","","20162","1","travel_topdrama_r_2000_talk_wish_loop_joy","0.2","","1201620008","","3"
"","vo_travel_talk","0","20162","0","vo_travel_talk_20016_01","","","1201620009","","21"
"1","101811","1","20162","10","老師也贊成喔～我之後會讓妳記錄下\n這次的冒險的，\n到時候也貼上照片吧♪","0","0","1201620010","0","11"
"","0","","20162","","","","","1201620011","","91"
"","101811","","20162","1","travel_topdrama_r_2000_idle_wish_joy","0.2","","1201620012","","3"
"1","101611","travel_topdrama_r_2000_talk_doya_loop_faceAnger","20162","0","travel_topdrama_r_2000_talk_doya_in_faceAnger","0.2","","1201620013","","3"
"","vo_travel_talk","0","20162","0","vo_travel_talk_20016_02","","","1201620014","","21"
"1","101611","1","20162","10","咦，真的假的……？\n完蛋了～完全當成是在觀光，\n都沒做記錄呀～！","0","0","1201620015","0","11"
"","0","","20162","","","","","1201620016","","91"
"","101611","","20162","1","travel_topdrama_r_2000_idle_doya_faceAnger","0.2","","1201620017","","3"
"","","","20162","","","","","1201620018","","112"
"","0","","20162","","","","","1201620019","","91"
"-68","1","42","20171","101","106511","0.8","travel_topdrama_r_2000_idle_doya","1201710001","1","1"
"-68","1","-42","20171","102","106611","0.8","travel_topdrama_r_2000_idle_normal","1201710002","0","1"
"-75","0","0","20171","110","0","1","mana","1201710003","0","5"
"","0","","20171","","","","","1201710004","","91"
"","10","","20171","","0","","","1201710005","","93"
"","1201710005","","20171","","","","","1201710006","","101"
"","0","","20171","0","none","0","","1201710007","","3"
"","0","","20171","","","","","1201710008","","91"
"","106511","","20172","","103","","","1201720001","","13"
"","106611","","20172","","104","","","1201720002","","13"
"1","106511","travel_topdrama_r_2000_talk_doya_loop","20172","0","travel_topdrama_r_2000_talk_doya_in","0.2","","1201720003","","3"
"","vo_travel_talk","0","20172","0","vo_travel_talk_20017_00","","","1201720004","","21"
"1","106511","1","20172","10","這樣出遠門也挺不錯的，\n途中遭遇到強力的魔物的話，\n說不定能打場不錯的架。","0","0","1201720005","0","11"
"","0","","20172","","","","","1201720006","","91"
"","106511","","20172","1","travel_topdrama_r_2000_idle_doya","0.2","","1201720007","","3"
"1","106611","travel_topdrama_r_2000_talk_arm_crossed_loop_sad","20172","0","travel_topdrama_r_2000_talk_arm_crossed_in_sad","0.2","","1201720008","","3"
"","vo_travel_talk","0","20172","0","vo_travel_talk_20017_01","","","1201720009","","21"
"1","106611","1","20172","10","還是老樣子的打架狂呢……\n我想快點把這麻煩的工作扔在一旁，\n迅速回到蘭德索爾呀。","0","0","1201720010","0","11"
"","0","","20172","","","","","1201720011","","91"
"","106611","","20172","1","travel_topdrama_r_2000_idle_arm_crossed_sad","0.2","","1201720012","","3"
"1","106511","travel_topdrama_r_2000_talk_doya_loop_surprise","20172","0","travel_topdrama_r_2000_talk_doya_in_surprise","0.2","","1201720013","","3"
"","vo_travel_talk","0","20172","0","vo_travel_talk_20017_02","","","1201720014","","21"
"1","106511","1","20172","10","喂喂，別說那麼無趣的話嘛\n確實這項工作挺辛苦的，但也因此\n保持愉快的心情是很重要的喔。","0","0","1201720015","0","11"
"","0","","20172","","","","","1201720016","","91"
"","106511","","20172","1","travel_topdrama_r_2000_idle_doya_surprise","0.2","","1201720017","","3"
"","","","20172","","","","","1201720018","","112"
"","0","","20172","","","","","1201720019","","91"
"-68","1","0","20181","101","118011","0.8","travel_topdrama_r_2000_idle_sad","1201810001","1","1"
"-75","0","0","20181","110","0","1","mana","1201810002","0","5"
"","0","","20181","","","","","1201810003","","91"
"","10","","20181","","0","","","1201810004","","93"
"","1201810004","","20181","","","","","1201810005","","101"
"","0","","20181","0","none","0","","1201810006","","3"
"","0","","20181","","","","","1201810007","","91"
"","118011","","20182","","103","","","1201820001","","13"
"1","118011","travel_topdrama_r_2000_talk_sad_loop","20182","0","travel_topdrama_r_2000_talk_sad_in","0.2","","1201820002","","3"
"","vo_travel_talk","0","20182","0","vo_travel_talk_20018_00","","","1201820003","","21"
"1","118011","1","20182","10","呼……呼……！\n我是個文官，原本像這樣的探索工作，\n並不在我的管轄範圍內啊……！","0","0","1201820004","0","11"
"","0","","20182","","","","","1201820005","","91"
"1","118011","travel_topdrama_r_2000_talk_doya_loop","20182","0","travel_topdrama_r_2000_talk_doya_in","0.2","","1201820006","","3"
"","vo_travel_talk","0","20182","0","vo_travel_talk_20018_01","","","1201820007","","21"
"1","118011","1","20182","10","既然是陛下親自下達的命令，\n我克蕾琪塔‧凱許！\n無論如何都會設法尋獲\n讓陛下心滿意足的大祕寶！","0","0","1201820008","0","11"
"","0","","20182","","","","","1201820009","","91"
"","118011","","20182","1","travel_topdrama_r_2000_talk_thinking","0.2","","1201820010","","3"
"","vo_travel_talk","0","20182","0","vo_travel_talk_20018_02","","","1201820011","","21"
"1","118011","1","20182","10","……而且如果空手而歸，\n感覺又會被祕書碎碎唸呀。\n我要瘋狂賺錢，\n好讓她啞口無言～！","0","0","1201820012","0","11"
"","0","","20182","","","","","1201820013","","91"
"1","118011","travel_topdrama_r_2000_eieio_loop","20182","0","travel_topdrama_r_2000_eieio_in","0.2","","1201820014","","3"
"","0","","20182","","","","","1201820015","","91"
"","","","20182","","","","","1201820016","","112"
"","0","","20182","","","","","1201820017","","91"
"-68","1","42","20191","101","106111","0.8","travel_topdrama_r_2000_idle_smile","1201910001","1","1"
"-68","1","-42","20191","102","107011","0.8","travel_topdrama_r_2000_idle_doya_sad","1201910002","0","1"
"-75","0","0","20191","110","0","1","mana","1201910003","0","5"
"","0","","20191","","","","","1201910004","","91"
"","10","","20191","","0","","","1201910005","","93"
"","1201910005","","20191","","","","","1201910006","","101"
"","0","","20191","0","none","0","","1201910007","","3"
"","0","","20191","","","","","1201910008","","91"
"","106111","","20192","","103","","","1201920001","","13"
"","107011","","20192","","104","","","1201920002","","13"
"1","106111","travel_topdrama_r_2000_eieio_loop","20192","0","travel_topdrama_r_2000_eieio_in","0.2","","1201920003","","3"
"","vo_travel_talk","0","20192","0","vo_travel_talk_20019_00","","","1201920004","","21"
"1","106111","1","20192","10","好──！跟似似花一起冒險囉！\n難得的機會，要做點什麼壞事嗎？\n去跟七冠吵架的話一定很受人注目！","0","0","1201920005","0","11"
"","0","","20192","","","","","1201920006","","91"
"","106111","","20192","1","travel_topdrama_r_2000_eieio_loop","0.2","","1201920007","","3"
"1","107011","travel_topdrama_r_2000_talk_doya_loop_sad","20192","0","travel_topdrama_r_2000_talk_doya_in_sad","0.2","","1201920008","","3"
"","vo_travel_talk","0","20192","0","vo_travel_talk_20019_01","","","1201920009","","21"
"1","107011","1","20192","10","哈……恕我鄭重拒絕。\n那種壞事應該要小心不被人發現，\n偷偷去做的唷。","0","0","1201920010","0","11"
"","0","","20192","","","","","1201920011","","91"
"","107011","","20192","1","travel_topdrama_r_2000_idle_doya_sad","0.2","","1201920012","","3"
"1","106111","travel_topdrama_r_2000_talk_guts2_loop_joy","20192","0","travel_topdrama_r_2000_talk_guts2_in_joy","0.2","","1201920013","","3"
"","vo_travel_talk","0","20192","0","vo_travel_talk_20019_02","","","1201920014","","21"
