6e3b4ba392da270e9b9735e01539b35189c2afb9a61a48a3658d55d5b3551b85,2b433a7b235e109238f95769fe8b4df7817aa64f2f20b060959645902ebca684,e94af4a0f11d872c92279ffaf4cd41ca80d8b51ce5475a5e4a8ae01b32ff17c9,d32e18a154cbdf1aa29463b81219e7de2df78fd29e631cf0b739dc7494f897d7,851f152d072894f845b0c75a1033f23263a7dc249ee6e83b2e4cc65e697bf071,a1bc5752d1a79da0047c672a57b09937eba69a9f8965c965cbd3db8266d5c878,49ba6a234370b1ff5c0440286a321d2d241c997f4d44a7d01b6bffd6ecebcc2b,1f394562fc6b8bbb31675966794cd99ca69d861956b41f5ad9aaba39653bd987,f1fd4a8c828edf37ae4f998bd5cf546f3cfc281d708ff57ae9b30e86e7718df0,9bb0288d4882ff96d9023a2a17563bfacd72d78be41fd5215c65e29d44388d40,41508c671a791c47f0a5cc5da52f7e24e4512fcf0279b6ab18b21bc9aeb0aa5c,05f7a76b1248aa345516a6c35e11fafa79724f578f4d286e333053ca25763ad5,7bcd334de6353cb2856a31765007484743d4e028968c989fea744b731da43003
"0","0","0","10020157","0","0","7","21","10020480","10001","10020158","0","2"
"0","0","0","10020560","0","0","3","17","10020168","1","10020167","0","2"
"0","0","0","10020167","0","0","12","16","10020169","0","10020168","0","2"
"0","0","0","10020168","0","10020477","7","15","10020175","10002","10020169","0","2"
"0","0","0","10020169","0","0","2","14","10020176","2","10020175","0","2"
"0","0","0","10020175","0","0","6","13","10020178","0","10020176","0","2"
"0","0","0","10020178","10020479","0","14","11","10020179","2","10020177","0","2"
"0","0","0","10020176","0","0","14","12","10020177","4","10020178","0","2"
"0","0","0","10020177","0","0","4","10","10020180","0","10020179","0","2"
"0","0","0","10020179","0","0","7","9","10020182","10003","10020180","0","2"
"0","0","0","10020180","0","0","3","8","10020183","3","10020182","0","2"
"0","0","0","10020182","0","0","11","7","10020184","10001","10020183","0","2"
"0","0","0","10020183","0","0","2","6","10020185","1","10020184","0","2"
"0","0","0","10020184","0","0","12","5","10020186","0","10020185","0","2"
"0","0","0","10020185","0","0","6","4","10020187","0","10020186","0","2"
"0","0","0","10020186","0","0","14","3","10020188","3","10020187","0","2"
"0","0","0","10020187","0","0","7","2","10020189","10003","10020188","0","2"
"0","0","0","10020188","0","0","2","1","10020190","1","10020189","0","2"
"0","0","0","10020189","0","0","13","0","10020191","0","10020190","0","2"
"0","0","0","10020190","0","0","6","66","10020192","0","10020191","0","2"
"0","0","0","10020191","0","0","7","65","10020193","10001","10020192","0","2"
"0","0","0","10020192","0","0","3","64","10020194","1","10020193","0","2"
"0","0","0","10020193","0","0","4","63","10020202","0","10020194","0","2"
"0","0","0","10020194","0","0","2","62","10020203","1","10020202","0","2"
"0","0","0","10020202","0","0","7","61","10020450","10001","10020203","0","2"
"0","0","0","10020476","0","0","2","36","10020235","2","10020234","0","2"
"0","0","0","10020234","0","0","7","35","10020236","10002","10020235","0","2"
"0","0","0","10020235","0","0","2","34","10020237","1","10020236","0","2"
"0","0","0","10020236","0","10020549","4","33","10020239","0","10020237","0","2"
"0","0","0","10020237","0","0","7","32","10020253","10001","10020239","0","2"
"0","0","0","10020239","0","0","6","31","10020254","0","10020253","0","2"
"0","0","0","10020253","0","0","12","30","10020255","0","10020254","0","2"
"0","0","0","10020254","10020555","0","3","29","10020256","2","10020255","0","2"
"0","0","0","10020255","0","0","7","28","10020257","10001","10020256","0","2"
"0","0","0","10020256","0","0","5","27","10020258","0","10020257","0","2"
"0","0","0","10020257","0","0","6","26","10020410","0","10020258","0","2"
"0","0","0","10020410","0","0","12","24","10020261","0","10020260","0","2"
"0","0","0","10020260","0","0","2","23","10020262","1","10020261","0","2"
"0","0","0","10020261","0","0","4","22","10020263","0","10020262","0","2"
"0","0","0","10020262","0","0","7","21","10020264","10002","10020263","0","2"
"0","0","0","10020263","0","0","14","20","10020265","4","10020264","0","2"
"0","0","0","10020264","0","0","12","19","10020266","0","10020265","0","2"
"0","0","0","10020265","0","0","11","18","10020267","10001","10020266","0","2"
"0","0","0","10020266","0","0","3","17","10020268","2","10020267","0","2"
"0","0","0","10020267","0","0","2","16","10020269","3","10020268","0","2"
"0","0","0","10020268","0","10020273","4","15","10020270","0","10020269","0","2"
"0","0","0","10020269","0","0","2","14","10020271","1","10020270","0","2"
"0","0","0","10020270","0","0","2","13","10020275","3","10020271","0","2"
"0","0","0","10020273","0","0","6","13","10020274","0","10020272","0","2"
"0","0","0","10020269","0","0","7","14","10020272","10001","10020273","0","2"
"0","0","0","10020272","0","0","14","12","10020276","5","10020274","0","2"
"0","0","0","10020271","0","0","3","12","10020276","2","10020275","0","2"
"0","0","0","10020274","10020275","0","7","11","10020277","10003","10020276","0","2"
"0","0","0","10020276","0","0","2","10","10020278","1","10020277","0","2"
"0","0","0","10020277","0","0","14","9","10020279","3","10020278","0","2"
"0","0","0","10020278","0","0","7","8","10020280","10001","10020279","0","2"
"0","0","0","10020279","0","0","6","7","10020281","0","10020280","0","2"
"0","0","0","10020280","0","0","2","6","10020282","2","10020281","0","2"
"0","0","0","10020281","0","0","11","5","10020283","10001","10020282","0","2"
"0","0","0","10020282","0","0","4","4","10020284","0","10020283","0","2"
"0","0","0","10020283","0","0","5","3","10020285","0","10020284","0","2"
"0","0","0","10020284","0","0","2","2","10020286","1","10020285","0","2"
"0","0","0","10020285","0","0","7","1","10020287","10003","10020286","0","2"
"0","0","0","10020286","0","0","13","0","10020288","0","10020287","0","2"
"0","0","0","10020287","0","0","7","66","10020289","10001","10020288","0","2"
"0","0","0","10020288","0","0","5","65","10020290","0","10020289","0","2"
"0","0","0","10020289","0","0","2","64","10020291","1","10020290","0","2"
"0","0","0","10020290","0","0","6","63","10020292","0","10020291","0","2"
"0","0","0","10020291","0","0","12","62","10020293","0","10020292","0","2"
"0","0","0","10020292","0","0","2","61","10020294","1","10020293","0","2"
"0","0","0","10020293","0","10020545","4","60","10020295","0","10020294","0","2"
"0","0","0","10020294","0","0","3","59","10020296","1","10020295","0","2"
"0","0","0","10020295","0","0","7","58","10020419","10001","10020296","0","2"
"0","0","0","10020431","0","0","12","45","10020336","0","10020331","0","2"
"0","0","0","10020331","0","0","14","44","10020337","3","10020336","0","2"
"0","0","0","10020336","0","0","2","43","10020338","2","10020337","0","2"
"0","0","0","10020337","0","0","7","42","10020339","10002","10020338","0","2"
"0","0","0","10020338","0","0","11","41","10020412","10001","10020339","0","2"
"0","0","0","10020412","0","0","2","39","10020342","2","10020341","0","2"
"0","0","0","10020341","0","0","4","38","10020343","0","10020342","0","2"
"0","0","0","10020342","0","0","3","37","10020344","1","10020343","0","2"
"0","0","0","10020343","0","0","2","36","10020345","1","10020344","0","2"
"0","0","0","10020344","0","0","12","35","10020346","0","10020345","0","2"
"0","0","0","10020345","0","0","6","34","10020347","0","10020346","0","2"
"0","0","0","10020346","0","0","2","33","10020348","1","10020347","0","2"
"0","0","0","10020347","0","0","14","32","10020349","3","10020348","0","2"
"0","0","0","10020348","0","10020350","4","31","10020351","0","10020349","0","2"
"0","0","0","10020349","0","0","3","32","10020352","3","10020350","0","2"
"0","0","0","10020349","0","0","7","30","10020353","10002","10020351","0","2"
"0","0","0","10020350","0","0","2","31","10020355","3","10020352","0","2"
"0","0","0","10020351","0","0","3","29","10020354","2","10020353","0","2"
"0","0","0","10020353","0","0","2","28","10020358","2","10020354","0","2"
"0","0","0","10020352","0","0","14","30","10020356","5","10020355","0","2"
"0","0","0","10020355","0","0","7","29","10020357","10003","10020356","0","2"
"0","0","0","10020356","0","0","3","28","10020358","3","10020357","0","2"
"0","0","0","10020354","10020357","0","6","27","10020359","0","10020358","0","2"
"0","0","0","10020358","0","0","5","26","10020360","0","10020359","0","2"
"0","0","0","10020359","0","0","4","25","10020361","0","10020360","0","2"
"0","0","0","10020360","0","0","2","24","10020362","3","10020361","0","2"
"0","0","0","10020361","0","0","7","23","10020363","10001","10020362","0","2"
"0","0","0","10020362","0","0","2","22","10020364","1","10020363","0","2"
"0","0","0","10020363","0","0","14","21","10020365","4","10020364","0","2"
"0","0","0","10020364","0","0","4","20","10020366","0","10020365","0","2"
"0","0","0","10020365","0","0","5","19","10020367","0","10020366","0","2"
"0","0","0","10020366","0","0","3","18","10020368","1","10020367","0","2"
"0","0","0","10020367","0","0","11","17","10020369","10001","10020368","0","2"
"0","0","0","10020368","0","0","2","16","10020370","1","10020369","0","2"
"0","0","0","10020369","0","10020437","4","15","10020440","0","10020370","0","2"
"0","0","0","10020449","0","0","3","4","10020383","3","10020382","0","2"
"0","0","0","10020382","0","0","6","3","10020384","0","10020383","0","2"
"0","0","0","10020383","0","0","2","2","10020385","2","10020384","0","2"
"0","0","0","10020384","0","0","2","1","10020386","1","10020385","0","2"
"0","0","0","10020385","0","0","13","0","10020387","0","10020386","0","2"
"0","0","0","10020386","0","0","6","66","10020388","0","10020387","0","2"
"0","0","0","10020387","0","0","4","65","10020389","0","10020388","0","2"
"0","0","0","10020388","0","0","3","64","10020390","2","10020389","0","2"
"0","0","0","10020389","0","0","12","63","10020002","0","10020390","0","2"
"10020582","0","0","10020079","10020581","0","2","6","10020405","1","10020404","0","2"
"0","0","0","10020404","0","0","3","5","10020406","3","10020405","0","2"
"0","0","0","10020405","0","0","11","4","10020083","10001","10020406","0","2"
"0","0","0","10020092","0","0","7","60","10020094","10001","10020407","0","2"
"0","0","0","10020148","0","0","3","30","10020150","2","10020408","0","2"
"0","0","0","10020258","0","0","3","25","10020260","2","10020410","0","2"
"0","0","0","10020339","0","0","3","40","10020341","2","10020412","0","2"
"0","0","0","10020296","0","0","6","57","10020420","0","10020419","0","2"
"0","0","0","10020419","10020547","0","11","56","10020421","10001","10020420","0","2"
"0","0","0","10020420","0","0","4","55","10020422","0","10020421","0","2"
"0","0","0","10020421","0","0","14","54","10020423","3","10020422","0","2"
"0","0","0","10020422","0","10020426","7","53","10020424","10001","10020423","0","2"
"0","0","0","10020423","0","0","7","52","10020436","10002","10020424","0","2"
"0","0","0","10020426","0","0","7","51","10020427","10003","10020425","0","2"
"0","0","0","10020423","0","0","3","52","10020425","2","10020426","0","2"
"0","0","0","10020425","0","0","3","50","10020428","3","10020427","0","2"
"0","0","0","10020427","0","0","4","49","10020429","0","10020428","0","2"
"0","0","0","10020428","0","0","7","48","10020430","10001","10020429","0","2"
"0","0","0","10020429","0","0","11","47","10020431","10001","10020430","0","2"
"0","0","0","10020430","10020432","0","6","46","10020331","0","10020431","0","2"
"0","0","0","10020433","0","0","4","47","10020431","0","10020432","0","2"
"0","0","0","10020434","0","0","2","48","10020432","1","10020433","0","2"
"0","0","0","10020435","0","0","12","49","10020433","0","10020434","0","2"
"0","0","0","10020436","0","0","2","50","10020434","3","10020435","0","2"
"0","0","0","10020424","0","0","3","51","10020435","3","10020436","0","2"
"0","0","0","10020370","0","0","2","16","10020438","3","10020437","0","2"
"0","0","0","10020437","0","0","14","15","10020439","6","10020438","0","2"
"0","0","0","10020438","0","0","7","14","10020441","10003","10020439","0","2"
"0","0","0","10020370","0","0","7","14","10020441","10002","10020440","0","2"
"0","0","0","10020439","10020440","0","3","13","10020442","1","10020441","0","2"
"0","0","0","10020441","0","0","14","12","10020443","3","10020442","0","2"
"0","0","0","10020442","0","0","6","11","10020444","0","10020443","0","2"
"0","0","0","10020443","0","0","7","10","10020445","10001","10020444","0","2"
"0","0","0","10020444","0","0","11","9","10020446","10001","10020445","0","2"
"0","0","0","10020445","0","0","2","8","10020447","1","10020446","0","2"
"0","0","0","10020446","0","0","14","7","10020448","5","10020447","0","2"
"0","0","0","10020447","0","0","5","6","10020449","0","10020448","0","2"
"0","0","0","10020448","0","0","7","5","10020382","10003","10020449","0","2"
"0","0","0","10020203","0","0","2","60","10020451","2","10020450","0","2"
"0","0","0","10020450","0","0","11","59","10020452","10001","10020451","0","2"
"0","0","0","10020451","0","0","14","58","10020453","3","10020452","0","2"
"0","0","0","10020452","0","0","5","57","10020454","0","10020453","0","2"
"0","0","0","10020453","0","0","3","56","10020455","1","10020454","0","2"
"0","0","0","10020454","0","0","7","55","10020456","10002","10020455","0","2"
"0","0","0","10020455","0","10020458","11","54","10020457","10001","10020456","0","2"
"0","0","0","10020456","0","0","3","53","10020460","1","10020457","0","2"
"0","0","0","10020456","0","0","4","53","10020459","0","10020458","0","2"
"0","0","0","10020458","0","0","2","52","10020463","2","10020459","0","2"
"0","0","0","10020457","0","0","12","52","10020461","0","10020460","0","2"
"0","0","0","10020460","0","0","14","51","10020462","4","10020461","0","2"
"0","0","0","10020461","10020463","0","5","50","10020464","0","10020462","0","2"
"0","0","0","10020459","0","0","3","51","10020462","3","10020463","0","2"
"0","0","0","10020462","0","0","14","49","10020465","3","10020464","0","2"
"0","0","0","10020464","0","0","7","48","10020466","10001","10020465","0","2"
"0","0","0","10020465","0","0","4","47","10020467","0","10020466","0","2"
"0","0","0","10020466","0","0","2","46","10020468","1","10020467","0","2"
"0","0","0","10020467","0","0","6","45","10020469","0","10020468","0","2"
"0","0","0","10020468","0","0","2","44","10020470","1","10020469","0","2"
"0","0","0","10020469","0","0","3","43","10020471","3","10020470","0","2"
"0","0","0","10020470","0","0","14","42","10020472","3","10020471","0","2"
"0","0","0","10020471","0","0","2","41","10020473","1","10020472","0","2"
"0","0","0","10020472","0","0","11","40","10020474","10001","10020473","0","2"
"0","0","0","10020473","0","0","4","39","10020475","0","10020474","0","2"
"0","0","0","10020474","0","0","7","38","10020476","10001","10020475","0","2"
"0","0","0","10020475","0","0","6","37","10020234","0","10020476","0","2"
"0","0","0","10020169","0","0","7","14","10020478","10003","10020477","0","2"
"0","0","0","10020477","0","0","2","13","10020479","1","10020478","0","2"
"0","0","0","10020478","0","0","3","12","10020177","2","10020479","0","2"
"0","0","0","10020158","0","10020556","2","20","10020559","1","10020480","0","2"
"0","0","0","10020101","0","0","6","57","10020492","0","10020491","0","2"
"0","0","0","10020491","0","0","7","56","10020493","10001","10020492","0","2"
"0","0","0","10020492","0","0","11","55","10020494","10001","10020493","0","2"
"0","0","0","10020493","0","0","14","54","10020495","3","10020494","0","2"
"0","0","0","10020494","0","0","5","53","10020496","0","10020495","0","2"
"0","0","0","10020495","0","0","3","52","10020497","1","10020496","0","2"
"0","0","0","10020496","0","0","2","51","10020498","2","10020497","0","2"
"0","0","0","10020497","0","0","14","50","10020499","4","10020498","0","2"
"0","0","0","10020498","0","0","6","49","10020500","0","10020499","0","2"
"0","0","0","10020499","0","0","4","48","10020501","0","10020500","0","2"
"0","0","0","10020500","0","0","7","47","10020502","10002","10020501","0","2"
"0","0","0","10020501","0","0","12","46","10020503","0","10020502","0","2"
"0","0","0","10020502","0","10020505","2","45","10020504","1","10020503","0","2"
"0","0","0","10020503","0","0","2","44","10020507","1","10020504","0","2"
"0","0","0","10020503","0","0","2","44","10020506","2","10020505","0","2"
"0","0","0","10020505","0","0","11","43","10020508","10001","10020506","0","2"
"0","0","0","10020504","0","0","7","43","10020510","10001","10020507","0","2"
"0","0","0","10020506","0","0","3","42","10020509","2","10020508","0","2"
"0","0","0","10020508","10020510","0","4","41","10020511","0","10020509","0","2"
"0","0","0","10020507","0","0","2","42","10020509","1","10020510","0","2"
"0","0","0","10020509","0","0","14","40","10020512","3","10020511","0","2"
"0","0","0","10020511","0","0","5","39","10020127","0","10020512","0","2"
"0","0","0","10020064","0","10020576","2","9","10020516","1","10020515","10020583","2"
