8aa78bcab40fa8b12381d5758845d57601ebb44efe21230fcd3ad5ca7dd63871,92aecde261284d18bd5e948727551bb1d5dc822c7b2dba5a9f311812f644e0a5,8664b138876d727225d41f65852176739b68eb03e2731afb7cba84dffdb2e853,c022008d5663e7d1dbac1dc3b7ee5d9cc9acd7b769dbe0ac39c8e98f1dec394b,a6ff40aaf628277de22b7c55fb645e15ab092c4f8668b35b6b9e4ddd56c64116,b901b9aff97b3b3baf375a317674a9fd20c4215d870eff451f4340d7bbb44d18,be9e3aac6c056dd302e4a0f5d2a597508ac7807caf66d1cf57363743426739b1,82e8e185692ef20ab16db239f73809db2b3254a4befd265b716e403d7da3d0a7,5ea9322907846e17f2abee3306f10dbf0e4417c6f75a5ebb20626f86f8afea78,a50f2112475489f86e535df02eed2ae4172a8e5a890f1649e6930f56413275fe,fd13ae952eacafe0e9b169374e50c24aad79ecb2cf910523c92a5293071d45f5,b4f77d5391102b0fd595aec0334ad233866f25419bea7bb8c41345e589cede7f,51e93e061cf2456068886eed5c38a9ec2d9f5d4586b4fdaa9a9f56ff579cc46e,99012e80f513d59f0e5850b58f504dd12d8eee8484c5589d38b21bc66c1ba33c,da228938eb1ce93b986f0147915df9911f328395aef00f57fdc6284a487a6a0b,b861ead9edadeb3918eb4a460d92c85d0b5c3599ebc0b145515269f465edebbc,4379855faa79e7b606a922b24b7bd7588f1abea4d274e53e9a0fc107367c005d,2440c2a88e1a4bdf54df0e30f87cdcf4f8bf0510bedcb6c01cdbd2c82abfa64d,a21cc3fbfea7abda7851615814e150421fef47b8a41f27f5e103c841f142e274,4dafddf4b001e013e72d02df1909e09bad75e015a4bdd57fc9087b3e2e2c4d56,ddea19e1a640d8f439caedfded3fcc9f00367217195b1e036eb39c97a2e56c3f,70bcb78cc0aa806c5e2448cde07ab20b78a1ef877415b85fd5057aa459c854e2,4a73ac556e7f04598e373ab8fcad4e730ddd1bf2ce70c9a8f0dda30f4972107f,4e83c4437504b0e50b6e1f00bf06408b2a4ecf9e77b7089841c3e4fde0369df5,347fe96f3d8459057ad09694803b8d7ae3f5c5139495af527b9913a509501e6b,f5f9800b5192c6cf10499a0b2f9789512ff95cff3ba1eb784d1d09f57e2f394a,fadcb3df2a5281191e53dc1ae808a9cab8b279843dffdb7c8bd84f6f68b423c1,b902d1c28134a7a23a2bb11c3001781fe03d227f6d384188c6f08aa71d2c4128,3af0db04b2df774f2727d1cba5c83978bfde2d013086cf6345a3385af8e0f94d,1c7a5595f7887fe8f04f76541e6e83bb73fbb22f8dc4d323c5f152561707886a,3664a9307d438588d4c246b63fafc576a632cbfa48e955d1d85b292604f71225
"1","0","0","1014110101","1014110102","100","0","0","0","0","1014110103","10141101","1","1","34","0","100","1","0","1","0","0","0","33","0","1014110103","100","1014110103","0","0","0"
"6","100","1014120105","1014120101","1014120105","3","33","1014120105","1","1","1014120103","10141201","1","6","100","1014120105","100","1","1","1","34","100","1","100","1014120105","1014120105","3","1014120102","1014120104","100","1"
"1","0","1014130104","1014130101","1014130104","100","100","1014130104","1","1","1014130104","10141301","1","6","100","1014130103","100","1","0","1","33","100","1","100","1014130104","1014130104","100","1014130102","0","34","1"
"1","100","1014140107","1014140101","1014140105","100","100","1014140106","1","1","1014140103","10141401","1","6","100","1014140109","100","1","1","1","100","100","1","100","1014140108","1014140104","100","1014140102","1014140110","100","1"
"1","0","0","1014210101","1014210102","100","0","0","0","0","1014210103","10142101","1","1","34","0","100","1","0","1","0","0","0","33","0","1014210103","100","1014210103","0","0","0"
"6","100","1014220105","1014220101","1014220105","3","33","1014220105","1","1","1014220103","10142201","1","6","100","1014220105","100","1","1","1","34","100","1","100","1014220105","1014220105","3","1014220102","1014220104","100","1"
"1","0","1014230104","1014230101","1014230104","100","100","1014230104","1","1","1014230104","10142301","1","6","100","1014230103","100","1","0","1","33","100","1","100","1014230104","1014230104","100","1014230102","0","34","1"
"1","100","1014240107","1014240101","1014240105","100","100","1014240106","1","1","1014240103","10142401","1","6","100","1014240109","100","1","1","1","100","100","1","100","1014240108","1014240104","100","1014240102","1014240110","100","1"
"1","0","0","1014310101","1014310102","100","0","0","0","0","1014310103","10143101","1","1","34","0","100","1","0","1","0","0","0","33","0","1014310103","100","1014310103","0","0","0"
"6","100","1014320105","1014320101","1014320105","3","33","1014320105","1","1","1014320103","10143201","1","6","100","1014320105","100","1","1","1","34","100","1","100","1014320105","1014320105","3","1014320102","1014320104","100","1"
"1","0","1014330104","1014330101","1014330104","100","100","1014330104","1","1","1014330104","10143301","1","6","100","1014330103","100","1","0","1","33","100","1","100","1014330104","1014330104","100","1014330102","0","34","1"
"1","100","1014340107","1014340101","1014340105","100","100","1014340106","1","1","1014340103","10143401","1","6","100","1014340109","100","1","1","1","100","100","1","100","1014340108","1014340104","100","1014340102","1014340110","100","1"
"1","0","0","1014410101","1014410102","100","0","0","0","0","1014410103","10144101","1","1","34","0","100","1","0","1","0","0","0","33","0","1014410103","100","1014410103","0","0","0"
"6","100","1014420105","1014420101","1014420105","3","33","1014420105","1","1","1014420103","10144201","1","6","100","1014420105","100","1","1","1","34","100","1","100","1014420105","1014420105","3","1014420102","1014420104","100","1"
"1","0","1014430104","1014430101","1014430104","100","100","1014430104","1","1","1014430104","10144301","1","6","100","1014430103","100","1","0","1","33","100","1","100","1014430104","1014430104","100","1014430102","0","34","1"
"1","100","1014440107","1014440101","1014440105","100","100","1014440106","1","1","1014440103","10144401","1","6","100","1014440109","100","1","1","1","100","100","1","100","1014440108","1014440104","100","1014440102","1014440110","100","1"
"1","0","0","1014510101","1014510102","100","0","0","0","0","1014510103","10145101","1","1","34","0","100","1","0","1","0","0","0","33","0","1014510103","100","1014510103","0","0","0"
"6","100","1014520105","1014520101","1014520105","3","33","1014520105","1","1","1014520103","10145201","1","6","100","1014520105","100","1","1","1","34","100","1","100","1014520105","1014520105","3","1014520102","1014520104","100","1"
"1","0","1014530104","1014530101","1014530104","100","100","1014530104","1","1","1014530104","10145301","1","6","100","1014530103","100","1","0","1","33","100","1","100","1014530104","1014530104","100","1014530102","0","34","1"
"1","100","1014540107","1014540101","1014540105","100","100","1014540106","1","1","1014540103","10145401","1","6","100","1014540109","100","1","1","1","100","100","1","100","1014540108","1014540104","100","1014540102","1014540110","100","1"
"1","0","0","1014610101","1014610102","100","0","0","0","0","1014610103","10146101","1","1","34","0","100","1","0","1","0","0","0","33","0","1014610103","100","1014610103","0","0","0"
"6","100","1014620105","1014620101","1014620105","3","33","1014620105","1","1","1014620103","10146201","1","6","100","1014620105","100","1","1","1","34","100","1","100","1014620105","1014620105","3","1014620102","1014620104","100","1"
"1","0","1014630104","1014630101","1014630104","100","100","1014630104","1","1","1014630104","10146301","1","6","100","1014630103","100","1","0","1","33","100","1","100","1014630104","1014630104","100","1014630102","0","34","1"
"1","100","1014640107","1014640101","1014640105","100","100","1014640106","1","1","1014640103","10146401","1","6","100","1014640109","100","1","1","1","100","100","1","100","1014640108","1014640104","100","1014640102","1014640110","100","1"
"1","0","0","1014710101","1014710102","100","0","0","0","0","1014710103","10147101","1","1","34","0","100","1","0","1","0","0","0","33","0","1014710103","100","1014710103","0","0","0"
"6","100","1014720105","1014720101","1014720105","3","33","1014720105","1","1","1014720103","10147201","1","6","100","1014720105","100","1","1","1","34","100","1","100","1014720105","1014720105","3","1014720102","1014720104","100","1"
"1","0","1014730104","1014730101","1014730104","100","100","1014730104","1","1","1014730104","10147301","1","6","100","1014730103","100","1","0","1","33","100","1","100","1014730104","1014730104","100","1014730102","0","34","1"
"1","100","1014740107","1014740101","1014740105","100","100","1014740106","1","1","1014740103","10147401","1","6","100","1014740109","100","1","1","1","100","100","1","100","1014740108","1014740104","100","1014740102","1014740110","100","1"
"1","0","0","1014810101","1014810102","100","0","0","0","0","1014810103","10148101","1","1","34","0","100","1","0","1","0","0","0","33","0","1014810103","100","1014810103","0","0","0"
"6","100","1014820105","1014820101","1014820105","3","33","1014820105","1","1","1014820103","10148201","1","6","100","1014820105","100","1","1","1","34","100","1","100","1014820105","1014820105","3","1014820102","1014820104","100","1"
"1","0","1014830104","1014830101","1014830104","100","100","1014830104","1","1","1014830104","10148301","1","6","100","1014830103","100","1","0","1","33","100","1","100","1014830104","1014830104","100","1014830102","0","34","1"
"1","100","1014840107","1014840101","1014840105","100","100","1014840106","1","1","1014840103","10148401","1","6","100","1014840109","100","1","1","1","100","100","1","100","1014840108","1014840104","100","1014840102","1014840110","100","1"
"1","0","0","1014910101","1014910102","100","0","0","0","0","1014910103","10149101","1","1","34","0","100","1","0","1","0","0","0","33","0","1014910103","100","1014910103","0","0","0"
"6","100","1014920105","1014920101","1014920105","3","33","1014920105","1","1","1014920103","10149201","1","6","100","1014920105","100","1","1","1","34","100","1","100","1014920105","1014920105","3","1014920102","1014920104","100","1"
"1","0","1014930104","1014930101","1014930104","100","100","1014930104","1","1","1014930104","10149301","1","6","100","1014930103","100","1","0","1","33","100","1","100","1014930104","1014930104","100","1014930102","0","34","1"
"1","100","1014940107","1014940101","1014940105","100","100","1014940106","1","1","1014940103","10149401","1","6","100","1014940109","100","1","1","1","100","100","1","100","1014940108","1014940104","100","1014940102","1014940110","100","1"
"1","0","0","1015010101","1015010102","100","0","0","0","0","1015010103","10150101","1","1","34","0","100","1","0","1","0","0","0","33","0","1015010103","100","1015010103","0","0","0"
"6","100","1015020105","1015020101","1015020105","3","33","1015020105","1","1","1015020103","10150201","1","6","100","1015020105","100","1","1","1","34","100","1","100","1015020105","1015020105","3","1015020102","1015020104","100","1"
"1","0","1015030104","1015030101","1015030104","100","100","1015030104","1","1","1015030104","10150301","1","6","100","1015030103","100","1","0","1","33","100","1","100","1015030104","1015030104","100","1015030102","0","34","1"
"1","100","1015040107","1015040101","1015040105","100","100","1015040106","1","1","1015040103","10150401","1","6","100","1015040109","100","1","1","1","100","100","1","100","1015040108","1015040104","100","1015040102","1015040110","100","1"
"1","0","0","1015110101","1015110102","100","0","0","0","0","1015110103","10151101","1","1","34","0","100","1","0","1","0","0","0","33","0","1015110103","100","1015110103","0","0","0"
"6","100","1015120105","1015120101","1015120105","3","33","1015120105","1","1","1015120103","10151201","1","6","100","1015120105","100","1","1","1","34","100","1","100","1015120105","1015120105","3","1015120102","1015120104","100","1"
"1","0","1015130104","1015130101","1015130104","100","100","1015130104","1","1","1015130104","10151301","1","6","100","1015130103","100","1","0","1","33","100","1","100","1015130104","1015130104","100","1015130102","0","34","1"
"1","100","1015140107","1015140101","1015140105","100","100","1015140106","1","1","1015140103","10151401","1","6","100","1015140109","100","1","1","1","100","100","1","100","1015140108","1015140104","100","1015140102","1015140110","100","1"
"1","0","0","1015210101","1015210102","100","0","0","0","0","1015210103","10152101","1","1","34","0","100","1","0","1","0","0","0","33","0","1015210103","100","1015210103","0","0","0"
"6","100","1015220105","1015220101","1015220105","3","33","1015220105","1","1","1015220103","10152201","1","6","100","1015220105","100","1","1","1","34","100","1","100","1015220105","1015220105","3","1015220102","1015220104","100","1"
"1","0","1015230104","1015230101","1015230104","100","100","1015230104","1","1","1015230104","10152301","1","6","100","1015230103","100","1","0","1","33","100","1","100","1015230104","1015230104","100","1015230102","0","34","1"
"1","100","1015240107","1015240101","1015240105","100","100","1015240106","1","1","1015240103","10152401","1","6","100","1015240109","100","1","1","1","100","100","1","100","1015240108","1015240104","100","1015240102","1015240110","100","1"
"1","0","0","1015310101","1015310102","100","0","0","0","0","1015310103","10153101","1","1","34","0","100","1","0","1","0","0","0","33","0","1015310103","100","1015310103","0","0","0"
"6","100","1015320105","1015320101","1015320105","3","33","1015320105","1","1","1015320103","10153201","1","6","100","1015320105","100","1","1","1","34","100","1","100","1015320105","1015320105","3","1015320102","1015320104","100","1"
"1","0","1015330104","1015330101","1015330104","100","100","1015330104","1","1","1015330104","10153301","1","6","100","1015330103","100","1","0","1","33","100","1","100","1015330104","1015330104","100","1015330102","0","34","1"
"1","100","1015340107","1015340101","1015340105","100","100","1015340106","1","1","1015340103","10153401","1","6","100","1015340109","100","1","1","1","100","100","1","100","1015340108","1015340104","100","1015340102","1015340110","100","1"
"1","0","0","1015410101","1015410102","100","0","0","0","0","1015410103","10154101","1","1","34","0","100","1","0","1","0","0","0","33","0","1015410103","100","1015410103","0","0","0"
"6","100","1015420105","1015420101","1015420105","3","33","1015420105","1","1","1015420103","10154201","1","6","100","1015420105","100","1","1","1","34","100","1","100","1015420105","1015420105","3","1015420102","1015420104","100","1"
"1","0","1015430104","1015430101","1015430104","100","100","1015430104","1","1","1015430104","10154301","1","6","100","1015430103","100","1","0","1","33","100","1","100","1015430104","1015430104","100","1015430102","0","34","1"
"1","100","1015440107","1015440101","1015440105","100","100","1015440106","1","1","1015440103","10154401","1","6","100","1015440109","100","1","1","1","100","100","1","100","1015440108","1015440104","100","1015440102","1015440110","100","1"
"1","0","0","1015510101","1015510102","100","0","0","0","0","1015510103","10155101","1","1","34","0","100","1","0","1","0","0","0","33","0","1015510103","100","1015510103","0","0","0"
"6","100","1015520105","1015520101","1015520105","3","33","1015520105","1","1","1015520103","10155201","1","6","100","1015520105","100","1","1","1","34","100","1","100","1015520105","1015520105","3","1015520102","1015520104","100","1"
"1","0","1015530104","1015530101","1015530104","100","100","1015530104","1","1","1015530104","10155301","1","6","100","1015530103","100","1","0","1","33","100","1","100","1015530104","1015530104","100","1015530102","0","34","1"
"1","100","1015540107","1015540101","1015540105","100","100","1015540106","1","1","1015540103","10155401","1","6","100","1015540109","100","1","1","1","100","100","1","100","1015540108","1015540104","100","1015540102","1015540110","100","1"
"1","0","0","1015610101","1015610102","100","0","0","0","0","1015610103","10156101","1","1","34","0","100","1","0","1","0","0","0","33","0","1015610103","100","1015610103","0","0","0"
"6","100","1015620105","1015620101","1015620105","3","33","1015620105","1","1","1015620103","10156201","1","6","100","1015620105","100","1","1","1","34","100","1","100","1015620105","1015620105","3","1015620102","1015620104","100","1"
"1","0","1015630104","1015630101","1015630104","100","100","1015630104","1","1","1015630104","10156301","1","6","100","1015630103","100","1","0","1","33","100","1","100","1015630104","1015630104","100","1015630102","0","34","1"
"1","100","1015640107","1015640101","1015640105","100","100","1015640106","1","1","1015640103","10156401","1","6","100","1015640109","100","1","1","1","100","100","1","100","1015640108","1015640104","100","1015640102","1015640110","100","1"
"1","0","0","1015710101","1015710102","100","0","0","0","0","1015710103","10157101","1","1","34","0","100","1","0","1","0","0","0","33","0","1015710103","100","1015710103","0","0","0"
"6","100","1015720105","1015720101","1015720105","3","33","1015720105","1","1","1015720103","10157201","1","6","100","1015720105","100","1","1","1","34","100","1","100","1015720105","1015720105","3","1015720102","1015720104","100","1"
"1","0","1015730104","1015730101","1015730104","100","100","1015730104","1","1","1015730104","10157301","1","6","100","1015730103","100","1","0","1","33","100","1","100","1015730104","1015730104","100","1015730102","0","34","1"
"1","100","1015740107","1015740101","1015740105","100","100","1015740106","1","1","1015740103","10157401","1","6","100","1015740109","100","1","1","1","100","100","1","100","1015740108","1015740104","100","1015740102","1015740110","100","1"
"1","0","0","1015810101","1015810102","100","0","0","0","0","1015810103","10158101","1","1","34","0","100","1","0","1","0","0","0","33","0","1015810103","100","1015810103","0","0","0"
"6","100","1015820105","1015820101","1015820105","3","33","1015820105","1","1","1015820103","10158201","1","6","100","1015820105","100","1","1","1","34","100","1","100","1015820105","1015820105","3","1015820102","1015820104","100","1"
"1","0","1015830104","1015830101","1015830104","100","100","1015830104","1","1","1015830104","10158301","1","6","100","1015830103","100","1","0","1","33","100","1","100","1015830104","1015830104","100","1015830102","0","34","1"
"1","100","1015840107","1015840101","1015840105","100","100","1015840106","1","1","1015840103","10158401","1","6","100","1015840109","100","1","1","1","100","100","1","100","1015840108","1015840104","100","1015840102","1015840110","100","1"
"1","0","0","1015910101","1015910102","100","0","0","0","0","1015910103","10159101","1","1","34","0","100","1","0","1","0","0","0","33","0","1015910103","100","1015910103","0","0","0"
"6","100","1015920105","1015920101","1015920105","3","33","1015920105","1","1","1015920103","10159201","1","6","100","1015920105","100","1","1","1","34","100","1","100","1015920105","1015920105","3","1015920102","1015920104","100","1"
"1","0","1015930104","1015930101","1015930104","100","100","1015930104","1","1","1015930104","10159301","1","6","100","1015930103","100","1","0","1","33","100","1","100","1015930104","1015930104","100","1015930102","0","34","1"
"1","100","1015940107","1015940101","1015940105","100","100","1015940106","1","1","1015940103","10159401","1","6","100","1015940109","100","1","1","1","100","100","1","100","1015940108","1015940104","100","1015940102","1015940110","100","1"
"1","0","0","1016010101","1016010102","100","0","0","0","0","1016010103","10160101","1","1","34","0","100","1","0","1","0","0","0","33","0","1016010103","100","1016010103","0","0","0"
"6","100","1016020105","1016020101","1016020105","3","33","1016020105","1","1","1016020103","10160201","1","6","100","1016020105","100","1","1","1","34","100","1","100","1016020105","1016020105","3","1016020102","1016020104","100","1"
"1","0","1016030104","1016030101","1016030104","100","100","1016030104","1","1","1016030104","10160301","1","6","100","1016030103","100","1","0","1","33","100","1","100","1016030104","1016030104","100","1016030102","0","34","1"
"1","100","1016040107","1016040101","1016040105","100","100","1016040106","1","1","1016040103","10160401","1","6","100","1016040109","100","1","1","1","100","100","1","100","1016040108","1016040104","100","1016040102","1016040110","100","1"
"1","0","0","1016110101","1016110102","100","0","0","0","0","1016110103","10161101","1","1","34","0","100","1","0","1","0","0","0","33","0","1016110103","100","1016110103","0","0","0"
"6","100","1016120105","1016120101","1016120105","3","33","1016120105","1","1","1016120103","10161201","1","6","100","1016120105","100","1","1","1","34","100","1","100","1016120105","1016120105","3","1016120102","1016120104","100","1"
"1","0","1016130104","1016130101","1016130104","100","100","1016130104","1","1","1016130104","10161301","1","6","100","1016130103","100","1","0","1","33","100","1","100","1016130104","1016130104","100","1016130102","0","34","1"
"1","100","1016140107","1016140101","1016140105","100","100","1016140106","1","1","1016140103","10161401","1","6","100","1016140109","100","1","1","1","100","100","1","100","1016140108","1016140104","100","1016140102","1016140110","100","1"
"1","0","0","1016310101","1016310102","100","0","0","0","0","1016310103","10163101","1","1","34","0","100","1","0","1","0","0","0","33","0","1016310103","100","1016310103","0","0","0"
"6","100","1016320105","1016320101","1016320105","3","33","1016320105","1","1","1016320103","10163201","1","6","100","1016320105","100","1","1","1","34","100","1","100","1016320105","1016320105","3","1016320102","1016320104","100","1"
"1","0","1016330104","1016330101","1016330104","100","100","1016330104","1","1","1016330104","10163301","1","6","100","1016330103","100","1","0","1","33","100","1","100","1016330104","1016330104","100","1016330102","0","34","1"
"1","100","1016340107","1016340101","1016340105","100","100","1016340106","1","1","1016340103","10163401","1","6","100","1016340109","100","1","1","1","100","100","1","100","1016340108","1016340104","100","1016340102","1016340110","100","1"
"1","0","0","1016410101","1016410102","100","0","0","0","0","1016410103","10164101","1","1","34","0","100","1","0","1","0","0","0","33","0","1016410103","100","1016410103","0","0","0"
"6","100","1016420105","1016420101","1016420105","3","33","1016420105","1","1","1016420103","10164201","1","6","100","1016420105","100","1","1","1","34","100","1","100","1016420105","1016420105","3","1016420102","1016420104","100","1"
"1","0","1016430104","1016430101","1016430104","100","100","1016430104","1","1","1016430104","10164301","1","6","100","1016430103","100","1","0","1","33","100","1","100","1016430104","1016430104","100","1016430102","0","34","1"
"1","100","1016440107","1016440101","1016440105","100","100","1016440106","1","1","1016440103","10164401","1","6","100","1016440109","100","1","1","1","100","100","1","100","1016440108","1016440104","100","1016440102","1016440110","100","1"
"1","0","0","1016510101","1016510102","100","0","0","0","0","1016510103","10165101","1","1","34","0","100","1","0","1","0","0","0","33","0","1016510103","100","1016510103","0","0","0"
"6","100","1016520105","1016520101","1016520105","3","33","1016520105","1","1","1016520103","10165201","1","6","100","1016520105","100","1","1","1","34","100","1","100","1016520105","1016520105","3","1016520102","1016520104","100","1"
"1","0","1016530104","1016530101","1016530104","100","100","1016530104","1","1","1016530104","10165301","1","6","100","1016530103","100","1","0","1","33","100","1","100","1016530104","1016530104","100","1016530102","0","34","1"
"1","100","1016540107","1016540101","1016540105","100","100","1016540106","1","1","1016540103","10165401","1","6","100","1016540109","100","1","1","1","100","100","1","100","1016540108","1016540104","100","1016540102","1016540110","100","1"
"1","0","0","1016610101","1016610102","100","0","0","0","0","1016610103","10166101","1","1","34","0","100","1","0","1","0","0","0","33","0","1016610103","100","1016610103","0","0","0"
"6","100","1016620105","1016620101","1016620105","3","33","1016620105","1","1","1016620103","10166201","1","6","100","1016620105","100","1","1","1","34","100","1","100","1016620105","1016620105","3","1016620102","1016620104","100","1"
"1","0","1016630104","1016630101","1016630104","100","100","1016630104","1","1","1016630104","10166301","1","6","100","1016630103","100","1","0","1","33","100","1","100","1016630104","1016630104","100","1016630102","0","34","1"
"1","100","1016640107","1016640101","1016640105","100","100","1016640106","1","1","1016640103","10166401","1","6","100","1016640109","100","1","1","1","100","100","1","100","1016640108","1016640104","100","1016640102","1016640110","100","1"
"1","0","0","1016710101","1016710102","100","0","0","0","0","1016710103","10167101","1","1","34","0","100","1","0","1","0","0","0","33","0","1016710103","100","1016710103","0","0","0"
"6","100","1016720105","1016720101","1016720105","3","33","1016720105","1","1","1016720103","10167201","1","6","100","1016720105","100","1","1","1","34","100","1","100","1016720105","1016720105","3","1016720102","1016720104","100","1"
"1","0","1016730104","1016730101","1016730104","100","100","1016730104","1","1","1016730104","10167301","1","6","100","1016730103","100","1","0","1","33","100","1","100","1016730104","1016730104","100","1016730102","0","34","1"
"1","100","1016740107","1016740101","1016740105","100","100","1016740106","1","1","1016740103","10167401","1","6","100","1016740109","100","1","1","1","100","100","1","100","1016740108","1016740104","100","1016740102","1016740110","100","1"
"1","0","0","1016810101","1016810102","100","0","0","0","0","1016810103","10168101","1","1","34","0","100","1","0","1","0","0","0","33","0","1016810103","100","1016810103","0","0","0"
"6","100","1016820105","1016820101","1016820105","3","33","1016820105","1","1","1016820103","10168201","1","6","100","1016820105","100","1","1","1","34","100","1","100","1016820105","1016820105","3","1016820102","1016820104","100","1"
"1","0","1016830104","1016830101","1016830104","100","100","1016830104","1","1","1016830104","10168301","1","6","100","1016830103","100","1","0","1","33","100","1","100","1016830104","1016830104","100","1016830102","0","34","1"
"1","100","1016840107","1016840101","1016840105","100","100","1016840106","1","1","1016840103","10168401","1","6","100","1016840109","100","1","1","1","100","100","1","100","1016840108","1016840104","100","1016840102","1016840110","100","1"
"1","0","0","1016910101","1016910102","100","0","0","0","0","1016910103","10169101","1","1","34","0","100","1","0","1","0","0","0","33","0","1016910103","100","1016910103","0","0","0"
"6","100","1016920105","1016920101","1016920105","3","33","1016920105","1","1","1016920103","10169201","1","6","100","1016920105","100","1","1","1","34","100","1","100","1016920105","1016920105","3","1016920102","1016920104","100","1"
"1","0","1016930104","1016930101","1016930104","100","100","1016930104","1","1","1016930104","10169301","1","6","100","1016930103","100","1","0","1","33","100","1","100","1016930104","1016930104","100","1016930102","0","34","1"
"1","100","1016940107","1016940101","1016940105","100","100","1016940106","1","1","1016940103","10169401","1","6","100","1016940109","100","1","1","1","100","100","1","100","1016940108","1016940104","100","1016940102","1016940110","100","1"
"1","0","0","1017010101","1017010102","100","0","0","0","0","1017010103","10170101","1","1","34","0","100","1","0","1","0","0","0","33","0","1017010103","100","1017010103","0","0","0"
"6","100","1017020105","1017020101","1017020105","3","33","1017020105","1","1","1017020103","10170201","1","6","100","1017020105","100","1","1","1","34","100","1","100","1017020105","1017020105","3","1017020102","1017020104","100","1"
"1","0","1017030104","1017030101","1017030104","100","100","1017030104","1","1","1017030104","10170301","1","6","100","1017030103","100","1","0","1","33","100","1","100","1017030104","1017030104","100","1017030102","0","34","1"
"1","100","1017040107","1017040101","1017040105","100","100","1017040106","1","1","1017040103","10170401","1","6","100","1017040109","100","1","1","1","100","100","1","100","1017040108","1017040104","100","1017040102","1017040110","100","1"
"1","0","0","1017110101","1017110102","100","0","0","0","0","1017110103","10171101","1","1","34","0","100","1","0","1","0","0","0","33","0","1017110103","100","1017110103","0","0","0"
"6","100","1017120105","1017120101","1017120105","3","33","1017120105","1","1","1017120103","10171201","1","6","100","1017120105","100","1","1","1","34","100","1","100","1017120105","1017120105","3","1017120102","1017120104","100","1"
"1","0","1017130104","1017130101","1017130104","100","100","1017130104","1","1","1017130104","10171301","1","6","100","1017130103","100","1","0","1","33","100","1","100","1017130104","1017130104","100","1017130102","0","34","1"
"1","100","1017140107","1017140101","1017140105","100","100","1017140106","1","1","1017140103","10171401","1","6","100","1017140109","100","1","1","1","100","100","1","100","1017140108","1017140104","100","1017140102","1017140110","100","1"
