7969db28cfc238552e68f034f92c809290e7964705190abb739073813bd38034,d59c7fe1b8b1dfc6cfdb73e099418196697a0165e8ffadf95d005174b7977a35,e717639b7d0ad2de0f4c8a78769d261beb7a4642eba07b2074e431acf7a86f22,1222e6d2400b5ceac47a929882797426b11319d8ca7a283ff2db6d61bc42d47d,02d28df18f5ffbc69882fb88d8abf420907db734c0beea9a7e7273b4dd0308be,618e63b51e2debd6a05becb7a0a309cf56d481f8aeb6b0d67b22a44b440d7a65,aa549af034d2eab3f03a31678e3b882f8090330257bc90079d958abf4af6078d,824e8aaea8df7fe882cdab07426f981de5c75c8aad5c9748b11fc21645010b0e,b4bf9e5bd355cbf964287acb8029e6d68b253ebc6ebb57376f8ec3ab4d8fab9b,f5aaa6e3b9a568d68de6cbfabb931fb0d954bc093ee1bd5c470f3a00ab831728,bcb769a560e00dc03b7c7e79b7065db1a0a68fa44be5eb411e7b1a07f0613f94,783260690dc281a882d8777a6e0399f176aabe6113a020196d5e50b46a2b535c,fa09b4fa77da0e5df9524dc00e685c315f6d7057ea71aa2796676efc04d807d6,6e794e976d1567d01cee40c5039cf39909646dfbfbfe3509f3cc0363af2cd7a7,4c099ec4faf0ac1767a64ce4ba7976427b67ce53b93c172a3db72bd236b6101c,36e2fa0888952f84f8fdde48c7e2bf0ee3a6fe6043d8a394db99036cf14acb53,9a9ccd5fe10c95a5997ceabe1f7d23bed981c5af33f8632daf28294935cd60f6,a47b3974c6ed2ae911e33b52e70add6274807b1e60e3fd861cb5ccc1cc4fe8f1,6fcd25bdc2364cb406980a82968379a56083f6b0c8a499bdea6af2b7502be804,0662cc2ea96245ac6537754bb80179393c9060dc603577652d34516c1b29c334
"101000212","11006112","0","101061104","0","0","0","0","0","0","101061106","0","101061103","596","11999192","101061101","100","110060112","0","0"
"101000213","11006113","0","101061106","0","0","0","0","0","11999203","101061104","0","101061103","596","11999193","101061105","100","110060113","0","0"
"101000214","11006121","0","101061204","0","0","0","0","0","11006124","0","0","101061202","600","11999191","101061201","100","110060121","0","0"
"101000215","11006122","0","101061205","0","0","0","0","0","0","101061201","0","101061203","600","11999192","101061204","100","110060122","0","0"
"101000216","11006123","0","101061204","0","0","0","0","0","11999201","101061207","0","101061202","600","11999193","101061206","100","110060123","0","0"
"101000217","11006131","0","101061302","0","0","0","0","0","11006134","101061305","0","101061302","606","11999191","101061301","100","110060131","0","0"
"101000218","11006132","0","101061302","0","0","0","0","0","0","101061303","0","101061301","606","11999192","101061304","100","110060132","0","0"
"101000219","11006133","0","101061302","0","0","0","0","0","11999202","101061305","0","101061301","606","11999193","101061304","100","110060133","0","101061303"
"101000220","11006141","0","101061401","0","0","0","0","0","11006144","0","0","101061401","611","11999191","101061405","100","110060141","0","0"
"101000221","11006142","0","101061404","0","0","0","0","0","11999203","0","0","101061401","611","11999192","101061402","100","110060142","0","0"
"101000222","11006143","0","0","0","0","0","0","0","0","0","0","0","611","0","101061407","100","110060143","0","0"
"101000223","11007011","0","101070102","0","0","0","0","0","0","0","0","101070101","615","11999291","101070101","100","110070011","0","0"
"101000224","11007012","0","101070104","0","0","0","0","0","0","101070105","0","101070102","615","11999292","101070102","100","110070012","0","0"
"101000225","11007013","0","101070107","0","0","0","0","0","11999301","0","0","101070107","615","11999293","101070106","100","110070013","0","0"
"101000226","11007021","0","101070203","0","0","0","0","0","0","0","0","101070204","621","11999291","101070201","100","110070021","0","0"
"101000227","11007022","0","101070204","0","0","0","0","0","0","101070205","0","101070203","621","11999292","101070201","100","110070022","0","0"
"101000228","11007023","0","101070203","0","0","0","0","0","11999302","101070204","0","101070203","621","11999293","101070206","100","110070023","0","0"
"101000229","11007031","0","101070302","0","0","0","0","0","0","0","0","101070301","626","11999291","101070301","100","110070031","0","0"
"101000230","11007032","0","101070305","0","0","0","0","0","0","101070306","0","101070304","626","11999292","101070303","100","110070032","0","0"
"101000231","11007033","0","101070308","0","0","0","0","0","11999303","101070305","0","101070303","626","11999293","101070307","100","110070033","0","101070309"
"101000232","11007041","0","101070407","0","0","0","0","0","0","101070403","0","101070402","630","11999291","101070401","100","110070041","0","0"
"101000233","11007042","0","101070402","0","0","0","0","0","0","101070407","0","101070401","630","11999292","101070401","100","110070042","0","0"
"101000234","11007043","0","101070402","0","0","0","0","0","11999304","101070406","0","101070401","630","11999293","101070401","100","110070043","0","0"
"101000235","11007051","0","101070505","0","0","0","0","0","0","101070503","0","101070505","636","11999291","101070501","100","110070051","0","0"
"101000236","11007052","0","101070503","0","0","0","0","0","0","101070503","0","101070502","636","11999292","101070501","100","110070052","0","0"
"101000237","11007053","0","101070505","0","0","0","0","0","11999301","101070502","0","101070505","636","11999293","101070504","100","110070053","0","0"
"101000238","11007061","0","101070605","0","0","0","0","0","0","101070603","0","101070601","641","11999291","101070601","100","110070061","0","0"
"101000239","11007062","0","101070605","0","0","0","0","0","0","101070603","0","101070601","641","11999292","101070602","100","110070062","0","0"
"101000240","11007063","0","101070608","0","0","0","0","0","11999302","101070605","0","101070601","641","11999293","101070602","100","110070063","0","0"
"101000241","11007071","0","101070704","0","0","0","0","0","0","0","0","101070701","645","11999291","101070701","100","110070071","0","0"
"101000242","11007072","0","101070705","0","0","0","0","0","0","101070702","0","101070704","645","11999292","101070704","100","110070072","0","0"
"101000243","11007073","0","101070704","0","0","0","0","0","11999303","101070708","0","101070704","645","11999293","101070707","100","110070073","0","101070709"
"101000244","11007081","0","101070802","0","0","0","0","0","0","0","0","101070802","651","11999291","101070801","100","110070081","0","0"
"101000245","11007082","0","101070802","0","0","0","0","0","0","101070805","0","101070803","651","11999292","101070803","100","110070082","0","0"
"101000246","11007083","0","101070804","0","0","0","0","0","11999304","0","0","101070802","651","11999293","101070801","100","110070083","0","0"
"101000247","11007091","0","101070904","0","0","0","0","0","0","0","0","101070902","656","11999291","101070901","100","110070091","0","0"
"101000248","11007092","0","101070902","0","0","0","0","0","0","101070905","0","101070903","656","11999292","101070904","100","110070092","0","0"
"101000249","11007093","0","101070904","0","0","0","0","0","11999301","101070905","0","101070901","656","11999293","101070906","100","110070093","0","0"
"101000250","11007101","0","101071005","0","0","0","0","0","11007104","0","0","101071002","660","11999291","101071001","100","110070101","0","0"
"101000251","11007102","0","101071005","0","0","0","0","0","0","101071002","0","101071003","660","11999292","101071004","100","110070102","0","0"
"101000252","11007103","0","101071007","0","0","0","0","0","11999302","101071002","0","101071001","660","11999293","101071004","100","110070103","0","0"
"101000253","11007111","0","101071103","0","0","0","0","0","11007114","101071102","0","101071103","666","11999291","101071101","100","110070111","0","0"
"101000254","11007112","0","101071104","0","0","0","0","0","0","101071102","0","101071103","666","11999292","101071101","100","110070112","0","0"
"101000255","11007113","0","101071101","0","0","0","0","0","11999303","101071106","0","101071105","666","11999293","101071105","100","110070113","0","0"
"101000256","11007121","0","101071202","0","0","0","0","0","11007124","0","0","101071201","671","11999291","101071201","100","110070121","0","0"
"101000257","11007122","0","101071208","0","0","0","0","0","0","101071205","0","101071204","671","11999292","101071204","100","110070122","0","0"
"101000258","11007123","0","101071204","0","0","0","0","0","11999304","101071201","0","101071204","671","11999293","101071207","100","110070123","0","0"
"101000259","11007131","0","101071302","0","0","0","0","0","11007134","0","0","101071304","675","11999291","101071301","100","110070131","0","0"
"101000260","11007132","0","101071301","0","0","0","0","0","0","101071304","0","101071307","675","11999292","101071304","100","110070132","0","0"
"101000261","11007133","0","101071307","0","0","0","0","0","11999301","101071302","0","101071304","675","11999293","101071304","100","110070133","0","0"
"101000262","11007141","0","101071407","0","0","0","0","0","11999293","0","0","101071401","681","11999291","101071406","100","110070141","0","0"
"101000263","11007142","0","101071401","11007144","0","0","0","0","11999302","101071401","0","101071404","681","11999292","101071407","100","110070142","0","0"
"101000264","11007143","0","0","0","0","0","0","0","0","0","0","0","681","0","101071408","100","110070143","0","0"
"101000265","11008011","0","101080102","0","0","0","0","0","0","0","0","101080101","686","11999291","101080101","100","110080011","0","0"
"101000266","11008012","0","101080106","0","0","0","0","0","0","101080102","0","101080105","686","11999292","101080104","100","110080012","0","0"
"101000267","11008013","0","101080102","0","0","0","0","0","11999303","101080108","0","101080105","686","11999293","101080107","100","110080013","0","0"
"101000268","11008021","0","101080203","0","0","0","0","0","0","0","0","101080208","690","11999291","101080201","100","110080021","0","0"
"101000269","11008022","0","101080208","0","0","0","0","0","0","101080202","0","101080208","690","11999292","101080201","100","110080022","0","0"
"101000270","11008023","0","101080207","0","0","0","0","0","11999304","101080208","0","101080203","690","11999293","101080205","100","110080023","0","0"
"101000271","11008031","0","101080303","0","0","0","0","0","0","0","0","101080302","696","11999291","101080301","100","110080031","0","0"
"101000272","11008032","0","101080304","0","0","0","0","0","0","101080302","0","101080303","696","11999292","101080301","100","110080032","0","0"
"101000273","11008033","0","101080307","0","0","0","0","0","11999301","101080303","0","101080301","696","11999293","101080306","100","110080033","0","0"
"101000274","11008041","0","101080403","0","0","0","0","0","0","101080404","0","101080402","701","11999291","101080401","100","110080041","0","0"
"101000275","11008042","0","101080406","0","0","0","0","0","0","101080407","0","101080404","701","11999292","101080404","100","110080042","0","0"
"101000276","11008043","0","101080408","0","0","0","0","0","11999302","101080403","0","101080401","701","11999293","101080404","100","110080043","0","101080406"
"101000277","11008051","0","101080504","0","0","0","0","0","0","0","0","101080502","705","11999291","101080504","100","110080051","0","0"
"101000278","11008052","0","101080502","0","0","0","0","0","0","0","0","101080505","705","11999292","101080504","100","110080052","0","0"
"101000279","11008053","0","101080504","0","0","0","0","0","11999303","101080503","0","101080505","705","11999293","101080506","100","110080053","0","0"
"101000280","11008061","0","101080603","0","0","0","0","0","0","101080606","0","101080602","711","11999291","101080601","100","110080061","0","0"
"101000281","11008062","0","101080603","0","0","0","0","0","0","101080601","0","101080605","711","11999292","101080602","100","110080062","0","0"
"101000282","11008063","0","101080605","0","0","0","0","0","11999304","101080606","0","101080602","711","11999293","101080601","100","110080063","0","101080603"
"101000283","11008071","0","101080702","0","0","0","0","0","0","101080704","0","101080701","716","11999291","101080701","100","110080071","0","0"
"101000284","11008072","0","101080704","0","0","0","0","0","0","101080705","0","101080702","716","11999292","101080703","100","110080072","0","101080701"
"101000285","11008073","0","101080702","0","0","0","0","0","11999301","101080702","0","101080703","716","11999293","101080703","100","110080073","0","101080705"
"101000286","11008081","0","101080801","0","0","0","0","0","0","0","0","101080802","720","11999291","101080801","100","110080081","0","0"
"101000287","11008082","0","101080803","0","0","0","0","0","0","101080805","0","101080803","720","11999292","101080807","100","110080082","0","101080807"
"101000288","11008083","0","101080803","0","0","0","0","0","11999302","101080808","0","101080807","720","11999293","101080806","100","110080083","0","101080809"
"101000289","11008091","0","101080906","0","0","0","0","0","0","101080903","0","101080902","726","11999291","101080905","100","110080091","0","0"
"101000290","11008092","0","101080906","0","0","0","0","0","0","101080903","0","101080902","726","11999292","101080904","100","110080092","0","0"
"101000291","11008093","0","101080907","0","0","0","0","0","11999303","101080904","0","101080902","726","11999293","101080905","100","110080093","0","101080903"
"101000292","11008101","0","101081001","0","0","0","0","0","0","101081003","0","101081003","731","11999291","101081001","100","110080101","0","0"
"101000293","11008102","0","101081002","0","0","0","0","0","0","101081006","0","101081003","731","11999292","101081003","100","110080102","0","101081001"
"101000294","11008103","0","101081003","0","0","0","0","0","11999304","101081001","0","101081005","731","11999293","101081005","100","110080103","0","101081002"
"101000295","11008111","0","101081102","0","0","0","0","0","11008114","101081105","0","101081103","735","11999291","101081101","100","110080111","0","0"
"101000296","11008112","0","101081106","0","0","0","0","0","0","101081103","0","101081106","735","11999292","101081101","100","110080112","0","101081105"
"101000297","11008113","0","101081103","0","0","0","0","0","11999301","101081102","0","101081103","735","11999293","101081104","100","110080113","0","0"
"101000298","11008121","0","101081203","0","0","0","0","0","11008124","101081203","0","101081202","741","11999291","101081201","100","110080121","0","0"
"101000299","11008122","0","101081202","0","0","0","0","0","0","101081201","0","101081204","741","11999292","101081203","100","110080122","0","0"
"101000300","11008123","0","101081201","0","0","0","0","0","11999302","101081201","0","101081206","741","11999293","101081205","100","110080123","0","101081207"
